cluster,1,2,3,4,5,6,7
0,39.10020691693763,116.40792196275495,78.91457286432161,96.054389595034,155.329589122081,80.5214306828259,37.67188885604493
1,73.40999113213124,218.5539462015962,148.1608040201005,180.34052616021282,291.62873189476795,151.17765297073603,70.72834762045521
2,69.20218740762637,206.02660360626663,139.66834170854273,170.00354714750222,274.9127992905705,142.51226721844517,66.6742536210464
3,37.28761454330476,111.01152822938221,75.25628140703517,91.60153709725095,148.12887969258054,76.78864912799291,35.92550990245344
