cluster,1,2,3,4,5,6,7
0,0.0,0.09333333333333334,0.05333333333333334,0.14666666666666667,0.49333333333333335,0.12,0.09333333333333334
1,0.7307692307692307,0.07692307692307693,0.15384615384615385,0.0,0.038461538461538464,0.0,0.0
2,0.37777777777777777,0.4222222222222222,0.08888888888888889,0.06666666666666667,0.022222222222222223,0.011111111111111112,0.011111111111111112
3,0.03225806451612903,0.5806451612903226,0.12903225806451613,0.16129032258064516,0.0967741935483871,0.0,0.0
4,0.023952095808383235,0.39520958083832336,0.11377245508982035,0.2155688622754491,0.23353293413173654,0.011976047904191617,0.005988023952095809
