NLC,total_activity,log_total_activity,direction_balance,midnight_share_common_window,night_tube_extension_share,common_window_persistence,weekend_common_ratio,volume_band,cluster,max_posterior,entropy,tot_entry,tot_exit
642,47758.815975435005,10.773939894948404,-0.2435247848187272,0.048860376423507816,0.09635826396024548,0.07840313907309537,0.8238732917782748,high,0,1.0,3.048905833538348e-18,18064.180295909995,29694.63567952501
643,5462.588630189915,8.605861111115868,-0.5934508493526043,0.028185438169057615,0.007781643852567874,0.039636017269801385,0.6626461522950106,low,4,1.0,2.3573510808021799e-29,1110.4053839699147,4352.183246220003
645,71083.32852733,11.17162217697229,0.4529836351412945,0.024718123067613992,0.0024532396892634483,0.034544095365856314,0.4030502419675829,high,3,1.0,8.241562987301342e-180,51641.45654079142,19441.871986538597
646,2193.4629274302088,7.693692615584003,-0.4927244303628277,0.0451512340805689,0.01409708422703177,0.06415943555585994,0.5611645752318337,low,4,1.0,2.2374634139653097e-49,556.3450779950892,1637.117849435119
647,36156.59545108,10.495642314813862,-0.5313955385903486,0.05845741396762945,0.10153189538508556,0.09258467823411247,0.8937987421505381,high,0,1.0,1.1262832965173669e-35,8471.570968880003,27685.02448220001
648,13913.008452992513,9.540651414000472,0.14446274157753317,0.034101185451608805,0.14105464308588142,0.055246604955506234,0.9111794024777103,medium,2,1.0,6.404789758791122e-75,7961.459898851605,5951.54855414091
649,9440.784903710608,9.15290032004931,-0.45169152683090236,0.04250105445637368,0.07269611694644919,0.06364050016860591,0.772458759028653,low,0,1.0,1.245812799557931e-21,2588.2311780357163,6852.553725674892
650,12587.8918643184,9.440570106033475,-0.655462725746585,0.05742731907046679,0.09073052065872712,0.08766355580531414,0.69054428422195,medium,0,1.0,1.0317730482296829e-13,2168.4989757644994,10419.392888553906
653,23748.679044733104,10.0753242954655,-0.36625707258131035,0.04153429120640419,0.09329196527043616,0.06381986197608056,0.7929198779899516,medium,0,1.0,1.690854169467212e-57,7525.278690068025,16223.400354665077
654,1921.762472679028,7.56151821881199,-0.44973343847161396,0.04952031729906841,0.014820949651201629,0.07578628618817915,0.7056619634076865,low,0,1.0,1.9201906423876248e-27,528.7408139576887,1393.021658721338
655,10258.155228110567,9.235925778893465,-0.5171563806241094,0.05044873841418659,0.08427760869080014,0.08062330486151795,0.8003416361301059,low,0,1.0,2.5211395782516062e-51,2476.542399230311,7781.612828880254
656,5524.969134589187,8.617213919979017,-0.6194048819781717,0.04344645620833736,0.013275732370012849,0.06484751569560777,0.6420644446677283,low,4,0.9999859075107284,0.0001715036439483,1051.3881399229654,4473.580994666221
657,16509.240631949826,9.71173611172921,-0.6042894317890811,0.040844378333278725,0.015996367805219677,0.060797000402154945,0.7940611225094231,medium,0,0.99984206999774,0.001540335481154,3266.440495599829,13242.80013635
659,5113.832673775355,8.539899965001258,-0.5160029633397248,0.037650000554983125,0.0001489028437746581,0.05817574185803964,0.7529108989770902,low,0,1.0,3.357845836568957e-16,1237.5399300418826,3876.292743733472
660,10910.945190961806,9.297613357248213,-0.2100086524052747,0.033799270756862655,0.01007386926346822,0.04894120895189193,0.6717477261117518,low,4,0.9999999658227812,6.217421114758313e-07,4309.776147470053,6601.169043491752
661,7185.675222294452,8.879983926840357,-0.47876393129464934,0.042171908306479614,0.010097817081526949,0.062495747240538885,0.7200571067448246,low,0,0.9999999993558504,1.4274464253073491e-08,1872.7165519311036,5312.95867036335
662,4642.113776728843,8.44314049272266,-0.48873145883260094,0.03980334214078329,0.011663634893829595,0.058368635251746195,0.6793601834790298,low,4,0.9999993662586084,9.678259789097255e-06,1186.68336928062,3455.4304074482225
663,45480.6908182287,10.725065124355227,0.06783445616124117,0.0332996639386792,0.0422095047831801,0.04897830785673567,1.0132425726235899,high,2,0.9999999999974988,6.898424143364723e-11,24282.924372860405,21197.76644536831
664,9446.100017517261,9.153463096938374,-0.5514805849280496,0.05568004989752676,0.06815063344359219,0.08751418805706301,0.8812003864142353,low,0,1.0,2.6696467327024547e-26,2118.379627283991,7327.72039023327
665,73521.76002503827,11.205350297470705,0.14111826926156743,0.038916960946580315,0.0022107709234416638,0.06234581299289581,0.840683873902843,high,3,1.0,1.9755147805937798e-29,41948.51177641799,31573.248248620293
667,6502.958628313873,8.780166290247063,-0.5917492538909619,0.045809670780754055,0.07477422357493144,0.07031099436396905,0.772222755049988,low,0,1.0,8.566803592514459e-40,1327.4188559626718,5175.539772351201
668,24920.268563078003,10.123476877026219,-0.23131237295529458,0.05159561975949328,0.08754627673198173,0.08600149696854567,0.8366051842298265,medium,0,0.999999999936108,1.5651479247054812e-09,9577.951053534602,15342.317509543402
669,218734.02367233878,12.295616338663983,0.42606378634541203,0.026231987597977756,0.03670088330195185,0.03843748138345846,0.8342959092521932,high,3,1.0,8.380042397405802e-32,155964.3350003712,62769.688671967575
670,213636.26321788834,12.272034824120242,-0.07573598494293227,0.024795383225498915,0.0023126115995965677,0.037395027621120756,0.9468650060875702,high,2,0.9999999999997726,5.036034116941073e-12,98728.15520177706,114908.10801611136
671,6974.605255493584,8.850174377905995,-0.19134275054861333,0.03931159916607913,0.010371442806224816,0.06166223279198134,0.873799741473228,low,2,0.9986774458443922,0.0100878200129491,2820.032550958313,4154.572704535271
672,21640.82041382894,9.982382852057656,-0.24294432576395225,0.03567821751341346,0.008239403921785283,0.05128940469303501,0.6711721959244558,medium,0,0.999999999999318,2.2436783067596838e-11,8191.652944706249,13449.167469122702
673,6273.407171160744,8.744234284821548,-0.49167242300782327,0.03631492710916961,0.007592931739444532,0.053118712731443724,0.7772634246864568,low,0,0.999999999999318,1.841136628105903e-11,1594.4729334007427,4678.934237759999
674,172929.41116538446,12.060644544957714,0.39600529021608327,0.0318136415518795,0.03329957861755083,0.05511627081827663,1.1576311179623464,high,1,1.0,5.645196963194584e-88,120705.18641041456,52224.22475496996
675,8591.422878690371,9.058636033262164,-0.5603933177061289,0.042388693434821094,0.011184534572314844,0.06050537748314477,0.6588290901671031,low,4,1.0,6.14810845457491e-24,1888.4234539423676,6702.999424748005
676,17982.224830212024,9.797194648462176,-0.5149137659301972,0.05733432550995545,0.01953756060025602,0.09296773110555753,0.7932373896044045,medium,0,1.0,4.9785191438765824e-30,4361.464861542025,13620.759968669996
677,9031.420262809606,9.10857563517321,-0.5654932013435483,0.03958097168922461,0.009080539180672836,0.058512341778026805,0.7063939378105856,low,0,0.9907425459433494,0.0525608907344517,1962.1067528572053,7069.313509952401
678,18281.21738845003,9.813684138989258,-0.2675309029133022,0.033020555418421624,0.006342195283116923,0.049455805649794134,0.6937670916112362,medium,0,1.0,2.9408759979472634e-39,6695.21339708182,11586.003991368214
679,11854.178587489092,9.380520062703972,-0.6059151078980248,0.03670529769475173,0.06410687390816898,0.050957531008130844,0.6157680505290177,low,4,1.0,1.3007357016639856e-27,2335.776344804092,9518.402242684995
680,20409.30046301918,9.923794977058549,-0.3967140141032608,0.036635229662156495,0.008276879179420205,0.057601536734294335,0.7530277527261822,medium,0,1.0,1.7458592209756366e-48,6156.322475647653,14252.977987371514
681,27962.241598699038,10.238646126633975,-0.20977468802472085,0.03454609596287406,0.05796242232237412,0.05840647863419839,1.0615998426400182,high,2,1.0,2.4511609866534893e-36,11048.235545430029,16914.006053269
682,9236.501164496287,9.131026691318294,-0.16564977948652984,0.032247096609672884,0.006644665567100669,0.04912978086227253,0.7342234441866908,low,0,1.0,8.190849536110615e-23,3853.238391685199,5383.262772811088
683,12751.808636253842,9.45350681152373,-0.5693323185153262,0.04399094886320851,0.017388079324822715,0.06523234989413307,0.7123658987619869,medium,4,0.9999999939068402,1.2135187330685537e-07,2745.8959300558413,10005.912706198
684,8386.490399560415,9.034496636666514,-0.5891236602557132,0.055654902856037344,0.05406345600295051,0.0884147205113673,0.7337032487040286,low,0,1.0,3.0230366778461118e-34,1722.9052393359934,6663.585160224425
685,6436.714681755559,8.769928893038161,0.2612800772702365,0.014240099078628577,0.0008612539788172766,0.019885556227738303,0.7358475508159625,low,3,1.0,1.8623874930161103e-53,4059.24999558556,2377.4646861700003
686,53328.82155452943,10.884250957527348,-0.35203141221318207,0.05288620392959348,0.03254524994274881,0.07501886378418035,0.8131624997076026,high,4,1.0,3.4703384039205245e-42,17277.70059551183,36051.12095901764
687,6056.670813902373,8.709080651038853,-0.5099222030823294,0.04698966462403451,0.019962672354128432,0.06916225135638376,0.6909776197001194,low,4,1.0,6.525210496256408e-20,1484.1199445664147,4572.55086933596
688,596.6864452806033,6.393066277441222,-0.7693129282666896,0.019896366714024293,0.0,0.02783808507446967,0.5384495229818994,low,4,1.0,3.737149405560888e-112,68.82392440237025,527.862520878233
690,8812.637343311335,9.08405549902688,-0.1451653738933928,0.029769316118490787,0.006813723409532969,0.044229557466530754,0.8244616878067749,low,0,1.0,3.2829125188739053e-12,3766.6737741913344,5045.963569120002
691,4757.791027035477,8.467748929048664,-0.4244758153833612,0.04073945001963148,0.015760584422425634,0.059999952707644806,0.7415500751836699,low,4,1.0,1.1658741150815102e-12,1369.1119007054772,3388.6791263300006
692,3026.283525392681,8.015420970110334,-0.6377070363652538,0.049193178642286124,0.022682997323392386,0.0730262949935324,0.741304780391877,low,4,1.0,4.389602165935885e-13,548.2006136067607,2478.08291178592
693,4746.155968460357,8.465300974228198,-0.5216584605922275,0.0472253471389409,0.01844091472872434,0.06962413940851402,0.7607872967229774,low,4,0.9999999605806814,7.114805019475238e-07,1135.1417761113576,3611.014192349001
694,31447.51549457175,10.356107058934144,0.07873701181841072,0.023920752027186156,0.029202906174118744,0.03710242076999527,0.7654498593488499,high,2,1.0,1.2930300830524345e-18,16961.799446863726,14485.716047708
695,24496.20195406,10.106314184054087,0.32766751043582365,0.016851141706945284,0.0010783922649017022,0.022812285474826128,0.5114076216130132,medium,3,1.0,4.37567333823715e-106,16261.405731740006,8234.79622232
696,20066.343420117173,9.906849067315127,-0.06592555994290124,0.02697611532585012,0.0433627823571651,0.03883069267820836,0.6750127043449691,medium,0,1.0,6.331286378963521e-32,9371.7292470697,10694.614173047472
697,26173.557970917598,10.172543148143138,0.49326498181035583,0.023025251997064507,0.05055043540987881,0.03182748200684721,0.5553028507857228,medium,3,1.0,9.929543749115751e-113,19542.02878367728,6631.529187240315
698,54480.80483317834,10.905622068636966,-0.4126800836424219,0.054423370714839193,0.09642289689202818,0.08883222160496151,0.8750154607541802,high,0,1.0,5.11030744892518e-16,15998.830868857924,38481.97396432041
700,56283.25525912455,10.938170117096579,0.08490167955114311,0.025496038832301095,0.043227492970824226,0.03808742843631632,0.9833558624064296,high,2,1.0,1.2081102915284438e-14,30530.899080614952,25752.356178509574
702,47323.725156680004,10.764788168489186,0.2748853998549555,0.02018914953678168,0.0009158000362045837,0.028569400029207975,0.7614885134716809,high,3,1.0,9.592878343080842e-22,30166.163134500017,17157.562022179987
703,6609.655375938605,8.796438077089418,-0.45827234698108155,0.042879353346160706,0.047883707327464456,0.06593285777595749,0.8065107282570418,low,0,1.0,4.223505144362387e-34,1790.316547035549,4819.338828903056
704,8866.215466192856,9.09011609886969,-0.43786566260160625,0.04567797952803422,0.09241739592845485,0.07069647837325056,0.7883863542609468,low,0,1.0,1.873449140034329e-50,2492.0020781598573,6374.2133880329975
705,18639.69668662527,9.833102463433034,-0.5159634610078154,0.03789423455898127,0.010886331734206414,0.05574385636729554,0.6259515257497056,medium,0,0.9999999999997726,5.539027926092243e-12,4511.147136029097,14128.549550596188
706,15808.1766095822,9.668345848491956,-0.5250902442108524,0.042194256216925845,0.0586180083792906,0.06288597265709632,0.7520730509609694,medium,0,1.0,5.356818175599031e-20,3753.728646564201,12054.447963018009
707,7921.6386687772165,8.977479594570902,-0.47357540617472577,0.04808724285786756,0.019969920039784782,0.0736342513888514,0.7380016985246578,low,4,0.9999999999611192,9.723482617016164e-10,2085.072709320816,5836.565959456402
708,98047.34078665066,11.493215909366581,0.3226416759011756,0.025137634241571474,0.018276719903000168,0.038619454472955075,0.9117989214533849,high,3,1.0,1.7575827458418124e-21,64840.749567854655,33206.591218796
709,3310.0329008700874,8.105015474335715,-0.49640218622596505,0.030155584336903796,0.002335519227871007,0.04412654110097023,0.8555337231406491,low,4,1.0,2.965855729446166e-15,833.4626661991517,2476.5702346709363
710,6011.469544558399,8.701590849047076,-0.5554776924502401,0.042132203865067074,0.016796571005609887,0.061172545379408756,0.7183846948497106,low,4,0.99960594403144,0.0034829899940297,1336.1161568561022,4675.353387702297
711,16012.530415546038,9.681189294832217,-0.32835298699656945,0.053667381185527024,0.1255868174774377,0.08305644243859928,0.7721407871663303,medium,0,1.0,6.531299714428992e-51,5377.384112114038,10635.146303431991
712,15487.613342130242,9.647860409851202,-0.5445146244578535,0.04500094181561669,0.05265520833713892,0.06801050823017825,0.7098897506357155,medium,0,1.0,1.3078801376184322e-19,3527.1906896958776,11960.422652434356
713,9093.5404263093,9.11542955930821,-0.308996559263136,0.03835763358472399,0.00984525764014854,0.05758678696185186,0.7321862375004623,low,0,1.0,1.6318948093345138e-33,3141.833861529746,5951.706564779551
714,12804.552049060001,9.45763410969652,-0.5407498958410111,0.054924134189110796,0.09889303985415344,0.08183452170241444,0.8629421375786372,medium,0,1.0,1.04468147571423e-27,2940.2459311199987,9864.30611794
715,21651.09926147,9.982857692308263,-0.14905013688764068,0.0432648142221318,0.009142693183998823,0.069818662392002,0.7806685810394147,medium,2,0.999999854592726,2.4346598368389486e-06,9211.99997639,12439.099285079998
716,35574.82285110409,10.47942155272862,-0.3402887945426889,0.05785753165670266,0.13221232790440732,0.09651562466177152,0.8957718201705254,high,2,0.9994518096404952,0.00466434006526,11734.554633516093,23840.26821758801
717,9557.31767748753,9.165167015401794,-0.42629861513591527,0.03574766317195887,0.007864258198188803,0.05504007009331599,0.7208915387294661,low,0,1.0,3.3993048668120235e-29,2741.5231935802963,6815.794483907234
718,73120.11355240906,11.19987243512051,0.30311842462038024,0.02525693945932265,0.04336181376716468,0.042003725949540105,0.9848374206081091,high,1,1.0,2.4660421884388186e-42,47642.083590239294,25478.02996216976
719,218953.45892171146,12.29661903704484,-0.0005905387921234257,0.036112235232024635,0.05525724863397215,0.053930686171056036,0.9470850275081976,high,2,0.9999591565771148,0.0004535987151341,109412.07920527432,109541.3797164371
720,6268.479350723937,8.743448592017057,-0.5770965978253183,0.046317879200607204,0.0185229068776546,0.06808634285450614,0.6434677891403059,low,4,1.0,1.0022137229148424e-14,1325.480621941448,4942.998728782492
721,6242.762417260737,8.739338231145354,-0.5475687464991177,0.04893276612254747,0.01559798645567963,0.0735483047066933,0.7319308330040909,low,0,0.9997375892057726,0.0024261106392728,1412.2104128747358,4830.552004385999
723,21566.46587639054,9.978941248772157,-0.15268265436846468,0.031094545794353484,0.05039145125732428,0.04844981019733563,0.734842021118724,medium,0,0.999999999981128,4.86643743349333e-10,9136.820310518158,12429.64556587238
724,27613.6850721478,10.226102978038783,0.5331646051450775,0.02420925621270972,0.0012175992278816708,0.03633066857652773,0.491065196150035,medium,3,1.0,7.054153863221818e-105,21168.162285120005,6445.522787027799
725,2571.2464283081504,7.8525348927072445,-0.5695069820433393,0.052680416600255596,0.018583618532973828,0.08086565204399916,0.6858607221618784,low,4,1.0,6.129616698981733e-51,553.4518174163296,2017.794610891821
726,29788.051307739002,10.301896199202885,-0.4256637090017764,0.04956575280429632,0.07981540708131753,0.07739971239387139,0.7570118693970967,high,0,1.0,1.437448691384539e-45,8554.179452075798,21233.871855663216
727,54708.35288372848,10.909789958871093,-0.30924898990202343,0.04730568060988458,0.09642389755005465,0.07299141763534593,0.8392064311549607,high,0,1.0,6.637801232708116e-28,18894.925007615984,35813.427876112495
728,305189.24229854817,12.62869060638248,0.4094064394268888,0.0335750826149766,0.04179939528670037,0.055846222600250045,1.0260410223832748,high,1,1.0,6.047371705765712e-47,215067.84166969336,90121.40062885474
729,56911.96267680612,10.949278409226617,-0.1933865309449975,0.027625094757470783,0.04153212033233578,0.044974760372896105,1.0728287884488532,high,2,1.0,7.862675621283791e-57,22952.977822733694,33958.984854072405
730,8287.066095929576,9.022571939362443,-0.5874259565613333,0.04596543842212055,0.06083565252257409,0.06940208535071145,0.740155040383878,low,0,0.9999984704063866,2.2011629163410688e-05,1709.5141837205751,6577.551912209003
731,57874.63860321265,10.966051825508439,-0.06446417118681945,0.025736971030507403,0.0021707219349058776,0.039236904954125816,1.1519682628464851,high,2,1.0,2.997246308142864e-27,27071.89899645992,30802.739606752715
733,15564.769800504444,9.652829538800475,-0.3317658404504164,0.04051062635141979,0.05306199276242077,0.06744613659107451,0.9617926715543502,medium,2,1.0,4.0015094843876825e-57,5200.455433111411,10364.314367393032
734,20325.270492118314,9.919669441299725,-0.3034832344903332,0.04603839114142737,0.06795998248328043,0.07246404667045735,0.7325284134973966,medium,0,1.0,3.159317324785097e-19,7078.445830639661,13246.824661478651
735,36320.057066868,10.500152936555695,-0.5094073845696594,0.046740863044769425,0.07205425520926091,0.07442864289404287,0.8069556495934255,high,0,1.0,3.939264355892005e-45,8909.175894506996,27410.88117236101
736,15159.125176752208,9.626423916203976,-0.5209690754134528,0.03411227237386448,0.01836309598595395,0.04664558271145705,0.7753977444432748,medium,4,1.0,1.5214486357363756e-55,3630.84487467141,11528.2803020808
737,1964.9177872380683,7.58371448255811,-0.582709432915903,0.04116992163274139,0.029180345926964224,0.05795502968184431,0.5302682772770382,low,4,1.0,1.8041779696937997e-91,409.9708288551012,1554.9469583829662
738,7629.715008400061,8.939936830032158,-0.50725508824628,0.04923702203510412,0.020746113186062246,0.07181833341979464,0.6937272966522882,low,4,0.9999999994047356,1.3241425865151214e-08,1879.7516242600611,5749.963384139999
739,46507.50863946889,10.74739055633033,-0.37346513767436806,0.043921887350563474,0.015564543776561714,0.06628472864229495,0.8418304485131588,high,0,0.9999989758501456,1.514886211907128e-05,14569.287761268895,31938.220878200013
740,15857.978656440002,9.671491095665045,-0.25337447339344654,0.04564209005688084,0.02612259891835923,0.0666666780396913,0.7699677923134168,medium,0,1.0,1.3213020580952093e-25,5919.985832640004,9937.99282379999
741,247045.44571558145,12.417331637267273,-0.037810445057474426,0.024617966553146433,0.019223759839701246,0.037722594540699456,0.9387495616427513,high,2,1.0,8.997142978917281e-24,118852.2737318266,128193.1719837549
742,53453.64588330462,10.886588832849933,-0.4750336927157789,0.04522841984593188,0.07318523666285785,0.069046228809808,0.7888631642464266,high,0,1.0,3.170897323864532e-30,14030.68154511842,39422.96433818623
743,7497.271550536745,8.922427813035998,-0.4772060709122664,0.049105477495341526,0.0515645159247495,0.0755131036409053,0.7989121758346035,low,0,1.0,1.2056839374621661e-22,1959.7640256713955,5537.50752486535
745,49919.27203371933,10.818182452421878,0.4150888419993681,0.027337438466432887,0.05939735425054802,0.03984214052786504,0.558221870530919,high,3,1.0,2.125990554092109e-68,35320.10242782365,14599.16960589566
746,13026.386765698699,9.47480909480153,-0.2463456359119226,0.02990985046062629,0.0031512364518567863,0.0466261179485674,0.8210454225860535,medium,0,1.0,2.149548396976263e-20,4908.696617133999,8117.6901485647
747,311558.72929115035,12.649346346151592,-0.09187962789312197,0.029476841351815265,0.022211845367769885,0.04602191546176723,0.7679413896746953,high,2,0.999999999999318,2.2837502679477075e-11,141466.4145885128,170092.31470263758
748,5503.9274846136,8.61339887642944,-0.5787316110706393,0.04518387682293981,0.01092667121580127,0.06461796711984513,0.6942132140935547,low,4,1.0,2.237981810089374e-31,1159.3153321136,4344.612152500002
751,19956.04933099595,9.901337709829235,-0.30780746960828903,0.02769222740165673,0.00036502494857767537,0.03920210188502009,0.868164748143829,medium,4,0.99999995507119,8.050442024329856e-07,6906.714141521948,13049.335189474
752,71591.18378582524,11.178741181987364,-0.28721530637519427,0.04594472890067543,0.05875190901993449,0.07585005209613324,1.0542749661768214,high,2,1.0,6.672375527859896e-39,25514.550000508287,46076.63378531693
753,3812.7190733830157,8.24636012675723,-0.5436081544676513,0.04135301643909779,0.08497524554384994,0.06264195931818096,0.8793405024883391,low,0,1.0,1.6137921627341526e-33,870.0469471988299,2942.672126184184
754,14673.478750205453,9.593865124488321,-0.1973152256585994,0.03471830974930118,0.007604022798061999,0.05252920424218603,0.8451690611269579,medium,0,1.0,8.805256919917809e-20,5889.088989706005,8784.389760499453
755,20546.073046766982,9.93047377896589,-0.038611951006759314,0.022162441519648336,0.002328250817129972,0.035034456597700325,1.0001266973766996,medium,2,1.0,3.9922422254395225e-30,9876.374540451963,10669.698506315026
756,5211.36871351219,8.558789678933689,-0.5968738521476591,0.04144428206968176,0.06646989384291088,0.0635361031006998,0.6485158178964605,low,0,1.0,2.1449355626988364e-15,1050.4194972581886,4160.949216254003
757,20115.17937266663,9.909279714167322,-0.4338837277681944,0.04160865232019233,0.049940003157308135,0.06388792102877616,0.6798887593225247,medium,0,1.0,6.717395153183243e-13,5693.765180864077,14421.414191802563
758,34375.11675049938,10.445117321728427,-0.18887933823327044,0.03675579377578532,0.044622909575801666,0.05532654553451052,0.8646409085487818,high,0,1.0,5.1759000448126666e-27,13941.183723486827,20433.93302701257
759,4756.088026634902,8.467391000914194,-0.589534268449808,0.0421120618696031,0.018467743725388504,0.06348333848510489,0.7512823182018573,low,0,0.99999994510995,9.725365124352605e-07,976.105575584902,3779.9824510500007
760,16936.135043974802,9.737263830170713,-0.2711175969168678,0.04142393203425437,0.00789189059539763,0.06731675895483508,0.8733606965172909,medium,0,0.9999704407963296,0.0003378351140402,6172.225404896399,10763.909639078403
761,58761.708419587005,10.981262722138894,0.4390710987050015,0.019137301848888937,0.025033859354010684,0.027080728344477126,0.9076772228958011,high,3,1.0,1.048263605116487e-54,42281.13814857905,16480.57027100801
762,5178.025949884253,8.5523722770088,-0.5147861096647922,0.04452879982865719,0.018401748172066055,0.06384107931627714,0.8750183476438839,low,4,1.0,3.575201522935691e-18,1256.225057699999,3921.8008921842543
763,74536.4693412197,11.219057222111065,0.040007760637216956,0.036232271818511914,0.016592059433556124,0.05603719351486532,0.7896496805326427,high,2,1.0,4.211302220626582e-21,38759.25328268322,35777.216058536455
764,28149.393340352402,10.24531660648451,0.20381214129035388,0.028717863216206774,0.06179280612278217,0.040893159887856405,0.6958325594277348,high,3,1.0,9.013014943391457e-18,16943.290736537016,11206.10260381538
765,24512.889884014276,10.106995169927828,-0.491932713172688,0.04373497443891378,0.06866530364104914,0.06835286540825489,0.7921328146919604,medium,0,1.0,3.110879047915467e-44,6227.098727833901,18285.79115618037
766,17764.9227736376,9.785037450457517,-0.2678347425200614,0.027414576896840966,0.0049684645838071455,0.03957543178768498,0.7746503722903099,medium,0,1.0,1.4963342211255717e-27,6503.429628335798,11261.493145301809
767,72168.64084360145,11.18677474952077,-0.4200976805478234,0.06475385663587556,0.02306905537900788,0.09524795526108891,0.9117863639934081,high,4,1.0,5.813328331059903e-28,20925.38110845778,51243.25973514366
768,7024.772460147876,8.857340446896838,-0.43118237939203946,0.04901877259985513,0.012948897947499248,0.07183360871056617,0.6496578491245577,low,0,0.9999999999852208,3.8233704069738527e-10,1997.9071780468212,5026.865282101053
769,16958.025049827193,9.73855542242393,-0.5895536605575664,0.05104309360084239,0.055790456387637674,0.07807311702855989,0.7280244382539314,medium,0,1.0,1.165809923958637e-16,3480.179652937329,13477.845396889865
770,36489.88726642825,10.504817844465883,-0.390282809194706,0.04854717647709003,0.06192526064350641,0.07695982397457264,0.8327423475523362,high,2,1.0,3.534832481200974e-21,11124.255778444256,25365.63148798399
771,11322.946177036467,9.334674893221242,-0.45799442587819633,0.03684155774038108,0.043093576899416806,0.05277735162339308,0.7566740215477078,low,0,0.9999999999984084,4.601371376886861e-11,3068.549971717467,8254.396205319003
773,35500.55979428411,10.477331912365425,-0.12233598422512562,0.022262294625576294,0.006566038243919561,0.032307112726502316,0.7608839764865838,high,3,1.0,4.747405107836783e-23,15578.78193565373,19921.7778586304
774,14093.512043220791,9.553540783808891,-0.5460298696653086,0.0262815130282471,0.0016179354460462109,0.04416677785623909,1.0485205500782886,medium,2,1.0,2.569577181339144e-46,3199.016749567244,10894.49529365355
775,14058.593331716847,9.551060241170882,-0.15978426205941623,0.033655905071376696,0.009768973952713,0.052535923096117446,0.8738064648337711,medium,2,1.0,4.194485726929356e-13,5906.125685307519,8152.467646409326
776,25634.540610936605,10.151734972777827,-0.1011274098699708,0.03141247395585797,0.055377379446152765,0.04814644508470835,0.7631741941162086,medium,0,1.0,4.178969824213482e-19,11521.092957872996,14113.44765306361
777,91139.86074565898,11.420161508987222,-0.13112020379208944,0.03646309788899585,0.0565354105431149,0.0555014468860929,0.9932485405928774,high,0,0.9999999195331416,1.3949277976461457e-06,39594.79181555274,51545.06893010624
778,108865.36521470538,11.597876401845078,-0.30496956628399513,0.051417421582193916,0.09317654256676318,0.08787952155321896,1.021861279475202,high,2,1.0,2.937947171042561e-46,37832.371000914,71032.99421379139
779,13513.546639362,9.51152191315064,-0.5010739257265542,0.04350081984695588,0.10573865781419106,0.07861503390505356,1.0232625627745415,medium,2,1.0,1.4550601723360134e-48,3371.1303871440005,10142.416252218009
780,23356.090461282,10.05865587701375,0.30599995257946555,0.015542506399879707,0.07034982479663056,0.026372123980143096,1.1914765154474891,medium,1,1.0,1.0681609730074143e-207,15251.526517437997,8104.563943844002
781,7406.32089570481,8.910224100377793,0.12412852468193292,0.00870423229004195,0.002212989441622169,0.012432118371765733,1.2525787232113381,low,1,1.0,1.6790276608786842e-143,4162.828290904813,3243.4926048
783,16593.970474225,9.716854944955445,0.4872151999247541,0.01856203926410004,0.0558962036341221,0.03368048619451795,1.1700159189443196,medium,1,1.0,1.56211294577808e-276,12339.402558185,4254.567916039997
784,30953.77491418913,10.340282544539047,0.09212662020660019,0.021540414358808664,0.034053274797877814,0.03246015465733939,0.6696701087630812,high,3,1.0,1.1422084370389288e-40,16902.720789834613,14051.054124354516
787,31884.5253852288,10.369907436118051,-0.2075059536402041,0.040538268234590814,0.06082247210578166,0.0646671582615039,0.9043103510091857,high,0,0.9935012711695332,0.0392061308580447,12634.148269400795,19250.377115828
788,45027.78730546664,10.715057282119444,-0.3140969404863241,0.0430352101503527,0.07568648986276193,0.0690587138979325,0.9436510400951228,high,0,0.9999999801186734,3.724477116542546e-07,15442.348537975318,29585.438767491323
789,130784.11243009001,11.781310892185504,0.02490724679644301,0.04484608326344085,0.05093854916252472,0.08026776692914832,1.222234977134641,high,1,1.0,3.770367381218264e-235,67020.79229772002,63763.320132370005
831,17134.303712512155,9.748896158838653,-0.3180673127227831,0.0314923429118441,0.006474555036898925,0.050158841160075546,0.8318326746424316,medium,0,1.0,3.5594072023783347e-26,5842.220887648704,11292.08282486345
832,39167.645674642605,10.575631850484967,0.052914169561813246,0.025564657090323985,0.005055428406881323,0.037925158912468324,1.0378741100890445,high,4,0.9999995981737254,6.3196631358836405e-06,20620.084559603834,18547.561115038778
852,127138.89840330384,11.753043321396985,0.1743935304984428,0.034821916000808376,0.052173090995410704,0.05171681182004073,0.7175761827740162,high,3,1.0,3.657505890849264e-29,74655.54987976946,52483.34852353438
884,58616.75204349661,10.978792865585136,-0.4304772135467418,0.05280215327593837,0.1250972546431898,0.08787027887920039,0.9343990201732418,high,0,0.9999999995573036,9.977144494701435e-09,16691.787978325956,41924.96406517065
