lsoa,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,volume_band,cluster,max_posterior,entropy,tot_boardings,tot_alightings
E01000926,839.29206,6.733749521883223,-0.43891676992631157,0.11608284486809037,0.03536432836026114,0.19004960206051,0.7672434387559596,medium,1,1.0,2.9755171792807484e-14,235.45635,603.8357100000001
E01000927,2170.50205,7.683174396022324,-0.06201773916776532,0.08031463504031244,0.031027406769783977,0.12620328181955334,0.7465745650808542,high,1,1.0,1.4663571818899142e-21,1017.9462099999996,1152.5558399999998
E01000928,1707.29934,7.443253616603935,0.047598905532289376,0.13567354275437135,0.0770909862824641,0.22654508138103965,0.7806314399798122,high,1,1.0,1.4316909525471533e-18,894.2824600000001,813.0168799999998
E01000929,1198.19019,7.089401766301292,-0.04096033368458807,0.11980316747544059,0.05921724329924617,0.20100275248640243,0.9503793350410231,high,1,1.0,3.259622365360733e-16,574.55596,623.6342299999999
E01000930,1800.20059,7.496208715986768,-0.22546936838855278,0.23775542702160762,0.11656296035321263,0.45373442899100447,0.9303355315617552,high,1,1.0,7.261632961441556e-15,697.1552499999999,1103.04534
E01000931,1847.52808,7.522144968956467,-0.03993000203818282,0.1857476071486827,0.11526944153400905,0.33489883764096195,1.0314272781456058,high,1,1.0,8.446420285330704e-15,886.8781399999998,960.64994
E01000932,853.76305,6.750824296024973,-0.3229573943262127,0.1017366118151869,0.03769612657750883,0.15968356757731023,0.8352480484641261,medium,1,1.0,4.85056019914486e-15,289.0169800000001,564.7460699999998
E01000933,3490.50761,8.158088901862692,0.009257200845925094,0.13038241735848843,0.09010049687300352,0.20855508654193333,0.9162022212429172,high,1,1.0,1.2151568863188213e-21,1761.4099700000004,1729.0976399999993
E01000934,378.5602,5.939013214031333,0.0053361129881059725,0.14243520581402905,0.06723263565477829,0.254746396931797,0.8618673459307434,medium,1,0.9999999997601776,5.551860137512195e-09,190.29012,188.27008
E01000935,350.39024,5.861897400751452,-0.24651148958943608,0.16982139685169312,0.114468456655642,0.2811957122773679,0.7362356985702452,medium,1,0.9971820424354528,0.0193603057781103,132.00750999999997,218.38273
E01000938,3978.03241,8.288793955656384,-0.28782816528133814,0.23124937788025715,0.14907447674615604,0.46501910017318004,0.8435297596340819,high,1,1.0,3.2246381902426485e-14,1416.5213200000003,2561.51109
E01000942,4632.90158,8.441154466096084,0.09645919134763924,0.20327722135638376,0.11651818211083173,0.3820565363522053,0.8497420096736575,high,1,1.0,2.819441646568662e-18,2539.8937599999995,2093.00782
E01000946,2055.96569,7.628987209883321,-0.5376921683941136,0.09680498121542096,0.046226851188358106,0.1613491763615098,0.7821103312016896,high,1,1.0,1.5437850612444e-18,475.2445199999998,1580.7211699999996
E01000947,6312.8999,8.75050881533373,-0.058540247089930886,0.1678909862011276,0.06634782217915414,0.3184873019083675,0.9143781043968829,high,1,1.0,2.2257582032851976e-18,2971.6705900000006,3341.22931
E01000948,311.47869,5.744536274851276,0.5167331672031882,0.10411790931829076,0.03974400303275964,0.1499438655614179,0.7770904797891832,low,1,0.9999999825782312,3.2867084307745495e-07,236.21503,75.26365999999997
E01000952,140.02398,4.948929946839734,-0.7001649288928941,0.17596614522741033,0.06932476851465014,0.36830011113511024,0.7754720989072169,low,0,1.0,8.65227848080535e-65,20.99205,119.03193000000005
E01000954,293.57628,5.685537984833111,0.42451181682661826,0.127719446543842,0.05264440982766046,0.21009510351114788,0.742648185493941,low,0,0.9999982825497652,2.451603361454553e-05,209.10144000000005,84.47484000000001
E01000955,205.57115000000002,5.330644905114769,-0.3665508997736307,0.13091083062968709,0.07597466862446407,0.22727285395069305,0.9035021062996182,low,0,1.0,2.861844525584807e-18,65.10943,140.46172
E01000956,4493.73432,8.410661839485941,0.24709860461888633,0.14539866255377557,0.061673893084093136,0.26852662796993204,0.8370530718450371,high,1,1.0,3.5066661136838573e-20,2802.0649000000003,1691.6694199999995
E01000957,48.84445,3.9089071562077513,0.4342288632587735,0.04437044536277918,0.035595855823947246,0.06193264722809788,0.7692197556169031,low,2,1.0,2.4962947397081585e-27,35.02705999999999,13.817389999999998
E01000958,160.47009,5.084319924272454,-0.14267911235046982,0.044044158011003795,0.02718276035116575,0.06755451299955334,0.7550211375567153,low,2,0.9999999991496225,1.8610964367338693e-08,68.78717999999999,91.68291
E01000959,2459.15814,7.8079809114130905,0.11078765353414806,0.19945426527144772,0.10448793667250696,0.38738712134681147,0.9611422357767574,high,1,1.0,3.336668651109168e-15,1365.80125,1093.35689
E01000960,4904.77232,8.498167815262114,0.08721548567212599,0.08042843668633327,0.03107235362965839,0.12456817405419189,0.6679052251466959,high,1,1.0,3.1246991516992305e-22,2666.27221,2238.500110000001
E01000963,3976.34749,8.288370416296434,-0.0933427953501116,0.09959240005958332,0.05298266072817493,0.16169504628875736,0.7442474433684864,high,1,1.0,7.243017325455969e-22,1802.59205,2173.75544
E01000964,40.80258,3.7329580601139947,0.25159340414258113,0.028132044591297894,0.02384604110818482,0.03369822669342498,0.7388436732792852,low,2,1.0,1.79910038213563e-17,25.53412,15.26846
E01000965,66.47618,4.211774646709659,-0.5774940738171177,0.033116222983931985,0.0016261463880746457,0.04267308463573948,0.6227498954539529,low,2,1.0,2.639151650827757e-22,14.043289999999995,52.43289
E01000969,2053.14151,7.627613282954701,0.04324977580332498,0.07962665466736388,0.03850669796257736,0.12160498796132505,0.7902499833152576,high,1,1.0,6.096130979702716e-22,1070.96971,982.1717999999998
E01000970,49.58477,3.923650542845105,0.03445352272482052,0.008530441907868083,0.0,0.011923665761872291,0.5565011825368078,low,2,1.0,2.6419578220691264e-22,25.64657,23.9382
E01000972,1908.74286,7.554723883705225,0.29803425695591074,0.07963083618293142,0.03507575137700842,0.1295434302631241,0.8025084205309259,high,1,0.999999999999318,1.9515392326324293e-11,1238.8068099999996,669.9360500000001
E01000973,3776.58157,8.236839287560347,-0.0378965546876828,0.07534967131664522,0.030192619406337887,0.11850540592182003,0.7659878577340761,high,1,1.0,3.237325270328749e-21,1816.73107,1959.8505
E01000974,1267.91177,7.1459149381105,-0.20822802993618397,0.06564746220472424,0.02944045546639259,0.10110192895019403,1.0442539815903344,high,1,1.0,1.6064395439207523e-16,501.9485,765.96327
E01000975,9169.01267,9.123693946928945,0.6322104613254941,0.09127026214481171,0.05268931643869132,0.15579247218290593,0.796328820797595,high,1,1.0,1.3172683822020553e-21,7482.8792,1686.1334700000002
E01000976,1676.68005,7.425167195425924,-0.2509038441770688,0.06612897314547281,0.038308590836993624,0.099813072498556,0.7719668952395692,high,1,0.9999999999933492,1.780157995634959e-10,627.99729,1048.68276
E01000977,731.98901,6.597130708595535,-0.29901942107026985,0.08466901709357631,0.0635949575253869,0.13687668549742465,1.0027251261794825,medium,1,0.9999999981596944,3.8854770852129577e-08,256.55504,475.4339700000001
E01000978,363.47164,5.89844874320911,-0.3397251570989143,0.04876735362351792,0.018110298784246276,0.07180160412566304,0.6997757779147716,medium,1,0.9999999991097752,1.9441939945268884e-08,119.99559,243.47605
E01000979,743.9099199999999,6.613263298317346,-0.3575097640854151,0.0729841725998223,0.044920358099270946,0.11565717317680396,0.7527387528411901,medium,1,0.9999999996647944,7.648442741645183e-09,238.97743,504.93249
E01000980,376.3212,5.933096814100988,-0.47262965785610805,0.05668909963084727,0.03297353431058363,0.08803344041925311,0.7152435071288762,medium,1,0.9991239928831416,0.0070428328503542,99.23031999999998,277.09088
E01000981,333.23452,5.811842902269349,-0.21517362606971213,0.15346714380010812,0.10955143542751812,0.2592891335800255,0.7858507402329649,low,1,0.9999958889064068,5.509613394356259e-05,130.76561999999998,202.4689
E01000982,119.23966,4.789486917762744,0.18590039589176952,0.13509146201859346,0.09326443902976575,0.21696505165363142,0.7583845226282963,low,0,1.0,1.2633777341717451e-20,70.70317999999999,48.53648000000001
E01000983,302.46067,5.715252013963899,-0.4216125356066956,0.0420395154186493,0.02025089741419934,0.06713184266673593,0.9804727419071733,low,2,0.9999975947513284,3.3524010039772405e-05,87.46973000000001,214.99094
E01000984,431.45472,6.069477627249554,-0.4006285989871661,0.11523116492965935,0.08825679320416288,0.18378425515096122,0.6968629855564117,medium,1,1.0,6.204217119465023e-15,129.30080999999998,302.15391000000005
E01000985,202.89121,5.317586567283837,0.09895179786250964,0.05308914072719069,0.04281575332908705,0.07269704153225774,0.7463444099185056,low,1,0.674254721929429,0.6311244773603991,111.48383,91.40738
E01000986,157.52709,5.065925493539559,0.3521636183338371,0.0878892005178284,0.06507045867475873,0.13670961545943255,0.8566722066789156,low,2,0.9999999999971578,7.921095423937508e-11,106.50119999999998,51.02589
E01000989,59.39991,4.100987614873434,-0.4211775741747757,0.04618895887215991,0.01091314784820381,0.07013772058159995,0.6796331851574117,low,2,1.0,4.5890919190179e-22,17.191,42.20891
E01000990,57.064189999999996,4.061549122716669,-0.7691157974905103,0.009171951796739774,0.005690433878059078,0.01307335003876619,0.9300332547282109,low,2,1.0,9.383783961578764e-35,6.587609999999999,50.476580000000006
E01000991,76.4444,4.349560259536048,-0.47051739564964856,0.131826399317674,0.07066521550303227,0.20697225298970598,0.6796345442048928,low,2,1.0,8.234019771393235e-18,20.23799,56.20640999999999
E01000992,1028.30606,6.93664012601154,-0.12207361687628294,0.07290465642106593,0.05544402801632814,0.10825674443836955,0.7547139776582918,medium,1,0.9999999999942588,1.5432565406982008e-10,451.38851,576.91755
E01000993,390.96439,5.971170993827358,-0.07431165278249513,0.0737444911542967,0.04293802819228626,0.11512196676271254,0.759077260281737,medium,1,0.999988594476307,0.0001412164317692,180.95559,210.0088
E01000994,309.29531,5.737524456934697,-0.28081308442730674,0.12064715756601678,0.09612431562573645,0.1930895791879119,0.6663318078402066,low,1,0.9999966821874764,4.517601014037543e-05,111.22056999999998,198.07474000000005
E01000995,204.13509,5.323668737719077,0.33018914092623664,0.21656663731845416,0.13494892034485598,0.39119448827049663,0.8627266537159793,low,0,1.0,4.525948867684689e-20,135.76914,68.36595
E01000997,818.97832,6.709277900884391,-0.24755216963496665,0.1745281731023112,0.10959651532655955,0.2979003636396832,0.7310674698750266,medium,1,1.0,2.124812640463188e-19,308.11922999999985,510.85909
E01000998,886.72364,6.788660478338137,-0.1651259912276614,0.1958442542481443,0.13960351840850888,0.35776996356822344,0.8032528011104647,medium,1,1.0,6.042493935707861e-20,370.1512599999998,516.57238
E01001000,953.03458,6.8606999181708215,-0.007970078063694227,0.15277645014727587,0.09937138902137213,0.25418380625171966,0.9019603372302787,medium,1,1.0,1.3715781410595578e-16,472.7194100000001,480.31517
E01001003,396.66338,5.985605868517195,-0.364664769407249,0.06662205621300357,0.03225223361934747,0.10100236318469283,0.718962688984317,medium,1,0.999999994798202,1.0442270956131515e-07,126.00711000000004,270.65626999999995
E01001004,542.47157,6.297977396085459,-0.4642998894854527,0.061231282590532794,0.04340374925085935,0.0935990352287636,0.6635196226232498,medium,1,0.999996902576208,4.238805361996084e-05,145.30104,397.1705299999999
E01001005,1310.39128,7.178843898425073,-0.5419845284684739,0.08925013603570377,0.055572187568281126,0.14818124270149166,0.7965999941620948,high,1,1.0,4.683072542987246e-18,300.08974,1010.30154
E01001006,333.27243,5.811956319190567,-0.024784138309910626,0.07763846532399936,0.060853788595714324,0.12114956765707768,0.7125102333342089,low,1,0.7277465063635871,0.58548735586403,162.50627999999998,170.76615
E01001007,582.1587,6.368459362000307,0.05719505694924762,0.24393477242545725,0.14773219055216388,0.49885561844027726,0.8750263238673226,medium,1,0.9999999273278516,1.2672069201691635e-06,307.7276499999999,274.43105
E01001008,556.66654,6.323761185181809,-0.17477536911056302,0.23442811921118878,0.15473268790324635,0.42851778222690506,0.8128838653171414,medium,1,0.9999467211014712,0.000577540253337,229.68747,326.97907000000004
E01001010,1360.05865,7.216018095036715,0.2111799149249924,0.12544905324487293,0.0832943711655376,0.2172691696845439,0.8522543036023615,high,1,0.9999981393765696,2.6410875506561464e-05,823.6378599999998,536.42079
E01001011,4689.77336,8.45335274336894,-0.15724122327310078,0.13415272801157282,0.07397875832532769,0.2221077928232897,0.9193183624467959,high,1,1.0,6.3846317104847135e-22,1976.17383,2713.5995299999995
E01001013,7629.74618,8.939940915040737,0.18224478602511,0.09539941471552335,0.05003462251479511,0.14717762228680953,0.871346820827617,high,1,1.0,9.725895292826313e-23,4510.11382,3119.63236
E01001015,573.68308,6.3538187236325765,-0.2438513961401825,0.1376978731881024,0.06969239880667213,0.2784222176833753,0.6506502077449207,medium,0,1.0,3.454957302384423e-38,216.89483000000004,356.78824999999995
E01001016,322.22241,5.778340662114468,-0.5186102667409136,0.05870193820473256,0.03404722843454618,0.09402324847334032,0.7556958721265192,low,1,0.926012289344326,0.2638338668729995,77.55728,244.66513000000003
E01001018,722.77949,6.584486774171094,-0.3222498607424513,0.07258772658311043,0.04131118883852113,0.10944598178055917,0.6104475089104111,medium,1,0.9999999999999432,1.060290263542557e-12,244.93195,477.84754
E01001019,163.38962999999998,5.102239402773707,-0.3343797889743676,0.09352815108278292,0.07546605007918802,0.14304791672224665,0.659322030290452,low,2,0.9988812152291648,0.0087208743037754,54.37772,109.01191
E01001020,366.0204,5.905417432340798,-0.14897486588179237,0.11529573215044844,0.08544001919018722,0.17665728484479598,0.767938950548703,medium,1,0.9999691276731104,0.000351501044063,155.74628,210.27412
E01001021,208.96142,5.346923799554218,-0.4529257123156992,0.06562297480558851,0.035460804200124596,0.08937342461942872,0.6706953679300895,low,2,0.9997682193325764,0.0021716928677166,57.15871,151.80271000000002
E01001022,112.21223,4.7292641988025625,-0.4572297511599226,0.028008711706379957,0.002252873862323206,0.038771775600077274,0.5607179729752468,low,2,1.0,7.400539017338779e-20,30.452730000000003,81.75950000000002
E01001023,2641.56373,7.879504834766725,0.026081888245792963,0.07432233709538404,0.04179776877841975,0.11404503566001664,0.7637620099465406,high,1,1.0,2.462700816529832e-18,1355.23035,1286.33338
E01001024,85.8954,4.4647050964629065,-0.2702901435932541,0.039977810220337764,0.0012701495074241463,0.052541232330749754,0.7022052340016963,low,2,1.0,1.8038770888612868e-25,31.33936,54.55603999999999
E01001025,112.45761999999999,4.731429375122795,0.055837745810377246,0.016670190957269057,0.0009701432415162264,0.0235088946032961,0.5773429015721148,low,2,1.0,4.561366475027424e-17,59.36850000000001,53.08912
E01001026,168.1582,5.130834371734243,-0.48015214244681503,0.019760915613987306,0.0,0.02679127811253617,0.8367554937057506,low,2,1.0,1.1376985699960171e-14,43.70834,124.44986000000002
E01001027,131.36853,4.885589926428691,-0.2723869255444969,0.00127587634572755,0.0,0.0015589842688711647,0.6493836637830116,low,2,1.0,4.472932192348764e-19,47.79272999999999,83.57580000000002
E01001028,88.29432,4.491937880036449,-0.26228640755147103,0.027029145249660453,0.02100656078443098,0.03284591767132722,0.6407685217557131,low,2,1.0,3.5975303989668683e-26,32.56796000000001,55.72635999999999
E01001029,266.58808,5.589448783166291,0.5590565039517146,0.07801098983870546,0.06595114830340501,0.12399262106537853,0.8450259965897577,low,2,0.9999999999714646,7.243943371665793e-10,207.8129399999999,58.77513999999999
E01001030,11.179569999999998,2.4997599578818748,-0.6568436889790931,0.0,0.0,0.0,0.5223489691070471,low,2,1.0,1.760115298193206e-87,1.91817,9.261399999999998
E01001031,69.90678,4.26136605661062,-0.028818091750184963,0.01952557391428985,0.0078015322691160965,0.028074480250763055,0.5877398864005555,low,2,1.0,4.325777298531012e-16,33.946099999999994,35.96067999999999
E01001032,116.65083,4.767721169972115,0.07026636672880938,0.04698620661336057,0.04561596346978414,0.06071985136488332,0.8365892867373246,low,2,1.0,2.3411457537460058e-21,62.423730000000006,54.2271
E01001033,1403.18318,7.2472110461607455,-0.3570641432574755,0.09253302195369816,0.04643214865218097,0.150537390560618,0.8188767284005876,high,1,1.0,8.462203280793173e-20,451.07839,952.10479
E01001034,618.84653,6.4294719151399065,-0.16511878962947407,0.04821772209016022,0.030801627020515084,0.07264468788989677,0.6586081803494531,medium,1,0.9999808998008468,0.000226639185874,258.33167000000003,360.51486
E01001035,738.99517,6.606643659149888,-0.48647539874989987,0.09634371493930062,0.05474754320789403,0.15112973486237477,0.7006894732217527,medium,1,0.9999999999982948,4.7251199491743816e-11,189.7461,549.2490700000001
E01001036,345.2109,5.847048126937406,-0.5975606216373817,0.0732185455326005,0.02910386085723249,0.1149760532514079,0.6130886189186073,low,1,0.9884092937290904,0.0631894452702477,69.46322999999998,275.74767
E01001037,1349.27625,7.208064480128318,-0.28954897116139117,0.08835850330871829,0.044311889429610875,0.14051061417053784,0.7614561691845843,high,1,1.0,3.0640914381762265e-21,479.29735,869.9789
E01001038,655.95567,6.487616542844406,0.018941935512197042,0.11684448127416902,0.08202380505377749,0.19272265584758322,0.6732683329753073,medium,1,0.9999999977514448,4.7024501074560905e-08,334.19037000000003,321.7653
E01001039,80.08709,4.395523762260012,-0.3845762157171649,0.03112524128420698,0.025737980990444276,0.04184258233457549,0.7642514046345046,low,2,1.0,4.234696088328102e-16,24.64375,55.44333999999999
E01001040,492.28702,6.201091195304822,-0.5700472460151397,0.09815343089890934,0.03557575009798145,0.163718221474974,0.6943374925257927,medium,1,0.9999998215706272,2.95106466809768e-06,105.83008,386.45694
E01001041,1477.58004,7.298837473775831,0.01576974469687612,0.14501765332455355,0.11191617071383828,0.24737054949865583,0.7495444927654406,high,1,1.0,2.3876785054508492e-20,750.4405500000001,727.1394900000003
E01001042,1626.99457,7.395104211176088,0.24278955645193087,0.12276766234075384,0.0723438861876472,0.19609908529979436,0.7574017856185091,high,1,1.0,1.0731561936008956e-19,1011.00593,615.9886400000001
E01001044,528.5094,6.271950917480675,0.04286478159139642,0.10740579070116822,0.08125435422719066,0.1526187936223405,0.7761412338938628,medium,1,1.0,1.7335062294120832e-14,275.58192,252.92748
E01001047,125.93472,4.843672938559178,-0.33026984139084126,0.022819203473037456,0.011405274097564196,0.03144483555399155,0.7238658600773263,low,2,1.0,1.2349973725125454e-17,42.17114,83.76357999999999
E01001049,519.83443,6.25543219854023,-0.3215926078616993,0.09464124952246813,0.06253421882809879,0.147106121583194,0.7653145865628402,medium,1,1.0,1.1017605936899098e-15,176.32975999999996,343.50467000000003
E01001050,740.02656,6.608036468108517,0.14703042550256568,0.13160261437103016,0.09902052704702921,0.20233485694442993,0.8902196299105164,medium,1,1.0,8.391607225976306e-15,424.41649,315.61007000000006
E01001051,496.82794,6.210254515317051,-0.459810935753734,0.13996334425153303,0.08806463259695096,0.24779977771403805,0.7542729221138299,medium,1,1.0,2.0941854878733895e-14,134.19051,362.63743000000005
E01001052,461.59812,6.136858685802916,-0.2862831417077695,0.1687037416876828,0.12263422996610124,0.30281829062476634,0.7114724599641628,medium,1,1.0,4.9270453104524545e-14,164.72517999999997,296.87294
E01001053,452.37453999999997,6.116718582989924,-0.324356317665446,0.17072780002163696,0.1183895097190925,0.29204553227821,0.9055881300536751,medium,1,0.9999999999978968,5.818538843359859e-11,152.82199999999995,299.55254
E01001054,567.07327,6.342250406880694,-0.1601062063814082,0.23031388871494507,0.1858450848864733,0.41110443764465043,0.7936185578477553,medium,1,1.0,1.653043215004017e-13,238.14066000000005,328.93261
E01001055,747.18375,6.6176486028864225,-0.31294520256897984,0.15267248518185786,0.11536428622811991,0.24947718863284316,0.7281887782987211,medium,1,1.0,5.745965009911388e-17,256.67809000000005,490.50566
E01001057,86.26604,4.468961383727666,0.24271961481018484,0.282510707573919,0.2460655432891089,0.5003650429305269,0.9108917271206545,low,0,1.0,2.1871033662419761e-85,53.60225,32.66378999999999
E01001058,197.12306999999998,5.288888403259177,-0.5335219769050878,0.05163987147724515,0.03461502501964889,0.07211676167904069,0.5436562023831332,low,2,0.9999999996335872,8.328137782519504e-09,45.97679,151.14628000000008
E01001059,194.58594,5.2759998736265326,-0.509824193875467,0.06031057536839507,0.04396391640629328,0.09490401186438635,0.6905377348805161,low,2,0.999999999999318,1.9167160794273667e-11,47.69066000000001,146.89528
E01001060,372.10377,5.9218565847056786,-0.5145891158264804,0.10961665344051741,0.08722249710074154,0.16943699734130838,0.6309853472469769,medium,2,0.9999999622556296,6.828871021925391e-07,90.31161,281.79216
E01001061,426.25944,6.05739141654389,-0.03883512820267396,0.1699266296600962,0.14332679646930518,0.267149070180155,0.7145392039158899,medium,1,1.0,4.2629354260427086e-14,204.8528,221.40664
E01001062,1264.3300199999999,7.143088252512443,-0.14292834714151614,0.08809703814515138,0.06152797036330752,0.13222711136968943,0.5536396782197657,high,1,1.0,7.228512602226611e-15,541.8107100000001,722.5193099999999
E01001063,662.0597,6.496865031380901,0.1743758757707198,0.1154015868961666,0.10355045020864431,0.17339063461351625,0.7444758806043968,medium,1,1.0,1.9605736433434937e-19,388.75347,273.30623
E01001064,981.5700899999999,6.890171679621344,-0.27979504754469436,0.10906159538744707,0.07304036739750291,0.1722210212780758,0.7188033033158694,medium,1,1.0,4.008385001848726e-18,353.46581999999984,628.1042700000003
E01001065,3046.04331,8.021926992865657,0.004021587598503302,0.06071853587662875,0.037799055457290925,0.09047787187432564,0.6942239705022248,high,1,0.9999999999997158,8.177536800238602e-12,1529.1466200000002,1516.89669
E01001066,427.45186,6.0601783863357195,-0.8604443082783638,0.07737367197326034,0.024751910074739175,0.12476140082597821,0.6208280115320626,medium,1,0.9999994812834738,8.02553420446291e-06,29.826670000000004,397.62519
E01001067,61.03745,4.1277382349491,-0.6402988656963879,0.02431441680476494,0.01596429732893494,0.03427086008176476,0.6570159342763231,low,2,1.0,9.951770624198616e-22,10.977620000000002,50.05983000000001
E01001068,154.61658,5.0473951613376045,-0.3646324346328188,0.06947922402629783,0.032204954992537026,0.10460815178281908,0.7033252108511797,low,2,0.9998919020800464,0.0010952934214806,49.11918,105.4974
E01001069,29.64098,3.422338328695106,0.1477771652624171,0.0,0.0,0.0,0.7697951259300385,low,2,1.0,1.0203544339833084e-40,17.01062,12.63036
E01001070,338.11976,5.826353319330048,-0.5158559795499676,0.09623720305491758,0.06022644166078907,0.1669274654487997,0.7269490039977113,low,1,0.9999987105065672,1.877665173543434e-05,81.84933000000001,256.27043000000003
E01001071,166.5621,5.121354028824362,-0.32529044722658995,0.1272589022352624,0.08817792282878278,0.20357263491044547,0.7053077157535842,low,2,1.0,1.958897858789082e-17,56.19052000000001,110.37158
E01001073,85.4833,4.459951331714846,-0.4988836416001722,0.053171321182032036,0.007571654346521481,0.07755561417632116,0.7443712135702848,low,2,1.0,2.1512642536672358e-17,21.41854,64.06475999999999
E01001074,1330.70918,7.194218493928809,-0.2913177017385572,0.05957669127975805,0.034158688226679244,0.08917495056890568,0.7574082872641152,high,1,0.9999999938468136,1.2248703341972017e-07,471.52502,859.1841600000001
E01001075,562.29736,6.3338076592218355,-0.231770677351215,0.06681925378415435,0.04376854979365366,0.09569604184593725,0.8280144487138865,medium,2,0.8415525349471066,0.4370864316324709,215.98666,346.3106999999999
E01001076,768.10299,6.645224887716354,-0.18563113522055166,0.06617435508225271,0.021333584445492132,0.09851030947105996,0.6835399889964031,medium,1,0.9999999999927808,1.9246314744354196e-10,312.7595799999999,455.3434100000001
E01001077,138.05204,4.934848251554017,-0.5682941012678987,0.10702116390311942,0.05885085073715678,0.16786713326440408,1.0020667393044744,low,0,0.9999999999855902,3.7445701807059e-10,29.79894,108.25309999999998
E01001078,455.05077,6.1226041410361,0.253866156516997,0.17058239457544483,0.14951591005988188,0.27409042503663344,0.7012294412720567,medium,1,0.999999990862932,1.782727099750939e-07,285.2863799999999,169.76439
E01001079,695.70165,6.546357270341005,-0.37937505250993736,0.1433619569538178,0.08659998147194276,0.23779547331198836,0.6473001800153745,medium,1,0.9922718792014736,0.0452791795282025,215.8849,479.81675
E01001080,430.77164,6.06789683736889,-0.00816102935652864,0.1395626926600832,0.1003412620199417,0.21920622310109406,0.7643639053054712,medium,1,1.0,3.753737856157952e-15,213.62805,217.14359
E01001081,396.26564,5.9846051753152,-0.38063391012150344,0.1379633621527216,0.0990181737684852,0.21798843798984469,0.7243526851798583,medium,1,1.0,4.052534607293865e-15,122.71675,273.54889000000003
E01001082,214.09675,5.371087926908028,-0.31886327092774647,0.14555601614690555,0.09489284634166563,0.24388031070233268,0.731272696363659,low,1,0.999999999895465,2.5072224309238576e-09,72.91458,141.18217000000007
E01001083,801.83203,6.688145513983783,-0.22477432087615654,0.12834054533840458,0.05678145583682906,0.21086227729692367,0.6405767896006084,medium,1,1.0,1.56003179678837e-15,310.80039,491.03164
E01001084,1829.25485,7.512210498434455,-0.10928965419990551,0.08633269989690064,0.04558614673073027,0.12715733341423763,0.6864990228151627,high,1,1.0,2.660658660656105e-21,814.6681100000001,1014.5867400000002
E01001085,2068.72995,7.63517341881171,0.011576228207069689,0.14487398415631775,0.09107459869278733,0.24834235774784846,0.7509059216510195,high,1,1.0,2.1311270175351235e-21,1046.33902,1022.39093
E01001087,3878.23531,8.263393328141962,-0.04684416892692358,0.14202268196047133,0.07017595329974963,0.25293484456039744,0.8377873602798135,high,1,1.0,5.532800199297412e-22,1848.2813,2029.95401
E01001089,395.18525,5.981881904899058,-0.08279648595184153,0.11509503454392592,0.08961045484364612,0.1750813618495676,0.7073591838827176,medium,1,0.9999933035113852,8.647794424046042e-05,181.23265,213.9526
E01001090,424.34936,6.052910854777527,-0.3977781420478636,0.16015242723589826,0.07213638781027029,0.28745213207847475,0.7499450211876826,medium,1,0.9999996579517204,5.434570303171108e-06,127.77622999999996,296.57312999999994
E01001091,330.94261,5.804962092528443,0.13830697110897872,0.1915861182094382,0.15802733893952187,0.3304247717021277,0.8933359122236453,low,1,0.9999998001843182,3.2821466256115137e-06,188.35714,142.58547
E01001092,149.09995,5.011301405528101,-0.33804565326816005,0.03704675957302467,0.005251510815395978,0.05267603371925315,0.7365880740453595,low,2,1.0,1.5262896965878666e-18,49.34868,99.75127
E01001093,534.50664,6.2832132894374455,0.08097306330937255,0.100419033148026,0.07662073197070106,0.15794917242465273,0.7205387749733517,medium,1,1.0,5.434166057889381e-19,288.89364,245.61300000000003
E01001094,407.85396,6.013358026264884,-0.14836344852456498,0.02594382067542019,0.021510395534715416,0.03287444688418219,0.6923096554657593,medium,2,0.9999831274075824,0.0002022992036523,173.67167,234.18229
E01001095,1032.0525499999999,6.940273339074531,-0.143285659242836,0.10312968075123695,0.04775269437588232,0.1692158982792182,0.7390791003908159,medium,1,1.0,5.0810350458687e-20,442.08711000000005,589.9654400000001
E01001096,3.57197,1.5199441842312464,-0.06223176566432519,0.0,0.0,0.0,0.3258240970652018,low,2,1.0,2.2068912612620172e-144,1.67484,1.89713
E01001097,8754.12849,9.077394920797294,0.021290789849944272,0.05524807986911329,0.0324812127586215,0.08117838465355869,0.7303377914925963,high,1,1.0,4.795269348377277e-13,4470.2554,4283.87309
E01001099,229.77165,5.441428693467094,-0.3404572757344085,0.04376510331017774,0.022889594952205806,0.062055383799674256,0.7860414487785072,low,2,0.99423947402386,0.0354493591107659,75.77211,153.99954000000005
E01001101,13.681379999999999,2.6865800242177253,0.0033739286533961067,0.008102983763333816,0.0,0.010040520737669433,1.0109399572385278,low,2,1.0,1.4438777905976146e-56,6.863770000000001,6.817609999999998
E01001102,420.64817999999997,6.044171269635194,-0.051978734342794534,0.04080609596361501,0.03315885022966223,0.06164050995435301,0.7742486338383983,medium,2,0.9999997512341308,4.031687314440183e-06,199.39171000000005,221.25647000000004
E01001103,198.54749999999999,5.296052303227841,-0.3257702061219608,0.05949996852138657,0.04012339616464574,0.08145192127765168,0.5996767779125629,low,2,0.9999999959731554,8.186705892615284e-08,66.93332,131.61418
E01001104,202.22302,5.314303996689368,-0.3039485811259272,0.02137214645493871,0.012378709407069482,0.02975548186270801,0.7098572638632844,low,2,0.9999997748746208,3.67103165451646e-06,70.37881,131.84420999999998
