iteration,K,reference_cluster,matched_candidate_cluster,jaccard,recall,precision,reference_size,candidate_size
35,6,4,0,0.40404040404040403,0.7692307692307693,0.45977011494252873,52,87
35,6,5,1,0.8488372093023255,0.8957055214723927,0.9419354838709677,163,155
36,5,0,4,0.7430555555555556,0.8770491803278688,0.8294573643410853,122,129
36,5,1,3,0.0,0.0,0.0,25,35
36,5,2,2,0.22580645161290322,0.5833333333333334,0.2692307692307692,12,26
36,5,3,0,0.7197802197802198,0.803680981595092,0.8733333333333333,163,150
36,5,4,1,0.4174757281553398,0.524390243902439,0.671875,82,64
36,6,0,1,0.45714285714285713,0.5517241379310345,0.7272727272727273,29,22
36,6,1,3,0.08333333333333333,0.08333333333333333,1.0,12,1
36,6,2,0,0.5925925925925926,0.8421052631578947,0.6666666666666666,76,96
36,6,3,5,0.39285714285714285,0.6111111111111112,0.5238095238095238,72,84
36,6,4,4,0.24242424242424243,0.3076923076923077,0.5333333333333333,52,30
36,6,5,2,0.8453038674033149,0.9386503067484663,0.8947368421052632,163,171
37,5,0,1,0.8809523809523809,0.9098360655737705,0.9652173913043478,122,115
37,5,1,4,0.43243243243243246,0.64,0.5714285714285714,25,28
37,5,2,3,0.03333333333333333,0.08333333333333333,0.05263157894736842,12,19
37,5,3,2,0.84,0.901840490797546,0.9245283018867925,163,159
37,5,4,0,0.6019417475728155,0.7560975609756098,0.7469879518072289,82,83
37,6,0,1,0.4090909090909091,0.6206896551724138,0.5454545454545454,29,33
37,6,1,5,0.1774193548387097,0.9166666666666666,0.18032786885245902,12,61
37,6,2,3,0.5394736842105263,0.5394736842105263,1.0,76,41
37,6,3,2,0.4112903225806452,0.7083333333333334,0.49514563106796117,72,103
37,6,4,4,0.45454545454545453,0.4807692307692308,0.8928571428571429,52,28
37,6,5,0,0.7005649717514124,0.7607361963190185,0.8985507246376812,163,138
38,5,0,3,0.7721518987341772,1.0,0.7721518987341772,122,158
38,5,1,0,0.27692307692307694,0.72,0.3103448275862069,25,58
38,5,2,4,0.3157894736842105,0.5,0.46153846153846156,12,13
38,5,3,1,0.788235294117647,0.8220858895705522,0.950354609929078,163,141
38,5,4,2,0.39759036144578314,0.4024390243902439,0.9705882352941176,82,34
38,6,0,2,0.55,0.7586206896551724,0.6666666666666666,29,33
38,6,1,3,0.23333333333333334,0.5833333333333334,0.28,12,25
38,6,2,0,0.618421052631579,0.618421052631579,1.0,76,47
38,6,3,1,0.7974683544303798,0.875,0.9,72,70
38,6,4,4,0.6166666666666667,0.7115384615384616,0.8222222222222222,52,45
38,6,5,5,0.7979274611398963,0.9447852760736196,0.8369565217391305,163,184
39,5,0,0,0.6771653543307087,0.7049180327868853,0.945054945054945,122,91
39,5,1,4,0.32653061224489793,0.64,0.4,25,40
39,5,2,1,0.10526315789473684,0.3333333333333333,0.13333333333333333,12,30
39,5,3,2,0.8118279569892473,0.9263803680981595,0.867816091954023,163,174
39,5,4,3,0.336283185840708,0.4634146341463415,0.5507246376811594,82,69
39,6,0,1,0.27906976744186046,0.8275862068965517,0.2962962962962963,29,81
39,6,1,4,0.38095238095238093,0.6666666666666666,0.47058823529411764,12,17
39,6,2,3,0.06666666666666667,0.07894736842105263,0.3,76,20
39,6,3,0,0.48936170212765956,0.6388888888888888,0.6764705882352942,72,68
39,6,4,5,0.5,0.5,1.0,52,26
39,6,5,2,0.42,0.6441717791411042,0.546875,163,192
40,5,0,1,0.46887966804979253,0.9262295081967213,0.4870689655172414,122,232
40,5,1,0,0.6875,0.88,0.7586206896551724,25,29
40,5,2,4,0.2608695652173913,0.5,0.35294117647058826,12,17
40,5,3,2,0.0,0.0,0.0,163,1
40,5,4,3,0.5,0.8414634146341463,0.552,82,125
40,6,0,0,0.4727272727272727,0.896551724137931,0.5,29,52
40,6,1,1,0.4074074074074074,0.9166666666666666,0.4230769230769231,12,26
40,6,2,3,0.013157894736842105,0.013157894736842105,1.0,76,1
40,6,3,5,0.0,0.0,0.0,72,1
40,6,4,4,0.3904761904761905,0.7884615384615384,0.43617021276595747,52,94
40,6,5,2,0.47191011235955055,0.7730061349693251,0.5478260869565217,163,230
41,5,0,2,0.736,0.7540983606557377,0.968421052631579,122,95
41,5,1,3,0.5,0.84,0.5526315789473685,25,38
41,5,2,0,0.21739130434782608,0.4166666666666667,0.3125,12,16
41,5,3,1,0.8260869565217391,0.9325153374233128,0.8786127167630058,163,173
41,5,4,4,0.5922330097087378,0.7439024390243902,0.7439024390243902,82,82
41,6,0,0,0.32051282051282054,0.8620689655172413,0.33783783783783783,29,74
41,6,1,2,0.3333333333333333,0.5833333333333334,0.4375,12,16
41,6,2,3,0.6574074074074074,0.9342105263157895,0.6893203883495146,76,103
41,6,3,5,0.0,0.0,0.0,72,1
41,6,4,4,0.3880597014925373,0.5,0.6341463414634146,52,41
41,6,5,1,0.8651685393258427,0.9447852760736196,0.9112426035502958,163,169
42,5,0,1,0.3442622950819672,0.5163934426229508,0.5080645161290323,122,124
42,5,1,0,0.19801980198019803,0.8,0.20833333333333334,25,96
42,5,2,4,0.2619047619047619,0.9166666666666666,0.2682926829268293,12,41
42,5,3,2,0.23873873873873874,0.32515337423312884,0.4732142857142857,163,112
42,5,4,3,0.34523809523809523,0.35365853658536583,0.9354838709677419,82,31
42,6,0,2,0.5517241379310345,0.5517241379310345,1.0,29,16
42,6,1,1,0.275,0.9166666666666666,0.28205128205128205,12,39
42,6,2,0,0.4603174603174603,0.7631578947368421,0.5370370370370371,76,108
42,6,3,3,0.5520833333333334,0.7361111111111112,0.6883116883116883,72,77
42,6,4,4,0.4426229508196721,0.5192307692307693,0.75,52,36
42,6,5,5,0.572972972972973,0.6503067484662577,0.828125,163,128
43,5,0,3,0.5447154471544715,0.5491803278688525,0.9852941176470589,122,68
43,5,1,1,0.6388888888888888,0.92,0.6764705882352942,25,34
43,5,2,4,0.08333333333333333,0.08333333333333333,1.0,12,1
43,5,3,0,0.740909090909091,1.0,0.740909090909091,163,220
43,5,4,2,0.9176470588235294,0.9512195121951219,0.9629629629629629,82,81
43,6,0,2,0.6410256410256411,0.8620689655172413,0.7142857142857143,29,35
43,6,1,0,0.0,0.0,0.0,12,22
43,6,2,5,0.494949494949495,0.6447368421052632,0.6805555555555556,76,72
43,6,3,4,0.7333333333333333,0.9166666666666666,0.7857142857142857,72,84
43,6,4,3,0.7321428571428571,0.7884615384615384,0.9111111111111111,52,45
43,6,5,1,0.7758620689655172,0.8282208588957055,0.9246575342465754,163,146
44,5,0,0,0.6412213740458015,0.6885245901639344,0.9032258064516129,122,93
44,5,1,2,0.21505376344086022,0.8,0.22727272727272727,25,88
44,5,2,4,0.11904761904761904,0.4166666666666667,0.14285714285714285,12,35
44,5,3,1,0.4397905759162304,0.5153374233128835,0.75,163,112
44,5,4,3,0.5047619047619047,0.6463414634146342,0.6973684210526315,82,76
44,6,0,3,0.27631578947368424,0.7241379310344828,0.3088235294117647,29,68
44,6,1,5,0.19444444444444445,0.5833333333333334,0.22580645161290322,12,31
44,6,2,2,0.5142857142857142,0.7105263157894737,0.6506024096385542,76,83
44,6,3,0,0.47191011235955055,0.5833333333333334,0.711864406779661,72,59
44,6,4,4,0.41818181818181815,0.4423076923076923,0.8846153846153846,52,26
44,6,5,1,0.5873015873015873,0.6809815950920245,0.8102189781021898,163,137
45,5,0,1,0.5330396475770925,0.9918032786885246,0.5353982300884956,122,226
45,5,1,2,0.3037974683544304,0.96,0.3076923076923077,25,78
45,5,2,4,0.5,0.75,0.6,12,15
45,5,3,3,0.0,0.0,0.0,163,1
45,5,4,0,0.8241758241758241,0.9146341463414634,0.8928571428571429,82,84
45,6,0,4,0.4782608695652174,0.7586206896551724,0.5641025641025641,29,39
45,6,1,0,0.34615384615384615,0.75,0.391304347826087,12,23
45,6,2,2,0.7065217391304348,0.8552631578947368,0.8024691358024691,76,81
45,6,3,3,0.5789473684210527,0.9166666666666666,0.6111111111111112,72,108
45,6,4,5,0.4230769230769231,0.4230769230769231,1.0,52,22
45,6,5,1,0.68,0.7300613496932515,0.9083969465648855,163,131
46,5,0,3,0.3821138211382114,0.38524590163934425,0.9791666666666666,122,48
46,5,1,2,0.4,0.88,0.4230769230769231,25,52
46,5,2,1,0.4,0.8333333333333334,0.43478260869565216,12,23
46,5,3,0,0.5387931034482759,0.7668711656441718,0.6443298969072165,163,194
46,5,4,4,0.7422680412371134,0.8780487804878049,0.8275862068965517,82,87
46,6,0,0,0.5365853658536586,0.7586206896551724,0.6470588235294118,29,34
46,6,1,1,0.13043478260869565,0.5,0.15,12,40
46,6,2,3,0.6261682242990654,0.881578947368421,0.6836734693877551,76,98
46,6,3,4,0.19753086419753085,0.2222222222222222,0.64,72,25
46,6,4,2,0.4057971014492754,0.5384615384615384,0.6222222222222222,52,45
46,6,5,5,0.7857142857142857,0.8773006134969326,0.8827160493827161,163,162
47,5,0,2,0.7586206896551724,0.9016393442622951,0.8270676691729323,122,133
47,5,1,3,0.47058823529411764,0.64,0.64,25,25
47,5,2,0,0.12121212121212122,0.3333333333333333,0.16,12,25
47,5,3,1,0.7865168539325843,0.8588957055214724,0.9032258064516129,163,155
47,5,4,4,0.494949494949495,0.5975609756097561,0.7424242424242424,82,66
47,6,0,5,0.6216216216216216,0.7931034482758621,0.7419354838709677,29,31
47,6,1,2,0.225,0.75,0.24324324324324326,12,37
47,6,2,3,0.6,0.9473684210526315,0.6206896551724138,76,116
47,6,3,0,0.6329113924050633,0.6944444444444444,0.8771929824561403,72,57
47,6,4,4,0.49056603773584906,0.5,0.9629629629629629,52,27
47,6,5,1,0.7797619047619048,0.803680981595092,0.9632352941176471,163,136
48,5,0,4,0.2857142857142857,0.29508196721311475,0.9,122,40
48,5,1,3,0.359375,0.92,0.3709677419354839,25,62
48,5,2,0,0.3225806451612903,0.8333333333333334,0.3448275862068966,12,29
48,5,3,1,0.5450819672131147,0.8159509202453987,0.6214953271028038,163,214
48,5,4,2,0.532608695652174,0.5975609756097561,0.8305084745762712,82,59
48,6,0,2,0.36666666666666664,0.7586206896551724,0.41509433962264153,29,53
48,6,1,4,0.30303030303030304,0.8333333333333334,0.3225806451612903,12,31
48,6,2,5,0.4358974358974359,0.4473684210526316,0.9444444444444444,76,36
48,6,3,1,0.6179775280898876,0.7638888888888888,0.7638888888888888,72,72
48,6,4,3,0.43636363636363634,0.46153846153846156,0.8888888888888888,52,27
48,6,5,0,0.5963302752293578,0.7975460122699386,0.7027027027027027,163,185
49,5,0,1,0.3089430894308943,0.3114754098360656,0.9743589743589743,122,39
49,5,1,3,0.6857142857142857,0.96,0.7058823529411765,25,34
49,5,2,0,0.34615384615384615,0.75,0.391304347826087,12,23
49,5,3,2,0.6447368421052632,0.901840490797546,0.6933962264150944,163,212
49,5,4,4,0.6181818181818182,0.8292682926829268,0.7083333333333334,82,96
49,6,0,5,0.8709677419354839,0.9310344827586207,0.9310344827586207,29,29
49,6,1,4,0.3333333333333333,0.5833333333333334,0.4375,12,16
49,6,2,3,0.7777777777777778,0.8289473684210527,0.9264705882352942,76,68
49,6,3,0,0.5212765957446809,0.6805555555555556,0.6901408450704225,72,71
49,6,4,2,0.48148148148148145,0.5,0.9285714285714286,52,28
49,6,5,1,0.8393782383419689,0.9938650306748467,0.84375,163,192
50,5,0,3,0.8709677419354839,0.8852459016393442,0.9818181818181818,122,110
50,5,1,1,0.5714285714285714,0.64,0.8421052631578947,25,19
50,5,2,0,0.32,0.6666666666666666,0.38095238095238093,12,21
50,5,3,4,0.8715083798882681,0.9570552147239264,0.9069767441860465,163,172
50,5,4,2,0.782608695652174,0.8780487804878049,0.8780487804878049,82,82
50,6,0,1,0.45454545454545453,0.5172413793103449,0.7894736842105263,29,19
50,6,1,5,0.42105263157894735,0.6666666666666666,0.5333333333333333,12,15
50,6,2,4,0.7070707070707071,0.9210526315789473,0.7526881720430108,76,93
50,6,3,0,0.32,0.4444444444444444,0.5333333333333333,72,60
50,6,4,3,0.21518987341772153,0.3269230769230769,0.38636363636363635,52,44
50,6,5,2,0.8666666666666667,0.9570552147239264,0.9017341040462428,163,173
51,5,0,1,0.6590909090909091,0.9508196721311475,0.6823529411764706,122,170
51,5,1,4,0.0,0.0,0.0,25,41
51,5,2,2,0.25,0.25,1.0,12,3
51,5,3,3,0.5638297872340425,0.6503067484662577,0.8091603053435115,163,131
51,5,4,0,0.5161290322580645,0.5853658536585366,0.8135593220338984,82,59
51,6,0,2,0.3142857142857143,0.3793103448275862,0.6470588235294118,29,17
51,6,1,3,0.27586206896551724,0.6666666666666666,0.32,12,25
51,6,2,4,0.3157894736842105,0.47368421052631576,0.4864864864864865,76,74
51,6,3,0,0.16783216783216784,0.3333333333333333,0.25263157894736843,72,95
51,6,4,1,0.42105263157894735,0.46153846153846156,0.8275862068965517,52,29
51,6,5,5,0.5797101449275363,0.7361963190184049,0.7317073170731707,163,164
52,5,0,0,0.835820895522388,0.9180327868852459,0.9032258064516129,122,124
52,5,1,1,0.65625,0.84,0.75,25,28
52,5,2,4,0.35294117647058826,0.5,0.5454545454545454,12,11
52,5,3,3,0.8771929824561403,0.9202453987730062,0.9493670886075949,163,158
52,5,4,2,0.7934782608695652,0.8902439024390244,0.8795180722891566,82,83
52,6,0,2,0.696969696969697,0.7931034482758621,0.8518518518518519,29,27
52,6,1,5,0.47058823529411764,0.6666666666666666,0.6153846153846154,12,13
52,6,2,1,0.6198347107438017,0.9868421052631579,0.625,76,120
52,6,3,4,0.4787234042553192,0.625,0.6716417910447762,72,67
52,6,4,3,0.5192307692307693,0.5192307692307693,1.0,52,27
52,6,5,0,0.8411764705882353,0.8773006134969326,0.9533333333333334,163,150
53,5,0,3,0.42727272727272725,0.7704918032786885,0.4895833333333333,122,192
53,5,1,4,0.0,0.0,0.0,25,29
53,5,2,2,0.1956521739130435,0.75,0.20930232558139536,12,43
53,5,3,0,0.34328358208955223,0.4233128834355828,0.6448598130841121,163,107
53,5,4,1,0.3068181818181818,0.32926829268292684,0.8181818181818182,82,33
53,6,0,3,0.2169811320754717,0.7931034482758621,0.23,29,100
53,6,1,2,0.3,1.0,0.3,12,40
53,6,2,4,0.013157894736842105,0.013157894736842105,1.0,76,1
53,6,3,5,0.52,0.7222222222222222,0.65,72,80
53,6,4,1,0.4406779661016949,0.5,0.7878787878787878,52,33
53,6,5,0,0.4423963133640553,0.588957055214724,0.64,163,150
54,5,0,2,0.25203252032520324,0.2540983606557377,0.96875,122,32
54,5,1,0,0.3013698630136986,0.88,0.3142857142857143,25,70
54,5,2,4,0.5,0.75,0.6,12,15
54,5,3,1,0.432,0.6625766871165644,0.5538461538461539,163,195
54,5,4,3,0.7938144329896907,0.9390243902439024,0.8369565217391305,82,92
54,6,0,4,0.5151515151515151,0.5862068965517241,0.8095238095238095,29,21
54,6,1,5,0.3333333333333333,0.3333333333333333,1.0,12,4
54,6,2,0,0.6666666666666666,0.8947368421052632,0.723404255319149,76,94
54,6,3,1,0.6804123711340206,0.9166666666666666,0.7252747252747253,72,91
54,6,4,2,0.6229508196721312,0.7307692307692307,0.8085106382978723,52,47
54,6,5,3,0.6145833333333334,0.7239263803680982,0.8027210884353742,163,147
55,5,0,0,0.8014705882352942,0.8934426229508197,0.8861788617886179,122,123
55,5,1,3,0.6060606060606061,0.8,0.7142857142857143,25,28
55,5,2,2,0.2608695652173913,0.5,0.35294117647058826,12,17
55,5,3,1,0.8106508875739645,0.8404907975460123,0.958041958041958,163,143
55,5,4,4,0.6203703703703703,0.8170731707317073,0.7204301075268817,82,93
55,6,0,4,0.45161290322580644,0.4827586206896552,0.875,29,16
55,6,1,2,0.2647058823529412,0.75,0.2903225806451613,12,31
55,6,2,5,0.6048387096774194,0.9868421052631579,0.6097560975609756,76,123
55,6,3,3,0.0,0.0,0.0,72,1
55,6,4,0,0.4019607843137255,0.7884615384615384,0.45054945054945056,52,91
55,6,5,1,0.783625730994152,0.8220858895705522,0.9436619718309859,163,142
56,5,0,2,0.6387434554973822,1.0,0.6387434554973822,122,191
56,5,1,0,0.0,0.0,0.0,25,30
56,5,2,3,0.08333333333333333,0.08333333333333333,1.0,12,1
56,5,3,1,0.510752688172043,0.5828220858895705,0.8050847457627118,163,118
56,5,4,4,0.44554455445544555,0.5487804878048781,0.703125,82,64
56,6,0,2,0.5675675675675675,0.7241379310344828,0.7241379310344828,29,29
56,6,1,4,0.5882352941176471,0.8333333333333334,0.6666666666666666,12,15
56,6,2,5,0.5,0.631578947368421,0.7058823529411765,76,68
56,6,3,0,0.37735849056603776,0.5555555555555556,0.5405405405405406,72,74
56,6,4,3,0.5384615384615384,0.5384615384615384,1.0,52,28
56,6,5,1,0.7219512195121951,0.9079754601226994,0.7789473684210526,163,190
57,5,0,1,0.4158878504672897,0.7295081967213115,0.49171270718232046,122,181
57,5,1,0,0.0,0.0,0.0,25,20
57,5,2,2,0.34375,0.9166666666666666,0.3548387096774194,12,31
57,5,3,4,0.3556701030927835,0.4233128834355828,0.69,163,100
57,5,4,3,0.5714285714285714,0.6829268292682927,0.7777777777777778,82,72
57,6,0,4,0.21176470588235294,0.6206896551724138,0.24324324324324326,29,74
57,6,1,3,0.14285714285714285,0.5833333333333334,0.1590909090909091,12,44
57,6,2,0,0.23376623376623376,0.23684210526315788,0.9473684210526315,76,19
57,6,3,1,0.5454545454545454,0.5833333333333334,0.8936170212765957,72,47
57,6,4,5,0.4032258064516129,0.4807692307692308,0.7142857142857143,52,35
57,6,5,2,0.4808510638297872,0.6932515337423313,0.6108108108108108,163,185
58,5,0,1,0.47794117647058826,0.5327868852459017,0.8227848101265823,122,79
58,5,1,3,0.0,0.0,0.0,25,117
58,5,2,0,0.30303030303030304,0.8333333333333334,0.3225806451612903,12,31
58,5,3,4,0.47802197802197804,0.5337423312883436,0.8207547169811321,163,106
58,5,4,2,0.6630434782608695,0.7439024390243902,0.8591549295774648,82,71
58,6,0,0,0.3090909090909091,0.5862068965517241,0.3953488372093023,29,43
58,6,1,3,0.34375,0.9166666666666666,0.3548387096774194,12,31
58,6,2,2,0.5086206896551724,0.7763157894736842,0.5959595959595959,76,99
58,6,3,5,0.0,0.0,0.0,72,1
58,6,4,1,0.5,0.8076923076923077,0.5675675675675675,52,74
58,6,5,4,0.7336956521739131,0.8282208588957055,0.8653846153846154,163,156
59,5,0,2,0.7398373983739838,0.7459016393442623,0.9891304347826086,122,92
59,5,1,0,0.359375,0.92,0.3709677419354839,25,62
59,5,2,3,0.2222222222222222,0.5,0.2857142857142857,12,21
59,5,3,1,0.7731958762886598,0.9202453987730062,0.8287292817679558,163,181
59,5,4,4,0.4444444444444444,0.4878048780487805,0.8333333333333334,82,48
59,6,0,3,0.3333333333333333,0.8275862068965517,0.3582089552238806,29,67
59,6,1,2,0.3333333333333333,0.75,0.375,12,24
59,6,2,5,0.4935064935064935,0.5,0.9743589743589743,76,39
59,6,3,0,0.6666666666666666,0.7222222222222222,0.896551724137931,72,58
59,6,4,4,0.5964912280701754,0.6538461538461539,0.8717948717948718,52,39
59,6,5,1,0.6504854368932039,0.8220858895705522,0.7570621468926554,163,177
60,5,0,4,0.7357142857142858,0.8442622950819673,0.8512396694214877,122,121
60,5,1,3,0.0,0.0,0.0,25,35
60,5,2,0,0.3103448275862069,0.75,0.34615384615384615,12,26
60,5,3,2,0.7049180327868853,0.7914110429447853,0.8657718120805369,163,149
60,5,4,1,0.38392857142857145,0.524390243902439,0.589041095890411,82,73
60,6,0,2,0.4117647058823529,0.4827586206896552,0.7368421052631579,29,19
60,6,1,3,0.2413793103448276,0.5833333333333334,0.2916666666666667,12,24
60,6,2,5,0.3310810810810811,0.6447368421052632,0.4049586776859504,76,121
60,6,3,4,0.16161616161616163,0.2222222222222222,0.37209302325581395,72,43
60,6,4,1,0.3838383838383838,0.7307692307692307,0.4470588235294118,52,85
60,6,5,0,0.5193370165745856,0.5766871165644172,0.8392857142857143,163,112
61,5,0,3,0.0,0.0,0.0,122,1
61,5,1,0,0.328125,0.84,0.35,25,60
61,5,2,1,0.13953488372093023,0.5,0.16216216216216217,12,37
61,5,3,2,0.49034749034749037,0.7791411042944786,0.5695067264573991,163,223
61,5,4,4,0.41025641025641024,0.5853658536585366,0.5783132530120482,82,83
61,6,0,2,0.38333333333333336,0.7931034482758621,0.42592592592592593,29,54
61,6,1,1,0.5384615384615384,0.5833333333333334,0.875,12,8
61,6,2,4,0.013157894736842105,0.013157894736842105,1.0,76,1
61,6,3,3,0.52,0.7222222222222222,0.65,72,80
61,6,4,5,0.53125,0.6538461538461539,0.7391304347826086,52,46
61,6,5,0,0.5180722891566265,0.7914110429447853,0.6,163,215
62,5,0,0,0.45374449339207046,0.8442622950819673,0.4951923076923077,122,208
62,5,1,4,0.3235294117647059,0.88,0.3384615384615385,25,65
62,5,2,1,0.5789473684210527,0.9166666666666666,0.6111111111111112,12,18
62,5,3,3,0.0,0.0,0.0,163,27
62,5,4,2,0.4358974358974359,0.6219512195121951,0.5930232558139535,82,86
62,6,0,2,0.136986301369863,0.3448275862068966,0.18518518518518517,29,54
62,6,1,4,0.3333333333333333,0.3333333333333333,1.0,12,4
62,6,2,0,0.3505747126436782,0.8026315789473685,0.3836477987421384,76,159
62,6,3,1,0.5794392523364486,0.8611111111111112,0.6391752577319587,72,97
62,6,4,3,0.41509433962264153,0.4230769230769231,0.9565217391304348,52,23
62,6,5,5,0.24324324324324326,0.27607361963190186,0.6716417910447762,163,67
63,5,0,0,0.6127167630057804,0.8688524590163934,0.6751592356687898,122,157
63,5,1,1,0.4411764705882353,0.6,0.625,25,24
63,5,2,4,0.24,0.5,0.3157894736842105,12,19
63,5,3,3,0.6145251396648045,0.6748466257668712,0.873015873015873,163,126
63,5,4,2,0.5686274509803921,0.7073170731707317,0.7435897435897436,82,78
63,6,0,0,0.65625,0.7241379310344828,0.875,29,24
63,6,1,3,0.30434782608695654,0.5833333333333334,0.3888888888888889,12,18
63,6,2,4,0.5740740740740741,0.8157894736842105,0.6595744680851063,76,94
63,6,3,2,0.35,0.4861111111111111,0.5555555555555556,72,63
63,6,4,5,0.3968253968253968,0.4807692307692308,0.6944444444444444,52,36
63,6,5,1,0.8241758241758241,0.9202453987730062,0.8875739644970414,163,169
64,5,0,2,0.5967741935483871,0.6065573770491803,0.9736842105263158,122,76
64,5,1,0,0.6216216216216216,0.92,0.6571428571428571,25,35
64,5,2,3,0.2564102564102564,0.8333333333333334,0.2702702702702703,12,37
64,5,3,1,0.5528846153846154,0.7055214723926381,0.71875,163,160
64,5,4,4,0.43548387096774194,0.6585365853658537,0.5625,82,96
64,6,0,3,0.5405405405405406,0.6896551724137931,0.7142857142857143,29,28
64,6,1,2,0.2558139534883721,0.9166666666666666,0.2619047619047619,12,42
64,6,2,0,0.3274336283185841,0.4868421052631579,0.5,76,74
64,6,3,4,0.16428571428571428,0.3194444444444444,0.25274725274725274,72,91
64,6,4,5,0.4339622641509434,0.4423076923076923,0.9583333333333334,52,24
64,6,5,1,0.4807692307692308,0.6134969325153374,0.6896551724137931,163,145
65,5,0,2,0.5873015873015873,0.9098360655737705,0.6235955056179775,122,178
65,5,1,1,0.2903225806451613,0.36,0.6,25,15
65,5,2,3,0.07142857142857142,0.3333333333333333,0.08333333333333333,12,48
65,5,3,0,0.4943820224719101,0.5398773006134969,0.8543689320388349,163,103
65,5,4,4,0.5777777777777777,0.6341463414634146,0.8666666666666667,82,60
65,6,0,4,0.425531914893617,0.6896551724137931,0.5263157894736842,29,38
65,6,1,1,0.25925925925925924,0.5833333333333334,0.3181818181818182,12,22
65,6,2,5,0.3473684210526316,0.4342105263157895,0.6346153846153846,76,52
65,6,3,3,0.36036036036036034,0.5555555555555556,0.5063291139240507,72,79
65,6,4,0,0.3620689655172414,0.40384615384615385,0.7777777777777778,52,27
65,6,5,2,0.6082949308755761,0.8098159509202454,0.7096774193548387,163,186
66,5,0,2,0.8,0.8852459016393442,0.8925619834710744,122,121
66,5,1,0,0.6153846153846154,0.64,0.9411764705882353,25,17
66,5,2,1,0.1702127659574468,0.6666666666666666,0.18604651162790697,12,43
66,5,3,3,0.7760416666666666,0.9141104294478528,0.8370786516853933,163,178
66,5,4,4,0.3229166666666667,0.3780487804878049,0.6888888888888889,82,45
66,6,0,1,0.2247191011235955,0.6896551724137931,0.25,29,80
66,6,1,4,0.2692307692307692,0.5833333333333334,0.3333333333333333,12,21
66,6,2,5,0.0,0.0,0.0,76,17
66,6,3,0,0.5057471264367817,0.6111111111111112,0.7457627118644068,72,59
66,6,4,2,0.42857142857142855,0.46153846153846156,0.8571428571428571,52,28
66,6,5,3,0.448,0.6871165644171779,0.5628140703517588,163,199
67,5,0,0,0.47580645161290325,0.48360655737704916,0.9672131147540983,122,61
67,5,1,1,0.59375,0.76,0.7307692307692307,25,26
67,5,2,4,0.05,0.3333333333333333,0.05555555555555555,12,72
67,5,3,2,0.8532608695652174,0.9631901840490797,0.8820224719101124,163,178
67,5,4,3,0.7951807228915663,0.8048780487804879,0.9850746268656716,82,67
67,6,0,3,0.53125,0.5862068965517241,0.85,29,20
67,6,1,0,0.14285714285714285,0.6666666666666666,0.15384615384615385,12,52
67,6,2,1,0.41025641025641024,0.42105263157894735,0.9411764705882353,76,34
67,6,3,5,0.4028776978417266,0.7777777777777778,0.45528455284552843,72,123
67,6,4,2,0.4444444444444444,0.46153846153846156,0.9230769230769231,52,26
67,6,5,4,0.7727272727272727,0.8343558282208589,0.912751677852349,163,149
68,5,0,1,0.25384615384615383,0.27049180327868855,0.8048780487804879,122,41
68,5,1,4,0.38181818181818183,0.84,0.4117647058823529,25,51
68,5,2,0,0.4782608695652174,0.9166666666666666,0.5,12,22
68,5,3,3,0.476,0.7300613496932515,0.5776699029126213,163,206
68,5,4,2,0.7291666666666666,0.8536585365853658,0.8333333333333334,82,84
68,6,0,1,0.6470588235294118,0.7586206896551724,0.8148148148148148,29,27
68,6,1,3,0.2413793103448276,0.5833333333333334,0.2916666666666667,12,24
68,6,2,4,0.8641975308641975,0.9210526315789473,0.9333333333333333,76,75
68,6,3,0,0.45977011494252873,0.5555555555555556,0.7272727272727273,72,55
68,6,4,5,0.31521739130434784,0.5576923076923077,0.42028985507246375,52,69
68,6,5,2,0.8323699421965318,0.8834355828220859,0.935064935064935,163,154
69,5,0,4,0.46774193548387094,0.47540983606557374,0.9666666666666667,122,60
69,5,1,1,0.625,1.0,0.625,25,40
69,5,2,3,0.625,0.8333333333333334,0.7142857142857143,12,14
69,5,3,2,0.6502242152466368,0.8895705521472392,0.7073170731707317,163,205
69,5,4,0,0.8152173913043478,0.9146341463414634,0.8823529411764706,82,85
69,6,0,5,0.675,0.9310344827586207,0.7105263157894737,29,38
69,6,1,3,0.4,0.6666666666666666,0.5,12,16
69,6,2,2,0.7894736842105263,0.9868421052631579,0.7978723404255319,76,94
69,6,3,4,0.0,0.0,0.0,72,1
69,6,4,1,0.425531914893617,0.7692307692307693,0.4878048780487805,52,82
69,6,5,0,0.9090909090909091,0.9815950920245399,0.9248554913294798,163,173
70,5,0,1,0.24390243902439024,0.2459016393442623,0.967741935483871,122,31
70,5,1,3,0.3333333333333333,0.76,0.37254901960784315,25,51
70,5,2,2,0.42105263157894735,0.6666666666666666,0.5333333333333333,12,15
70,5,3,4,0.484375,0.7607361963190185,0.5714285714285714,163,217
70,5,4,0,0.7373737373737373,0.8902439024390244,0.8111111111111111,82,90
70,6,0,2,0.5128205128205128,0.6896551724137931,0.6666666666666666,29,30
70,6,1,0,0.47619047619047616,0.8333333333333334,0.5263157894736842,12,19
70,6,2,4,0.5409836065573771,0.868421052631579,0.5892857142857143,76,112
70,6,3,1,0.0,0.0,0.0,72,8
70,6,4,5,0.5106382978723404,0.9230769230769231,0.5333333333333333,52,90
70,6,5,3,0.7803468208092486,0.8282208588957055,0.9310344827586207,163,145
