unit,k5,k6,Station,mode_label,lon,lat,best_matched_k6_for_k5,follows_best_match
542,4,4,Embankment,LU,-0.1221695343079573,51.50745185655674,4,True
5421,0,2,Denmark Hill,LO,-0.08985,51.46817,2,True
5423,4,3,Peckham Rye,LO,-0.0694,51.47011,4,False
5424,3,5,Queens Road Peckham,LO,-0.05739,51.47382,5,True
543,0,2,Chesham,LU,-0.6109804023947352,51.70522161796168,2,True
5437,0,2,Sydenham,LO,-0.0543299999999999,51.42733333333333,2,True
544,0,2,Chigwell,LU,0.0755949749891976,51.61765286220907,2,True
545,0,2,Chiswick Park,LU,-0.2685715255005448,51.49466748590177,2,True
546,0,2,Chorleywood,LU,-0.5185530310182181,51.65429398451199,2,True
547,1,0,Clapham Common,LU,-0.1371925356673191,51.46221051259463,0,True
548,1,0,Clapham North,LU,-0.1293589507032176,51.46572960060881,0,True
549,3,5,Clapham South,LU,-0.1472124126324337,51.45323695245536,5,True
550,3,5,Cockfosters,LU,-0.1491631467827761,51.65152862765704,5,True
551,3,5,Colindale,LU,-0.2499380568695295,51.59544539419721,5,True
552,3,5,Colliers Wood,LU,-0.1780579960869715,51.41815971696416,5,True
553,2,1,Covent Garden,LU,-0.1243670278686055,51.513144508444505,1,True
554,0,2,Croxley,LU,-0.4417680549234005,51.6470771785801,2,True
555,0,3,Dagenham East,LU,0.1659760468145935,51.54416043622838,2,False
556,0,3,Dagenham Heathway,LU,0.1475191734684776,51.54161732780605,2,False
557,0,2,Debden,LU,0.0837668965623632,51.6453918793904,2,True
558,3,5,Dollis Hill,LU,-0.2390407657243789,51.55196194099086,5,True
559,1,0,West Silvertown,DLR,0.02275,51.50285,0,True
5595,3,3,Clapham Junction,LO,-0.1699499999999999,51.46443333333334,5,False
560,3,5,Ealing Broadway,"EZL,LU",-0.301005548648285,51.51500454109758,5,True
561,3,5,Ealing Common,LU,-0.2881437733169945,51.50954325566993,5,True
562,3,5,Earl's Court,LU,-0.1931754026297784,51.49198454803539,5,True
563,3,5,East Acton,LU,-0.2471625219934364,51.51659745054098,5,True
564,0,2,Eastcote,LU,-0.3973680168635398,51.576511969832765,2,True
565,3,5,East Finchley,LU,-0.1650441219039346,51.58715402026014,5,True
