unit,cluster,max_posterior,entropy
1022,5,1.0,1.3802493495340502e-14
1023,4,1.0,3.4430552479466356e-23
1024,4,1.0,6.065775412333213e-52
1039,5,1.0,6.53356977952673e-20
1082,5,0.9999994912649457,7.880987561155534e-06
1083,5,1.0,2.101014033588025e-47
1085,5,1.0,2.8631596544213562e-36
1335,3,0.9999998546436578,2.433857359014882e-06
1398,3,1.0,1.140537626509791e-22
1404,3,1.0,1.0426702202614271e-14
1409,3,1.0,5.954990627321051e-17
1413,3,1.0,8.15376449960961e-44
1415,3,0.9999939449861867,7.880371037944044e-05
1429,4,1.0,2.5739445612369066e-23
1434,5,0.9994150411181435,0.005161992646204684
1437,3,1.0,1.6162107057376943e-28
1438,3,1.0,2.5986994853504305e-14
1439,3,0.9999999999993179,2.070601148237404e-11
1440,3,0.9988575354822093,0.008881514639468768
1441,5,1.0,5.350063267203425e-17
1443,0,1.0,2.3612171264777662e-27
1445,3,1.0,2.4628985673162604e-31
1448,3,1.0,2.4068499777650336e-26
1449,4,1.0,8.850556781138783e-16
1451,1,1.0,2.7472372098409454e-27
1452,2,1.0,2.277152625655821e-19
1524,3,1.0,7.838482203668069e-44
3000,5,1.0,8.185743460304154e-22
3087,1,1.0,-0.0
3174,5,0.9954862753976121,0.028880491106998026
3186,5,0.9999999999877218,3.2265611882597913e-10
3187,3,0.9999999708411456,5.350792936996475e-07
3188,5,0.9999999999993179,2.0829801998348966e-11
3191,5,0.9999999795181795,3.830882849022699e-07
500,5,1.0,8.544750754691331e-48
501,4,1.0,1.019245510558175e-55
502,4,1.0,4.280227740804048e-38
503,4,1.0,5.3089101314658724e-18
504,0,1.0,1.9991282825249493e-177
505,3,0.9988665144246304,0.008826965904782273
506,2,1.0,6.325994557646244e-56
507,4,1.0,3.5146629496682377e-43
508,5,1.0,6.252996968531325e-44
509,5,1.0,6.706959701346003e-26
510,5,1.0,1.5545055526082695e-30
511,4,0.999998836962726,1.7055331445013222e-05
512,5,1.0,2.9942138069190755e-27
513,4,1.0,9.399409146798419e-106
5131,5,0.5247755090046033,0.6919190259968
514,5,1.0,8.558201593198012e-14
515,2,1.0,5.373900376515446e-19
5150,5,1.0,3.0405194689411992e-15
516,5,1.0,2.7880095100159156e-46
517,5,1.0,5.876132813146207e-13
518,3,0.9999886301930645,0.0001408098681321349
519,5,1.0,9.82237906837365e-34
520,5,1.0,2.749223795193426e-16
521,4,1.0,5.345039175337473e-25
522,5,1.0,1.3612116389984587e-35
523,0,0.9998931752065849,0.0010836592369822887
524,4,1.0,4.591796820322615e-34
525,4,1.0,1.9452723285664712e-17
526,5,1.0,4.323384842044651e-36
527,5,1.0,2.5456343500361174e-23
528,5,1.0,4.392910133235807e-26
529,5,1.0,7.08294071794418e-17
530,5,1.0,8.624475226514626e-46
5301,3,1.0,2.7990819324847564e-17
531,2,1.0,2.791907219383722e-23
532,2,0.9999982907239484,2.4407503623107998e-05
533,3,0.9999958142335637,5.6021537913361495e-05
534,5,1.0,8.64348176436498e-40
5345,5,1.0,1.2242487945897258e-29
535,0,1.0,1.9784602460275024e-55
5356,2,1.0,1.7769286316686626e-29
536,4,1.0,6.108877432650612e-62
5362,2,1.0,1.7467031784785379e-29
537,2,0.999994542876604,7.158974193129012e-05
5372,3,1.0,8.51301913435027e-20
5376,2,1.0,1.9222148268870857e-23
5378,2,0.9999999920012215,1.5712659130624945e-07
538,5,1.0,7.962134321965638e-26
539,2,1.0,7.998562548174105e-42
5397,2,1.0,1.079773468240675e-17
540,1,1.0,8.994821960288993e-54
5404,5,0.9999999999997726,5.2595423593494615e-12
541,4,1.0,3.394023414468723e-100
5411,3,1.0,1.0918193269919057e-16
5418,2,0.9999998877960997,1.9077968915222094e-06
542,4,1.0,4.704518771120821e-15
5421,2,1.0,4.704477521468769e-16
5423,3,1.0,3.833919328021414e-24
5424,5,0.9999999999993179,2.0429001140929523e-11
543,2,1.0,1.7991646935785893e-55
5437,2,1.0,3.6597697291609535e-13
544,2,1.0,2.966781535822136e-41
545,2,0.999999999794909,4.782092115109035e-09
546,2,1.0,7.14931022707843e-31
547,0,1.0,2.343937467000441e-78
548,0,1.0,8.839952660303641e-16
549,5,1.0,5.416670912431203e-19
550,5,1.0,4.492098107235123e-24
551,5,1.0,1.983957606123077e-30
552,5,1.0,5.730246502748237e-23
553,1,1.0,1.0984570582697206e-38
554,2,1.0,9.621425725913842e-73
555,3,0.9999999997919531,4.847326422660801e-09
556,3,0.9999982597968617,2.481792148425983e-05
557,2,1.0,2.366992641523376e-25
558,5,1.0,3.1496692217023625e-42
559,0,0.9999999999740794,6.567193322267456e-10
5595,3,0.9999999932792889,1.331930883837944e-07
560,5,1.0,3.0028389542425186e-24
561,5,1.0,5.288773988040982e-24
562,5,1.0,6.39929464682691e-40
563,5,1.0,9.129087518636826e-40
564,2,1.0,7.043600667281231e-30
565,5,0.9999999988206127,2.5424333279808798e-08
566,3,0.9999939376536574,7.889180182973187e-05
567,5,0.9741068126042814,0.12016291799958498
568,5,0.9999998166038208,3.0281662327478517e-06
