iteration,ARI_K5,ARI_K6,ARI_difference_K5_minus_K6
41,0.654665857570551,0.6321174753002489,0.022548382270302092
42,0.21306663473070322,0.4156416575653335,-0.20257502283463028
43,0.6086734117134643,0.6326767358373144,-0.02400332412385009
44,0.38690274510848344,0.42424416775232465,-0.037341422643841216
45,0.4038802908528784,0.5230914527640341,-0.11921116191115572
46,0.4083965569411984,0.577204887838135,-0.16880833089693653
47,0.6265979309093318,0.5972885547054788,0.029309376203852988
48,0.3550022937266007,0.4329002739212712,-0.07789798019467048
49,0.4427005169141483,0.6943393260015784,-0.25163880908743014
50,0.7868275631381086,0.6650959637460636,0.12173159939204503
51,0.45651349173331257,0.35879309602706655,0.09772039570624602
52,0.780507050721378,0.6377487462821196,0.1427583044392584
53,0.26692185079720315,0.3285177668024496,-0.06159591600524644
54,0.3766975749939757,0.5005233402638978,-0.12382576526992206
55,0.6734503327031104,0.5522934028063115,0.12115692989679894
56,0.4117460918292046,0.5147125069719386,-0.10296641514273402
57,0.31234233125580313,0.3232132251827049,-0.01087089392690177
58,0.3533048534834887,0.5248248976680893,-0.17152004418460054
59,0.5933905196025419,0.4914629790170902,0.10192754058545167
60,0.5325745868037912,0.3481049864065592,0.18446960039723204
61,0.3256081030455843,0.3593760445032368,-0.033767941457652495
62,0.30807401556228436,0.3422482703651773,-0.034174254802892934
63,0.45824881108125165,0.6088179751479966,-0.15056916406674498
64,0.40559129327683563,0.31928467057213894,0.08630662270469669
65,0.40724689760549565,0.39222503902174966,0.015021858583745995
66,0.6242355179086808,0.30313004263523186,0.32110547527344896
67,0.654031499564454,0.5171826159283603,0.1368488836360937
68,0.3694076453779875,0.6633105200698971,-0.2939028746919096
69,0.5109580189500745,0.7374624507850863,-0.2265044318350118
70,0.3758225300494412,0.5445676420526214,-0.1687451120031802
71,0.8519952460138658,0.5919408761110936,0.2600543699027722
72,0.5060624675449344,0.395458464005206,0.11060400353972843
73,0.704896203814502,0.4677136308736903,0.23718257294081174
74,0.4590935972063625,0.5674365259615411,-0.10834292875517865
75,0.6716880673147865,0.4739304975429648,0.19775756977182168
76,0.8091144570324256,0.6162982586193047,0.19281619841312092
77,0.6428528421979128,0.49655795233820976,0.14629488985970307
78,0.6276011505313931,0.31560841076275253,0.31199273976864056
79,0.45237829398126356,0.44306191747962304,0.009316376501640522
80,0.6273497719646711,0.6171149956125053,0.010234776352165853
81,0.5076472162917366,0.6256796964719021,-0.11803248018016554
82,0.5508533307454738,0.5473288761148756,0.0035244546305982505
83,0.37318294243937045,0.3196261008831329,0.05355684155623752
84,0.5137971809794892,0.5645105744748747,-0.050713393495385506
85,0.6420292510047884,0.6190244172446155,0.023004833760172816
86,0.6673286447044429,0.3544236530987744,0.3129049916056685
87,0.38566917097776954,0.534416025837652,-0.14874685485988248
88,0.8900805443397034,0.6375669850234291,0.2525135593162743
89,0.4028541529371317,0.4740242149131948,-0.07117006197606307
90,0.33730884766166297,0.36544423209501603,-0.02813538443335306
91,0.7614897675239591,0.45660818336962133,0.3048815841543378
92,0.3721343311080446,0.5020488473635363,-0.12991451625549166
93,0.33699720655661203,0.49740233137998363,-0.1604051248233716
94,0.22232991606501432,0.41966279495880826,-0.19733287889379394
95,0.3989154644769387,0.5941516084436438,-0.19523614396670508
96,0.35026720374870585,0.31156315069396423,0.038704053054741616
97,0.7423636748894537,0.4225835227766138,0.31978015211283983
98,0.2984160858327488,0.36691199986242967,-0.06849591402968086
99,0.47074133283920266,0.4852284468746776,-0.014487114035474924
100,0.5774455236516266,0.5128305230485493,0.06461500060307734
101,0.6303219238447575,0.7050407201683933,-0.07471879632363576
102,0.5155360433007694,0.4209917103027503,0.09454433299801912
103,0.410554587985009,0.31523328083677404,0.09532130714823495
104,0.3453897393210113,0.39891411027596263,-0.05352437095495133
105,0.45793566342777253,0.6976765949931482,-0.23974093156537563
106,0.48221533492986723,0.3553196588645112,0.126895676065356
107,0.4617003947794478,0.4168572945326867,0.04484310024676108
108,0.4390280213572065,0.6113910193542812,-0.17236299799707472
