iteration,ARI_K5,ARI_K7,ARI_difference_K5_minus_K7
1,0.5412817067489135,0.42727081675259765,0.11401088999631587
2,0.5598192248744898,0.3178338251240333,0.24198539975045646
3,0.5080843917812359,0.3623074006534122,0.14577699112782366
4,0.30932392137356923,0.290489085286743,0.018834836086826234
5,0.5794551077883602,0.3876434234115916,0.1918116843767686
6,0.7403178099842991,0.6451968627130487,0.09512094727125042
7,0.5202030199140942,0.6735159728826546,-0.1533129529685604
8,0.43303619425921946,0.3571360494858344,0.07590014477338508
9,0.6937275253520757,0.43360096967783646,0.26012655567423926
10,0.7251475763685639,0.4455129842125838,0.2796345921559801
11,0.35667206251716166,0.3703995872968944,-0.013727524779732714
12,0.7351144036234976,0.5605350980300234,0.17457930559347412
13,0.3736750264787299,0.26480534559582874,0.10886968088290117
14,0.615843117968403,0.35632585434967556,0.2595172636187274
15,0.4653906008489814,0.7068922962937949,-0.24150169544481354
16,0.31848628653578603,0.569751774645499,-0.25126548810971294
17,0.2763557860170961,0.39202723643002546,-0.11567145041292937
18,0.6128516810771354,0.29960744059844974,0.31324424047868565
19,0.4932623669821166,0.47439260665440214,0.01886976032771448
20,0.7083478875141799,0.7048160072796332,0.003531880234546647
21,0.34060551498134917,0.404216285012589,-0.06361077003123983
22,0.3725679551141705,0.4191648050621661,-0.04659684994799557
23,0.725761526626954,0.5271794306066747,0.19858209602027932
24,0.6176423706462078,0.40271493321918855,0.2149274374270192
25,0.46198190503495706,0.2817952384533584,0.18018666658159865
26,0.6184113454365623,0.5839278390473296,0.0344835063892327
27,0.627615871868979,0.5147357867649883,0.11288008510399072
28,0.5788338763563405,0.3803684615536185,0.19846541480272206
29,0.38761892443259127,0.4044002351648928,-0.016781310732301546
30,0.5860026380365542,0.7110639880066698,-0.12506134997011564
31,0.3573477665046025,0.7010683761946604,-0.34372060969005797
32,0.6877809450449168,0.5923486291306443,0.09543231591427248
33,0.34379257259326523,0.36098604239604987,-0.017193469802784633
34,0.6381845167820416,0.3840274323575632,0.2541570844244784
35,0.5109954051223417,0.4556288391699492,0.05536656595239248
36,0.5561049899788891,0.4661479562021484,0.08995703377674075
37,0.7322805542264283,0.6332245693852725,0.09905598484115585
38,0.617702235560082,0.4440794499584025,0.17362278560167949
