iteration,ARI_K6,ARI_K7,ARI_difference_K6_minus_K7
1,0.5956084348837026,0.31984016253135855,0.2757682723523441
2,0.4030525101757054,0.4309080663142686,-0.027855556138563164
3,0.31912280713218416,0.2548249108545159,0.06429789627766824
4,0.4878028570182239,0.33800753207855905,0.14979532493966485
5,0.38951979209962345,0.55762246542253,-0.16810267332290657
6,0.33254056646069885,0.30332685110938457,0.029213715351314284
7,0.27805100251358994,0.3006087465872894,-0.02255774407369948
8,0.6490655580267005,0.3753434362248526,0.2737221218018479
9,0.6234432516893922,0.5474210463502502,0.07602220533914195
10,0.532045893532516,0.33913230079843687,0.1929135927340791
11,0.7017421282914532,0.6408695910515605,0.06087253723989272
12,0.45017768051063006,0.5130957907165845,-0.06291811020595445
13,0.42898487305961347,0.24635510308263692,0.18262976997697655
14,0.34857916625504193,0.682391125606597,-0.33381195935155505
15,0.5060912145411292,0.4070995474561922,0.09899166708493695
16,0.563018579739195,0.5756647432384514,-0.012646163499256402
17,0.5359520969271879,0.3745812960210037,0.16137080090618422
18,0.5857023371265325,0.35673389558665003,0.2289684415398825
19,0.3960108997819634,0.3693395330436475,0.026671366738315883
20,0.4678244665089892,0.4066051112450503,0.0612193552639389
21,0.6414876237841769,0.29556533833875737,0.34592228544541953
22,0.23570306067562505,0.5461605319271179,-0.3104574712514928
23,0.6196388726478809,0.5326126190266945,0.08702625362118632
24,0.4527691118180429,0.2912997420372182,0.1614693697808247
25,0.5958814791323973,0.6358999302323657,-0.04001845109996838
26,0.3988564270019766,0.49936079767216757,-0.10050437067019097
27,0.2668820578659198,0.2422858429237727,0.024596214942147088
28,0.3609602064885566,0.28474306827655554,0.07621713821200105
29,0.49063954818207,0.49335785690161754,-0.0027183087195475353
30,0.22366600022512273,0.488727327251085,-0.26506132702596225
31,0.5269637471431791,0.439800221750278,0.08716352539290106
32,0.4760982404246561,0.5820789165561804,-0.10598067613152429
33,0.23767781458246837,0.17998831445958172,0.05768950012288665
34,0.3963798547979465,0.4378100601081879,-0.041430205310241386
35,0.6302680396764306,0.373679922102052,0.25658811757437866
36,0.32881408359838027,0.29438510539002355,0.03442897820835672
37,0.3539606858819951,0.25320467036729527,0.10075601551469981
38,0.3577679264976913,0.3815176934907739,-0.02374976699308262
39,0.5641354019963293,0.511455727395228,0.052679674601101234
40,0.559149028639362,0.31786623513379586,0.24128279350556614
41,0.4583571843433784,0.68499178466141,-0.22663460031803156
42,0.31514294981260055,0.6159948736256242,-0.30085192381302367
43,0.5824172912367933,0.2895320622513061,0.2928852289854872
44,0.49359306628439187,0.5308690528864631,-0.037275986602071265
45,0.8156491913129824,0.514088662645952,0.3015605286670304
46,0.5043768983782326,0.324856431969325,0.17952046640890762
47,0.3318267006343455,0.38069796098406145,-0.04887126034971595
48,0.2632925995502833,0.27441267433808714,-0.011120074787803857
49,0.2560468894848002,0.4006164674239761,-0.1445695779391759
50,0.308732755668618,0.31866462702145476,-0.00993187135283674
51,0.47712184478670205,0.28429780987992515,0.1928240349067769
52,0.5558252092245071,0.5196074422378268,0.03621776698668022
53,0.5237085256576822,0.5461576199068952,-0.02244909424921293
54,0.43921268091518745,0.6288484757508731,-0.18963579483568566
55,0.4331992424328907,0.44828283452512796,-0.015083592092237252
56,0.33313313711680287,0.4073612865116349,-0.07422814939483202
57,0.5044606627227703,0.3981388317295992,0.10632183099317116
58,0.5740417655686318,0.417521037885465,0.15652072768316683
59,0.3953658981304754,0.3575154501753438,0.037850447955131594
60,0.5094690312811533,0.6416059677124503,-0.13213693643129698
61,0.5287009684575728,0.3487564332098954,0.17994453524767734
62,0.5671592268779785,0.4780555497163054,0.08910367716167311
63,0.6057339385943052,0.37130273177964235,0.2344312068146629
64,0.4499073998314094,0.4915664510062144,-0.04165905117480495
65,0.36708320869461053,0.6127039433967428,-0.2456207347021323
66,0.6728759724204625,0.30479672732301943,0.36807924509744305
67,0.6166331220966317,0.36031448937435934,0.25631863272227234
68,0.5455061081490217,0.5426740504504596,0.002832057698562096
69,0.4717697961919606,0.6651957442673171,-0.1934259480753565
70,0.5136519160046775,0.3706502936837559,0.14300162232092162
71,0.5691180408749276,0.38308407787215937,0.1860339630027682
72,0.6372160288660563,0.4444767733277001,0.19273925553835625
73,0.46945245114524575,0.6367203239151306,-0.1672678727698848
74,0.2052877833487191,0.6610606191558588,-0.4557728358071397
75,0.48415330886477426,0.6425831723959433,-0.15842986353116906
76,0.6139808480244321,0.3098405699958649,0.3041402780285672
77,0.305538543724649,0.28779148192833454,0.017747061796314467
78,0.6410080110837653,0.6678269084405069,-0.02681889735674159
79,0.44743215262615343,0.5729706387416592,-0.12553848611550578
80,0.5134727232191046,0.26437352221149757,0.24909920100760707
81,0.32108628956744306,0.3479889786660397,-0.026902689098596666
82,0.48739672472723866,0.7054113628185577,-0.218014638091319
83,0.3115638979951755,0.47911404244065037,-0.1675501444454749
84,0.3360389653088258,0.3536810743448656,-0.0176421090360398
85,0.35728062832960716,0.3372020282105651,0.020078600119042056
86,0.5891995122731132,0.5700668842361164,0.01913262803699678
87,0.5935390470334484,0.3251004706518908,0.2684385763815576
88,0.2772981527117244,0.2754400102372199,0.0018581424745044983
89,0.506863345492932,0.5613767137330883,-0.05451336824015629
90,0.46476269725576275,0.33953647614961846,0.1252262211061443
91,0.4734944373892121,0.288986791799735,0.18450764558947708
92,0.6650529267804132,0.3819369832306314,0.28311594354978176
93,0.5677753115690869,0.4269596475985919,0.140815663970495
94,0.5167705447772983,0.34916135882113425,0.1676091859561641
95,0.4875294844451067,0.44171719555948097,0.04581228888562572
96,0.3539649065904373,0.7472280157207873,-0.39326310913035006
97,0.3681725402434464,0.49323301116596713,-0.1250604709225207
98,0.253379933319639,0.6974464612017166,-0.4440665278820776
99,0.4056131266764139,0.4658818718564705,-0.06026874518005659
100,0.307429368593215,0.594504640831523,-0.287075272238308
101,0.6077170042735452,0.3572646993286342,0.25045230494491105
102,0.6559645120828521,0.33068876286913973,0.3252757492137124
103,0.612762422953672,0.45008850760874053,0.16267391534493147
104,0.34805371218141734,0.3708038554291631,-0.02275014324774577
105,0.3987177528736871,0.3486862489135637,0.0500315039601234
106,0.2982629939039387,0.26189941422477725,0.03636357967916143
107,0.48939862888281127,0.2870339469020249,0.2023646819807864
108,0.44862625267456735,0.59249375060328,-0.14386749792871267
109,0.39730232496182294,0.41242083439506977,-0.01511850943324683
110,0.6549112379966525,0.5294846718993471,0.1254265660973054
111,0.3704109026841442,0.4687788706802571,-0.09836796799611286
112,0.3644259182673845,0.3683957387371711,-0.003969820469786556
113,0.4734292042452603,0.5425887498547209,-0.06915954560946064
114,0.31469623802629826,0.6255552296110891,-0.31085899158479086
115,0.44199160236938323,0.2839277870601121,0.1580638153092711
116,0.5232112092338252,0.24969754261831156,0.2735136666155137
117,0.8527536590606916,0.6446453692689378,0.20810828979175378
118,0.29945846494561873,0.31810044005913296,-0.01864197511351423
119,0.27530303185687915,0.38590864045017376,-0.1106056085932946
120,0.43880219716405827,0.7047654278135379,-0.26596323064947963
121,0.23838128632341582,0.3896579530451619,-0.15127666672174606
122,0.3889593711969342,0.5991393988484202,-0.21018002765148597
123,0.6544855926564443,0.2848392367412457,0.3696463559151986
124,0.3705955303822964,0.2961075985738278,0.07448793180846863
125,0.34153995330888426,0.374526198824077,-0.03298624551519275
126,0.39295765961352186,0.371102440658868,0.021855218954653866
127,0.528253110665099,0.6197894396776983,-0.09153632901259934
128,0.6295777074242135,0.4990516451226603,0.13052606230155317
129,0.5076818731798151,0.5043384882191813,0.0033433849606337995
130,0.4105365016869695,0.7295217346298641,-0.31898523294289466
131,0.6172484543779434,0.5818694321229558,0.03537902225498757
132,0.49208073725755863,0.35163198619163527,0.14044875106592336
