lsoa,no_car_household_share
E01001056,0.390625
E01001057,0.44518272425249167
E01001058,0.15839694656488548
E01001059,0.2042042042042042
E01001060,0.16770186335403728
E01001061,0.2172573189522342
E01001062,0.11490125673249552
E01001063,0.15944540727902945
E01001064,0.11400651465798045
E01001065,0.2357473035439137
E01001066,0.3549618320610687
E01001067,0.07118055555555555
E01001068,0.15476190476190477
E01001069,0.11067193675889328
E01001070,0.1561051004636785
E01001071,0.1479944674965422
E01001072,0.055658627087198514
E01001073,0.25773195876288657
E01001074,0.2788697788697789
E01001075,0.20186335403726707
E01001076,0.3087719298245614
E01001077,0.18093385214007782
E01001078,0.2770137524557957
E01001079,0.3010204081632653
E01001080,0.4752136752136752
E01001081,0.22828282828282828
E01001082,0.24282982791587
E01001083,0.1743119266055046
E01001084,0.20150375939849624
E01001085,0.41203703703703703
E01001086,0.23129251700680273
E01001087,0.5030946065428824
E01001088,0.2591304347826087
E01001089,0.4080370942812983
E01001090,0.38826185101580135
E01001091,0.2508896797153025
E01001092,0.2
E01001093,0.21378340365682139
E01001094,0.0831858407079646
E01001095,0.25210084033613445
E01001096,0.1050656660412758
E01001097,0.4717948717948718
E01001098,0.08411214953271028
E01001099,0.20100502512562815
E01001100,0.19900497512437812
E01001101,0.05928853754940711
E01001102,0.19055118110236222
E01001103,0.12577639751552794
E01001104,0.11059190031152648
E01001105,0.15409309791332262
E01001106,0.13012477718360071
E01001107,0.1184407796101949
E01001108,0.08553654743390357
E01001109,0.4953271028037383
E01001110,0.5369955156950673
E01001111,0.39469578783151327
E01001112,0.4344262295081967
E01001113,0.4603729603729604
E01001114,0.4593698175787728
E01001115,0.43143297380585516
E01001116,0.4636963696369637
E01001118,0.5091116173120729
E01001119,0.09844559585492228
E01001120,0.1594488188976378
E01001121,0.10185185185185185
E01001122,0.0718954248366013
E01001123,0.10596026490066225
E01001124,0.0978441127694859
E01001125,0.1839080459770115
E01001126,0.12310286677908938
E01001127,0.12116040955631399
E01001128,0.34797891036906853
E01001129,0.06521739130434782
E01001130,0.4392857142857143
E01001131,0.20303030303030303
E01001132,0.11782945736434108
E01001133,0.2541208791208791
E01001134,0.172821270310192
E01001135,0.17711598746081506
E01001136,0.5361139369277721
E01001137,0.4090441932168551
E01001138,0.4136490250696379
E01001139,0.3744740532959327
E01001140,0.4044795783926219
E01001141,0.44755244755244755
E01001142,0.32439678284182305
E01001143,0.4618181818181818
E01001144,0.52875
E01001145,0.5860091743119266
E01001146,0.2958677685950413
E01001147,0.36771300448430494
E01001148,0.3319088319088319
E01001149,0.3146067415730337
E01001150,0.2727272727272727
E01001151,0.44494047619047616
E01001152,0.514575411913815
E01001153,0.36644951140065146
E01001154,0.4264099037138927
E01001155,0.6305732484076433
E01001156,0.3875
E01001157,0.23113964686998395
E01001158,0.36472346786248133
E01001159,0.25675675675675674
E01001160,0.17862838915470494
E01001161,0.34
E01001162,0.39800995024875624
E01001163,0.3149700598802395
E01001164,0.4737903225806452
E01001165,0.3969571230982019
E01001166,0.5427594070695553
E01001167,0.26373626373626374
E01001168,0.33560709413369716
E01001169,0.30672926447574334
E01001170,0.4575892857142857
E01001171,0.40969162995594716
E01001172,0.3292349726775956
E01001173,0.28214285714285714
E01001174,0.2647058823529412
E01001175,0.4272890484739677
E01001176,0.37216828478964403
E01001177,0.32972972972972975
E01001178,0.5690515806988353
E01001179,0.29744525547445255
E01001180,0.3985185185185185
E01001181,0.5286839145106862
E01001182,0.2993492407809111
E01001183,0.44654088050314467
E01001184,0.2825112107623318
E01001185,0.3602150537634409
E01001186,0.4693627450980392
E01001187,0.33209876543209876
E01001188,0.4037433155080214
E01001189,0.2445414847161572
E01001190,0.296849087893864
E01001191,0.46744186046511627
E01001192,0.4412191582002903
E01001193,0.32212389380530976
E01001194,0.2884927066450567
E01001195,0.2845528455284553
E01001196,0.5309352517985612
E01001197,0.41225626740947074
E01001198,0.3389261744966443
E01001199,0.46646795827123694
E01001200,0.353968253968254
E01001201,0.3888888888888889
E01001202,0.5685685685685685
E01001203,0.6392479435957696
E01001204,0.21212121212121213
E01001205,0.35932721712538224
E01001206,0.4593128390596745
E01001207,0.3839050131926121
E01001208,0.16306483300589392
E01001209,0.19418960244648317
E01001210,0.47277556440903057
E01001211,0.33008356545961004
E01001212,0.2845303867403315
E01001213,0.3619402985074627
E01001214,0.22
E01001215,0.4838709677419355
E01001216,0.2894736842105263
E01001217,0.16590909090909092
E01001218,0.36551724137931035
E01001219,0.43137254901960786
E01001220,0.40764331210191085
E01001223,0.3949447077409163
E01001224,0.20725388601036268
E01001225,0.4528301886792453
E01001226,0.3898809523809524
E01001227,0.2611570247933884
E01001228,0.4678787878787879
E01001229,0.40640809443507586
E01001230,0.342668863261944
E01001231,0.31679389312977096
E01001232,0.3133116883116883
E01001233,0.41867954911433175
E01001234,0.4375
E01001235,0.43243243243243246
E01001236,0.47959183673469385
E01001237,0.3952451708766716
E01001239,0.4750889679715303
E01001240,0.5616438356164384
E01001241,0.48323170731707316
E01001242,0.4133986928104575
E01001243,0.5547445255474452
E01001244,0.5699570815450644
E01001245,0.5504885993485342
E01001246,0.589242053789731
E01001247,0.43665436654366546
E01001248,0.2915194346289753
E01001249,0.6110091743119266
E01001250,0.5061349693251533
E01001251,0.32697547683923706
E01001252,0.43743536711478803
E01001253,0.3006451612903226
E01001254,0.3400537634408602
E01001255,0.2631578947368421
E01001257,0.3617283950617284
E01001258,0.26348228043143296
E01001259,0.30426356589147285
E01001260,0.2877906976744186
E01001261,0.4125874125874126
E01001262,0.33210332103321033
E01001263,0.30842391304347827
E01001264,0.24440894568690097
E01001265,0.2694136291600634
E01001266,0.22278056951423786
E01001267,0.41097560975609754
E01001268,0.1981279251170047
E01001269,0.28266331658291455
E01001270,0.1658119658119658
E01001271,0.2669826224328594
E01001272,0.3
E01001273,0.22602739726027396
E01001274,0.300509337860781
E01001275,0.4718853362734289
E01001276,0.3629842180774749
E01001277,0.3170391061452514
E01001278,0.39125
E01001279,0.12792792792792793
E01001280,0.32603092783505155
E01001281,0.2313915857605178
E01001282,0.3382352941176471
E01001283,0.48382923673997413
E01001284,0.2402044293015332
E01001285,0.2760416666666667
E01001286,0.33278955954323003
E01001287,0.31547619047619047
E01001288,0.30467289719626167
E01001289,0.25157232704402516
E01001290,0.3111668757841907
E01001291,0.1512770137524558
E01001292,0.18700787401574803
E01001293,0.26842105263157895
E01001294,0.2056239015817223
E01001295,0.18702290076335878
E01001296,0.23261390887290168
E01001297,0.29961089494163423
E01001298,0.28717948717948716
E01001299,0.19409937888198758
E01001300,0.2842809364548495
E01001301,0.46600741656365885
E01001302,0.3150242326332795
E01001303,0.31278890600924497
E01001304,0.3594864479315264
E01001305,0.19747235387045814
E01001306,0.3084648493543759
E01001307,0.2026359143327842
E01001308,0.22270742358078602
E01001309,0.17833333333333334
E01001310,0.2410596026490066
E01001311,0.3842931937172775
E01001312,0.22937293729372937
E01001313,0.2119460500963391
E01001314,0.18823529411764706
E01001315,0.21643286573146292
E01001316,0.3811074918566775
E01001317,0.25961538461538464
E01001318,0.3854748603351955
E01001319,0.1854043392504931
E01001320,0.3473491773308958
E01001321,0.2506297229219144
E01001322,0.2827868852459016
E01001323,0.32645161290322583
E01001324,0.35714285714285715
E01001325,0.1890145395799677
E01001326,0.3274074074074074
E01001327,0.2639593908629442
E01001328,0.3062605752961083
E01001329,0.20657276995305165
E01001330,0.35569422776911075
E01001331,0.41017488076311603
E01001332,0.3799654576856649
E01001333,0.4943820224719101
E01001334,0.3965183752417795
E01001335,0.1650485436893204
E01001336,0.2778761061946903
E01001337,0.36649214659685864
E01001338,0.31835205992509363
E01001339,0.26
E01001340,0.3431192660550459
E01001341,0.25170068027210885
E01001342,0.2589703588143526
E01001343,0.2175732217573222
E01001344,0.3129855715871254
E01001345,0.20038167938931298
E01001346,0.2635431918008785
E01001347,0.28717201166180756
E01001348,0.3522388059701492
E01001349,0.2857142857142857
E01001350,0.36319218241042345
E01001351,0.5654261704681873
E01001352,0.4052795031055901
E01001353,0.5189274447949527
E01001354,0.4420697412823397
E01001355,0.5247191011235955
E01001356,0.615506329113924
E01001357,0.5258999122036875
E01001358,0.5681265206812652
E01001359,0.41091492776886035
E01001360,0.35144927536231885
E01001361,0.49337748344370863
E01001362,0.4231843575418994
E01001363,0.3889943074003795
E01001364,0.4381818181818182
E01001365,0.3446244477172312
E01001366,0.3333333333333333
E01001367,0.5729585006693441
E01001368,0.30128205128205127
E01001369,0.46473779385171793
E01001370,0.3134851138353765
E01001371,0.3446601941747573
E01001372,0.4295977011494253
E01001373,0.4341880341880342
E01001374,0.40753045404208194
E01001375,0.268361581920904
E01001376,0.45516304347826086
E01001377,0.3142857142857143
E01001379,0.2779329608938548
E01001380,0.47542533081285443
E01001381,0.49241540256709454
E01001382,0.22380106571936056
E01001383,0.3204930662557781
E01001384,0.3238231098430813
E01001385,0.3123123123123123
E01001386,0.32138114209827356
E01001387,0.4384508990318119
E01001388,0.5291479820627802
E01001389,0.46965699208443273
E01001390,0.38795518207282914
E01001391,0.5075239398084815
E01001392,0.3103448275862069
E01001393,0.45354523227383864
E01001394,0.39344262295081966
E01001395,0.3511705685618729
E01001396,0.37404580152671757
E01001397,0.3103896103896104
E01001398,0.1342685370741483
E01001399,0.15060240963855423
E01001400,0.18641114982578397
E01001401,0.16135458167330677
E01001402,0.18077474892395984
E01001403,0.24922118380062305
E01001404,0.1533980582524272
E01001405,0.3108433734939759
E01001406,0.2887864823348694
E01001407,0.18013468013468015
E01001408,0.2623413258110014
E01001409,0.3175416133162612
E01001410,0.3521472392638037
E01001411,0.23648648648648649
E01001412,0.18373493975903615
E01001413,0.1360655737704918
E01001414,0.40863309352517985
E01001415,0.24799081515499427
E01001416,0.10321489001692047
E01001417,0.07530120481927711
E01001418,0.28254847645429365
E01001419,0.23958333333333334
E01001420,0.27129337539432175
E01001421,0.33064516129032256
E01001422,0.06655844155844155
E01001423,0.38301282051282054
E01001424,0.48739495798319327
E01001425,0.5560053981106613
E01001426,0.41262135922330095
E01001427,0.5007776049766719
E01001428,0.34452296819787986
E01001429,0.6386969397828233
E01001430,0.5153846153846153
E01001431,0.45941807044410415
E01001432,0.523224043715847
E01001433,0.2777777777777778
E01001434,0.24074074074074073
E01001435,0.20412371134020618
E01001436,0.2642089093701997
E01001437,0.39373601789709173
E01001438,0.2518248175182482
E01001439,0.4427083333333333
E01001440,0.3095652173913043
E01001441,0.39325842696629215
E01001442,0.4599686028257457
E01001444,0.2696456086286595
E01001445,0.2857142857142857
E01001446,0.3031161473087819
E01001447,0.3738191632928475
E01001448,0.36036036036036034
E01001449,0.24399260628465805
E01001450,0.40341419586702604
E01001451,0.21645021645021645
E01001452,0.09355509355509356
E01001453,0.11609907120743033
E01001454,0.1816816816816817
E01001455,0.1586452762923351
E01001456,0.10590631364562118
E01001457,0.26215895610913403
E01001458,0.4953416149068323
E01001459,0.26654740608228983
E01001460,0.4857997010463378
E01001461,0.5039872408293461
E01001462,0.42045454545454547
E01001463,0.216796875
E01001464,0.26666666666666666
E01001465,0.256
E01001466,0.38782051282051283
E01001467,0.37198795180722893
E01001468,0.19478260869565217
E01001469,0.21758569299552907
E01001470,0.15514592933947774
E01001471,0.2564632885211996
E01001472,0.24900662251655628
E01001473,0.13553113553113552
E01001474,0.23809523809523808
E01001475,0.08463949843260188
E01001476,0.309328968903437
E01001477,0.2826797385620915
E01001478,0.24518388791593695
E01001479,0.41497659906396256
E01001480,0.31314878892733566
E01001481,0.28597122302158273
E01001482,0.4088145896656535
E01001483,0.5169811320754717
E01001484,0.216
E01001485,0.46616541353383456
E01001486,0.47512437810945274
E01001487,0.4662668665667166
E01001488,0.4066265060240964
E01001489,0.383206106870229
E01001491,0.4423631123919308
E01001492,0.38009049773755654
E01001493,0.339699863574352
E01001494,0.14741035856573706
E01001495,0.2795549374130737
E01001496,0.19500780031201248
E01001497,0.20866141732283464
E01001498,0.35294117647058826
E01001499,0.25512104283054005
E01001500,0.28415300546448086
E01001501,0.4147665580890337
E01001502,0.33890577507598785
E01001503,0.3390357698289269
E01001504,0.24955436720142601
E01001505,0.3065326633165829
E01001507,0.4437577255871446
E01001508,0.3893129770992366
E01001509,0.4117647058823529
E01001511,0.28892215568862273
E01001512,0.3961693548387097
E01001513,0.3641379310344828
E01001514,0.28550074738415543
E01001515,0.396505376344086
E01001516,0.2436472346786248
E01001517,0.42525399129172714
E01001518,0.30606060606060603
E01001520,0.2762589928057554
E01001521,0.2173274596182085
E01001522,0.22654155495978553
E01001523,0.21161825726141079
E01001524,0.22586520947176686
E01001525,0.2526455026455027
E01001526,0.18081761006289307
E01001527,0.29426751592356687
E01001528,0.42251461988304095
E01001529,0.46788990825688076
E01001530,0.3042071197411003
E01001531,0.11886792452830189
E01001532,0.18580060422960726
E01001533,0.07806691449814127
E01001534,0.2251655629139073
E01001535,0.1529175050301811
E01001536,0.3125
E01001537,0.22753623188405797
E01001538,0.10906040268456375
E01001539,0.19025157232704404
E01001540,0.27889447236180903
E01001541,0.21483771251931993
E01001542,0.3551829268292683
E01001543,0.1404109589041096
E01001544,0.18622848200312989
E01001545,0.35240963855421686
E01001546,0.29296235679214405
E01001547,0.26832641770401106
E01001548,0.29289940828402367
E01001549,0.3936039360393604
E01001550,0.2339688041594454
E01001551,0.2859375
E01001552,0.24169184290030213
E01001553,0.34552102376599636
E01001554,0.5335276967930029
E01001555,0.4573643410852713
E01001556,0.19288389513108614
E01001557,0.30490018148820325
E01001558,0.46115702479338844
E01001559,0.41863905325443784
E01001560,0.2876712328767123
E01001562,0.4915254237288136
E01001563,0.3032904148783977
E01001564,0.17214397496087636
E01001565,0.26874115983026875
E01001566,0.22169059011164274
E01001567,0.13980263157894737
E01001568,0.06866197183098592
E01001569,0.27163781624500666
E01001570,0.2544704264099037
E01001571,0.3052464228934817
E01001572,0.3348694316436252
E01001573,0.30842911877394635
E01001574,0.49800796812749004
E01001575,0.4
E01001576,0.4125560538116592
E01001577,0.45179063360881544
E01001578,0.4204946996466431
E01001579,0.3552
E01001580,0.3822784810126582
E01001581,0.4621733149931224
E01001582,0.37727272727272726
E01001583,0.3650586701434159
E01001584,0.3097744360902256
E01001585,0.33056478405315615
E01001586,0.4503012048192771
E01001587,0.43126967471143757
E01001588,0.4608150470219436
E01001589,0.42836041358936483
E01001590,0.4257703081232493
E01001591,0.4975247524752475
E01001592,0.327445652173913
E01001593,0.3224115334207077
E01001594,0.45246690734055356
E01001595,0.3816689466484268
E01001596,0.11285266457680251
E01001597,0.2717219589257504
E01001598,0.15181518151815182
E01001599,0.1824212271973466
E01001600,0.23824451410658307
E01001601,0.19190140845070422
E01001602,0.26750700280112044
E01001603,0.38005390835579517
E01001604,0.2866666666666667
E01001605,0.13333333333333333
E01001606,0.1828665568369028
E01001607,0.2914798206278027
E01001608,0.2521440823327616
E01001609,0.4081081081081081
E01001610,0.22727272727272727
E01001611,0.3450210378681627
E01001613,0.392991239048811
E01001614,0.11355311355311355
E01001615,0.461211477151966
E01001617,0.2901907356948229
E01001618,0.27417218543046357
E01001619,0.27053140096618356
E01001620,0.2524850894632207
E01001621,0.344311377245509
E01001623,0.3238380809595202
E01001624,0.2786624203821656
E01001625,0.30048465266558966
E01001629,0.5
E01001631,0.541191381495564
E01001632,0.45180722891566266
E01001633,0.4826254826254826
E01001634,0.5396341463414634
E01001635,0.33541341653666146
E01001636,0.46488294314381273
E01001637,0.45203488372093026
E01001638,0.5398230088495575
E01001641,0.5312883435582823
E01001642,0.30647291941875826
E01001644,0.5232853513971211
E01001645,0.2950354609929078
E01001646,0.3916887709991158
E01001647,0.2482394366197183
E01001648,0.2503597122302158
E01001649,0.27177700348432055
E01001650,0.3016393442622951
E01001651,0.45100671140939597
E01001652,0.3645390070921986
E01001653,0.3779264214046823
E01001654,0.312280701754386
E01001655,0.40887480190174325
E01001656,0.3435897435897436
E01001657,0.37073863636363635
E01001658,0.36164383561643837
E01001659,0.18874773139745918
E01001660,0.2695035460992908
E01001661,0.2698961937716263
E01001664,0.475
E01001665,0.45984455958549225
E01001666,0.5646900269541779
E01001669,0.3871319520174482
E01001671,0.3850658857979502
E01001672,0.5109034267912772
E01001673,0.5556946182728411
E01001674,0.3727144866385373
E01001675,0.4522111269614836
E01001676,0.4465875370919881
E01001677,0.44505494505494503
E01001678,0.2992248062015504
E01001679,0.2549728752260398
E01001680,0.20907617504051865
E01001681,0.3187022900763359
E01001682,0.23369565217391305
E01001683,0.42237061769616024
E01001684,0.3197879858657244
E01001685,0.3726993865030675
E01001686,0.40318302387267907
E01001687,0.4249512670565302
E01001688,0.391025641025641
E01001690,0.504914004914005
E01001692,0.48566308243727596
E01001693,0.5073409461663948
E01001694,0.36006546644844517
E01001695,0.5
E01001696,0.6765734265734266
E01001697,0.5721925133689839
E01001698,0.4900398406374502
E01001699,0.5737951807228916
E01001700,0.5037593984962406
E01001701,0.4265463917525773
E01001702,0.43863636363636366
E01001703,0.5497382198952879
E01001704,0.38287560581583197
E01001705,0.5318396226415094
E01001708,0.380466472303207
E01001710,0.5637480798771122
E01001712,0.5762897914379802
E01001714,0.6923976608187135
E01001715,0.7290715372907154
E01001716,0.7081339712918661
E01001717,0.47306791569086654
E01001718,0.6945454545454546
E01001719,0.6685796269727403
E01001720,0.614702154626109
E01001722,0.6616052060737527
E01001723,0.6108663729809104
E01001724,0.725912067352666
E01001725,0.5767195767195767
E01001726,0.5668103448275862
E01001727,0.5401069518716578
E01001728,0.5493197278911565
E01001729,0.7074148296593187
E01001730,0.7132743362831858
E01001731,0.6995670995670996
E01001732,0.6878306878306878
E01001733,0.6027210884353742
E01001734,0.687793427230047
E01001735,0.6129032258064516
E01001736,0.5855457227138643
E01001737,0.5169971671388102
E01001738,0.6229508196721312
E01001739,0.6045197740112994
E01001740,0.6501597444089456
E01001741,0.49217391304347824
E01001742,0.5838668373879642
E01001744,0.6150061500615006
E01001745,0.6893523600439078
E01001746,0.5936454849498328
E01001747,0.7374768089053804
E01001749,0.6358208955223881
E01001750,0.656989247311828
E01001751,0.517774343122102
E01001753,0.6597444089456869
E01001755,0.6777456647398844
E01001756,0.6527196652719666
E01001757,0.6386138613861386
E01001758,0.7326549491211841
E01001759,0.6413793103448275
E01001760,0.7311212814645309
E01001761,0.6872294372294372
E01001762,0.704630788485607
E01001763,0.6699386503067485
E01001764,0.5650224215246636
E01001765,0.6088117489986649
E01001767,0.5555555555555556
E01001768,0.540720961281709
E01001769,0.5712025316455697
E01001770,0.6540962288686606
E01001772,0.6744791666666666
E01001773,0.6954851104707013
E01001774,0.731535756154748
E01001775,0.6851063829787234
E01001776,0.699468085106383
E01001777,0.7674216027874564
E01001780,0.7226792009400705
E01001781,0.7142857142857143
E01001783,0.7234678624813154
E01001784,0.7344782034346103
E01001785,0.49745331069609505
E01001786,0.6282660332541568
E01001787,0.5990712074303406
E01001788,0.6280864197530864
E01001789,0.5008
E01001790,0.6466552315608919
E01001791,0.4491869918699187
E01001792,0.5552447552447553
E01001793,0.5190082644628099
E01001794,0.4976671850699845
E01001795,0.570873786407767
E01001796,0.6261829652996845
E01001798,0.6239669421487604
E01001799,0.5924276169265034
E01001800,0.7039274924471299
E01001801,0.554945054945055
E01001802,0.5328947368421053
E01001803,0.543859649122807
E01001804,0.5466377440347071
E01001805,0.6338582677165354
E01001806,0.5822222222222222
E01001807,0.6052227342549923
E01001808,0.6180811808118081
E01001809,0.5771929824561404
E01001811,0.6329866270430906
E01001812,0.584070796460177
E01001813,0.6981132075471698
E01001814,0.6028880866425993
E01001815,0.5838323353293413
E01001816,0.5469255663430421
E01001819,0.5689424364123159
E01001820,0.577391304347826
E01001821,0.6592844974446337
E01001822,0.6370370370370371
E01001823,0.4942084942084942
E01001824,0.592079207920792
E01001825,0.43781094527363185
E01001826,0.6102661596958175
E01001827,0.5757575757575758
E01001828,0.6049079754601226
E01001829,0.47058823529411764
E01001830,0.7104677060133631
E01001831,0.6496815286624203
E01001832,0.6089743589743589
E01001833,0.6710097719869706
E01001834,0.6472049689440994
E01001835,0.5467479674796748
E01001836,0.6088560885608856
E01001837,0.5525902668759811
E01001838,0.6805755395683454
E01001839,0.7516843118383061
E01001840,0.6136363636363636
E01001841,0.5428571428571428
E01001842,0.634375
E01001843,0.48218029350104824
E01001844,0.4978843441466855
E01001845,0.6675862068965517
E01001846,0.585820895522388
E01001847,0.6072072072072072
E01001848,0.5818965517241379
E01001849,0.6139489194499018
E01001850,0.6502115655853314
E01001851,0.4907120743034056
E01001852,0.6869565217391305
E01001853,0.5428571428571428
E01001854,0.6806342015855039
E01001855,0.6421291053227633
E01001856,0.6052631578947368
E01001857,0.7442455242966752
E01001858,0.611878453038674
E01001859,0.5291557876414273
E01001860,0.6666666666666666
E01001861,0.583732057416268
E01001862,0.6281287246722288
E01001863,0.5023923444976076
E01001864,0.5410071942446043
E01001865,0.4236526946107784
E01001866,0.6448170731707317
E01001867,0.7294776119402985
E01001868,0.7010135135135135
E01001869,0.46258503401360546
E01001870,0.7274725274725274
E01001871,0.5931721194879089
E01001872,0.6438547486033519
E01001873,0.6294200848656294
E01001875,0.5648854961832062
E01001876,0.6604938271604939
E01001877,0.5941080196399345
E01001878,0.523728813559322
E01001879,0.556782334384858
E01001880,0.603494623655914
E01001881,0.5609756097560976
E01001882,0.543661971830986
E01001883,0.6383881230116649
E01001884,0.6938997821350763
E01001885,0.632495164410058
E01001886,0.5764331210191083
E01001887,0.6214511041009464
E01001888,0.46991869918699186
E01001889,0.5416666666666666
E01001890,0.7058029689608637
E01001891,0.5892547660311959
E01001892,0.5731497418244407
E01001893,0.6526479750778816
E01001894,0.7130681818181818
E01001895,0.5023400936037441
E01001896,0.5977337110481586
E01001897,0.482078853046595
E01001898,0.6547368421052632
E01001899,0.7036569987389659
E01001900,0.6685236768802229
E01001901,0.40995607613469986
E01001902,0.5682382133995038
E01001903,0.5478991596638656
E01001904,0.45839210155148097
E01001905,0.47390691114245415
E01001906,0.44711538461538464
E01001907,0.4522058823529412
E01001908,0.7328947368421053
E01001909,0.6293706293706294
E01001910,0.6698240866035182
E01001911,0.6657223796033994
E01001912,0.6264367816091954
E01001913,0.6118143459915611
E01001914,0.7801932367149759
E01001915,0.4124203821656051
E01001916,0.37251655629139074
E01001917,0.4871060171919771
E01001918,0.40098199672667756
E01001919,0.30833333333333335
E01001920,0.6881443298969072
E01001921,0.47516556291390727
E01001922,0.3598130841121495
E01001923,0.5192604006163328
E01001924,0.36065573770491804
E01001925,0.36142625607779577
E01001926,0.36082474226804123
E01001927,0.2189922480620155
E01001928,0.4948604992657856
E01001929,0.4074702886247878
E01001930,0.5369649805447471
E01001931,0.625
E01001932,0.6016150740242261
E01001933,0.45348837209302323
E01001934,0.48553459119496856
E01001935,0.47670639219934996
E01001937,0.4212707182320442
E01001938,0.5284810126582279
E01001940,0.6586741889985895
E01001941,0.7337662337662337
E01001942,0.6585928489042676
E01001943,0.7175295186194369
E01001944,0.723404255319149
E01001945,0.5714285714285714
E01001946,0.6113074204946997
E01001947,0.6626916524701874
E01001948,0.4827586206896552
E01001949,0.4673913043478261
E01001950,0.4206081081081081
E01001951,0.5295815295815296
E01001952,0.6231884057971014
E01001953,0.6593245227606461
E01001954,0.5375375375375375
E01001955,0.56865127582017
E01001956,0.4590984974958264
E01001957,0.6078767123287672
E01001958,0.6126878130217028
E01001959,0.44905008635578586
E01001960,0.5640362225097024
E01001961,0.6666666666666666
E01001962,0.24804992199687986
E01001963,0.22156573116691286
E01001964,0.3536776212832551
E01001965,0.2650793650793651
E01001966,0.23745173745173745
E01001967,0.245
E01001968,0.37319884726224783
E01001969,0.5630733944954128
E01001970,0.4833110814419226
E01001971,0.5766871165644172
E01001972,0.47050754458161864
E01001973,0.3912175648702595
E01001974,0.5149330587023687
E01001975,0.5190651906519065
E01001976,0.5816326530612245
E01001977,0.6023102310231023
E01001978,0.6530612244897959
E01001979,0.6235167206040992
E01001980,0.5626780626780626
E01001981,0.5987654320987654
E01001982,0.6094182825484764
E01001983,0.5176651305683564
E01001984,0.5863874345549738
E01001985,0.38873626373626374
E01001986,0.4224137931034483
E01001987,0.3828947368421053
E01001988,0.49047013977128334
E01001989,0.34300791556728233
E01001990,0.5688367129135539
E01001991,0.5453315290933695
E01001992,0.2920353982300885
E01001993,0.22553897180762852
E01001994,0.3441295546558704
E01001995,0.2961783439490446
E01001996,0.359349593495935
E01001997,0.4765957446808511
E01001998,0.5778588807785888
E01001999,0.6431535269709544
E01002000,0.5405405405405406
E01002001,0.545985401459854
E01002002,0.6733668341708543
E01002003,0.7070175438596491
E01002004,0.5263888888888889
E01002005,0.5469387755102041
E01002006,0.5473411154345007
E01002007,0.43002915451895046
E01002008,0.2675521821631879
E01002009,0.3895705521472393
E01002010,0.4169054441260745
E01002011,0.45045045045045046
E01002013,0.3548951048951049
E01002014,0.5519713261648745
E01002015,0.4762658227848101
E01002016,0.5210466439135382
E01002017,0.46636085626911317
E01002018,0.38190954773869346
E01002019,0.23302752293577983
E01002020,0.4165477888730385
E01002021,0.2773851590106007
E01002022,0.4816326530612245
E01002023,0.3163265306122449
E01002024,0.3916349809885932
E01002025,0.2516778523489933
E01002026,0.6604774535809018
E01002027,0.5401459854014599
E01002028,0.5466237942122186
E01002029,0.6694101508916324
E01002030,0.6018808777429467
E01002031,0.6724598930481284
E01002032,0.6002728512960437
E01002033,0.557163531114327
E01002034,0.6444662095984329
E01002036,0.5747126436781609
E01002037,0.5812591508052709
E01002038,0.6474719101123596
E01002039,0.5771704180064309
E01002040,0.5665529010238908
E01002041,0.5595075239398085
E01002042,0.5465313028764806
E01002043,0.5761024182076814
E01002044,0.6938202247191011
E01002045,0.6036363636363636
E01002046,0.6348484848484849
E01002047,0.6571428571428571
E01002048,0.6127717391304348
E01002049,0.5493562231759657
E01002050,0.44136460554371004
E01002051,0.6773722627737226
E01002052,0.36489151873767256
E01002053,0.5994475138121547
E01002054,0.6539027982326951
E01002055,0.4701195219123506
E01002056,0.6153846153846154
E01002057,0.5404040404040404
E01002058,0.6064814814814815
E01002059,0.45726495726495725
E01002060,0.48468708388814913
E01002061,0.4841040462427746
E01002062,0.5351089588377724
E01002063,0.5896358543417367
E01002064,0.5788667687595712
E01002065,0.6837837837837838
E01002066,0.6777041942604857
E01002067,0.5552523874488404
E01002068,0.6456876456876457
E01002069,0.7339544513457557
E01002070,0.573953488372093
E01002071,0.6405135520684736
E01002072,0.6646971935007385
E01002073,0.6283987915407855
E01002074,0.6124121779859485
E01002075,0.5547850208044383
E01002076,0.5102941176470588
E01002077,0.5834305717619603
E01002078,0.5776014109347443
E01002079,0.5321252059308073
E01002081,0.626099706744868
E01002082,0.5719298245614035
E01002083,0.5205992509363296
E01002084,0.532724505327245
E01002085,0.6005025125628141
E01002086,0.5145161290322581
E01002087,0.6537102473498233
E01002088,0.5216741405082213
E01002089,0.5875486381322957
E01002090,0.38184663536776214
E01002091,0.40031645569620256
E01002092,0.5891472868217055
E01002093,0.41389728096676737
E01002094,0.4166666666666667
E01002095,0.4991922455573506
E01002096,0.467687074829932
E01002097,0.5185185185185185
E01002098,0.517774343122102
E01002099,0.613947696139477
E01002100,0.5083207261724659
E01002101,0.5142857142857142
E01002102,0.5988857938718662
E01002103,0.5335276967930029
E01002104,0.42330097087378643
E01002105,0.6749156355455568
E01002106,0.13488372093023257
E01002107,0.09717314487632508
E01002108,0.09454545454545454
E01002109,0.08359133126934984
E01002110,0.12781954887218044
E01002111,0.16470588235294117
E01002112,0.1664392905866303
E01002113,0.2483221476510067
E01002114,0.32245301681503463
E01002115,0.13307240704500978
E01002116,0.1776
E01002118,0.3288888888888889
E01002119,0.35294117647058826
E01002120,0.3584905660377358
E01002121,0.15196998123827393
