lsoa,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,activity_band
E01001440,457.27139,6.1274615632081915,0.049627618294684955,0.20710049233563463,0.14024293100865112,0.3532787062289828,0.6565902375652953,at_least_450
E01001441,961.22458,6.86924787456368,-0.028260242783221333,0.11945007690086328,0.07675578791378806,0.19389301842033785,0.7893324950829695,at_least_450
E01001442,219.21491,5.394603933167944,-0.03468883571833685,0.10564126317867703,0.040022916324441625,0.16375276240076023,0.6920060009504949,below_450
E01001444,1412.07553,7.25352383490066,-0.20727930183734575,0.24841021074842928,0.12851110733432225,0.49109344101379065,0.8289118540765692,at_least_450
E01001445,439.58425,6.088101687020281,-0.019032779268138032,0.05139701888773312,0.023475932088103703,0.0798614185594912,0.6754627373785782,below_450
E01001446,464.82207,6.1438037371779535,-0.18967771904634392,0.214012084236878,0.13214178922270192,0.3806057374558173,0.7725370309036056,at_least_450
E01001447,1029.16282,6.937472146400626,-0.09119163476970535,0.07868565442346626,0.03191082048611123,0.12426243093091831,0.7125469113080611,at_least_450
E01001449,297.64846,5.699267162627267,-0.6524327389431144,0.06441168887619979,0.019023212819579173,0.11061751701926456,0.7615655836516191,below_450
E01001450,3773.08683,8.235913733083013,0.2141927780654865,0.0922420727857991,0.05721586057429799,0.13354907149573514,0.748305456895486,at_least_450
E01001451,1610.85149,7.385138791030984,-0.08073319657791667,0.10322820013656256,0.07540901861784913,0.14108959850852312,0.6990411981644329,at_least_450
E01001453,306.56642,5.728691063921931,-0.6356030774668667,0.028487268762182102,0.0033600548944662627,0.039672878779041076,0.6176125501877948,below_450
E01001454,246.63696,5.511963802691334,-0.33721539545411194,0.016803604780078377,0.005492120888937326,0.023184665771403587,0.7139159479828834,below_450
E01001455,385.57635,5.957329390562601,-0.24659818995641197,0.1384430865637895,0.07997098369752191,0.2196294320763992,0.7796344308884996,below_450
E01001456,57.07986,4.061818960045316,-0.5042335422686741,0.12035103099411948,0.030317523553841937,0.21255762115371643,0.6602951238620116,below_450
E01001458,3087.90808,8.03557293527285,-0.09521750401326717,0.10062654455698694,0.06612181279696643,0.15489401740113046,0.8187158215880855,at_least_450
E01001461,877.4666599999999,6.778177955854061,-0.2140586401311247,0.10070746163734585,0.0759324234609666,0.15263667501434,0.7162307931842027,at_least_450
E01001465,2284.12166,7.734174544799355,-0.25621089727768703,0.10034277683790277,0.07213716015459527,0.15550187445158042,0.6567805501701669,at_least_450
E01001468,669.5485199999999,6.508096064011124,0.13584001350641475,0.04936206863693762,0.039667132712054985,0.06498609880329922,0.5500867470337552,at_least_450
E01001469,279.47303,5.636477570607449,-0.4270658603443774,0.056956945004675415,0.042050855497577,0.08187848527119526,0.7080573660874261,below_450
E01001470,548.80194,6.309558104280758,-0.192776978886044,0.07829744552287844,0.05045306508938362,0.11208178708227223,0.728736507790941,at_least_450
E01001471,163.98087,5.105829527785151,-0.44674887991507783,0.02731690592933187,0.012595859504831265,0.03591236339500408,0.7239674667321915,below_450
E01001473,67.64345,4.228925716154365,0.05860951799472089,0.0,0.0,0.0,0.4889529183588196,below_450
E01001474,720.41363,6.58121266210853,-0.3072982808501278,0.06437475370919897,0.02530961275677141,0.09585529694484461,0.7008320421799442,at_least_450
E01001476,733.89638,6.599729509682443,-0.19812412755054057,0.19488550958651682,0.1270946724113832,0.3605957642775047,0.761066137617687,at_least_450
E01001478,429.43511,6.064796580799303,-0.29937894458606323,0.09410839742470056,0.054174494488818115,0.1404532621282299,0.7822006700339148,below_450
E01001479,3016.32887,8.012127238853115,-0.15582498137877118,0.16859658940306466,0.10994792487597681,0.29444776798582106,0.8533422931934376,at_least_450
E01001480,574.7990599999999,6.3557587456654545,-0.23117915328532374,0.060408031982515785,0.030698066903588887,0.08633837980594052,0.6907699927459864,at_least_450
E01001481,209.24453,5.34827128186777,-0.12452172584869964,0.06414542831776773,0.06066920841371576,0.09553526548495567,0.6202050224186054,below_450
E01001483,285.94169,5.6592790243859445,-0.443431771001983,0.05886861058980242,0.03710329892783385,0.08993078589659198,0.6425315462946699,below_450
E01001485,1017.0281699999999,6.9256228686333055,-0.03486496347490544,0.11342922782561667,0.0577058647254579,0.18467961224887566,0.8325040810573977,at_least_450
E01001486,1051.32176,6.958754202046701,-0.3385047789746119,0.13590570978003916,0.09652109740409064,0.22697894328423612,0.730016086166781,at_least_450
E01001488,245.16033,5.505983071604373,0.24310462463482566,0.17661283128473518,0.16421074323076656,0.2655453019532257,0.7676287071083596,below_450
E01001489,277.47891,5.629342329390381,-0.2422350945518706,0.05799774116166163,0.03139510674883363,0.09157801915853714,0.7235866433977919,below_450
E01001491,2279.09273,7.731971392174073,-0.1505952985072266,0.12815760682102656,0.08646865369097992,0.21370622609658652,0.9039671688828876,at_least_450
E01001492,665.68165,6.502312645621414,0.24790070448839924,0.12425772890089429,0.11223181531292023,0.19124786925537085,0.7339337654587041,at_least_450
E01001493,320.02911,5.771531804376603,-0.38596460803206306,0.1595581414453204,0.1027436222911097,0.27139290051383325,0.7270698190597068,below_450
E01001495,99.16389,4.606807744457043,0.3924955949186746,0.002591467519073724,0.0,0.0031475721144071014,0.594014115273409,below_450
E01001498,1395.27753,7.241565067288405,0.1560502662147795,0.11988781185345972,0.06391459625956995,0.20077874803775433,0.8926818773705942,at_least_450
E01001499,2137.293,7.667763126161648,-0.2199676880989176,0.10600660742350251,0.07179610376303108,0.16137063888319272,0.7252985133462292,at_least_450
E01001500,469.36115,6.15350080388802,-0.045970677377111434,0.09630272978494278,0.06704023117379868,0.15634097975446024,0.8174413015039665,at_least_450
E01001501,7221.45996,8.884950888538246,-0.15328842728915437,0.12958629351730144,0.0765036326532509,0.21193726196394372,0.8173160314592464,at_least_450
E01001502,3467.06848,8.15135308395692,-0.195859361854889,0.13868363799955863,0.08278629097052043,0.22872523835412814,0.7934862861785948,at_least_450
E01001504,258.54019,5.558911565373238,-0.5029533319365163,0.043901104892047925,0.024576913941310247,0.06389829597225455,0.7480628586054049,below_450
E01001505,4584.00966,8.430547491558574,-0.16234960115681785,0.11899996519640843,0.08532230274575818,0.19209703101008316,0.7866940814639001,at_least_450
E01001507,4807.24681,8.478087808092216,0.027438089869989378,0.15300716170218853,0.09703832327260935,0.27213984607919345,0.8606821392728843,at_least_450
E01001509,252.08593,5.533729075330237,-0.15845521406133223,0.038457203859017436,0.017943643264818468,0.05588888129190359,0.7405399489445768,below_450
E01001511,3386.28562,8.127784177576482,-0.007802767682662324,0.08056114888501342,0.04740025444162031,0.1239063181543816,0.7285430238515478,at_least_450
E01001512,4853.36883,8.487634368154692,0.048596634268160424,0.06260008061245986,0.03184467643272024,0.09170213562272798,0.8094576212420418,at_least_450
E01001513,1653.55995,7.41129036121715,0.2195178046009157,0.06251622748845603,0.034774959323367736,0.09280002928684669,0.7317668612899486,at_least_450
E01001514,196.67716,5.286635194923976,-0.6619309532433761,0.066657409533471,0.027662642677980506,0.1045505022774243,0.8528609074094072,below_450
E01001515,142.58506,4.966927612204477,-0.4067427541146317,0.09466482673570428,0.053904244946840846,0.1487859011646332,0.744954263655506,below_450
E01001516,860.69642,6.758903027658931,-0.12043956218616542,0.0758327541318227,0.054780104697077746,0.10947602332789869,0.7460090411961806,at_least_450
E01001518,1273.50922,7.150316457999497,-0.18318501062756348,0.08940172415869906,0.05545730560160373,0.13743781967603141,0.7678334844833437,at_least_450
E01001520,235.41015,5.465568220312432,-0.06131014316927288,0.04951770346350826,0.024311016326186444,0.06534162457174275,0.6846938020640161,below_450
E01001521,399.62926999999996,5.993036485964469,-0.2023886538641176,0.1013779596274317,0.06100201319087563,0.1486528736934542,0.6409762158144052,below_450
E01001522,159.02053,5.075302119502482,-0.296792307257434,0.020317187975665778,0.0,0.025969041472017076,0.7022749397503644,below_450
