lsoa,alightings,boardings,total_activity,direction_ratio,exact_direction_zero,near_zero_ratio_lt_0_01,eligible_two_direction_clustering,exclusion_reason
E01001416,10.671149999999999,3.32231,13.993459999999999,0.3113357042118235,False,False,True,
E01001417,39.07746,28.73865,67.81611000000001,0.7354277888071538,False,False,True,
E01001418,122.75345999999999,75.15976,197.91322,0.6122822118415238,False,False,True,
E01001419,810.34291,1239.0718,2049.41471,0.6539918913496376,False,False,True,
E01001421,16.80273,26.14725,42.94998,0.6426193959211772,False,False,True,
E01001423,97.67144,97.93214,195.60358000000002,0.9973379525863522,False,False,True,
E01001425,508.68343,447.76223999999996,956.44567,0.8802375182537399,False,False,True,
E01001426,345.96974,171.23447000000002,517.20421,0.4949405979840896,False,False,True,
E01001427,918.0766199999999,966.21745,1884.29407,0.9501759878172351,False,False,True,
E01001429,12980.71218,11360.44284,24341.15502,0.875178702252067,False,False,True,
E01001430,881.9404099999999,969.4591800000001,1851.39959,0.9097241309324647,False,False,True,
E01001433,163.03249,185.42529,348.45777999999996,0.87923545919761,False,False,True,
E01001436,104.49926,56.11358,160.61284,0.5369758599247496,False,False,True,
E01001437,141.65502,134.31303,275.96805,0.9481699271935438,False,False,True,
E01001438,578.10231,220.95093,799.05324,0.38220039286817586,False,False,True,
E01001439,2832.36676,1927.71661,4760.08337,0.6806027514600546,False,False,True,
E01001440,217.28904999999997,239.98234,457.27139,0.9054376667883144,False,False,True,
E01001441,494.19451,467.03007,961.2245800000001,0.9450328980789366,False,False,True,
E01001442,113.40961,105.8053,219.21491,0.9329482748419645,False,False,True,
E01001444,852.38478,559.69075,1412.07553,0.656617484418246,False,False,True,
E01001445,223.97538,215.60887,439.58425,0.9626454032581616,False,False,True,
E01001446,276.49423,188.32784,464.82207000000005,0.6811275591537661,False,False,True,
E01001447,561.50693,467.65589,1029.16282,0.8328586256272918,False,False,True,
E01001449,245.92203,51.72643,297.64846,0.21033670712623834,False,False,True,
E01001450,1482.45944,2290.62739,3773.08683,0.6471848919958999,False,False,True,
E01001451,870.45034,740.40115,1610.85149,0.8505955089867621,False,False,True,
E01001453,250.71049,55.85593,306.56642,0.22279055814537319,False,False,True,
E01001454,164.90337,81.73359,246.63696,0.4956453588547039,False,False,True,
E01001455,240.32939,145.24696,385.57635,0.6043661992401346,False,False,True,
E01001456,42.93072,14.149140000000001,57.079860000000004,0.32958077572423666,False,False,True,
E01001458,1690.96549,1396.9425899999999,3087.90808,0.826121288850194,False,False,True,
E01001461,532.6479899999999,344.81867,877.4666599999999,0.6473668848351424,False,False,True,
E01001465,1434.66926,849.4524,2284.12166,0.5920893572362456,False,False,True,
E01001466,0.1250599999999997,4.05462,4.179679999999999,0.030843827535009374,False,False,True,
E01001468,289.29852,380.25,669.54852,0.7608113609467455,False,False,True,
E01001469,199.41321,80.05982,279.47303,0.40147701348371057,False,False,True,
E01001470,327.29916,221.50278,548.80194,0.6767593903999021,False,False,True,
E01001471,118.61957,45.3613,163.98086999999998,0.38240991768896143,False,False,True,
E01001473,31.83945,35.804,67.64345,0.8892707518712992,False,False,True,
E01001474,470.89775000000003,249.51587999999998,720.41363,0.5298727377652579,False,False,True,
E01001475,4.69898,5.92617,10.62515,0.7929202165985788,False,False,True,
E01001476,439.64948,294.2469,733.8963799999999,0.6692761242433404,False,False,True,
E01001478,278.99947,150.43564,429.43511,0.5391968665746929,False,False,True,
E01001479,1743.1741299999999,1273.15474,3016.32887,0.7303657839392098,False,False,True,
E01001480,353.84031,220.95875,574.79906,0.6244589543797314,False,False,True,
E01001481,117.65001000000001,91.59452,209.24453,0.7785338904773573,False,False,True,
E01001483,206.36866,79.57303,285.94169,0.3855867940413045,False,False,True,
E01001484,4.13737,4.91677,9.05414,0.8414812976812013,False,False,True,
E01001485,526.2434099999999,490.78476,1017.0281699999999,0.932619298738582,False,False,True,
E01001486,703.5996,347.72216000000003,1051.32176,0.4942046015944296,False,False,True,
E01001488,92.78036,152.37997,245.16033,0.6088750378412596,False,False,True,
E01001489,172.34702,105.13189,277.47891,0.610001205706951,False,False,True,
E01001491,1311.15669,967.93604,2279.0927300000003,0.7382306381703319,False,False,True,
E01001492,250.32935,415.3523,665.68165,0.6026916186572219,False,False,True,
E01001493,221.77451,98.2546,320.02911,0.44303829146099794,False,False,True,
E01001495,30.12125,69.04264,99.16389000000001,0.4362702527018086,False,False,True,
E01001498,588.77205,806.50548,1395.27753,0.7300285795950202,False,False,True,
E01001499,1303.7142,833.5788,2137.2929999999997,0.6393876817480396,False,False,True,
E01001500,245.469,223.89215,469.36114999999995,0.9120994911781121,False,False,True,
E01001501,4164.2131,3057.24686,7221.45996,0.7341715677326889,False,False,True,
E01001502,2073.06315,1394.00533,3467.06848,0.6724374653034568,False,False,True,
E01001504,194.28691999999998,64.25327,258.54019,0.33071330792623616,False,False,True,
E01001505,2664.1109,1919.89876,4584.00966,0.7206527175726806,False,False,True,
E01001507,2337.67257,2469.57424,4807.246810000001,0.946589307637093,False,False,True,
E01001508,9.70566,4.02544,13.7311,0.4147518046170997,False,False,True,
E01001509,146.01513,106.07079999999999,252.08593,0.7264370479963275,False,False,True,
E01001511,1706.35401,1679.9316099999999,3386.2856199999997,0.984515288243147,False,False,True,
E01001512,2308.75572,2544.61311,4853.368829999999,0.9073111000359502,False,False,True,
E01001513,645.28705,1008.2728999999999,1653.5599499999998,0.6399924564073873,False,False,True,
E01001514,163.43193,33.24523,196.67716,0.20341942972832788,False,False,True,
E01001515,100.29025,42.29481,142.58506,0.4217240459566109,False,False,True,
E01001516,482.17915999999997,378.51726,860.69642,0.7850137280922719,False,False,True,
E01001517,34.65364,7.582859999999999,42.2365,0.21881857144011418,False,False,True,
E01001518,753.39851,520.1107099999999,1273.50922,0.690352719173814,False,False,True,
E01001520,124.92159,110.48855999999999,235.41015,0.8844632861301237,False,False,True,
E01001521,240.25484999999998,159.37442,399.62926999999996,0.6633556825179596,False,False,True,
E01001522,103.1083,55.91223,159.02053,0.5422670143916639,False,False,True,
E01001523,291.87932,189.04546,480.92478,0.6476836385667885,False,False,True,
E01001524,228.17433,152.01326,380.18759,0.6662154327351373,False,False,True,
E01001526,46.17223,15.45279,61.62502,0.33467714251618347,False,False,True,
E01001527,258.65689,174.29345,432.95034,0.6738403527545701,False,False,True,
E01001528,764.93656,468.96046,1233.8970199999999,0.6130710499704708,False,False,True,
E01001529,536.98748,344.02708,881.0145600000001,0.6406612683036856,False,False,True,
E01001530,51.509989999999995,108.84447,160.35446,0.4732439783114383,False,False,True,
E01001532,300.17194,246.16805,546.33999,0.8200901456678462,False,False,True,
E01001534,2543.07868,3118.3686,5661.44728,0.8155157411474706,False,False,True,
E01001535,120.61780999999999,59.122789999999995,179.74059999999997,0.4901663361322843,False,False,True,
E01001536,1365.49988,1234.07534,2599.57522,0.903753532369406,False,False,True,
E01001537,124.03307,95.74189,219.77496,0.7719061537378701,False,False,True,
E01001538,184.23438,111.01094,295.24532,0.6025527917210676,False,False,True,
E01001539,36.14616,34.56614,70.7123,0.9562880261693081,False,False,True,
E01001540,168.00217,163.03322,331.03539,0.9704232986990584,False,False,True,
E01001542,167.37815,117.44879,284.82694000000004,0.7016972645473737,False,False,True,
E01001543,12.091809999999999,2.37716,14.468969999999999,0.1965925696814621,False,False,True,
E01001544,62.11138,48.18918,110.30055999999999,0.7758510598218877,False,False,True,
E01001545,9.30481,2.22024,11.52505,0.23861207268068882,False,False,True,
E01001547,1508.53111,1105.18705,2613.71816,0.7326246324479182,False,False,True,
E01001549,915.6845000000001,707.19107,1622.8755700000002,0.7723086608979401,False,False,True,
E01001550,122.52669,63.49106999999999,186.01776,0.5181815488527438,False,False,True,
E01001551,243.6244,223.99009,467.61449000000005,0.9194074567243675,False,False,True,
E01001552,173.9882,135.73284,309.72104,0.7801266982473525,False,False,True,
E01001553,711.01568,352.41604,1063.43172,0.4956515726910552,False,False,True,
E01001554,926.6025,826.72447,1753.32697,0.8922104893953988,False,False,True,
E01001558,10624.33954,10556.77393,21181.11347,0.9936404884514825,False,False,True,
E01001559,567.21288,506.20391,1073.41679,0.8924407887211587,False,False,True,
E01001560,933.66959,513.21484,1446.88443,0.5496750086933858,False,False,True,
E01001563,796.7000800000001,471.82146,1268.5215400000002,0.5922196719247222,False,False,True,
E01001564,466.43871,439.51016,905.9488699999999,0.942267763325218,False,False,True,
E01001567,2.94391,5.08028,8.02419,0.5794779027927593,False,False,True,
E01001569,644.71293,425.9653,1070.67823,0.6607053778183105,False,False,True,
E01001570,21.85077,13.75215,35.60292,0.6293668369581484,False,False,True,
E01001571,398.21174,290.7599,688.97164,0.7301640579456548,False,False,True,
E01001572,1297.96679,682.09518,1980.06197,0.5255105024682488,False,False,True,
E01001573,697.55404,478.15887,1175.71291,0.6854793214300644,False,False,True,
E01001574,152.5311,60.05929999999999,212.5904,0.39375117598968334,False,False,True,
E01001575,507.24372,294.51294,801.75666,0.5806142656630624,False,False,True,
E01001576,132.32238999999998,91.17262,223.49500999999998,0.6890188425405557,False,False,True,
E01001577,1332.5412999999999,1134.8525,2467.3938,0.8516452735836406,False,False,True,
E01001579,283.58933,201.90879999999999,485.49813,0.7119760112272207,False,False,True,
E01001580,891.9294199999999,669.2988399999999,1561.2282599999999,0.7503943977988752,False,False,True,
E01001581,3861.29282,2712.91054,6574.2033599999995,0.7025912476640401,False,False,True,
E01001582,351.14139,176.92867999999999,528.07007,0.503867345287891,False,False,True,
E01001583,491.95276,243.89468,735.84744,0.49576849614584945,False,False,True,
E01001586,21.73093,9.46442,31.19535,0.4355276097249404,False,False,True,
E01001587,64.96925999999999,38.68227,103.65153,0.5953934214426947,False,False,True,
E01001588,1090.64172,606.08005,1696.72177,0.5557095780271454,False,False,True,
E01001590,239.13642,140.20116000000002,379.33758,0.5862810859174024,False,False,True,
E01001591,1265.84623,698.44321,1964.28944,0.551759916368357,False,False,True,
E01001592,71.73406,34.28299,106.01705,0.47791788168688626,False,False,True,
E01001593,396.59414,281.94384,678.5379800000001,0.7109127734464257,False,False,True,
E01001594,1293.3369,712.81745,2006.15435,0.5511459929736792,False,False,True,
E01001596,142.79489999999998,79.05443,221.84932999999998,0.5536222232026494,False,False,True,
E01001597,181.80689999999998,184.21396,366.02085999999997,0.9869333464195655,False,False,True,
E01001599,63.576739999999994,28.66894,92.24568,0.45093441406401147,False,False,True,
E01001600,446.91247,440.82121,887.73368,0.9863703512233615,False,False,True,
E01001601,163.65974,208.12854,371.78828,0.7863397302455493,False,False,True,
E01001602,539.8401,266.64603,806.48613,0.49393520414656117,False,False,True,
E01001603,472.7159,232.95988,705.67578,0.4928116020637343,False,False,True,
E01001604,1103.66758,1299.51939,2403.1869699999997,0.8492890436979167,False,False,True,
E01001605,78.25219,56.09986,134.35205,0.716911053863157,False,False,True,
E01001606,59.442389999999996,47.51799,106.96037999999999,0.7993956837872771,False,False,True,
E01001607,255.89471,216.88636,472.78107,0.8475609362928995,False,False,True,
E01001608,16.49749,12.2132,28.71069,0.7403065557245375,False,False,True,
E01001609,1548.66293,1102.40741,2651.07034,0.7118446426557133,False,False,True,
E01001611,562.69351,285.28594,847.9794499999999,0.5070005872290939,False,False,True,
E01001613,752.0382999999999,554.7099,1306.7482,0.7376085765844639,False,False,True,
E01001614,789.90403,428.7538,1218.65783,0.542792268068312,False,False,True,
E01001615,4297.62445,5333.33712,9630.96157,0.8058040122541513,False,False,True,
E01001617,849.69997,1087.73956,1937.43953,0.78116122760121,False,False,True,
E01001618,359.96632999999997,296.19189,656.15822,0.8228322076678672,False,False,True,
E01001619,81.49906,87.28219,168.78125,0.9337421528951095,False,False,True,
E01001620,242.33267,187.32296,429.65563,0.7729991998189926,False,False,True,
E01001621,486.22866999999997,260.7101,746.93877,0.5361882506846007,False,False,True,
E01001623,23.23716,24.03181,47.268969999999996,0.9669334103423753,False,False,True,
E01001624,64.90248,123.17293,188.07540999999998,0.526921621495892,False,False,True,
E01001625,968.5729699999999,497.64455,1466.21752,0.5137914905884685,False,False,True,
E01001629,618.60793,927.52252,1546.13045,0.6669465340852317,False,False,True,
E01001631,3960.78156,2886.79342,6847.574979999999,0.7288443899945848,False,False,True,
E01001632,1263.34232,409.06353,1672.40585,0.323794686146507,False,False,True,
E01001633,112.51225,58.28969,170.80194,0.5180741652575609,False,False,True,
E01001634,238.23606999999998,119.77356,358.00963,0.5027515774584428,False,False,True,
E01001635,35.19241,36.99025,72.18266,0.9513969221619211,False,False,True,
E01001637,400.75803,58.73147,459.4895,0.14655094995850737,False,False,True,
E01001638,151.99869,94.51872,246.51741,0.62183904348123,False,False,True,
E01001641,2973.47302,5333.63559,8307.10861,0.5574945962890577,False,False,True,
E01001642,300.38346,314.22593,614.6093900000001,0.9559473974665299,False,False,True,
E01001644,1415.65797,989.2076599999999,2404.86563,0.6987617637613412,False,False,True,
E01001645,394.51972,184.53332,579.05304,0.46774168855234916,False,False,True,
E01001646,1496.61695,722.46961,2219.08656,0.4827351514360438,False,False,True,
E01001647,142.86024999999998,35.61024,178.47048999999998,0.24926625845887854,False,False,True,
E01001648,623.39532,404.92053999999996,1028.31586,0.6495405515716737,False,False,True,
E01001651,413.12236,282.09531,695.21767,0.6828371865420211,False,False,True,
E01001652,848.77815,456.2533,1305.03145,0.5375412880267948,False,False,True,
E01001653,291.96391,153.46,445.42391,0.5256129088009542,False,False,True,
E01001654,0.39386999999999983,32.268829999999994,32.662699999999994,0.012205896526152324,False,False,True,
E01001655,105.35593999999999,64.41905999999999,169.77499999999998,0.6114421265663805,False,False,True,
E01001656,50.68698,34.01549,84.70247,0.6710893014340172,False,False,True,
E01001658,748.00936,583.39777,1331.40713,0.7799337831815367,False,False,True,
E01001659,646.88424,590.16134,1237.04558,0.9123136776372849,False,False,True,
E01001660,234.68353,56.215419999999995,290.89895,0.23953713326197196,False,False,True,
E01001661,389.62681,355.52762,745.15443,0.9124824341528244,False,False,True,
E01001665,1268.2577099999999,912.1432,2180.40091,0.719209662837374,False,False,True,
E01001666,2012.72255,2083.35074,4096.07329,0.9660987520517069,False,False,True,
E01001669,776.38347,414.74332,1191.12679,0.5341990601628858,False,False,True,
E01001671,682.49099,235.44468,917.9356700000001,0.3449784443308182,False,False,True,
E01001673,5713.08953,4168.38801,9881.47754,0.7296206348791456,False,False,True,
E01001674,50.44825,56.60027,107.04852,0.8913075856351922,False,False,True,
E01001676,2703.29568,1574.90457,4278.20025,0.5825868704084933,False,False,True,
E01001677,627.21697,752.25729,1379.47426,0.833779849444862,False,False,True,
E01001678,302.82227,174.55828,477.38054999999997,0.576438053911953,False,False,True,
E01001680,154.00354000000002,52.11117,206.11471,0.33837644251554216,False,False,True,
E01001682,1038.9368,559.8228,1598.7595999999999,0.5388420161842377,False,False,True,
E01001683,2237.04956,828.06942,3065.11898,0.3701614102818536,False,False,True,
E01001684,49.810649999999995,101.75281,151.56346,0.4895260386420778,False,False,True,
E01001685,1.9870299999999994,84.62908,86.61611,0.023479281589732504,False,False,True,
E01001686,691.57907,260.70905,952.2881199999999,0.37697648947068335,False,False,True,
E01001687,33.70906,20.10332,53.812380000000005,0.5963773537440676,False,False,True,
E01001688,1239.17573,704.69765,1943.87338,0.5686825790237192,False,False,True,
E01001690,414.40064,215.18349,629.58413,0.5192643766187234,False,False,True,
E01001693,2029.8484899999999,1153.0223799999999,3182.8708699999997,0.5680337156592411,False,False,True,
E01001694,354.55197,189.2494,543.80137,0.5337705499140225,False,False,True,
E01001695,77.04792,113.94018,190.9881,0.6762137816527937,False,False,True,
E01001696,12698.38928,18190.42213,30888.81141,0.6980810664672574,False,False,True,
E01001697,503.85941,235.40296,739.26237,0.4671996896912176,False,False,True,
E01001698,44.92871,59.75998,104.68869000000001,0.7518193613853285,False,False,True,
E01001699,867.3677299999999,636.63152,1503.9992499999998,0.7339810993429512,False,False,True,
E01001700,1725.12015,1025.1428,2750.2629500000003,0.594244290752734,False,False,True,
E01001701,2268.95386,2219.30342,4488.25728,0.9781174748084124,False,False,True,
E01001703,649.48023,328.05909,977.5393200000001,0.5051102017377804,False,False,True,
E01001704,92.67882,155.15424000000002,247.83306000000002,0.5973334663622469,False,False,True,
E01001705,1010.23749,558.66892,1568.90641,0.5530075111348323,False,False,True,
E01001708,1077.34842,517.29764,1594.64606,0.4801581646167913,False,False,True,
E01001710,146.72285,90.84449000000001,237.56734,0.6191570706266952,False,False,True,
E01001712,1103.4139,682.96491,1786.3788100000002,0.6189562321083685,False,False,True,
E01001714,590.95767,1208.99101,1799.94868,0.48880236917559877,False,False,True,
E01001716,448.15171,274.42588,722.57759,0.6123504025009745,False,False,True,
E01001717,444.8687,373.89942,818.76812,0.840471402011425,False,False,True,
E01001718,1612.81295,3652.98717,5265.80012,0.44150523255191176,False,False,True,
E01001719,206.82587,78.8468,285.67267000000004,0.38122310328006836,False,False,True,
E01001720,226.21722,272.24452,498.46174,0.8309339706819442,False,False,True,
E01001722,1455.82674,835.1927,2291.01944,0.5736896273796976,False,False,True,
E01001724,4001.73873,3389.43549,7391.17422,0.8469907004648451,False,False,True,
E01001726,1235.16481,1131.11916,2366.28397,0.9157637513976778,False,False,True,
E01001727,49.31534,57.21527,106.53061,0.8619261955768102,False,False,True,
E01001728,196.83855,377.65376,574.49231,0.5212143260535789,False,False,True,
E01001729,1356.12481,1253.36843,2609.49324,0.9242279329732195,False,False,True,
E01001730,874.92813,776.20332,1651.1314499999999,0.8871623775543712,False,False,True,
E01001731,1308.59834,1617.40654,2926.00488,0.8090719974459853,False,False,True,
E01001733,515.37954,456.05325,971.4327900000001,0.884888154465736,False,False,True,
E01001734,2211.49703,2009.8822,4221.3792300000005,0.9088333254510408,False,False,True,
E01001735,155.83527999999998,162.65203,318.48731,0.9580899789569179,False,False,True,
E01001737,323.01183000000003,285.8472,608.8590300000001,0.8849434399972285,False,False,True,
E01001738,365.77092,253.11411999999999,618.88504,0.6920017589151155,False,False,True,
E01001739,908.12423,512.53179,1420.65602,0.5643851062095325,False,False,True,
E01001740,115.70009,130.69503,246.39512000000002,0.885267710639035,False,False,True,
E01001741,680.68374,496.42143999999996,1177.10518,0.7292982200515029,False,False,True,
E01001742,517.1048,232.16263,749.26743,0.4489663023820317,False,False,True,
E01001744,101.24082,71.57276,172.81358,0.7069555540936946,False,False,True,
E01001745,363.99907,290.98993,654.989,0.799424927102149,False,False,True,
E01001746,131.01604,67.31096,198.327,0.5137612158022788,False,False,True,
E01001747,2067.5737,2407.62512,4475.19882,0.8587606445973615,False,False,True,
E01001749,780.1030499999999,785.19711,1565.3001599999998,0.9935123806046612,False,False,True,
E01001750,862.71992,844.21487,1706.93479,0.9785503387936145,False,False,True,
E01001751,486.43194,361.79095,848.22289,0.7437647906097614,False,False,True,
E01001755,1256.31988,856.64951,2112.96939,0.6818721279806541,False,False,True,
E01001756,3553.22512,2468.33244,6021.55756,0.6946738122801519,False,False,True,
E01001757,216.80776,192.74532000000002,409.55308,0.8890148581397641,False,False,True,
E01001758,1588.49642,1081.92207,2670.41849,0.6810982110995253,False,False,True,
E01001759,58.7778,31.20066,89.97846,0.5308238824862448,False,False,True,
E01001760,2226.07797,2232.72356,4458.80153,0.9970235500179878,False,False,True,
E01001761,155.17368,98.75095,253.92462999999998,0.6363898181701949,False,False,True,
E01001762,5510.46831,4635.51538,10145.983690000001,0.8412198599505238,False,False,True,
E01001765,89.69166,123.7628,213.45445999999998,0.7247061314062061,False,False,True,
E01001767,226.08028,142.83285,368.91313,0.6317793396221909,False,False,True,
E01001769,785.94946,345.93793,1131.88739,0.44015289481845304,False,False,True,
E01001770,463.50311999999997,579.63586,1043.13898,0.7996453497545856,False,False,True,
E01001772,131.53456,96.46202,227.99658,0.7333587461728689,False,False,True,
E01001774,749.40224,713.05737,1462.4596099999999,0.9515015193976468,False,False,True,
E01001775,146.21147,156.24061,302.45208,0.935809646416511,False,False,True,
E01001776,71.81051,62.58777,134.39828,0.8715683818427136,False,False,True,
E01001777,1407.66277,1094.41877,2502.08154,0.777472270577988,False,False,True,
E01001781,1912.1907,1463.50813,3375.6988300000003,0.7653567868518553,False,False,True,
E01001783,32.85284,12.08894,44.94178,0.3679724492616163,False,False,True,
E01001784,98.95721,69.49394,168.45114999999998,0.7022625233674231,False,False,True,
E01001786,1367.4065,883.87906,2251.2855600000003,0.6463908574370533,False,False,True,
E01001787,385.91399,244.96203,630.87602,0.6347580972641079,False,False,True,
E01001788,504.21586,263.98693,768.20279,0.5235593541226569,False,False,True,
E01001791,150.43967,92.63255,243.07222000000002,0.6157455011700038,False,False,True,
E01001792,3932.34194,2638.44097,6570.78291,0.6709591918143315,False,False,True,
E01001793,225.46137000000002,165.86864,391.33001,0.7356854081033926,False,False,True,
E01001795,1429.21834,980.36234,2409.58068,0.6859430169360967,False,False,True,
E01001796,79.08735,53.71571,132.80306000000002,0.6791947131873808,False,False,True,
E01001798,1656.09503,1102.29311,2758.38814,0.6655977404871507,False,False,True,
E01001800,838.77764,713.86582,1552.64346,0.8510787435869177,False,False,True,
E01001801,302.69891,238.65498,541.35389,0.7884236517402722,False,False,True,
E01001802,290.87696,234.06737,524.94433,0.8046954629888872,False,False,True,
E01001803,737.51352,542.89031,1280.40383,0.7361089597381212,False,False,True,
E01001805,151.03679,140.68761,291.7244,0.9314790787065854,False,False,True,
E01001806,181.88687,181.66172,363.54859,0.9987621426439414,False,False,True,
E01001807,1003.6755,557.23651,1560.91201,0.5551958875154369,False,False,True,
E01001808,4673.464,3843.65743,8517.12143,0.8224429309822436,False,False,True,
E01001809,398.81577,571.50979,970.32556,0.697828413403032,False,False,True,
E01001811,1112.69545,762.48032,1875.1757699999998,0.6852551792136834,False,False,True,
E01001813,7688.45584,6927.7089000000005,14616.16474,0.9010533511759106,False,False,True,
E01001814,2366.10644,1883.72661,4249.83305,0.7961292772610855,False,False,True,
E01001815,59.22564,55.07449,114.30013,0.9299095797023046,False,False,True,
E01001816,58.28059,37.29742,95.57801,0.639962979098187,False,False,True,
E01001819,137.56519,131.64667,269.21186,0.9569766159593135,False,False,True,
E01001820,96.22899,92.56276,188.79174999999998,0.9619009822299912,False,False,True,
E01001821,124.08910999999999,112.32577,236.41487999999998,0.9052024790894222,False,False,True,
E01001822,85.84325,52.28637,138.12962,0.609091221499652,False,False,True,
E01001824,604.90426,484.941,1089.84526,0.8016822364583777,False,False,True,
E01001826,740.64345,460.89998,1201.5434300000002,0.6222967070052399,False,False,True,
E01001827,701.41663,536.43552,1237.8521500000002,0.7647887105271512,False,False,True,
E01001828,128.24319,94.15845,222.40164,0.7342179339113446,False,False,True,
E01001829,503.9614,486.54997,990.5113699999999,0.9654508658798073,False,False,True,
E01001830,2758.30227,1415.49884,4173.80111,0.5131775641108398,False,False,True,
E01001831,3327.27042,2543.8032,5871.073619999999,0.7645315465522036,False,False,True,
E01001832,1280.13931,1979.18278,3259.32209,0.6468019643946175,False,False,True,
E01001833,69.0191,6.84948,75.86858,0.09924035520602269,False,False,True,
E01001834,823.32603,954.4897199999999,1777.8157499999998,0.8625823963824356,False,False,True,
E01001836,723.59887,762.85618,1486.45505,0.9485390417889779,False,False,True,
E01001837,131.9051,89.78667,221.69177000000002,0.680691421332458,False,False,True,
E01001839,3227.2805399999997,3206.2244,6433.50494,0.9934755780481359,False,False,True,
E01001840,1187.55746,645.25821,1832.81567,0.5433490435064927,False,False,True,
E01001841,126.86197,227.25496,354.11693,0.5582363086816675,False,False,True,
E01001844,715.12341,370.58253,1085.70594,0.5182078013639632,False,False,True,
E01001845,529.9946,44.82866,574.82326,0.0845832391499838,False,False,True,
E01001846,435.93186,479.91127,915.84313,0.9083592889994019,False,False,True,
E01001847,42.248459999999994,107.29732,149.54577999999998,0.3937513071155924,False,False,True,
E01001848,1550.04391,1097.45329,2647.4972,0.7080143232845577,False,False,True,
E01001849,1398.6878,1122.4211,2521.1089,0.802481511599658,False,False,True,
E01001850,506.12264,512.19085,1018.31349,0.9881524435666901,False,False,True,
E01001856,419.3497,436.2237,855.5734,0.9613180118365875,False,False,True,
E01001857,796.73063,740.55031,1537.28094,0.9294864313174453,False,False,True,
E01001858,573.86062,337.05776,910.9183800000001,0.5873512630993916,False,False,True,
E01001860,1904.65456,1415.50049,3320.15505,0.7431796398817851,False,False,True,
E01001861,1095.43776,751.5627,1847.00046,0.6860843467729284,False,False,True,
E01001866,2069.97417,1026.96202,3096.93619,0.496123108627969,False,False,True,
E01001867,233.22266,211.37475,444.59740999999997,0.9063216670284098,False,False,True,
E01001869,378.23166,530.9022,909.1338599999999,0.7124318942358875,False,False,True,
E01001871,416.68478,217.60567999999998,634.2904599999999,0.5222309295770294,False,False,True,
E01001875,1384.14187,701.4303,2085.57217,0.5067618538264435,False,False,True,
E01001876,1345.33396,1392.34501,2737.67897,0.9662360624253611,False,False,True,
E01001877,601.75995,491.69177,1093.45172,0.8170895553949711,False,False,True,
E01001879,407.87695,199.78228,607.65923,0.489810174367539,False,False,True,
E01001882,603.44287,551.1915799999999,1154.63445,0.9134113723143336,False,False,True,
E01001883,437.92059,270.92651,708.8471,0.6186658407635046,False,False,True,
E01001884,253.05555999999999,238.8051,491.86066,0.9436864378715885,False,False,True,
E01001886,912.74771,653.94791,1566.69562,0.7164607512408878,False,False,True,
E01001887,1520.14246,1038.5211,2558.66356,0.6831735362487013,False,False,True,
E01001891,2121.51085,2212.56923,4334.08008,0.9588449578140432,False,False,True,
E01001894,227.47125,437.46437,664.93562,0.5199766326112456,False,False,True,
E01001898,14885.77486,16424.6708,31310.445659999998,0.9063058274507395,False,False,True,
E01001899,168.07122999999999,141.80066,309.87189,0.843693831478475,False,False,True,
E01001902,374.10964,290.23476,664.3444,0.775801339949433,False,False,True,
E01001903,676.01087,345.02432,1021.03519,0.5103827990221519,False,False,True,
E01001905,112.55884,93.3749,205.93374,0.8295652300610062,False,False,True,
E01001909,1056.19193,836.98527,1893.1772,0.792455657183444,False,False,True,
E01001911,333.52855,246.42248,579.95103,0.7388347414336794,False,False,True,
E01001912,570.35148,536.28693,1106.63841,0.9402744602328373,False,False,True,
E01001914,727.0408,525.9819,1253.0227,0.723455822561815,False,False,True,
E01001915,1531.60671,1282.86587,2814.47258,0.837594835295544,False,False,True,
E01001916,1371.47692,2077.82864,3449.3055600000002,0.6600529483509284,False,False,True,
E01001918,848.29313,617.7206600000001,1466.01379,0.7281924586610763,False,False,True,
E01001920,3041.56374,2304.23836,5345.8021,0.757583452780115,False,False,True,
E01001921,884.97257,612.6005,1497.57307,0.6922254098790881,False,False,True,
E01001922,300.019,222.92345,522.94245,0.7430311080298247,False,False,True,
E01001923,21.92775,18.479699999999998,40.40745,0.8427540445326127,False,False,True,
E01001924,296.88322,250.54900999999998,547.43223,0.8439311928777921,False,False,True,
E01001925,316.71622,249.29019,566.00641,0.7871090088155257,False,False,True,
E01001928,693.43046,429.93082,1123.36128,0.620005674397401,False,False,True,
E01001929,270.74987,300.34142,571.0912900000001,0.9014736295779648,False,False,True,
E01001930,1237.46487,753.37003,1990.8349,0.6088011451993784,False,False,True,
E01001932,412.57651,404.62967,817.2061799999999,0.9807385059319058,False,False,True,
E01001933,436.01292,358.5333,794.54622,0.8222997153387106,False,False,True,
E01001937,566.95596,506.92247,1073.87843,0.8941126044428565,False,False,True,
E01001938,739.87591,618.35767,1358.23358,0.8357586206584291,False,False,True,
E01001940,1113.02953,1091.61841,2204.64794,0.9807632058064084,False,False,True,
E01001941,2872.88672,2889.88266,5762.76938,0.9941188131147165,False,False,True,
E01001942,859.82382,1095.35598,1955.1798,0.7849720416918707,False,False,True,
E01001943,16540.03155,20944.91096,37484.94251,0.7896921396127051,False,False,True,
E01001945,18.098879999999998,22.30175,40.40062999999999,0.8115452823208941,False,False,True,
E01001946,77.03435,1.6507399999999999,78.68509,0.021428622426229334,False,False,True,
