alpha,n_lsoa,fit_seconds,converged,n_iter,silhouette,min_cluster_n,min_cluster_share,median_max_posterior,median_normalized_entropy,kw_H_log_total_activity,kw_p_log_total_activity,kw_epsilon2_log_total_activity,eta2_log_total_activity,eta2_direction_balance,eta2_post_midnight_share,eta2_deep_night_share,eta2_post_midnight_persistence,eta2_weekend_ratio,timing_mean_eta2,median_min_direction_reliability,p10_min_direction_reliability,median_weaker_direction_prior_weight,pct_min_direction_reliability_lt_0_5,pct_min_direction_reliability_lt_0_8,ari_vs_alpha5,resample_all_ari_mean,resample_all_ari_sd,resample_below450_ari_mean,resample_below450_ari_sd,resample_at_least450_ari_mean,resample_at_least450_ari_sd,resample_base_vs_a_below450_mean,resample_base_vs_a_at_least450_mean,activity_epsilon2_reduction_vs_alpha5,timing_retention_vs_alpha5,resample_below450_ari_gain_vs_alpha5,gate_activity_epsilon2,gate_activity_below_timing,gate_timing_retention,gate_low_activity_repeatability,gate_cluster_size,gate_prior_dominance,strict_screen_pass
0.0,3593,7.454116200000044,True,24,0.07336562904891408,494,0.13748956303924298,0.999999999966974,7.557312612031364e-10,2123.7075474695066,0.0,0.5910048878745143,0.5222164550682468,0.026156592728155962,0.33351783228530785,0.22610706839100475,0.29229380197642996,0.03012785242232384,0.2839729008842475,1.0,1.0,0.0,0.0,0.0,0.8129344167953046,0.6136090051881196,0.009245562528518247,0.6177197351393151,0.02530349129650784,0.5602036105858726,0.01256902306487215,0.661642873159546,0.11875281478424773,-0.01387371015404712,0.9499234471747278,0.02606347870645065,False,False,True,False,True,True,False
5.0,3593,5.483201699999881,True,24,0.049504813834581114,494,0.13748956303924298,0.9999999995256985,9.709541080475594e-09,2094.6743895422005,0.0,0.5829176572540948,0.5179794118247818,0.03258290343770326,0.3483354687479773,0.237742169370132,0.31075115917763907,0.03300441684608322,0.2989429324319161,0.9826045975978968,0.90851592363964,0.017395402402103244,0.30615084887280825,1.4750904536598943,1.0,0.5859408065831829,0.009720783223421816,0.5916562564328645,0.025890812709192124,0.5340053637122372,0.01017112180403462,0.6511334634625908,0.11909107810416064,0.0,1.0,0.0,False,False,True,False,True,True,False
20.0,3593,7.2693036000000575,True,36,0.034956266216909546,430,0.11967715001391595,0.9999999895459837,1.8488182515460882e-07,1904.828248149106,0.0,0.5300357237184139,0.48005807147671853,0.03795549456105796,0.3420055289530538,0.22585778362785816,0.31716809581574124,0.05390273446351604,0.29501046946555104,0.933869490845008,0.7128677774173485,0.06613050915499197,1.4750904536598943,18.42471472307264,0.7421227506912035,0.5448433526563454,0.014476578452340927,0.5255953911259598,0.03209190401004152,0.5106265832475088,0.016614664537764574,0.5657212734470013,0.13741349268875794,0.0907193887122716,0.9868454392469683,-0.06606086530690469,False,False,True,False,True,True,False
50.0,3593,5.603800200000023,True,23,0.03407161102785822,314,0.08739215140551071,0.9999990235804936,1.3188868927109762e-05,1021.166304134902,1.8053212923151832e-222,0.28389033541362174,0.27623139658827844,0.027510463671425223,0.39945708828866144,0.26713281056103005,0.3709635469521375,0.059837894470712395,0.34585114860060967,0.8495934224436154,0.49826561410763104,0.15040657755638465,10.158641803506818,40.24492067909824,0.41616257322317735,0.5228884135566063,0.016267257341901525,0.5067853906229012,0.0321579236685263,0.47117619354084406,0.014830193562540978,0.5540826155409675,0.29144673829460854,0.5129838118973407,1.1569136148732229,-0.08487086580996328,True,True,True,False,True,True,False
100.0,3593,4.209827799999857,True,15,0.06853555045002162,339,0.09435012524352908,0.9999848166347547,0.00016764195184674907,279.6857630883842,1.8493035864175418e-61,0.07734979473214044,0.07534755074621864,0.03335499653605423,0.4434619970121476,0.35142682078863463,0.41306922884894276,0.0569513232166375,0.402652682216575,0.7385157899985794,0.33179344063261557,0.26148421000142064,23.15613693292513,59.25410520456443,0.1823249803463986,0.5252184060304991,0.01080520527388957,0.5181511678311479,0.019298189508737903,0.4874239947716161,0.014769018385482986,0.5690051889979104,0.5567435168704008,0.8673057956478688,1.346921564396839,-0.07350508860171656,True,True,True,False,True,True,False
200.0,3593,2.6151018000000477,True,9,0.1034584471097355,338,0.09407180629000834,0.999928290371034,0.0006888974370455697,305.7214372181588,4.1061367440865955e-67,0.0846020716485122,0.08642206930406715,0.043841535592720506,0.4276230128024498,0.36774200961389475,0.40399448578948727,0.0531822232564932,0.3997865027352773,0.5854340340873134,0.198892302495704,0.4145659659126866,40.24492067909824,76.23156136932924,0.12000085567374151,0.5098138117124154,0.011196622709086187,0.5164175396023831,0.01681252121311138,0.46098854189487304,0.01506960077402082,0.565645084353257,0.5497781354181327,0.8548644553897361,1.3373338499190919,-0.07523871683048133,True,True,True,False,True,False,False
