alpha,K,is_bic_best_K,BIC,converged,fit_seconds,silhouette,min_cluster_n,min_cluster_share,kw_epsilon2_log_total_activity,eta2_log_total_activity,eta2_direction_balance,eta2_post_midnight_share,eta2_deep_night_share,eta2_post_midnight_persistence,eta2_weekend_ratio,timing_mean_eta2,resample_below450_ari_mean,resample_below450_ari_sd,resample_at_least450_ari_mean,resample_all_ari_mean,timing_retention_vs_reference,resample_below450_ari_vs_reference,gate_activity_below_timing,gate_timing_retention,gate_cluster_size,gate_low_activity_repeatability,alternate_k_adopts
5.0,3,True,-2079512.1085246643,True,6.549157999999807,0.04970057682164101,494,0.13748956303924298,0.5829176572540948,0.5179794118247818,0.03258290343770326,0.3483354687479773,0.237742169370132,0.31075115917763907,0.03300441684608322,0.2989429324319161,0.5975824009947537,0.024161124238020592,0.5396566341658335,0.5913496237971421,1.0,0.0,False,True,True,False,False
20.0,3,True,-2113134.302971867,True,7.8389248000003136,0.03643676851160673,430,0.11967715001391595,0.5300357237184139,0.48005807147671853,0.03795549456105796,0.3420055289530538,0.22585778362785816,0.31716809581574124,0.05390273446351604,0.29501046946555104,0.5299566131200909,0.026098632378186392,0.5131819385692611,0.5475705078769785,0.9868454392469683,-0.06762578787466278,False,True,True,False,False
50.0,2,True,-2163787.1720572454,True,3.4578113999996276,0.12757519594443045,589,0.16392986362371278,0.009855578805064416,0.013825820168949662,0.019603073276638055,0.2908179497359731,0.2039809210182468,0.3050366748699926,0.03799647644443194,0.2666118485414042,0.4990516386445686,0.029727834632811808,0.49971725723362165,0.5066886101832426,0.8918486427242254,-0.0985307623501851,True,True,True,False,False
50.0,3,False,-2160809.417271138,True,5.5967797000002975,0.035138981335004066,314,0.08739215140551071,0.28389033541362174,0.27623139658827844,0.027510463671425223,0.39945708828866144,0.26713281056103005,0.3709635469521375,0.059837894470712395,0.34585114860060967,0.5170543342668287,0.020169706635196922,0.4757468961951815,0.5286212457937927,1.1569136148732229,-0.08052806672792501,True,True,True,False,False
100.0,2,True,-2229187.124109865,True,4.700539700000263,0.15888512425050402,494,0.13748956303924298,0.02408287863921011,0.029118713986673112,0.026060904739698743,0.23188887882223722,0.15861945392210886,0.257851364738104,0.05232762877972396,0.21611989916081667,0.46660118466260636,0.03430261184789253,0.4961779419136212,0.4971911234997153,0.7229470099950857,-0.13098121633214732,True,False,True,False,False
100.0,3,False,-2221382.873449329,True,3.9702908999997817,0.06534964452819764,339,0.09435012524352908,0.07734979473214044,0.07534755074621864,0.03335499653605423,0.4434619970121476,0.35142682078863463,0.41306922884894276,0.0569513232166375,0.402652682216575,0.5310681666006047,0.02425947306727225,0.4935550197681929,0.5322103361267835,1.346921564396839,-0.06651423439414894,True,True,True,False,False
200.0,2,True,-2314196.770402738,True,2.5260841999997865,0.22715218669882245,447,0.12440857222376844,0.04909091607295915,0.05462208633862701,0.031605216866622064,0.1978380780602516,0.13591356924957385,0.2292959391823615,0.047409804686486194,0.18768252883072897,0.4556349097978494,0.03501303318755058,0.43537852448855563,0.4690654026096056,0.6278205920572263,-0.1419474911969043,True,False,True,False,False
200.0,3,False,-2303762.928182892,True,2.426109999999426,0.10824635331330645,338,0.09407180629000834,0.0846020716485122,0.08642206930406715,0.043841535592720506,0.4276230128024498,0.36774200961389475,0.40399448578948727,0.0531822232564932,0.3997865027352773,0.5222397853193953,0.030951330322161564,0.46511946745903276,0.5128993002265727,1.3373338499190919,-0.07534261567535838,True,True,True,False,False
