K,cluster,n,share,mean_silhouette,median_silhouette,mean_dist_to_own_centroid,relative_compactness_vs_sample,log_total_activity_mean,log_total_activity_std,log_total_activity_cv,log_total_activity_iqr,direction_balance_mean,direction_balance_std,direction_balance_cv,direction_balance_iqr,post_midnight_share_mean,post_midnight_share_std,post_midnight_share_cv,post_midnight_share_iqr,deep_night_share_mean,deep_night_share_std,deep_night_share_cv,deep_night_share_iqr,post_midnight_persistence_mean,post_midnight_persistence_std,post_midnight_persistence_cv,post_midnight_persistence_iqr,weekend_ratio_mean,weekend_ratio_std,weekend_ratio_cv,weekend_ratio_iqr
3,0,1939,0.674669450243563,0.12438547681564265,0.14708949921249068,0.08022028731100438,0.9016593078984544,7.177579807657633,1.0668757056536764,0.14864003386147592,1.5156998260936616,-0.10978989215770232,0.20344064200784562,1.852999743506654,0.25305577928566825,0.09194887979199241,0.03419547509597985,0.37189659268647063,0.046830509471947696,0.052729290434065934,0.024491866884559815,0.46448314936430024,0.03367403474483416,0.14826090180645674,0.06483449685915257,0.4373000303464298,0.08367829979514271,0.7854080823630818,0.10027619177147223,0.12767400033593762,0.11329576918140005
3,1,302,0.10508002783576896,-0.041448488634480876,-0.04529371210215351,0.10373742559416599,1.1659870401831902,7.203274188621745,1.2306362727192568,0.1708440134991895,1.682859578224555,-0.00421846919111619,0.26106492011744575,61.886174413038454,0.33250191596478773,0.16635678011183433,0.06682414092505577,0.40169171872726106,0.08980948820520691,0.09755763640093361,0.05536288997703545,0.5674890456499994,0.059585752214574926,0.31811244895340846,0.17285567580975406,0.5433791616092049,0.20160347770867415,0.8779482683720891,0.20462455453118517,0.23307131171931633,0.173762399352683
3,2,633,0.22025052192066805,0.08757822635990989,0.11663160063785158,0.08441059202989667,0.9487574594928551,6.7656570470749395,0.8029536150475628,0.11868080357320378,1.1746329418618595,-0.21473331978381263,0.17670085070614666,0.8228851064382744,0.19496049530980733,0.149467562189387,0.04520570211192477,0.30244490142045427,0.049666398344579296,0.10036141323852762,0.03969179988427355,0.39548865050294363,0.0422007482442458,0.2603615034129069,0.10935447263752687,0.42001014437261786,0.10085695840719178,0.7829494947756725,0.0891419849045963,0.11385406785419395,0.10921604287420672
4,0,224,0.0779401530967293,-0.1827384198547791,-0.1888605864900078,0.11391663405301045,1.2803992214606406,6.793163360334155,1.06310221564411,0.15649590025343008,1.2122269630954703,-0.03492855122182186,0.2750402486317692,7.874367501963145,0.3435439794487365,0.165870106367755,0.070311014893551,0.42389202269915105,0.0915118029793574,0.09972774795554906,0.06024182453448047,0.604062818718534,0.06996711917732643,0.3186898697446226,0.18369118182149682,0.5763947940004965,0.19560102362037157,0.882103252049656,0.22030680419586063,0.24975171974930999,0.1702298732801253
4,1,1191,0.4144050104384134,0.22001414836920236,0.23888947544971784,0.06411588270029721,0.7206491569485837,7.951822810325461,0.8406381959961822,0.10571641446846772,1.0889518186728422,-0.07781535501086838,0.17629406848836832,2.265543458148402,0.22212416733216747,0.12306571998485577,0.04021599726040643,0.32678472336045594,0.05158432124885105,0.07089273242854105,0.02914110434049088,0.41105912189045235,0.039898785721572294,0.21062879036349175,0.08655872094576264,0.41095389094902124,0.10352051391433237,0.811291332559877,0.0812766706579486,0.10018185502055763,0.09954696021901122
4,2,399,0.13883089770354906,-0.04689818205200769,-0.047312416686120636,0.09117584443394185,1.0247974863347056,6.388955638395137,0.512725897166418,0.0802519106698965,0.6896604040413727,-0.2087411924345959,0.19795795233384222,0.9483415804279629,0.21270662118478184,0.14564429705757398,0.05038821912148948,0.3459676770012543,0.05168375159884067,0.09926215452981171,0.04680186435792966,0.47149756701959866,0.052036844263450496,0.2517811694494101,0.12318572713621169,0.4892571092810146,0.1001135167387309,0.7833481207169223,0.08940482997490079,0.11413167097800306,0.10480948279008928
4,3,1060,0.36882393876130826,-0.10831131974039386,-0.10870960222823833,0.09696584330541975,1.0898758667567294,6.447069908753035,0.6285223149593618,0.09748960750464825,0.9125608859884151,-0.15688014239586717,0.22289646048601314,1.4208073570175768,0.26382719449474573,0.0767012655868084,0.0284380960545136,0.370764365319737,0.03760018519919147,0.04609001453103161,0.024464308167111433,0.5307941083559441,0.03195873084406882,0.11853827650093417,0.04891185440806561,0.41262498369191447,0.06511364734246278,0.7615647860749046,0.11636737776122608,0.15280036562743674,0.12603109540582036
