lsoa,tot_boardings,tot_alightings,total_activity
E01000430,183.43800000000002,268.64008000000007,452.0780800000001
E01000431,39.81032000000002,52.70410999999999,92.51443
E01000433,526.0801399999999,669.0518699999997,1195.1320099999996
E01000434,173.72159000000002,402.1376400000001,575.8592300000001
E01000435,30.274,151.45044,181.72444
E01000436,71.08307999999998,122.48978999999999,193.57286999999997
E01000437,11.39271,18.235079999999996,29.627789999999997
E01000439,405.99866,608.1287199999999,1014.1273799999999
E01000440,14.814950000000001,28.374790000000004,43.18974000000001
E01000442,243.53632000000002,425.3220699999998,668.8583899999999
E01000443,74.28521,159.44678999999994,233.73199999999994
E01000444,40.164649999999995,213.75818999999996,253.92283999999995
E01000445,97.44585999999998,165.5733099999999,263.0191699999999
E01000447,725.72731,479.4402600000001,1205.16757
E01000448,195.46168999999998,172.45174000000011,367.91343000000006
E01000449,64.15166000000002,123.52575999999996,187.67741999999998
E01000450,38.78235000000001,37.595679999999994,76.37803
E01000451,257.1553499999998,638.59587,895.7512199999999
E01000452,84.90597000000001,55.00287000000002,139.90884000000003
E01000454,123.71784,294.73859999999996,418.45643999999993
E01000455,35.867460000000015,89.05308,124.92054000000002
E01000456,24.07393,27.809580000000004,51.88351
E01000457,1403.5212699999997,1485.1930200000013,2888.714290000001
E01000459,300.19043999999997,305.4247299999999,605.6151699999998
E01000460,31.007859999999997,77.41118000000002,108.41904000000001
E01000461,114.99247,147.03518,262.02765
E01000462,2267.6473199999996,1787.94766,4055.59498
E01000463,42.35730000000001,51.66650000000003,94.02380000000004
E01000464,20.103040000000004,53.57568999999999,73.67872999999999
E01000465,216.88921000000008,363.0467699999999,579.93598
E01000466,346.22200999999995,819.8592399999997,1166.0812499999997
E01000467,966.9507800000006,1950.7035400000007,2917.6543200000015
E01000469,303.81648999999993,683.0445000000007,986.8609900000006
E01000470,306.09605,476.26867000000004,782.36472
E01000472,1709.9216599999995,2246.278670000001,3956.2003300000006
E01000473,3115.1712899999993,3460.51576,6575.687049999999
E01000474,323.8305,632.1268199999996,955.9573199999995
E01000475,634.27261,874.7888600000003,1509.0614700000003
E01000476,142.77823000000004,187.80724999999993,330.58547999999996
E01000477,206.19612000000004,367.81588999999985,574.0120099999999
E01000478,146.49148000000005,291.80185999999986,438.29333999999994
E01000479,435.7578900000001,808.3698,1244.1276900000003
E01000480,222.78823000000003,295.37891,518.16714
E01000481,1657.1662999999999,1645.2751200000002,3302.44142
E01000483,669.9755199999998,619.22955,1289.20507
E01000485,286.38221999999996,529.8517799999998,816.2339999999998
E01000486,4.00413,11.4652,15.46933
E01000487,706.6980499999999,635.8065800000002,1342.50463
E01000488,543.3350099999997,168.1241499999999,711.4591599999995
E01000489,381.08491000000004,518.8648099999998,899.9497199999998
E01000490,1520.3486399999992,670.6652800000003,2191.0139199999994
E01000491,93.77874999999999,140.42096999999995,234.19971999999996
E01000493,413.11537999999996,661.6345399999999,1074.7499199999997
E01000494,336.5934000000002,576.4292599999998,913.02266
E01000495,2632.7985599999997,1137.2426400000002,3770.0411999999997
E01000497,887.6527000000004,1828.0650200000014,2715.717720000002
E01000498,102.36304,123.19358000000003,225.55662
E01000499,1568.9893800000002,2132.5346599999993,3701.5240399999993
E01000501,43.26834999999999,186.60521999999997,229.87356999999997
E01000502,38.47637000000001,79.00763999999998,117.48400999999998
E01000503,27.89066000000001,63.73463,91.62529
E01000506,329.00465,304.46043000000003,633.4650800000001
E01000507,148.07750999999993,155.22116999999992,303.2986799999999
E01000508,885.9432799999998,1337.3111500000007,2223.2544300000004
E01000510,2097.2786699999992,2408.09648,4505.37515
E01000511,244.95200000000003,401.34132000000005,646.2933200000001
E01000512,160.25591999999992,249.89120999999992,410.14712999999983
E01000513,142.48690999999994,659.8954300000003,802.3823400000002
E01000515,1657.0694499999997,2070.9516699999995,3728.0211199999994
E01000516,802.8935400000008,1734.2849600000004,2537.1785000000013
E01000518,961.7839099999999,1478.6962599999993,2440.480169999999
E01000519,903.4608899999997,1756.5332000000003,2659.99409
E01000520,467.36267999999995,714.1111200000001,1181.4738000000002
E01000521,1172.8093599999993,2283.5321899999985,3456.341549999998
E01000523,948.7941300000001,956.5682099999998,1905.36234
E01000524,2554.9442600000007,1673.2329999999997,4228.17726
E01000525,1588.386499999999,2681.0088800000017,4269.395380000001
E01000526,703.7202899999997,938.45895,1642.1792399999997
E01000528,276.46549000000005,331.1157399999999,607.58123
E01000530,58.610880000000016,116.78225000000002,175.39313000000004
E01000531,268.62919000000016,335.28298,603.9121700000002
E01000532,152.70169,114.44731999999998,267.14901
