unit,reference_cluster,seed_assignment_stability,bootstrap_assignment_stability
E01000455,2,1.0,0.9
E01000456,2,1.0,0.9
E01000457,2,1.0,1.0
E01000459,2,1.0,1.0
E01000460,2,1.0,1.0
E01000461,2,1.0,1.0
E01000462,2,1.0,1.0
E01000463,2,1.0,1.0
E01000464,2,0.5,0.4
E01000465,2,0.6666666666666666,0.1
E01000466,2,0.5,0.3
E01000467,2,1.0,0.9
E01000469,2,1.0,0.9
E01000470,2,1.0,0.8
E01000472,2,1.0,1.0
E01000473,2,1.0,1.0
E01000474,2,1.0,1.0
E01000475,2,1.0,1.0
E01000476,2,0.5,0.3
E01000477,2,1.0,1.0
E01000478,2,1.0,0.9
E01000479,2,1.0,1.0
E01000480,2,1.0,1.0
E01000481,2,1.0,1.0
E01000483,2,1.0,1.0
E01000485,2,1.0,0.9
E01000486,2,1.0,0.7
E01000487,2,1.0,1.0
E01000488,2,1.0,1.0
E01000489,2,1.0,1.0
E01000490,2,1.0,1.0
E01000491,2,1.0,1.0
E01000493,2,1.0,1.0
E01000494,2,1.0,1.0
E01000495,2,1.0,1.0
E01000497,2,1.0,1.0
E01000498,2,0.5,0.1
E01000499,2,1.0,1.0
E01000501,2,1.0,1.0
E01000502,2,1.0,1.0
E01000503,2,1.0,1.0
E01000506,2,1.0,1.0
E01000507,4,0.5,0.2
E01000508,2,1.0,1.0
E01000510,2,1.0,1.0
E01000511,2,1.0,1.0
E01000512,2,1.0,1.0
E01000513,2,1.0,1.0
E01000515,2,1.0,1.0
E01000516,2,1.0,1.0
E01000518,2,1.0,1.0
E01000519,2,1.0,1.0
E01000520,2,1.0,1.0
E01000521,2,1.0,1.0
E01000523,2,1.0,1.0
E01000524,2,1.0,1.0
E01000525,2,1.0,1.0
E01000526,2,1.0,1.0
E01000528,2,1.0,1.0
E01000530,2,1.0,1.0
E01000531,2,1.0,1.0
E01000532,2,1.0,1.0
E01000533,2,1.0,1.0
E01000535,2,1.0,1.0
E01000536,1,0.8333333333333334,0.7
E01000541,2,1.0,1.0
E01000543,2,1.0,1.0
E01000544,2,1.0,1.0
E01000545,2,1.0,1.0
E01000546,2,1.0,1.0
E01000547,2,1.0,1.0
E01000548,2,1.0,1.0
E01000549,2,1.0,1.0
E01000550,2,1.0,1.0
E01000551,2,1.0,1.0
E01000552,2,1.0,1.0
E01000553,2,1.0,1.0
E01000554,2,1.0,1.0
E01000555,2,0.5,0.6
E01000556,2,1.0,1.0
E01000557,2,1.0,1.0
E01000558,2,1.0,1.0
E01000559,2,1.0,1.0
E01000561,2,1.0,1.0
E01000562,2,0.8333333333333334,0.5
E01000563,2,1.0,1.0
E01000564,2,1.0,1.0
E01000565,2,1.0,1.0
E01000567,2,0.5,0.4
E01000568,2,1.0,1.0
E01000571,2,1.0,1.0
E01000572,2,0.5,0.3
E01000573,1,0.8333333333333334,0.2
E01000574,2,0.5,0.4
E01000575,2,1.0,1.0
E01000576,2,1.0,1.0
E01000577,2,1.0,1.0
E01000578,2,1.0,1.0
E01000580,2,1.0,1.0
E01000581,2,1.0,1.0
E01000583,2,1.0,1.0
E01000584,2,1.0,0.8
E01000586,2,1.0,1.0
E01000587,2,1.0,0.9
E01000589,2,1.0,1.0
E01000590,2,1.0,1.0
E01000591,2,1.0,1.0
E01000592,2,1.0,1.0
E01000594,2,1.0,1.0
E01000595,2,1.0,1.0
E01000596,2,1.0,1.0
E01000599,2,1.0,1.0
E01000601,2,1.0,1.0
E01000602,2,1.0,1.0
E01000603,2,1.0,1.0
E01000604,2,1.0,1.0
E01000605,2,1.0,1.0
E01000606,2,0.5,0.2
E01000608,2,1.0,1.0
E01000609,2,0.5,0.3
E01000611,0,1.0,1.0
E01000612,2,1.0,1.0
E01000615,2,1.0,1.0
E01000616,2,1.0,1.0
E01000620,2,1.0,1.0
E01000621,2,1.0,1.0
E01000622,2,0.5,0.7
E01000623,2,1.0,1.0
E01000625,2,1.0,1.0
E01000626,2,1.0,1.0
E01000627,2,1.0,1.0
E01000628,2,1.0,1.0
E01000631,2,1.0,0.9
E01000633,2,1.0,1.0
E01000634,2,1.0,1.0
E01000636,2,1.0,1.0
E01000638,2,1.0,1.0
E01000640,2,1.0,1.0
E01000642,2,1.0,1.0
E01000643,2,1.0,1.0
E01000644,2,1.0,1.0
E01000645,2,1.0,1.0
E01000646,2,1.0,1.0
E01000648,2,1.0,1.0
E01000649,2,1.0,1.0
E01000650,2,1.0,1.0
E01000651,2,1.0,0.9
E01000652,2,0.5,0.5
E01000653,2,1.0,1.0
E01000654,1,1.0,0.7
E01000655,1,1.0,0.7
E01000656,2,1.0,1.0
E01000657,2,1.0,1.0
E01000658,2,1.0,0.9
E01000659,2,0.5,0.4
E01000661,2,1.0,1.0
E01000662,2,1.0,1.0
E01000663,2,1.0,0.9
E01000664,2,0.6666666666666666,0.7
E01000665,2,1.0,1.0
E01000666,2,1.0,1.0
E01000667,2,1.0,1.0
E01000668,2,1.0,1.0
E01000670,2,1.0,1.0
E01000671,2,1.0,1.0
E01000672,2,0.5,0.5
E01000673,2,1.0,0.9
E01000674,2,1.0,1.0
E01000676,2,1.0,1.0
E01000677,2,1.0,1.0
E01000678,2,1.0,1.0
E01000679,2,1.0,1.0
E01000680,3,1.0,0.1
E01000681,1,1.0,0.8
E01000682,1,1.0,0.7
E01000683,2,1.0,1.0
E01000684,2,1.0,1.0
E01000685,2,1.0,1.0
E01000686,2,1.0,1.0
E01000687,2,1.0,1.0
E01000688,2,1.0,0.8
E01000689,2,1.0,0.9
E01000690,2,1.0,1.0
E01000691,2,1.0,0.9
E01000692,2,1.0,1.0
E01000693,2,1.0,1.0
E01000694,2,1.0,1.0
E01000696,2,1.0,1.0
E01000697,2,1.0,1.0
E01000698,2,1.0,0.9
E01000699,2,1.0,1.0
E01000700,2,1.0,1.0
E01000702,2,1.0,1.0
E01000703,2,1.0,1.0
E01000704,2,1.0,1.0
E01000705,2,1.0,0.9
E01000706,2,1.0,1.0
E01000707,2,1.0,1.0
E01000708,2,1.0,1.0
E01000709,2,1.0,1.0
E01000710,2,1.0,1.0
E01000711,2,1.0,1.0
E01000712,2,1.0,1.0
E01000713,2,1.0,1.0
E01000714,2,1.0,1.0
E01000715,2,1.0,1.0
E01000716,2,1.0,1.0
E01000717,2,1.0,1.0
E01000718,2,1.0,1.0
E01000719,2,1.0,1.0
E01000720,2,1.0,0.7
E01000721,2,1.0,1.0
E01000722,2,1.0,1.0
E01000723,3,0.5,0.1
E01000724,2,1.0,0.9
E01000725,2,1.0,1.0
E01000726,2,0.5,0.4
E01000727,2,1.0,1.0
E01000728,2,1.0,1.0
E01000729,2,1.0,0.9
E01000730,2,1.0,1.0
E01000731,2,1.0,1.0
E01000732,2,1.0,1.0
E01000733,2,1.0,1.0
E01000734,2,1.0,0.8
E01000735,2,1.0,1.0
E01000736,2,0.5,0.3
E01000737,2,1.0,1.0
E01000738,2,1.0,1.0
E01000739,2,1.0,0.9
E01000741,2,1.0,1.0
E01000742,2,1.0,1.0
E01000743,2,1.0,1.0
E01000744,2,1.0,1.0
E01000745,2,1.0,1.0
E01000747,2,1.0,1.0
E01000748,2,1.0,0.6
E01000749,2,1.0,0.9
E01000750,1,1.0,0.3
E01000751,2,1.0,1.0
E01000752,2,1.0,0.6
E01000753,2,1.0,1.0
E01000754,2,1.0,1.0
E01000755,2,1.0,1.0
E01000756,2,1.0,1.0
E01000757,2,1.0,1.0
E01000758,1,1.0,0.8
E01000759,2,1.0,0.5
E01000760,2,1.0,1.0
E01000761,2,0.6666666666666666,0.4
E01000762,2,1.0,1.0
E01000763,2,1.0,1.0
E01000764,2,1.0,1.0
E01000765,2,1.0,1.0
E01000766,2,1.0,0.9
E01000767,2,1.0,1.0
E01000768,2,1.0,1.0
E01000769,2,1.0,0.9
E01000770,2,1.0,1.0
E01000771,2,1.0,1.0
E01000772,2,1.0,0.5
E01000773,2,1.0,1.0
E01000774,2,1.0,1.0
E01000775,2,1.0,1.0
E01000777,2,1.0,1.0
E01000778,2,1.0,1.0
E01000780,2,1.0,1.0
E01000781,2,1.0,1.0
E01000782,2,0.5,0.2
E01000784,2,1.0,1.0
E01000785,2,0.5,0.4
E01000786,3,1.0,0.2
E01000787,2,1.0,0.6
E01000788,2,1.0,1.0
E01000789,2,1.0,0.8
E01000790,2,1.0,1.0
E01000791,2,1.0,1.0
E01000792,2,0.5,0.3
E01000794,2,1.0,1.0
E01000795,2,1.0,1.0
E01000797,2,1.0,1.0
E01000798,2,1.0,1.0
E01000799,2,1.0,1.0
E01000800,2,1.0,1.0
E01000801,2,1.0,1.0
E01000802,2,1.0,1.0
E01000803,2,1.0,1.0
E01000804,2,1.0,0.9
E01000805,2,1.0,1.0
E01000806,2,1.0,1.0
E01000807,2,1.0,1.0
E01000808,1,0.6666666666666666,0.3
E01000809,2,1.0,1.0
E01000810,2,1.0,0.9
E01000813,2,1.0,1.0
E01000815,2,1.0,0.9
E01000816,2,1.0,1.0
E01000818,2,1.0,0.9
E01000819,2,1.0,1.0
E01000820,2,1.0,1.0
E01000822,2,1.0,1.0
E01000823,2,1.0,1.0
E01000824,2,1.0,1.0
E01000825,2,1.0,1.0
E01000826,2,1.0,0.9
E01000827,2,1.0,1.0
E01000828,2,1.0,1.0
E01000829,3,0.3333333333333333,0.1
E01000830,2,1.0,1.0
E01000831,2,1.0,1.0
E01000832,2,1.0,1.0
E01000834,2,1.0,1.0
E01000835,2,1.0,1.0
E01000837,2,1.0,1.0
E01000838,2,1.0,1.0
E01000840,2,1.0,1.0
E01000841,3,0.16666666666666666,0.1
E01000843,2,1.0,1.0
E01000844,3,0.3333333333333333,0.1
E01000845,2,1.0,1.0
E01000846,2,1.0,1.0
E01000847,2,1.0,1.0
E01000848,2,1.0,1.0
E01000849,2,1.0,1.0
E01000850,2,1.0,0.1
E01000851,2,1.0,1.0
E01000855,2,1.0,1.0
E01000856,2,1.0,0.5
E01000858,2,1.0,0.9
E01000860,2,1.0,1.0
E01000861,2,1.0,1.0
E01000862,2,1.0,1.0
E01000863,2,1.0,0.5
E01000867,2,1.0,1.0
E01000868,4,0.5,0.3
E01000869,2,1.0,1.0
E01000871,2,1.0,1.0
E01000872,2,1.0,1.0
E01000873,2,1.0,1.0
E01000874,2,1.0,1.0
E01000875,2,1.0,1.0
E01000876,2,1.0,1.0
E01000877,2,1.0,1.0
E01000878,2,1.0,0.9
E01000879,2,1.0,1.0
E01000880,2,1.0,1.0
E01000881,2,1.0,1.0
E01000882,2,1.0,0.9
E01000883,2,1.0,1.0
E01000884,2,1.0,1.0
E01000886,2,1.0,1.0
E01000887,2,1.0,1.0
E01000888,2,1.0,1.0
E01000890,2,1.0,1.0
E01000891,2,1.0,1.0
E01000895,2,1.0,1.0
E01000896,2,1.0,1.0
E01000897,2,1.0,1.0
E01000898,2,1.0,1.0
E01000899,2,1.0,1.0
E01000900,2,1.0,1.0
E01000901,2,1.0,1.0
E01000902,3,0.8333333333333334,0.1
E01000903,2,1.0,1.0
E01000904,2,1.0,1.0
E01000905,2,0.8333333333333334,1.0
E01000906,2,1.0,1.0
E01000907,2,1.0,1.0
E01000908,2,1.0,1.0
E01000909,2,1.0,1.0
E01000911,2,1.0,1.0
E01000912,2,1.0,1.0
E01000913,2,1.0,1.0
E01000914,2,1.0,0.1
E01000916,2,1.0,0.5
E01000917,2,1.0,0.1
E01000918,2,1.0,0.1
E01000919,2,1.0,0.1
E01000920,2,1.0,1.0
E01000921,2,1.0,1.0
E01000922,2,1.0,1.0
E01000924,2,1.0,1.0
E01000925,2,1.0,1.0
E01000926,2,1.0,1.0
E01000927,2,1.0,1.0
E01000928,2,1.0,1.0
E01000929,2,1.0,1.0
E01000930,2,1.0,1.0
E01000931,2,1.0,1.0
E01000932,2,1.0,1.0
E01000933,2,1.0,1.0
E01000934,2,1.0,1.0
E01000935,2,1.0,1.0
E01000938,2,1.0,0.4
E01000942,2,1.0,1.0
E01000946,2,1.0,1.0
E01000947,2,1.0,0.5
E01000948,2,1.0,1.0
E01000952,4,0.5,0.1
E01000954,2,1.0,1.0
E01000955,2,1.0,0.9
E01000956,2,1.0,1.0
E01000957,2,1.0,1.0
E01000958,2,1.0,1.0
E01000959,2,1.0,0.2
E01000960,2,1.0,1.0
E01000963,2,1.0,1.0
E01000964,2,1.0,1.0
E01000965,2,1.0,1.0
E01000969,2,1.0,1.0
E01000970,2,1.0,1.0
E01000972,2,1.0,1.0
E01000973,2,1.0,1.0
E01000974,2,1.0,1.0
E01000975,2,1.0,1.0
E01000976,2,1.0,1.0
E01000977,2,1.0,1.0
E01000978,2,1.0,1.0
E01000979,2,1.0,1.0
E01000980,2,1.0,1.0
E01000981,2,1.0,0.9
E01000982,2,1.0,0.8
E01000983,2,1.0,1.0
E01000984,2,0.5,0.4
E01000985,2,1.0,1.0
E01000986,2,1.0,1.0
E01000989,2,1.0,0.9
E01000990,2,1.0,0.9
E01000991,2,0.5,0.3
E01000992,2,1.0,1.0
E01000993,2,1.0,1.0
E01000994,2,0.5,0.3
E01000995,2,1.0,1.0
E01000997,2,1.0,1.0
E01000998,2,1.0,0.8
E01001000,2,1.0,1.0
E01001003,2,1.0,1.0
E01001004,2,0.5,0.4
E01001005,2,1.0,1.0
E01001006,2,0.8333333333333334,0.9
E01001007,2,1.0,1.0
E01001008,2,1.0,0.8
E01001010,2,1.0,1.0
E01001011,2,1.0,1.0
E01001013,2,1.0,1.0
E01001015,2,1.0,1.0
E01001016,2,1.0,1.0
E01001018,2,1.0,1.0
E01001019,2,0.6666666666666666,0.3
E01001020,2,1.0,0.9
E01001021,2,1.0,0.9
E01001022,2,1.0,1.0
E01001023,2,1.0,1.0
E01001024,2,1.0,1.0
E01001025,2,1.0,1.0
E01001026,2,1.0,0.9
E01001027,2,1.0,1.0
E01001028,2,1.0,1.0
E01001029,2,1.0,1.0
E01001030,1,1.0,0.9
E01001031,2,1.0,1.0
E01001032,2,1.0,1.0
E01001033,2,1.0,1.0
E01001034,2,1.0,1.0
E01001035,2,1.0,1.0
E01001036,2,1.0,1.0
E01001037,2,1.0,1.0
E01001038,2,1.0,1.0
E01001039,2,1.0,1.0
E01001040,2,1.0,1.0
E01001041,2,1.0,1.0
E01001042,2,1.0,1.0
E01001044,2,1.0,1.0
E01001047,2,1.0,1.0
E01001049,2,1.0,1.0
E01001050,2,1.0,1.0
E01001051,2,1.0,0.8
E01001052,2,0.6666666666666666,0.3
E01001053,2,1.0,1.0
E01001054,2,1.0,1.0
E01001055,2,0.16666666666666666,0.1
E01001057,4,0.5,0.1
E01001058,2,0.5,0.5
E01001059,2,0.5,0.4
E01001060,2,0.5,0.1
E01001061,2,1.0,1.0
E01001062,2,1.0,1.0
E01001063,2,1.0,1.0
E01001064,2,1.0,1.0
E01001065,2,1.0,1.0
E01001066,2,1.0,1.0
E01001067,2,1.0,0.9
E01001068,2,1.0,1.0
E01001069,2,1.0,0.8
E01001070,2,0.5,0.4
E01001071,2,0.5,0.2
E01001073,2,0.5,0.8
E01001074,2,1.0,1.0
E01001075,2,1.0,1.0
E01001076,2,1.0,1.0
E01001077,2,1.0,1.0
E01001078,2,1.0,1.0
E01001079,2,1.0,1.0
E01001080,2,1.0,1.0
E01001081,4,0.5,0.3
E01001082,2,0.5,0.3
E01001083,2,1.0,1.0
E01001084,2,1.0,1.0
E01001085,2,1.0,1.0
E01001087,2,1.0,1.0
E01001089,2,0.5,0.6
E01001090,2,1.0,1.0
E01001091,2,1.0,1.0
E01001092,2,1.0,0.9
E01001093,2,1.0,1.0
E01001094,2,1.0,1.0
E01001095,2,1.0,1.0
E01001096,1,1.0,0.7
E01001097,2,1.0,1.0
E01001099,2,1.0,1.0
E01001101,2,1.0,0.9
E01001102,2,1.0,1.0
E01001103,2,1.0,1.0
E01001104,2,1.0,1.0
E01001105,2,0.5,0.3
E01001106,2,1.0,1.0
E01001107,2,1.0,1.0
E01001108,2,1.0,0.9
E01001109,2,1.0,1.0
E01001110,2,1.0,1.0
E01001111,2,1.0,1.0
E01001112,2,1.0,1.0
E01001113,2,1.0,1.0
E01001114,2,1.0,1.0
E01001115,2,0.8333333333333334,0.7
E01001116,2,1.0,1.0
E01001118,2,1.0,1.0
E01001119,2,0.5,0.2
E01001120,4,0.5,0.3
E01001121,2,1.0,0.6
E01001122,2,1.0,1.0
