unit,reference_cluster,seed_assignment_stability,bootstrap_assignment_stability
E01000151,3,1.0,1.0
E01000152,0,0.8333333333333334,0.8
E01000153,4,0.8333333333333334,0.5
E01000154,3,0.8333333333333334,1.0
E01000156,3,1.0,1.0
E01000158,0,0.6666666666666666,0.8
E01000159,4,0.8333333333333334,0.3
E01000160,0,0.6666666666666666,0.1
E01000161,3,1.0,1.0
E01000162,3,0.8333333333333334,1.0
E01000164,3,1.0,1.0
E01000166,4,0.8333333333333334,0.4
E01000167,4,0.8333333333333334,0.3
E01000168,4,0.8333333333333334,0.6
E01000169,4,0.8333333333333334,0.3
E01000170,0,0.8333333333333334,0.8
E01000171,3,0.8333333333333334,1.0
E01000172,0,0.8333333333333334,0.8
E01000173,4,0.6666666666666666,0.3
E01000174,3,0.8333333333333334,1.0
E01000175,4,0.8333333333333334,0.2
E01000176,0,0.6666666666666666,0.3
E01000178,0,0.6666666666666666,0.0
E01000180,1,0.8333333333333334,0.6
E01000181,0,0.6666666666666666,0.1
E01000182,3,1.0,1.0
E01000183,0,0.6666666666666666,0.0
E01000184,0,0.6666666666666666,0.1
E01000185,0,0.6666666666666666,0.7
E01000186,0,0.6666666666666666,0.1
E01000187,0,0.8333333333333334,0.8
E01000188,0,0.8333333333333334,0.8
E01000189,0,0.8333333333333334,0.8
E01000190,4,0.8333333333333334,0.4
E01000191,0,0.8333333333333334,0.8
E01000192,0,0.6666666666666666,0.5
E01000193,3,1.0,1.0
E01000194,3,1.0,1.0
E01000195,4,0.8333333333333334,0.3
E01000196,3,1.0,1.0
E01000197,3,1.0,1.0
E01000198,0,0.8333333333333334,0.8
E01000199,4,0.8333333333333334,0.3
E01000200,0,0.6666666666666666,0.4
E01000201,0,0.6666666666666666,0.1
E01000202,0,0.6666666666666666,0.1
E01000203,3,1.0,1.0
E01000204,4,0.8333333333333334,0.3
E01000205,0,0.6666666666666666,0.4
E01000206,0,0.8333333333333334,0.8
E01000207,4,0.8333333333333334,0.3
E01000208,3,1.0,1.0
E01000209,4,0.8333333333333334,0.3
E01000210,3,0.8333333333333334,1.0
E01000211,3,1.0,1.0
E01000212,0,0.6666666666666666,0.1
E01000213,4,0.8333333333333334,0.3
E01000214,3,1.0,1.0
E01000215,3,0.8333333333333334,1.0
E01000218,3,1.0,1.0
E01000219,0,0.6666666666666666,0.1
E01000221,3,0.8333333333333334,1.0
E01000222,3,0.8333333333333334,1.0
E01000223,3,1.0,1.0
E01000224,0,0.6666666666666666,0.2
E01000225,4,0.8333333333333334,0.3
E01000226,0,0.8333333333333334,0.8
E01000227,0,0.8333333333333334,0.8
E01000228,4,0.8333333333333334,0.2
E01000229,0,0.6666666666666666,0.1
E01000230,0,0.6666666666666666,0.1
E01000231,3,0.6666666666666666,0.8
E01000232,0,0.6666666666666666,0.1
E01000233,0,0.6666666666666666,0.1
E01000234,0,0.8333333333333334,0.8
E01000235,0,0.6666666666666666,0.1
E01000236,0,0.6666666666666666,0.0
E01000237,3,1.0,1.0
E01000238,4,0.8333333333333334,0.3
E01000239,3,1.0,1.0
E01000240,3,0.5,1.0
E01000242,0,0.6666666666666666,0.5
E01000243,3,0.8333333333333334,1.0
E01000244,3,0.8333333333333334,1.0
E01000245,0,0.6666666666666666,0.1
E01000246,0,0.6666666666666666,0.1
E01000247,4,0.6666666666666666,0.3
E01000248,0,0.8333333333333334,0.8
E01000249,4,0.8333333333333334,0.3
E01000250,3,1.0,1.0
E01000251,3,0.8333333333333334,1.0
E01000252,0,0.8333333333333334,0.8
E01000253,0,0.8333333333333334,0.8
E01000255,0,0.6666666666666666,0.5
E01000256,0,0.6666666666666666,0.1
E01000257,0,0.6666666666666666,0.1
E01000258,0,0.6666666666666666,0.1
E01000259,0,0.8333333333333334,0.8
E01000260,3,0.8333333333333334,1.0
E01000261,0,0.8333333333333334,0.8
E01000263,3,1.0,1.0
E01000264,3,1.0,1.0
E01000265,0,0.6666666666666666,0.1
E01000266,4,0.8333333333333334,0.3
E01000267,4,0.8333333333333334,0.3
E01000268,3,1.0,1.0
E01000269,0,0.6666666666666666,0.1
E01000270,4,0.8333333333333334,0.3
E01000271,0,0.6666666666666666,0.1
E01000272,4,1.0,0.6
E01000273,3,1.0,1.0
E01000274,0,0.6666666666666666,0.1
E01000275,4,0.8333333333333334,0.3
E01000276,4,0.8333333333333334,0.3
E01000277,4,1.0,0.6
E01000278,0,0.6666666666666666,0.6
E01000279,0,0.8333333333333334,0.8
E01000280,4,0.8333333333333334,0.3
E01000281,3,1.0,1.0
E01000282,0,0.6666666666666666,0.1
E01000283,4,0.8333333333333334,0.3
E01000284,3,0.8333333333333334,1.0
E01000285,0,0.8333333333333334,0.8
E01000286,4,0.8333333333333334,0.3
E01000287,0,0.8333333333333334,0.8
E01000288,0,0.6666666666666666,0.1
E01000289,0,0.8333333333333334,0.8
E01000290,0,0.8333333333333334,0.8
E01000292,0,0.6666666666666666,0.7
E01000293,3,0.5,0.9
E01000294,2,0.0,0.0
E01000296,3,1.0,1.0
E01000297,0,0.6666666666666666,0.7
E01000298,3,1.0,1.0
E01000299,3,1.0,1.0
E01000301,3,0.5,0.9
E01000302,3,1.0,1.0
E01000304,4,0.8333333333333334,0.8
E01000305,3,1.0,1.0
E01000307,0,0.6666666666666666,0.1
E01000308,3,1.0,1.0
E01000309,3,1.0,1.0
E01000310,3,1.0,1.0
E01000311,3,1.0,1.0
E01000312,3,1.0,1.0
E01000313,3,1.0,1.0
E01000314,3,1.0,1.0
E01000315,4,0.8333333333333334,0.3
E01000316,3,1.0,1.0
E01000318,0,0.6666666666666666,0.1
E01000321,3,1.0,1.0
E01000323,3,1.0,1.0
E01000324,0,0.6666666666666666,0.1
E01000325,0,0.8333333333333334,0.8
E01000326,0,0.6666666666666666,0.7
E01000327,0,0.6666666666666666,0.1
E01000328,4,0.8333333333333334,0.3
E01000329,0,0.8333333333333334,0.8
E01000330,0,0.6666666666666666,0.1
E01000331,0,0.6666666666666666,0.1
E01000332,0,0.6666666666666666,0.1
E01000333,0,0.6666666666666666,0.1
E01000334,0,0.8333333333333334,0.8
E01000335,1,0.8333333333333334,0.7
E01000336,1,0.8333333333333334,0.7
E01000337,0,0.6666666666666666,0.8
E01000338,0,0.8333333333333334,0.8
E01000340,0,0.6666666666666666,0.1
E01000342,4,0.8333333333333334,0.3
E01000343,0,0.6666666666666666,0.1
E01000344,0,0.8333333333333334,0.8
E01000345,0,0.8333333333333334,0.8
E01000347,3,1.0,1.0
E01000349,0,0.6666666666666666,0.1
E01000350,0,0.6666666666666666,0.6
E01000352,0,0.6666666666666666,0.1
E01000353,4,0.6666666666666666,0.2
E01000354,0,0.8333333333333334,0.8
E01000356,3,0.6666666666666666,0.9
E01000357,4,0.8333333333333334,0.3
E01000358,0,0.8333333333333334,0.8
E01000359,0,0.8333333333333334,0.8
E01000360,3,1.0,1.0
E01000361,4,0.8333333333333334,0.4
E01000362,3,1.0,1.0
E01000363,4,0.8333333333333334,0.3
E01000364,0,0.8333333333333334,0.8
E01000365,0,0.8333333333333334,0.8
E01000367,0,0.6666666666666666,0.0
E01000369,0,0.6666666666666666,0.1
E01000370,3,1.0,1.0
E01000372,4,0.8333333333333334,0.3
E01000374,4,0.6666666666666666,0.2
E01000375,0,0.6666666666666666,0.6
E01000376,4,0.8333333333333334,0.3
E01000377,4,0.8333333333333334,0.3
E01000379,4,0.8333333333333334,0.3
E01000380,0,0.16666666666666666,0.4
E01000381,4,0.8333333333333334,0.3
E01000382,4,0.8333333333333334,0.5
E01000383,4,0.8333333333333334,0.3
E01000384,0,0.6666666666666666,0.1
E01000385,4,0.8333333333333334,0.2
E01000386,3,1.0,1.0
E01000387,4,1.0,0.4
E01000389,3,0.6666666666666666,1.0
E01000390,4,0.8333333333333334,0.3
E01000391,4,1.0,0.7
E01000392,3,1.0,1.0
E01000394,0,0.6666666666666666,0.3
E01000396,4,0.8333333333333334,0.3
E01000398,0,0.8333333333333334,0.8
E01000399,3,0.8333333333333334,0.9
E01000400,0,0.6666666666666666,0.1
E01000401,4,0.8333333333333334,0.3
E01000402,0,0.5,0.2
E01000403,3,1.0,1.0
E01000404,0,0.6666666666666666,0.1
E01000405,1,0.8333333333333334,0.7
E01000406,3,0.3333333333333333,1.0
E01000407,0,0.8333333333333334,0.8
E01000408,1,0.8333333333333334,0.7
E01000409,0,0.8333333333333334,0.8
E01000410,4,0.8333333333333334,0.3
E01000411,0,0.8333333333333334,0.8
E01000412,4,0.8333333333333334,0.3
E01000413,1,0.8333333333333334,0.6
E01000414,3,1.0,1.0
E01000415,4,0.8333333333333334,0.3
E01000416,3,1.0,1.0
E01000417,3,1.0,1.0
E01000418,1,1.0,0.7
E01000419,4,0.8333333333333334,0.4
E01000420,0,0.6666666666666666,0.1
E01000421,0,0.6666666666666666,0.6
E01000422,3,1.0,1.0
E01000423,0,0.6666666666666666,0.1
E01000424,4,0.8333333333333334,0.4
E01000425,4,1.0,0.5
E01000426,0,0.6666666666666666,0.1
E01000427,0,0.5,0.0
E01000428,3,1.0,1.0
E01000429,1,1.0,0.7
E01000430,0,0.3333333333333333,0.0
E01000431,4,0.8333333333333334,0.3
E01000433,3,0.8333333333333334,1.0
E01000434,0,0.6666666666666666,0.1
E01000435,0,0.6666666666666666,0.2
E01000436,0,0.8333333333333334,0.8
E01000437,4,1.0,0.4
E01000439,3,0.8333333333333334,1.0
E01000440,4,0.8333333333333334,0.3
E01000442,0,0.6666666666666666,0.0
E01000443,0,0.8333333333333334,0.8
E01000444,4,0.8333333333333334,0.3
E01000445,0,0.8333333333333334,0.8
E01000447,3,0.5,0.9
E01000448,0,0.6666666666666666,0.1
E01000449,0,0.8333333333333334,0.7
E01000450,4,0.8333333333333334,0.3
E01000451,0,0.6666666666666666,0.0
E01000452,0,0.3333333333333333,0.1
E01000454,0,0.6666666666666666,0.5
E01000455,0,0.8333333333333334,0.8
E01000456,4,0.8333333333333334,0.3
E01000457,3,1.0,1.0
E01000459,3,0.5,1.0
E01000460,0,0.6666666666666666,0.3
E01000461,0,0.8333333333333334,0.8
E01000462,3,1.0,1.0
E01000463,4,0.8333333333333334,0.3
E01000464,4,0.8333333333333334,0.3
E01000465,0,0.6666666666666666,0.3
E01000466,0,0.6666666666666666,0.1
E01000467,0,0.6666666666666666,0.0
E01000469,0,0.6666666666666666,0.1
E01000470,3,0.8333333333333334,1.0
E01000472,3,1.0,1.0
E01000473,3,1.0,1.0
E01000474,3,0.5,1.0
E01000475,3,1.0,1.0
E01000476,0,0.6666666666666666,0.2
E01000477,0,0.6666666666666666,0.6
E01000478,0,0.8333333333333334,0.8
E01000479,3,1.0,1.0
E01000480,0,0.6666666666666666,0.4
E01000481,3,1.0,1.0
E01000483,3,1.0,1.0
E01000485,0,0.6666666666666666,0.2
E01000486,4,1.0,0.4
E01000487,0,0.6666666666666666,0.1
E01000488,0,0.6666666666666666,0.1
E01000489,0,0.8333333333333334,0.8
E01000490,3,1.0,1.0
E01000491,0,0.8333333333333334,0.8
E01000493,3,1.0,1.0
E01000494,3,1.0,1.0
E01000495,3,1.0,1.0
E01000497,3,1.0,1.0
E01000498,0,0.8333333333333334,0.8
E01000499,3,1.0,1.0
E01000501,0,0.8333333333333334,0.8
E01000502,0,0.8333333333333334,0.8
E01000503,4,0.8333333333333334,0.2
E01000506,3,1.0,1.0
E01000507,0,0.6666666666666666,0.5
E01000508,3,1.0,1.0
E01000510,3,1.0,1.0
E01000511,1,1.0,0.6
E01000512,0,0.6666666666666666,0.1
E01000513,3,1.0,1.0
E01000515,3,1.0,1.0
E01000516,3,1.0,1.0
E01000518,3,1.0,1.0
E01000519,3,1.0,1.0
E01000520,0,0.6666666666666666,0.1
E01000521,3,1.0,1.0
E01000523,3,1.0,1.0
E01000524,3,1.0,1.0
E01000525,3,1.0,1.0
E01000526,3,1.0,1.0
E01000528,0,0.6666666666666666,0.1
E01000530,0,0.8333333333333334,0.8
E01000531,3,1.0,1.0
E01000532,1,1.0,0.6
E01000533,3,1.0,1.0
E01000535,3,1.0,0.9
E01000536,4,0.8333333333333334,0.4
E01000541,3,0.8333333333333334,1.0
E01000543,3,1.0,1.0
E01000544,3,1.0,1.0
E01000545,3,1.0,1.0
E01000546,1,1.0,0.7
E01000547,0,0.3333333333333333,0.0
E01000548,3,1.0,1.0
E01000549,4,0.8333333333333334,0.4
E01000550,3,1.0,1.0
E01000551,0,0.6666666666666666,0.1
E01000552,3,1.0,1.0
E01000553,0,0.6666666666666666,0.1
E01000554,0,0.6666666666666666,0.1
E01000555,0,0.8333333333333334,0.8
E01000556,3,1.0,1.0
E01000557,3,1.0,1.0
E01000558,3,1.0,1.0
E01000559,3,1.0,1.0
E01000561,3,1.0,1.0
E01000562,4,0.8333333333333334,0.3
E01000563,3,1.0,1.0
E01000564,3,1.0,1.0
E01000565,3,1.0,1.0
E01000567,4,0.8333333333333334,0.3
E01000568,3,1.0,1.0
E01000571,3,0.8333333333333334,1.0
E01000572,4,0.8333333333333334,0.3
E01000573,2,0.0,0.0
E01000574,0,0.8333333333333334,0.8
E01000575,3,0.8333333333333334,1.0
E01000576,0,0.6666666666666666,0.1
E01000577,0,0.6666666666666666,0.1
E01000578,3,1.0,1.0
E01000580,3,1.0,1.0
E01000581,3,1.0,1.0
E01000583,3,1.0,1.0
E01000584,4,0.8333333333333334,0.3
E01000586,3,1.0,1.0
E01000587,0,0.8333333333333334,0.8
E01000589,0,0.6666666666666666,0.4
E01000590,0,0.6666666666666666,0.3
E01000591,3,1.0,1.0
E01000592,3,1.0,1.0
E01000594,3,1.0,1.0
E01000595,3,1.0,1.0
E01000596,0,0.8333333333333334,0.8
E01000599,3,1.0,1.0
E01000601,0,0.6666666666666666,0.1
E01000602,0,0.6666666666666666,0.1
E01000603,1,0.8333333333333334,0.5
E01000604,0,0.8333333333333334,0.8
E01000605,3,1.0,1.0
E01000606,0,0.8333333333333334,0.8
E01000608,3,1.0,1.0
E01000609,4,0.8333333333333334,0.3
E01000611,4,0.8333333333333334,0.3
E01000612,3,1.0,1.0
E01000615,0,0.8333333333333334,0.8
E01000616,3,1.0,1.0
E01000620,3,1.0,1.0
E01000621,3,0.6666666666666666,0.5
E01000622,4,0.8333333333333334,0.3
E01000623,3,1.0,1.0
E01000625,3,1.0,1.0
E01000626,3,1.0,1.0
E01000627,3,0.6666666666666666,1.0
E01000628,3,1.0,1.0
E01000631,0,0.5,0.0
E01000633,3,1.0,1.0
E01000634,3,1.0,1.0
E01000636,3,1.0,1.0
E01000638,3,1.0,1.0
E01000640,3,1.0,1.0
E01000642,3,1.0,1.0
E01000643,3,1.0,1.0
E01000644,3,1.0,1.0
E01000645,4,0.8333333333333334,0.3
E01000646,0,0.8333333333333334,0.8
E01000648,0,0.8333333333333334,0.8
E01000649,0,0.8333333333333334,0.8
E01000650,4,0.8333333333333334,0.3
E01000651,0,0.8333333333333334,0.8
E01000652,4,0.8333333333333334,0.3
E01000653,4,0.8333333333333334,0.3
E01000654,4,0.8333333333333334,0.4
E01000655,4,0.8333333333333334,0.7
E01000656,4,0.8333333333333334,0.3
E01000657,0,0.8333333333333334,0.8
E01000658,4,0.8333333333333334,0.3
E01000659,0,0.8333333333333334,0.8
E01000661,3,0.5,0.9
E01000662,0,0.6666666666666666,0.1
E01000663,0,0.8333333333333334,0.8
E01000664,4,0.8333333333333334,0.4
E01000665,3,0.5,0.9
E01000666,0,0.8333333333333334,0.8
E01000667,0,0.8333333333333334,0.8
E01000668,3,0.5,0.9
E01000670,3,1.0,1.0
E01000671,0,0.6666666666666666,0.4
E01000672,0,0.6666666666666666,0.1
E01000673,4,0.8333333333333334,0.3
E01000674,0,0.6666666666666666,0.1
E01000676,3,1.0,1.0
E01000677,0,0.6666666666666666,0.2
E01000678,0,0.6666666666666666,0.1
E01000679,0,0.8333333333333334,0.7
E01000680,4,0.8333333333333334,0.4
E01000681,2,0.16666666666666666,0.2
E01000682,4,0.8333333333333334,0.4
E01000683,0,0.8333333333333334,0.8
E01000684,4,0.8333333333333334,0.4
E01000685,4,0.8333333333333334,0.3
E01000686,0,0.6666666666666666,0.1
E01000687,0,0.8333333333333334,0.8
E01000688,4,0.8333333333333334,0.3
E01000689,4,0.8333333333333334,0.3
E01000690,0,0.8333333333333334,0.8
E01000691,0,0.5,0.0
E01000692,3,0.5,1.0
E01000693,0,0.6666666666666666,0.1
E01000694,4,0.8333333333333334,0.3
E01000696,3,0.8333333333333334,1.0
E01000697,0,0.6666666666666666,0.6
E01000698,4,0.6666666666666666,0.2
E01000699,3,0.8333333333333334,1.0
E01000700,4,0.8333333333333334,0.3
E01000702,3,0.8333333333333334,1.0
E01000703,3,0.8333333333333334,1.0
E01000704,0,0.8333333333333334,0.8
E01000705,4,0.8333333333333334,0.3
E01000706,3,1.0,1.0
E01000707,4,0.8333333333333334,0.3
E01000708,0,0.6666666666666666,0.1
E01000709,0,0.8333333333333334,0.8
E01000710,4,0.8333333333333334,0.3
E01000711,4,0.8333333333333334,0.3
E01000712,0,0.6666666666666666,0.5
E01000713,4,0.8333333333333334,0.3
E01000714,3,1.0,1.0
E01000715,0,0.6666666666666666,0.2
E01000716,4,0.8333333333333334,0.3
E01000717,0,0.6666666666666666,0.6
E01000718,0,0.6666666666666666,0.1
E01000719,0,0.8333333333333334,0.8
E01000720,4,0.8333333333333334,0.3
E01000721,4,0.8333333333333334,0.3
E01000722,3,1.0,1.0
E01000723,4,0.8333333333333334,0.3
E01000724,4,0.8333333333333334,0.3
E01000725,4,0.8333333333333334,0.3
E01000726,4,0.8333333333333334,0.3
E01000727,3,0.5,1.0
E01000728,0,0.6666666666666666,0.3
E01000729,4,0.8333333333333334,0.3
E01000730,3,0.8333333333333334,1.0
E01000731,4,0.8333333333333334,0.3
E01000732,4,0.6666666666666666,0.2
E01000733,4,0.8333333333333334,0.3
E01000734,4,0.8333333333333334,0.3
E01000735,0,0.6666666666666666,0.7
E01000736,0,0.8333333333333334,0.8
E01000737,0,0.8333333333333334,0.8
E01000738,0,0.6666666666666666,0.1
E01000739,4,0.8333333333333334,0.3
E01000741,3,1.0,1.0
E01000742,4,0.8333333333333334,0.3
E01000743,3,1.0,1.0
E01000744,0,0.6666666666666666,0.1
E01000745,3,1.0,1.0
E01000747,0,0.6666666666666666,0.7
E01000748,4,0.8333333333333334,0.3
E01000749,4,0.8333333333333334,0.3
E01000750,4,0.8333333333333334,0.4
E01000751,0,0.8333333333333334,0.8
E01000752,0,0.8333333333333334,0.8
E01000753,0,0.8333333333333334,0.8
E01000754,4,0.8333333333333334,0.2
E01000755,0,0.6666666666666666,0.4
E01000756,0,0.8333333333333334,0.8
E01000757,4,0.8333333333333334,0.3
E01000758,4,0.8333333333333334,0.5
E01000759,4,0.8333333333333334,0.4
E01000760,0,0.6666666666666666,0.2
E01000761,4,0.8333333333333334,0.3
E01000762,0,0.8333333333333334,0.8
E01000763,0,0.8333333333333334,0.7
E01000764,4,0.8333333333333334,0.3
E01000765,0,0.6666666666666666,0.1
E01000766,0,0.8333333333333334,0.8
E01000767,0,0.6666666666666666,0.1
E01000768,4,0.8333333333333334,0.3
E01000769,4,0.8333333333333334,0.3
E01000770,0,0.8333333333333334,0.8
E01000771,0,0.6666666666666666,0.1
E01000772,1,0.8333333333333334,0.6
E01000773,4,0.8333333333333334,0.2
E01000774,0,0.6666666666666666,0.2
E01000775,0,0.6666666666666666,0.1
E01000777,0,0.6666666666666666,0.1
E01000778,0,0.6666666666666666,0.1
E01000780,0,0.6666666666666666,0.1
E01000781,3,1.0,1.0
E01000782,0,0.6666666666666666,0.1
E01000784,0,0.8333333333333334,0.8
E01000785,0,0.8333333333333334,0.8
E01000786,4,0.8333333333333334,0.3
E01000787,0,0.8333333333333334,0.8
E01000788,0,0.6666666666666666,0.6
E01000789,4,0.8333333333333334,0.3
E01000790,3,1.0,1.0
E01000791,4,0.8333333333333334,0.3
E01000792,4,0.8333333333333334,0.3
E01000794,0,0.8333333333333334,0.8
E01000795,4,0.8333333333333334,0.3
E01000797,0,0.6666666666666666,0.1
E01000798,0,0.3333333333333333,0.0
E01000799,3,1.0,1.0
E01000800,0,0.6666666666666666,0.1
E01000801,3,1.0,1.0
E01000802,0,0.6666666666666666,0.1
E01000803,0,0.8333333333333334,0.8
E01000804,4,0.8333333333333334,0.3
E01000805,0,0.6666666666666666,0.1
E01000806,3,1.0,1.0
E01000807,0,0.6666666666666666,0.1
E01000808,4,0.8333333333333334,0.3
E01000809,0,0.8333333333333334,0.8
E01000810,4,0.8333333333333334,0.3
E01000813,0,0.6666666666666666,0.1
E01000815,4,0.8333333333333334,0.3
E01000816,0,0.6666666666666666,0.4
E01000818,4,0.8333333333333334,0.3
E01000819,0,0.6666666666666666,0.1
E01000820,0,0.8333333333333334,0.8
E01000822,0,0.8333333333333334,0.8
E01000823,0,0.8333333333333334,0.8
E01000824,0,0.6666666666666666,0.1
E01000825,4,0.8333333333333334,0.3
E01000826,4,0.8333333333333334,0.3
E01000827,0,0.6666666666666666,0.1
E01000828,0,0.8333333333333334,0.8
E01000829,1,1.0,0.7
E01000830,0,0.6666666666666666,0.8
E01000831,4,0.8333333333333334,0.4
E01000832,0,0.8333333333333334,0.8
E01000834,4,0.8333333333333334,0.2
E01000835,3,0.8333333333333334,1.0
E01000837,0,0.8333333333333334,0.8
E01000838,0,0.6666666666666666,0.1
E01000840,0,0.6666666666666666,0.5
E01000841,1,1.0,0.7
E01000843,4,0.8333333333333334,0.3
E01000844,1,1.0,0.6
E01000845,4,0.8333333333333334,0.3
E01000846,0,0.8333333333333334,0.8
E01000847,4,0.8333333333333334,0.3
E01000848,0,0.6666666666666666,0.8
E01000849,3,1.0,1.0
E01000850,3,0.6666666666666666,0.4
E01000851,3,1.0,1.0
E01000855,3,1.0,1.0
E01000856,3,1.0,1.0
E01000858,3,1.0,1.0
E01000860,4,0.8333333333333334,0.3
E01000861,3,1.0,1.0
E01000862,0,0.8333333333333334,0.8
E01000863,3,1.0,1.0
E01000867,3,1.0,1.0
E01000868,1,1.0,0.7
E01000869,3,1.0,1.0
E01000871,3,1.0,1.0
E01000872,3,1.0,1.0
E01000873,4,0.8333333333333334,0.3
E01000874,0,0.6666666666666666,0.6
E01000875,3,0.8333333333333334,1.0
E01000876,3,1.0,1.0
E01000877,3,1.0,1.0
E01000878,1,0.8333333333333334,0.7
E01000879,4,0.6666666666666666,0.2
E01000880,0,0.6666666666666666,0.8
E01000881,0,0.6666666666666666,0.1
E01000882,4,0.8333333333333334,0.3
E01000883,3,1.0,1.0
E01000884,1,1.0,0.6
E01000886,0,0.6666666666666666,0.5
E01000887,3,1.0,1.0
E01000888,0,0.6666666666666666,0.5
E01000890,3,0.8333333333333334,1.0
E01000891,1,1.0,0.6
E01000895,3,0.8333333333333334,1.0
E01000896,0,0.6666666666666666,0.1
E01000897,0,0.8333333333333334,0.8
E01000898,0,0.6666666666666666,0.1
E01000899,0,0.6666666666666666,0.1
E01000900,3,1.0,1.0
E01000901,0,0.8333333333333334,0.8
E01000902,1,0.8333333333333334,0.6
E01000903,0,0.6666666666666666,0.1
E01000904,3,1.0,1.0
E01000905,4,0.8333333333333334,0.3
E01000906,3,1.0,1.0
E01000907,4,0.8333333333333334,0.3
E01000908,0,0.8333333333333334,0.8
E01000909,0,0.6666666666666666,0.1
E01000911,0,0.8333333333333334,0.8
E01000912,3,1.0,1.0
E01000913,0,0.6666666666666666,0.1
E01000914,3,1.0,1.0
