unit,reference_cluster,seed_assignment_stability,bootstrap_assignment_stability
E01000431,2,1.0,1.0
E01000433,0,1.0,1.0
E01000434,0,1.0,1.0
E01000435,0,1.0,1.0
E01000436,2,1.0,0.9
E01000437,2,1.0,1.0
E01000439,0,1.0,1.0
E01000440,2,1.0,1.0
E01000442,0,1.0,1.0
E01000443,2,1.0,1.0
E01000444,2,1.0,1.0
E01000445,2,1.0,1.0
E01000447,0,1.0,1.0
E01000448,0,1.0,1.0
E01000449,0,1.0,0.5
E01000450,2,1.0,1.0
E01000451,0,1.0,0.9
E01000452,1,1.0,1.0
E01000454,0,1.0,0.8
E01000455,2,1.0,1.0
E01000456,2,1.0,1.0
E01000457,0,1.0,1.0
E01000459,0,1.0,1.0
E01000460,1,1.0,0.9
E01000461,2,1.0,1.0
E01000462,0,1.0,0.3
E01000463,2,1.0,1.0
E01000464,2,1.0,1.0
E01000465,0,1.0,0.6
E01000466,2,1.0,0.9
E01000467,0,1.0,1.0
E01000469,0,1.0,1.0
E01000470,0,1.0,1.0
E01000472,0,1.0,1.0
E01000473,0,1.0,1.0
E01000474,0,1.0,1.0
E01000475,0,1.0,1.0
E01000476,2,1.0,1.0
E01000477,2,1.0,1.0
E01000478,2,1.0,1.0
E01000479,0,1.0,1.0
E01000480,2,1.0,1.0
E01000481,0,1.0,1.0
E01000483,0,1.0,1.0
E01000485,2,1.0,1.0
E01000486,2,1.0,1.0
E01000487,2,1.0,1.0
E01000488,0,1.0,1.0
E01000489,2,1.0,1.0
E01000490,0,1.0,1.0
E01000491,2,1.0,1.0
E01000493,0,1.0,1.0
E01000494,1,1.0,1.0
E01000495,0,1.0,1.0
E01000497,0,1.0,1.0
E01000498,2,1.0,1.0
E01000499,0,1.0,1.0
E01000501,2,1.0,1.0
E01000502,2,1.0,1.0
E01000503,2,1.0,1.0
E01000506,0,1.0,1.0
E01000507,0,1.0,1.0
E01000508,0,1.0,1.0
E01000510,0,1.0,1.0
E01000511,1,1.0,1.0
E01000512,0,1.0,1.0
E01000513,0,1.0,0.9
E01000515,0,1.0,1.0
E01000516,0,1.0,1.0
E01000518,0,1.0,1.0
E01000519,0,1.0,1.0
E01000520,2,1.0,1.0
E01000521,0,1.0,1.0
E01000523,0,1.0,1.0
E01000524,0,1.0,1.0
E01000525,0,1.0,1.0
E01000526,0,1.0,1.0
E01000528,0,1.0,1.0
E01000530,2,1.0,1.0
E01000531,0,1.0,1.0
E01000532,1,1.0,1.0
E01000533,0,1.0,0.9
E01000535,1,1.0,1.0
E01000536,2,1.0,1.0
E01000541,2,1.0,0.9
E01000543,0,1.0,1.0
E01000544,0,1.0,1.0
E01000545,0,1.0,1.0
E01000546,1,1.0,1.0
E01000547,0,1.0,0.9
E01000548,0,1.0,1.0
E01000549,2,1.0,1.0
E01000550,0,1.0,1.0
E01000551,0,1.0,1.0
E01000552,0,1.0,1.0
E01000553,0,1.0,1.0
E01000554,0,1.0,1.0
E01000555,2,1.0,1.0
E01000556,0,1.0,1.0
E01000557,0,1.0,1.0
E01000558,0,1.0,1.0
E01000559,0,1.0,1.0
E01000561,0,1.0,1.0
E01000562,2,1.0,1.0
E01000563,0,1.0,1.0
E01000564,0,0.8333333333333334,0.5
E01000565,0,1.0,1.0
E01000567,2,1.0,1.0
E01000568,0,0.8333333333333334,0.0
E01000571,2,1.0,1.0
E01000572,2,1.0,1.0
E01000573,2,1.0,1.0
E01000574,2,1.0,1.0
E01000575,2,1.0,1.0
E01000576,2,1.0,1.0
E01000577,2,1.0,1.0
E01000578,0,1.0,1.0
E01000580,1,1.0,1.0
E01000581,0,1.0,1.0
E01000583,0,1.0,1.0
E01000584,2,1.0,1.0
E01000586,0,1.0,1.0
E01000587,2,1.0,1.0
E01000589,2,1.0,1.0
E01000590,2,1.0,1.0
E01000591,0,1.0,1.0
E01000592,0,1.0,1.0
E01000594,0,1.0,1.0
E01000595,0,1.0,1.0
E01000596,2,1.0,1.0
E01000599,0,1.0,1.0
E01000601,2,1.0,1.0
E01000602,2,1.0,0.9
E01000603,1,1.0,1.0
E01000604,2,1.0,1.0
E01000605,0,1.0,1.0
E01000606,2,1.0,1.0
E01000608,0,1.0,1.0
E01000609,2,1.0,1.0
E01000611,2,1.0,1.0
E01000612,0,1.0,1.0
E01000615,2,1.0,1.0
E01000616,0,1.0,1.0
E01000620,0,1.0,1.0
E01000621,1,1.0,1.0
E01000622,2,1.0,1.0
E01000623,0,1.0,1.0
E01000625,0,1.0,1.0
E01000626,0,1.0,1.0
E01000627,0,1.0,1.0
E01000628,0,1.0,1.0
E01000631,0,1.0,0.7
E01000633,0,1.0,1.0
E01000634,0,1.0,1.0
E01000636,1,1.0,1.0
E01000638,0,1.0,1.0
E01000640,0,1.0,1.0
E01000642,0,1.0,1.0
E01000643,0,1.0,1.0
E01000644,0,1.0,1.0
E01000645,2,1.0,1.0
E01000646,2,1.0,1.0
E01000648,2,1.0,1.0
E01000649,2,1.0,1.0
E01000650,2,1.0,1.0
E01000651,2,1.0,1.0
E01000652,2,1.0,1.0
E01000653,2,1.0,1.0
E01000654,2,1.0,1.0
E01000655,2,1.0,1.0
E01000656,2,1.0,1.0
E01000657,2,1.0,1.0
E01000658,2,1.0,1.0
E01000659,2,1.0,1.0
E01000661,0,1.0,0.7
E01000662,0,1.0,1.0
E01000663,2,1.0,1.0
E01000664,2,1.0,1.0
E01000665,0,1.0,1.0
E01000666,2,1.0,1.0
E01000667,2,1.0,1.0
E01000668,0,1.0,1.0
E01000670,0,1.0,0.8
E01000671,0,1.0,1.0
E01000672,0,1.0,1.0
E01000673,2,1.0,1.0
E01000674,0,1.0,1.0
E01000676,0,1.0,1.0
E01000677,2,1.0,1.0
E01000678,0,1.0,1.0
E01000679,2,1.0,1.0
E01000680,2,1.0,1.0
E01000681,2,1.0,1.0
E01000682,2,1.0,1.0
E01000683,2,1.0,1.0
E01000684,2,1.0,1.0
E01000685,2,1.0,1.0
E01000686,2,1.0,1.0
E01000687,2,1.0,1.0
E01000688,2,1.0,1.0
E01000689,2,1.0,1.0
E01000690,2,1.0,1.0
E01000691,0,1.0,1.0
E01000692,2,1.0,1.0
E01000693,2,1.0,1.0
E01000694,2,1.0,1.0
E01000696,0,1.0,1.0
E01000697,2,1.0,1.0
E01000698,2,1.0,1.0
E01000699,0,1.0,1.0
E01000700,2,1.0,1.0
E01000702,0,1.0,1.0
E01000703,0,1.0,1.0
E01000704,2,1.0,1.0
E01000705,2,1.0,1.0
E01000706,0,1.0,1.0
E01000707,2,1.0,1.0
E01000708,2,1.0,1.0
E01000709,1,1.0,1.0
E01000710,2,1.0,1.0
E01000711,2,1.0,1.0
E01000712,2,1.0,1.0
E01000713,2,1.0,1.0
E01000714,0,1.0,1.0
E01000715,2,1.0,1.0
E01000716,2,1.0,1.0
E01000717,2,1.0,1.0
E01000718,0,1.0,1.0
E01000719,2,1.0,1.0
E01000720,2,1.0,1.0
E01000721,2,1.0,1.0
E01000722,0,1.0,1.0
E01000723,2,1.0,1.0
E01000724,2,1.0,1.0
E01000725,2,1.0,1.0
E01000726,2,1.0,1.0
E01000727,0,1.0,1.0
E01000728,1,1.0,1.0
E01000729,2,1.0,1.0
E01000730,0,1.0,1.0
E01000731,2,1.0,1.0
E01000732,2,1.0,1.0
E01000733,2,1.0,1.0
E01000734,2,1.0,1.0
E01000735,2,1.0,1.0
E01000736,2,1.0,1.0
E01000737,2,1.0,1.0
E01000738,0,1.0,1.0
E01000739,2,1.0,1.0
E01000741,0,1.0,1.0
E01000742,2,1.0,1.0
E01000743,0,1.0,1.0
E01000744,0,1.0,1.0
E01000745,0,1.0,1.0
E01000747,2,1.0,1.0
E01000748,2,1.0,1.0
E01000749,2,1.0,1.0
E01000750,2,1.0,1.0
E01000751,2,1.0,1.0
E01000752,2,1.0,1.0
E01000753,2,1.0,1.0
E01000754,2,1.0,1.0
E01000755,2,0.8333333333333334,0.7
E01000756,2,1.0,1.0
E01000757,2,1.0,1.0
E01000758,2,1.0,1.0
E01000759,2,1.0,1.0
E01000760,2,0.8333333333333334,0.6
E01000761,2,1.0,1.0
E01000762,2,1.0,1.0
E01000763,0,1.0,1.0
E01000764,2,1.0,1.0
E01000765,2,1.0,1.0
E01000766,2,1.0,1.0
E01000767,2,1.0,1.0
E01000768,2,1.0,1.0
E01000769,2,1.0,1.0
E01000770,0,1.0,0.6
E01000771,2,1.0,1.0
E01000772,1,1.0,1.0
E01000773,2,1.0,1.0
E01000774,2,1.0,0.9
E01000775,2,1.0,1.0
E01000777,0,1.0,1.0
E01000778,2,1.0,1.0
E01000780,0,1.0,1.0
E01000781,0,1.0,1.0
E01000782,0,1.0,1.0
E01000784,2,1.0,1.0
E01000785,2,1.0,1.0
E01000786,2,1.0,1.0
E01000787,2,1.0,1.0
E01000788,0,0.8333333333333334,0.4
E01000789,2,1.0,1.0
E01000790,0,1.0,1.0
E01000791,2,1.0,1.0
E01000792,2,1.0,1.0
E01000794,2,1.0,1.0
E01000795,2,1.0,1.0
E01000797,0,1.0,1.0
E01000798,0,1.0,1.0
E01000799,0,1.0,1.0
E01000800,0,1.0,1.0
E01000801,0,1.0,1.0
E01000802,2,1.0,1.0
E01000803,2,1.0,1.0
E01000804,2,1.0,1.0
E01000805,0,1.0,0.8
E01000806,0,1.0,1.0
E01000807,2,1.0,1.0
E01000808,2,1.0,1.0
E01000809,2,1.0,1.0
E01000810,2,1.0,1.0
E01000813,0,1.0,1.0
E01000815,2,1.0,1.0
E01000816,0,1.0,1.0
E01000818,2,1.0,1.0
E01000819,2,1.0,1.0
E01000820,2,1.0,1.0
E01000822,0,1.0,0.9
E01000823,2,1.0,1.0
E01000824,0,1.0,1.0
E01000825,2,1.0,1.0
E01000826,1,1.0,0.7
E01000827,0,1.0,1.0
E01000828,2,1.0,1.0
E01000829,1,1.0,1.0
E01000830,1,1.0,1.0
E01000831,2,1.0,1.0
E01000832,2,1.0,1.0
E01000834,2,1.0,1.0
E01000835,0,1.0,1.0
E01000837,2,1.0,0.9
E01000838,2,1.0,1.0
E01000840,2,1.0,0.9
E01000841,1,1.0,1.0
E01000843,2,1.0,1.0
E01000844,1,1.0,1.0
E01000845,2,1.0,1.0
E01000846,0,1.0,1.0
E01000847,2,1.0,1.0
E01000848,2,1.0,1.0
E01000849,0,1.0,1.0
E01000850,1,1.0,1.0
E01000851,0,1.0,1.0
E01000855,0,1.0,1.0
E01000856,0,1.0,1.0
E01000858,0,1.0,1.0
E01000860,2,1.0,1.0
E01000861,0,1.0,1.0
E01000862,2,1.0,1.0
E01000863,1,1.0,1.0
E01000867,0,1.0,1.0
E01000868,1,1.0,1.0
E01000869,0,1.0,1.0
E01000871,0,1.0,1.0
E01000872,0,1.0,1.0
E01000873,2,1.0,1.0
E01000874,2,1.0,0.9
E01000875,0,1.0,1.0
E01000876,0,1.0,1.0
E01000877,0,1.0,1.0
E01000878,1,1.0,1.0
E01000879,2,1.0,1.0
E01000880,0,1.0,1.0
E01000881,0,1.0,1.0
E01000882,2,1.0,1.0
E01000883,0,1.0,1.0
E01000884,1,1.0,1.0
E01000886,2,1.0,1.0
E01000887,0,1.0,1.0
E01000888,2,1.0,1.0
E01000890,0,1.0,1.0
E01000891,1,1.0,1.0
E01000895,0,1.0,1.0
E01000896,0,1.0,1.0
E01000897,2,1.0,1.0
E01000898,0,1.0,1.0
E01000899,0,1.0,1.0
E01000900,0,1.0,1.0
E01000901,2,1.0,1.0
E01000902,1,1.0,1.0
E01000903,0,1.0,1.0
E01000904,0,1.0,1.0
E01000905,2,1.0,1.0
E01000906,0,1.0,1.0
E01000907,2,1.0,1.0
E01000908,2,1.0,1.0
E01000909,0,1.0,1.0
E01000911,2,1.0,1.0
E01000912,0,1.0,1.0
E01000913,0,1.0,1.0
E01000914,1,1.0,1.0
E01000916,0,1.0,0.9
E01000917,1,1.0,1.0
E01000918,1,1.0,1.0
E01000919,1,1.0,1.0
E01000920,0,1.0,1.0
E01000921,0,1.0,1.0
E01000922,0,1.0,1.0
E01000924,0,1.0,1.0
E01000925,2,1.0,1.0
E01000926,0,1.0,1.0
E01000927,0,1.0,1.0
E01000928,0,1.0,1.0
E01000929,0,1.0,1.0
E01000930,1,1.0,1.0
E01000931,0,1.0,1.0
E01000932,0,1.0,1.0
E01000933,0,1.0,1.0
E01000934,0,1.0,0.7
E01000935,1,1.0,1.0
E01000938,1,1.0,1.0
E01000942,1,1.0,1.0
E01000946,0,1.0,1.0
E01000947,1,1.0,1.0
E01000948,0,1.0,1.0
E01000952,1,1.0,1.0
E01000954,1,1.0,1.0
E01000955,1,1.0,1.0
E01000956,1,0.8333333333333334,0.5
E01000957,2,1.0,1.0
E01000958,2,1.0,1.0
E01000959,1,1.0,1.0
E01000960,0,1.0,1.0
E01000963,0,1.0,1.0
E01000964,2,1.0,1.0
E01000965,2,1.0,1.0
E01000969,0,1.0,1.0
E01000970,2,1.0,1.0
E01000972,0,1.0,1.0
E01000973,0,1.0,1.0
E01000974,0,1.0,1.0
E01000975,0,1.0,1.0
E01000976,2,1.0,1.0
E01000977,2,1.0,1.0
E01000978,0,1.0,1.0
E01000979,0,1.0,1.0
E01000980,2,1.0,1.0
E01000981,0,1.0,0.9
E01000982,1,1.0,0.9
E01000983,2,1.0,1.0
E01000984,2,1.0,0.9
E01000985,2,1.0,1.0
E01000986,2,1.0,1.0
E01000989,2,1.0,1.0
E01000990,2,1.0,1.0
E01000991,2,1.0,1.0
E01000992,2,1.0,1.0
E01000993,2,1.0,1.0
E01000994,2,1.0,1.0
E01000995,1,1.0,1.0
E01000997,0,1.0,1.0
E01000998,0,1.0,1.0
E01001000,0,1.0,1.0
E01001003,2,1.0,1.0
E01001004,2,1.0,1.0
E01001005,0,1.0,1.0
E01001006,2,1.0,1.0
E01001007,1,1.0,1.0
E01001008,1,1.0,1.0
E01001010,0,1.0,0.8
E01001011,0,1.0,1.0
E01001013,0,1.0,1.0
E01001015,1,1.0,1.0
E01001016,2,1.0,1.0
E01001018,0,1.0,1.0
E01001019,2,1.0,1.0
E01001020,2,1.0,1.0
E01001021,2,1.0,1.0
E01001022,2,1.0,1.0
E01001023,0,1.0,1.0
E01001024,2,1.0,1.0
E01001025,2,1.0,1.0
E01001026,2,1.0,1.0
E01001027,2,1.0,1.0
E01001028,2,1.0,1.0
E01001029,2,1.0,1.0
E01001030,2,1.0,1.0
E01001031,2,1.0,1.0
E01001032,2,1.0,1.0
E01001033,0,1.0,1.0
E01001034,2,1.0,1.0
E01001035,0,1.0,1.0
E01001036,0,1.0,1.0
E01001037,0,1.0,1.0
E01001038,0,1.0,1.0
E01001039,2,1.0,1.0
E01001040,0,1.0,1.0
E01001041,0,1.0,1.0
E01001042,0,1.0,1.0
E01001044,0,1.0,1.0
E01001047,2,1.0,1.0
E01001049,0,1.0,1.0
E01001050,0,1.0,1.0
E01001051,0,1.0,1.0
E01001052,0,1.0,1.0
E01001053,0,1.0,0.9
E01001054,0,1.0,1.0
E01001055,0,1.0,1.0
E01001057,1,1.0,1.0
E01001058,2,1.0,1.0
E01001059,2,1.0,1.0
E01001060,2,1.0,1.0
E01001061,0,1.0,1.0
E01001062,0,1.0,1.0
E01001063,0,1.0,1.0
E01001064,0,1.0,1.0
E01001065,2,1.0,0.9
E01001066,0,1.0,1.0
E01001067,2,1.0,1.0
E01001068,2,1.0,1.0
E01001069,2,1.0,1.0
E01001070,2,1.0,1.0
E01001071,2,1.0,1.0
E01001073,2,1.0,1.0
E01001074,2,1.0,1.0
E01001075,2,1.0,1.0
E01001076,0,1.0,1.0
E01001077,1,1.0,1.0
E01001078,0,1.0,0.7
E01001079,0,1.0,0.7
E01001080,0,1.0,1.0
E01001081,0,1.0,1.0
E01001082,0,1.0,1.0
E01001083,0,1.0,1.0
E01001084,0,1.0,1.0
E01001085,0,1.0,1.0
E01001087,0,1.0,1.0
E01001089,2,1.0,1.0
E01001090,1,0.8333333333333334,0.6
E01001091,0,1.0,1.0
E01001092,2,1.0,1.0
E01001093,0,1.0,1.0
E01001094,2,1.0,1.0
E01001095,0,1.0,1.0
E01001096,2,1.0,1.0
E01001097,0,1.0,0.9
E01001099,2,1.0,1.0
E01001101,2,1.0,1.0
E01001102,2,1.0,1.0
E01001103,2,1.0,1.0
E01001104,2,1.0,1.0
E01001105,2,1.0,1.0
E01001106,2,1.0,1.0
E01001107,2,1.0,1.0
E01001108,2,1.0,1.0
E01001109,0,1.0,1.0
E01001110,0,1.0,1.0
E01001111,0,1.0,1.0
E01001112,0,1.0,1.0
E01001113,0,1.0,1.0
E01001114,0,1.0,1.0
E01001115,2,1.0,1.0
E01001116,0,1.0,1.0
E01001118,0,1.0,1.0
E01001119,2,1.0,1.0
E01001120,1,1.0,1.0
E01001121,2,1.0,1.0
E01001122,0,1.0,1.0
E01001123,1,1.0,1.0
E01001124,1,1.0,0.8
E01001125,0,1.0,1.0
E01001126,0,1.0,1.0
