unit,reference_cluster,seed_assignment_stability,bootstrap_assignment_stability
E01000099,4,1.0,0.9
E01000101,1,1.0,1.0
E01000102,0,1.0,1.0
E01000103,2,0.8333333333333334,0.9
E01000104,0,1.0,1.0
E01000105,2,1.0,0.8
E01000106,0,1.0,0.8
E01000108,2,0.6666666666666666,0.8
E01000110,4,1.0,0.8
E01000111,0,0.6666666666666666,0.9
E01000112,3,0.8333333333333334,0.9
E01000113,0,0.6666666666666666,0.7
E01000114,4,1.0,0.9
E01000115,2,0.8333333333333334,0.9
E01000116,2,1.0,0.9
E01000117,0,1.0,1.0
E01000118,0,1.0,0.9
E01000120,0,1.0,0.9
E01000121,2,0.6666666666666666,0.8
E01000123,0,1.0,0.6
E01000124,0,1.0,1.0
E01000126,4,1.0,0.8
E01000127,4,1.0,0.9
E01000128,0,1.0,1.0
E01000129,3,0.8333333333333334,0.9
E01000130,4,1.0,0.8
E01000131,1,1.0,0.8
E01000133,0,1.0,0.9
E01000134,0,1.0,1.0
E01000135,4,1.0,0.6
E01000136,4,1.0,0.6
E01000137,2,0.6666666666666666,0.8
E01000138,4,1.0,0.9
E01000139,0,0.6666666666666666,0.6
E01000140,4,1.0,0.8
E01000141,3,0.16666666666666666,0.7
E01000143,0,1.0,0.8
E01000144,3,1.0,1.0
E01000145,4,0.8333333333333334,0.9
E01000146,3,1.0,1.0
E01000147,2,0.8333333333333334,0.9
E01000150,4,0.8333333333333334,0.9
E01000151,4,1.0,0.8
E01000152,0,0.8333333333333334,0.5
E01000153,2,1.0,0.8
E01000154,4,1.0,0.6
E01000156,4,1.0,0.7
E01000158,0,1.0,1.0
E01000159,2,0.8333333333333334,0.9
E01000160,0,1.0,0.9
E01000161,4,1.0,0.4
E01000162,0,0.8333333333333334,0.9
E01000164,0,0.6666666666666666,0.9
E01000166,2,1.0,0.9
E01000167,2,0.8333333333333334,0.9
E01000168,2,1.0,1.0
E01000169,2,1.0,0.9
E01000170,0,1.0,0.8
E01000171,0,1.0,0.9
E01000172,0,1.0,1.0
E01000173,0,1.0,0.9
E01000174,0,1.0,1.0
E01000175,2,0.6666666666666666,0.8
E01000176,0,1.0,1.0
E01000178,4,1.0,0.7
E01000180,1,1.0,1.0
E01000181,3,0.16666666666666666,0.5
E01000182,3,1.0,1.0
E01000183,4,1.0,0.8
E01000184,0,0.8333333333333334,0.9
E01000185,4,0.0,0.1
E01000186,4,1.0,0.6
E01000187,0,0.3333333333333333,0.4
E01000188,0,1.0,0.8
E01000189,0,1.0,0.8
E01000190,2,1.0,0.9
E01000191,0,1.0,1.0
E01000192,0,1.0,1.0
E01000193,3,0.16666666666666666,0.6
E01000194,0,0.8333333333333334,0.7
E01000195,2,1.0,0.9
E01000196,3,0.8333333333333334,1.0
E01000197,4,0.16666666666666666,0.7
E01000198,0,1.0,0.8
E01000199,2,0.8333333333333334,0.9
E01000200,0,1.0,0.5
E01000201,0,1.0,1.0
E01000202,4,1.0,0.8
E01000203,4,1.0,0.5
E01000204,2,0.8333333333333334,0.8
E01000205,4,1.0,0.6
E01000206,2,0.6666666666666666,0.8
E01000207,2,1.0,0.9
E01000208,3,0.8333333333333334,0.8
E01000209,2,0.8333333333333334,0.9
E01000210,0,0.8333333333333334,0.9
E01000211,4,0.3333333333333333,0.0
E01000212,4,1.0,0.5
E01000213,2,1.0,0.9
E01000214,3,1.0,1.0
E01000215,4,0.8333333333333334,0.4
E01000218,4,1.0,0.6
E01000219,4,0.3333333333333333,0.3
E01000221,0,0.8333333333333334,0.9
E01000222,0,0.6666666666666666,0.9
E01000223,4,0.8333333333333334,0.9
E01000224,0,1.0,0.9
E01000225,2,1.0,0.9
E01000226,0,0.8333333333333334,0.5
E01000227,0,0.3333333333333333,0.6
E01000228,2,0.6666666666666666,0.8
E01000229,4,1.0,0.8
E01000230,0,0.8333333333333334,0.9
E01000231,4,1.0,0.8
E01000232,0,1.0,1.0
E01000233,0,1.0,0.9
E01000234,0,1.0,0.8
E01000235,0,1.0,1.0
E01000236,4,1.0,0.8
E01000237,4,1.0,0.8
E01000238,0,0.8333333333333334,0.5
E01000239,4,1.0,0.8
E01000240,4,1.0,0.9
E01000242,0,1.0,1.0
E01000243,0,1.0,1.0
E01000244,0,1.0,0.9
E01000245,0,1.0,0.9
E01000246,0,1.0,0.9
E01000247,2,0.6666666666666666,0.8
E01000248,0,1.0,0.9
E01000249,2,1.0,0.9
E01000250,0,0.6666666666666666,0.7
E01000251,0,1.0,1.0
E01000252,2,0.6666666666666666,0.8
E01000253,2,0.6666666666666666,0.8
E01000255,0,1.0,0.8
E01000256,0,0.8333333333333334,0.9
E01000257,0,1.0,0.9
E01000258,4,0.3333333333333333,0.4
E01000259,0,1.0,0.9
E01000260,4,1.0,0.9
E01000261,0,1.0,0.9
E01000263,3,1.0,0.9
E01000264,0,1.0,0.9
E01000265,0,0.8333333333333334,0.9
E01000266,2,0.6666666666666666,0.8
E01000267,2,0.8333333333333334,0.9
E01000268,0,0.6666666666666666,0.6
E01000269,4,1.0,0.7
E01000270,2,0.6666666666666666,0.8
E01000271,4,1.0,0.8
E01000272,2,1.0,1.0
E01000273,0,1.0,0.7
E01000274,0,1.0,0.9
E01000275,2,1.0,0.9
E01000276,2,1.0,0.9
E01000277,2,1.0,1.0
E01000278,0,1.0,0.8
E01000279,2,0.6666666666666666,0.8
E01000280,2,1.0,0.9
E01000281,3,0.16666666666666666,0.6
E01000282,0,1.0,0.6
E01000283,2,0.6666666666666666,0.8
E01000284,3,0.16666666666666666,0.5
E01000285,0,1.0,0.5
E01000286,2,0.8333333333333334,0.9
E01000287,0,1.0,0.8
E01000288,0,1.0,1.0
E01000289,2,0.6666666666666666,0.8
E01000290,0,0.3333333333333333,0.3
E01000292,0,1.0,1.0
E01000293,0,1.0,0.8
E01000294,2,1.0,0.9
E01000296,3,0.8333333333333334,0.8
E01000297,0,1.0,0.8
E01000298,3,0.16666666666666666,0.8
E01000299,3,0.16666666666666666,0.5
E01000301,0,0.6666666666666666,0.6
E01000302,3,0.8333333333333334,1.0
E01000304,2,1.0,1.0
E01000305,3,1.0,0.8
E01000307,0,1.0,1.0
E01000308,3,0.8333333333333334,1.0
E01000309,3,1.0,0.9
E01000310,3,1.0,1.0
E01000311,3,1.0,1.0
E01000312,3,1.0,0.7
E01000313,3,1.0,1.0
E01000314,3,1.0,0.9
E01000315,2,0.6666666666666666,0.8
E01000316,3,0.8333333333333334,0.8
E01000318,0,1.0,0.9
E01000321,3,0.6666666666666666,0.8
E01000323,3,0.8333333333333334,0.9
E01000324,4,1.0,0.7
E01000325,0,1.0,0.9
E01000326,0,1.0,1.0
E01000327,4,0.3333333333333333,0.5
E01000328,2,1.0,0.9
E01000329,0,1.0,1.0
E01000330,4,0.8333333333333334,0.4
E01000331,4,1.0,0.8
E01000332,0,0.8333333333333334,0.8
E01000333,0,1.0,1.0
E01000334,0,0.3333333333333333,0.7
E01000335,1,1.0,1.0
E01000336,4,0.3333333333333333,0.3
E01000337,2,0.6666666666666666,0.8
E01000338,0,1.0,1.0
E01000340,4,1.0,0.8
E01000342,2,1.0,0.9
E01000343,3,0.16666666666666666,0.5
E01000344,0,1.0,0.5
E01000345,2,0.6666666666666666,0.8
E01000347,3,1.0,0.8
E01000349,1,1.0,1.0
E01000350,0,1.0,0.9
E01000352,4,0.3333333333333333,0.2
E01000353,0,0.8333333333333334,0.5
E01000354,0,1.0,0.9
E01000356,0,1.0,0.9
E01000357,2,1.0,0.9
E01000358,0,1.0,0.5
E01000359,0,1.0,0.5
E01000360,3,1.0,1.0
E01000361,2,1.0,0.9
E01000362,3,0.16666666666666666,0.7
E01000363,2,0.6666666666666666,0.8
E01000364,1,1.0,0.7
E01000365,1,0.3333333333333333,0.6
E01000367,4,1.0,0.8
E01000369,4,1.0,0.8
E01000370,4,1.0,0.7
E01000372,2,1.0,0.9
E01000374,0,0.3333333333333333,0.4
E01000375,4,1.0,0.9
E01000376,2,1.0,0.9
E01000377,2,1.0,0.9
E01000379,2,1.0,0.9
E01000380,1,1.0,0.8
E01000381,2,1.0,0.9
E01000382,2,1.0,0.9
E01000383,0,0.3333333333333333,0.3
E01000384,4,0.3333333333333333,0.2
E01000385,0,0.8333333333333334,0.5
E01000386,4,1.0,0.6
E01000387,2,1.0,0.9
E01000389,4,1.0,0.8
E01000390,2,1.0,0.9
E01000391,2,1.0,1.0
E01000392,3,0.6666666666666666,0.8
E01000394,4,0.8333333333333334,0.5
E01000396,2,1.0,0.9
E01000398,0,1.0,1.0
E01000399,4,1.0,0.9
E01000400,0,1.0,0.9
E01000401,2,0.6666666666666666,0.8
E01000402,0,1.0,1.0
E01000403,4,0.3333333333333333,0.5
E01000404,0,0.6666666666666666,0.8
E01000405,1,1.0,1.0
E01000406,4,1.0,0.6
E01000407,0,0.8333333333333334,0.7
E01000408,1,1.0,1.0
E01000409,0,1.0,1.0
E01000410,0,0.6666666666666666,0.5
E01000411,0,0.8333333333333334,0.9
E01000412,2,0.6666666666666666,0.8
E01000413,1,1.0,1.0
E01000414,3,1.0,1.0
E01000415,2,0.8333333333333334,0.9
E01000416,3,0.16666666666666666,0.5
E01000417,3,0.16666666666666666,0.3
E01000418,1,1.0,1.0
E01000419,2,1.0,0.9
E01000420,4,1.0,0.7
E01000421,0,0.8333333333333334,0.9
E01000422,4,1.0,0.8
E01000423,0,0.6666666666666666,0.8
E01000424,2,1.0,0.9
E01000425,2,1.0,0.9
E01000426,0,1.0,0.9
E01000427,4,1.0,0.8
E01000428,0,0.8333333333333334,0.8
E01000429,4,0.6666666666666666,0.5
E01000430,4,0.8333333333333334,0.8
E01000431,2,0.6666666666666666,0.8
E01000433,4,1.0,0.8
E01000434,4,1.0,0.8
E01000435,4,1.0,0.7
E01000436,0,1.0,0.9
E01000437,2,1.0,0.9
E01000439,4,0.3333333333333333,0.2
E01000440,2,0.8333333333333334,0.9
E01000442,4,1.0,0.7
E01000443,0,1.0,1.0
E01000444,2,0.8333333333333334,0.9
E01000445,0,1.0,0.6
E01000447,0,0.6666666666666666,0.6
E01000448,0,0.8333333333333334,0.7
E01000449,3,0.8333333333333334,0.8
E01000450,2,0.6666666666666666,0.8
E01000451,4,1.0,0.8
E01000452,4,1.0,0.7
E01000454,0,0.8333333333333334,0.9
E01000455,0,1.0,1.0
E01000456,2,0.8333333333333334,0.9
E01000457,3,0.6666666666666666,0.8
E01000459,0,0.8333333333333334,0.8
E01000460,4,1.0,0.5
E01000461,0,1.0,0.9
E01000462,0,1.0,0.7
E01000463,2,0.6666666666666666,0.8
E01000464,2,0.6666666666666666,0.8
E01000465,0,0.8333333333333334,0.9
E01000466,0,1.0,0.9
E01000467,4,1.0,0.8
E01000469,4,1.0,0.8
E01000470,4,1.0,0.8
E01000472,3,0.8333333333333334,0.9
E01000473,3,0.8333333333333334,1.0
E01000474,4,0.3333333333333333,0.2
E01000475,3,0.16666666666666666,0.5
E01000476,0,1.0,0.8
E01000477,0,0.8333333333333334,0.3
E01000478,2,0.6666666666666666,0.8
E01000479,4,0.8333333333333334,0.9
E01000480,0,0.3333333333333333,0.3
E01000481,3,0.8333333333333334,0.8
E01000483,4,1.0,0.5
E01000485,0,1.0,0.8
E01000486,2,1.0,0.9
E01000487,0,1.0,0.8
E01000488,4,0.3333333333333333,0.2
E01000489,0,1.0,1.0
E01000490,3,1.0,1.0
E01000491,0,1.0,0.5
E01000493,4,1.0,0.9
E01000494,1,0.8333333333333334,0.7
E01000495,3,1.0,1.0
E01000497,0,0.6666666666666666,0.5
E01000498,0,1.0,1.0
E01000499,0,0.8333333333333334,0.7
E01000501,0,0.3333333333333333,0.2
E01000502,2,0.6666666666666666,0.8
E01000503,2,0.6666666666666666,0.8
E01000506,3,1.0,1.0
E01000507,0,0.8333333333333334,0.9
E01000508,3,0.16666666666666666,0.6
E01000510,0,0.6666666666666666,0.7
E01000511,1,1.0,1.0
E01000512,4,1.0,0.7
E01000513,3,1.0,0.7
E01000515,0,0.6666666666666666,0.6
E01000516,3,1.0,1.0
E01000518,4,0.8333333333333334,0.9
E01000519,4,1.0,0.9
E01000520,0,1.0,1.0
E01000521,4,0.8333333333333334,0.9
E01000523,3,1.0,0.8
E01000524,3,1.0,1.0
E01000525,0,0.6666666666666666,0.7
E01000526,4,1.0,0.8
E01000528,4,1.0,0.8
E01000530,0,1.0,0.8
E01000531,4,0.8333333333333334,0.9
E01000532,1,0.6666666666666666,0.8
E01000533,3,0.8333333333333334,0.6
E01000535,1,1.0,0.9
E01000536,2,1.0,0.9
E01000541,0,1.0,0.9
E01000543,3,1.0,1.0
E01000544,3,1.0,0.8
E01000545,3,1.0,0.8
E01000546,1,1.0,0.9
E01000547,4,0.6666666666666666,0.5
E01000548,3,1.0,0.8
E01000549,2,1.0,0.9
E01000550,3,1.0,1.0
E01000551,0,0.8333333333333334,0.9
E01000552,4,1.0,0.8
E01000553,4,1.0,0.6
E01000554,4,0.3333333333333333,0.2
E01000555,0,1.0,1.0
E01000556,3,1.0,1.0
E01000557,3,0.16666666666666666,0.5
E01000558,3,1.0,0.9
E01000559,3,0.8333333333333334,0.9
E01000561,3,0.16666666666666666,0.6
E01000562,2,1.0,0.9
E01000563,4,0.8333333333333334,0.9
E01000564,0,1.0,0.9
E01000565,4,1.0,0.8
E01000567,2,1.0,0.9
E01000568,0,1.0,0.8
E01000571,0,1.0,1.0
E01000572,2,1.0,0.9
E01000573,2,1.0,0.9
E01000574,0,1.0,0.8
E01000575,0,1.0,0.9
E01000576,0,1.0,1.0
E01000577,0,1.0,1.0
E01000578,3,1.0,1.0
E01000580,1,0.16666666666666666,0.7
E01000581,0,0.8333333333333334,0.7
E01000583,3,1.0,1.0
E01000584,2,1.0,0.9
E01000586,3,1.0,1.0
E01000587,0,1.0,0.7
E01000589,0,1.0,1.0
E01000590,0,1.0,1.0
E01000591,3,0.16666666666666666,0.8
E01000592,3,0.16666666666666666,0.8
E01000594,3,1.0,1.0
E01000595,4,0.8333333333333334,0.9
E01000596,2,0.6666666666666666,0.8
E01000599,4,1.0,0.9
E01000601,0,1.0,0.8
E01000602,0,1.0,0.9
E01000603,1,1.0,1.0
E01000604,0,1.0,0.9
E01000605,1,0.8333333333333334,0.7
E01000606,2,1.0,0.9
E01000608,4,0.8333333333333334,0.8
E01000609,2,1.0,0.9
E01000611,2,1.0,0.9
E01000612,3,1.0,1.0
E01000615,2,0.6666666666666666,0.8
E01000616,3,0.8333333333333334,0.9
E01000620,4,1.0,0.7
E01000621,1,1.0,0.9
E01000622,2,1.0,0.9
E01000623,4,1.0,0.9
E01000625,3,0.8333333333333334,0.5
E01000626,4,1.0,0.8
E01000627,4,1.0,0.6
E01000628,3,1.0,1.0
E01000631,4,1.0,0.8
E01000633,3,1.0,0.8
E01000634,4,1.0,0.9
E01000636,1,1.0,0.9
E01000638,3,1.0,0.8
E01000640,3,1.0,0.8
E01000642,3,1.0,1.0
E01000643,0,0.6666666666666666,0.9
E01000644,3,0.8333333333333334,1.0
E01000645,2,0.8333333333333334,0.9
E01000646,0,1.0,0.8
E01000648,0,1.0,0.5
E01000649,0,1.0,0.9
E01000650,2,0.8333333333333334,0.9
E01000651,0,1.0,0.5
E01000652,2,1.0,0.9
E01000653,2,0.6666666666666666,0.8
E01000654,2,1.0,0.9
E01000655,2,1.0,1.0
E01000656,0,0.3333333333333333,0.2
E01000657,0,0.8333333333333334,0.5
E01000658,2,1.0,0.9
E01000659,0,1.0,0.7
E01000661,0,1.0,0.9
E01000662,4,0.3333333333333333,0.4
E01000663,0,1.0,1.0
E01000664,2,0.8333333333333334,0.9
E01000665,0,1.0,0.9
E01000666,2,0.6666666666666666,0.8
E01000667,0,1.0,0.9
E01000668,0,0.8333333333333334,0.9
E01000670,3,1.0,0.9
E01000671,4,0.3333333333333333,0.2
E01000672,4,1.0,0.8
E01000673,2,0.6666666666666666,0.8
E01000674,4,1.0,0.6
E01000676,0,0.6666666666666666,0.7
E01000677,0,1.0,0.9
E01000678,0,0.8333333333333334,0.8
E01000679,0,0.3333333333333333,0.2
E01000680,2,1.0,0.9
E01000681,2,1.0,0.9
E01000682,2,1.0,0.9
E01000683,0,1.0,1.0
E01000684,2,1.0,0.9
E01000685,2,0.6666666666666666,0.8
E01000686,0,1.0,1.0
E01000687,2,0.6666666666666666,0.8
E01000688,2,1.0,0.9
E01000689,2,0.6666666666666666,0.8
E01000690,2,0.6666666666666666,0.7
E01000691,4,1.0,0.8
E01000692,0,1.0,0.8
E01000693,0,1.0,0.9
E01000694,2,0.8333333333333334,0.8
E01000696,0,0.6666666666666666,0.6
E01000697,2,0.6666666666666666,0.8
E01000698,2,0.6666666666666666,0.8
E01000699,0,0.6666666666666666,0.9
E01000700,2,0.6666666666666666,0.8
E01000702,3,0.16666666666666666,0.6
E01000703,0,0.6666666666666666,0.6
E01000704,0,1.0,0.8
E01000705,2,0.6666666666666666,0.8
E01000706,0,1.0,0.7
E01000707,0,0.6666666666666666,0.5
E01000708,0,1.0,0.9
E01000709,1,0.8333333333333334,0.7
E01000710,2,1.0,0.9
E01000711,0,0.3333333333333333,0.2
E01000712,0,1.0,0.9
E01000713,2,0.6666666666666666,0.8
E01000714,3,0.16666666666666666,0.5
E01000715,0,1.0,0.8
E01000716,2,0.8333333333333334,0.9
E01000717,0,1.0,0.8
E01000718,0,0.8333333333333334,0.9
E01000719,0,1.0,0.7
E01000720,2,1.0,0.9
E01000721,2,0.8333333333333334,0.9
E01000722,4,1.0,0.8
E01000723,2,1.0,0.9
E01000724,2,1.0,0.9
E01000725,2,0.8333333333333334,0.9
E01000726,2,1.0,0.9
E01000727,4,1.0,0.7
E01000728,4,0.3333333333333333,0.3
E01000729,2,1.0,0.9
E01000730,3,0.6666666666666666,0.8
E01000731,2,0.6666666666666666,0.8
E01000732,0,0.8333333333333334,0.5
E01000733,2,1.0,0.9
E01000734,2,1.0,0.9
E01000735,0,1.0,1.0
E01000736,0,1.0,0.8
E01000737,0,0.3333333333333333,0.4
E01000738,4,0.8333333333333334,0.4
E01000739,2,0.6666666666666666,0.8
E01000741,3,0.16666666666666666,0.6
E01000742,0,0.3333333333333333,0.3
E01000743,3,0.0,0.4
E01000744,0,0.8333333333333334,0.9
E01000745,3,1.0,0.5
E01000747,2,0.6666666666666666,0.8
E01000748,2,1.0,0.9
E01000749,2,0.8333333333333334,0.9
E01000750,2,0.8333333333333334,0.9
E01000751,0,1.0,0.4
E01000752,0,1.0,1.0
E01000753,2,0.6666666666666666,0.8
E01000754,2,1.0,0.7
E01000755,0,0.8333333333333334,0.9
E01000756,2,0.6666666666666666,0.8
E01000757,2,0.6666666666666666,0.8
E01000758,2,1.0,0.9
E01000759,2,1.0,0.9
E01000760,0,1.0,1.0
E01000761,2,0.8333333333333334,0.8
E01000762,0,1.0,1.0
E01000763,4,0.3333333333333333,0.2
E01000764,2,1.0,0.9
E01000765,0,1.0,0.8
E01000766,0,0.3333333333333333,0.3
E01000767,0,1.0,0.9
E01000768,0,0.8333333333333334,0.9
E01000769,2,1.0,0.9
E01000770,0,0.8333333333333334,1.0
E01000771,0,1.0,0.9
E01000772,1,1.0,1.0
E01000773,2,0.6666666666666666,0.8
E01000774,0,1.0,0.9
E01000775,0,1.0,0.9
E01000777,3,0.16666666666666666,0.4
E01000778,0,1.0,0.9
E01000780,0,0.8333333333333334,0.9
E01000781,4,1.0,0.9
E01000782,4,1.0,0.6
E01000784,0,1.0,0.7
E01000785,0,0.8333333333333334,0.5
E01000786,2,1.0,0.9
E01000787,0,1.0,0.8
E01000788,0,1.0,0.9
E01000789,0,0.3333333333333333,0.5
E01000790,0,1.0,0.7
E01000791,0,0.3333333333333333,0.3
E01000792,2,0.6666666666666666,0.8
E01000794,0,0.8333333333333334,0.4
E01000795,2,0.6666666666666666,0.8
E01000797,4,1.0,0.4
E01000798,4,0.8333333333333334,0.8
E01000799,3,1.0,1.0
E01000800,4,1.0,0.7
E01000801,4,1.0,0.8
E01000802,0,1.0,0.9
E01000803,0,1.0,1.0
E01000804,2,1.0,0.9
E01000805,0,1.0,1.0
E01000806,3,0.16666666666666666,0.8
E01000807,0,1.0,0.8
E01000808,2,1.0,0.9
E01000809,0,0.8333333333333334,0.5
E01000810,2,1.0,0.9
E01000813,4,1.0,0.8
E01000815,2,0.6666666666666666,0.8
E01000816,0,0.6666666666666666,0.9
E01000818,2,1.0,0.9
E01000819,0,1.0,1.0
E01000820,0,1.0,0.7
E01000822,4,1.0,0.8
E01000823,0,1.0,0.6
E01000824,0,0.8333333333333334,0.9
E01000825,2,0.6666666666666666,0.8
E01000826,0,0.16666666666666666,0.5
E01000827,0,0.8333333333333334,0.9
E01000828,0,1.0,0.9
E01000829,1,1.0,1.0
E01000830,0,0.8333333333333334,0.9
E01000831,2,0.6666666666666666,0.8
E01000832,0,1.0,0.8
E01000834,2,0.6666666666666666,0.8
E01000835,0,0.6666666666666666,0.7
E01000837,0,1.0,1.0
E01000838,0,1.0,1.0
E01000840,0,0.8333333333333334,1.0
E01000841,1,1.0,1.0
E01000843,0,0.3333333333333333,0.3
E01000844,1,1.0,1.0
E01000845,2,0.6666666666666666,0.8
E01000846,0,0.8333333333333334,0.8
E01000847,0,0.8333333333333334,0.8
E01000848,0,1.0,0.8
E01000849,4,1.0,0.5
E01000850,1,1.0,1.0
E01000851,3,1.0,0.8
E01000855,3,1.0,1.0
E01000856,3,1.0,0.8
E01000858,3,1.0,0.8
E01000860,2,0.8333333333333334,0.9
E01000861,3,1.0,1.0
E01000862,0,1.0,0.7
E01000863,3,0.8333333333333334,0.7
E01000867,3,1.0,0.8
E01000868,1,1.0,1.0
E01000869,3,1.0,0.8
E01000871,3,0.16666666666666666,0.9
E01000872,3,1.0,1.0
E01000873,2,0.8333333333333334,0.9
E01000874,0,1.0,1.0
E01000875,4,1.0,0.6
E01000876,3,1.0,0.9
E01000877,3,0.6666666666666666,0.8
E01000878,1,1.0,1.0
E01000879,2,0.6666666666666666,0.8
E01000880,0,0.8333333333333334,0.9
E01000881,4,1.0,0.4
E01000882,2,0.8333333333333334,0.9
E01000883,3,0.8333333333333334,0.8
E01000884,1,1.0,1.0
E01000886,0,1.0,0.8
E01000887,3,0.16666666666666666,0.6
E01000888,0,1.0,1.0
E01000890,4,1.0,0.8
E01000891,1,1.0,1.0
E01000895,3,0.8333333333333334,0.8
E01000896,0,0.8333333333333334,0.7
E01000897,2,0.6666666666666666,0.8
E01000898,3,0.16666666666666666,0.5
E01000899,0,0.8333333333333334,0.7
E01000900,4,1.0,0.7
E01000901,0,0.8333333333333334,0.4
E01000902,1,1.0,1.0
E01000903,4,1.0,0.8
E01000904,3,0.16666666666666666,0.6
E01000905,2,1.0,0.9
E01000906,3,1.0,1.0
E01000907,2,0.8333333333333334,0.9
E01000908,2,0.6666666666666666,0.8
E01000909,0,0.8333333333333334,0.9
E01000911,0,1.0,0.8
E01000912,3,0.16666666666666666,0.6
E01000913,0,0.8333333333333334,0.7
E01000914,1,0.16666666666666666,0.5
E01000916,3,1.0,0.9
E01000917,1,1.0,1.0
E01000918,1,1.0,1.0
E01000919,1,1.0,1.0
E01000920,3,1.0,1.0
E01000921,3,1.0,0.9
E01000922,3,1.0,0.9
E01000924,4,1.0,0.9
E01000925,2,0.6666666666666666,0.8
E01000926,4,0.8333333333333334,0.6
E01000927,3,1.0,1.0
E01000928,3,1.0,1.0
E01000929,4,0.8333333333333334,0.9
E01000930,1,1.0,0.9
E01000931,3,1.0,0.8
E01000932,4,0.8333333333333334,0.9
E01000933,3,0.8333333333333334,1.0
E01000934,3,1.0,0.8
E01000935,4,0.6666666666666666,0.7
E01000938,1,0.16666666666666666,0.6
E01000942,3,0.8333333333333334,0.5
E01000946,3,1.0,0.9
E01000947,3,0.8333333333333334,0.7
E01000948,0,0.6666666666666666,0.7
E01000952,1,1.0,1.0
E01000954,1,1.0,0.7
E01000955,1,1.0,0.9
E01000956,3,1.0,0.9
E01000957,2,1.0,0.9
E01000958,0,1.0,0.8
E01000959,1,0.16666666666666666,0.5
E01000960,3,0.8333333333333334,1.0
E01000963,3,0.8333333333333334,1.0
E01000964,2,0.8333333333333334,0.9
E01000965,2,0.8333333333333334,0.9
E01000969,3,0.8333333333333334,0.8
E01000970,2,0.8333333333333334,0.9
E01000972,3,1.0,1.0
E01000973,3,0.8333333333333334,1.0
E01000974,3,0.8333333333333334,1.0
E01000975,3,1.0,1.0
E01000976,0,1.0,1.0
E01000977,0,1.0,0.9
E01000978,4,0.3333333333333333,0.3
E01000979,0,1.0,0.9
E01000980,0,1.0,0.9
E01000981,0,0.6666666666666666,0.8
E01000982,1,0.6666666666666666,0.6
E01000983,0,1.0,0.8
E01000984,0,1.0,0.9
E01000985,0,1.0,0.8
E01000986,0,0.3333333333333333,0.2
E01000989,2,0.8333333333333334,0.9
E01000990,2,1.0,0.9
E01000991,2,0.6666666666666666,0.8
E01000992,0,1.0,1.0
E01000993,0,1.0,1.0
E01000994,0,1.0,1.0
E01000995,1,1.0,1.0
E01000997,4,1.0,0.9
E01000998,4,1.0,0.8
E01001000,4,1.0,0.9
E01001003,0,1.0,1.0
E01001004,0,1.0,0.8
E01001005,4,1.0,0.8
E01001006,0,1.0,0.8
E01001007,1,1.0,0.7
E01001008,1,0.8333333333333334,0.9
