MSOA11CD,hour,rail_entry,rail_exit,bus_alighting,bus_boarding
E02000001,0,2950.7527395381107,1291.695667435068,517.1214,1022.12228
E02000001,1,141.8289568512269,120.53005508089244,378.6978399999999,679.3748899999999
E02000001,2,0.0,0.0,373.68038,459.26554
E02000001,3,0.0,0.0,591.9328,437.93292999999994
E02000001,4,1.5269228,0.0,1338.52836,484.48459
E02000001,5,1125.8549163376272,3148.550566530121,1891.13603,683.3519
E02000001,18,56782.86851478289,23764.431436043506,3851.87054,5659.57072
E02000001,19,30473.47594124585,12399.61469143535,2326.59913,3859.54069
E02000001,20,20173.03795278957,7310.471655575274,1623.81432,2981.55423
E02000001,21,17298.575859142296,6232.985295835111,1316.4936300000002,2658.29667
E02000001,22,14764.693821669853,6001.7796170228585,1216.08892,2271.85408
E02000001,23,9566.42997962606,3767.6214460409433,897.28792,1782.96719
E02000002,0,0.0,0.0,27.65966,2.6622999999999997
E02000002,1,0.0,0.0,5.2017,0.0
E02000002,4,0.0,0.0,0.0,10.057120000000001
E02000002,5,0.0,0.0,9.16413,110.70177000000001
E02000002,18,0.0,0.0,325.29633,115.82487
E02000002,19,0.0,0.0,219.62651999999997,78.55718
E02000002,20,0.0,0.0,140.37517,50.32776
E02000002,21,0.0,0.0,108.66794,31.84729
E02000002,22,0.0,0.0,80.10683,29.79975
E02000002,23,0.0,0.0,66.04291,16.48105
E02000003,0,0.0,0.0,31.45817,20.401490000000003
E02000003,1,0.0,0.0,10.28077,8.29753
E02000003,2,0.0,0.0,3.4788699999999997,4.01404
E02000003,3,0.0,0.0,3.3234599999999994,5.69664
E02000003,4,0.0,0.0,8.67269,19.16414
E02000003,5,0.0,0.0,108.11028999999999,112.07677000000001
E02000003,18,0.0,0.0,453.20913,487.95889999999997
E02000003,19,0.0,0.0,320.33056,334.06482
E02000003,20,0.0,0.0,226.79342000000003,221.74759
E02000003,21,0.0,0.0,143.25024,141.69323
E02000003,22,0.0,0.0,102.61132,97.73058
E02000003,23,0.0,0.0,80.67335,72.53821
E02000004,0,0.0,0.0,8.95882,1.52317
E02000004,1,0.0,0.0,0.4392699999999998,0.27148000000000005
E02000004,5,0.0,0.0,1.9832299999999996,51.046319999999994
E02000004,18,0.0,0.0,105.77873000000001,57.597590000000004
E02000004,19,0.0,0.0,67.99822,42.559189999999994
E02000004,20,0.0,0.0,43.81084,27.78629
E02000004,21,0.0,0.0,33.515299999999996,18.9134
E02000004,22,0.0,0.0,22.34957,4.5845899999999995
E02000004,23,0.0,0.0,18.06004,1.7997299999999998
E02000005,0,0.0,0.0,24.41527,10.9749
E02000005,1,0.0,0.0,10.455960000000001,7.59659
E02000005,2,0.0,0.0,6.09709,3.95789
E02000005,3,0.0,0.0,6.96683,8.24167
E02000005,4,0.0,0.0,10.70751,18.192140000000002
E02000005,5,0.0,0.0,49.244150000000005,144.71744999999999
E02000005,18,0.0,0.0,293.66544,146.73824
E02000005,19,0.0,0.0,199.59973000000002,114.50414
E02000005,20,0.0,0.0,124.08786,76.15446
E02000005,21,0.0,0.0,81.50150000000001,45.874500000000005
E02000005,22,0.0,0.0,61.01248,34.95331
E02000005,23,0.0,0.0,48.76019,18.58428
E02000007,0,0.0,0.0,38.80267,12.325069999999998
E02000007,1,0.0,0.0,9.84824,5.47414
E02000007,2,0.0,0.0,6.20723,7.319560000000001
E02000007,3,0.0,0.0,6.99311,10.414570000000001
E02000007,4,0.0,0.0,18.115479999999998,37.23671
E02000007,5,0.0,0.0,65.51154000000001,183.32888
E02000007,18,0.0,0.0,541.61982,320.13954
E02000007,19,0.0,0.0,327.0917,227.55569
E02000007,20,0.0,0.0,241.83400999999998,166.67032
E02000007,21,0.0,0.0,167.71822000000003,103.91136
E02000007,22,0.0,0.0,119.53481,61.47395
E02000007,23,0.0,0.0,97.52308,37.59722
E02000008,0,0.0,0.0,47.28213,9.98884
E02000008,1,0.0,0.0,15.751179999999998,6.39481
E02000008,2,0.0,0.0,12.082749999999999,8.45817
E02000008,3,0.0,0.0,13.59473,13.018630000000002
E02000008,4,0.0,0.0,15.39462,36.8687
E02000008,5,0.0,0.0,56.18779,221.52009
E02000008,18,0.0,0.0,604.07562,264.47844
E02000008,19,0.0,0.0,398.7067,202.79216
E02000008,20,0.0,0.0,264.05992,131.69205
E02000008,21,0.0,0.0,186.36484000000002,84.36292999999999
E02000008,22,0.0,0.0,148.43855000000002,56.46845
E02000008,23,0.0,0.0,102.68707,30.67401
E02000009,0,0.0,0.0,44.65456999999999,7.93623
E02000009,1,0.0,0.0,15.276530000000001,8.18277
E02000009,2,0.0,0.0,11.647590000000001,6.18098
E02000009,3,0.0,0.0,12.38359,14.320509999999999
E02000009,4,0.0,0.0,8.81696,38.82155
E02000009,5,0.0,0.0,25.274299999999997,183.65573
E02000009,18,0.0,0.0,501.6473,234.86813
E02000009,19,0.0,0.0,336.66402,211.22422
E02000009,20,0.0,0.0,215.67877000000001,111.83411000000001
E02000009,21,0.0,0.0,173.49908,78.81519
E02000009,22,0.0,0.0,122.37531999999999,49.135180000000005
E02000009,23,0.0,0.0,99.31825,28.058249999999997
E02000010,0,0.0,0.0,9.16985,2.5584899999999995
E02000010,1,0.0,0.0,2.67974,0.21719
E02000010,4,0.0,0.0,0.45438999999999996,6.271599999999999
E02000010,5,0.0,0.0,6.1045,65.2679
E02000010,18,0.0,0.0,156.6685,67.7173
E02000010,19,0.0,0.0,104.3109,59.553399999999996
E02000010,20,0.0,0.0,77.17633000000001,38.16209
E02000010,21,0.0,0.0,52.16665,28.133529999999997
E02000010,22,0.0,0.0,36.05557,17.00439
E02000010,23,0.0,0.0,27.38157,7.63514
E02000011,0,1.15562876513274,64.25484696000001,8.06232,4.13312
E02000011,1,1.31474693e-07,14.34992256,0.6452399999999999,1.68316
E02000011,2,0.0,0.0,0.0,0.0
E02000011,3,0.0,0.0,0.0,0.0
E02000011,4,0.0,0.0,0.0,0.0
E02000011,5,276.61105358,26.888949332200003,71.63751,42.41854
E02000011,18,164.62624326,602.2547014,197.47555,211.36319
E02000011,19,84.78910112,375.78840257999997,139.27856,133.897
E02000011,20,67.278583392,222.39013014,94.55175000000001,93.59263
E02000011,21,49.083053062,171.18567802,62.46355,70.9465
E02000011,22,32.657967448,126.629793682,41.13676,47.56463
E02000011,23,16.717762696845078,94.977703218,26.9955,26.728019999999997
E02000012,0,2.6050725415727234,75.85858308,19.75902,9.01813
E02000012,1,0.0328900663526398,16.85635496,7.762029999999999,3.1434499999999996
E02000012,2,0.0,0.0,7.5154700000000005,4.50018
E02000012,3,0.0,0.0,6.7250499999999995,5.69569
E02000012,4,0.0,0.0,3.8968299999999996,9.96267
E02000012,5,181.87659672,14.365269066430162,26.83007,45.999970000000005
E02000012,18,144.05741826,479.32234386000005,202.77677000000003,134.79537
E02000012,19,93.20666306000001,289.180784558,129.44832,128.81091
E02000012,20,49.132868792,187.792731112,92.61662,68.38353000000001
E02000012,21,34.750208296,157.25422346,74.99842,52.752359999999996
E02000012,22,22.504293092,121.470152036,54.63087,35.75736
E02000012,23,13.388152664436591,86.89736481400001,36.25221,15.582199999999998
E02000013,0,1.3609113848227319,67.240638498,10.91108,13.82675
E02000013,1,2.373259028e-06,16.019552800000003,0.0,0.0
E02000013,2,0.0,0.0,0.0,0.0
E02000013,3,0.0,0.0,0.0,0.0
E02000013,4,0.0,0.0,5.43097,9.083829999999999
E02000013,5,297.06358554,9.3783206528,45.11636,52.09171
E02000013,18,143.95973504000003,702.61013324,188.05488,203.25626
E02000013,19,89.38467898000002,408.72532850000005,126.02062000000001,169.84962000000002
E02000013,20,62.907351356,260.3606099,82.85501,111.86198999999999
E02000013,21,47.33624844800001,211.28990784,56.592549999999996,71.83981
E02000013,22,30.775985400000007,152.69269001600003,36.67846,46.23641
E02000013,23,14.4235224038,101.712925226,28.394499999999997,30.50012
E02000014,0,2.46639685616132,132.31345564000003,16.4371,64.38342
E02000014,1,0.23017352167518002,30.010088960000004,0.27452,6.56976
E02000014,2,0.0,0.0,0.0,0.0
E02000014,3,0.0,0.0,0.0,0.0
E02000014,4,0.0,0.0,6.97532,8.81253
E02000014,5,512.20303974,16.214503908,230.52391,107.38759999999999
E02000014,18,297.35661968,1140.1786200800002,485.50662,770.12556
E02000014,19,167.14286108000002,676.5763897600001,323.38816,502.06633
E02000014,20,111.84812520000003,388.72854266,240.11521999999997,346.0861
E02000014,21,83.56581453999999,340.09414312800004,146.64019000000002,292.99594
E02000014,22,60.930388463999996,245.470590522,137.69819,176.2046
E02000014,23,27.357212524286403,163.51827372000002,61.33573,129.80298
E02000015,0,0.0,0.0,8.846589999999999,2.77719
E02000015,1,0.0,0.0,0.10713,0.0
E02000015,4,0.0,0.0,0.0,0.0
E02000015,5,0.0,0.0,19.842599999999997,42.17949
E02000015,18,0.0,0.0,189.40455,138.79361
E02000015,19,0.0,0.0,134.08626,92.65272
E02000015,20,0.0,0.0,98.85274000000001,64.92715
E02000015,21,0.0,0.0,70.67782,48.199549999999995
E02000015,22,0.0,0.0,51.86538,32.58331
E02000015,23,0.0,0.0,35.72095,15.5421
E02000016,0,36.39834559559428,601.95193421904,50.15284,49.36094
E02000016,1,1.8656618437295203,122.36043340000002,19.05979,24.02385
E02000016,2,0.0,0.0,18.9409,27.00477
E02000016,3,0.0,0.0,17.91738,32.60812
E02000016,4,62.1850518,0.0,19.908269999999998,47.16278
E02000016,5,1322.33998058,179.99886137248,134.77534,158.15501
E02000016,18,1303.625700922,3569.4473579140003,643.90045,981.0920900000001
E02000016,19,855.816659436,2343.214707504,432.71568,631.57374
E02000016,20,561.336899846,1603.0680164120001,312.48942,408.35588
E02000016,21,395.43537250308003,1399.9403601980002,223.20701,263.44688
E02000016,22,288.37117352832,1195.5359848256,164.1492,198.14115
E02000016,23,160.20791423,928.16509781096,100.84249999999999,115.70172
E02000017,0,0.0,0.0,134.68168,298.69709
E02000017,1,0.0,0.0,63.74897,71.62947000000001
E02000017,2,0.0,0.0,68.17989000000001,30.63765
E02000017,3,0.0,0.0,63.314130000000006,35.37876
E02000017,4,0.0,0.0,134.07976,51.8923
E02000017,5,0.0,0.0,852.48607,289.70759
E02000017,18,0.0,0.0,1260.7240000000002,1758.89084
E02000017,19,0.0,0.0,919.3151799999999,1259.66184
E02000017,20,0.0,0.0,644.5919,949.03552
E02000017,21,0.0,0.0,481.06059,804.46475
E02000017,22,0.0,0.0,385.6089,644.3988499999999
E02000017,23,0.0,0.0,242.01582000000002,549.78129
E02000018,0,0.0,0.0,13.38121,5.612909999999999
E02000018,4,0.0,0.0,0.0,0.9732700000000001
E02000018,5,0.0,0.0,19.66095,79.80968
E02000018,18,0.0,0.0,227.18351,148.47046
E02000018,19,0.0,0.0,144.57872,93.60564000000001
E02000018,20,0.0,0.0,96.69933,58.96692
E02000018,21,0.0,0.0,77.27439,36.13374999999999
E02000018,22,0.0,0.0,67.54802,30.059060000000002
E02000018,23,0.0,0.0,37.76878,15.072489999999998
E02000019,0,0.0,0.0,12.1626,12.93368
E02000019,1,0.0,0.0,0.0,0.0
E02000019,4,0.0,0.0,0.0,0.86392
E02000019,5,0.0,0.0,83.19786,61.33834
E02000019,18,0.0,0.0,188.88496,216.15984
E02000019,19,0.0,0.0,137.66825,141.4112
E02000019,20,0.0,0.0,93.79948999999999,92.30733
E02000019,21,0.0,0.0,75.19927,71.20474999999999
E02000019,22,0.0,0.0,43.19254,59.692980000000006
E02000019,23,0.0,0.0,28.13362,28.61655
E02000020,0,0.0,0.0,55.97746,17.43526
E02000020,1,0.0,0.0,19.50088,8.41604
E02000020,2,0.0,0.0,7.78981,10.74687
E02000020,3,0.0,0.0,6.8964799999999995,10.642280000000001
E02000020,4,0.0,0.0,9.65856,22.33438
E02000020,5,0.0,0.0,103.8036,202.65721
E02000020,18,0.0,0.0,692.1561,429.74519000000004
E02000020,19,0.0,0.0,447.38782000000003,300.08319
E02000020,20,0.0,0.0,320.06756,168.25077
E02000020,21,0.0,0.0,261.52336,133.95059
E02000020,22,0.0,0.0,207.49481,100.43897
E02000020,23,0.0,0.0,142.59804,48.446079999999995
E02000021,0,0.0,0.0,38.93737,11.700599999999998
E02000021,1,0.0,0.0,0.24336000000000002,1.30309
E02000021,4,0.0,0.0,1.7626499999999998,21.5658
E02000021,5,0.0,0.0,88.57804999999999,147.91541
E02000021,18,0.0,0.0,430.23068,243.17233000000002
E02000021,19,0.0,0.0,291.57137,156.10404
E02000021,20,0.0,0.0,207.19544,106.56124999999999
E02000021,21,0.0,0.0,170.80055,84.13046
E02000021,22,0.0,0.0,107.38567,71.68388
E02000021,23,0.0,0.0,66.23303,31.24814
E02000022,0,0.0,0.0,4.44835,2.7689199999999996
E02000022,1,0.0,0.0,0.2499799999999997,0.6502899999999997
E02000022,2,0.0,0.0,0.0009999999999998998,0.92154
E02000022,3,0.0,0.0,0.0,2.11563
E02000022,4,0.0,0.0,0.0,5.36307
E02000022,5,0.0,0.0,9.48089,15.83666
E02000022,18,0.0,0.0,58.19336,42.732389999999995
E02000022,19,0.0,0.0,36.92853,34.09706
E02000022,20,0.0,0.0,31.15672,18.92802
E02000022,21,0.0,0.0,17.47317,10.037579999999998
E02000022,22,0.0,0.0,16.70281,8.862969999999999
E02000022,23,0.0,0.0,11.20187,4.4620299999999995
E02000023,0,0.35815448,22.238769,51.10851,5.702659999999999
E02000023,1,0.0,0.0,39.31424,2.33478
E02000023,2,0.0,0.0,9.81855,4.83066
E02000023,3,0.0,0.0,8.69292,10.31654
E02000023,4,0.0,0.0,12.54549,31.766800000000003
E02000023,5,78.121108,0.0,43.949729999999995,153.77667
E02000023,18,81.359526,242.82523700000002,501.97226,256.37474000000003
E02000023,19,47.49843164,165.30289720000002,317.61091,158.12171999999998
E02000023,20,34.4966196,107.40153260000001,226.96088,93.05133000000001
E02000023,21,24.684759740000004,84.2689052,185.08069,69.03633
E02000023,22,10.07342628,74.960299,149.74188,46.916549999999994
E02000023,23,5.55682886,57.228786,114.40522,22.66331
E02000024,0,2.6316220104064003,112.33766642000002,29.489119999999996,42.72698
E02000024,1,0.105968968144,18.945056780000005,5.7800199999999995,8.929379999999998
E02000024,2,0.0,0.0,4.19694,2.38697
E02000024,3,0.0,0.0,3.47742,4.6270299999999995
E02000024,4,0.0,0.0,3.6274999999999995,11.1715
E02000024,5,109.3664396,0.44840509400000006,88.82938999999999,52.18551
E02000024,18,269.49906720000007,793.115498,525.46089,573.03871
E02000024,19,124.13829000000001,569.520758,468.58891,451.30267
E02000024,20,78.41579900000002,357.51868640000004,259.93026,371.92231
E02000024,21,47.753602799999996,281.4789094,172.90205,193.48593
E02000024,22,30.63366784,285.58994920000004,123.38815,165.36963
E02000024,23,15.005899504547601,235.2980192,79.04003999999999,100.74206
E02000025,0,0.0,0.0,15.118139999999999,4.65053
E02000025,1,0.0,0.0,1.99686,0.16374
E02000025,4,0.0,0.0,0.0,0.0
E02000025,5,0.0,0.0,7.4413399999999985,21.40303
E02000025,18,0.0,0.0,146.49124,112.62799
E02000025,19,0.0,0.0,118.9281,87.41932000000001
E02000025,20,0.0,0.0,79.10769,46.73704
E02000025,21,0.0,0.0,50.378409999999995,31.862379999999998
E02000025,22,0.0,0.0,34.35061,24.40739
E02000025,23,0.0,0.0,30.408630000000002,10.778200000000002
E02000026,0,0.0,0.0,0.6494099999999996,0.32819
E02000026,1,0.0,0.0,0.12132,0.0
E02000026,5,0.0,0.0,0.1635299999999999,3.2468
E02000026,18,0.0,0.0,21.99755,12.69254
E02000026,19,0.0,0.0,12.84104,9.9621
E02000026,20,0.0,0.0,9.43409,2.03108
E02000026,21,0.0,0.0,5.378919999999999,1.7043899999999998
E02000026,22,0.0,0.0,4.95832,1.8657399999999997
E02000026,23,0.0,0.0,2.8285599999999995,0.38274999999999987
E02000027,0,0.0,0.0,11.29239,1.2542299999999997
E02000027,1,0.0,0.0,2.0312199999999994,0.10972
E02000027,2,0.0,0.0,0.5273,0.0
E02000027,3,0.0,0.0,0.30110000000000003,0.0544399999999999
E02000027,4,0.0,0.0,0.5616,0.0
E02000027,5,0.0,0.0,3.3416300000000003,10.66146
E02000027,18,0.0,0.0,86.07320999999999,44.08776
E02000027,19,0.0,0.0,69.54075,33.29239
E02000027,20,0.0,0.0,43.648270000000004,14.93104
E02000027,21,0.0,0.0,34.32945,12.75138
E02000027,22,0.0,0.0,26.27389,5.759089999999999
E02000027,23,0.0,0.0,19.96936,4.102659999999999
E02000028,0,0.0,0.0,20.299639999999997,7.578689999999999
E02000028,1,0.0,0.0,5.9747699999999995,3.04437
E02000028,2,0.0,0.0,2.31844,0.81375
E02000028,3,0.0,0.0,2.76219,3.2661299999999995
E02000028,4,0.0,0.0,1.76761,8.01952
E02000028,5,0.0,0.0,19.41029,44.32939999999999
E02000028,18,0.0,0.0,197.52072,132.40695
E02000028,19,0.0,0.0,149.892,106.61345000000001
E02000028,20,0.0,0.0,102.59541999999999,63.728320000000004
E02000028,21,0.0,0.0,70.30592,47.41022
E02000028,22,0.0,0.0,54.55088,32.67065
E02000028,23,0.0,0.0,33.75696,15.10446
E02000029,0,0.0,0.0,28.014219999999998,13.101429999999999
E02000029,1,0.0,0.0,2.22393,1.2007599999999998
E02000029,4,0.0,0.0,0.0,0.0
E02000029,5,0.0,0.0,17.62885,33.238569999999996
E02000029,18,0.0,0.0,279.9592,229.48447
E02000029,19,0.0,0.0,181.88955,141.13117
E02000029,20,0.0,0.0,124.80480999999999,97.97712000000001
E02000029,21,0.0,0.0,84.50436,72.19362
E02000029,22,0.0,0.0,62.854859999999995,49.909029999999994
E02000029,23,0.0,0.0,46.07424999999999,25.37789
E02000030,0,0.0,0.0,5.955119999999999,0.9824299999999998
E02000030,1,0.0,0.0,0.24274,0.0
E02000030,5,0.0,0.0,7.532569999999999,13.1358
E02000030,18,0.0,0.0,99.33566,74.29199
E02000030,19,0.0,0.0,71.7756,57.101189999999995
E02000030,20,0.0,0.0,41.84729,32.7149
E02000030,21,0.0,0.0,32.998639999999995,18.000029999999995
E02000030,22,0.0,0.0,27.697490000000002,8.549479999999999
E02000030,23,0.0,0.0,19.32573,6.00187
E02000031,0,1.4920663928000002,64.022305182,29.282899999999998,32.87555
E02000031,1,0.074480594,7.1272325400000005,5.582989999999999,3.0594399999999995
E02000031,2,0.0,0.0,3.58763,2.06147
E02000031,3,0.0,0.0,2.3468799999999996,1.8508299999999995
E02000031,4,0.0,0.0,2.5400099999999997,5.30899
E02000031,5,62.612431599000004,0.25734313919999996,51.69577,35.18535
E02000031,18,112.74592894800001,544.96060893,395.95865000000003,406.80549
E02000031,19,54.869171878399996,386.4836068320001,294.37516999999997,261.92045
E02000031,20,29.006760089600004,243.486682456,174.17374999999998,168.55073
E02000031,21,22.19501848,189.55785070220003,108.95899,121.30582
E02000031,22,18.133349230000004,180.30614775680002,90.88181999999999,108.79516
E02000031,23,8.128443015200002,142.619860459,54.26989,70.81635
E02000032,0,0.0,0.0,3.16783,0.32784
E02000032,1,0.0,0.0,0.07833,0.0
E02000032,18,0.0,0.0,30.5762,31.85544
E02000032,19,0.0,0.0,18.858439999999998,20.42829
E02000032,20,0.0,0.0,10.520190000000001,10.23285
E02000032,21,0.0,0.0,8.3037,7.36205
E02000032,22,0.0,0.0,9.21436,7.18824
E02000032,23,0.0,0.0,5.351109999999999,5.52557
E02000033,0,0.0,0.0,17.237280000000002,1.64428
E02000033,1,0.0,0.0,2.53983,0.05486
E02000033,4,0.0,0.0,0.1083099999999999,0.0
E02000033,5,0.0,0.0,3.7229999999999994,18.46517
E02000033,18,0.0,0.0,182.85755999999998,102.80009
E02000033,19,0.0,0.0,133.15521,63.8407
E02000033,20,0.0,0.0,73.90302,39.77184
E02000033,21,0.0,0.0,58.44694,23.97561
E02000033,22,0.0,0.0,47.52705,16.0846
E02000033,23,0.0,0.0,41.8461,8.53441
E02000034,0,0.0,0.0,26.59582,1.63684
E02000034,1,0.0,0.0,4.29836,0.32945
E02000034,4,0.0,0.0,0.17025,4.11468
E02000034,5,0.0,0.0,9.14438,44.08336
E02000034,18,0.0,0.0,191.95776999999998,92.82874
E02000034,19,0.0,0.0,135.71596,51.10095
E02000034,20,0.0,0.0,86.02315999999999,28.57397
E02000034,21,0.0,0.0,66.76494,19.16708
E02000034,22,0.0,0.0,63.82955,12.39358
E02000034,23,0.0,0.0,52.062129999999996,10.20106
E02000035,0,3.8243801480000004,71.9967138776,13.683399999999999,4.09315
E02000035,1,0.0,8.470703508000001,4.25469,1.7959599999999996
E02000035,2,0.0,0.0,3.9771899999999993,0.59675
E02000035,3,0.0,0.0,2.6247399999999996,0.5443599999999997
E02000035,4,0.0,0.0,2.25666,4.66484
E02000035,5,68.26201005000001,0.8683863112000001,2.8629799999999994,13.512550000000001
E02000035,18,273.11256440000005,658.94548208,145.78429,127.61308
E02000035,19,148.15803563000003,483.609963474,102.44531,92.08433
E02000035,20,86.50293943599999,296.6324814900001,56.78453,44.64652
E02000035,21,57.019472640000004,233.767739952,38.21671,30.226059999999997
E02000035,22,39.299829162,214.5467921208,33.62680999999999,25.87097
E02000035,23,19.651520974,153.88687540260003,23.33672,9.464879999999999
E02000036,0,0.0,0.0,17.46678,2.9375299999999998
E02000036,1,0.0,0.0,4.115939999999999,0.5427699999999998
E02000036,2,0.0,0.0,3.5737300000000003,0.70486
E02000036,3,0.0,0.0,1.4623699999999997,2.28008
E02000036,4,0.0,0.0,1.7199099999999998,10.75742
E02000036,5,0.0,0.0,19.06757,63.68747
E02000036,18,0.0,0.0,247.5052,135.98482
E02000036,19,0.0,0.0,173.38433,94.81801
E02000036,20,0.0,0.0,115.50432,69.91702000000001
E02000036,21,0.0,0.0,85.37174999999999,34.955259999999996
E02000036,22,0.0,0.0,64.3106,26.41144
E02000036,23,0.0,0.0,43.84671,10.866
E02000037,0,0.0,0.0,14.574839999999998,2.4495999999999998
E02000037,1,0.0,0.0,1.6912299999999996,0.2712299999999999
E02000037,2,0.0,0.0,1.3863199999999998,0.05422
E02000037,3,0.0,0.0,0.5890399999999999,0.32574
E02000037,4,0.0,0.0,0.8190799999999999,5.6232999999999995
E02000037,5,0.0,0.0,10.01605,25.95244
E02000037,18,0.0,0.0,234.36962,83.30628
E02000037,19,0.0,0.0,157.34744,54.68372
E02000037,20,0.0,0.0,92.56105,40.41464
E02000037,21,0.0,0.0,70.91682,25.319609999999997
E02000037,22,0.0,0.0,55.35997,10.1274
E02000037,23,0.0,0.0,37.845639999999996,7.408999999999999
E02000038,0,0.0,0.0,33.19054,7.156169999999999
E02000038,1,0.0,0.0,8.98166,0.8165099999999995
E02000038,2,0.0,0.0,5.464339999999999,1.4690699999999997
E02000038,3,0.0,0.0,3.5922899999999998,4.20331
E02000038,4,0.0,0.0,3.16775,8.90643
E02000038,5,0.0,0.0,31.625000000000004,58.34174
E02000038,18,0.0,0.0,351.33833,237.08631
E02000038,19,0.0,0.0,278.22493000000003,188.62402
E02000038,20,0.0,0.0,175.17459,138.89984
E02000038,21,0.0,0.0,133.7511,66.13333
E02000038,22,0.0,0.0,103.29784,45.992189999999994
E02000038,23,0.0,0.0,74.49928999999999,22.945459999999997
E02000039,0,0.0,0.0,29.04596,14.338799999999999
E02000039,1,0.0,0.0,5.401629999999999,2.71826
E02000039,2,0.0,0.0,2.79744,0.5964200000000001
E02000039,3,0.0,0.0,1.0003099999999998,0.97717
E02000039,4,0.0,0.0,2.69264,5.56947
E02000039,5,0.0,0.0,57.31989,73.86198999999999
E02000039,18,0.0,0.0,442.50072,499.92996999999997
E02000039,19,0.0,0.0,310.42379,285.80532
E02000039,20,0.0,0.0,185.65035,174.27823999999998
E02000039,21,0.0,0.0,120.43612,105.31178
E02000039,22,0.0,0.0,86.86493999999999,81.29335999999999
E02000039,23,0.0,0.0,69.06283,52.917289999999994
E02000040,0,0.7576615360000002,27.90378094,12.914449999999999,8.61595
E02000040,1,0.0,3.12170256,0.9040799999999999,1.14583
E02000040,2,0.0,0.0,0.0,0.0
E02000040,3,0.0,0.0,0.0,0.0
E02000040,4,0.0,0.0,0.0,0.0
E02000040,5,51.2698334,1.5254260795999999,11.54622,12.01338
E02000040,18,84.44713720000001,397.804673,237.13566,254.44505999999998
E02000040,19,44.605116839999994,283.2443228,162.37923,176.61588
E02000040,20,24.0182129,162.69926800000002,107.2321,113.97803
E02000040,21,18.19142108,124.4718926,66.23285,63.99391
E02000040,22,9.410195434,104.0836454,50.997969999999995,47.75868
E02000040,23,3.42008532,68.1556695,26.650129999999997,24.15112
E02000041,0,2.4800138400000002,98.6671628,71.58575,55.45212999999999
E02000041,1,0.1675319,12.232765800000001,19.42526,15.98552
E02000041,2,0.0,0.0,14.242969999999998,6.08149
E02000041,3,0.0,0.0,9.652429999999999,7.779509999999999
E02000041,4,0.0,0.0,16.957189999999997,18.3519
E02000041,5,163.88681800000003,7.297856036000001,206.54862,175.32218
E02000041,18,272.6113156,940.4768980000001,1158.67009,1033.5092
E02000041,19,141.911837,587.370156,808.48774,743.9658099999999
E02000041,20,81.4748382,366.576638,593.1553,513.6529
E02000041,21,53.4850612,286.77553399999994,366.71824,394.10609000000005
E02000041,22,35.70275424,258.29632920000006,263.11029,293.78117
E02000041,23,17.633807140000002,218.43930420000004,173.53965,188.51405
E02000042,0,0.0,0.0,97.09573,70.40914
E02000042,1,0.0,0.0,31.23231,16.291539999999998
E02000042,2,0.0,0.0,16.25222,8.74691
E02000042,3,0.0,0.0,10.61873,12.749220000000001
E02000042,4,0.0,0.0,18.109340000000003,25.15974
E02000042,5,0.0,0.0,111.8253,140.46729
E02000042,18,0.0,0.0,951.98255,871.6417600000001
E02000042,19,0.0,0.0,757.5231,595.0943199999999
E02000042,20,0.0,0.0,525.82671,471.11436
E02000042,21,0.0,0.0,335.22646,350.73377999999997
E02000042,22,0.0,0.0,281.21934999999996,293.44786
E02000042,23,0.0,0.0,187.33158,168.64887000000002
E02000043,0,1.1806849064,38.114558774,0.9098099999999998,1.14942
E02000043,1,0.073271466,4.25277384,0.0,0.0
E02000043,2,0.0,0.0,0.0,0.0
E02000043,3,0.0,0.0,0.0,0.0
E02000043,4,0.0,0.0,0.0,0.0
E02000043,5,37.0900550912,0.10828416080719999,1.2264699999999997,1.62307
E02000043,18,86.970975946,346.17881134000004,46.637950000000004,44.141130000000004
E02000043,19,42.616883990000005,238.02970544200002,37.902029999999996,31.84046
E02000043,20,19.284672274000002,145.6209133772,26.160079999999997,14.52608
E02000043,21,13.439099916000002,125.3976492308,13.48154,9.904670000000001
E02000043,22,12.110057524,124.34919871000001,10.817359999999999,4.56495
E02000043,23,4.2042108416,100.506725252,5.941199999999999,3.6139699999999997
E02000044,0,0.0,0.0,25.42058,3.814309999999999
E02000044,1,0.0,0.0,5.7483699999999995,2.49913
E02000044,2,0.0,0.0,2.0836799999999998,0.54296
E02000044,3,0.0,0.0,0.6942499999999998,0.9798499999999999
E02000044,4,0.0,0.0,0.36632999999999993,8.014700000000001
E02000044,5,0.0,0.0,9.611259999999998,59.63269
E02000044,18,0.0,0.0,278.89979,121.96984
E02000044,19,0.0,0.0,181.17878000000002,89.17827
E02000044,20,0.0,0.0,118.82086000000001,43.6849
E02000044,21,0.0,0.0,92.27905,26.69245
E02000044,22,0.0,0.0,73.82378,18.5796
E02000044,23,0.0,0.0,61.059819999999995,7.3674599999999995
E02000045,0,0.0,0.0,58.63467,6.268079999999999
E02000045,1,0.0,0.0,16.56171,1.3607299999999996
E02000045,2,0.0,0.0,6.52444,1.9045699999999992
E02000045,3,0.0,0.0,7.122189999999999,2.9454699999999994
E02000045,4,0.0,0.0,4.9610199999999995,13.73866
E02000045,5,0.0,0.0,10.1869,60.88171
E02000045,18,0.0,0.0,453.54617,237.69241000000002
E02000045,19,0.0,0.0,356.95872,165.06217
