unit,cluster,max_posterior,entropy
1022,1,1.0,5.632888718311283e-32
1023,3,1.0,3.8419673912840494e-33
1024,3,1.0,2.583756537209773e-57
1039,1,1.0,2.0694796091573697e-31
1082,1,1.0,5.1604949027431216e-46
1083,1,1.0,6.0076256842156224e-33
1085,1,1.0,4.269978507137489e-51
1335,2,1.0,1.840770702556645e-35
1398,3,1.0,6.081143795430316e-14
1404,2,1.0,2.127774535913246e-14
1409,1,0.9999999999249667,1.8309163624691813e-09
1413,3,0.9999999999881766,3.1168841946998876e-10
1415,1,1.0,9.376570247262007e-21
1429,3,1.0,2.9072013413681616e-37
1434,2,0.999999999990905,2.4222298117640045e-10
1437,2,0.9999999998804014,2.8507264273226882e-09
1438,2,0.9999993415915363,1.0029830433945613e-05
1439,3,0.9990518450112531,0.007547805187830384
1440,3,1.0,6.236933329234552e-15
1441,1,1.0,1.8970090810322747e-20
1443,0,1.0,1.3731705828623397e-30
1445,3,0.999999996050974,8.036204955495616e-08
1448,2,1.0,5.312253375769361e-22
1449,3,1.0,2.148467452211424e-57
1451,3,1.0,3.1273767957706506e-42
1452,2,1.0,2.0247061928996452e-43
1524,3,1.0,9.452666839886043e-51
3000,2,0.9999912513577127,0.00011064064507710498
3174,2,0.999999999998181,4.7031736398430146e-11
3186,1,0.8694769369603916,0.3873798194067764
3187,2,1.0,9.678142644917765e-26
3188,2,1.0,2.5379870899652917e-22
3191,2,1.0,2.488095633322455e-19
500,1,1.0,2.357462249519636e-34
501,3,1.0,2.012477328427517e-109
502,3,1.0,4.290763005640444e-30
503,1,0.999722217832303,0.0025524110087692823
504,0,1.0,3.5893436602277985e-114
505,2,1.0,1.1793398683505376e-20
506,2,1.0,1.0067102340833958e-75
507,3,1.0,1.7469276900611197e-39
508,1,1.0,2.5595437668347563e-27
509,1,1.0,1.2841782714710257e-12
510,1,1.0,7.244688854982698e-17
511,3,0.9999999995352482,1.0451738909087515e-08
512,1,1.0,7.237975263225667e-26
513,3,1.0,5.788149804070847e-112
5131,2,1.0,1.852277964034311e-20
514,1,0.9999998291318807,2.8333980753846658e-06
515,2,1.0,9.710034899176068e-51
5150,2,0.9966001770780087,0.022718739009152767
516,1,1.0,1.0148586719611695e-31
517,1,1.0,6.549153891151149e-31
518,2,1.0,1.8161730628500416e-38
519,1,1.0,6.578025124028082e-17
520,1,1.0,6.2566243897795415e-59
521,3,1.0,1.5603026271779882e-21
522,1,1.0,6.546780056065399e-27
523,1,1.0,8.282486919400874e-41
524,3,1.0,3.49677264536043e-96
525,1,0.9999999998012754,4.634668367244968e-09
526,1,1.0,4.070576176742629e-20
527,1,0.9999999999122338,2.1215650080390497e-09
528,1,1.0,1.2551017241852715e-18
529,2,0.9996023138767471,0.003511428733345119
530,1,1.0,4.552178457942542e-28
5301,3,0.9999988476422277,1.710037558691479e-05
531,2,1.0,1.583796557926704e-35
532,2,1.0,2.223803646013283e-32
533,3,1.0,4.4082219108792524e-104
534,1,1.0,1.2497612996503368e-35
5345,1,1.0,1.019878930527656e-27
535,0,1.0,4.935580945916285e-46
5356,2,1.0,2.712444848728919e-51
536,3,1.0,1.9340313833845566e-53
5362,2,1.0,1.6674693828741118e-48
537,2,1.0,1.097670552771537e-15
5372,2,0.9999997156219655,4.570794117969754e-06
5376,2,1.0,1.3383025980000823e-43
5378,2,1.0,3.540586623641515e-14
538,1,1.0,4.764747105397861e-53
539,2,1.0,6.464599715096681e-20
5397,2,1.0,5.7733952379393025e-36
540,0,1.0,7.201611354599743e-51
5404,2,1.0,2.131985632835945e-14
541,3,1.0,2.8156798761173697e-99
5411,2,1.0,4.0083811719562834e-40
5418,2,1.0,1.6558190325519125e-26
542,3,1.0,1.580766370828174e-49
5421,2,1.0,9.8243918803032e-41
5423,3,1.0,3.2881703910725644e-18
5424,2,0.9982540725180019,0.01283186143490019
543,2,1.0,5.660041073771703e-77
