cluster,COA,ACS,OPS,WAL,GRQ,URB,DIS,DRN,CRN,DUN,LOU,DIU,REU,MEU,HDU
0,1.8612420249448929,3.406003652598762,2.9368428599384546,2.152138835017303,5.106225655631186,2.6876533955335558,2.9675425060044858,2.083749850595439,2.315176480230989,0.8206671350662571,0.13307855395668972,0.0,0.0,0.0,0.0
1,0.0,0.013132079773929509,0.423791072014614,1.602240054155622,0.0,2.5943533091903213,0.42679181983823883,0.0,6.860780489125059e-05,0.3265342049299882,0.3343824923391134,8.851769042697411,0.7128456541412245,3.0136102039728523,14.201599202592995
2,0.0,0.11251611613122171,0.058336806493803545,0.36619079029465507,0.0,7.884463642877552e-05,0.019264265531212854,0.2590472551836386,0.19598239678557086,0.5899793083185478,1.3736328897299823,1.7269500272157743,2.0937479740127123,3.0837972787289143,0.19731578591757967
3,0.0,0.22195756664794766,0.27211436171663916,0.7073907994301754,0.004402271647657293,0.247262412166233,0.3352608415151047,0.2303312210158476,0.1227217844342633,1.2273219796450732,2.229024647164916,0.036272922678299915,0.6918480223996264,0.11192331310300761,0.0
4,1.503768456161813,0.7246297261573169,0.8856649434398485,0.7984990283044089,0.0844853695679407,0.692669971812397,0.8811134117431191,1.2241421562186479,1.1769313898924978,1.3620137167324369,1.0530814169014007,0.0018206098049123245,0.9495892612981776,0.16547758625694828,0.0
