cluster,1,2,3,4,5,6,7
0,0.0,0.09333333333333334,0.06666666666666667,0.16,0.41333333333333333,0.14666666666666667,0.12
1,0.7307692307692307,0.07692307692307693,0.15384615384615385,0.038461538461538464,0.0,0.0,0.0
2,0.35555555555555557,0.35555555555555557,0.05555555555555555,0.17777777777777778,0.044444444444444446,0.0,0.011111111111111112
3,0.12903225806451613,0.5161290322580645,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.0,0.0
4,0.03592814371257485,0.3772455089820359,0.07784431137724551,0.2275449101796407,0.24550898203592814,0.017964071856287425,0.017964071856287425
