cluster,1,2,3,4,5,6,7
0,0.09215288998809112,0.36343144308410924,0.7147327171106768,0.879837675945428,2.002895978870012,2.797098932258271,3.187852509568618
1,3.852399853083902,0.4077638771756804,1.1657404547276593,0.25850888787585247,0.058264247022494706,0.011764054166642012,0.09984898554988074
2,2.0313141302851028,1.241938434920874,0.8163955876179168,0.8339819740268644,0.28333353075140977,0.29195901124696133,0.3560944348884185
3,0.8916655187405486,1.6245969389151056,1.3541526903325758,0.9037366847472327,0.6143135894515819,0.18410949408506772,0.09904582010097647
4,0.427941522539494,1.1317593815142348,1.1355177132207053,1.2767468762259804,1.1540370785720862,0.8798084391822354,0.6718327460776574
