cluster,1,2,3,4,5,6,7
0,0.016806039027897773,0.08719668488348752,0.08392084798687223,0.16256832991949505,0.3465691810518956,0.17007088948753213,0.13286802764281969
1,0.7025670306201193,0.09783319242613864,0.13687624079785643,0.04776489950395118,0.010081697995411391,0.0007152850880698052,0.004161653568453303
2,0.3704533255105004,0.2979734318954477,0.09585766590145782,0.1540955342186555,0.04902634522860111,0.017751867180680156,0.014841830064657271
3,0.16261416771325266,0.3897831903126624,0.15899879683109103,0.16698416940200622,0.10629716163562306,0.011194336053343367,0.0041281780520213305
4,0.07804423638136741,0.2715386024840689,0.13332761620710767,0.23590556880274322,0.19968769693666003,0.053494641217268164,0.028001637970784615
