lsoa,boardings_Weekday,boardings_Saturday,boardings_Sunday,alightings_Weekday,alightings_Saturday,alightings_Sunday
E01000896,47.73542,54.306990000000006,35.64212,19.844949999999994,20.993090000000002,19.697179999999996
E01000898,588.89622,505.1971500000001,358.69641,487.91151,469.56083000000007,331.6548000000001
E01000899,115.69077000000001,163.03787,132.46606,76.06709999999998,95.95553999999998,62.41232
E01000900,112.69027000000003,118.10959999999999,95.57528000000002,178.99818999999997,162.91534000000001,132.68557
E01000902,19.0734,20.65736,11.059249999999999,17.62321,22.447869999999998,5.802239999999999
E01000904,360.26791,494.75076000000007,375.6036,297.64832,298.42736,207.55558
E01000905,96.79593,93.85784000000001,80.82833,251.06808,202.84350999999998,170.28254
E01000906,213.26968999999997,169.07802000000004,148.18671999999998,295.98959999999994,250.90788999999998,173.36584
E01000908,17.82769,23.708070000000003,19.19803,28.628500000000003,23.825989999999997,17.06117
E01000909,193.31305000000003,247.08395,148.85931000000002,367.62149000000005,312.9997,202.81492999999998
E01000912,272.10987,235.7179,161.05957,489.25830999999994,405.2482299999999,297.3628900000001
E01000913,26.852889999999995,32.27430999999999,28.909769999999995,105.12306000000001,85.16216,63.25982
E01000914,6146.325460000001,4026.83028,3037.90961,4664.934509999999,4182.12345,3294.09158
E01000916,183.03272000000004,139.26131000000004,81.47397,244.09430999999995,241.41165,168.12698
E01000917,101.3585,78.01773000000003,40.66585,66.24051999999999,67.28359,44.15933999999999
E01000918,947.01672,790.10736,634.97784,555.68511,582.42831,429.29576999999995
E01000919,2773.40645,2966.7255400000004,2252.5268899999996,2151.72702,2510.0386000000003,1618.7225900000003
E01000920,180.16263000000004,135.0198,70.282,129.08323,128.98067000000003,91.24912999999998
E01000921,154.15499000000003,144.92574,90.33987,278.4404,231.01884,160.95642999999998
E01000922,282.87771999999995,252.67026,173.00161,242.91078,229.28826999999995,164.84978
E01000924,51.23657,38.50828,36.615680000000005,159.19258000000002,112.79134000000002,99.8722
E01000926,337.9212299999999,325.12746,217.84295999999998,584.7346099999999,500.73499999999996,402.21004
E01000927,378.43701999999996,339.25539000000003,240.35014,445.6233299999999,371.20108,279.1266999999999
E01000928,365.18183,357.94212,220.96026000000003,336.14228,321.6906499999999,176.06628999999998
E01000929,202.67808000000002,210.51463999999999,166.73802999999998,349.56706999999994,326.03055,253.87155000000007
E01000930,715.4536,727.3289899999999,614.8520799999999,1106.6682099999998,1087.60304,929.46593
E01000931,921.7043799999998,977.1383400000001,781.4658,872.9885400000001,867.8767700000001,704.7655900000001
E01000932,66.47564,61.996359999999996,40.81939,109.44384000000001,100.15775000000001,83.38584
E01000933,770.6896300000001,699.8431300000001,554.73496,916.1813,833.2670100000001,657.86229
E01000934,68.73306,68.26524,53.291820000000016,70.25265,63.47293000000001,54.544500000000006
E01000935,99.38566000000002,100.2298,79.25437,160.14875999999998,153.52714999999992,122.60777999999999
E01000938,193.08271999999997,137.62809999999996,113.97434999999999,164.28600999999998,132.3816,117.49742
E01000939,2308.1379499999994,2254.3797400000003,2102.0192799999995,1608.2608599999999,1590.0720499999998,1317.43042
E01000942,419.92078999999995,311.74782999999996,264.44045,443.0041899999999,399.51541,288.9931299999999
E01000946,1040.4174600000001,915.79515,691.2615900000001,882.39693,857.90266,611.52655
E01000947,934.46406,948.28887,740.1181,1157.5688,1223.41504,874.4225899999999
E01000948,63.81075,53.07848,40.83538,24.881960000000003,16.34135,15.256069999999998
E01000954,112.39676,83.38425000000001,78.42985999999999,78.96356999999999,77.99971,67.97327999999999
E01000956,1338.4221,1188.2728,968.5228800000001,1014.97123,979.0525,807.58218
E01000958,29.353339999999996,23.02629,16.40755,34.57789,32.06856,25.036459999999998
E01000959,70.05167,63.096599999999995,53.07892999999999,33.80261,29.14931,27.72486
E01000960,987.3929099999999,699.6491300000001,532.41791,581.8958199999997,488.65917,378.60674000000006
E01000963,818.83975,672.27624,511.93184,908.8842199999999,769.61925,652.7221
E01000969,418.7887799999999,381.81737000000004,308.67566999999997,402.42251000000005,333.03399,279.59305
E01000972,391.12942000000004,359.17637,226.43668000000002,357.22114999999997,267.47688999999997,201.80249999999998
E01000973,754.0564700000001,607.54892,451.9357399999999,736.2912399999999,747.9254900000001,475.6337700000001
E01000974,669.3291600000001,722.0870599999998,524.50481,459.11539000000005,573.7320000000001,356.66847
E01000975,834.34743,760.2119599999999,683.08181,223.63659000000004,204.24193999999997,169.65761000000003
E01000976,243.18449999999999,201.94197000000003,182.87082,415.9049999999999,355.47917,277.29859
E01000977,76.06169999999999,72.56578999999999,72.68394999999998,92.57456,85.66792,83.68984999999999
E01000978,85.26223000000002,81.99313000000001,114.58294000000002,161.29964,123.22772000000003,90.60673999999999
E01000979,68.4043,58.837589999999985,48.31746,131.27373,117.89576,77.59778
E01000980,42.550979999999996,31.09545,25.583890000000004,112.28267999999997,96.28473,68.52347
E01000981,31.29813,32.32239,24.066039999999994,59.15163,54.85427,27.94675999999999
E01000982,27.43848,26.619829999999997,16.644869999999997,19.939590000000003,19.26956,9.32733
E01000983,68.08887999999999,68.97355,56.908500000000004,92.11758,94.10446999999999,79.79477999999999
E01000984,50.5243,41.948769999999996,36.82773999999999,129.71969,105.3881,67.04612
E01000985,31.252879999999998,29.824049999999996,23.073809999999998,34.87441,27.81023,19.0289
E01000992,174.16732999999996,156.82374,126.98505000000003,255.5618,207.76306,164.06926999999996
E01000993,71.78513,64.31743999999999,44.853019999999994,83.47317,70.34037000000001,56.19525999999999
E01000994,25.61874,22.474919999999997,20.944110000000002,65.03423999999998,48.4364,27.0705
E01000995,138.41206,152.80829,125.02895000000001,363.2036100000001,299.88398,235.87922
E01000997,112.23662999999999,95.41513,100.46747000000002,220.39271000000002,163.26200999999998,127.20436999999998
E01000998,55.793820000000004,47.41328,54.616279999999996,125.52999000000001,102.7916,76.71927000000001
E01001000,254.20257,253.14945999999998,219.87806000000003,286.50372000000004,254.75285,208.12371999999996
E01001003,57.98635999999999,49.86495999999999,46.821979999999996,144.56647,108.56027,83.01329000000001
E01001004,42.71827999999999,36.91580999999999,37.00076000000001,150.55083,106.19611,74.93983000000001
E01001006,93.66338999999999,88.6777,69.0681,209.73671000000004,183.39844000000005,136.56410000000002
E01001008,83.66990999999999,75.38155000000002,60.73472000000001,127.68748,112.74873999999998,76.07739000000001
E01001010,244.09359,265.6507,170.5039,151.32342,127.46486000000002,123.41954
E01001011,592.4772300000001,638.69757,543.05492,873.0220900000002,797.9472299999999,676.9731800000001
E01001013,1775.39631,1909.8135,1170.23779,1300.5388700000003,1368.0134999999998,950.94999
E01001015,65.80623,37.631719999999994,19.801159999999992,24.869929999999997,25.397,19.185779999999998
E01001016,25.780970000000003,34.34345,18.667859999999997,105.0515,87.80306999999998,55.56644
E01001018,109.23614000000002,87.10625000000002,48.58956,216.20899999999995,166.38253999999998,95.25600000000001
E01001019,20.555619999999998,18.744680000000002,15.07742,49.912130000000005,38.62454,20.475239999999996
E01001020,55.309349999999995,51.67745,48.759479999999996,89.02740999999999,79.11259999999999,42.13411
E01001021,25.032359999999997,19.433480000000003,12.69287,64.21435,46.92781000000001,40.66054999999999
E01001023,607.4431299999999,517.45352,322.75442,593.7581799999998,578.6759699999999,397.47889
E01001025,25.580779999999997,24.52199,11.46984,29.91107,17.898490000000002,9.041490000000001
E01001026,12.55126,19.81142,8.37244,44.797329999999995,44.490809999999996,29.369710000000005
E01001027,18.618939999999995,17.295799999999996,12.6471,40.778009999999995,30.126369999999998,14.701499999999998
E01001029,69.42046,66.42603000000001,50.57447,134.99320999999998,138.88535,79.2725
E01001032,23.811099999999996,18.8395,19.773130000000002,19.826399999999996,20.8769,13.523799999999998
E01001033,103.24888999999999,94.44778000000001,70.36519,155.1866,134.90320999999997,119.25687
E01001034,105.27234999999999,84.72268,44.24855,104.12961,78.60196,63.464409999999994
E01001035,80.09884,51.43935,58.20791,227.63899999999998,182.02313000000004,139.58694000000003
E01001036,29.898419999999994,24.21233,15.352479999999998,125.17050000000002,83.28903000000001,67.28814
E01001037,105.51752999999998,97.03208,71.46851000000001,154.82126,136.91312,89.33650000000002
E01001038,146.05141,104.82615,83.31281,133.49064,92.70074,95.57392000000002
E01001040,116.92237000000003,90.12401000000003,78.08059999999999,181.5057,138.29134,113.37784999999998
E01001041,324.67801999999995,285.65549,247.96161000000004,497.1511,405.9729600000001,324.19030000000015
E01001042,396.57271,368.78413,245.64909000000003,250.39414999999997,200.32099999999997,165.27348999999995
E01001044,107.35252,98.50611999999998,69.72328,99.72071999999996,97.52209,55.684670000000004
E01001047,18.696969999999997,12.406409999999997,11.067759999999998,32.752590000000005,32.32886,18.682129999999997
E01001049,82.03537,74.36807000000002,55.16992,198.2993,187.82894000000002,170.87807000000004
E01001050,129.50098999999997,122.15170999999998,74.33915999999999,138.80191000000002,126.6058,96.70953
E01001051,49.36407999999999,47.88909000000001,36.93733999999999,148.69008,129.25179000000003,84.69555999999999
E01001052,63.739050000000006,47.33619,53.64994,126.77214000000001,96.98716,73.11364
E01001053,92.84725,96.8236,77.27993000000001,156.39768000000004,149.60455,109.97714
E01001054,98.38326999999998,79.28940999999999,82.75853000000001,140.70013,123.10358,98.66078
E01001055,96.60007999999999,79.68719999999999,80.39080999999999,207.58106999999998,177.42668,105.49790999999996
E01001058,21.601200000000002,14.36313,10.012459999999997,72.8375,50.77940999999999,27.52937
E01001059,18.01349,16.80117,12.875999999999998,63.70838,50.55335,32.63355
E01001060,37.519360000000006,22.41997,30.37228,126.98487999999999,91.17744,63.62984
E01001061,79.84902999999998,65.48525,59.51852000000001,95.63293,75.23442,50.539289999999994
E01001062,263.84731,192.73849999999996,112.55798999999998,351.40207999999996,208.66377,172.1473
E01001063,224.93566999999996,196.83883,130.18802,323.53612999999996,260.24116,137.71049000000002
E01001064,141.5076,115.08973999999996,96.86847999999998,261.17021,202.76223,164.17183000000003
E01001065,645.1408500000001,500.9322699999999,365.74116,621.4850499999999,533.15147,355.46010999999993
E01001066,58.794560000000004,51.64002000000001,44.8565,195.07349999999997,136.40962999999996,110.87543000000001
E01001068,18.57346,20.930030000000002,9.615689999999999,45.67208999999999,39.82264,20.00267
E01001070,29.079479999999993,26.118930000000002,26.650919999999996,108.70936000000002,86.48604,61.07502999999999
E01001071,23.441789999999997,18.73833,12.57275,42.76577,48.55172,16.15683
E01001074,186.44491,193.02098999999995,129.02074,261.31064000000003,218.09098999999995,139.62708
E01001075,88.08024,82.75014,59.58043,129.11624,122.80234000000002,95.94138000000001
E01001076,150.26307999999997,99.73024000000001,61.49625000000001,171.45206000000005,170.45609,109.42830999999998
E01001078,115.85514999999997,106.31568,62.78532000000001,69.40543,49.55095,41.84891
E01001079,87.66491,69.87509999999999,58.34489,215.52585999999997,164.75753,99.53336000000002
E01001080,86.82400000000003,69.91238,58.49191,90.45573,75.43964000000001,64.21427
E01001081,44.458470000000005,42.62828,35.629999999999995,117.36811999999999,91.55595,64.62482
E01001083,52.183730000000004,52.61687,38.43754,98.52682999999998,69.20656,56.06432
E01001084,332.12591000000003,281.92898,200.61321999999998,438.73644,355.4385500000001,220.41174999999998
E01001085,428.5711900000001,337.14264,280.6251900000001,398.32151000000005,359.54318,264.52624000000003
E01001087,426.63161,436.78708,364.36336,495.63912000000005,454.10172,357.45346000000006
E01001089,322.68972,246.68228,232.35990000000004,368.19259,304.44055000000003,264.07917000000003
E01001091,116.67593999999998,119.55999,86.40321000000002,174.65804000000003,152.70985,113.49664
E01001092,189.69375000000002,157.31036000000003,118.25031999999999,149.45843,110.06959,80.66902
E01001093,133.19966,120.23794000000001,84.13769000000002,122.81127000000001,98.60028999999999,58.68508
E01001094,72.33721,63.34624,37.988220000000005,98.69803999999999,82.53358000000001,52.95067
E01001095,211.65839999999997,164.1544,141.43627,247.74543000000006,226.22131,158.58193999999997
E01001097,1644.3551100000004,1448.44378,912.9240700000001,1597.3987699999993,1472.1170300000003,939.4278800000001
E01001099,25.38527,27.79961,22.58723,63.94764,59.23918,30.81272
E01001102,85.21035999999998,94.06118,38.48885,102.10106,102.44511999999997,45.77309999999999
E01001103,15.370750000000001,21.50307,11.690820000000002,52.65056,35.15226,14.74855
E01001104,30.11748,31.063509999999997,9.19782,53.455609999999986,51.315039999999996,27.073559999999997
E01001105,29.187420000000003,24.79596,24.095130000000005,77.97030999999998,69.46211000000001,41.732639999999996
E01001106,55.29723,45.40134,26.31865,48.11557,46.865379999999995,18.15615
E01001107,18.068759999999997,13.78892,6.539599999999999,28.07146,28.589189999999995,12.833730000000001
E01001108,18.55086,18.22229,8.10614,42.01822,29.380890000000004,21.233240000000002
E01001109,95.2729,74.64104,68.30321,112.58391,90.95607,65.36115
E01001110,186.13454000000002,166.19325999999998,153.7023,288.89144999999996,235.79307000000003,187.64842000000004
E01001111,236.68266000000006,248.97113000000004,200.9348300000001,439.33176000000014,373.54130000000004,278.3206200000001
E01001112,262.58447,239.55318,212.86888,300.6548,243.89298,221.58753
E01001114,176.65288999999999,171.36897999999997,138.97643000000002,269.54125,231.74666000000002,167.16613999999998
E01001115,30.25398,23.155939999999998,21.89656,49.110260000000004,35.83163,27.443689999999997
E01001116,125.84639,126.94101,90.24591,342.55796,300.95771999999994,232.83002
E01001118,450.97088,406.54254999999995,336.39850000000007,495.76991,409.28259,295.07258
E01001119,35.242529999999995,25.406679999999998,18.605069999999998,109.77109999999999,66.44403,44.066289999999995
E01001120,23.535209999999996,18.444539999999996,13.874950000000002,56.052989999999994,38.192530000000005,26.918490000000002
E01001122,55.913769999999985,34.668929999999996,31.12121,129.32257,92.75325999999998,56.09084999999999
E01001125,364.14441000000005,329.64716,170.13923999999997,448.62789,351.98154,216.1811
E01001127,71.78021000000001,72.08933999999999,53.78956,256.62573,202.11328999999998,142.69109
E01001129,17.860129999999998,24.68031,11.683529999999998,46.21082,40.53645,20.97278
E01001130,49.086679999999994,32.47415,42.571239999999996,123.16768,84.53002000000001,56.14074000000001
E01001132,23.22572,18.239739999999998,16.10801,41.12339,30.620179999999994,20.00517
E01001133,63.17591999999999,64.57202,45.91190999999999,87.98370000000001,77.57758,47.59424
E01001134,36.75899999999999,38.93679,18.86196,148.72093,103.59449000000001,71.99422999999999
E01001135,189.12014000000008,168.74741000000003,117.89836,325.27326,258.25365000000005,158.61039
E01001136,759.7713099999999,685.49776,436.59162999999995,949.40943,846.46711,599.3956099999999
E01001137,139.2687,144.04784000000004,103.43492,249.68124999999995,218.8467,172.02268999999998
E01001138,45.90829,25.87868,12.585550000000001,56.367520000000006,41.14482999999999,26.825559999999996
E01001139,195.97695,189.24249999999998,146.87554999999998,375.8533100000001,274.8584600000001,224.37171
E01001140,25.974269999999997,20.36852,15.21891,49.464789999999994,42.17964,27.410010000000003
E01001142,127.39189999999999,107.45018,95.06905,165.25898999999995,130.69504999999998,101.03101
E01001143,51.28761,43.33658,40.51773,77.87865000000001,56.30218000000001,44.24580000000001
E01001144,13.201080000000001,13.804139999999999,12.304180000000002,17.14013,17.395059999999997,11.704659999999997
E01001145,496.12144,492.42223,358.12187,322.04071,316.77346,251.02215
E01001147,98.11862000000002,84.64710999999998,77.23170999999999,208.48323000000002,170.76805,111.27897
E01001148,40.12346,39.1307,30.607770000000002,62.994189999999996,46.864639999999994,39.74451999999999
E01001149,26.613310000000002,21.121519999999997,19.16027,90.70653000000001,64.44254,48.42167
E01001150,49.624819999999985,48.23565,37.07767,158.98153,119.48107000000003,93.96674999999999
E01001151,110.35025999999998,90.51158000000001,84.01879000000001,197.42861,148.01176999999998,108.43499
E01001152,252.92633999999998,223.87264,190.09904,430.4059799999999,376.26441000000005,238.76779000000002
E01001154,80.84723000000001,84.5711,45.667429999999996,133.49065,112.27311999999999,78.0934
E01001155,1493.4091,1250.4605299999998,814.1621799999999,1365.7057900000004,1142.61499,852.0839000000001
E01001156,327.78587,281.85676,223.26349,682.23824,508.39390999999995,378.82661
E01001157,261.61269000000004,228.93155,215.83898000000005,446.36491,303.61096,285.77714000000003
E01001158,59.44212,60.942400000000006,53.38181,71.87355,51.19373,42.474250000000005
E01001159,146.00172999999998,147.16660000000002,117.19926,424.14629000000014,325.0981299999999,228.32239999999996
E01001162,14.485639999999997,12.4069,12.722079999999998,21.68931,26.35831,13.495489999999998
E01001163,46.49875,32.03808000000001,30.35973,51.051580000000016,28.320389999999996,29.02886999999999
E01001164,643.20031,675.84945,501.0607599999999,775.4471299999999,675.8372799999999,495.58442
E01001165,170.02906,169.6161,116.20080999999998,219.1255,201.41496,148.99961000000002
E01001166,100.44977999999999,94.52777999999998,78.08828,143.12724999999998,115.81708000000002,98.26417000000001
E01001167,393.91481999999996,325.10794000000004,195.95578,442.6524499999999,368.09239999999994,258.20377
E01001168,137.17678,108.56616,78.19413999999999,135.2833,107.06869999999999,79.46659
E01001169,36.64529,28.8888,27.51159,77.45501999999999,59.923880000000004,40.2788
E01001170,574.5718599999999,480.23571999999996,374.99091,707.03259,599.3569200000001,438.07725
E01001171,91.14177000000002,76.83701,58.15832999999999,178.96813,139.57673000000003,89.61134999999999
E01001172,282.49631999999997,300.83319,190.04553999999996,266.45723999999996,211.6575,168.26144999999997
E01001173,89.75878999999999,68.38999,42.48731,217.25933000000003,161.71525999999997,96.26956000000001
E01001175,58.31252,53.42600000000001,55.91883000000001,92.58639000000001,55.11297999999999,50.86066
E01001176,83.58749,69.21324,59.03911999999999,264.1313,219.87827000000004,156.33172000000002
E01001177,136.58849,129.33968,104.42527000000001,261.86377,209.41440999999995,193.37188
E01001178,812.5242900000001,815.0721699999999,637.74141,900.83714,865.31766,689.82782
E01001180,122.93353999999997,117.05613999999998,95.00321,107.97191000000001,99.27302000000002,72.46465
E01001181,214.76674000000003,187.77436,200.43288,163.27700999999996,140.19562,128.9331
E01001182,262.34493999999995,275.69336,237.24787999999998,349.60734999999994,331.12388999999996,243.06855
E01001183,1433.8796999999997,1393.29832,1184.25374,2209.64487,1803.89583,1460.5610199999999
E01001185,89.30146,71.23022999999999,69.83726,152.76932,133.1688,102.23659
E01001186,259.20131,224.22463999999997,199.53163,325.43057,275.22968999999995,211.46944
E01001187,35.73853,29.45071,27.89052,99.03864999999999,90.75694999999999,65.37586
E01001191,102.50541999999999,91.34996999999998,64.85174,187.73599000000002,174.75057,171.85241000000002
E01001192,157.7628,120.63917,107.25898000000001,193.38817,151.55195999999998,119.27608999999998
E01001193,38.586969999999994,41.013,35.860119999999995,101.80186000000002,94.40489,66.48594999999999
E01001195,28.516599999999997,26.143780000000003,18.3987,63.57714,49.48449,31.52928
E01001197,62.646539999999995,40.6887,27.825380000000003,80.54010000000001,53.02583999999999,42.20836
E01001199,114.05429999999998,95.81008000000001,83.73347,117.28737999999997,94.76648000000002,104.67582999999999
E01001202,179.31842999999998,175.30879,154.8404,100.82248,108.87363,75.95898
E01001204,25.141499999999997,20.14373,15.12516,62.00949,46.58149,40.79591
E01001205,40.550709999999995,28.76059,32.27449,60.225390000000004,49.07203,38.32209
E01001206,37.68003,42.351960000000005,30.725429999999996,115.85586,105.70433,77.57583000000001
E01001207,82.59465,69.6406,55.6442,109.3403,83.95114000000001,68.37086000000001
E01001208,280.58974,210.46652999999998,178.02223000000004,431.58767000000006,325.64585000000005,282.46341000000007
E01001209,124.32819,140.87484999999998,72.13102,230.41724000000005,191.61146,126.16564
E01001210,122.1902,106.70356,100.65334000000003,226.69269,187.87927,155.29627000000002
E01001211,43.721680000000006,76.08799,19.38643,106.05134,96.58046000000002,58.72865000000001
E01001212,126.85308,115.24127000000001,62.45899,208.42227999999992,148.31521,124.26649000000002
E01001214,150.16416,135.48359,141.19394,278.98420999999996,239.11877,240.28854
E01001215,557.28343,536.2305900000001,498.99659999999994,514.8270600000001,456.39047000000005,437.0418000000001
E01001216,115.67728,96.87418,87.32302,196.79046999999997,162.39709999999997,117.59026
E01001218,167.31036000000003,149.91882999999999,99.53521,355.37678,291.94187000000005,116.46732999999999
E01001219,37.315099999999994,32.08171000000001,26.047329999999995,68.57050000000001,53.704589999999996,45.11365
E01001220,41.18846,38.09158,29.60037,224.09607,167.24029000000002,88.99997
E01001225,4558.976519999999,3787.11093,3117.5812700000006,2321.15394,2489.90794,1759.97507
E01001226,172.40023999999994,122.67406,88.62435000000002,334.28776999999997,251.53477,199.74174999999997
E01001228,105.28697,82.90702,73.58490999999998,145.20060999999995,119.19281000000001,116.87508999999999
E01001229,27.91304,39.04696,28.62855,80.70607,77.52963,57.72593
E01001230,84.24361999999999,62.995689999999996,27.24609,55.89284,54.684850000000004,25.925479999999997
E01001233,281.39162000000005,325.30791000000005,185.49244000000004,377.62872999999996,367.5132300000001,220.88124000000002
E01001235,215.16018,202.02875,190.05078,174.31580000000002,158.13769,160.63622
E01001239,27.102259999999998,23.82171,17.72579,19.958139999999997,19.691059999999997,18.415889999999997
E01001240,129.12494999999998,86.50131999999999,109.26550999999999,239.62308000000002,197.54911,172.04106000000002
E01001241,85.10974000000002,63.637820000000005,52.66828000000001,118.72836,94.86281,72.28364
E01001243,279.50595,246.33762,183.00434,306.66961999999995,253.41866999999996,214.30845
E01001244,718.31174,577.8068799999999,475.05074,1145.51009,883.5245399999999,700.52995
E01001245,228.04288,194.89685,139.93431999999999,404.1920799999999,305.8285,232.18297
E01001246,227.33137000000002,158.41506999999996,150.14786,202.50375,186.21379,130.92007
E01001247,1220.4464400000002,1065.9396499999998,754.81933,921.3226099999999,790.2339600000001,649.7892199999999
E01001248,165.22333999999998,162.86314000000002,114.12567999999997,264.7582,211.4021,149.82355000000004
E01001249,1384.3610500000002,1356.90076,962.4936599999999,1377.56713,1286.69947,984.2705299999998
E01001250,181.07982999999996,186.57072999999997,146.78563,245.21882,212.33595,181.4837
E01001251,223.94961000000004,200.94400999999996,168.57326000000003,437.93793000000005,368.1858899999999,288.21993
E01001252,828.0846600000001,777.38982,571.75896,1142.29914,942.4876600000001,767.7298
E01001253,48.89218,53.326070000000016,35.963719999999995,69.98802,50.85671000000001,44.53999
E01001254,27.555130000000005,29.670450000000002,23.284150000000004,55.05950000000001,36.09845,28.138600000000004
E01001257,235.93182000000002,213.0824,185.34578999999997,459.70221999999995,370.31096,289.15126
E01001258,285.39242,225.9829,219.84613000000002,515.2341,431.06537999999995,335.03615999999994
E01001259,194.23426999999998,171.19241,167.98718,287.91614000000004,234.37101,192.29991999999993
E01001260,79.60591,61.08020000000001,36.95366,73.46830999999999,68.79332,31.597279999999998
E01001261,2650.9306099999994,2442.4711500000008,1674.8036800000002,3226.9258700000005,2746.69473,1826.9110900000003
E01001263,34.295829999999995,51.418969999999995,31.70969,89.16805,64.69776,43.2835
E01001264,39.83729999999999,32.36924,35.882349999999995,54.453059999999994,48.27013999999999,26.641379999999998
E01001266,64.70885,61.896739999999994,24.91097,70.48255000000002,47.090529999999994,43.856579999999994
E01001267,216.06913999999998,162.98242000000002,133.56441999999998,279.21352999999993,240.51175000000003,139.31416
E01001268,32.65178,29.858629999999998,24.38102,58.683789999999995,70.29401999999999,38.67547
E01001269,291.6484,153.68548,52.199160000000006,279.09130000000005,229.78528,46.16857
E01001271,201.75964999999997,167.45918,101.38798,237.07987,166.11579999999998,123.02757
E01001272,930.3963699999998,730.65666,373.57684,612.4605099999999,544.65704,355.41949999999997
E01001275,79.09804000000003,72.02178,46.46644,140.60361999999992,138.52730000000003,77.74933
E01001276,108.41718999999999,84.76462,72.3583,175.46127,118.0489,110.34841
E01001277,615.56456,529.30168,428.06366,636.6253500000001,556.0308899999999,446.3265400000001
E01001278,586.60141,521.59839,372.26801,650.9064099999999,594.5752200000001,460.68689
E01001280,31.046329999999998,25.48605,13.764179999999998,34.80424,50.52110999999999,26.994959999999995
E01001281,41.15952000000001,42.47214,27.54958,80.87093999999999,71.01693000000002,55.97997999999999
E01001282,13.47688,17.72802,10.33226,41.773599999999995,37.69428,26.735390000000002
E01001283,227.28725,186.50241,148.40327,645.05729,552.2788199999998,378.31806000000006
E01001285,212.36908000000003,195.04889,177.26293,206.54637000000002,200.86771000000002,147.60760000000002
E01001286,43.9797,41.78638,34.69552,52.96247000000001,50.21412000000001,31.670470000000005
E01001289,154.10689999999994,125.02914,101.20596000000002,234.12835,192.21738,156.32842999999997
E01001290,75.89574000000002,78.29786000000001,49.685019999999994,112.22456999999999,91.55196,62.739920000000005
E01001291,68.20808000000001,47.043610000000015,57.8554,121.02650999999999,92.13409999999999,87.55545
E01001293,105.67851,81.41595,105.2589,241.30736000000005,197.30089999999996,165.52134000000007
E01001294,91.10451,92.43145999999999,103.77036999999999,202.13079000000002,191.06873,170.28608
E01001295,121.80017,94.48293999999999,104.79104000000001,220.46746,198.77314,153.87559
E01001296,40.18667,42.55159999999999,36.851600000000005,64.27168,54.92600000000001,50.707629999999995
E01001297,249.30155000000002,231.50937000000005,239.18753000000004,393.91307,348.87368000000004,295.91793
E01001298,937.5958400000001,896.547,838.3770900000001,1496.4989899999996,1381.96706,1089.82065
E01001299,39.5879,16.79464,7.73383,27.483399999999996,16.24479,7.9601
E01001301,257.41279,270.9611299999999,196.22402000000002,358.56297,329.42246,222.77033
E01001302,188.5882,158.95943,95.87176000000001,214.16411,187.79743000000002,122.66427000000002
E01001303,553.61527,496.57654,395.36412,386.8934400000001,420.05271,248.00929
E01001308,92.77205000000001,73.58019,67.10101,142.9629,127.40532999999999,93.3063
E01001312,238.63941,165.87711000000004,109.32935,334.47685000000007,253.33814999999998,133.60858
E01001313,58.29269,37.2071,49.61507,113.53426999999999,82.61096,64.88172
E01001315,65.55279,60.75081,50.38552,105.81242999999999,78.20655000000001,60.45977
E01001316,237.69869,189.65846000000005,192.73611,397.69512,325.92636999999996,275.80681999999996
E01001317,60.24699,53.49221,50.96808,117.26576000000001,114.77634,71.14581000000001
E01001318,62.036719999999995,55.56955999999999,45.98928999999999,41.62208,46.976379999999985,26.259199999999996
E01001321,233.04936000000004,190.02129,147.01267,267.69001,230.85855,173.17660999999998
E01001322,1991.41911,1495.12404,1236.5527799999998,1630.2583599999998,1295.9571600000002,1193.56492
E01001323,412.79616000000004,324.91928,279.39607,263.58749,237.28825000000003,191.38055
E01001324,53.69824,50.74031000000001,42.58665,44.15039999999999,32.30564,34.721920000000004
E01001325,32.822939999999996,29.21445,28.80646,69.19440999999999,59.79995,45.59414
E01001326,216.21609,183.61038,178.0358,393.78194,330.95303999999993,245.43947
E01001327,212.20326,165.10757999999998,158.73815,319.40984,233.62780000000004,202.86736000000008
E01001328,993.6417299999999,781.08258,699.0283200000001,1319.89234,1015.84113,842.39962
E01001329,97.44613999999999,82.33105,83.60983999999999,239.03805000000003,192.33312000000004,134.26333
E01001330,393.59351000000004,316.74237000000005,262.11361,553.4922699999998,448.1897799999999,330.4572100000001
E01001331,122.37486,106.80678,99.27148,234.46650999999997,193.48592000000002,149.40268
E01001333,712.9652300000001,689.88567,586.17175,692.2752900000002,625.0538300000001,567.75195
E01001334,28.90825,20.726850000000002,25.96807,72.42043,60.291419999999995,53.341570000000004
E01001336,138.36151999999998,133.42024,138.23726,221.90595000000005,184.69074999999998,151.45415000000003
E01001337,1079.19178,928.24939,718.10806,1162.55982,1099.4260799999997,827.4198200000001
E01001338,1427.44614,1180.76308,789.0567299999999,1102.36728,960.37802,765.4494999999998
E01001339,50.66644,32.194770000000005,29.224009999999996,113.07955,98.20459999999999,61.82656999999999
E01001341,194.57069999999993,180.74681999999999,166.68276,268.65414,228.21251000000004,187.46183
E01001342,46.11371,50.327259999999995,43.02367,70.50154,56.23482,50.13115999999999
E01001343,26.61224,22.84147,21.83429,46.75285999999999,42.82049,23.931579999999997
E01001344,232.04926999999998,176.825,147.64892,210.368,209.79956,168.48787000000002
E01001347,111.26874,94.11922,74.83945,92.23773,85.62171000000002,69.37380999999999
E01001348,139.27218,148.18571999999995,125.92753000000002,190.43298999999996,161.75193,148.08708999999996
