threshold,stage,k,n_core,pct_core,n_excluded_from_fit,pct_excluded_from_fit,n_init,seed,converged,n_iter,fit_seconds,lower_bound,bic_within_threshold,aic_within_threshold,min_cluster_size,max_cluster_size,min_cluster_pct,activity_eta2,activity_kw_h,activity_kw_p,activity_kw_epsilon2,direction_balance_eta2,weekend_ratio_eta2,post_midnight_share_eta2,deep_night_share_eta2,post_midnight_persistence_eta2,timing_mean_eta2,activity_to_timing_ratio,gate_activity_below_timing,is_bic_best_k
36.0,deepdive,3,3365,93.65432785972725,228,6.345672140272753,20,42,True,30,6.586971700002323,299.3924782925081,-1949113.9098828663,-1998707.736510189,461,1621,13.699851411589895,0.5018341972593816,1915.0639535268783,0.0,0.5690255661888395,0.03926116913876323,0.033387511864512144,0.3272067601398105,0.21737051798283985,0.2926930793052509,0.27909011914263376,1.798108076348309,False,True
