unit,cluster,max_posterior,entropy
500,1,1.0,5.178991340725084e-57
501,2,1.0,4.106746466659298e-46
502,2,1.0,8.887494807224893e-204
503,2,1.0,4.403990636789958e-89
505,0,1.0,2.1818206747277245e-79
506,7,1.0,1.1896532291865619e-77
507,2,1.0,1.562144778756617e-199
508,1,1.0,3.220776466908192e-117
509,1,1.0,1.6652381522981374e-14
510,5,1.0,4.695434062429547e-91
511,8,1.0,1.3038741992889682e-91
512,1,1.0,2.2955091019735926e-61
513,8,1.0,-0.0
514,3,1.0,7.2992928743099494e-155
515,5,1.0,-0.0
516,1,1.0,3.3976550395476025e-81
517,2,1.0,9.907606143060837e-164
518,0,1.0,2.0189775006392747e-78
519,1,1.0,5.496458760483589e-57
520,1,1.0,4.894837782972615e-90
521,2,1.0,3.9330408190520394e-176
522,1,1.0,2.0432687913949784e-55
524,8,1.0,-0.0
525,2,1.0,2.0423294796244466e-167
526,1,0.9970884397277181,0.019908110635580272
527,1,0.9999999999965326,9.513404841587278e-11
528,9,1.0,2.488179075433349e-99
529,5,1.0,2.1182347855738507e-55
530,9,1.0,1.3572943505241114e-89
531,5,1.0,2.8126431159563723e-166
532,5,1.0,1.3214481120499642e-129
534,1,1.0,8.281954221371879e-59
535,6,1.0,-0.0
536,2,1.0,2.7181169646582842e-46
537,5,1.0,2.1385184442774142e-74
539,4,1.0,1.1527784414159732e-104
540,8,1.0,3.627019740798591e-251
541,8,1.0,-0.0
542,8,1.0,-0.0
543,4,1.0,6.351822339011293e-137
544,7,1.0,-0.0
545,3,1.0,4.047524969595917e-33
546,4,1.0,6.2690625138219745e-77
547,1,1.0,2.117206815118747e-93
548,1,1.0,3.2377450722874467e-109
549,1,1.0,2.969466878622978e-67
550,5,1.0,-0.0
551,1,0.9999999999995737,1.240382367936176e-11
552,1,1.0,8.758479157807535e-25
553,8,1.0,-0.0
554,7,1.0,1.2337037893706999e-111
555,0,1.0,3.382844954647243e-69
556,0,1.0,9.16278500371683e-96
557,4,1.0,9.166248304495287e-123
558,1,1.0,7.052373571580079e-29
560,5,1.0,1.8226828433534766e-67
561,3,1.0,4.031679161035857e-62
562,8,1.0,3.072091274972819e-23
563,1,1.0,1.3130172939503884e-30
564,0,1.0,9.196136261147629e-49
565,5,1.0,3.8385176994768955e-80
566,0,1.0,1.3784962189835627e-14
567,9,1.0,1.7056348458101286e-75
568,5,1.0,1.4636839970660002e-100
569,3,1.0,2.0469003982319823e-151
570,2,1.0,7.247492270540161e-227
571,4,1.0,1.8051073680494552e-150
572,4,1.0,4.297257464237528e-107
574,8,1.0,-0.0
575,3,1.0,1.2952464017098593e-57
576,5,1.0,-0.0
577,3,1.0,2.1333659943250262e-129
578,5,1.0,2.0291589358631625e-74
579,1,1.0,4.691356243810261e-19
580,1,1.0,1.045461437341043e-75
581,9,0.9999999999999982,5.842728044707804e-14
582,5,1.0,3.2634019900072778e-24
583,8,1.0,1.7141196597875197e-58
584,1,1.0,1.6906499267087918e-15
585,3,1.0,2.152581696746277e-92
586,8,1.0,-0.0
587,7,1.0,-0.0
588,3,1.0,7.121987230725574e-62
589,0,1.0,2.1945758715403706e-93
590,8,1.0,-0.0
591,9,1.0,1.3296323090046598e-89
592,5,1.0,-0.0
593,8,1.0,1.318129446689239e-119
594,8,1.0,2.17940677911901e-55
595,9,1.0,2.530931746008171e-81
596,9,1.0,4.547098210447894e-59
597,3,1.0,3.2547161372073273e-159
598,9,1.0,1.4496908457007166e-55
599,3,1.0,8.067347640196688e-155
601,1,0.9999999999985789,4.036733099348247e-11
602,5,1.0,7.028850382449046e-135
603,8,1.0,8.590480607832072e-119
604,5,1.0,2.212742070477233e-43
605,2,1.0,2.2141002076881907e-41
606,0,1.0,1.807772842100665e-55
607,8,1.0,-0.0
608,1,1.0,1.1786725665472006e-106
609,1,1.0,2.0603733027967312e-101
610,4,1.0,1.9114021048506845e-186
611,5,1.0,3.9313214606399604e-55
612,5,0.9999999994916537,1.1386888507876479e-08
613,5,0.9999999994841744,1.1546907003013792e-08
614,8,1.0,-0.0
615,4,1.0,2.967647143289116e-69
616,1,1.0,5.180852298210886e-129
617,9,1.0,6.502403214443844e-44
618,7,1.0,-0.0
619,4,1.0,9.730052889384458e-297
620,2,1.0,3.560571724506042e-50
621,4,1.0,7.79362735167388e-79
622,1,1.0,6.130016863977371e-82
623,9,1.0,1.3981956807019825e-51
624,5,1.0,1.6827591224102884e-56
625,8,1.0,2.5740422223361206e-202
626,8,1.0,-0.0
627,3,1.0,6.81366310011341e-135
628,2,1.0,6.665173203971046e-122
629,8,1.0,9.411116289300165e-85
630,3,1.0,2.0953282235342797e-65
631,8,1.0,-0.0
632,1,1.0,6.377500229246533e-23
633,1,1.0,2.534639144905261e-46
634,8,1.0,3.76166361857905e-260
635,8,1.0,2.309378089678892e-299
636,5,1.0,4.5518178972229785e-73
637,2,1.0,4.972020738751062e-53
638,1,1.0,1.1425441288652643e-63
639,2,1.0,1.51458666293877e-132
640,8,1.0,1.861806284367717e-108
641,2,1.0,1.3870672556741367e-144
642,1,1.0,1.2926000187035983e-101
643,4,1.0,8.287853232231695e-48
645,2,1.0,6.196405934977355e-83
646,7,1.0,1.6385138016748671e-122
647,5,1.0,3.7877706e-316
648,6,1.0,-0.0
649,5,1.0,4.740373065110046e-18
650,5,1.0,-0.0
653,1,1.0,2.4794841376429666e-48
654,0,0.9998636819643534,0.0013496101336212846
655,1,1.0,5.1534819860376816e-48
656,0,1.0,6.576185258159608e-78
657,0,1.0,1.1934244807497991e-29
659,7,1.0,7.04440837835322e-100
660,0,1.0,2.0148825195423634e-39
661,0,1.0,1.3069887302511808e-58
662,0,1.0,2.8617980764832585e-73
663,8,1.0,1.2117242676309396e-49
664,5,1.0,2.3679738480418137e-75
665,2,1.0,2.9166766009233126e-206
667,5,1.0,1.4302411363810725e-27
668,1,1.0,1.8370826381364163e-122
669,8,1.0,-0.0
670,3,1.0,3.0942074587118395e-147
671,9,1.0,3.848918139223963e-27
672,9,1.0,5.546487466322425e-51
673,0,1.0,5.876395057029937e-50
674,8,1.0,-0.0
675,0,1.0,1.8177804263174814e-99
676,9,1.0,3.4508557972707723e-43
677,0,1.0,6.41457260205219e-38
678,9,1.0,5.901992584472571e-64
679,5,1.0,2.0680616596842966e-209
680,9,1.0,7.962240995717188e-74
681,8,1.0,8.200716439695879e-45
682,9,1.0,3.15677165256869e-40
683,0,1.0,1.748738832079751e-91
684,5,1.0,5.4203300939494655e-16
685,2,1.0,2.3172109172534797e-61
686,9,1.0,1.9604842275300896e-21
687,0,1.0,3.9224228988359976e-19
688,7,1.0,-0.0
690,3,1.0,2.4579860988825376e-140
691,0,1.0,2.7179546132438306e-27
692,4,1.0,1.3352268192465934e-70
693,0,1.0,6.411963829125544e-23
694,8,1.0,5.192341544562928e-175
695,2,1.0,1.5571347391983502e-156
696,1,1.0,6.635566791117879e-54
697,8,1.0,-0.0
698,1,1.0,2.1814186225227095e-68
700,8,1.0,9.935215524055859e-21
702,2,1.0,2.768642451481223e-165
703,5,1.0,5.576878764772316e-34
704,1,1.0,1.4711450559183164e-61
705,3,1.0,7.042843554059655e-75
706,5,1.0,5.919276483657791e-20
707,0,1.0,7.58151497252807e-77
708,8,1.0,-0.0
709,7,1.0,3.4125414359131653e-162
710,0,1.0,5.869344695395534e-62
711,1,1.0,2.227958216576576e-43
712,5,1.0,3.9327336792770714e-24
713,9,1.0,1.8977983962849114e-34
714,5,1.0,5.09893515009289e-178
715,9,1.0,3.061889562659451e-46
716,1,1.0,8.909715367249142e-166
717,9,1.0,2.0433874750773314e-47
718,8,1.0,-0.0
719,1,1.0,3.0561202154659906e-20
720,0,1.0,3.34417122287638e-83
721,0,1.0,3.241400331405301e-102
723,1,1.0,6.518068693932934e-53
724,2,1.0,8.164398842001007e-156
725,4,1.0,6.084076042960997e-157
726,1,1.0,6.282123378320597e-50
727,1,1.0,1.92158413731885e-51
728,8,1.0,-0.0
729,8,1.0,1.995088417821724e-70
730,5,1.0,1.5801399614566956e-192
731,2,1.0,2.5128577929174917e-176
733,6,1.0,-0.0
734,1,1.0,7.605988857822637e-56
735,1,1.0,3.5822875361500233e-26
