NLC,cluster,max_posterior,entropy,tot_entry,tot_exit,total_activity,Station,Fare Zone,easting,northing,lon,lat,catchment_area_m2,station_in_lnwc_extent,lnwc_1_share,lnwc_2_share,lnwc_3_share,lnwc_4_share,lnwc_5_share,lnwc_6_share,lnwc_7_share,covered_area_m2,lnwc_coverage_ratio,analysis_eligible,dominant_lnwc,lnwc_entropy_normalized,exclusion_reason,imd_score,imd_covered_area_m2,total_catchment_area_m2,imd_coverage_ratio,total_activity_metric,log_total_activity,direction_balance,midnight_share_common_window,night_tube_extension_share,common_window_persistence,weekend_common_ratio,volume_band,distance_to_centre_km
545,0,1.0,1.0685979141123642e-14,2650.5889391086,4817.557987651997,7468.146926760597,Chiswick Park,3,520293.2801,178723.680199999,-0.2685715255005448,51.49466748590177,1245454.229153061,True,0.0,0.5693937088875655,0.1337698073700089,0.1310945668668618,0.1179655987698358,0.0477763181057278,0.0,1245454.2291530564,0.9999999999999962,True,2.0,0.6442051849410408,,13.807325013370523,1245454.2307729833,1245454.229153061,1.0000000013006678,7468.146926760601,8.91853607170738,-0.2901615447305278,0.0386141498697386,0.0152620234169358,0.055230342537149,0.6198649762509517,low,9.978970477485733
547,2,1.0,6.8654281447106105e-78,15919.988308653175,27540.148534056007,43460.13684270918,Clapham Common,2,529504.8104,175338.249199999,-0.1371925356673191,51.46221051259463,2081858.8366931635,True,0.1217536572219918,0.4886568060789409,0.07541048414918,0.2705630000819818,0.0436160524679054,0.0,0.0,2081858.8366931367,0.9999999999999872,True,2.0,0.6637219046713926,,18.988501132585263,2081858.8393655086,2081858.8366931633,1.0000000012836343,43460.13684270918,10.679622411837125,-0.2673751412117841,0.0636257679869848,0.1393069987219899,0.1066911739332579,0.9647151135461992,high,5.079866945153083
548,2,1.0,1.1640977145741404e-29,10013.019612375085,18284.038310293618,28297.057922668704,Clapham North,2,530038.9661,175743.4515,-0.1293589507032176,51.46572960060881,1032414.5189164212,True,0.1999519631024647,0.7327016857735653,0.0,0.0673463511239701,0.0,0.0,0.0,1032414.5189164302,1.0000000000000089,True,2.0,0.3758831711815506,,20.78140193039548,1032414.5202432527,1032414.5189164211,1.0000000012851733,28297.057922668708,10.250548456635869,-0.2922925316307408,0.0592204196085754,0.099770470345387,0.0989037307785986,0.9866656351025234,high,4.63652254798804
549,0,1.0,1.6412473907881108e-45,8109.961520161199,20658.201825511995,28768.163345673194,Clapham South,2/3,528834.0334,174322.7074,-0.1472124126324337,51.45323695245536,2701981.229388783,True,0.0,0.3756452087444499,0.244012953362727,0.0642652225839005,0.3160766153089225,0.0,0.0,2701981.22938879,1.0000000000000029,True,2.0,0.6436193797966907,,11.354908230939312,2701981.2328574667,2701981.229388783,1.0000000012837555,28768.1633456732,10.267059375332792,-0.4361849644196381,0.0470568212933571,0.0793924427125804,0.0729679121692529,0.7020369732780788,high,6.1942387117328845
550,0,1.0,1.916533324803513e-19,1486.1034248744706,4476.264141884,5962.367566758471,Cockfosters,5,528140.5216,196370.205600001,-0.1491631467827761,51.65152862765704,3760349.898109784,True,0.0,0.0,0.0,0.0,0.3101523228323318,0.051338144558356,0.6385095326093121,3760349.8981098025,1.0000000000000049,True,7.0,0.4121359382460765,,13.654189816524672,3760349.903007774,3760349.898109784,1.0000000013025359,5962.36756675847,8.6933906284708,-0.5015055988296232,0.0553152549571614,0.0799284552590307,0.0853428997400336,0.9279199050895466,low,16.114981001315833
551,0,1.0,4.390544696161849e-37,5755.633014657403,20022.603049971,25778.2360646284,Colindale,4,521318.6301,189961.520300001,-0.2499380568695295,51.59544539419721,3596569.074060015,True,0.0437307653045087,0.1952138487383592,0.208647659908468,0.3445510339356036,0.1949486050506512,0.012908087062409,0.0,3596569.074060002,0.9999999999999964,True,4.0,0.7835757778414416,,25.04221888181963,3596569.078762459,3596569.074060015,1.0000000013074806,25778.2360646284,10.157324643184776,-0.5534502050312907,0.0435934172225223,0.0635119785383449,0.0681697453871411,0.7626187555072801,medium,13.020577628268148
552,0,1.0,5.5369852178147217e-42,6007.7387346847945,17295.926884897995,23303.66561958279,Colliers Wood,3,526787.9528,170368.2575,-0.1780579960869715,51.41815971696416,2699615.540413105,True,0.0184301774624054,0.41318495037886,0.1203511917865808,0.1551863126186882,0.2928473677534655,0.0,0.0,2699615.5404131203,1.0000000000000058,True,2.0,0.68986074886515,,14.923657936375099,2699615.543876442,2699615.540413105,1.0000000012829002,23303.6656195828,10.056408860692011,-0.4843953880254521,0.0485080242698249,0.0805382380744397,0.0751666749234439,0.7712453822005632,medium,10.555140798015636
553,1,1.0,1.1698606657402964e-87,42015.40638092037,19892.087873565983,61907.49425448636,Covent Garden,1,530250.6062,181025.0034,-0.1243670278686055,51.513144508444505,284915.1217793823,True,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,284915.1217793912,1.0000000000000313,True,1.0,-1.1410835440311978e-16,,23.394056172091954,284915.12214586115,284915.1217793823,1.0000000012862738,61907.49425448638,11.033412674694103,0.3573609103998126,0.0211958531043224,0.0192959013346888,0.033678617123799,1.0410102719553331,high,0.6564429896723645
555,4,1.0,1.2823816797022611e-18,2191.0869127885653,6879.916147624003,9071.003060412568,Dagenham East,5,550293.9749,185030.270500001,0.1659760468145935,51.54416043622838,3740622.431471849,True,0.0,0.0,0.024000131677312,0.0387105034552925,0.3448829850603832,0.3436677468902503,0.2487386329167619,3740622.431471795,0.9999999999999856,True,5.0,0.6658472732801168,,25.4535619010158,3740622.4361832477,3740622.4314718493,1.0000000012595225,9071.003060412566,9.11294836331454,-0.5169030595192169,0.0383737543987253,0.0179808748928816,0.0556149781532782,0.7031752326055508,low,20.68958446254566
556,4,1.0,6.125962154189393e-16,3929.921278039253,12834.603447290006,16764.52472532926,Dagenham Heathway,5,549022.5413,184709.7413,0.1475191734684776,51.54161732780605,3074293.5006769435,True,0.0,0.0,0.1555408364743815,0.1727065166898541,0.6373826943091082,0.0343699525266561,0.0,3074293.500676885,0.9999999999999808,True,5.0,0.5116640570222921,,31.212413960848934,3074293.5045564943,3074293.5006769435,1.0000000012619326,16764.524725329255,9.727079957267032,-0.5311622199343835,0.0399025804204006,0.0164868610889757,0.0581274520832885,0.6556007198103458,medium,19.3786561105081
558,0,1.0,3.49724590823874e-42,3378.6188977878883,8780.533651410402,12159.15254919829,Dollis Hill,3,522189.8506,185144.020099999,-0.2390407657243789,51.55196194099086,2291547.005529969,True,0.0,0.1211749503041088,0.0433757287510403,0.487953898801905,0.3474954221429459,0.0,0.0,2291547.0055299927,1.0000000000000104,True,4.0,0.5700553866105943,,38.22462247562571,2291547.008514601,2291547.005529969,1.0000000013024528,12159.15254919829,9.405919700605802,-0.4442673723983078,0.0443586281054764,0.0693233021461885,0.0693662277698464,0.8291478407238001,medium,9.263634612986136
560,0,1.0,1.6612647372264968e-32,21240.988564281724,47417.997442949214,68658.98600723094,Ealing Broadway,3,517989.3481,180932.526699999,-0.301005548648285,51.51500454109758,2436358.335260061,True,0.0166189612438997,0.1237557667879043,0.1444740385722187,0.3782352914348859,0.3233171687107247,0.0135987732503665,0.0,2436358.335260045,0.9999999999999934,True,4.0,0.7181336978711681,,16.81750022188877,2436358.338442661,2436358.335260061,1.0000000013062937,68658.98600723094,11.136921863213686,-0.3812612215961155,0.0331194334990078,0.0651564999922313,0.0492210020193122,0.8774221917368156,high,12.15725962459408
561,0,1.0,2.569702232019675e-28,2303.3179382436024,4984.9985703555,7288.316508599102,Ealing Common,3,518895.9685,180345.996200001,-0.2881437733169945,51.50954325566993,1271993.2185083863,True,0.0,0.0229482505297524,0.0,0.2668281729807717,0.3834517735392895,0.3267718029501862,0.0,1271993.218508382,0.9999999999999966,True,5.0,0.6023839651394471,,18.267962716708702,1271993.220166007,1271993.2185083863,1.000000001303168,7288.316508599102,8.894165063213391,-0.3679423950576134,0.0457638196424646,0.0203132925845413,0.0700437262146173,0.7290628677429541,low,11.23807996260065
562,2,1.0,6.396719084636541e-13,27622.40080070901,43334.3943087656,70956.79510947461,Earl's Court,1/2,525534.3012,178551.8071,-0.1931754026297784,51.49198454803539,637520.2152337426,True,0.0928664075688919,0.8352310943806358,0.0719024980504722,0.0,0.0,0.0,0.0,637520.2152337487,1.0000000000000095,True,2.0,0.2879710114837494,,18.608140584591524,637520.2160558451,637520.2152337426,1.0000000012895318,70956.79510947461,11.169840544199053,-0.2214304279641659,0.037571694813925,0.0384966407950281,0.0611839200885695,0.9655753231799572,high,4.949329544951715
563,0,1.0,1.995944694608074e-48,4494.830234434071,9275.1960687566,13770.026303190669,East Acton,2,521720.9991,181197.768999999,-0.2471625219934364,51.51659745054098,2911154.835861568,True,0.0,0.1439882535772152,0.1569509943668526,0.6955274705174842,0.0035332815384479,0.0,0.0,2911154.8358615744,1.0000000000000022,True,4.0,0.4327951891233431,,29.306238115068215,2911154.8396442872,2911154.835861568,1.000000001299388,13770.026303190662,9.530322120767469,-0.3471573495262576,0.0429996909794634,0.0642987617570034,0.0653710563278774,0.7685827330679543,medium,8.452749068720776
564,4,1.0,5.0692696873933745e-16,1721.8610796257235,5859.480321503004,7581.341401128728,Eastcote,5,511153.3473,187621.8123,-0.3973680168635398,51.576511969832765,3012308.850804296,True,0.0,0.0,0.0,0.0,0.6259008224803132,0.2185284503088746,0.155570727210812,3012308.850804321,1.0000000000000084,True,5.0,0.47026026036166,,7.634252157088902,3012308.8547831653,3012308.850804296,1.0000000013208703,7581.341401128724,8.933577322908604,-0.5457634767986126,0.041551494151448,0.0157391780260189,0.0600849140828693,0.6356936924107709,low,20.31559762672631
565,0,1.0,2.932842754351731e-31,5377.726258523599,16289.543558362002,21667.2698168856,East Finchley,3,527221.696,189183.6545,-0.1650441219039346,51.58715402026014,4069043.072615529,True,0.0,0.0132384229730582,0.0251499052329687,0.0581752903717641,0.6524377781729455,0.1320845434232351,0.1189140598260282,4069043.0726155257,0.9999999999999992,True,5.0,0.5727658672123507,,11.00203169672368,4069043.0778986593,4069043.0726155285,1.0000000012983719,21667.2698168856,9.98360424902099,-0.5036083176171402,0.037855902385984,0.0435180866208425,0.0568950925469511,0.6929426474529822,medium,9.27380479915263
566,4,0.9999997938735062,3.3793987003017467e-06,12101.66896228401,32374.14898746,44475.817949744014,East Ham,3/4,542463.3563,184275.4352,0.052826568311649,51.53940709913807,3488989.066784049,True,0.0220202740220469,0.0963686508132124,0.2083193774361125,0.6341827804259739,0.0194171934100467,0.0196917238926073,0.0,3488989.0667840387,0.9999999999999972,True,4.0,0.5544792746791675,,35.680042572887885,3488989.0712203262,3488989.066784049,1.000000001271508,44475.817949744,10.702723387465795,-0.4558090431992311,0.0524051891090911,0.0198470906701383,0.0815128991810376,0.8003262284197267,high,12.930399608679867
567,0,1.0,3.967772966841706e-25,6883.42049301447,17355.99079116461,24239.41128417908,East Putney,2/3,524381.7165,174869.93,-0.2110636822805433,51.459149587092405,2951421.222316108,True,0.0701477818921185,0.212052471400514,0.3435136002849875,0.246559306065809,0.0901479813551619,0.0375788590014089,0.0,2907531.452508307,0.9851292762022767,True,3.0,0.8056775571575304,,10.488832573357397,2907531.5276267943,2951421.222316108,0.985129301653909,24239.41128417908,10.095776407208414,-0.4320472215835343,0.0359948799296887,0.0085491510289044,0.0531752841807392,0.714233645577542,medium,7.964836327839547
568,0,1.0,7.271593015142656e-15,3567.356815224,11364.078103059994,14931.434918283994,Edgware,5,519550.4974,191940.4673,-0.2747777712374005,51.61360827412279,3241701.377997777,True,0.0,0.1152209906080303,0.0973046663474431,0.2265658828369618,0.4453105361887164,0.0042367333749062,0.1113611906439419,3241701.377997795,1.0000000000000056,True,5.0,0.7399686638050303,,20.584065614977302,3241701.3822513274,3241701.377997777,1.0000000013121353,14931.434918284,9.611290966203123,-0.5221682531187056,0.0415802296935933,0.0673805999950065,0.0618051196888518,0.8250841582347538,medium,15.674120498872526
569,2,1.0,4.905914737972757e-13,11572.099730892143,10494.686433429484,22066.786164321627,Edgware Road (DIS),1,527220.0675,181696.8814,-0.1677731663889066,51.51987245129845,324389.5444046781,True,0.960870142816404,0.0389680316843645,0.0001618254992313,0.0,0.0,0.0,0.0,324389.54440469306,1.0000000000000462,True,1.0,0.0854193949849424,,25.168237912647722,324389.5448239732,324389.5444046781,1.0000000012925667,22066.78616432162,10.001874184492268,0.0488251116152411,0.0328220800637657,0.0064815661573476,0.0498167079195631,0.8277353829939386,medium,3.1980953705326263
570,2,1.0,2.295757605555078e-28,28050.42101402668,36529.689299999634,64580.11031402632,Elephant & Castle LU,1/2,531908.9646,179141.8869,-0.1011862761028003,51.49583746787788,1137091.3026101354,True,0.5144802307344302,0.3712285519037253,0.0557896747756992,0.0585015425861454,0.0,0.0,0.0,1137091.302610141,1.0000000000000049,True,1.0,0.5328476216307665,,24.827201732947213,1137091.304068207,1137091.3026101354,1.0000000012822818,64580.1103140263,11.07567723701096,-0.1312984484656617,0.038352764137545,0.0030975625574837,0.0622243441380418,0.9931446578696926,high,2.163549896222538
571,4,1.0,2.149882783781716e-40,1586.740774435708,7174.0045893407005,8760.745363776408,Elm Park,6,552542.0054,185716.105799999,0.1986662037147443,51.54971988694184,3921337.243414482,True,0.0,0.0,0.0,0.0,0.1453258825494103,0.3466120925003647,0.508062024950225,3921337.24341449,1.000000000000002,True,7.0,0.5095758132269345,,12.906774646833627,3921337.2483439627,3921337.243414482,1.0000000012570918,8760.745363776408,9.078150406524529,-0.6377612386734803,0.0416367806940173,0.0295626780659464,0.0593113479580408,0.63038618736029,low,23.034830243064807
574,2,1.0,4.137723561751525e-23,63566.67849532675,63908.79549525513,127475.47399058189,Euston LU,1,529498.32,182668.2502,-0.1345986091511734,51.52808458451346,436065.3519700418,True,0.8864482168984088,0.0181782182945165,0.0953735648070746,0.0,0.0,0.0,0.0,436065.3519700308,0.9999999999999748,True,1.0,0.2075219823811205,,34.190643707961456,436065.35253247217,436065.3519700418,1.0000000012897845,127475.47399058186,11.755687108834202,-0.0026837868432137,0.020381289928225,0.0166910684885789,0.029787989352677,1.0689374604505542,high,2.375869428356733
575,3,1.0,1.4520207931799595e-37,23486.555265275125,13728.20874296794,37214.764008243066,Euston Square,1,529416.5999,182393.381999999,-0.1358768735158491,51.525633154752434,186683.38229365024,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,186683.38229364844,0.9999999999999905,True,1.0,-0.0,,25.471218226550423,186683.38253457245,186683.38229365024,1.000000001290539,37214.76400824307,10.524487714161223,0.2622170738512739,0.0243044714183384,0.0029042798058477,0.0347514120281322,0.6562920564647743,high,2.1383165680974168
576,4,1.0,4.2362658280897255e-38,667.8264632048237,2839.8286131578457,3507.655076362669,Fairlop,4,544935.5979,190594.5734,0.091053095971659,51.595558107334746,2350740.121856136,True,0.0,0.0,0.1185680757727619,0.018509992985921,0.1335087543057045,0.3193318976951317,0.4100812792404807,2350740.1218561125,0.99999999999999,True,7.0,0.681206523123239,,17.25083248696216,2350740.124847541,2350740.1218561362,1.0000000012725374,3507.6550763626706,8.162988073904419,-0.6192177117384422,0.0419727586123699,0.0638629052895368,0.0600895820605701,0.5745858607614912,low,17.98458340590833
577,3,1.0,5.401343626415656e-108,84668.20696805742,43853.17846013321,128521.38542819064,Farringdon,1,531559.9989,181873.9267,-0.1051919886781835,51.52047027577585,600123.8572686211,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600123.8572686008,0.9999999999999662,True,1.0,5.705417720155988e-17,,15.256143652508504,600123.858039534,600123.8572686211,1.0000000012845895,128521.38542819057,11.76385837381222,0.3175738292264905,0.0231049924019048,0.0018015365352655,0.0334644501218327,0.4940232980469676,high,2.0659812925518346
578,0,1.0,1.9028841148283286e-34,5611.129866541431,15060.825009251002,20671.954875792435,Finchley Central,4,525278.0259,190668.344000001,-0.1925548488048729,51.60093175153773,2998033.9954240606,True,0.0,0.0,0.1271490056378949,0.2222308996896809,0.4888676313670013,0.154303890891978,0.0074485724134447,2998033.9954240383,0.9999999999999926,True,5.0,0.653269644946992,,16.193929288388993,2998033.999325722,2998033.9954240606,1.0000000013014065,20671.954875792435,9.936581597262448,-0.4571263433713994,0.0377607449871415,0.0496036586258218,0.0569076687336298,0.7201578231756958,medium,11.377657246121775
579,0,1.0,2.231578525766679e-22,13859.011138565373,15732.067679270953,29591.07881783632,Finchley Road,2,526220.4473,184716.2096,-0.1810915387963695,51.54723083836693,698892.546594356,True,0.1794756359117952,0.5931428652947456,0.0818841270854656,0.0895885150783561,0.0559088566296372,0.0,0.0,698892.5465943645,1.0000000000000122,True,2.0,0.6168770070527649,,15.68838966548196,698892.5475010597,698892.546594356,1.0000000012973436,29591.07881783633,10.295261996993345,-0.0632980146562472,0.0327511386492937,0.0436350883760072,0.0492102799228496,0.756020867030536,high,5.841856027839908
580,2,0.999984588969772,0.0001861717085505,35581.464859727,61264.00631854646,96845.47117827348,Finsbury Park LU,2,531329.8862,186775.332800001,-0.106679347654079,51.56457021452156,1803733.9554033848,True,0.1141705784430203,0.3203191279203342,0.2533395888386245,0.1905668184098711,0.0930581829935856,0.028545703394564,0.0,1803733.9554034143,1.0000000000000162,True,2.0,0.8215485465197888,,30.361123827624393,1803733.9577289103,1803733.9554033852,1.0000000012892838,96845.47117827348,11.480882232221656,-0.2651909391977963,0.0407710081606535,0.063449361184157,0.0639612065368616,0.8949720311845001,high,6.507166594741436
581,0,0.9999998580838212,2.379656053668445e-06,11468.831695478311,12767.817156793844,24236.64885227216,Fulham Broadway,2,525454.6092,177301.7324,-0.1947664399933353,51.48076777565934,1791297.7150127834,True,0.2422969826542584,0.489585407265757,0.2471066138843945,0.0210109961955899,0.0,0.0,0.0,1733211.4695870953,0.9675730924352384,True,2.0,0.5754307900855116,,21.613284230965895,1733210.8447816065,1791297.7150127834,0.9675727436347662,24236.64885227216,10.095662440935747,-0.0535959186945828,0.0310775406005102,0.0055164025960239,0.0445742666023597,0.6883546442576913,medium,5.600560163156435
582,0,1.0,1.1584117360444663e-14,4134.559102466431,15444.256561332026,19578.815663798458,Gants Hill,4,543273.6779,188430.207599999,0.0661941322556114,51.57653500920319,3297376.089453494,True,0.0571340672037536,0.0,0.0450766732573294,0.5352063954248398,0.3483841338513771,0.0141987302626999,0.0,3297376.089453484,0.9999999999999968,True,4.0,0.5475949961311578,,16.539750360650206,3297376.093651561,3297376.089453494,1.0000000012731538,19578.815663798458,9.882254501525296,-0.5776497237152809,0.0473982842779805,0.0700157824471949,0.0720373548308669,0.7019494269170355,medium,15.410161554442913
583,2,1.0,4.875067115890883e-13,24407.7977511304,25217.295337503725,49625.09308863412,Gloucester Road,1,526182.7589,178846.489499999,-0.183734689874311,51.49448863919927,980515.9125735546,True,0.1530355602036616,0.662378957622038,0.0833034480395394,0.1012820341347608,0.0,0.0,0.0,980515.9125735664,1.0000000000000122,True,2.0,0.5134140715437215,,11.378733168539878,980515.9138384302,980515.9125735546,1.0000000012900103,49625.09308863412,10.812272044721896,-0.0163122633327355,0.0326975960081343,0.0293546390786281,0.0511504411935832,0.8942011955210665,high,4.238029573155711
584,0,1.0,3.694025551153294e-36,7577.159047743998,17054.375165318783,24631.53421306278,Golders Green,3,525255.0926,187480.2837,-0.1940222522452373,51.57228620318889,3741591.047481944,True,0.0,0.0615107007168881,0.0848448677013195,0.0288346536899749,0.2574943420866868,0.3435726398649702,0.2237427959401602,3741591.047481957,1.0000000000000036,True,6.0,0.7885773963636807,,14.356939197343182,3741591.0523456438,3741591.047481944,1.0000000012999015,24631.534213062798,10.111823377135591,-0.3847594727797653,0.0390927376278603,0.0543502681440071,0.0607183700522681,0.821922607985474,medium,8.615797560624362
585,0,1.0,8.351332947500478e-14,2762.5493261292822,5036.689329570003,7799.238655699285,Goldhawk Road,2,523183.913,179607.8456,-0.2266448641540456,51.50199179519617,782357.4908193544,True,0.2167427871192902,0.674900480573516,0.0415588024144341,0.0667979298927594,0.0,0.0,0.0,782357.4908193572,1.0000000000000036,True,2.0,0.4675025619360197,,22.291750012235152,782357.4918350745,782357.4908193544,1.0000000012982813,7799.2386556992815,8.961909609094132,-0.2915848717847472,0.0381888045274483,0.0115687725125024,0.059413931700305,0.8214665539718632,low,6.992738263098967
586,3,1.0,1.5163596456117814e-128,13135.597711445736,5103.015572910696,18238.61328435644,Goodge Street,1,529537.2731,181836.5931,-0.1343429023656584,51.520601842773736,388843.30024757946,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,388843.3002475704,0.9999999999999768,True,1.0,-0.0,,18.17016867427031,388843.3007496864,388843.30024757946,1.0000000012912835,18238.613284356437,9.81135106188802,0.4404162758045166,0.0198645370711831,0.0332719349044808,0.0282677169265717,0.527346055252203,medium,1.5750113137216588
588,3,1.0,6.402559193105069e-86,12106.120524522505,6108.148545019999,18214.2690695425,Great Portland Street,1,528837.973,182179.857899999,-0.1442909711973862,51.52384645620309,383026.7461705856,True,0.9127594495696624,0.0438491311437109,0.0168788497596225,0.0265125695270043,0.0,0.0,0.0,383026.7461705623,0.999999999999939,True,1.0,0.1981459036598713,,20.584840717340118,383026.7466646586,383026.7461705856,1.0000000012899177,18214.269069542508,9.810015481199745,0.3293007233286227,0.0258817397803618,0.0030193941574711,0.0377328642778628,0.6048851780619181,medium,2.21873278263018
589,0,0.9999998603084448,2.344560290407361e-06,2718.8918200978724,8900.11856921,11619.010389307874,Greenford,4,514763.0955,183928.051899999,-0.3465040750206399,51.54259127112355,3316266.715612272,True,0.0,0.0749691740049694,0.0305001423074116,0.182492414991545,0.4838717577786053,0.2281665109174684,0.0,3316266.7156122583,0.999999999999996,True,5.0,0.6678170494504319,,24.267053277341034,3316266.71996658,3316266.7156122713,1.0000000013130153,11619.010389307874,9.36048392449396,-0.5319925313777375,0.0383793618258738,0.0165009703775744,0.0569407742884521,0.681322318588495,low,15.775312185088664
590,3,1.0,2.761639920438824e-44,85677.28858531867,29333.864758015003,115011.15334333367,Green Park,1,529007.2306,180294.834799999,-0.1425418901108901,51.50686769929983,784210.1285195895,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,784210.1285196043,1.0000000000000189,True,1.0,-0.0,,12.662542913927204,784210.1295298835,784210.1285195895,1.000000001288295,115011.1533433336,11.652793083007897,0.4898953031025268,0.0469492614504366,0.0798875795460887,0.0736610172945309,0.6718517379180575,high,1.129908430656019
591,3,1.0,2.375918254847885e-16,5433.968033144517,7010.244269512077,12444.212302656591,Gunnersbury,3,519845.2545,178387.583799999,-0.2751361823945699,51.49174191093943,2189976.3244526032,True,0.0,0.2971687206748271,0.1413311718727845,0.2216875818085358,0.1233883878659004,0.2152657990540816,0.0011583387238705,2123825.318072364,0.9697937344611366,True,2.0,0.8056589633065936,,17.7039511064336,2123825.2061257944,2189976.3244526032,0.969793683343429,12444.212302656591,9.429091273929515,-0.1266674175938847,0.0358363549799669,0.0088873296696357,0.0504067494070843,0.5671740459384086,medium,10.479695722939528
592,4,1.0,1.0009307128924136e-16,1828.543677548245,9656.55763248,11485.101310028243,Hainault,4,545079.8923,191498.1822,0.0935081961587912,51.6036401975141,2301633.929034746,True,0.0,0.0,0.1635037478434511,0.0,0.0472689997933415,0.3452747499988051,0.4439525023644022,2072264.6184980865,0.900345008107848,True,7.0,0.6002480849023691,,18.72867367260378,2072265.501107276,2301633.929034746,0.9003453915785549,11485.101310028243,9.34889300169078,-0.6815798784549428,0.0488689845923173,0.0716812371133153,0.071707929432373,0.596261640500224,low,18.628363037046356
593,3,0.9999999995188772,1.0802892124980285e-08,48769.06403958738,43797.03940843131,92566.1034480187,Hammersmith (DIS),2,523460.9489,178502.7234,-0.2230418838988803,51.49199951963806,940090.9402926544,True,0.2125850025397129,0.4170745042343465,0.1128907912622984,0.0424159304926327,0.2150337714710092,0.0,0.0,773352.8810214493,0.8226362449367944,True,2.0,0.7218689773930732,,15.573391545516802,773352.943764525,940090.9402926543,0.8226363116782903,92566.10344801864,11.435689103175449,0.0537132324463476,0.0327302380279592,0.0375858413588344,0.0515089721324097,0.8234564928894451,high,6.9318125236418915
594,2,0.9997969095749296,0.0019297160068542,6678.2833328841325,7883.506159281002,14561.789492165137,Hampstead,2/3,526372.6132,185761.4121,-0.1785230935437581,51.5565898798849,2681479.243440916,True,0.0367623448037788,0.2140146968290102,0.0017361653564078,0.000333069077854,0.3694875474271477,0.0912901003950118,0.2863760761107894,2681479.243440941,1.000000000000009,True,5.0,0.7243830022811126,,8.148494550945092,2681479.2469178527,2681479.243440916,1.0000000012966488,14561.789492165128,9.586224889400777,-0.0827661206780481,0.031337884386376,0.0343118853776189,0.047871627118715,1.0015218428485226,medium,6.566459523475367
595,0,1.0,1.0912368834451805e-33,3068.4784663107216,8002.181227700959,11070.65969401168,Hanger Lane,3,518527.3157,182634.1785,-0.2926845249496959,51.53018552933825,1996047.188758692,True,0.0,0.0003889850387845,0.0,0.6106986845081768,0.3668367252365311,0.0220756052165075,0.0,1996047.188758709,1.0000000000000084,True,4.0,0.3886509357691458,,22.139439199416742,1996047.191367695,1996047.1887586922,1.0000000013070847,11070.659694011674,9.312143941656384,-0.4456557149940185,0.0380044343955927,0.0091641566081517,0.0573690975172481,0.8598261070267011,low,11.823745197978909
596,0,1.0,9.1177268894095e-37,3529.4243007190494,5329.739678704614,8859.163979423663,Harlesden,3,520874.9265,183414.186899999,-0.2585901442236528,51.5366984829526,2299673.011725508,True,0.0690811671707863,0.5154767942247458,0.246152149764527,0.1692898888399407,0.0,0.0,0.0,2299673.0117255,0.9999999999999966,True,2.0,0.6022607898383269,,42.23121782477619,2299673.0147236423,2299673.0117255077,1.000000001303722,8859.163979423665,9.089320551263487,-0.2032150417541639,0.0286101546050555,0.0048276543336119,0.0427465457550416,0.6992230466590265,low,9.743859686814453
597,0,0.991912818604396,0.0470141859443649,5167.048888099488,14348.78848459832,19515.83737269781,Harrow & Wealdstone,5,515443.4908,189445.8062,-0.3348864548890388,51.59204382510434,3495456.6420662478,True,0.0,0.077947082183724,0.2440085655899539,0.241113428862475,0.4296416398773291,0.0,0.0072892834865178,3495456.642066221,0.9999999999999926,True,5.0,0.6603096280245315,,23.28347605456359,3495456.646664881,3495456.6420662473,1.0000000013156032,19515.83737269781,9.87903282699915,-0.4704763326908973,0.0281378810898536,0.008291761187969,0.0413679328764289,0.7561757279934798,medium,17.26319886995577
598,0,1.0,1.6421455252005441e-19,8755.96524312053,21729.128785416007,30485.094028536536,Harrow-on-the-Hill,5,515346.2006,188038.3989,-0.3367522322346986,51.57941460314498,2121649.8655200764,True,0.0929766861828683,0.216974159290451,0.2083788040570597,0.0510022737987393,0.1781946774654124,0.2524733992054689,0.0,2121649.865520087,1.000000000000005,True,6.0,0.866364636008115,,17.95675237741474,2121649.868310454,2121649.8655200764,1.0000000013151922,30485.09402853653,10.32502592513562,-0.4255576030092456,0.039080528936226,0.0143180990447303,0.0579570504405426,0.7533626369609286,high,16.653690359916087
599,3,1.0,1.1879450124395912e-13,10131.535420904918,7744.6440905743,17876.17951147922,Wood Lane,2,523373.9519,180519.177100001,-0.223589832503072,51.51014064093162,275425.7116470845,True,0.604458649943222,0.3955413500567781,0.0,0.0,0.0,0.0,0.0,275425.7116470796,0.999999999999982,True,1.0,0.3449092305939459,,29.211246595104633,275425.71200491174,275425.7116470845,1.0000000012991788,17876.17951147922,9.791280290841389,0.1335235713424043,0.0185664252493927,0.0038117294861108,0.0255230719455544,0.8157467889315084,medium,6.761501307674094
