MSOA11CD,total_flow,linked_flow,shiftwork_linked_share,std_residual,linked_share_quartile,transport_storage_share,shiftwork_heavy
E02000195,1493,127.0,0.08506363027461487,-0.0858030265348368,Q3,0.048254693316958475,False
E02000196,1326,626.0,0.4720965309200603,-0.8029744523735615,Q4_high,0.06325314027092446,True
E02000197,1436,544.0,0.3788300835654596,-0.4198719037398342,Q4_high,0.05451391179007623,False
E02000198,1834,715.0,0.3898582333696837,-0.6543130838347069,Q4_high,0.05869506487935643,False
E02000199,1223,455.0,0.3720359771054783,-1.1627001381804702,Q4_high,0.05783688722960174,False
E02000200,2944,544.0,0.18478260869565216,-0.6874667587645681,Q3,0.051104497220957855,False
E02000201,1946,137.0,0.07040082219938334,0.8742956381049153,Q3,0.05927198148401592,False
E02000202,1178,886.0,0.7521222410865874,-0.58448431327244,Q4_high,0.07747680920434175,True
E02000203,3676,2065.0,0.5617519042437432,-0.5035891392197578,Q4_high,0.06324178822053547,True
E02000204,2032,1556.0,0.765748031496063,0.3580187374993659,Q4_high,0.07304867088100607,True
E02000206,2376,862.0,0.3627946127946128,-0.880978977897913,Q4_high,0.05763787508311385,False
E02000207,1446,90.0,0.06224066390041494,-0.5490526602852143,Q3,0.05637790653223914,False
E02000208,2552,1980.0,0.7758620689655172,-0.2092327568407133,Q4_high,0.07103840265910953,True
E02000209,1630,1093.0,0.6705521472392638,-1.0532344443165382,Q4_high,0.0734074033333713,True
E02000210,1345,153.0,0.1137546468401487,-1.2680048201986718,Q3,0.05600307034311637,False
E02000211,1019,10.0,0.009813542688910697,-1.475477466287613,Q2,0.04928763953250307,False
E02000212,2537,1572.0,0.6196294836420969,-0.8333457461929997,Q4_high,0.06982224617467836,True
E02000213,7471,3295.0,0.44103868290724135,0.1525162536778654,Q4_high,0.06096324142217579,True
E02000214,1055,69.0,0.06540284360189573,-2.197724851549204,Q3,0.05340689982305388,False
E02000215,4084,400.0,0.0979431929480901,-1.3500798699390577,Q3,0.05202672434112881,False
E02000216,1020,164.0,0.1607843137254902,-0.8313031906800439,Q3,0.03987226246853987,False
E02000217,3193,1023.0,0.32038834951456313,-1.0691942017228602,Q3,0.05665099065087494,False
E02000218,1179,28.0,0.02374893977947413,-0.5001859464806039,Q2,0.05597460415262405,False
E02000219,1709,26.0,0.015213575190169689,-0.4780855348498942,Q2,0.037366720375306466,False
E02000220,11013,1633.0,0.14827930627440297,-0.4125389100312778,Q3,0.041296082558729935,False
E02000221,3112,606.0,0.19473007712082263,-1.0290279728341467,Q3,0.059042004137123696,False
E02000222,1230,178.0,0.14471544715447154,-0.6389722267405277,Q3,0.04838572744561918,False
E02000223,1217,772.0,0.6343467543138867,-1.073080432605357,Q4_high,0.0853588131676365,True
E02000224,1226,105.0,0.08564437194127243,-0.1813912556469883,Q3,0.049702526928477736,False
E02000225,1093,839.0,0.7676120768526989,-0.8010188622989692,Q4_high,0.07190626999076027,True
E02000226,1652,57.0,0.03450363196125908,-0.8916675129931957,Q2,0.04456357223859183,False
E02000227,2125,354.0,0.16658823529411765,-0.5282030072648679,Q3,0.05834244872504257,False
E02000228,660,25.0,0.03787878787878788,-1.181281764755119,Q2,0.031909810134570164,False
E02000229,1185,940.0,0.7932489451476793,-0.6794234846412065,Q4_high,0.07666078290724183,True
E02000230,2790,198.0,0.07096774193548387,-0.4370518982834593,Q3,0.038325437633210224,False
E02000231,566,0.0,0.0,-0.6439358583885934,Q1_low,0.02693501952114675,False
E02000232,413,33.0,0.07990314769975787,-0.6781524310590823,Q3,0.042125872189522275,False
E02000233,1260,96.0,0.0761904761904762,-1.421885839626184,Q3,0.03786518519714063,False
E02000234,1528,24.0,0.015706806282722512,-0.4185044603691806,Q2,0.03223012019942711,False
E02000235,485,0.0,0.0,-1.1675471713387433,Q1_low,0.03823043150135046,False
E02000236,345,0.0,0.0,-0.8320816325010795,Q1_low,0.04122710397675968,False
E02000237,1002,0.0,0.0,-0.7513565253096016,Q1_low,0.044350707132498515,False
E02000238,2188,1971.0,0.9008226691042047,-1.3758694152897435,Q4_high,0.0815388241566233,True
E02000239,1447,1156.0,0.7988942639944713,-0.9036028339793328,Q4_high,0.07047272215994721,True
E02000240,1671,1584.0,0.947935368043088,-0.5859707447351626,Q4_high,0.08870536249200808,True
E02000241,1860,1567.0,0.8424731182795699,0.9851415097290428,Q4_high,0.07993834908003858,True
E02000242,1532,1389.0,0.9066579634464752,-1.4008466292038364,Q4_high,0.06605899589669621,True
E02000243,2846,2450.0,0.8608573436401967,0.1344928136780676,Q4_high,0.08073395045207976,True
E02000244,2110,1829.0,0.866824644549763,-0.2769236503451098,Q4_high,0.07327411318282151,True
E02000245,1384,1307.0,0.944364161849711,0.0628573940245012,Q4_high,0.10657033217698351,True
E02000246,2359,2195.0,0.930479016532429,-0.1010862196894907,Q4_high,0.10992861168986262,True
E02000247,1977,1811.0,0.9160343955488113,-0.2423853090507187,Q4_high,0.10073427767793336,True
E02000248,1521,557.0,0.36620644312952005,0.8180061528387587,Q4_high,0.05702700073313948,False
E02000249,3261,2716.0,0.8328733517325974,0.0900996605364882,Q4_high,0.07913040441177992,True
E02000250,810,0.0,0.0,-0.6268464836165828,Q1_low,0.02953608169530881,False
E02000251,1122,1071.0,0.9545454545454546,-0.528888527960863,Q4_high,0.10153741635451931,True
E02000252,4730,1116.0,0.23594080338266385,0.4331217837523353,Q3,0.04400534601010137,False
E02000253,1768,938.0,0.5305429864253394,-0.4213881284374863,Q4_high,0.07108267976989575,True
E02000254,1560,1560.0,1.0,0.4371499201906799,Q4_high,0.11566268374113114,True
E02000255,1285,109.0,0.08482490272373541,0.9195253546547504,Q3,0.05251082919117124,False
E02000256,1090,68.0,0.062385321100917435,-0.4294650833939615,Q3,0.04428178061947473,False
E02000257,6041,1056.0,0.17480549577884455,1.0128145074000254,Q3,0.042665116266271355,False
E02000258,706,21.0,0.029745042492917848,0.3625143306830382,Q2,0.038811942081019436,False
E02000259,1076,203.0,0.18866171003717472,0.6422829015500968,Q3,0.04240055149109283,False
E02000260,4699,4203.0,0.8944456267290913,-0.2645709574613695,Q4_high,0.11750660881367295,True
E02000261,1835,119.0,0.06485013623978202,0.1878347384199133,Q3,0.040763595591836864,False
E02000262,2569,75.0,0.02919423900350331,-0.2881288822566775,Q2,0.043518898586633374,False
E02000263,1906,1859.0,0.9753410283315844,0.1881315041358267,Q4_high,0.11873577729110034,True
E02000264,1303,10.0,0.007674597083653108,0.3873410774322226,Q2,0.029553000424318382,False
E02000265,2242,114.0,0.05084745762711865,0.148872841641533,Q2,0.05325433334547624,False
E02000266,2923,2413.0,0.8255217242559014,1.071754302847831,Q4_high,0.10183759816895593,True
E02000267,2028,381.0,0.1878698224852071,-0.1883993033028779,Q3,0.048362388672047424,False
E02000268,1132,77.0,0.06802120141342756,-0.6348660250686211,Q3,0.03866583152541039,False
E02000269,1614,139.0,0.08612143742255267,0.933328787827362,Q3,0.03603251400010354,False
E02000270,2271,239.0,0.10523998238661382,0.9366899000635306,Q3,0.045691341048924444,False
E02000271,630,16.0,0.025396825396825397,-2.000796830517658,Q2,0.027148989047551232,False
E02000272,952,96.0,0.10084033613445378,-1.166206234351819,Q3,0.04292701448586266,False
