MSOA11CD,total_flow,linked_flow,shiftwork_linked_share,std_residual,linked_share_quartile,transport_storage_share,shiftwork_heavy
E02000388,1053,37.0,0.03513770180436847,1.513715865847753,Q2,0.024735304948798924,False
E02000389,515,28.0,0.05436893203883495,1.3438843876475606,Q2,0.026313749161111663,False
E02000390,240,0.0,0.0,0.9331775862623182,Q1_low,0.02168716190377619,False
E02000391,1449,0.0,0.0,0.0853825180759565,Q1_low,0.02360301955820441,False
E02000392,1189,21.0,0.017661900756938603,1.312176879287921,Q2,0.026556740867773283,False
E02000393,128,33.0,0.2578125,-0.3810869587581207,Q3,0.014857625748046431,False
E02000394,1257,11.0,0.008750994431185362,0.7591397673320083,Q1_low,0.02898851737491043,False
E02000395,1503,355.0,0.23619427811044577,1.0127761057605378,Q3,0.019365558606318983,False
E02000396,755,25.0,0.033112582781456956,0.0899137221008676,Q2,0.027890905891389848,False
E02000397,412,0.0,0.0,1.4998736556187406,Q1_low,0.040669491401988146,False
E02000398,615,233.0,0.37886178861788616,0.3843026827238461,Q3,0.06524398839895651,True
E02000400,1200,30.0,0.025,0.600246467514089,Q2,0.03860542029236604,False
E02000401,790,185.0,0.23417721518987342,-0.983585075799506,Q3,0.0545559157007721,False
E02000402,658,274.0,0.41641337386018235,0.2364247002103602,Q3,0.061070272232903275,True
E02000403,1266,92.0,0.07266982622432859,1.856141789060701,Q3,0.03322472253916889,False
E02000404,523,61.0,0.11663479923518165,0.5265645773543454,Q3,0.051838223274125905,False
E02000405,825,0.0,0.0,-0.5082675786970176,Q1_low,0.013939669484067649,False
E02000406,460,0.0,0.0,0.4244004672636119,Q1_low,0.048056905994438244,False
E02000407,1553,130.0,0.08370895041854476,0.2811836248880586,Q3,0.05044572169291881,False
E02000408,1983,225.0,0.11346444780635401,0.6119086555226529,Q3,0.059336547645288194,False
E02000409,793,34.0,0.04287515762925599,0.2485959554438021,Q2,0.0541225395437639,False
E02000410,847,15.0,0.01770956316410862,-1.0924703870007508,Q2,0.019433147301736377,False
E02000411,2554,484.0,0.1895066562255286,1.074904042320491,Q3,0.05191389743494576,False
E02000412,5410,318.0,0.05878003696857671,0.2707464681992326,Q2,0.05783261787310141,False
E02000413,581,10.0,0.01721170395869191,-0.7903147038593537,Q2,0.02186441077325064,False
E02000414,670,0.0,0.0,-0.7044437865432192,Q1_low,0.045217131966218224,False
E02000415,1704,290.0,0.17018779342723006,1.2781968602432614,Q3,0.0345315113905419,False
E02000416,677,0.0,0.0,-0.1316011048798116,Q1_low,0.030105211891557643,False
E02000417,1214,0.0,0.0,1.1644061834235635,Q1_low,0.015449092946963942,False
E02000418,402,68.0,0.1691542288557214,0.5739163689912931,Q3,0.01723935948136588,False
E02000419,972,18.0,0.018518518518518517,0.8691782909018961,Q2,0.026628455991109034,False
E02000420,2448,153.0,0.0625,-0.2887735448946744,Q2,0.038456753442291325,False
E02000421,2850,637.0,0.22350877192982457,1.6385265096132045,Q3,0.04730539774230213,False
E02000422,515,0.0,0.0,0.2869343639898928,Q1_low,0.0505484032346694,False
E02000423,697,0.0,0.0,1.2493235612677938,Q1_low,0.0272635940822591,False
E02000424,603,11.0,0.01824212271973466,0.498211414508914,Q2,0.01841159731247617,False
E02000425,434,0.0,0.0,0.9507901129468956,Q1_low,0.03799430498219429,False
E02000426,711,0.0,0.0,1.7896641302167733,Q1_low,0.01607235691137411,False
E02000427,840,0.0,0.0,0.7204070844712382,Q1_low,0.023945707882469316,False
E02000428,636,0.0,0.0,0.11356811402037,Q1_low,0.038225405595930205,False
E02000429,259,0.0,0.0,0.6789660340988135,Q1_low,0.012932389511573071,False
E02000430,1117,0.0,0.0,0.4408507987890176,Q1_low,0.011542670916052352,False
E02000431,242,0.0,0.0,1.4719927350287134,Q1_low,0.012720900908196154,False
E02000432,312,10.0,0.03205128205128205,0.4505581618260258,Q2,0.019465214886478226,False
E02000433,1394,67.0,0.04806312769010043,0.7357052280071485,Q2,0.041843696586003086,False
E02000434,1056,116.0,0.10984848484848485,0.9538797614406344,Q3,0.04106306046107468,False
E02000435,282,10.0,0.03546099290780142,0.1662617255365354,Q2,0.04155197289025023,False
E02000436,214,0.0,0.0,-0.625583858481975,Q1_low,0.03007748166073953,False
E02000437,943,118.0,0.12513255567338283,0.1765718837440264,Q3,0.05736532975511814,False
E02000438,837,56.0,0.06690561529271206,0.1172687105494375,Q2,0.05761341560534737,False
E02000439,962,531.0,0.5519750519750519,-0.800067339193355,Q4_high,0.06074566075017117,True
E02000440,1406,162.0,0.11522048364153627,-1.3308208312175631,Q3,0.047482179355409236,False
E02000441,552,11.0,0.019927536231884056,-0.6954268839444696,Q2,0.04720624783091863,False
E02000442,830,525.0,0.6325301204819277,-0.8306679414645559,Q4_high,0.06782390090446631,True
E02000443,798,528.0,0.6616541353383458,0.4135532902062457,Q4_high,0.07285382238790268,True
E02000444,1189,94.0,0.07905803195962995,-0.5568547198031522,Q3,0.05046034094108362,False
E02000445,2248,1009.0,0.4488434163701068,0.4111461698456481,Q4_high,0.06335307396137214,True
E02000447,448,115.0,0.25669642857142855,-0.0383229301659557,Q3,0.04941073534273103,False
E02000448,1115,12.0,0.010762331838565023,0.2875065764312052,Q2,0.03355275477853883,False
E02000449,968,76.0,0.07851239669421488,-2.285824205098054,Q3,0.05147335709745309,False
E02000451,827,46.0,0.05562273276904474,-0.3624876307119273,Q2,0.04218790608504683,False
E02000452,1648,352.0,0.21359223300970873,0.3290091938724622,Q3,0.048222906308908894,False
E02000453,807,26.0,0.0322180916976456,-0.2545791547138879,Q2,0.04936935788320107,False
E02000454,298,68.0,0.22818791946308725,-0.6662217968146894,Q3,0.03324706359249078,False
E02000455,6525,1945.0,0.29808429118773944,0.3485465923644013,Q3,0.04177112922887511,False
E02000456,292,31.0,0.10616438356164383,0.9055537878608352,Q3,0.05180731092007132,False
E02000457,808,274.0,0.33910891089108913,0.9453854982451342,Q3,0.048477781059602765,False
E02000459,1173,969.0,0.8260869565217391,0.2847018727064504,Q4_high,0.0615839966499113,True
E02000460,805,724.0,0.8993788819875776,-0.3702765276551442,Q4_high,0.07999083484974345,True
E02000461,1049,523.0,0.49857006673021925,0.0691454303380532,Q4_high,0.03960179040084865,False
E02000462,1827,1559.0,0.8533114395183361,0.6111467854785184,Q4_high,0.081081138105255,True
E02000463,880,737.0,0.8375,-1.724138718862747,Q4_high,0.08042011362682697,True
E02000464,479,402.0,0.8392484342379958,-0.5880713509898458,Q4_high,0.06989300683933157,True
E02000465,1005,548.0,0.545273631840796,-0.7256696437859211,Q4_high,0.06254497304445432,True
E02000466,350,255.0,0.7285714285714285,0.2027656379498828,Q4_high,0.06220905138644412,True
E02000467,1201,911.0,0.7585345545378851,-0.4638390586471254,Q4_high,0.06422077579415841,True
E02000468,987,709.0,0.7183383991894631,-0.6990163526671804,Q4_high,0.06735074797302928,True
E02000469,736,415.0,0.563858695652174,-0.4737256380602903,Q4_high,0.066196069321813,True
E02000470,1892,917.0,0.4846723044397463,0.2663029346681721,Q4_high,0.04750815178713474,False
E02000471,204,101.0,0.4950980392156863,0.1274126160361019,Q4_high,0.06794414930748119,True
E02000472,582,198.0,0.3402061855670103,-0.744913789897624,Q3,0.05586683419802503,False
