lsoa,tot_boardings,tot_alightings,min_direction_activity,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,passes_both_directions_36,retained_for_fit,exclusion_reason
E01000065,92.63884,251.34676,92.63884,343.9856,5.843502677029823,-0.46137954612053533,0.021546396128210018,0.010239614681544808,0.02873530686856667,0.5048438421906138,True,True,retained
E01000067,366.36064,532.34015,366.36064,898.70079,6.8020622524931555,-0.1846882876335293,0.06749427693281543,0.023868911921174567,0.1020228756559431,0.8877094938424015,True,True,retained
E01000068,163.92042,175.26230999999999,163.92042,339.18273,5.829482914416893,-0.03343887821175323,0.07540737702064017,0.025984902002528253,0.11508412244716508,0.9594092327307427,True,True,retained
E01000070,834.41099,1067.47579,834.41099,1901.88678,7.551127369992852,-0.12254399286586344,0.09027616775379237,0.02635876148211094,0.1389334976005647,0.8100238120300656,True,True,retained
E01000071,68.00044,94.46291000000001,68.00044,162.46335,5.096588806188513,-0.16288270554558928,0.01884301905629793,0.0,0.02655506017761955,0.9748366964774952,True,True,retained
E01000072,185.43703,360.39407,185.43703,545.8311,6.304139979604011,-0.3205332931743904,0.012475049516233135,0.0,0.01751943263885735,0.7492460435510239,True,True,retained
E01000073,71.2012,88.40102,71.2012,159.60222,5.07893062458026,-0.10776679672751421,0.03928836328216488,0.0,0.0543839669330744,0.7548924793830166,True,True,retained
E01000074,96.46039,135.25287,96.46039,231.71326,5.449807051924986,-0.16741588288905002,0.028684504287756343,0.0,0.04007545780526848,0.6491645253522828,True,True,retained
E01000075,1218.43302,1096.53498,1096.53498,2314.968,7.747583021671697,0.052656468685528285,0.03665307252627251,0.012212963634918497,0.053096717760312176,0.7878759683194821,True,True,retained
E01000077,75.42492,147.77254,75.42492,223.19745999999998,5.4125271814035,-0.3241417711473957,0.01773286308903336,0.0024225186075146196,0.02491270799064378,0.7220835864312575,True,True,retained
E01000078,385.31067,515.35526,385.31067,900.66593,6.8042440856065936,-0.14438715362531812,0.01751174267244682,0.0009605337241967174,0.024105390433542696,0.7659662700206499,True,True,retained
E01000079,74.09518,108.34757,74.09518,182.44275,5.211902629715083,-0.18774322355917133,0.016440554639743157,0.0,0.021947142498085683,0.5912138512449843,True,True,retained
E01000080,59.65978,79.81228,59.65978,139.47206,4.945008607788324,-0.14449130528365325,0.010094710008585231,0.0,0.013476120954581778,0.662757850479569,True,True,retained
E01000082,515.97509,1374.57439,515.97509,1890.54948,7.545151602863903,-0.45415330785206426,0.12287661468664655,0.05945986666268052,0.19800787158281888,0.7714363261849524,True,True,retained
E01000083,1300.50704,2109.45966,1300.50704,3409.9667,8.13475101983801,-0.23723182399405837,0.07308011541578983,0.02873673810363016,0.10913504869282711,0.7884288715442083,True,True,retained
E01000084,276.31,168.39713,168.39713,444.70713,6.099662077132161,0.24266053481085406,0.05591036959537842,0.038021809994366405,0.08253088326726932,0.6888954560326134,True,True,retained
E01000085,114.30333,227.12888999999998,114.30333,341.43222,5.836073740307706,-0.3304478997324857,0.015203896105645799,0.0,0.020714582258252193,0.8106473019335867,True,True,retained
E01000086,170.3199,268.57277,170.3199,438.89267,6.08653076533792,-0.22386537009150778,0.04265585023327001,0.008869753965132296,0.06403873299815514,0.7623697039556984,True,True,retained
E01000087,1473.09786,2259.51575,1473.09786,3732.61361,8.2251318399043,-0.21068826623069617,0.035691529828612505,0.007170760972497231,0.05175698820131163,0.6878523311003045,True,True,retained
E01000088,181.29112,314.29304,181.29112,495.58416,6.207752975666437,-0.2683740335849314,0.06807489569480993,0.03774400295602668,0.10407996508706359,0.7554513816233132,True,True,retained
E01000090,168.62313,448.76399,168.62313,617.38712,6.427114669113228,-0.4537523555723028,0.04035424321777234,0.009806553787516655,0.0612562671083326,0.629520173698726,True,True,retained
E01000091,326.52248,1450.01033,326.52248,1776.53281,7.482981620016182,-0.6324047851387558,0.08509496089745734,0.03069124290476797,0.13543070301694318,0.7753077767284212,True,True,retained
E01000093,605.86632,1054.0812700000001,605.86632,1659.94759,7.415143555834324,-0.2700175310956656,0.06458124379698037,0.029081538652675175,0.09989343325570299,0.7880194932852026,True,True,retained
E01000094,637.45267,1086.88155,637.45267,1724.33422,7.45317606142285,-0.260639077266587,0.14039287000869238,0.05366751928173182,0.23347260239940212,0.7602322461883209,True,True,retained
E01000095,1416.64962,1200.1841200000001,1200.1841200000001,2616.83374,7.870102437959716,0.08272038711943533,0.02520350796149548,0.0006602788605133163,0.03606815105009307,0.7092504265269968,True,True,retained
E01000096,293.67354,350.7369,293.67354,644.41044,6.469886455501905,-0.08855126555677774,0.010191703287736926,0.0,0.013600849594397864,0.5983936100299507,True,True,retained
E01000097,74.25260999999999,79.49302,74.25260999999999,153.74562999999998,5.041782672070659,-0.034084936267782126,0.025015995576589723,0.014067521789074592,0.0342769956629053,0.6397649533998951,True,True,retained
E01000098,373.1421,638.43899,373.1421,1011.58109,6.9202578846626395,-0.2622596375343473,0.032991403585845985,0.006820609902860085,0.04710124002925419,0.779276504269368,True,True,retained
E01000099,401.98473,767.61162,401.98473,1169.59635,7.0652685987931445,-0.3126094656502647,0.08798463675096113,0.032168166393474126,0.13271873956590716,0.768687325826129,True,True,retained
E01000101,276.01677,544.25161,276.01677,820.26838,6.710849950065884,-0.32700863100440375,0.08288504306358853,0.036280052633505144,0.12588565802392154,0.7963415808258332,True,True,retained
E01000104,362.40026,732.34907,362.40026,1094.7493299999999,6.999193727845389,-0.33793015429386014,0.010104888577552271,0.0,0.014520533438146271,0.8328819368679033,True,True,retained
E01000105,471.66248,475.84823,471.66248,947.51071,6.854893080824235,-0.004417628165912747,0.017120059782754327,0.0,0.024144035589971656,0.7740437028489823,True,True,retained
E01000106,144.72735,296.754,144.72735,441.48135,6.092398316667124,-0.34435576950192803,0.015853285761674867,0.0,0.02226122490315205,0.7952776611701544,True,True,retained
E01000110,134.70783,280.54483,134.70783,415.25266,6.0312924316646255,-0.3512006401114926,0.10569524106118912,0.02189115417105335,0.16517761091501784,0.777838656155007,True,True,retained
E01000111,375.89677,516.69184,375.89677,892.58861,6.7952455014785915,-0.15773791915180269,0.006662901512937746,0.0,0.009079186003908158,0.7346425848074449,True,True,retained
E01000112,663.2286,976.80418,663.2286,1640.03278,7.4030810665152,-0.1912008002669312,0.07835496434406633,0.0268601704412274,0.12327639653103917,0.7746328404110596,True,True,retained
E01000113,1751.95294,975.53563,975.53563,2727.48857,7.911503097502614,0.2846638180412246,0.02547342297386786,0.005929663712577904,0.03591553188041986,0.7517086387863227,True,True,retained
E01000114,696.23434,1061.21334,696.23434,1757.44768,7.472186698841337,-0.2076755991962162,0.08326360532109837,0.036190636412004026,0.12422774297681416,0.6794770705381709,True,True,retained
E01000118,424.99555999999995,805.09659,424.99555999999995,1230.09215,7.115656981221901,-0.30900207760857595,0.028604767537131266,0.0,0.04016851907546594,0.721697451434063,True,True,retained
E01000120,199.07163,185.7432,185.7432,384.81483000000003,5.955357539338859,0.03463595724728175,0.021842427434514408,0.0,0.031983104371252694,0.8125229716776099,True,True,retained
E01000121,46.52724,107.34919,46.52724,153.87643,5.0426275731593035,-0.3952648888461995,0.03520610661424885,0.0,0.050549118738581894,0.6695476858638169,True,True,retained
E01000123,48.3948,133.72232,48.3948,182.11712,5.21012594812876,-0.4685310200380941,0.02169285347802557,0.0,0.030114759810428188,0.6136908476916234,True,True,retained
E01000124,130.95991999999998,193.45776,130.95991999999998,324.41768,5.785109526437404,-0.19264622076084145,0.031146144686072595,0.0006677194658441544,0.047124856552738084,0.8055270685721707,True,True,retained
E01000126,212.28986,436.07525,212.28986,648.36511,6.47599513170864,-0.345153350401597,0.07346630666168943,0.03428572829898265,0.11588300886100258,0.7415527835583218,True,True,retained
E01000127,125.08354999999999,255.69005,125.08354999999999,380.7736,5.9448277627511255,-0.3430030338237736,0.08655397853212513,0.05203974225103841,0.12616993217041614,0.8026513941183674,True,True,retained
E01000128,45.95268,118.85495,45.95268,164.80763,5.110828260942701,-0.44234766315127527,0.025143738794132283,0.004219950253516781,0.03571030007430956,0.7382620744497652,True,True,retained
E01000129,3965.8132,3893.27822,3893.27822,7859.09142,8.96955351639887,0.009229435837253552,0.05736949551860538,0.013211505561033416,0.08709411816304496,0.8083470063078008,True,True,retained
E01000130,323.31029,699.50463,323.31029,1022.81492,6.931291047076115,-0.36780294522883966,0.06906677700790675,0.01925589822252495,0.10065898782748123,0.636657967159332,True,True,retained
E01000131,324.53033,311.97749,311.97749,636.50782,6.457566543624013,0.019721423061228066,0.062308111155649264,0.027173711707108326,0.09602707806896169,0.8869749378342155,True,True,retained
E01000133,156.3964,497.2167,156.3964,653.6131,6.484044374088042,-0.5214404362458462,0.0489340253431273,0.0026471929647676894,0.07501567091229595,0.825187795378561,True,True,retained
E01000134,43.18635,148.53079,43.18635,191.71714,5.261223518013851,-0.5494784660359527,0.03476209795326594,0.0,0.05159854299029509,0.7136783053729047,True,True,retained
E01000135,91.14012,257.29552,91.14012,348.43564,5.8563193959324185,-0.47686109262531245,0.0859571081764196,0.016369077514573425,0.13854373312582816,0.8051170713351817,True,True,retained
E01000136,320.46322,331.82261,320.46322,652.28583,6.482014751729339,-0.017414742858970305,0.04400069521669663,0.015155610539631069,0.06203908451754561,0.865353026046386,True,True,retained
E01000138,237.46762999999999,530.17357,237.46762999999999,767.6412,6.644624280649346,-0.38130566728310056,0.09354138365684384,0.027989456532557137,0.14456056940656684,0.7425371246314066,True,True,retained
E01000139,1051.14862,2120.41494,1051.14862,3171.56356,8.062295234060823,-0.33714169675981526,0.06580701475836101,0.012980383089027546,0.10162084739204125,0.751003350452349,True,True,retained
E01000140,999.54561,1701.31782,999.54561,2700.86343,7.9016969732013,-0.2598325417735024,0.054062703940569105,0.011758343516095518,0.08152907096713069,0.7226714827782156,True,True,retained
E01000141,5565.17974,7351.28236,5565.17974,12916.4621,9.466335326152779,-0.1382811025319387,0.0603259107615854,0.01142185289267407,0.09788771029508628,0.8670336019358772,True,True,retained
E01000143,314.0505,548.20704,314.0505,862.25754,6.7607130706657825,-0.2715621831500598,0.029264330932960003,0.0,0.04511165162336506,0.8012908058062491,True,True,retained
E01000144,806.20345,585.01847,585.01847,1391.22192,7.23865625347486,0.15898612350788724,0.06826468777892745,0.015299809249699,0.10867061506477911,0.9329429421863806,True,True,retained
E01000146,7215.78113,4891.29149,4891.29149,12107.07262,9.401627667811102,0.191994358418245,0.06380634148703074,0.012709603289717444,0.10012603202816708,0.8356525375009808,True,True,retained
E01000150,427.22435,688.19975,427.22435,1115.4241,7.017886088673881,-0.23396966230154073,0.18103035428407901,0.06611216307770292,0.3243786623511626,0.7722744157005811,True,True,retained
E01000151,413.93746,759.79526,413.93746,1173.73272,7.068795928362077,-0.2946648705507673,0.06697777838211752,0.0225546749689316,0.09958777628165152,0.7510975391425817,True,True,retained
E01000152,46.15899,105.55029,46.15899,151.70928,5.028535983135037,-0.3914809957571481,0.0012320274672716126,0.0,0.0015967532882473277,0.8729468369945723,True,True,retained
E01000154,560.0421,781.99031,560.0421,1342.03241,7.202685328771144,-0.16538215347571228,0.05718109296630176,0.023609616104576788,0.08192811417294533,0.6035051031027117,True,True,retained
E01000156,657.35552,1626.73105,657.35552,2284.08657,7.734159188825083,-0.4244040233553845,0.06800643725163183,0.01583602411356939,0.10400146340132824,0.7142450392261772,True,True,retained
E01000159,34.268519999999995,33.86768,33.86768,68.1362,4.23607847203427,0.005882922734170605,0.0002856044217317637,0.0,0.00035001013518556564,0.7431258458708004,True,True,retained
E01000160,334.78515,385.04158,334.78515,719.82673,6.580398789402324,-0.06981739897322238,0.01418753927073533,0.0,0.019654736440499563,0.8564428529874817,True,True,retained
E01000161,391.32318,704.51249,391.32318,1095.83567,7.000184649601118,-0.2857995213826175,0.04871958584812265,0.016682921080676268,0.07284932585596764,0.7742012984151373,True,True,retained
E01000162,1026.81618,1573.28657,1026.81618,2600.10275,7.863690768705297,-0.21017261337076004,0.04785712410788381,0.010756867204574895,0.0685715858941561,0.7917928657019953,True,True,retained
E01000164,1032.9182700000001,1898.10564,1032.9182700000001,2931.02391,7.983448217816402,-0.2951826380699842,0.052882871228437024,0.013444011789040642,0.07752652309727144,0.7389455802729077,True,True,retained
E01000167,33.0873,65.92544,33.0873,99.01274,4.605297577873401,-0.3316557041043405,0.01039078405465801,0.0,0.014894165604903736,0.857557358330381,True,True,retained
E01000170,172.33009,293.99551,172.33009,466.3256,6.147026231000637,-0.260902296592767,0.028598387049735205,0.0,0.04016074343462085,0.7171190361635466,True,True,retained
E01000171,891.40003,1024.1543199999999,891.40003,1915.55435,7.55828424340624,-0.06930332725876447,0.03279287794679383,0.0,0.0470190098477167,0.6580185738128208,True,True,retained
E01000172,46.433299999999996,86.72184,46.433299999999996,133.15514,4.898996891456293,-0.3025684175616503,0.02883163203463268,0.0,0.03894607364499349,0.5492543450376164,True,True,retained
E01000173,66.79684,54.58805,54.58805,121.38489,4.8071709147455115,0.1005791577518421,0.03988165248574183,0.0,0.055458612734483305,0.743732304834725,True,True,retained
E01000174,294.91561,487.45293000000004,294.91561,782.36854,6.663603262140964,-0.24609542709884527,0.033911332886672564,0.0,0.04888871665874954,0.7444165853299145,True,True,retained
E01000175,41.693999999999996,87.34661,41.693999999999996,129.04061,4.867846786289052,-0.35378482789255267,0.048927233062521946,0.0,0.07027041465955533,0.5954523830221304,True,True,retained
E01000176,86.65189,199.2357,86.65189,285.88759,5.659090466562056,-0.39380446699347815,0.025629898800434113,0.008694116453253532,0.038370346235233756,0.7985786237866689,True,True,retained
E01000178,229.7275,221.293,221.293,451.02049999999997,6.113727532786071,0.018700923793929514,0.0576427013849703,0.02048955646140253,0.08497891889971329,0.8389135486489493,True,True,retained
E01000180,36.848729999999996,43.25684,36.848729999999996,80.10557,4.395751639404144,-0.07999581052853129,0.08648512207078732,0.05084078423011034,0.11661255110680205,0.8250853470969416,True,True,retained
E01000181,206.70302,206.55377,206.55377,413.25679,6.026486047240536,0.00036115559045024625,0.046505684758379885,0.011161437904020884,0.06894428638834643,0.8011317156892718,True,True,retained
E01000182,944.37768,804.48414,804.48414,1748.86182,7.467292103800055,0.07999119107077311,0.08025878225187624,0.02744525579499471,0.12477615585841663,0.7849345166499674,True,True,retained
E01000183,213.0397,312.819,213.0397,525.8587,6.266932391148257,-0.18974545823811606,0.07200940100449037,0.03666460210699185,0.10397185496888374,0.7503732511054629,True,True,retained
E01000184,123.52874,312.18591,123.52874,435.71465,6.079280006986302,-0.43298330685002206,0.06485540479302222,0.006867086061944439,0.09931228968783866,0.79167620494634,True,True,retained
E01000185,143.37718,386.95206,143.37718,530.32924,6.27538186676279,-0.4592899309115975,0.0475795564280031,0.009519143240150213,0.07180252791675369,0.7033708500516948,True,True,retained
E01000186,224.73401,417.93755,224.73401,642.67156,6.46718859601012,-0.30062562594181075,0.055681723336255914,0.02470818842520431,0.08030470721235596,0.6663695108878797,True,True,retained
E01000188,80.65402,676.78208,80.65402,757.4361,6.631258550018928,-0.7870341273673119,0.02898577186907252,0.0,0.043244840203115455,0.5982572992422908,True,True,retained
E01000191,187.73755,250.10233,187.73755,437.83988,6.0841346085010715,-0.14243741342154578,0.03359700811173253,0.012768549086940183,0.04708373797785276,0.664589180574145,True,True,retained
E01000192,145.05705,158.38343999999998,145.05705,303.44049,5.718475632910443,-0.04391763933679376,0.025082875393458527,0.002627467415439514,0.03488759952279571,0.7057315946624927,True,True,retained
E01000193,6887.99807,6495.32162,6495.32162,13383.31969,9.501839128364658,0.029340736012859896,0.03822223722132427,0.008039966353071552,0.056702919881617825,0.8104336413812491,True,True,retained
E01000194,1175.74814,1809.97819,1175.74814,2985.72633,8.001933193663838,-0.2124206909479209,0.04677952851760529,0.012856864882187645,0.06662358397026423,0.7374541504215891,True,True,retained
E01000196,1462.3718099999999,1655.49656,1462.3718099999999,3117.86837,8.0452255130882,-0.061941277527376874,0.06717928249164667,0.017302959457521933,0.0993819242924266,0.7007997348053927,True,True,retained
E01000197,156.11011,210.70811,156.11011,366.81822,5.907588848735543,-0.14884211585782192,0.08798472442290352,0.029739198887121798,0.13102191360422874,0.8073130840072301,True,True,retained
E01000198,130.2561,211.74074,130.2561,341.99684,5.837721234295513,-0.23826138276599276,0.026076878371156874,0.0,0.03614317987406436,0.9143465861038585,True,True,retained
E01000200,137.18243999999999,231.58924,137.18243999999999,368.77168,5.912885734084297,-0.25600338941428474,0.02341028465092547,0.0,0.030272357416111288,0.7984523287742231,True,True,retained
E01000201,205.12221,335.37319,205.12221,540.4954,6.294334571483449,-0.24098443761038488,0.049900295173649946,0.011810276276171821,0.0722854683799452,0.6127595510581251,True,True,retained
E01000202,150.35034000000002,222.70254,150.35034000000002,373.05288,5.924397177794186,-0.19394623089359336,0.06468509236545768,0.02375976832024457,0.09823712692953164,0.70810065309796,True,True,retained
E01000203,798.7195399999999,886.68493,798.7195399999999,1685.40447,7.4303540089602285,-0.05219245087204502,0.059981323058909415,0.015351365479646556,0.09139289303491646,0.6850955997082537,True,True,retained
E01000205,78.00919,202.75696,78.00919,280.76615,5.641077471596571,-0.44431200128647985,0.05200277882501148,0.02001192095272169,0.07276344268699397,0.5187462844659326,True,True,retained
E01000206,162.15377,109.12325,109.12325,271.27702,5.606820003904021,0.19548474839483274,0.0041010108412426515,0.00045105184360990107,0.005035779970124173,0.8774959136242485,True,True,retained
E01000208,3090.65489,1710.51534,1710.51534,4801.17023,8.476823225965447,0.28745899101353045,0.042321257165672296,0.006783037976139413,0.06396333298214998,0.710305511823759,True,True,retained
E01000210,510.06888,662.98807,510.06888,1173.05695,7.0682205085811765,-0.13035956182690026,0.034418260767305454,0.007436501697551853,0.049100935791482475,0.665232553232947,True,True,retained
E01000211,1528.75999,2515.72897,1528.75999,4044.48896,8.305357702286068,-0.244028105840101,0.05567119164543349,0.013207606827043977,0.08358752751537231,0.7012533890392487,True,True,retained
E01000213,55.04992,63.464879999999994,55.04992,118.5148,4.78344021307525,-0.07100345273332946,0.01928113619564813,0.0,0.023699317053945984,0.580205791331032,True,True,retained
E01000214,4813.9844299999995,6452.04638,4813.9844299999995,11266.03081,9.329636112694908,-0.14539831974771603,0.0775988779672084,0.020156205306880393,0.1226554840565886,0.8058614174738955,True,True,retained
E01000215,420.08865,518.83559,420.08865,938.9242399999999,6.845799276271357,-0.10517029574185885,0.05398012729972761,0.013825364653488976,0.07995328743192043,0.7601861725672566,True,True,retained
E01000218,813.3513399999999,967.12824,813.3513399999999,1780.47958,7.485199522729286,-0.08636824691918123,0.07649184609014163,0.016439228132006992,0.11894744845019464,0.761620436929429,True,True,retained
E01000219,324.71408,424.95072,324.71408,749.6648,6.620959213909871,-0.13370861216906538,0.04606214670876904,0.026938639776070587,0.06451434692170313,0.7209685900080632,True,True,retained
E01000221,982.63726,1026.04615,982.63726,2008.68341,7.605732481184832,-0.021610618071465987,0.05276866900593359,0.013473994889020362,0.07594895757829018,0.7119332554299638,True,True,retained
E01000222,332.92061,816.27793,332.92061,1149.19854,7.047689849934386,-0.4206038410038355,0.0490360699553273,0.0063834748693641745,0.07484457965443622,0.7468793960773419,True,True,retained
E01000223,2081.13931,2605.64518,2081.13931,4686.78449,8.452715359637029,-0.11191166803575386,0.07420957604133405,0.02563923309390315,0.11293069284369137,0.8561535119466066,True,True,retained
E01000224,70.21989,80.51821,70.21989,150.7381,5.02215600841332,-0.06831929021262699,0.027688487515764096,0.0,0.03972106905636492,0.8760132867195425,True,True,retained
E01000226,122.78438,373.0299,122.78438,495.81428,6.208216274167522,-0.5047162417347076,0.02904648087182967,0.0,0.04254990757836708,0.7160624717300599,True,True,retained
E01000227,138.61377,183.76014,138.61377,322.37390999999997,5.77880926980086,-0.1400434979369144,0.014339094624623934,0.0,0.019376814028485557,0.797948608187739,True,True,retained
E01000228,75.17707,104.54102999999999,75.17707,179.7181,5.196938358602932,-0.16338899643385943,0.017623266660397586,0.0,0.024787916420983064,0.722077292241944,True,True,retained
E01000229,132.65771,343.63688,132.65771,476.29459,6.168133889357209,-0.44295940879781986,0.09051977684651005,0.04128818679212796,0.14337625955730493,0.7560279477963224,True,True,retained
E01000231,213.48157,622.71484,213.48157,836.19641,6.730058702459449,-0.4893985014836406,0.06171611045304535,0.027898864095816912,0.09419068505143739,0.6558096894919557,True,True,retained
E01000232,173.59917,265.14391,173.59917,438.74307999999996,6.086190647280094,-0.20865227093724195,0.03346728568345739,0.005681297583086665,0.04827552762737779,0.7542120176874841,True,True,retained
E01000233,360.78151,565.64791,360.78151,926.42942,6.832416694551023,-0.22113546437245052,0.015418454651407766,0.0,0.021140258019864525,0.8114051852027799,True,True,retained
E01000234,84.10584,168.49392999999998,84.10584,252.59976999999998,5.535757315622597,-0.3340782535154327,0.023023536403061647,0.0,0.03440869859549317,0.848533353862094,True,True,retained
E01000235,296.46989,670.89174,296.46989,967.36163,6.875605602221928,-0.3870546839861738,0.029190200566462408,0.0030182921354860847,0.041839863574462344,0.7949677170243283,True,True,retained
E01000236,493.51939,572.66026,493.51939,1066.17965,6.972774606388847,-0.0742284567145884,0.061808804923260345,0.018298051364983373,0.0931360493633729,0.7859939844921265,True,True,retained
E01000237,2508.15023,2586.76557,2508.15023,5094.9158,8.536194674352545,-0.015430154900695284,0.07911367249680554,0.022796588709081318,0.12315860616628728,0.7179876886208221,True,True,retained
E01000239,482.76793,1049.18977,482.76793,1531.9577,7.334954285536131,-0.36973725841124727,0.09583221521064192,0.03165343925618834,0.15162754142018994,0.6970729320880992,True,True,retained
E01000240,192.34702,488.16587,192.34702,680.51289,6.524315165117658,-0.4346998482277096,0.09446508794271334,0.026447155174386193,0.1464213012533524,0.7438004257390639,True,True,retained
