iteration,ARI_K6,ARI_K7,ARI_difference_K6_minus_K7
1,0.37614601277910426,0.32963677426881427,0.046509238510289985
2,0.7924098920811689,0.5155210130888657,0.2768888789923032
3,0.5624693761428149,0.30616552655206963,0.25630384959074526
4,0.6367247659240035,0.42858069926250275,0.20814406666150076
5,0.7030289409108804,0.34538859724329524,0.3576403436675852
6,0.48170686924419287,0.5560441612095125,-0.07433729196531963
7,0.4060410552143699,0.5316912225864135,-0.12565016737204365
8,0.6176860367813758,0.35080107956905554,0.26688495721232025
9,0.531743903791042,0.4497179405556251,0.08202596323541689
10,0.7197504030206416,0.41222526351803723,0.3075251395026044
11,0.46601202858069407,0.49525310882324564,-0.029241080242551565
12,0.687850339509831,0.37101727579093935,0.31683306371889164
13,0.6173782200990771,0.6231294442875125,-0.005751224188435433
14,0.6669131063804132,0.48641343776662366,0.18049966861378958
15,0.30760526562024987,0.5935642951250418,-0.28595902950479196
16,0.7057189753751888,0.4625483924016074,0.2431705829735814
17,0.32450325371325106,0.31778814338515626,0.006715110328094798
18,0.3137818137093059,0.2933687627636639,0.020413050945641997
19,0.6313762592442599,0.5037170460013422,0.12765921324291774
20,0.43338929184030756,0.5302894783867949,-0.0969001865464873
21,0.5761775607861637,0.47971606764828634,0.09646149313787733
22,0.5206440811450491,0.3030372665880608,0.21760681455698833
23,0.3213041249157443,0.6220269897226798,-0.3007228648069355
24,0.31119944078514633,0.4903583912038623,-0.179158950418716
25,0.7600879266211774,0.37415175156762637,0.38593617505355104
26,0.3242045866530813,0.5230655838033142,-0.19886099715023298
27,0.7123666806325444,0.4594752046568908,0.2528914759756536
28,0.44570282809337514,0.47316233317747375,-0.027459505084098612
29,0.608452019505125,0.5705997961620136,0.037852223343111335
30,0.6610022059132354,0.453234288676422,0.20776791723681343
31,0.6467948725431929,0.47513124580360167,0.17166362673959124
32,0.448647573316338,0.40947434721048254,0.03917322610585544
33,0.6999843819829621,0.42198737380544277,0.2779970081775193
34,0.5584582866431957,0.4387867578841868,0.11967152875900894
35,0.3574359266545692,0.3854378073827668,-0.028001880728197592
36,0.4994873269299151,0.37064865624496784,0.12883867068494725
37,0.7522393912568545,0.5692152275831966,0.1830241636736578
