K,cluster,n,share,mean_silhouette,median_silhouette,mean_dist_to_own_centroid,relative_compactness_vs_sample,log_total_activity_mean,log_total_activity_std,log_total_activity_cv,log_total_activity_iqr,direction_balance_mean,direction_balance_std,direction_balance_cv,direction_balance_iqr,post_midnight_share_mean,post_midnight_share_std,post_midnight_share_cv,post_midnight_share_iqr,deep_night_share_mean,deep_night_share_std,deep_night_share_cv,deep_night_share_iqr,post_midnight_persistence_mean,post_midnight_persistence_std,post_midnight_persistence_cv,post_midnight_persistence_iqr,weekend_ratio_mean,weekend_ratio_std,weekend_ratio_cv,weekend_ratio_iqr
3,0,1283,0.3812778603268945,-0.132823482691303,-0.12876638765275247,0.11533468459157503,1.1878003849785155,5.903896639035731,0.7278777441305281,0.12328768415725697,1.0155971377602748,-0.17816931533640096,0.21202950244533905,1.190044997619297,0.2611166168707847,0.0726365951396371,0.03520646489464867,0.48469321596046056,0.046522820123478095,0.04500131862431406,0.030335905935331076,0.6741114896784534,0.03721299859146225,0.11232544878157542,0.060748629174696755,0.5408269437928234,0.07516092204551719,0.7628868396414284,0.13981238645878388,0.1832675295912804,0.13952854314389274
3,1,1621,0.48172362555720655,0.26771977465575936,0.2775638311223712,0.07039178946207492,0.7249457950872727,7.675738588986886,0.8974847874741834,0.1169248766186345,1.1706125907106255,-0.09013635388879002,0.18716003463792555,2.076410089416786,0.2407833295948038,0.11978580932740746,0.04109919902301183,0.34310574227266316,0.05394314265909779,0.07063092918871913,0.030963141393050262,0.4383793580050418,0.0409070749894033,0.203236384813489,0.08683257872653286,0.4272491798465099,0.10457876059488971,0.8022454342515581,0.08763469280588258,0.10923676105136074,0.10499865990395463
3,2,461,0.13699851411589897,-0.17313181686252072,-0.1785577003862646,0.11631407743335355,1.1978868840973997,6.18741405840068,0.9829011752936937,0.15885492162258064,0.9807612312864649,-0.10146090218111346,0.2503591344983736,2.467542956117898,0.30896218615309057,0.15943295399003643,0.064943854884597,0.40734273096800044,0.0767557038485735,0.10196617157000813,0.058374563798977076,0.5724895119642514,0.0657813801774366,0.29154122111060826,0.16955989317294923,0.5815983500618584,0.163912415310239,0.8238281843339241,0.16226074689548797,0.1969594509887737,0.15619183728756159
4,0,1147,0.3408618127786033,-0.15226101166826306,-0.1504046552924604,0.11607794474273062,1.1954550180735652,5.871688471173778,0.7458440917668958,0.1270237846283078,1.0391055102472517,-0.1663228750480632,0.21474561804205758,1.2911370007282605,0.2650297368936696,0.06802357706372507,0.03278391053880696,0.4819492292811169,0.04154696617054204,0.04166049960333272,0.028633755906132548,0.6873118704472264,0.03421453574125644,0.10431166549819555,0.05619504406690744,0.5387225273272962,0.06777781320762194,0.7631351840635882,0.14258610797379973,0.18684252928104905,0.1468001801652663
4,1,1062,0.31560178306092124,0.18939830235750532,0.207136917341946,0.065289441685798,0.6723981102826733,8.056133191976588,0.8662602905954495,0.10752804974205135,1.1053292726148243,-0.03657383602822307,0.18229182703321892,4.984214040128279,0.23255874637551588,0.11903195175097658,0.04522490524352888,0.37993920605572057,0.05488458843607763,0.06703787940705498,0.03000638952717966,0.4476035010740782,0.0365824626801864,0.20499371129648136,0.10112999015056968,0.49333215887928333,0.10759077955937504,0.810060078070075,0.0911230141051138,0.1124892049021963,0.10804246392089145
4,2,311,0.0924219910846954,-0.2202141728302468,-0.22121586094570297,0.12537938323285833,1.2912479901404843,5.9894468909421175,0.8973819586458985,0.14982718354227592,1.0722359016016778,-0.06491269727035973,0.2579298176553632,3.9734879076291056,0.31863308687538683,0.16140225433191827,0.06905706534238891,0.42785688234797137,0.08172177336002863,0.10613238024963997,0.0652673848221701,0.6149620376802158,0.06950133974235964,0.29765695725770025,0.1830413482954529,0.6149406013613938,0.17550626902629868,0.8348977000005147,0.18662154095739072,0.2235262367560429,0.1786892413782608
4,3,845,0.2511144130757801,0.013456059809860768,0.01829144380273774,0.07944298574970786,0.8181615911250231,6.764865576514606,0.6177455600610577,0.09131675316737521,0.8140248886574293,-0.2031646588670309,0.16788598650757913,0.8263542854540401,0.19940166283858238,0.12571960180406191,0.0395489878705676,0.31458091898991203,0.0504205297840668,0.07958561168133652,0.033448561428606575,0.42028402775285245,0.044650663243115805,0.21069836458104027,0.08047173111939726,0.3819285986363015,0.09909479215227329,0.7855093650037306,0.08790252941934097,0.11190513230726855,0.10047954260204972
