NLC,tot_entry,tot_exit,total_activity
634,34080.52557602904,22928.17077670061,57008.69635272965
635,23969.254470787448,20883.667340606622,44852.92181139407
636,321.25323075100016,1813.5319657070004,2134.7851964580004
637,828.7176723262161,1806.9702485393827,2635.6879208655987
638,1307.9257287465703,4344.17794542665,5652.1036741732205
639,3025.5006058900003,605.8691682260721,3631.369774116072
640,4722.794411200001,2231.99701485,6954.791426050002
641,2691.6554340680423,4566.747552413117,7258.402986481159
642,3674.055343601002,5805.4836216600015,9479.538965261003
643,174.64401993699997,1102.4257621699999,1277.0697821069998
645,16255.91132418295,3799.002342368122,20054.91366655107
646,98.9631035563381,421.683473656465,520.6465772128031
647,1320.5113666,5703.5306580000015,7024.042024600001
648,1525.6817905999999,972.9541098849996,2498.6359004849996
649,465.50399785810237,1514.6226893750002,1980.1266872331025
650,382.0035644401745,2348.0346861320004,2730.038250572175
653,1588.3899207080117,3233.8814827299993,4822.2714034380115
654,102.79491574542104,324.1321445881696,426.9270603335906
655,417.7170851976516,1673.305418356,2091.0225035536514
656,173.45495537674282,1096.1740116181102,1269.628966994853
657,592.9823851374999,2952.65761434,3545.6399994774997
659,240.60923296391817,869.2302670743588,1109.839500038277
660,969.1591138924155,1485.2922489317357,2454.451362824151
661,330.8531275094449,1256.3871906090822,1587.240318118527
662,205.16391581965556,844.8628558716113,1050.0267716912667
663,4223.589364820001,4222.488444167,8446.077808987
664,327.2653623055001,1513.3117436445004,1840.5771059500005
665,9921.490527618254,5101.620539146999,15023.111066765254
667,253.35013571753657,1121.860317784,1375.2104535015367
668,1765.7107329900005,3135.05509465,4900.76582764
669,34108.91404406861,10810.208267599324,44919.12231166793
670,18791.53456415177,23408.50694786918,42200.04151202095
671,569.9536351844233,814.9488975489371,1384.9025327333604
672,1575.6407839021238,3364.907900111346,4940.54868401347
673,294.2940559874238,1044.6568847125002,1338.950940699924
674,21939.751484980003,7707.891642834003,29647.643127814004
675,291.2456474445684,1673.1093308185004,1964.354978263069
676,807.9919402239998,3027.2655303349998,3835.2574705589996
677,329.1845113873952,1687.4838439362,2016.6683553235953
678,1407.798683353408,2715.8348202441066,4123.633503597514
679,426.53742325600007,2271.9427500425004,2698.4801732985006
680,1148.4661261824,3312.1117105411095,4460.57783672351
681,1865.9038530799999,3181.8085746300007,5047.712427710001
682,786.9857024751,1217.704946071043,2004.690648546143
683,465.375198895949,2331.425580979,2796.800779874949
684,309.51693699146557,1486.1298624414728,1795.6467994329385
685,968.1011704256357,424.98037517499995,1393.0815456006358
686,2768.6948020567497,8544.6871030658,11313.381905122551
687,241.13157813704103,1116.9317224562828,1358.063300593324
688,10.293028452435552,143.45155505595847,153.74458350839402
690,744.6739700390667,1099.55492116,1844.2288911990668
691,228.8708429452382,805.0324201400002,1033.9032630852385
692,88.49330820861266,575.2291433721101,663.7224515807228
693,176.2312718306784,832.3001764670001,1008.5314482976785
694,4014.52631907,2690.9795054999995,6705.50582457
695,4558.71094297,1760.4902372100003,6319.201180180001
696,2032.4390923727503,2447.9093814959997,4480.34847386875
697,5246.5118221538,1187.1272562686197,6433.6390784224195
698,2732.3379630384893,7842.196538513615,10574.534501552105
700,5525.912723644327,5282.7315807707655,10808.644304415093
702,6297.361418249999,4011.06964504,10308.431063289998
703,287.77876652677253,1052.7229103940285,1340.501676920801
704,454.80277874179814,1357.6187326900001,1812.4215114317983
705,821.8068709274505,3588.6413720480878,4410.448242975538
706,646.57636307,2691.121675725,3337.698038795
707,390.0207768535916,1328.7413879682003,1718.7621648217919
708,13205.654237460001,6168.1311181030005,19373.785355563003
709,132.44757862090293,550.8801503103684,683.3277289312714
710,234.61902705550003,1104.889544352,1339.5085714075
711,968.1521753940057,2288.717887695,3256.8700630890057
712,579.441052844817,2778.958071384001,3358.399124228818
713,596.2521348648736,1398.2852604679658,1994.5373953328394
714,475.1863113500001,2057.9058617400005,2533.092173090001
715,2050.4111013800007,2552.7841897900007,4603.195291170001
716,1782.4237963325168,4811.9940026449995,6594.417798977516
717,555.1431383205002,1586.4561831281005,2141.5993214486007
718,9260.154443712216,4694.740906625124,13954.89535033734
719,20336.589249908564,21461.238812291846,41797.82806220041
720,271.97972214389705,1165.0112268101798,1436.9909489540769
721,252.0257023871222,1111.540731573,1363.5664339601221
723,1918.7606662565806,2718.4716468153033,4637.232313071884
724,5888.28948836,1232.0813568431997,7120.3708452032
725,72.967910624905,509.96858324730005,582.936493872205
726,1338.2032731919999,4861.3616715,6199.564944692
727,3167.0089498019997,7457.45505428,10624.464004082
728,40591.083927280015,14301.310753740001,54892.394681020014
729,3299.5232114393475,7138.427771723958,10437.950983163306
730,233.38723141549997,1537.1668079485,1770.554039364
731,5064.854358377058,5253.124046555875,10317.978404932932
733,799.7142422699998,2173.7082470269993,2973.422489296999
734,1322.00974561358,2943.0989919208764,4265.108737534456
735,1449.3453956560002,5925.888518325,7375.233913981001
736,607.6197579118001,2691.1764289830007,3298.796186894801
737,74.91562255139928,420.1246728390335,495.0402953904328
738,358.83683157183106,1347.8188177949996,1706.6556493668306
739,2671.1446661600007,6914.030978450002,9585.175644610003
740,1363.6865200200002,2025.6249760999995,3389.31149612
741,22617.229795894935,26182.398274059586,48799.62806995452
742,2336.0733088845172,8661.75527210471,10997.828580989228
743,312.1202952331825,1242.1558144815,1554.2761097146827
745,9223.004842666249,2630.4872385116364,11853.492081177885
746,880.5196922270001,1811.02785414,2691.547546367
747,27248.267431814536,40023.546465044295,67271.81389685883
748,189.96389180679992,1048.1536523,1238.1175441067999
751,1285.851146647276,2831.7251870369996,4117.576333684276
752,3644.7795152059994,9124.293722945,12769.073238150999
753,141.23118914151223,618.7953034423399,760.0264925838521
754,1087.4516753759997,1905.0476468099998,2992.4993221859995
755,1807.3785428507783,2028.6453074885692,3836.0238503393475
756,164.8747967029999,1005.4601761784999,1170.3349728814997
757,1091.0565722022293,3330.6904865906004,4421.747058792829
758,2467.9490992811006,4508.692538033424,6976.641637314525
759,155.49008967458406,893.4463319199998,1048.9364215945839
760,1080.7945954981997,2373.2248691391987,3454.0194646373984
761,9249.807300770006,2754.9036563660006,12004.710957136007
762,237.424020855684,829.4845476165394,1066.9085684722234
763,8793.41262018,6999.916626815,15793.329246995001
764,4029.502912598826,2237.633341406087,6267.136254004912
765,1066.4662337156385,3972.339692465,5038.805926180638
766,1345.6355778552502,2436.5944730906,3782.23005094585
767,3626.583695146539,11123.765498714198,14750.349193860737
768,372.0963716671497,1250.4125571690292,1622.508928836179
769,547.7715778124001,3078.684777502001,3626.456355314401
770,1801.2882731900002,5278.601378200001,7079.889651390001
771,544.1099489090002,1919.4788148404996,2463.5887637495
773,3335.1365809804465,4398.210995709194,7733.347576689641
774,695.153691255,1966.9783947132935,2662.1320859682937
775,1080.2285636499018,1810.9952904900006,2891.2238541399024
776,2587.3841403695014,2931.4563201200003,5518.840460489502
777,6848.558544453717,9998.80571349477,16847.364257948488
778,5149.758068726987,13367.827715189314,18517.5857839163
779,591.641444876,1894.3049205300003,2485.9463654060005
780,2669.602822522,1275.7736862550003,3945.3765087770007
781,734.32523357,562.1539718000001,1296.4792053700003
783,2217.5256362,696.9285869500001,2914.45422315
784,4057.2108138145136,3073.9834252718174,7131.194239086331
787,2312.33816111,3889.633409890002,6201.971571000002
788,2525.3820112449994,5924.22681552,8449.608826765
789,9658.887959010002,10784.728089500006,20443.616048510008
831,1056.1575651823098,2493.3922955030007,3549.5498606853107
832,3384.995889369577,4026.0820237651315,7411.077913134708
852,19088.801954358583,9034.76626596405,28123.56822032263
884,2771.35003575127,8087.042340419999,10858.392376171269
