lsoa,tot_boardings,tot_alightings,total_activity
E01000574,67.14878,104.91263999999998,172.06142
E01000575,462.3156000000001,482.29683000000006,944.6124300000001
E01000576,146.71831,261.19457000000006,407.9128800000001
E01000577,219.92889000000002,191.17933000000002,411.1082200000001
E01000578,695.1333800000001,468.37706,1163.51044
E01000580,120.39457999999999,214.71111,335.10569
E01000581,680.6715000000002,669.85276,1350.5242600000001
E01000583,794.5658200000001,984.37042,1778.93624
E01000586,2486.0469200000002,2972.9499099999994,5458.99683
E01000587,46.30903,65.38056000000002,111.68959000000001
E01000589,178.92731,235.25852,414.18583
E01000590,85.36815,111.80668999999999,197.17484
E01000591,699.4408799999999,566.07365,1265.51453
E01000592,648.7471499999999,519.83155,1168.5787
E01000594,1215.4813000000001,1010.8008200000002,2226.2821200000003
E01000595,232.93099000000004,383.08338,616.01437
E01000596,341.4174,205.36156000000003,546.77896
E01000599,173.00495999999998,201.37646000000004,374.38142000000005
E01000601,1031.7813199999998,1024.6979099999999,2056.47923
E01000602,243.65357,360.40637000000004,604.0599400000001
E01000603,61.25151000000001,60.15267999999999,121.40419
E01000604,61.931630000000006,131.63374,193.56537
E01000605,223.81858,250.74577,474.56435
E01000606,63.78512,117.92945,181.71457
E01000608,2057.90147,2666.251570000001,4724.153040000001
E01000609,11.767590000000002,61.00965,72.77724
E01000611,141.34903000000003,0.0,141.34903000000003
E01000612,384.46079,1119.9145899999999,1504.37538
E01000615,200.36876999999998,132.93121000000002,333.29998
E01000616,534.19319,539.7432799999999,1073.9364699999999
E01000620,944.3404400000001,1319.1727799999999,2263.51322
E01000621,1078.4269199999999,1262.16265,2340.58957
E01000623,275.06491000000005,475.33223000000004,750.39714
E01000625,465.83903999999995,687.6385799999999,1153.47762
E01000626,581.85733,906.2039399999999,1488.06127
E01000627,215.68500999999995,393.21508000000006,608.90009
E01000628,614.0803400000001,805.21895,1419.29929
E01000631,108.59375,50.40459,158.99833999999998
E01000633,6530.20673,6193.43618,12723.642909999999
E01000634,1320.7832200000003,978.9138499999999,2299.69707
E01000636,923.5602799999999,895.42785,1818.98813
E01000638,2384.80246,3717.49726,6102.29972
E01000640,1362.03186,1723.09093,3085.1227900000004
E01000642,1090.26777,1481.5974700000002,2571.86524
E01000643,510.3464000000001,698.3977499999999,1208.74415
E01000644,716.0955700000001,935.4595100000001,1651.55508
E01000646,80.99735000000001,110.81528999999999,191.81264
E01000648,45.83776,74.28022,120.11798
E01000649,153.89142999999996,143.61298,297.50440999999995
E01000650,44.259190000000004,54.03327,98.29246
E01000651,40.05382,82.08154,122.13536
E01000653,34.50466,36.22730000000001,70.73196000000002
E01000656,41.97902,53.98377999999999,95.96279999999999
E01000657,69.29781999999999,94.23644,163.53426
E01000659,70.00792000000001,160.24783999999997,230.25575999999998
E01000661,222.6192,432.8638999999999,655.4830999999999
E01000662,135.75574,144.13096,279.8867
E01000663,34.847950000000004,49.62821999999999,84.47617
E01000665,230.5448,362.84078,593.38558
E01000666,117.7613,140.78944,258.55074
E01000667,150.52961,88.76968,239.29928999999998
E01000668,371.43296,729.3831200000001,1100.81608
E01000670,340.91688999999997,238.54865,579.4655399999999
E01000671,87.80386,99.00907000000001,186.81293
E01000672,57.27513999999999,108.45050999999998,165.72564999999997
E01000673,32.41248,53.957739999999994,86.37021999999999
E01000674,99.51926000000002,138.8181,238.33736
E01000676,3180.29932,2645.3224000000005,5825.621720000001
E01000677,105.96950000000001,94.00828999999999,199.97779
E01000678,88.73763,277.6655799999999,366.40320999999994
E01000679,27.64873,36.64009,64.28882
E01000683,59.82203,100.83197999999999,160.65400999999997
E01000684,31.90604,21.772640000000003,53.67868
E01000685,27.65839,59.88556999999999,87.54395999999998
E01000686,143.10684,252.79745000000003,395.90429000000006
E01000687,56.21502999999999,57.38163,113.59665999999999
E01000689,18.84608,38.04913,56.89521
E01000690,82.98923,123.88874,206.87797
E01000691,96.60516999999999,197.94316000000003,294.54833
E01000692,428.5496999999999,356.2996300000001,784.84933
E01000693,219.51497999999995,137.03221,356.54718999999994
E01000694,55.52519,22.622519999999998,78.14771
E01000696,322.2416,338.20649999999995,660.4481
E01000697,287.7784,156.91359,444.69199
E01000698,22.11649,41.85716999999999,63.97365999999999
E01000699,146.54184,239.80096,386.3428
E01000700,19.910429999999998,36.700959999999995,56.61138999999999
E01000702,239.61156,162.76780999999997,402.37937
E01000703,434.65900000000005,385.73614999999995,820.3951500000001
E01000704,44.529680000000006,61.49111,106.02079
E01000706,283.33685999999994,303.20507999999995,586.5419399999998
E01000707,48.98803,22.521399999999996,71.50943
E01000708,201.65972,95.32728999999999,296.98701
E01000709,57.95003,51.74256,109.69259
E01000710,80.67064,57.36519999999999,138.03584
E01000711,19.69072,31.8406,51.531319999999994
E01000712,190.27901,103.7697,294.04871
E01000713,20.769660000000002,39.023649999999996,59.79331
E01000714,1833.31397,1457.7194299999996,3291.0333999999993
E01000715,111.09835,136.42398,247.52233
E01000716,39.03773,42.161379999999994,81.19910999999999
E01000717,76.51536999999999,137.87487999999996,214.39024999999995
E01000718,61.93834999999999,123.58939,185.52774
E01000719,38.90125,122.94206,161.84331
E01000722,307.77202,474.22372,781.9957400000001
E01000727,230.89934000000002,464.81439,695.71373
E01000728,41.600789999999996,92.16223000000001,133.76302
E01000730,511.55244999999996,492.69393999999994,1004.2463899999999
E01000732,24.92927,85.98380999999999,110.91308
E01000735,80.98333,160.37492999999998,241.35825999999997
E01000736,41.05749000000001,104.04257,145.10006
E01000737,59.228609999999996,68.89916,128.12777
E01000738,128.39869000000002,167.68381000000002,296.08250000000004
E01000739,17.113870000000002,46.744110000000006,63.85798000000001
