lsoa,tot_boardings,tot_alightings,total_activity
E01000001,854.6283799999999,390.38872000000003,1245.0171
E01000005,2426.8226500000005,2220.11691,4646.939560000001
E01000007,2544.52368,1271.76744,3816.29112
E01000009,2081.8967900000002,2383.18922,4465.086010000001
E01000011,129.73587999999998,111.78527000000001,241.52114999999998
E01000012,161.19367000000003,419.7871,580.98077
E01000013,1325.66532,766.9343199999998,2092.59964
E01000017,198.53197999999995,338.05012,536.5821
E01000018,31.398650000000004,59.01484,90.41349
E01000019,45.20119,53.06677,98.26795999999999
E01000020,42.376329999999996,89.90477,132.28109999999998
E01000021,110.97128999999998,129.30876999999998,240.28005999999996
E01000024,295.60335,388.66823999999997,684.27159
E01000027,239.34363,486.05170000000004,725.3953300000001
E01000029,83.28019,249.0812,332.36139000000003
E01000030,74.1104,218.74513,292.85553
E01000031,55.206520000000005,91.16917,146.37569
E01000032,133.99408,114.65522,248.64929999999998
E01000034,181.40339,267.11992,448.52331
E01000035,281.65638,349.55964,631.2160200000001
E01000036,330.92383,283.32435,614.24818
E01000038,46.49689,67.94157,114.43845999999999
E01000040,119.49016,227.44471000000004,346.93487000000005
E01000041,48.75520000000001,112.08519,160.84039
E01000042,48.162060000000004,79.24257000000001,127.40463000000003
E01000043,48.07753999999999,46.092859999999995,94.17039999999999
E01000045,241.83513,292.41935,534.2544800000001
E01000050,436.11298999999997,582.84023,1018.95322
E01000052,173.16838,325.7922300000001,498.9606100000001
E01000053,136.70264,126.35144000000001,263.05408
E01000057,58.29479,56.04018000000001,114.33497
E01000058,49.69471,82.58738,132.28208999999998
E01000060,858.2751800000001,1019.9188499999999,1878.19403
E01000061,287.85972,346.59388999999993,634.4536099999999
E01000062,8.31448,67.82911999999999,76.14359999999999
E01000063,79.87123,26.94379,106.81502
E01000064,140.12745,205.14775000000003,345.27520000000004
E01000065,82.87525999999998,160.27004,243.14529999999996
E01000067,185.36971000000005,114.68601999999998,300.05573000000004
E01000068,56.45768999999999,65.83814000000001,122.29583
E01000070,342.60453,437.1823999999999,779.78693
E01000071,54.912870000000005,44.77664,99.68951000000001
E01000072,89.48438999999999,150.51734,240.00172999999998
E01000073,34.50826,38.525059999999996,73.03332
E01000074,47.2654,61.96287,109.22827000000001
E01000075,554.5709,412.65227999999996,967.22318
E01000077,331.10808000000003,288.56463999999994,619.67272
E01000078,156.71475,220.65497999999997,377.36973
E01000079,52.91078999999999,71.36192999999999,124.27271999999998
E01000080,32.61485,39.65656999999999,72.27141999999998
E01000081,82.92761999999999,41.57003000000002,124.49765000000001
E01000082,171.53217,546.4476899999997,717.9798599999997
E01000083,285.96653,826.4637399999999,1112.4302699999998
E01000084,157.57201,175.22385000000003,332.79586000000006
E01000085,137.07791999999998,127.19406,264.27198
E01000086,53.95931999999999,25.880349999999996,79.83966999999998
E01000087,656.18646,1138.68541,1794.87187
E01000088,53.62556,83.20294,136.8285
E01000090,138.15797999999998,268.62539,406.78337
E01000091,149.47871,619.4123999999999,768.8911099999999
E01000093,263.02970000000005,460.38241999999997,723.41212
E01000094,337.34191999999996,464.64587000000006,801.98779
E01000095,533.0053099999999,487.73477,1020.7400799999999
E01000096,153.89500999999998,162.1649,316.05990999999995
E01000097,83.68565000000001,137.95559000000003,221.64124000000004
E01000098,47.92402,93.78718,141.71120000000002
E01000099,158.34131,244.36459000000005,402.70590000000004
E01000101,114.16129999999998,17.62223,131.78352999999998
E01000102,73.45913,125.79254000000002,199.25167000000002
E01000104,159.34171000000003,280.65105,439.99276000000003
E01000105,939.12271,666.17073,1605.29344
E01000106,38.814659999999996,108.64987,147.46453
E01000110,63.34851,113.88534000000001,177.23385000000002
E01000111,200.05068000000003,253.80903999999998,453.85972000000004
E01000112,509.2636300000001,447.63615,956.8997800000001
E01000113,382.0024199999999,302.6863,684.6887199999999
E01000114,212.92878999999996,688.6070399999999,901.5358299999998
E01000117,43.37383,92.36119,135.73502
E01000118,125.41489,277.88259999999997,403.29749
E01000120,71.52888,75.06468000000001,146.59356000000002
E01000121,20.50789,48.14816,68.65605
E01000123,18.84477,60.13151,78.97628
E01000124,73.78437,117.35937999999999,191.14374999999998
E01000126,96.92872000000001,182.67138999999997,279.60011
E01000127,52.906530000000004,105.14061,158.04714
E01000128,17.866509999999998,54.20360000000001,72.07011
E01000129,1396.81621,1165.2975600000002,2562.11377
E01000130,156.17746,315.89738,472.07484
E01000131,47.615339999999996,62.69504,110.31038
E01000133,60.83543999999999,197.02763000000002,257.86307
E01000134,65.00568,100.47364,165.47932
E01000135,59.282709999999994,73.42000999999999,132.70272
E01000136,109.44657999999997,111.09611999999997,220.54269999999994
E01000137,17.16753,42.77148,59.939009999999996
E01000138,81.82443,235.15114999999997,316.97558
E01000139,471.8159399999999,823.7572,1295.57314
E01000140,300.0047399999999,666.0928500000001,966.0975900000001
E01000141,1662.3234499999999,1987.28567,3649.60912
E01000143,72.36146,105.76540999999999,178.12687
E01000144,1113.7089500000002,366.73996000000005,1480.4489100000003
E01000145,78.56482,96.38578,174.9506
E01000146,2820.26533,2267.32549,5087.59082
E01000150,72.78173000000001,124.54455,197.32628
E01000151,176.60408,309.69926000000004,486.30334000000005
E01000152,22.32298,45.24425,67.56723
E01000154,273.46631,353.36144999999993,626.8277599999999
E01000156,263.20662999999996,704.3787699999999,967.5853999999999
E01000158,34.095409999999994,121.65140999999998,155.74681999999999
E01000160,130.34418,147.79674,278.14092
