cluster,A,B,C,D,E,F,G
0,-3.051680656458938,-5.01262499353221,1.8238072734725264,-4.383196650692591,-3.4151388724577116,3.244236923648232,9.468265098748455
1,-2.390317646845165,4.122435428453592,1.0337595102149517,6.724031276310817,6.699718542572283,-4.327895195606295,-10.240851917703617
2,5.851695756274259,-0.046221817279755,-2.509718929179191,-0.7949689268000253,-2.2444037210327488,-0.7252940119531196,1.0532643572665121
3,-1.492974792570021,-0.5882952495507896,0.10092818213561193,-3.8631661955960475,-2.845773146167074,3.7384877331225574,3.2386158526738127
