NLC,lsoa21cd,lnc_grp,piece_area_m2,covered_area_m2,area_share
503,E01032767,2,104076.98619456554,983020.7685816276,0.10587465648842316
503,E01035668,2,2726.92897888237,983020.7685816276,0.002774029874075781
503,E01035669,2,43029.530477667264,983020.7685816276,0.043772758270156725
503,E01035686,1,11430.391003042449,983020.7685816276,0.011627822492026318
503,E01035687,2,89320.38094168148,983020.7685816276,0.0908631676933533
503,E01035688,2,9690.100835874342,983020.7685816276,0.009857473153752296
503,E01035689,1,53005.46529263105,983020.7685816276,0.053921002471912276
503,E01035696,2,79014.09979317166,983020.7685816276,0.08037887124926041
503,E01035697,2,1729.1995422770058,983020.7685816276,0.0017590671505059022
505,E01000471,4,78166.08542488067,2063533.0205897687,0.03787973569840932
505,E01000472,4,404929.73364601634,2063533.0205897687,0.19623128372827553
505,E01000473,2,202879.10977541277,2063533.0205897687,0.09831638638737598
505,E01000474,5,29175.75822942605,2063533.0205897687,0.014138740663857884
505,E01000475,4,289026.76277377206,2063533.0205897687,0.1400640357531893
505,E01000476,5,175237.07000736718,2063533.0205897687,0.08492089453324256
505,E01000477,6,49672.92515832172,2063533.0205897687,0.024071785943180563
505,E01000478,4,152151.45921724578,2063533.0205897687,0.07373347443393956
505,E01000631,4,85356.76069988094,2063533.0205897687,0.041364378397727566
505,E01000632,4,201907.5515179343,2063533.0205897687,0.09784556365384842
505,E01001308,5,11520.872286521779,2063533.0205897687,0.005583081138788393
505,E01001341,3,86530.29715350631,2063533.0205897687,0.04193308092970351
505,E01001342,4,114369.35813083473,2063533.0205897687,0.05542405039786927
505,E01001345,5,167910.7554443984,2063533.0205897687,0.08137052025288581
505,E01001347,5,14698.521124249664,2063533.0205897687,0.007122988087706369
507,E01002694,2,56163.16237154244,2294117.8365225038,0.02448137644780982
507,E01002695,1,116563.50241653246,2294117.8365225038,0.050809727626381695
507,E01002696,1,172265.71112668913,2294117.8365225038,0.07509017557171994
507,E01002697,2,49299.65959565691,2294117.8365225038,0.021489593433607963
507,E01002699,2,8489.565424487688,2294117.8365225038,0.0037005794947989417
507,E01002700,4,112314.48100919646,2294117.8365225038,0.04895759024281259
507,E01002702,1,49202.53788884917,2294117.8365225038,0.021447258334136805
507,E01002703,1,40271.224723111445,2294117.8365225038,0.01755412214751612
507,E01002707,2,121934.75755351016,2294117.8365225038,0.053151043774779555
507,E01002710,1,31317.309901313278,2294117.8365225038,0.013651133957785291
507,E01002714,2,14103.556483165521,2294117.8365225038,0.006147703600327757
507,E01002723,1,82919.35214718946,2294117.8365225038,0.03614433000219432
507,E01002725,1,23398.316366479256,2294117.8365225038,0.010199265266141325
507,E01002726,1,87340.79926043614,2294117.8365225038,0.03807162730264548
507,E01002727,1,142004.86772720038,2294117.8365225038,0.061899552615159406
507,E01002728,2,62474.8849839344,2294117.8365225038,0.027232639923429478
507,E01002729,2,82184.25283062118,2294117.8365225038,0.03582390212143534
507,E01002792,2,24170.306891382512,2294117.8365225038,0.01053577392869262
507,E01002793,1,17648.424548218056,2294117.8365225038,0.0076929023728659444
507,E01002794,2,161539.76075531816,2294117.8365225038,0.07041476169340334
507,E01002797,2,28693.00477084709,2294117.8365225038,0.012507206174875852
507,E01002798,4,121214.4477844813,2294117.8365225038,0.052837062619338675
507,E01002799,2,75722.15452141376,2294117.8365225038,0.03300709027056596
507,E01002800,2,77931.81500672523,2294117.8365225038,0.03397027553077079
507,E01002801,2,106494.05261349656,2294117.8365225038,0.04642048063883397
507,E01002802,1,110745.90906993637,2294117.8365225038,0.04827385381293601
507,E01033489,1,617.1084900439099,2294117.8365225038,0.0002689959862651791
507,E01035644,2,2118.453242152867,2294117.8365225038,0.000923428260060122
507,E01035646,1,72396.90677121005,2294117.8365225038,0.03155762342223518
507,E01035647,1,36227.48226533944,2294117.8365225038,0.015791465324315773
507,E01035649,1,27574.288495557823,2294117.8365225038,0.01201956065925358
507,E01035655,1,132826.33356359927,2294117.8365225038,0.057898653438369856
507,E01035656,1,45064.531549198764,2294117.8365225038,0.019643512129921367
507,E01035712,1,884.9143736670902,2294117.8365225038,0.000385731874613935
508,E01000907,2,63111.48600432528,2627675.525253383,0.024017990576762526
508,E01000908,2,197013.72104579402,2627675.525253383,0.07497642656118901
508,E01000909,5,43476.51831851119,2627675.525253383,0.016545619084502
508,E01000911,3,730.4329336228052,2627675.525253383,0.00027797683793259466
508,E01000913,5,242793.5048202291,2627675.525253383,0.09239858669263089
508,E01001984,5,42693.30613276245,2627675.525253383,0.01624755633732426
508,E01002006,2,45003.99286428481,2627675.525253383,0.01712692165823828
508,E01002009,2,55103.862898225736,2627675.525253383,0.02097057356155576
508,E01002733,2,25479.181742544464,2627675.525253383,0.009696471842765878
508,E01002753,4,59127.46467394033,2627675.525253383,0.022501813525183538
508,E01002754,2,143004.3550286554,2627675.525253383,0.054422379648592915
508,E01002755,2,27604.85623462096,2627675.525253383,0.010505428074860598
508,E01002756,4,19023.255877043714,2627675.525253383,0.007239575698833412
508,E01002757,2,95718.60913647247,2627675.525253383,0.03642710380964654
508,E01002758,2,147193.05348216955,2627675.525253383,0.05601644954544985
508,E01002759,1,79555.27876809289,2627675.525253383,0.030275914207642318
508,E01002760,2,90865.79875011015,2627675.525253383,0.03458029649279018
508,E01002769,2,122111.12776431964,2627675.525253383,0.04647115923970279
508,E01002770,2,287283.50955918967,2627675.525253383,0.10932990272133669
508,E01002771,3,91865.81315800735,2627675.525253383,0.03496086646738808
508,E01002772,2,62589.643360204864,2627675.525253383,0.023819395796278703
508,E01002773,3,38913.83526921328,2627675.525253383,0.014809223930135316
508,E01002774,2,234287.2679027356,2627675.525253383,0.08916141496585413
508,E01002785,2,92250.5001482865,2627675.525253383,0.035107264676216415
508,E01002804,2,47247.07043926392,2627675.525253383,0.01798055733487412
508,E01002806,4,1304.6722506334718,2627675.525253383,0.0004965119315892947
508,E01002807,2,113273.0497379766,2627675.525253383,0.043107700570089925
508,E01002808,1,2621.650417574195,2627675.525253383,0.0009977070579600552
508,E01002809,2,60196.74178441869,2627675.525253383,0.022908742424966648
508,E01002810,1,79165.02698435867,2627675.525253383,0.030127398236022656
508,E01002811,2,16380.910561422712,2627675.525253383,0.0062339928975222786
508,E01035652,2,686.0272043725878,2627675.525253383,0.0002610775941624053
509,E01000121,6,11489.007349643276,3312758.9913813546,0.0034681084194575196
509,E01000122,5,82139.38948010135,3312758.9913813546,0.024794858211478542
509,E01000123,6,312755.6433628337,3312758.9913813546,0.09440941649438278
509,E01000124,5,267827.18153735535,3312758.9913813546,0.08084716764308796
509,E01000158,5,69188.4129787738,3312758.9913813546,0.020885435118817266
509,E01000160,4,305522.3871646354,3312758.9913813546,0.09222596269740668
509,E01000161,3,73994.87583950457,3312758.9913813546,0.022336329335159447
509,E01000163,6,30762.0242693299,3312758.9913813546,0.009285922806144962
509,E01000165,6,9296.745542526956,3312758.9913813546,0.0028063452749547586
509,E01001390,4,11402.468470129732,3312758.9913813546,0.0034419855171459756
509,E01001392,5,104076.3820768635,3312758.9913813546,0.0314168287966719
509,E01001521,5,10154.72658158445,3312758.9913813546,0.0030653381691827
509,E01001527,4,156942.28027709713,3312758.9913813546,0.04737509752004486
509,E01001528,5,204936.82939347412,3312758.9913813546,0.06186288526471391
509,E01001529,5,186510.5541748264,3312758.9913813546,0.0563006710298159
509,E01001530,5,184794.78214108833,3312758.9913813546,0.055782742608762065
509,E01001532,4,88935.83468508089,3312758.9913813546,0.02684645484819782
509,E01001533,6,298239.264000937,3312758.9913813546,0.09002745589910154
509,E01001534,5,372102.1220351324,3312758.9913813546,0.1123239339182876
509,E01001535,5,388428.15765990765,3312758.9913813546,0.11725216312761129
509,E01001962,5,85192.17468767025,3312758.9913813546,0.025716381695532524
509,E01001973,4,58067.747672858204,3312758.9913813546,0.017528515604041908
510,E01001719,3,7442.287548666766,1450264.4349276915,0.005131676244296669
510,E01001720,3,21259.31345072228,1450264.4349276915,0.014658922151519383
510,E01001737,3,1708.2163785156638,1450264.4349276915,0.0011778654549994764
510,E01001738,2,97.16948090491691,1450264.4349276915,6.700121616769956e-05
510,E01001806,2,25367.527563454198,1450264.4349276915,0.017491656661027474
510,E01002730,3,113047.77560373933,1450264.4349276915,0.07794976756040753
510,E01002732,2,124694.97269114752,1450264.4349276915,0.08598085265558117
510,E01002733,2,50303.340863528,1450264.4349276915,0.03468563363483161
510,E01002737,3,3027.681547803488,1450264.4349276915,0.0020876755127449873
510,E01002741,2,77146.7497672623,1450264.4349276915,0.05319495390584321
510,E01002742,2,81930.75750304753,1450264.4349276915,0.056493668002782195
510,E01002743,2,140868.87948164894,1450264.4349276915,0.09713323728349754
510,E01002744,1,56910.344253615935,1450264.4349276915,0.03924135687465398
510,E01002745,2,65626.20828444356,1450264.4349276915,0.045251201576708054
510,E01002747,3,64186.91328225966,1450264.4349276915,0.044258765323345974
510,E01002748,2,71755.47046738325,1450264.4349276915,0.049477508197297064
510,E01002749,2,76891.4698185126,1450264.4349276915,0.05301893086990465
510,E01002751,2,47270.94256060509,1450264.4349276915,0.03259470578064749
510,E01002752,3,90235.12591115684,1450264.4349276915,0.06221977436525626
510,E01033493,2,30382.828119207006,1450264.4349276915,0.020949853962820137
510,E01033494,2,134948.81300831502,1450264.4349276915,0.09305117725998942
510,E01035651,3,69349.83235288673,1450264.4349276915,0.04781874993462446
510,E01035652,2,18763.437325314833,1450264.4349276915,0.012937942125189299
510,E01035653,2,77048.37766355014,1450264.4349276915,0.05312712344586433
511,E01004657,1,5259.788501370012,1032424.1727292476,0.00509460030121688
511,E01004659,1,4784.6043564715865,1032424.1727292476,0.00463433972475027
511,E01004660,1,34327.254555843654,1032424.1727292476,0.03324917748205993
511,E01004662,1,47471.5716294591,1032424.1727292476,0.04598068592676053
511,E01004712,1,120057.87728243505,1032424.1727292476,0.11628735596635446
511,E01004714,1,24628.513455015913,1032424.1727292476,0.0238550337211784
511,E01004716,1,5869.065210376975,1032424.1727292476,0.005684742149016045
511,E01004717,1,68660.54222877411,1032424.1727292476,0.06650419860595445
511,E01004727,4,631930.215690854,1032424.1727292476,0.6120839015424498
511,E01004730,6,89434.73981864715,1032424.1727292476,0.08662596458025915
512,E01003116,4,14158.364276825901,2441306.894355515,0.005799502024739742
512,E01003138,4,11434.701585519771,2441306.894355515,0.004683844383497077
512,E01003156,5,64719.3720073761,2441306.894355515,0.026510133632527785
512,E01003157,5,125070.78058477429,2441306.894355515,0.05123107663110579
512,E01003158,5,106360.46859891202,2441306.894355515,0.04356702094473473
512,E01003161,3,3942.9027576960457,2441306.894355515,0.0016150786969112048
512,E01003163,2,14322.641823996466,2441306.894355515,0.005866792846532933
512,E01004472,3,30298.19942823792,2441306.894355515,0.012410647550412294
512,E01004473,3,76980.63596107441,2441306.894355515,0.03153255174065146
512,E01004474,2,163424.44367551865,2441306.894355515,0.06694137638056413
512,E01004475,3,77894.62686820205,2441306.894355515,0.03190693765224695
512,E01004479,4,40092.27992507961,2441306.894355515,0.01642246618717867
512,E01004483,4,916.2881991387025,2441306.894355515,0.0003753269206985937
512,E01004484,6,325953.3030629009,2441306.894355515,0.13351590650750605
512,E01004485,3,130219.66136048229,2441306.894355515,0.05334014402759437
512,E01004486,6,138536.09563602525,2441306.894355515,0.05674669414006535
512,E01004487,3,39996.5774081652,2441306.894355515,0.016383264840909715
512,E01004542,4,112803.43014537201,2441306.894355515,0.04620616539697734
512,E01004543,4,234181.76935744,2441306.894355515,0.09592475648960229
512,E01004544,2,92337.26372656466,2441306.894355515,0.03782288246514822
512,E01004545,2,181512.9729911634,2441306.894355515,0.07435073952022789
512,E01004546,3,28441.12182953619,2441306.894355515,0.011649957608891452
512,E01004547,2,7554.390923090861,2441306.894355515,0.003094404452204342
512,E01004548,2,46314.930692824906,2441306.894355515,0.01897136767192544
512,E01004550,4,146126.6089601527,2441306.894355515,0.0598558949298871
512,E01004559,5,105573.60763129283,2441306.894355515,0.043244709575591234
512,E01004619,5,121596.60560370822,2441306.894355515,0.04980799664509559
512,E01004625,6,436.9126088036762,2441306.894355515,0.00017896668780719498
512,E01004626,2,105.9367256401166,2441306.894355515,4.3393448765106215e-05
513,E01032739,1,270882.80513192236,270882.80513192236,1.0
514,E01000006,4,113066.3865901946,3674725.221772726,0.030768664258289818
514,E01000007,1,210688.7907975006,3674725.221772726,0.05733457009225362
514,E01000008,4,169200.08668715358,3674725.221772726,0.046044282626805405
514,E01000009,2,139096.19285066568,3674725.221772726,0.03785213436545446
514,E01000011,4,93778.13318318417,3674725.221772726,0.02551976747201376
514,E01000012,4,135334.2884208444,3674725.221772726,0.036828410358137664
514,E01000044,4,86809.3815994272,3674725.221772726,0.0236233667445615
514,E01000049,5,93220.2198604048,3674725.221772726,0.025367942971103126
514,E01000050,4,168459.78219481354,3674725.221772726,0.04584282416456346
514,E01000051,3,33475.045612285896,3674725.221772726,0.009109537065233188
514,E01000052,4,15952.839011793665,3674725.221772726,0.004341233166842839
514,E01000068,5,286381.84935702546,3674725.221772726,0.0779328608463606
514,E01000070,4,157570.95287078002,3674725.221772726,0.042879655854857666
514,E01003535,6,16648.632428081823,3674725.221772726,0.004530578865989426
514,E01003580,4,42017.58664670276,3674725.221772726,0.011434211841949106
514,E01003622,4,96092.8226005703,3674725.221772726,0.02614966202948206
514,E01003623,5,80143.1672003521,3674725.221772726,0.021809295216280195
514,E01003625,4,91052.64115893407,3674725.221772726,0.024778081533674324
514,E01003684,3,4922.204139910712,3674725.221772726,0.0013394754281889378
514,E01003729,3,1380.7299957401497,3674725.221772726,0.00037573693607329667
514,E01003730,4,1686.0925962795045,3674725.221772726,0.00045883501337444646
514,E01003731,3,127843.7450177744,3674725.221772726,0.03479001484527358
514,E01003732,5,137579.3354476842,3674725.221772726,0.03743935318824042
514,E01003733,3,57279.74974807861,3674725.221772726,0.015587491932375356
514,E01003734,3,131517.9633749517,3674725.221772726,0.035789876912621525
514,E01003735,3,229609.83835787707,3674725.221772726,0.06248353944872941
514,E01003736,4,48448.94652265295,3674725.221772726,0.013184372598961472
514,E01003739,5,23132.474470694873,3674725.221772726,0.006295021552532715
514,E01033587,4,320508.47022336425,3674725.221772726,0.08721971055804482
514,E01034473,2,136896.15522980288,3674725.221772726,0.03725343990856621
514,E01034474,1,175899.15043297817,3674725.221772726,0.0478672934212269
514,E01034479,3,249031.56714422198,3674725.221772726,0.06776875878193868
515,E01003638,5,266727.3042507487,2414786.2909222003,0.11045586321797705
515,E01003639,5,769093.8561982437,2414786.2909222003,0.3184935491349542
515,E01003640,7,470468.18692499166,2414786.2909222003,0.1948280842464619
515,E01003641,6,57575.997932075625,2414786.2909222003,0.023843102865259147
515,E01003642,5,65193.21883355967,2414786.2909222003,0.026997510743968386
515,E01003643,3,49805.18238406031,2414786.2909222003,0.020625089090198473
515,E01003648,5,151076.4442344455,2414786.2909222003,0.06256307019895736
515,E01003650,5,114733.61991682876,2414786.2909222003,0.04751294984079618
515,E01003701,6,184996.95958685418,2414786.2909222003,0.07661007530244192
515,E01003705,3,21554.940082445497,2414786.2909222003,0.008926230931273725
515,E01003711,4,241264.0482048096,2414786.2909222003,0.0999111387669306
515,E01003712,5,22296.532373137034,2414786.2909222003,0.009233335660781
516,E01001866,2,1550.9100170848128,1166450.6878105407,0.0013295975846144964
516,E01001867,2,52290.19626725953,1166450.6878105407,0.04482846708711676
516,E01001869,2,15058.230643086279,1166450.6878105407,0.01290944469444395
516,E01001871,2,125492.19162296024,1166450.6878105407,0.10758465225693549
516,E01001872,3,19117.445234369745,1166450.6878105407,0.01638941571568165
516,E01001879,1,10533.617775092005,1166450.6878105407,0.009030487002295733
516,E01001886,2,129659.53237393685,1166450.6878105407,0.11115732000408117
516,E01001887,2,65497.52974386219,1166450.6878105407,0.05615113474432667
516,E01001888,2,33747.2907778581,1166450.6878105407,0.02893160519387465
516,E01001889,2,174114.811551431,1166450.6878105407,0.14926890040953997
516,E01001890,1,61475.19131525773,1166450.6878105407,0.05270277771505997
516,E01001891,1,91042.99881026185,1166450.6878105407,0.07805130535020903
516,E01001892,3,87588.82952578965,1166450.6878105407,0.07509004061731597
516,E01001900,2,7854.415427864429,1166450.6878105407,0.006733602637422571
516,E01001903,2,69292.97534979289,1166450.6878105407,0.0594049762016581
516,E01001904,4,25991.456058060474,1166450.6878105407,0.022282515951743433
516,E01001908,2,962.7586953989313,1166450.6878105407,0.0008253745361546791
516,E01001910,2,67203.71582973552,1166450.6878105407,0.057613850745699934
516,E01001913,1,46597.06735742254,1166450.6878105407,0.039947738763724754
516,E01001914,3,69.27332039382375,1166450.6878105407,5.938812597714837e-05
516,E01001917,5,74418.52906122341,1166450.6878105407,0.06379912141927661
516,E01001918,2,6891.721052398655,1166450.6878105407,0.00590828324284724
517,E01002886,1,7863.338299102949,430477.2164614973,0.018266560919853608
517,E01004653,1,11398.044951349611,430477.2164614973,0.026477696183414796
517,E01004654,2,93281.98925203916,430477.2164614973,0.21669437007331718
517,E01004693,3,62697.20018241334,430477.2164614973,0.14564580373795716
517,E01004694,3,6928.297347885096,430477.2164614973,0.016094457692407926
517,E01004695,3,14373.359221563682,430477.2164614973,0.0333893610902617
517,E01004697,2,43367.92391126219,430477.2164614973,0.10074383092267811
517,E01004698,3,80390.82907116742,430477.2164614973,0.18674816226507013
517,E01004699,2,84544.45775232415,430477.2164614973,0.19639705545226216
517,E01004700,3,24829.773081601223,430477.2164614973,0.05767964512895898
517,E01035717,2,802.0033907884703,430477.2164614973,0.0018630565338182141
518,E01000014,5,113300.58883330371,3520103.0979645564,0.0321867245589534
518,E01000024,5,32696.726660779004,3520103.0979645564,0.009288570746602668
518,E01000025,5,65924.20915451631,3520103.0979645564,0.01872791998411522
518,E01000041,5,119824.3621397187,3520103.0979645564,0.03404001496689265
518,E01000045,5,47381.02173109023,3520103.0979645564,0.013460123301072503
518,E01000046,3,119332.85254870093,3520103.0979645564,0.03390038564998373
518,E01000053,3,866.9511767516034,3520103.0979645564,0.00024628573443002396
518,E01000054,5,150576.83553424646,3520103.0979645564,0.04277625721283991
518,E01000055,5,183473.39038557012,3520103.0979645564,0.05212159566907591
518,E01000056,5,186827.40126416166,3520103.0979645564,0.05307441176145995
518,E01000057,4,109515.0367051696,3520103.0979645564,0.0311113151113372
518,E01000058,5,145069.68199656406,3520103.0979645564,0.04121177078036387
518,E01000059,5,5384.977182645567,3520103.0979645564,0.0015297782572786986
518,E01000072,5,139549.03762089074,3520103.0979645564,0.039643451835709796
518,E01000073,5,147651.37873964506,3520103.0979645564,0.041945185873965486
518,E01000074,6,146766.03716702247,3520103.0979645564,0.041693675748272145
518,E01000075,5,462198.474542636,3520103.0979645564,0.13130253906764688
518,E01000076,4,214731.2572243265,3520103.0979645564,0.06100141139289114
518,E01000077,6,146739.0360794489,3520103.0979645564,0.04168600520942083
518,E01000078,4,16942.32775432444,3520103.0979645564,0.004813020324353872
518,E01000079,5,142154.45000298767,3520103.0979645564,0.040383604129431955
518,E01000080,5,232883.0085127101,3520103.0979645564,0.06615800788544261
518,E01000095,6,301765.8670030517,3520103.0979645564,0.08572642863146337
518,E01000096,5,288548.18800429493,3520103.0979645564,0.08197151616699618
519,E01000842,3,82643.85522872141,1781153.314053867,0.04639906883738478
519,E01000843,2,90377.10759604856,1781153.314053867,0.05074077951793616
519,E01000844,2,2311.1895558075867,1781153.314053867,0.00129758035850792
519,E01000845,2,72701.86164802566,1781153.314053867,0.0408172957793048
519,E01000846,2,8435.751899627192,1781153.314053867,0.004736117791245943
519,E01000848,2,98970.62493338677,1781153.314053867,0.05556547218730528
519,E01000849,2,57940.7221766088,1781153.314053867,0.0325298904476319
519,E01000882,4,21139.85501965158,1781153.314053867,0.011868633010337398
519,E01000886,3,57093.768067271245,1781153.314053867,0.032054381628343405
519,E01000887,2,100138.26975544334,1781153.314053867,0.056221027670847024
519,E01000888,4,89743.87500841708,1781153.314053867,0.05038526122389876
519,E01000889,2,15928.578399639602,1781153.314053867,0.008942845219419375
519,E01000890,2,77505.10417756843,1781153.314053867,0.04351399936548329
519,E01000891,2,7954.6353515737965,1781153.314053867,0.004466002611234636
519,E01000892,1,133055.9434417462,1781153.314053867,0.07470212832993793
519,E01000893,5,194164.05578396947,1781153.314053867,0.10901029925495645
519,E01000894,2,4328.25074292048,1781153.314053867,0.002430027055374292
519,E01000896,1,65957.29038135384,1781153.314053867,0.0370306642673204
519,E01000897,2,80157.30433326791,1781153.314053867,0.04500303466344039
519,E01000898,2,183604.96591975327,1781153.314053867,0.10308206737233208
519,E01000903,3,107239.26480271926,1781153.314053867,0.060207767605723383
519,E01000912,5,229761.0398303454,1781153.314053867,0.12899565580203434
520,E01001774,2,88319.1292601461,2457105.6983050397,0.03594437525462189
520,E01001775,1,60512.61175926141,2457105.6983050397,0.024627598153797052
520,E01001821,2,2875.456475894197,2457105.6983050397,0.0011702616122203225
520,E01001836,4,15056.464507546923,2457105.6983050397,0.006127723572467058
520,E01001837,3,154000.54473234862,2457105.6983050397,0.06267558812735702
520,E01001842,3,20245.76300168919,2457105.6983050397,0.008239679316870707
520,E01001843,3,7908.522316392839,2457105.6983050397,0.003218633338341242
520,E01004198,2,52289.542961253355,2457105.6983050397,0.02128094977652924
520,E01004199,1,60796.784999006944,2457105.6983050397,0.024743251802698506
520,E01004200,2,62092.35302385668,2457105.6983050397,0.025270525833174056
520,E01004201,2,157288.57138085135,2457105.6983050397,0.06401375874442525
520,E01004202,2,130948.91937634548,2457105.6983050397,0.05329397081561312
520,E01004203,2,137339.16185149536,2457105.6983050397,0.055894690222823805
520,E01004204,2,69898.30938712583,2457105.6983050397,0.028447416582584574
520,E01004205,1,748.3596266681818,2457105.6983050397,0.00030456957028117073
520,E01004206,1,18686.64577888037,2457105.6983050397,0.007605145269806989
520,E01004208,2,652.8159878085698,2457105.6983050397,0.000265684943166627
520,E01004209,2,51037.109125382325,2457105.6983050397,0.020771230623325948
520,E01004211,1,127358.22226041948,2457105.6983050397,0.051832618494301534
520,E01004212,1,67386.42869010134,2457105.6983050397,0.027425124094818485
520,E01004234,4,220235.0579159558,2457105.6983050397,0.0896319023100546
520,E01004259,2,166482.5820505115,2457105.6983050397,0.06775556385928147
520,E01004260,3,49776.86058151701,2457105.6983050397,0.020258331017609082
520,E01004266,2,84424.58324552441,2457105.6983050397,0.03435936162769154
520,E01004311,1,347.0636669966623,2457105.6983050397,0.00014124897729718086
520,E01004312,2,40332.63554406288,2457105.6983050397,0.016414692934001635
520,E01004313,2,52385.66748639928,2457105.6983050397,0.021320070814428518
520,E01032785,3,15094.167143070605,2457105.6983050397,0.0061430679003686576
520,E01032786,3,45498.55796748119,2457105.6983050397,0.018517135017377152
520,E01032787,2,87234.74318239574,2457105.6983050397,0.0355030486651722
520,E01033704,2,7234.264442155025,2457105.6983050397,0.002944221914077756
520,E01033712,2,123618.42051421407,2457105.6983050397,0.05031058313831941
520,E01035660,2,93808.83858248204,2457105.6983050397,0.038178593068744764
520,E01035661,4,71867.95650602905,2457105.6983050397,0.02924902927684592
520,E01035664,1,113322.58297376984,2457105.6983050397,0.04612035332950552
521,E01003934,1,34994.85230189686,344568.41638327885,0.10156140446421684
521,E01003935,1,4908.739093675734,344568.41638327885,0.014246050596278459
521,E01032739,1,79742.73540502327,344568.41638327885,0.23142787212488408
521,E01032740,1,224922.08958268297,344568.41638327885,0.6527646728146206
522,E01004391,5,554193.6082228976,3098655.9897628343,0.17884967226236514
522,E01004392,2,57258.04667252039,3098655.9897628343,0.018478348955704122
522,E01004393,4,141629.07766674442,3098655.9897628343,0.04570661542767271
522,E01004394,2,92891.10544291104,3098655.9897628343,0.029977869679564128
522,E01004395,7,506776.9738657192,3098655.9897628343,0.16354734941212595
522,E01004396,4,89846.73613487891,3098655.9897628343,0.028995389107958264
522,E01004398,5,62058.16897542275,3098655.9897628343,0.020027447119153285
522,E01004400,5,78819.32448871585,3098655.9897628343,0.025436616632861057
522,E01004401,4,910270.0817247449,3098655.9897628343,0.2937628716230663
522,E01004402,4,65085.63176574903,3098655.9897628343,0.021004471609877083
522,E01004404,4,118735.96011376374,3098655.9897628343,0.038318535683224256
522,E01004444,2,3018.127873910823,3098655.9897628343,0.0009740119212593926
522,E01004446,3,31671.23764132778,3098655.9897628343,0.01022095958569181
522,E01004448,4,67114.27471804008,3098655.9897628343,0.021659156401926657
522,E01004458,4,76800.64845300432,3098655.9897628343,0.024785148369723516
522,E01004459,4,56481.146281448186,3098655.9897628343,0.018227627225496288
522,E01034485,4,143676.8691972529,3098655.9897628343,0.04636747985963091
522,E01034486,2,42328.970523782205,3098655.9897628343,0.013660429122699094
