cluster,n,share_%,median_total_activity,post_midnight_share,deep_night_share,direction_balance,weekend_ratio,zero_bin_share,km_to_centre,post00_wkdy,post00_sat,post00_sun
C0,1078,31.969157769869515,332.361985,0.06801115389204561,0.04293275101592794,-0.18345185457666818,0.7535638455476791,0.3153473510616368,14.638702809466256,0.1273165390969944,0.024108406782270934,0.17807155006346528
C1,1742,51.66073546856465,1713.21082,0.11765706380974159,0.06907802701609606,-0.0962136233127441,0.8041842126718318,0.021327656588850594,11.028659032406543,0.1530054891589652,0.09661566298701099,0.20687565234433353
C2,552,16.370106761565836,414.33388,0.15142601873262718,0.0964393266215077,-0.10978901251961064,0.8170437871852144,0.08174818840579708,12.36076479813945,0.1976695701940584,0.12810418860436829,0.26479792996135315
