cluster,n,share_%,median_total_activity,post_midnight_share,deep_night_share,direction_balance,weekend_ratio,zero_bin_share,km_to_centre,post00_wkdy,post00_sat,post00_sun
C0,324,9.608540925266905,566.035445,0.15968336675851202,0.09276488879629673,-0.04538788219150135,0.8577058186489342,0.054269547325102856,9.826447581881975,0.16027311695321256,0.12476130224441852,0.21381303408374777
C1,487,14.44246737841044,525.88941,0.13589728879445434,0.09187442892627246,-0.17796870294900752,0.7758535072246625,0.06704882500570382,13.936191452266677,0.2222601166764762,0.12615037183237343,0.2951882429148485
C2,459,13.612099644128113,444.08119,0.0884457393058886,0.05552915094778636,-0.19865764418087867,0.7560262390433755,0.23459816025175503,14.406277913451557,0.16864865481282645,0.04707113104141865,0.22976969296351957
C3,709,21.026097271648872,303.71393,0.05838364756565454,0.03708478891121884,-0.1786512237495004,0.7543820122535134,0.3459489108290237,14.708438735086299,0.10793281085248749,0.015807155434425145,0.1535156923017977
C4,1393,41.31079478054567,2135.10994,0.11626116328391678,0.06695640378470853,-0.07662940234862987,0.8087786509918534,0.013659567679668165,10.6275154001405,0.14270863735880246,0.09356499941399603,0.19466472536684562
