unit,cluster,max_posterior,entropy
1022,1,0.9999974195438068,3.5784588418776406e-05
1023,3,1.0,4.105589322578747e-13
1024,0,0.9999999981000656,4.00551568268456e-08
1039,1,1.0,2.4482853960919743e-12
1082,3,0.9999966885882516,4.509524880646752e-05
1083,1,1.0,1.953438890819682e-49
1085,1,1.0,1.1120892727180224e-14
1335,5,1.0,1.301261923049938e-25
1398,3,1.0,4.5603896210946654e-35
1404,5,1.0,8.487114651488624e-21
1409,3,0.9999973891642616,3.6175318522394595e-05
1413,5,1.0,1.019227654211351e-34
1415,3,0.9999999954209216,9.252574928469853e-08
1429,3,1.0,1.0543033173382962e-50
1434,1,0.99974950811392,0.0023568334272150424
1437,5,0.9999999999995453,1.1650170774620422e-11
1438,5,1.0,3.04088233923158e-25
1439,3,1.0,3.219702988904851e-29
1440,3,1.0,4.1399771880939544e-37
1441,1,1.0,4.701062463446229e-20
1443,4,1.0,6.505526899960014e-16
1445,5,1.0,4.6722438227453595e-18
1448,5,1.0,2.6925161507952463e-32
1449,3,1.0,1.9578065835963257e-23
1451,3,1.0,1.0115906569045734e-37
1452,5,1.0,1.3430006258609928e-15
1524,5,1.0,7.53896806547246e-32
3000,1,1.0,2.1323043889837746e-20
3087,4,1.0,-0.0
3174,5,0.9999999991268851,1.9086289147458344e-08
3186,1,0.9933750209021562,0.03983989634772322
3187,5,1.0,1.3637332472887846e-13
3188,1,0.9999999999959073,1.1199596235340075e-10
3191,1,0.9999996670947539,5.29832338232593e-06
500,1,1.0,2.658324139445868e-50
501,0,1.0,4.0398526055569627e-66
502,0,1.0,1.784761886113327e-46
503,3,1.0,7.568167349110712e-21
504,4,1.0,1.649316892980492e-163
505,5,1.0,3.349101421954996e-19
506,2,1.0,1.5833233399905075e-57
507,3,1.0,1.9339335824221232e-25
508,1,1.0,9.57835907886055e-45
509,1,1.0,4.740337160931475e-28
510,1,1.0,3.6382902592388937e-32
511,0,0.9997945241439542,0.0019499821626828785
512,1,1.0,3.503648989156733e-29
513,0,1.0,5.89233427109603e-121
5131,1,0.9745793627132298,0.12173319427261176
514,1,0.9999966374639061,4.573995209883482e-05
515,2,0.9999999997926352,4.83245419091246e-09
5150,1,1.0,3.209501136228701e-17
516,1,1.0,1.574895206862984e-50
517,3,1.0,2.149479403605889e-15
518,5,1.0,8.224137316829986e-20
519,1,1.0,2.6022798987274566e-26
520,1,1.0,3.799147126420456e-15
521,0,1.0,9.565277025182729e-30
522,1,1.0,4.759037399219155e-38
523,1,0.9999998587102354,2.3697758281370094e-06
524,0,1.0,4.725185338025849e-33
525,3,1.0,2.140767008557572e-25
526,1,1.0,4.9656109353103186e-39
527,1,1.0,8.499111076325734e-26
528,1,1.0,2.793915351534942e-20
529,1,1.0,9.617951035758918e-18
