unit,cluster,max_posterior,entropy
1022,4,1.0,7.246108192568176e-13
1023,0,1.0,4.650786971355714e-25
1024,3,0.9999985511614378,2.0928107877134458e-05
1039,4,1.0,2.3172933463008072e-21
1082,4,1.0,4.157892201378521e-21
1083,4,0.9999999999997726,4.643601229837338e-12
1085,4,1.0,5.1841117290456e-32
1335,5,0.9999999999993179,1.8994127827229075e-11
1395,7,1.0,2.931180830677295e-41
1398,0,1.0,1.8279547488986612e-34
1402,5,1.0,8.692533938070401e-41
1404,5,0.9999999999879492,3.157752850708551e-10
1409,0,0.9999999941933311,1.1592654810090359e-07
1413,5,1.0,2.010852415877643e-39
1415,4,0.9999999999995453,1.628023518929108e-11
1429,0,1.0,4.036557155361296e-52
1434,2,1.0,7.729353637816365e-15
1437,5,0.9999997488605774,4.0677711664293085e-06
1438,5,1.0,1.7651966186540973e-30
1439,0,1.0,1.906796111681673e-22
1440,0,1.0,2.6683938757932222e-42
1441,4,0.9999992665703265,1.1093514470018558e-05
1442,2,0.9999999999856755,3.735026976509807e-10
1443,1,1.0,1.5854380208604904e-29
1445,5,1.0,6.672510303911725e-18
1448,5,1.0,2.5699516156326698e-24
1449,0,1.0,5.0919530530924e-38
1451,0,0.9998700518699615,0.001292764309132141
1452,5,1.0,1.9529767782042428e-23
1455,5,0.9999999999893134,2.833367694714467e-10
1524,5,1.0,1.5825852712467614e-35
3000,2,1.0,2.1840628246663102e-20
3087,3,1.0,-0.0
3147,2,0.9999999999997726,7.99019081616928e-12
3149,0,1.0,1.153844876304337e-17
3151,7,1.0,3.6058072853662264e-48
3155,7,1.0,2.716030620105409e-79
3170,6,1.0,6.647771046594614e-248
3171,6,1.0,3.0268885644438066e-86
3172,2,0.9999999997023679,6.828125435477556e-09
3174,2,0.9999998542568953,2.4399460938463205e-06
3176,5,1.0,6.342373543275651e-41
3186,2,0.999999999733518,6.142539359381562e-09
3187,2,0.999999867539154,2.230239312333145e-06
3188,2,1.0,2.8376663631035072e-18
3191,2,1.0,1.7664672445081702e-16
500,4,0.9999988099951029,1.7423519888369272e-05
501,3,1.0,1.0236950398904129e-60
502,3,1.0,3.619660168646185e-34
503,0,0.9999999999913598,2.276245216117395e-10
504,1,1.0,9.628366041500719e-137
505,2,0.9999999995952749,9.159528580350861e-09
506,7,1.0,2.5556899092775558e-37
507,0,1.0,8.20040992242624e-36
508,4,0.9999963743989397,4.904527846424069e-05
509,2,1.0,1.4820430070605138e-19
510,2,1.0,6.756276394758686e-15
511,0,0.9999999999399733,1.4731779799844155e-09
512,2,0.9999999956826287,8.747351763988055e-08
513,3,1.0,1.9010008787518032e-100
5131,2,1.0,1.2574174837540837e-29
514,2,0.9999999996198312,8.626867713443319e-09
515,2,0.9999999992949142,1.5711295835061373e-08
5150,2,1.0,5.747161130672158e-19
516,4,1.0,1.0921257980289414e-18
517,4,0.9999999999997726,3.663595910004117e-12
518,5,0.9999728804719649,0.0003122879535403245
519,4,0.9999999999922693,2.056307655731024e-10
520,4,1.0,2.2736208156085902e-30
521,3,1.0,7.121391453110892e-13
522,2,0.9999977423217862,3.161014129535805e-05
523,4,1.0,2.2380150584987766e-25
524,3,1.0,1.7135037109201075e-22
525,0,0.9999982934615228,2.4371149485649422e-05
526,2,0.9999999972019395,5.790567639760425e-08
527,2,1.0,2.9210636837322415e-26
528,4,1.0,2.375635569732597e-28
529,2,1.0,6.875692133953367e-27
530,4,0.9999999999993179,1.9303476123935383e-11
5301,0,1.0,1.6819519683770213e-26
531,2,1.0,6.077672568363154e-23
532,2,1.0,3.0075137189558525e-14
533,6,1.0,9.257900560009867e-80
534,4,1.0,4.157841418296351e-27
5345,4,1.0,5.481893561860726e-21
535,1,1.0,2.9433239290008296e-40
5356,7,0.9926693275284478,0.043339036076885176
536,3,1.0,1.3235658785650632e-48
5362,2,1.0,3.355763154779429e-31
537,2,1.0,1.3200813869736887e-37
5372,5,1.0,2.6168108359758364e-22
5376,2,1.0,1.928214506434919e-24
5378,2,1.0,1.3433721936549384e-13
538,4,1.0,5.5959770379000935e-37
539,7,1.0,1.6753954041731168e-51
5397,2,1.0,2.346252473541702e-19
540,6,1.0,5.904813449427548e-56
5404,2,1.0,2.953833847169128e-41
541,3,1.0,1.2918144253909087e-76
5411,5,1.0,3.0864969138401162e-18
5418,2,1.0,2.879386114255415e-23
542,6,0.9999999936751465,1.257320871594665e-07
5421,5,1.0,5.028524795273335e-31
5423,0,1.0,1.2387365510482217e-28
5424,2,1.0,9.9141681858998e-25
543,7,1.0,6.020616370359619e-56
5437,2,1.0,1.8293758016529148e-34
544,7,1.0,7.56735494328449e-66
545,5,0.9999999929129899,1.4007450120953417e-07
546,7,1.0,4.402886661038174e-31
547,1,1.0,3.699880509542921e-87
548,1,1.0,2.2140976947036398e-26
549,2,1.0,7.523787118570401e-28
550,2,0.9999986052537856,2.0199826640774462e-05
551,2,0.9999999999995453,1.5462627891639407e-11
552,2,1.0,2.019370572818275e-28
553,6,1.0,1.277070693390258e-79
554,7,1.0,7.8339401744327625e-28
555,5,0.9995551265135718,0.003878183793598883
