lsoa21cd,cluster,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,lnc_grp,imd_score,imd_decile,income_score,employment_score,population_2022,n_source_lsoa11,imd_decile_int,cluster_type,cluster_display
E01001052,3,461.59812,6.136858685802916,-0.2862831417077696,0.1687037416876828,0.1226342299661012,0.3028182906247663,0.7114724599641628,6,43.689,2,0.526,0.26,1417,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01001053,3,682.93015,6.527855792524919,-0.2182193742654355,0.1864844010767426,0.1340044951888564,0.3246535122616295,0.8699980777944007,6,33.728,2,0.366,0.216,1561,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01001054,3,622.8956999999999,6.435983206962841,-0.1638047589668704,0.2260147244554746,0.1847858638292093,0.3965236820093204,0.8026745060510266,6,35.509,2,0.461,0.204,1858,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01001055,3,747.18375,6.617648602886423,-0.3129452025689798,0.1526724851818578,0.1153642862281199,0.2494771886328431,0.7281887782987211,6,39.099,2,0.453,0.215,1573,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01001058,0,197.12307,5.288888403259177,-0.5335219769050878,0.0516398714772451,0.0346150250196488,0.0721167616790406,0.5436562023831332,6,13.0,7,0.176,0.109,1311,1,7,Low activity / early-stop,C0: Low activity / early-stop
E01001059,0,194.58594,5.2759998736265326,-0.509824193875467,0.060310575368395,0.0439639164062932,0.0949040118643863,0.6905377348805161,6,18.574,5,0.254,0.144,1417,1,5,Low activity / early-stop,C0: Low activity / early-stop
E01001060,0,372.10377,5.921856584705679,-0.5145891158264804,0.1096166534405174,0.0872224971007415,0.1694369973413084,0.6309853472469767,7,20.66,5,0.289,0.132,1594,1,5,Low activity / early-stop,C0: Low activity / early-stop
E01001061,3,426.25944,6.05739141654389,-0.0388351282026738,0.1699266296600962,0.1433267964693051,0.267149070180155,0.7145392039158899,6,21.835,4,0.247,0.148,1672,1,4,Medium activity / continuing,C3: Medium activity / continuing
E01001062,3,1301.35695,7.171930940340789,-0.1253071649557795,0.0882486238691083,0.0622265705039651,0.1324962166463591,0.5575849169066222,7,11.255,7,0.123,0.093,1526,1,7,Medium activity / continuing,C3: Medium activity / continuing
E01001063,3,1273.4503,7.150270227371236,-0.1331227924639069,0.0952524806032869,0.0719280132094672,0.1443142235372883,0.6609077257937417,6,7.989,9,0.116,0.068,1548,1,9,Medium activity / continuing,C3: Medium activity / continuing
E01001064,3,981.57009,6.890171679621344,-0.2797950475446943,0.109061595387447,0.0730403673975029,0.1722210212780758,0.7188033033158694,7,8.429,8,0.091,0.074,1630,1,8,Medium activity / continuing,C3: Medium activity / continuing
E01001065,3,3021.91091,8.013975523620742,0.0005683986229759,0.0584746126747992,0.035498518386169,0.0870310447378203,0.6928979622159945,7,16.587,6,0.168,0.106,1320,1,6,Medium activity / continuing,C3: Medium activity / continuing
E01001066,3,597.64964,6.394676518809628,-0.4803273703971444,0.1295242811490692,0.0829814772414152,0.216733061170185,0.6770871057981851,5,39.937,2,0.523,0.256,1425,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01001068,2,154.61658,5.0473951613376045,-0.3646324346328188,0.0694792240262978,0.032204954992537,0.104608151782819,0.7033252108511797,7,15.639,6,0.191,0.103,1862,1,6,Partial-night transition,C2: Partial-night transition
E01001070,2,338.11976,5.826353319330048,-0.5158559795499676,0.0962372030549175,0.060226441660789,0.1669274654487997,0.7269490039977113,7,15.479,6,0.236,0.125,1811,1,6,Partial-night transition,C2: Partial-night transition
E01001071,2,162.22719,5.0951430340450266,-0.324985287608076,0.130659416587318,0.0905341453550419,0.212416101867485,0.7251409808789208,7,10.744,8,0.154,0.081,1902,1,8,Partial-night transition,C2: Partial-night transition
E01001074,3,1127.51535,7.028658198291799,-0.0980404124875106,0.0695669464721699,0.045098951424475,0.1066272183831132,0.759074678136318,5,18.34,5,0.263,0.142,2023,1,5,Medium activity / continuing,C3: Medium activity / continuing
E01001075,2,578.27077,6.361770019380914,-0.2031040752760164,0.0649735244269738,0.0425595435162666,0.0919549442851123,0.831215795946601,7,13.704,7,0.18,0.091,1627,1,7,Partial-night transition,C2: Partial-night transition
E01001076,3,762.82603,6.638340053812709,-0.1833273701999917,0.0658266865906503,0.0214811626184282,0.0979597043466633,0.6855612856765149,5,41.552,2,0.456,0.246,1650,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01001078,3,445.76144,6.102024760874523,0.2785141307870865,0.171851517708665,0.1518581553397709,0.2743531418028576,0.703066081300188,5,38.768,2,0.436,0.236,1410,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01001079,3,695.70165,6.546357270341005,-0.3793750525099373,0.1433619569538178,0.0865999814719427,0.2377954733119883,0.6473001800153746,6,44.195,2,0.5,0.27,1663,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01001080,3,445.33793,6.101076355700427,-0.0334158601761139,0.1386653276984513,0.0978335485594052,0.2192794326148458,0.756031724551927,6,60.528,1,0.62,0.377,1497,1,1,Medium activity / continuing,C3: Medium activity / continuing
E01001081,3,396.26564,5.9846051753152,-0.3806339101215034,0.1379633621527216,0.0990181737684852,0.2179884379898447,0.7243526851798583,7,31.348,3,0.356,0.183,1464,1,3,Medium activity / continuing,C3: Medium activity / continuing
E01001083,3,367.03585,5.90818035190232,-0.2194869247786013,0.1487002972597908,0.0929047394144195,0.2347582505754505,0.7176845802974922,5,9.212,8,0.166,0.081,1652,1,8,Medium activity / continuing,C3: Medium activity / continuing
E01001084,1,1829.25485,7.512210498434455,-0.1092896541999054,0.0863326998969006,0.0455861467307302,0.1271573334142376,0.6864990228151627,6,9.694,8,0.128,0.066,1953,1,8,High activity / full-night,C1: High activity / full-night
E01001085,1,2068.72995,7.63517341881171,0.0115762282070696,0.1448739841563177,0.0910745986927873,0.2483423577478484,0.7509059216510195,2,21.414,5,0.286,0.123,1718,1,5,High activity / full-night,C1: High activity / full-night
E01001087,1,2534.97635,7.838333989803853,-0.0313266236191908,0.1558937975890781,0.089674982569364,0.2763626963488407,0.8743124808915924,4,31.63,3,0.397,0.181,2856,1,3,High activity / full-night,C1: High activity / full-night
E01001089,3,1738.44421,7.461320921643058,-0.0776443726083105,0.1156747791175881,0.0461606012654268,0.1996062074830007,0.7581333932258305,3,28.021,3,0.337,0.171,1830,1,3,Medium activity / continuing,C3: Medium activity / continuing
E01001091,3,763.5036699999999,6.6392268258808125,-0.1548458699615681,0.1723407432998979,0.1088759796007267,0.3039990202373388,0.8103580811273713,4,14.186,6,0.213,0.087,1594,1,6,Medium activity / continuing,C3: Medium activity / continuing
E01001092,0,805.45147,6.692643722165176,0.1552637181232036,0.0221757370434745,0.0129275820925623,0.0313506134618875,0.6874484634007071,5,17.849,5,0.24,0.165,2019,1,5,Low activity / early-stop,C0: Low activity / early-stop
E01001093,3,617.67193,6.427575132184951,0.0930569242477961,0.0889706935524818,0.0663042757989666,0.1380133790455494,0.7063389832613788,5,13.807,7,0.2,0.107,1842,1,7,Medium activity / continuing,C3: Medium activity / continuing
E01001094,0,407.85396,6.013358026264884,-0.148363448524565,0.0259438206754201,0.0215103955347154,0.0328744468841821,0.6923096554657593,7,4.118,10,0.065,0.061,1668,1,10,Low activity / early-stop,C0: Low activity / early-stop
E01001095,3,1149.79775,7.048210676513855,-0.1002781663122927,0.1035837563606295,0.052552224945648,0.1691322791232312,0.7514020072492648,6,19.188,5,0.285,0.119,1524,1,5,Medium activity / continuing,C3: Medium activity / continuing
E01001097,1,8014.66664,8.989153235633543,-0.0004018532703438,0.0586463468928509,0.0342765560115673,0.0864874284660775,0.7361621111100514,3,27.97,3,0.322,0.186,2463,1,3,High activity / full-night,C1: High activity / full-night
E01001099,0,229.77165,5.441428693467094,-0.3404572757344085,0.0437651033101777,0.0228895949522058,0.0620553837996742,0.7860414487785072,6,20.105,5,0.253,0.14,1538,1,5,Low activity / early-stop,C0: Low activity / early-stop
E01001102,0,468.07967,6.150772626087884,-0.0695584364943685,0.0400334626795476,0.0320239287470015,0.0590491786634346,0.7494691193948559,7,5.353,10,0.097,0.064,1535,1,10,Low activity / early-stop,C0: Low activity / early-stop
E01001103,0,151.11601,5.024643453423401,-0.3572535431553546,0.0677607223748165,0.0458247938123829,0.0964521259871297,0.6107990275400459,7,4.02,10,0.065,0.066,1626,1,10,Low activity / early-stop,C0: Low activity / early-stop
E01001104,0,202.22302,5.314303996689368,-0.3039485811259272,0.0213721464549387,0.0123787094070694,0.029755481862708,0.7098572638632842,7,4.881,10,0.095,0.061,1657,1,10,Low activity / early-stop,C0: Low activity / early-stop
E01001105,0,267.24357,5.591895411046445,-0.4156752957610917,0.0885013248401074,0.0605411011385606,0.1356268482715632,0.7469635648310207,7,12.469,7,0.187,0.095,1750,1,7,Low activity / early-stop,C0: Low activity / early-stop
E01001106,0,240.15432,5.485437060515834,0.0577966700744754,0.0758284506395721,0.0641490854713752,0.1263405164255929,0.6611440750081228,7,11.44,7,0.159,0.091,1502,1,7,Low activity / early-stop,C0: Low activity / early-stop
E01001107,0,107.89166,4.69035344298417,-0.288225243730609,0.0235649354176217,0.0079613197164637,0.0339281472604841,0.6691714950643929,7,5.336,10,0.089,0.065,1703,1,10,Low activity / early-stop,C0: Low activity / early-stop
E01001108,0,137.51164,4.930954365417251,-0.3472655842079987,0.031290878357643,0.0220317349134953,0.0441055517196702,0.635163684176811,7,1.969,10,0.04,0.035,1744,1,10,Low activity / early-stop,C0: Low activity / early-stop
E01001109,2,507.11828,6.230714255122372,-0.0605065548021657,0.1291751896618674,0.0981589738788355,0.2106753280968875,0.7198741046781195,2,32.503,3,0.39,0.218,2350,1,3,Partial-night transition,C2: Partial-night transition
E01001110,1,1218.36304,7.10608390302584,-0.1693278876877289,0.1473627023354221,0.0952535953487229,0.2444307712666132,0.7824172420544823,2,39.724,2,0.427,0.227,2076,1,2,High activity / full-night,C1: High activity / full-night
E01001111,1,1777.7823,7.483684308058589,-0.2275897673185294,0.1555428187129549,0.104483929219005,0.2593780244469513,0.8148996880865351,3,26.324,4,0.266,0.153,1762,1,4,High activity / full-night,C1: High activity / full-night
E01001112,2,1481.14184,7.30124350977829,-0.0345198404495817,0.1160554413883818,0.0771876851443208,0.1848719763604189,0.8148424824852855,2,29.416,3,0.391,0.198,1977,1,3,Partial-night transition,C2: Partial-night transition
E01001114,1,1155.45235,7.053112278920381,-0.1570430403296164,0.1849259296586311,0.1259488026485904,0.3204932359389214,0.7947865586042883,3,40.568,2,0.469,0.232,1493,1,2,High activity / full-night,C1: High activity / full-night
E01001115,0,187.69206,5.240116374117738,-0.197552842672194,0.0764943919311237,0.0559222377334448,0.1152091623020054,0.6824724838289891,4,37.307,2,0.401,0.225,1772,1,2,Low activity / early-stop,C0: Low activity / early-stop
E01001116,1,1219.37901,7.10691675341568,-0.4373639251015153,0.1137241078145178,0.0660737058283461,0.1818730596700951,0.8016307491593535,3,32.404,3,0.342,0.186,1587,1,3,High activity / full-night,C1: High activity / full-night
E01001118,1,2394.03701,7.781153962752759,-0.0025952606304946,0.1291303804864737,0.0944991364189478,0.2137496245899391,0.7643571689775825,4,42.711,2,0.444,0.252,2173,1,2,High activity / full-night,C1: High activity / full-night
E01001119,0,299.5357,5.705566548915536,-0.4708191377521945,0.0916453030473496,0.0665196168603609,0.1363649685756476,0.5327846423815472,7,3.825,10,0.085,0.059,1439,1,10,Low activity / early-stop,C0: Low activity / early-stop
E01001120,3,177.01871,5.181888657127718,-0.3689401532753233,0.1203620227488947,0.0624558274094303,0.1828803439807025,0.61209142812628,6,7.973,9,0.126,0.081,1358,1,9,Medium activity / continuing,C3: Medium activity / continuing
E01001122,3,399.87059,5.993638657017354,-0.39128351499919,0.1014671771684934,0.0714919294264676,0.1545424080964987,0.5793524370002129,7,3.243,10,0.055,0.044,1509,1,10,Medium activity / continuing,C3: Medium activity / continuing
E01001125,3,1880.72134,7.539942243295135,-0.0812771763412861,0.0826714817836862,0.0560222228349894,0.1239240346610097,0.6569792302222898,6,12.563,7,0.165,0.11,1620,1,7,Medium activity / continuing,C3: Medium activity / continuing
E01001127,0,799.08922,6.684723246449477,-0.5052890089044125,0.0703138255325231,0.0436223129126932,0.1097950101100206,0.7166180977116309,6,5.977,9,0.1,0.058,1609,1,9,Low activity / early-stop,C0: Low activity / early-stop
E01001129,0,161.94402,5.0934067062364345,-0.3303368657885607,0.0747555852942269,0.0521355465919643,0.1061716755850364,0.7637866302903265,5,3.326,10,0.06,0.059,1406,1,10,Low activity / early-stop,C0: Low activity / early-stop
E01001130,0,387.97051,5.963503530976103,-0.3600953330189967,0.1148659211237472,0.0935442232452152,0.1877097801928367,0.6261558488272808,6,42.383,2,0.577,0.261,1695,1,2,Low activity / early-stop,C0: Low activity / early-stop
E01001132,0,149.32220999999998,5.012781056966269,-0.2288693021620829,0.0863764338874973,0.0442449920879151,0.1412423092658508,0.6602507789152017,6,8.599,8,0.103,0.095,1653,1,8,Low activity / early-stop,C0: Low activity / early-stop
E01001133,3,386.81537,5.960529375855024,-0.1021047069561895,0.1578601181230208,0.0757741348281998,0.294331460399842,0.7794930617052358,5,9.831,8,0.14,0.08,1601,1,8,Medium activity / continuing,C3: Medium activity / continuing
E01001134,3,418.8674,6.039938947143453,-0.5485074751580095,0.0593716054293076,0.0194507856185513,0.0935481362788502,0.6291448082819527,6,8.314,9,0.13,0.071,1583,1,9,Medium activity / continuing,C3: Medium activity / continuing
E01001135,1,1217.90321,7.105706725180351,-0.2187131028253058,0.1179696537625514,0.0792311812693227,0.1892518680366348,0.6838246855422329,5,7.963,9,0.115,0.073,1662,1,9,High activity / full-night,C1: High activity / full-night
E01001136,2,4963.54069,8.510076062633031,-0.144333054717035,0.08453403652867,0.0483097278688774,0.1325993427633199,0.7644934807494845,2,30.688,3,0.334,0.166,2035,1,3,Partial-night transition,C2: Partial-night transition
E01001137,3,1027.3021,6.935664274438642,-0.2470540846748002,0.0714384794891395,0.0267713265649899,0.1117081687735263,0.8206096311363453,6,15.96,6,0.206,0.105,2705,1,6,Medium activity / continuing,C3: Medium activity / continuing
E01001138,0,208.71043,5.345727674391548,-0.1914872677901147,0.0680701007611358,0.0367899198904434,0.0999664642654442,0.5203313471680155,5,19.938,5,0.218,0.155,1506,1,5,Low activity / early-stop,C0: Low activity / early-stop
E01001139,1,1407.17848,7.250052290048082,-0.2437419878678076,0.2495175238893647,0.1533562323949127,0.4620386907411359,0.7304162427500778,4,17.755,5,0.168,0.103,1681,1,5,High activity / full-night,C1: High activity / full-night
E01001140,2,180.61614,5.20189533886988,-0.3183145205074142,0.0611171293993991,0.0269396743834742,0.0823590810691637,0.697099619215828,5,18.042,5,0.208,0.103,1586,1,5,Partial-night transition,C2: Partial-night transition
E01001142,2,726.89618,6.590158428136819,-0.0922744153092123,0.060561385808906,0.0378964159641064,0.0912000347714085,0.741916913357072,5,19.729,5,0.204,0.115,1962,1,5,Partial-night transition,C2: Partial-night transition
E01001143,2,313.56855,5.751202017413418,-0.1380390667367629,0.1242797468049649,0.0919574045292488,0.2010048950115116,0.7138175635030386,6,29.36,3,0.358,0.189,1929,1,3,Partial-night transition,C2: Partial-night transition
E01001144,0,85.54925,4.460713616073408,-0.0810112303731476,0.0343073726537637,0.0245563812657621,0.047131781003755,0.9097863928300816,2,29.529,3,0.313,0.184,1778,1,3,Low activity / early-stop,C0: Low activity / early-stop
E01001145,2,2236.50186,7.713115281433581,0.2042606036553888,0.0896716222717561,0.0461714482991755,0.1428244455056594,0.8667839926352007,3,44.118,2,0.454,0.266,1756,1,2,Partial-night transition,C2: Partial-night transition
E01001147,3,750.52769,6.622108054821606,-0.3071609656400552,0.1155273564923367,0.0839884135387463,0.1847516096905737,0.7239451425358326,2,33.06,3,0.37,0.203,1816,1,3,Medium activity / continuing,C3: Medium activity / continuing
E01001148,0,259.46528,5.562469570160855,-0.1531666202121532,0.0709512656182746,0.0475428542886354,0.1093354547846388,0.7581031472303722,2,22.653,4,0.311,0.141,1736,1,4,Low activity / early-stop,C0: Low activity / early-stop
E01001149,3,270.46584,5.603836311936871,-0.5053342041272199,0.0882196805334085,0.0415064985655859,0.1394656767774232,0.6526858543277932,3,17.618,5,0.24,0.106,1591,1,5,Medium activity / continuing,C3: Medium activity / continuing
E01001150,3,507.36749,6.231204591558647,-0.4680851940277056,0.1182466381517664,0.0747590469385415,0.1965270036315295,0.7160883165828845,4,16.8,6,0.207,0.101,1696,1,6,Medium activity / continuing,C3: Medium activity / continuing
E01001151,1,738.756,6.606320402095686,-0.2287558273638387,0.2452598557575167,0.1663881308578204,0.4790461453465308,0.7001408673701349,4,39.877,2,0.458,0.227,1768,1,2,High activity / full-night,C1: High activity / full-night
E01001152,1,1712.3362,7.446197742931452,-0.2210664938345636,0.131835722447496,0.0978013021041078,0.2188251927499266,0.7529307848339444,2,35.942,2,0.398,0.188,2052,1,2,High activity / full-night,C1: High activity / full-night
E01001154,3,534.94293,6.284027681521459,-0.2108101699745802,0.1459405024756566,0.0953241124244786,0.2436190145295776,0.7478963821047404,2,34.51,2,0.368,0.184,1894,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01001155,1,6918.43649,8.842089613215018,0.0285652878776371,0.0962556989520041,0.0567047598929393,0.1510399353341018,0.7098913048576373,2,50.88,1,0.51,0.275,1785,1,1,High activity / full-night,C1: High activity / full-night
E01001156,1,2402.36488,7.78462506773833,-0.3065948250125934,0.1076915593271576,0.0666065056695301,0.1655955423422187,0.6892611553599449,5,21.721,4,0.267,0.159,1742,1,4,High activity / full-night,C1: High activity / full-night
E01001157,1,1742.13623,7.463441200813492,-0.1890608692524578,0.1651249741818411,0.1063358518179717,0.2882177647560164,0.7303611230072815,5,19.046,5,0.281,0.122,1833,1,5,High activity / full-night,C1: High activity / full-night
E01001158,3,339.30786,5.829850678507239,0.0242399336107332,0.1637299825592015,0.1370156883486283,0.2802379215685087,0.7919549509970896,5,20.695,5,0.254,0.132,1498,1,5,Medium activity / continuing,C3: Medium activity / continuing
E01001159,1,1387.93441,7.236292120617078,-0.4086642898348488,0.1069348875066798,0.0646171817297908,0.1662716622765734,0.7171702446673409,5,14.075,7,0.192,0.09,1952,1,7,High activity / full-night,C1: High activity / full-night
E01001162,0,101.15773,4.62651799143043,-0.216775228151126,0.0398236496607822,0.0290957497761169,0.0539918263124226,0.8981737362456619,4,25.743,4,0.307,0.181,1789,1,4,Low activity / early-stop,C0: Low activity / early-stop
E01001163,3,217.2974,5.385858353269671,0.0022812974292375,0.2206990511621399,0.1453849424797535,0.3804838221108951,0.6137707068751074,5,15.575,6,0.19,0.106,2011,1,6,Medium activity / continuing,C3: Medium activity / continuing
E01001164,1,3766.97935,8.234294155320303,-0.0336498552878979,0.1004885705041096,0.0566454074137677,0.1675134375969355,0.8276657905927635,2,23.246,4,0.237,0.147,1921,1,4,High activity / full-night,C1: High activity / full-night
E01001165,2,1025.38604,6.933799212273625,-0.110879313316963,0.0933890615479804,0.0433187680222367,0.1500115359941188,0.8174534560252873,2,22.115,4,0.247,0.131,1883,1,4,Partial-night transition,C2: Partial-night transition
E01001166,3,630.2743399999999,6.447740538262054,-0.1335016431098877,0.1448310429391747,0.1029184529390804,0.2449963157940221,0.7937885399128154,4,34.935,2,0.423,0.204,1972,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01001167,1,1983.92716,7.593337497233899,-0.0776087364013909,0.0981413349873187,0.0659029134920457,0.1504749555307125,0.6857547092417325,5,21.076,5,0.238,0.133,2332,1,5,High activity / full-night,C1: High activity / full-night
E01001168,2,645.75567,6.47196858793919,0.0032806370867792,0.1060087168882311,0.0754421405235203,0.1596049617064089,0.6850463928513858,4,22.724,4,0.241,0.133,1864,1,4,Partial-night transition,C2: Partial-night transition
E01001169,3,270.70338,5.604710956546311,-0.3125635889732888,0.1861062466231489,0.1292864906230576,0.3268012340187674,0.6862517288515693,6,27.071,3,0.372,0.178,1800,1,3,Medium activity / continuing,C3: Medium activity / continuing
E01001170,1,3174.26525,8.06314645114433,-0.0991310571792953,0.1031610039520169,0.0651065849018131,0.1663407889266114,0.7383950640932934,2,30.178,3,0.372,0.194,1868,1,3,High activity / full-night,C1: High activity / full-night
E01001171,3,634.29332,6.454086813499751,-0.2869636085715044,0.0578332592246123,0.0373035774679134,0.0865103679786801,0.6741393410608052,4,24.29,4,0.292,0.171,1793,1,4,Medium activity / continuing,C3: Medium activity / continuing
E01001172,1,1419.75124,7.258941052955312,0.0894514872901255,0.1071274429737423,0.0724383730772441,0.1764981182462724,0.7931433034153197,5,36.186,2,0.441,0.238,2269,1,2,High activity / full-night,C1: High activity / full-night
E01001173,0,675.88024,6.517494359184201,-0.4062969202946369,0.0204196530438587,0.0090197636196613,0.0262268397667533,0.6007171824255845,5,21.406,5,0.329,0.155,2775,1,5,Low activity / early-stop,C0: Low activity / early-stop
E01001175,3,366.21738,5.905953988780936,-0.0843834336862985,0.1782453907567139,0.1250585376368538,0.2853513702855146,0.7134527015470158,4,30.522,3,0.335,0.176,1678,1,3,Medium activity / continuing,C3: Medium activity / continuing
E01001176,0,852.18114,6.748971881336467,-0.5028290581507119,0.0515212528641504,0.0285455977117728,0.0772867345378395,0.7253883950303635,4,32.401,3,0.421,0.176,1870,1,3,Low activity / early-stop,C0: Low activity / early-stop
E01001177,1,1035.0035,6.9431258011921,-0.2843435988380716,0.2301078595386392,0.1310057019130853,0.4569625277489744,0.7987798086526099,5,30.475,3,0.353,0.176,1619,1,3,High activity / full-night,C1: High activity / full-night
E01001178,1,4721.32049,8.46005558700683,-0.0403795400892177,0.094561739866128,0.0610237920959269,0.1423607051741924,0.8777946693944196,1,70.076,1,0.786,0.383,1628,1,1,High activity / full-night,C1: High activity / full-night
E01001180,3,614.7024700000001,6.422763843603125,0.0899350705390853,0.1030623644639007,0.0753873821265107,0.1736897542502628,0.8310696434406376,4,30.812,3,0.401,0.158,1983,1,3,Medium activity / continuing,C3: Medium activity / continuing
E01001181,1,1035.37971,6.943488871113066,0.1647398035258002,0.2170484971160966,0.1612559898435714,0.4262439521384765,0.8693913865789343,2,48.183,1,0.515,0.271,2388,1,1,High activity / full-night,C1: High activity / full-night
E01001182,1,1699.08597,7.438434099353894,-0.0874079432249093,0.161203026118802,0.1223415434358509,0.2757263398827271,0.8882503569028231,2,21.932,4,0.261,0.131,1411,1,4,High activity / full-night,C1: High activity / full-night
E01001183,1,9485.53348,9.157628543523703,-0.1542000735207989,0.1425103482951387,0.0840902846088526,0.2466463016093678,0.8016974769570444,2,32.818,3,0.44,0.163,1820,1,3,High activity / full-night,C1: High activity / full-night
E01001185,2,734.08641,6.599988056928508,-0.2107730478214411,0.1144985506542751,0.0894073219527385,0.1867679240085083,0.7826034897245153,3,23.148,4,0.269,0.133,1689,1,4,Partial-night transition,C2: Partial-night transition
E01001186,2,1495.08728,7.310608499078569,-0.0863977118446221,0.1055685257385107,0.0737974909397931,0.1696529094857597,0.7786569901046108,2,32.502,3,0.409,0.204,1668,1,3,Partial-night transition,C2: Partial-night transition
E01001187,0,348.25122,5.855791491330684,-0.4654447441706019,0.0924118801364141,0.0622142256960363,0.1591144071475371,0.791951723578131,5,25.842,4,0.284,0.154,1970,1,4,Low activity / early-stop,C0: Low activity / early-stop
E01001192,2,849.87717,6.746267782080714,-0.0924313215755636,0.1099783513422298,0.0786326099335036,0.1769921587481871,0.7101307451891703,6,26.155,4,0.326,0.173,1520,1,4,Partial-night transition,C2: Partial-night transition
E01001193,0,378.15279,5.937939263685082,-0.3893468827771971,0.0648161289514748,0.038831182496366,0.099795774192273,0.8468051197520485,5,29.99,3,0.348,0.211,1647,1,3,Low activity / early-stop,C0: Low activity / early-stop
E01001195,0,217.64999,5.387472232123735,-0.3286553332715522,0.0348073987965724,0.0283037917897446,0.0502959000220414,0.6816763549835201,5,17.642,5,0.228,0.11,1904,1,5,Low activity / early-stop,C0: Low activity / early-stop
E01001197,3,306.93492,5.72988846194556,-0.1453522460070688,0.044111859282743,0.0292340474000156,0.0652258448980457,0.5718001344259491,5,22.347,4,0.199,0.137,1868,1,4,Medium activity / continuing,C3: Medium activity / continuing
E01001199,3,610.32754,6.4156328875494175,-0.0379006983692723,0.1220940316735502,0.0672237402231595,0.1946792010532906,0.8191041493257938,2,26.806,3,0.353,0.159,1717,1,3,Medium activity / continuing,C3: Medium activity / continuing
E01001202,3,795.12271,6.679753332254672,0.2814817476411911,0.0908518510306415,0.0371310360384499,0.1460469107844107,0.9191477960145128,1,34.707,2,0.454,0.18,2441,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01001204,3,209.79728,5.350896913358153,-0.424107023694492,0.0600459167058791,0.0121285175861193,0.0858482729105887,0.7036425518516772,5,14.279,6,0.219,0.103,1564,1,6,Medium activity / continuing,C3: Medium activity / continuing
E01001205,3,249.2053,5.52228178086201,-0.1847220745305175,0.1070933483356894,0.070135988279543,0.1645984213662303,0.7364305624051735,4,35.263,2,0.487,0.188,1766,1,2,Medium activity / continuing,C3: Medium activity / continuing
E01001206,0,409.89344,6.018333910806946,-0.4595794458188937,0.0365417167935158,0.0,0.056635992481562,0.8348456833122211,6,55.428,1,0.696,0.3,1622,1,1,Low activity / early-stop,C0: Low activity / early-stop
E01001207,2,469.54175,6.153884690476568,-0.1145432754382331,0.090683778386054,0.036286783869592,0.1392276059231297,0.7231793896838485,4,15.668,6,0.197,0.093,1726,1,6,Partial-night transition,C2: Partial-night transition
E01001208,1,1708.77543,7.444117313387116,-0.2168912447436115,0.1430902421156652,0.0866188133334759,0.2294762026398317,0.6996838189517974,5,8.745,8,0.11,0.054,1315,1,8,High activity / full-night,C1: High activity / full-night
E01001209,3,885.5284,6.787313161098129,-0.2381180321263553,0.0725877566433781,0.040428076615047,0.1116957180109599,0.7481181223391659,5,9.757,8,0.113,0.054,1634,1,8,Medium activity / continuing,C3: Medium activity / continuing
E01001210,3,899.41533,6.802856134653966,-0.2671970578931538,0.0816518326411002,0.039492010882225,0.1281295505290325,0.7889931776247324,6,47.467,1,0.595,0.261,1869,1,1,Medium activity / continuing,C3: Medium activity / continuing
E01001211,3,400.55655,5.995348370293242,-0.3049865243746482,0.0541530527961657,0.0213524407477545,0.0822141937753089,0.8372119691517204,5,12.48,7,0.163,0.088,1694,1,7,Medium activity / continuing,C3: Medium activity / continuing
E01001212,3,785.55732,6.66766559969015,-0.2246184148599111,0.0737683534029063,0.0493203984147203,0.1081113910973336,0.6715106651440178,5,14.574,6,0.203,0.088,1760,1,6,Medium activity / continuing,C3: Medium activity / continuing
E01001214,3,1185.23321,7.078538195977817,-0.2797338339852965,0.2009036179470536,0.1405687830836262,0.3721249286338046,0.8809130977242207,6,22.956,4,0.288,0.109,1768,1,4,Medium activity / continuing,C3: Medium activity / continuing
E01001215,1,3000.76995,8.006957377011837,0.0614013380132655,0.1559971433331635,0.121712889053691,0.2617610328087529,0.8994686079417057,3,39.523,2,0.507,0.157,2171,1,2,High activity / full-night,C1: High activity / full-night
E01001216,3,776.6523099999999,6.656279521974166,-0.227776764096665,0.2037539681044662,0.1450574968353599,0.3518076334253421,0.7427719500652467,6,30.969,3,0.384,0.128,1719,1,3,Medium activity / continuing,C3: Medium activity / continuing
E01001218,0,1180.55038,7.074582736428834,-0.2939489799664458,0.0888054434407111,0.0602830096924792,0.1367208011537727,0.6293088060287843,6,37.425,2,0.465,0.193,2062,1,2,Low activity / early-stop,C0: Low activity / early-stop
E01001219,0,262.83288,5.575315872395006,-0.2737275488515744,0.0667046680004419,0.0421557607252182,0.10150297193621,0.7411172057390241,6,41.953,2,0.51,0.218,2089,1,2,Low activity / early-stop,C0: Low activity / early-stop
