unit,cluster,max_posterior,normalized_entropy
E01004757,2,1.0,1.0029485083996797e-38
E01004760,5,0.9999999967503186,2.954377437046915e-08
E01004761,6,0.9999999983213002,1.5459926140117352e-08
E01004763,2,1.0,1.4727862630252475e-22
E01004765,2,1.0,1.6358415856836417e-19
E01032512,6,0.9999999803788457,1.597475213052669e-07
E01032513,4,0.999765486405811,0.0009735042055860604
E01032562,0,0.9999999999844817,1.7453511008394852e-10
E01032563,7,0.9999999931077923,6.125794810881323e-08
E01032564,3,0.9999999723926866,2.2067289582370425e-07
E01032565,0,0.9999999999997726,3.251623462347679e-12
E01032566,4,0.9998668303990722,0.0005739507680759054
E01032567,9,0.9996712018586,0.0012884586906572071
E01032568,0,0.9999996709876173,2.3381066532049485e-06
E01032569,0,0.9998124485730383,0.0007805005109434397
E01032570,0,0.9999174895244156,0.0003727636415009395
E01032572,7,0.9999936692504738,3.566030097873827e-05
E01032573,6,0.999529453125347,0.0017702629018717514
E01032574,8,0.9999957148506564,2.486384464211685e-05
E01032577,4,1.0,5.6239969942183115e-18
E01032579,6,0.9999999859281274,1.1659916619221252e-07
E01032580,6,0.9999394454119583,0.00029942784622948954
E01032581,5,0.9999998021382535,1.4144610926816803e-06
E01032582,6,0.9999999998942144,1.1012841203996282e-09
E01032583,6,0.9999987250308947,8.069018379375997e-06
E01032623,1,0.9985902985369154,0.004630673463078254
E01032639,6,0.9999995580819085,3.00016116260012e-06
E01032640,0,0.9782738770597453,0.045474439514918134
E01032719,7,0.9997900936071575,0.0008920380730501933
E01032739,2,0.9999014609532639,0.00043757886908384037
E01032740,2,1.0,1.3657585818275722e-27
E01032741,6,0.9999999999932356,7.883943297057341e-11
E01032742,4,0.998738637582263,0.004355112631929642
E01032743,4,1.0,2.97906002333992e-13
E01032744,6,0.9997174461426082,0.001152203273050042
E01032764,6,0.9999999999780016,2.482271868687309e-10
E01032765,1,0.9978223559163552,0.006781674618231785
E01032767,2,0.9999999999929514,8.163971238359438e-11
E01032769,2,0.999996263953493,2.190026259953448e-05
E01032771,6,0.9999999971846592,2.5295333589100155e-08
E01032777,3,0.9999998222779298,1.3023279806472427e-06
E01032780,6,0.9893540093440033,0.025705112965667937
E01032781,6,0.9913809763070006,0.02152139254729878
E01032783,6,0.9880592730866683,0.03170382983879106
E01032786,7,0.9865420549779069,0.03150258309738148
E01032788,0,0.9988724614481218,0.0038457563332632695
E01032789,0,0.9999667317452763,0.0001729895889906919
E01033081,7,0.9610508894889838,0.07148051084834313
E01033082,6,0.9999999768950263,1.9339364662548683e-07
E01033083,6,0.9999997264961654,1.991317529299551e-06
E01033084,6,0.9999998935587712,7.884298307616907e-07
E01033098,6,0.9899021554052633,0.024750266421525276
E01033099,3,0.6871100977612082,0.2698677675162994
E01033100,6,0.9999898171379913,5.5256542553720274e-05
E01033132,6,0.9999999480214128,4.2367333683223926e-07
E01033133,0,0.9999751999783967,0.0001251077930681644
E01033146,0,0.9999999497112538,3.8892002901869276e-07
E01033148,0,0.9999999541007593,3.5682228382855186e-07
E01033150,1,0.9999122864848637,0.00041442200108424696
E01033151,0,0.9999462175030722,0.0002529925464129737
E01033320,7,0.9999997154354624,1.994692694286142e-06
E01033322,4,0.9999999999999432,5.858419325992779e-13
E01033324,5,1.0,1.3394845395347113e-16
E01033327,6,0.9999999994948325,4.915714977888094e-09
E01033341,1,0.9999997949131153,1.4607131602405274e-06
E01033455,2,1.0,7.9891965097108e-35
E01033456,7,0.8791135393337798,0.1601920267684123
E01033463,0,0.9990372051193362,0.0033903386117639708
E01033486,6,0.9999994893859305,3.61517274844291e-06
E01033488,1,0.9997994137741941,0.0008311964009311206
E01033489,0,0.999999474484095,3.5587761305833793e-06
E01033490,6,0.9999999129831887,6.564125177351592e-07
E01033491,6,0.999999999999261,9.622844420293946e-12
