unit,cluster,max_posterior,entropy
E01000001,3,0.9999999999358806,1.5694546355249198e-09
E01000002,1,1.0,1.3598757736026858e-26
E01000005,3,1.0,9.553399297724768e-14
E01000007,3,1.0,3.1353425496122273e-13
E01000009,3,1.0,6.874295254811525e-17
E01000011,4,0.9999999947292508,1.0573725640243816e-07
E01000012,3,0.9993886516576295,0.005143346758077578
E01000013,3,0.9999999999999432,1.6155227713315771e-12
E01000015,0,1.0,-0.0
E01000016,1,0.9946438568582594,0.03335178348090465
E01000017,4,0.9999998129716976,3.0864435138800126e-06
E01000018,4,0.9999999999559464,1.1041216218023007e-09
E01000019,4,0.9999999302918947,1.2184354964462829e-06
E01000020,4,0.740661523164781,0.5723638468283142
E01000021,4,0.9999910517448892,0.00011314111278154951
E01000024,3,0.9999999815108256,3.477093427687196e-07
E01000027,3,0.9842014451227756,0.08120292325849102
E01000029,4,0.9999999998317435,3.9554926640511785e-09
E01000030,4,0.9999999999410534,1.4480795945958976e-09
E01000031,4,0.9999999827321632,3.2592036814053087e-07
E01000032,3,0.9525570973068646,0.19615535516907281
E01000034,4,0.9999999903179173,1.8841477256770772e-07
E01000035,3,0.9999142243539505,0.0008889558646070171
E01000036,3,0.9999999992058406,1.7434829438666206e-08
E01000038,4,0.9999999751757404,4.647008662078365e-07
E01000039,1,1.0,1.2488587726944684e-29
E01000040,4,0.93309363017293,0.2455621930938245
E01000041,4,0.9999999995855546,9.611749738848243e-09
E01000042,4,0.9992640617822489,0.006044994211723605
E01000043,4,0.9978534360432437,0.015332506667610081
E01000045,4,0.572000625837722,0.6827428724972441
E01000049,1,0.9987791463698082,0.009409844472794138
E01000050,3,0.9999114629259226,0.0009147690284845905
E01000052,4,0.9999460477617945,0.0005855209495628835
E01000053,4,0.9999966291980481,4.594185708299202e-05
E01000056,0,0.9999999775043593,4.1864277095353266e-07
E01000057,4,0.9999999979962126,4.298234511150327e-08
E01000058,4,0.9999996424466602,5.674113880875565e-06
E01000060,3,0.9999999999998295,4.96655522129763e-12
E01000061,3,0.999999999278316,1.5933625017865723e-08
E01000062,4,0.7326048541271444,0.5806507455749254
E01000063,2,1.0,1.288944093662121e-30
E01000064,4,0.9999959424234713,5.446360666178023e-05
E01000065,4,0.9999999998868248,2.705505196354034e-09
E01000067,4,0.9991349907642266,0.006965523261779019
E01000068,2,1.0,6.839621401019593e-15
E01000069,1,1.0,1.171980787735359e-13
E01000070,3,0.9999999997935447,4.811436331371296e-09
E01000071,1,0.989518410911988,0.05825295664186705
E01000072,4,0.9999999323159751,1.1852627127221684e-06
E01000073,4,0.9999785720763064,0.0002517953536958696
E01000074,4,0.9999976120094607,3.330159539509412e-05
E01000075,3,0.9999999974983211,5.2051004196432865e-08
E01000076,1,1.0,7.594175541285375e-15
E01000077,3,0.9999999995074518,1.104912626570277e-08
E01000078,3,0.9934272891382853,0.039577810906889506
E01000079,4,0.9999883137572441,0.00014440807150468502
E01000080,4,0.9999998613874465,2.3275350252947993e-06
E01000081,2,1.0,4.947438642987464e-16
E01000082,3,0.9999999995928874,9.209326002292625e-09
E01000083,3,0.9999999995148983,1.0905997608672705e-08
E01000084,3,0.9551971332619942,0.18292239825848547
E01000085,4,0.9997891700671626,0.002137674738063084
E01000086,4,1.0,5.516622263130848e-15
E01000087,3,0.9999998777161142,2.0686670596712777e-06
E01000088,4,0.9999999997374971,6.053022796444435e-09
E01000090,4,0.999994728080223,6.934215846932021e-05
E01000091,3,0.9999999989238404,2.3298466519956698e-08
E01000093,3,0.9999974572162883,3.5309880958267276e-05
E01000094,3,0.9984063137077942,0.011858473489943813
E01000095,3,1.0,5.841413547288352e-17
E01000096,4,0.9999968505415069,4.3049941196442534e-05
