unit,cluster,max_posterior,entropy
500,2,1.0,7.024760447963562e-38
501,3,1.0,3.273162084935932e-48
502,3,1.0,2.490898441030328e-27
503,0,1.0,4.552042935418776e-46
505,2,0.9998606445112488,0.001376611034130228
506,1,1.0,1.815546156253055e-70
507,4,1.0,1.678980124800452e-57
508,2,1.0,1.1058839845419056e-31
509,2,1.0,6.279511645643175e-42
510,2,1.0,3.4877491825615706e-59
511,0,1.0,3.554311532515354e-17
512,2,1.0,2.2502091734976782e-28
513,3,1.0,1.1140341162486247e-110
514,2,1.0,9.236701358764658e-19
515,1,1.0,8.922267620469986e-37
516,2,1.0,4.059977616498361e-40
517,0,1.0,2.3880092343775235e-44
518,1,1.0,5.0030662213208355e-17
519,2,1.0,2.4563015078718117e-21
520,5,0.9999999961737558,7.798539616788407e-08
521,3,1.0,3.7824843113713645e-48
522,2,1.0,2.0190784918527907e-34
524,4,1.0,1.802751799046764e-20
525,0,1.0,1.3359198212833343e-40
526,2,1.0,2.100750654009257e-49
527,2,1.0,1.2023513175909193e-44
528,0,1.0,2.3984542537303148e-14
529,2,1.0,2.132206011937891e-35
530,2,1.0,7.838591973972246e-30
531,1,0.999999900071321,1.7106613318614139e-06
532,1,0.9999996322897681,5.815693831355591e-06
534,2,1.0,2.3928671665519605e-13
535,5,1.0,1.01206094987913e-78
536,3,1.0,3.7516455135678966e-124
537,2,0.9999999999995453,1.5607227974454848e-11
539,1,1.0,9.91772370002866e-41
540,5,1.0,7.158271947173142e-69
541,3,1.0,6.58640429123658e-123
542,4,1.0,1.5998535435897012e-122
543,1,1.0,1.0446983817771732e-92
544,1,1.0,2.1140292622744277e-133
545,2,1.0,4.787141619666845e-14
546,1,1.0,6.17788721729278e-67
547,5,1.0,7.395111245739925e-119
548,5,1.0,8.292357631854733e-49
549,2,1.0,3.01383592297812e-46
550,2,1.0,6.151966729811411e-18
551,2,1.0,7.439744334447762e-38
552,2,1.0,1.2435724199717883e-44
553,4,1.0,9.611783674189295e-186
554,1,1.0,1.7683389816315635e-62
555,1,1.0,1.2088816036864988e-15
556,1,1.0,6.499650280582247e-13
557,1,1.0,1.424143211208107e-19
558,2,1.0,4.758490776187929e-37
560,2,1.0,8.825259666244748e-23
561,2,1.0,3.759527969656006e-31
562,0,1.0,8.436780935222613e-15
563,2,1.0,1.978676780455084e-37
564,1,1.0,8.33687185226975e-17
565,2,1.0,2.0337444851589661e-32
566,0,0.9999957037272428,6.000081084425172e-05
567,2,1.0,1.1309104460023245e-25
568,2,1.0,1.2307308160905735e-17
569,0,1.0,5.503200043278925e-38
570,0,1.0,7.071275244093256e-33
571,1,1.0,9.680513824145794e-40
572,1,0.9999999999990905,2.4448971370120954e-11
574,0,1.0,1.2160578275772379e-50
575,0,0.9999999835106338,3.1198773185428054e-07
576,1,1.0,3.888903696710266e-37
577,3,1.0,3.0529694972470576e-70
578,2,1.0,1.870145744687316e-36
579,0,0.9932651410134364,0.0403895109759781
580,0,0.999971069324052,0.0003312734232816262
581,2,0.9907774511228404,0.052399561407444985
582,2,1.0,1.5767716737544814e-18
583,0,1.0,4.55848197987277e-23
584,2,1.0,2.4594711772077257e-26
585,0,0.9999942599139229,7.501163689880558e-05
586,3,1.0,7.642692740154859e-45
587,1,1.0,4.961384272575913e-101
588,3,1.0,4.2097219376648865e-49
589,2,0.9999999999438387,1.3835199634828525e-09
590,4,1.0,6.720293271796782e-20
591,3,1.0,1.3994030888834905e-32
592,1,1.0,5.559281303463909e-15
593,0,1.0,2.845283424199672e-22
594,0,1.0,1.9274917947800704e-12
595,2,1.0,5.1835865691891745e-24
596,2,0.9999999976876097,4.829436995141499e-08
597,2,0.9999793518058054,0.000243413900169655
598,2,1.0,2.7320464979441033e-22
599,0,1.0,8.357151892109899e-13
601,2,1.0,1.3558756671957069e-31
602,2,1.0,1.3367995544431061e-25
603,5,1.0,8.050796308171396e-16
604,2,1.0,5.1427180115856914e-36
605,0,1.0,7.220419948895191e-41
606,1,1.0,3.0483939362836874e-12
607,4,1.0,1.956201501828239e-17
608,2,1.0,1.2945550005117072e-35
609,2,0.9999999903477601,1.8779593223565734e-07
610,1,1.0,4.397444404282543e-67
611,2,1.0,6.818828649614691e-41
612,2,1.0,1.230324025096883e-25
613,5,1.0,5.266664565147186e-58
614,4,1.0,8.015252862316902e-27
615,1,1.0,3.5232235636046844e-23
616,2,0.9998707523581619,0.0012864942766460594
617,2,1.0,6.988614136473798e-30
618,3,1.0,3.5701913971287834e-58
619,5,1.0,2.6136675789810543e-117
620,0,1.0,4.949470868017364e-33
621,1,1.0,3.86673703927059e-44
