unit,cluster,max_posterior,entropy
E01000001,3,1.0,3.568418037077355e-16
E01000002,0,1.0,1.2204586218576455e-26
E01000005,3,1.0,2.0900290776356704e-21
E01000007,3,1.0,2.0246079447045586e-14
E01000009,3,1.0,1.0951269082682618e-25
E01000011,2,1.0,1.3917589419880786e-14
E01000012,2,0.9912168615624414,0.050331924120592786
E01000013,3,0.9999999999997158,8.775492879513228e-12
E01000015,1,1.0,-0.0
E01000016,0,0.9999995439247203,7.11505162115843e-06
E01000017,2,0.9999995896950782,6.444398743641457e-06
E01000018,2,0.9999999238685036,1.3759803540783121e-06
E01000019,2,0.9999867717513218,0.00016182314168153823
E01000020,0,0.9999763375569222,0.0002757055494805739
E01000021,2,0.9999842031785986,0.0001963906953245013
E01000024,3,0.9999870171306291,0.00015906447062851882
E01000027,3,0.9687103869569519,0.13919680323125636
E01000029,2,1.0,1.5646309289570857e-16
E01000030,2,0.9999999999998295,5.873016528990904e-12
E01000031,2,1.0,4.145929414491781e-17
E01000032,2,0.9979565488223658,0.014696690347505391
E01000034,2,0.9999990905490265,1.3560299887484358e-05
E01000035,3,0.9998607855807713,0.0013753585068504712
E01000036,3,0.9999999804389861,3.667637390563857e-07
E01000038,2,0.9999992531687045,1.1739956406908918e-05
E01000039,0,1.0,2.9745505884360943e-34
E01000040,2,0.9424881419734572,0.22006887943763992
E01000041,2,0.999999944565731,9.82340222304652e-07
E01000042,2,0.869271107708035,0.38776995546464854
E01000043,2,0.6059603498688194,0.670520816402925
E01000045,2,0.7694195114792383,0.5399771877400998
E01000049,0,0.9999959365492963,5.4504998410252035e-05
E01000050,3,0.9997942272453328,0.0019525026106305848
E01000052,2,0.9999514254053552,0.000531036199884492
E01000053,2,0.9997091906654103,0.0026608007451882436
E01000056,0,1.0,6.103574952355102e-30
E01000057,2,0.9999997514399606,4.035644385844353e-06
E01000058,2,0.9999788260523509,0.00024906339890959426
E01000060,3,0.9999999964218773,7.316650872487633e-08
E01000061,3,0.9999995405176979,7.164783524288566e-06
E01000062,0,0.9999956291000016,5.83101638834584e-05
E01000063,1,0.7493613199996623,0.5630357191666091
E01000064,2,0.9999924240580557,9.828582594311174e-05
E01000065,2,1.0,6.1490061318890434e-24
E01000067,2,0.9998744538068123,0.0012532992754828063
E01000068,1,0.7763768503402094,0.5314555621015844
E01000069,0,1.0,8.728869952771758e-17
E01000070,3,0.999999933759343,1.1611967405955891e-06
E01000071,0,0.9989609114971904,0.008176576374977207
E01000072,2,0.9999935066256216,8.405495013918424e-05
E01000073,2,0.9873057165767156,0.06804427045628503
E01000074,2,0.9997288011342275,0.0024984256725877887
E01000075,3,0.9999999937122652,1.2502956672100936e-07
E01000076,0,1.0,3.499327320990079e-17
E01000077,3,0.9999999777436985,4.144262187676348e-07
E01000078,3,0.9953159589703081,0.029796356320168194
E01000079,2,0.9954825734161907,0.028900465445151298
E01000080,2,0.9999478106512925,0.0005668079558444377
E01000081,3,0.9999538978313967,0.0005064151566386287
E01000082,3,0.9999999999577653,1.0512583776435491e-09
E01000083,3,0.9999997442393224,4.137958209924504e-06
E01000084,2,0.7346160936889992,0.57861331838925
E01000085,2,0.9445689362177198,0.25114368832652123
E01000086,2,0.9999999999999716,1.2309863134068475e-12
E01000087,3,0.999999874122019,2.125821171858442e-06
E01000088,2,0.9999999999999432,1.0409678742530744e-12
E01000090,2,1.0,2.589928993882134e-16
E01000091,3,0.9999967999751831,4.368785973662152e-05
E01000093,3,0.7976394391176729,0.503657493559579
E01000094,3,0.9999840740870819,0.00019186831263668562
E01000095,3,1.0,1.8113112985174675e-18
E01000096,2,0.9988724761121209,0.00878023056331498
E01000097,2,0.9999976830459457,3.238002613972709e-05
E01000098,2,0.9999999996564952,7.82901831120804e-09
E01000099,3,0.9999946748581257,6.998870440982991e-05
E01000101,1,0.9999999996462066,8.052968931805048e-09
E01000102,2,0.999999999923034,1.8697851340056697e-09
E01000103,0,1.0,9.7594434129525e-17
E01000104,3,0.8133061039314101,0.48139346179196246
E01000105,3,0.9999999054405793,1.6239674388952826e-06
E01000106,2,0.9998354679809306,0.0015979904720368348
E01000108,0,0.9999999757375239,4.496884819329003e-07
E01000110,2,1.0,3.933534346357437e-13
E01000111,3,0.9879070384971328,0.06541156265602092
E01000112,3,0.9999999842736998,2.982956524599783e-07
E01000113,3,0.9999999731674624,4.9462180206314e-07
E01000114,3,0.999999961057143,7.033538485242742e-07
E01000115,0,1.0,1.0980683616191345e-15
E01000116,0,1.0,1.8349373412192292e-60
E01000117,2,0.9999998102708967,3.1263434927426614e-06
E01000118,2,0.9755395240805765,0.11492945403967184
E01000120,2,0.9999420793418093,0.00064208304651663
E01000121,0,0.9999570517538424,0.0004748140462364111
E01000123,2,0.9956371483966433,0.028063802077653206
E01000124,2,0.9994020564051259,0.00503571066015139
E01000126,3,0.9998046328142879,0.0018639069018436714
E01000127,3,0.9999999875005301,2.399658452238056e-07
E01000128,2,0.9999999938769406,1.219170013657535e-07
E01000129,3,0.9999999998643716,3.217692280636203e-09
E01000130,3,0.9997063551309079,0.002681856420107063
E01000131,2,0.9999999999967031,8.981222433051092e-11
E01000133,2,0.9986184040792646,0.010477781500353469
E01000134,2,0.9999997567801711,3.947305415283608e-06
E01000135,2,0.9999951118659381,6.466364664073702e-05
E01000136,3,0.9942300194245605,0.035498051473049144
E01000137,0,0.7721130365961564,0.5367105028292204
E01000138,3,0.9984437921421505,0.011616663343044481
E01000139,3,0.9999972152758807,3.8405133920595813e-05
E01000140,3,0.9999998833532754,1.978808828179617e-06
E01000141,3,0.9999997086115255,4.676379192141853e-06
E01000143,2,0.9994412281461846,0.004743707169918749
E01000144,3,0.9999999687355516,5.715384572732245e-07
E01000145,3,0.9999999999645866,9.11869159531622e-10
E01000146,3,0.9999999984937062,3.210470373376073e-08
E01000147,0,1.0,1.2269211282257326e-18
E01000150,3,0.9999999998019007,4.62425832198028e-09
E01000151,3,0.9999362659866314,0.0006794530399619366
E01000152,0,0.5107996311648808,0.6929138983525897
E01000153,0,1.0,1.6624352588643893e-54
E01000154,3,0.9993458619210688,0.0054501901379439745
E01000156,3,0.9999573153622092,0.0004721625290435782
E01000158,2,0.9999998873161707,1.9154766028245994e-06
E01000159,0,0.9999999999970441,8.18522088114968e-11
E01000160,2,0.952397834976359,0.19139364742302717
E01000161,3,0.9999858603158387,0.000172030724236948
E01000162,3,0.9997473308090615,0.0023456046898041494
E01000164,3,0.9999985750509301,2.060672108159228e-05
E01000166,0,1.0,4.396987884070328e-55
E01000167,0,1.0,9.974637904883152e-17
E01000168,0,1.0,6.911282186353701e-235
E01000169,0,1.0,6.021492727295527e-47
E01000170,2,0.9999049408396945,0.0009754110592936856
E01000171,3,0.9999928634937296,9.170613294856208e-05
E01000172,2,0.9999945831137951,7.110197613274348e-05
E01000173,2,0.9999909208305029,0.00011448399937148046
E01000174,3,0.9922407409341636,0.04543029874338435
E01000175,0,0.9999976130540128,3.3287142380367555e-05
E01000176,2,1.0,9.555267588825097e-14
E01000178,3,0.9999158523007838,0.0008736967174137977
E01000180,1,1.0,2.250051638764924e-78
E01000181,3,0.8291700788745415,0.45719972102828643
E01000182,3,0.9999999999382112,1.5143319687823326e-09
E01000183,2,0.9999999277573606,1.2601458668300105e-06
E01000184,2,0.9999872124337438,0.000156865470124354
E01000185,2,0.9999999978837195,4.438640974549973e-08
E01000186,2,0.9999999999595275,1.0096254339467532e-09
E01000187,2,0.9816263739576021,0.09164021289897091
E01000188,2,0.9998195315348684,0.001736082138616242
E01000189,2,0.9992888816653288,0.005865528783696437
E01000190,0,1.0,8.378865020171492e-81
E01000191,2,1.0,5.189139381741949e-15
E01000192,2,0.999997190635976,3.872020422728684e-05
E01000193,3,0.9999999874409014,2.4104429060056874e-07
E01000194,3,0.9999998581603892,2.3784472643594455e-06
E01000195,1,1.0,-0.0
E01000196,3,0.999997328240442,3.695784099702645e-05
E01000197,3,0.9998823959480079,0.0011817582211583971
E01000198,2,0.9999668414840475,0.00037516189571032817
E01000199,0,0.9999999999999432,1.4104664613110825e-12
E01000200,2,0.98682620027421,0.07012294073912868
E01000201,2,0.9999999995356461,1.0443580986120053e-08
E01000202,3,0.9728392236306037,0.12472979109793887
E01000203,3,0.9999953928069493,6.121987187513738e-05
E01000204,0,0.999999986641285,2.555673510360239e-07
E01000205,2,0.9999999985607246,3.074181676373726e-08
E01000206,0,0.9663585553834834,0.14718077911821167
E01000207,0,1.0,1.0611183606487032e-13
E01000208,3,0.999999948482015,9.160585918092753e-07
E01000209,0,1.0,5.726721136320183e-15
E01000210,3,0.5835756648717472,0.6791116073452581
E01000211,3,0.9999993767535452,9.528393188536394e-06
E01000212,2,0.9999999696167952,5.573982726195587e-07
E01000213,0,1.0,1.9653623885305144e-20
E01000214,3,0.9999999998971703,2.468236150991494e-09
E01000215,3,0.8470558787573029,0.4277821533531597
E01000218,2,0.9933330568373837,0.0400500137556065
E01000219,2,0.9999997268042566,4.4020238946565835e-06
E01000221,3,0.9998185518321439,0.0017445242995861423
E01000222,3,0.9999694943480657,0.00034769070969296504
E01000223,3,0.9999999997191935,6.456587108280702e-09
E01000224,2,0.9999725080804898,0.0003162011901964454
E01000225,0,1.0,6.0157631279561474e-24
E01000226,2,0.9991803966866226,0.006643934098924472
E01000227,2,0.7566771564299607,0.5548799299127359
E01000228,0,0.9999996595844902,5.410257059275528e-06
E01000229,2,0.9999999982651957,3.674887023867087e-08
E01000230,2,0.9999931109855112,8.876894067230969e-05
E01000231,2,0.9999999991546247,1.8858329036239095e-08
E01000232,2,0.9999725029160661,0.00031625548287304026
E01000233,2,0.9749812455104643,0.11697575966834983
E01000234,2,0.9994271690675385,0.004848813246787753
E01000235,2,0.999339280674627,0.005498407776772881
E01000236,2,0.999939679851255,0.0006463795068898458
E01000237,3,0.9999983154362417,2.4079159830635022e-05
E01000238,0,0.9999998940795137,1.8070644163827267e-06
E01000239,3,0.9997193710239012,0.0025757072594013155
E01000240,2,0.9996293987725456,0.003298424528782605
E01000242,2,0.9998667813322871,0.001321996652879438
E01000243,3,0.9994893159152888,0.004381416164635964
E01000244,3,0.9967281715189239,0.0219892533051879
E01000245,3,0.9687930245160296,0.13891303906245037
E01000246,2,0.9999998563878411,2.4063868453798485e-06
E01000247,0,0.99999965541497,5.472328772504164e-06
E01000248,2,0.9999999999999432,1.9109165487535286e-12
E01000249,0,1.0,9.376838331665687e-43
E01000250,3,0.9999999732283417,4.935605298316401e-07
E01000251,3,0.9995010254764962,0.004292531199879911
E01000252,0,0.9999983337504217,2.3835590782566268e-05
E01000253,0,0.9999841970699034,0.0001905091782151192
E01000255,2,0.9993163988610853,0.005701874563365056
E01000256,2,0.9999988960131373,1.6246913335930127e-05
E01000257,3,0.99646168311467,0.023502680731256827
E01000258,2,0.9999999989561843,2.263039714009328e-08
E01000259,2,0.9991483640887697,0.006870935100256389
E01000260,3,0.9883447838788657,0.0634760678872021
E01000261,2,0.9999987625081684,1.8070379498460473e-05
E01000263,3,0.999999975693527,4.504598163344791e-07
