lsoa,private_rented_share,social_rented_share
E01001097,0.3598290598290598,0.19145299145299147
E01001098,0.07076350093109869,0.024208566108007448
E01001099,0.12687813021702837,0.24207011686143573
E01001100,0.22795341098169716,0.05823627287853577
E01001101,0.045454545454545456,0.005928853754940711
E01001102,0.12735849056603774,0.06132075471698113
E01001103,0.055900621118012424,0.046583850931677016
E01001104,0.09813084112149532,0.037383177570093455
E01001105,0.0656,0.2304
E01001106,0.09481216457960644,0.09660107334525939
E01001107,0.16167664670658682,0.023952095808383235
E01001108,0.037383177570093455,0.010903426791277258
E01001109,0.3146417445482866,0.32191069574247144
E01001110,0.4276094276094276,0.29854096520763185
E01001111,0.33073322932917315,0.11544461778471139
E01001112,0.3255269320843091,0.297423887587822
E01001113,0.44522144522144524,0.1655011655011655
E01001114,0.26788685524126454,0.3777038269550749
E01001115,0.2227342549923195,0.3932411674347158
E01001116,0.3655737704918033,0.11967213114754098
E01001118,0.32917139614074914,0.376844494892168
E01001119,0.04844290657439446,0.039792387543252594
E01001120,0.1062992125984252,0.027559055118110236
E01001121,0.04638218923933209,0.016697588126159554
E01001122,0.07439824945295405,0.002188183807439825
E01001123,0.08471760797342193,0.009966777408637873
E01001124,0.05306799336650083,0.01658374792703151
E01001125,0.14942528735632185,0.052545155993431854
E01001126,0.09045226130653267,0.04522613065326633
E01001127,0.059625212947189095,0.04258943781942078
E01001128,0.08084358523725835,0.5676625659050967
E01001129,0.033663366336633666,0.013861386138613862
E01001130,0.09660107334525939,0.6958855098389982
E01001131,0.1274658573596358,0.1441578148710167
E01001132,0.06811145510835913,0.05263157894736842
E01001133,0.11401098901098901,0.06868131868131869
E01001134,0.14074074074074075,0.04888888888888889
E01001135,0.12206572769953052,0.0297339593114241
E01001136,0.4841997961264016,0.13863404689092762
E01001137,0.2603305785123967,0.1322314049586777
E01001138,0.2611111111111111,0.19583333333333333
E01001139,0.26153846153846155,0.07552447552447553
E01001140,0.29882044560943644,0.12057667103538663
E01001141,0.30244755244755245,0.3129370629370629
E01001142,0.2774798927613941,0.0871313672922252
E01001143,0.28484848484848485,0.27636363636363637
E01001144,0.3967459324155194,0.23028785982478098
E01001145,0.3138602520045819,0.4444444444444444
E01001146,0.22075782537067545,0.08731466227347612
E01001147,0.2835820895522388,0.23432835820895523
E01001148,0.2361308677098151,0.12375533428165007
E01001149,0.27724358974358976,0.08173076923076923
E01001150,0.1946624803767661,0.10204081632653061
E01001151,0.2727272727272727,0.33979135618479883
E01001152,0.4310998735777497,0.18584070796460178
E01001153,0.25040916530278234,0.11129296235679215
E01001154,0.3686382393397524,0.15818431911966988
E01001155,0.3057324840764331,0.40254777070063696
E01001156,0.21220527045769763,0.31761442441054094
E01001157,0.19101123595505617,0.13162118780096307
E01001158,0.2701492537313433,0.14925373134328357
E01001159,0.20512820512820512,0.06747638326585695
E01001160,0.17065390749601275,0.03508771929824561
E01001161,0.13743218806509946,0.4448462929475588
E01001162,0.20474406991260924,0.3470661672908864
E01001163,0.18585131894484413,0.11151079136690648
E01001164,0.3951612903225806,0.1814516129032258
E01001165,0.30248618784530384,0.08977900552486189
E01001166,0.3458904109589041,0.3150684931506849
E01001167,0.23565323565323565,0.14774114774114774
E01001168,0.3328785811732606,0.08321964529331514
E01001169,0.10641627543035993,0.4475743348982786
E01001170,0.4145251396648045,0.20335195530726258
E01001171,0.22026431718061673,0.2966226138032305
E01001172,0.1589041095890411,0.5095890410958904
E01001173,0.2714285714285714,0.22678571428571428
E01001174,0.28627450980392155,0.056862745098039215
E01001175,0.3039568345323741,0.14388489208633093
E01001176,0.3225806451612903,0.17903225806451614
E01001177,0.24684684684684685,0.3279279279279279
E01001178,0.41903171953255425,0.337228714524207
E01001179,0.2956204379562044,0.09671532846715329
E01001180,0.40029761904761907,0.14434523809523808
E01001181,0.3059617547806524,0.4364454443194601
E01001182,0.3600867678958785,0.021691973969631236
E01001183,0.38110236220472443,0.18425196850393702
E01001184,0.23198198198198197,0.06306306306306306
E01001185,0.3082099596231494,0.06998654104979811
E01001186,0.31862745098039214,0.24387254901960784
E01001187,0.2685643564356436,0.18811881188118812
E01001188,0.2906666666666667,0.19866666666666666
E01001189,0.1786492374727669,0.11982570806100218
E01001190,0.16611295681063123,0.19102990033222592
E01001191,0.44495944380069524,0.19351100811123986
E01001192,0.251088534107402,0.2467343976777939
E01001193,0.11091549295774648,0.5422535211267606
E01001194,0.2032520325203252,0.08780487804878048
E01001195,0.3814935064935065,0.06655844155844155
E01001196,0.3477633477633478,0.37806637806637805
E01001197,0.4325452016689847,0.20445062586926285
E01001198,0.40336134453781514,0.10588235294117647
E01001199,0.40238450074515647,0.28017883755588674
E01001200,0.3821656050955414,0.08280254777070063
E01001201,0.312202852614897,0.19809825673534073
E01001202,0.3963963963963964,0.3203203203203203
E01001203,0.4262295081967213,0.30679156908665106
E01001204,0.19696969696969696,0.10942760942760943
E01001205,0.3119266055045872,0.3486238532110092
E01001206,0.23369565217391305,0.5507246376811594
E01001207,0.44517833553500663,0.059445178335535004
E01001208,0.13725490196078433,0.045098039215686274
E01001209,0.2561349693251534,0.013803680981595092
E01001210,0.15211640211640212,0.5873015873015873
E01001211,0.3110181311018131,0.12552301255230125
E01001212,0.3342541436464088,0.0787292817679558
E01001213,0.3221601489757914,0.15456238361266295
E01001214,0.3152610441767068,0.020080321285140562
E01001215,0.3579454253611557,0.20385232744783308
E01001216,0.40606060606060607,0.08888888888888889
E01001217,0.2164009111617312,0.015945330296127564
E01001218,0.27900552486187846,0.35220994475138123
E01001219,0.19869281045751633,0.4888888888888889
E01001220,0.13829787234042554,0.6127659574468085
E01001223,0.4509493670886076,0.07753164556962025
E01001224,0.2620689655172414,0.03103448275862069
E01001225,0.45454545454545453,0.18536009445100354
E01001226,0.49177877428998507,0.09118086696562033
E01001227,0.3383084577114428,0.06135986733001658
E01001228,0.5387409200968523,0.0774818401937046
E01001229,0.20270270270270271,0.36824324324324326
E01001230,0.38385502471169686,0.10378912685337727
E01001231,0.43765903307888043,0.03689567430025445
E01001232,0.2755267423014587,0.20421393841166938
E01001233,0.30917874396135264,0.23027375201288244
E01001234,0.458128078817734,0.11330049261083744
E01001235,0.573076923076923,0.06923076923076923
E01001236,0.446064139941691,0.1661807580174927
E01001237,0.47032640949554894,0.06973293768545995
E01001239,0.3191489361702128,0.3528368794326241
E01001240,0.5525114155251142,0.1537290715372907
E01001241,0.382262996941896,0.20030581039755352
E01001242,0.27586206896551724,0.31198686371100165
E01001243,0.4583333333333333,0.23125
E01001244,0.3798118049615056,0.3378956372968349
E01001245,0.3528773072747014,0.08034744842562432
E01001246,0.5317848410757946,0.18704156479217604
E01001247,0.3985239852398524,0.10947109471094711
E01001248,0.21693121693121692,0.17989417989417988
E01001249,0.44036697247706424,0.3220183486238532
E01001250,0.3524590163934426,0.3012295081967213
E01001251,0.3383356070941337,0.08185538881309687
E01001252,0.3778467908902691,0.19047619047619047
E01001253,0.27906976744186046,0.13178294573643412
E01001254,0.23790322580645162,0.1303763440860215
E01001255,0.18600682593856654,0.06484641638225255
E01001257,0.138442521631644,0.4857849196538937
E01001258,0.26625386996904027,0.08668730650154799
E01001259,0.333976833976834,0.055984555984555984
E01001260,0.34492753623188405,0.05652173913043478
E01001261,0.37995337995337997,0.17016317016317017
E01001262,0.20848708487084872,0.32287822878228783
E01001263,0.2054421768707483,0.37006802721088433
E01001264,0.18298555377207062,0.19903691813804172
E01001265,0.38704581358609796,0.11532385466034756
E01001266,0.2953020134228188,0.02181208053691275
E01001267,0.2573170731707317,0.27682926829268295
E01001268,0.25585023400936036,0.0171606864274571
E01001269,0.4521410579345088,0.06423173803526448
E01001270,0.23116438356164384,0.030821917808219176
E01001271,0.32385466034755134,0.09004739336492891
E01001272,0.4375,0.05067567567567568
E01001273,0.35665529010238906,0.02218430034129693
E01001274,0.4324786324786325,0.0905982905982906
E01001275,0.523756906077348,0.1270718232044199
E01001276,0.47988505747126436,0.05028735632183908
E01001277,0.49441340782122906,0.06424581005586592
E01001278,0.49875,0.0625
E01001279,0.1366906474820144,0.023381294964028777
E01001280,0.4573643410852713,0.01937984496124031
E01001281,0.2395498392282958,0.02090032154340836
E01001282,0.16202945990180032,0.4026186579378069
E01001283,0.1870967741935484,0.4503225806451613
E01001284,0.26440677966101694,0.03559322033898305
E01001285,0.23867595818815332,0.23693379790940766
E01001286,0.21533442088091354,0.23491027732463296
E01001287,0.12475247524752475,0.4910891089108911
E01001288,0.2630597014925373,0.09888059701492537
E01001289,0.25157232704402516,0.09853249475890985
E01001290,0.3454773869346734,0.15829145728643215
E01001291,0.2888015717092338,0.0412573673870334
E01001292,0.2573099415204678,0.02729044834307992
E01001293,0.3303886925795053,0.1431095406360424
E01001294,0.3450087565674256,0.03502626970227671
E01001295,0.3041825095057034,0.028517110266159697
E01001296,0.30935251798561153,0.09592326139088729
E01001297,0.32432432432432434,0.1138996138996139
E01001298,0.3402061855670103,0.09621993127147767
E01001299,0.2,0.037209302325581395
E01001300,0.23785594639865998,0.020100502512562814
E01001301,0.4783683559950556,0.17181705809641531
E01001302,0.30258899676375406,0.038834951456310676
E01001303,0.337442218798151,0.03543913713405239
E01001304,0.30802292263610315,0.17478510028653296
E01001305,0.16455696202531644,0.028481012658227847
E01001306,0.2557471264367816,0.028735632183908046
E01001307,0.3245469522240527,0.004942339373970346
E01001308,0.28905109489051095,0.013138686131386862
E01001309,0.25418060200668896,0.026755852842809364
E01001310,0.3716931216931217,0.07539682539682539
E01001311,0.21151832460732983,0.4827225130890052
E01001312,0.32401315789473684,0.06578947368421052
E01001313,0.302504816955684,0.03468208092485549
E01001314,0.25440313111545987,0.03522504892367906
E01001315,0.232,0.13
E01001316,0.18433931484502447,0.4192495921696574
E01001317,0.3041095890410959,0.2232876712328767
E01001318,0.16178521617852162,0.4281729428172943
E01001319,0.2485207100591716,0.09270216962524655
E01001320,0.15636363636363637,0.509090909090909
E01001321,0.27742749054224464,0.17654476670870115
E01001322,0.32472826086956524,0.16032608695652173
E01001323,0.463130659767141,0.06727037516170763
E01001324,0.4254658385093168,0.14440993788819875
E01001325,0.1518578352180937,0.26978998384491115
E01001326,0.26222222222222225,0.33925925925925926
E01001327,0.22542372881355932,0.2440677966101695
E01001328,0.1973018549747049,0.3524451939291737
E01001329,0.25585023400936036,0.23088923556942278
E01001330,0.20155038759689922,0.4511627906976744
E01001331,0.2795527156549521,0.43450479233226835
E01001332,0.23235800344234078,0.46471600688468157
E01001333,0.44585091420534456,0.2869198312236287
E01001334,0.1996124031007752,0.4806201550387597
E01001335,0.18446601941747573,0.1029126213592233
E01001336,0.3008849557522124,0.2761061946902655
E01001337,0.21801566579634465,0.31201044386422977
E01001338,0.3007518796992481,0.14097744360902256
E01001339,0.12268188302425106,0.4037089871611983
E01001340,0.23486238532110093,0.3944954128440367
E01001341,0.3730834752981261,0.030664395229982964
E01001342,0.4290171606864275,0.0234009360374415
E01001343,0.2710084033613445,0.018907563025210083
E01001344,0.37472283813747226,0.1385809312638581
E01001345,0.24427480916030533,0.1183206106870229
E01001346,0.3323529411764706,0.030882352941176472
E01001347,0.4650145772594752,0.037900874635568516
E01001348,0.4334828101644245,0.07025411061285501
E01001349,0.1673469387755102,0.34285714285714286
E01001350,0.3760129659643436,0.15721231766612642
E01001351,0.4369747899159664,0.19447779111644659
E01001352,0.46967340590979784,0.12441679626749612
E01001353,0.38836477987421386,0.22169811320754718
E01001354,0.4444444444444444,0.10325476992143659
E01001355,0.3632286995515695,0.20515695067264575
E01001356,0.24881141045958796,0.6101426307448494
E01001357,0.19525065963060687,0.33421284080914687
E01001358,0.18902439024390244,0.3573170731707317
E01001359,0.40384615384615385,0.14903846153846154
E01001360,0.352622061482821,0.04159132007233273
E01001361,0.543046357615894,0.19370860927152317
E01001362,0.34265734265734266,0.22937062937062938
E01001363,0.42314990512333966,0.08918406072106262
E01001364,0.2331511839708561,0.4426229508196721
E01001365,0.39497041420118345,0.10059171597633136
E01001366,0.4326241134751773,0.12056737588652482
E01001367,0.6010709504685409,0.12717536813922356
E01001368,0.3205944798301486,0.18259023354564755
E01001369,0.4981949458483754,0.12274368231046931
E01001370,0.4105263157894737,0.07894736842105263
E01001371,0.38349514563106796,0.17637540453074432
E01001372,0.4347202295552367,0.10473457675753228
E01001373,0.40512820512820513,0.11452991452991453
E01001374,0.40022172949002216,0.11197339246119734
E01001375,0.2623413258110014,0.015514809590973202
E01001376,0.3583106267029973,0.23705722070844687
E01001377,0.24533715925394547,0.10473457675753228
E01001379,0.25314685314685315,0.05454545454545454
E01001380,0.33553875236294894,0.09735349716446125
E01001381,0.47841306884480744,0.07701283547257877
E01001382,0.1847246891651865,0.017761989342806393
E01001383,0.30246913580246915,0.047839506172839504
E01001384,0.36142857142857143,0.05142857142857143
E01001385,0.3158682634730539,0.023952095808383235
E01001386,0.3156498673740053,0.05570291777188329
E01001387,0.46482758620689657,0.14482758620689656
E01001388,0.2914798206278027,0.3976083707025411
E01001389,0.4021024967148489,0.1616294349540079
E01001390,0.37727910238429174,0.015427769985974754
E01001391,0.5593451568894953,0.06548431105047749
E01001392,0.26047904191616766,0.040419161676646706
E01001393,0.4695121951219512,0.041463414634146344
E01001394,0.37555886736214605,0.14754098360655737
E01001395,0.24373956594323873,0.3789649415692821
E01001396,0.3969465648854962,0.03625954198473282
E01001397,0.3733681462140992,0.1475195822454308
E01001398,0.144,0.01
E01001399,0.15,0.024
E01001400,0.12347826086956522,0.01217391304347826
E01001401,0.17,0.026
E01001402,0.23319027181688126,0.012875536480686695
E01001403,0.1809672386895476,0.0483619344773791
E01001404,0.1650485436893204,0.08737864077669903
E01001405,0.28365384615384615,0.0625
E01001406,0.3210445468509985,0.1443932411674347
E01001407,0.17200674536256325,0.12310286677908938
E01001408,0.2073342736248237,0.076163610719323
E01001409,0.31202046035805625,0.2071611253196931
E01001410,0.2331288343558282,0.4331288343558282
E01001411,0.1902834008097166,0.10661268556005399
E01001412,0.18333333333333332,0.2015151515151515
E01001413,0.090311986863711,0.06403940886699508
E01001414,0.12842712842712842,0.5382395382395382
E01001415,0.23880597014925373,0.1446613088404133
E01001416,0.10641891891891891,0.028716216216216218
E01001417,0.11826347305389222,0.017964071856287425
E01001418,0.2263888888888889,0.1486111111111111
E01001419,0.3424479166666667,0.0703125
E01001420,0.2251968503937008,0.25826771653543307
E01001421,0.36553945249597425,0.11594202898550725
E01001422,0.1426256077795786,0.004862236628849271
E01001423,0.28846153846153844,0.2724358974358974
E01001424,0.3368200836820084,0.4686192468619247
E01001425,0.39648173207036536,0.37077131258457374
E01001426,0.30483870967741933,0.3096774193548387
E01001427,0.265625,0.4734375
E01001428,0.2973451327433628,0.2902654867256637
E01001429,0.19367588932806323,0.6650197628458498
E01001430,0.28110599078341014,0.49923195084485406
E01001431,0.3996937212863706,0.30474732006125577
E01001432,0.42349726775956287,0.15437158469945356
E01001433,0.2694300518134715,0.37305699481865284
E01001434,0.27932960893854747,0.1005586592178771
E01001435,0.2639175257731959,0.08453608247422681
E01001436,0.3205521472392638,0.07515337423312883
E01001437,0.296875,0.38839285714285715
E01001438,0.2859744990892532,0.21493624772313297
E01001439,0.43060959792477305,0.27626459143968873
E01001440,0.2643478260869565,0.19304347826086957
E01001441,0.2568218298555377,0.34831460674157305
E01001442,0.2794348508634223,0.4317111459968603
E01001444,0.3220338983050847,0.11710323574730354
E01001445,0.33596491228070174,0.15263157894736842
E01001446,0.3521923620933522,0.1272984441301273
E01001447,0.28609986504723345,0.3832658569500675
E01001448,0.32428355957767724,0.22021116138763197
E01001449,0.28440366972477066,0.1798165137614679
E01001450,0.5229522952295229,0.0747074707470747
E01001451,0.22655122655122656,0.031746031746031744
E01001452,0.1037344398340249,0.04149377593360996
E01001453,0.13425925925925927,0.041666666666666664
E01001454,0.1981981981981982,0.02252252252252252
E01001455,0.16725978647686832,0.03202846975088968
E01001456,0.109979633401222,0.012219959266802444
E01001457,0.3167259786476868,0.033214709371293
E01001458,0.30265210608424337,0.42121684867394693
E01001459,0.3112701252236136,0.05366726296958855
E01001460,0.53125,0.14285714285714285
E01001461,0.3827751196172249,0.3141945773524721
E01001462,0.3799621928166352,0.1833648393194707
E01001463,0.2475633528265107,0.1189083820662768
E01001464,0.19858156028368795,0.32860520094562645
E01001465,0.29116465863453816,0.05622489959839357
E01001466,0.4012841091492777,0.11235955056179775
E01001467,0.4421052631578947,0.07819548872180451
E01001468,0.16521739130434782,0.15478260869565216
E01001469,0.19821162444113263,0.16095380029806258
E01001470,0.12461538461538461,0.05384615384615385
E01001471,0.32091097308488614,0.052795031055900624
E01001472,0.27212681638044917,0.0607661822985469
E01001473,0.11517367458866545,0.1846435100548446
E01001474,0.24767441860465117,0.05581395348837209
E01001475,0.10832025117739404,0.012558869701726845
E01001476,0.3169129720853859,0.14942528735632185
E01001477,0.22913256955810146,0.29623567921440264
E01001478,0.21541155866900175,0.14886164623467601
E01001479,0.4671875,0.121875
E01001480,0.3586206896551724,0.10344827586206896
E01001481,0.35135135135135137,0.09009009009009009
E01001482,0.395738203957382,0.1887366818873668
E01001483,0.5112781954887218,0.18233082706766918
E01001484,0.304,0.028
E01001485,0.3493253373313343,0.2818590704647676
E01001486,0.286425902864259,0.43212951432129515
E01001487,0.41679160419790107,0.14392803598200898
E01001488,0.40601503759398494,0.13082706766917293
E01001489,0.42290076335877863,0.12061068702290076
E01001491,0.4098124098124098,0.215007215007215
E01001492,0.3684210526315789,0.14736842105263157
E01001493,0.2612859097127223,0.26265389876880985
E01001494,0.178,0.018
E01001495,0.4279778393351801,0.008310249307479225
E01001496,0.235202492211838,0.029595015576323987
E01001497,0.22682445759368836,0.07100591715976332
E01001498,0.4648493543758967,0.010043041606886656
E01001499,0.2336448598130841,0.056074766355140186
E01001500,0.308529945553539,0.039927404718693285
E01001501,0.40933767643865365,0.18675352877307275
E01001502,0.2854984894259819,0.2190332326283988
E01001503,0.30793157076205285,0.16329704510108864
E01001504,0.30017761989342806,0.13143872113676733
E01001505,0.3417085427135678,0.17252931323283083
E01001507,0.479064039408867,0.23645320197044334
E01001508,0.3700887198986058,0.2420785804816223
E01001509,0.4652241112828439,0.14064914992272023
E01001511,0.30700447093889716,0.040238450074515646
E01001512,0.36629667003027244,0.09485368314833502
E01001513,0.21408839779005526,0.39226519337016574
E01001514,0.2701492537313433,0.16716417910447762
E01001515,0.30294906166219837,0.39812332439678283
E01001516,0.23802395209580837,0.2410179640718563
E01001517,0.21574344023323616,0.5379008746355685
E01001518,0.3086232980332829,0.06202723146747353
E01001520,0.23563218390804597,0.1839080459770115
E01001521,0.3,0.0661764705882353
E01001522,0.3208053691275168,0.11409395973154363
E01001523,0.2659279778393352,0.013850415512465374
E01001524,0.26958105646630237,0.1493624772313297
E01001525,0.3100263852242744,0.055408970976253295
E01001526,0.19339622641509435,0.006289308176100629
E01001527,0.29209183673469385,0.09056122448979592
E01001528,0.25,0.35526315789473684
E01001529,0.4900763358778626,0.22748091603053436
E01001530,0.2168284789644013,0.23624595469255663
E01001531,0.17735849056603772,0.0018867924528301887
E01001532,0.2319277108433735,0.007530120481927711
E01001533,0.07835820895522388,0.005597014925373134
E01001534,0.3201320132013201,0.019801980198019802
E01001535,0.18108651911468812,0.03621730382293763
E01001536,0.282172373081464,0.14521841794569068
E01001537,0.3309143686502177,0.03483309143686502
E01001538,0.07550335570469799,0.03691275167785235
E01001539,0.14953271028037382,0.056074766355140186
E01001540,0.35714285714285715,0.02882205513784461
E01001541,0.16589147286821707,0.027906976744186046
E01001542,0.2595419847328244,0.216793893129771
E01001543,0.1095890410958904,0.03424657534246575
E01001544,0.17573872472783825,0.013996889580093312
E01001545,0.22289156626506024,0.5
E01001546,0.28827361563517917,0.2003257328990228
E01001547,0.32044198895027626,0.1574585635359116
E01001548,0.2878338278931751,0.24629080118694363
E01001549,0.4095940959409594,0.3234932349323493
E01001550,0.22876949740034663,0.2807625649913345
E01001551,0.22152886115444617,0.3712948517940718
E01001552,0.26132930513595165,0.12084592145015106
E01001553,0.25137614678899084,0.3467889908256881
E01001554,0.20583941605839415,0.5708029197080292
E01001555,0.4560723514211886,0.14728682170542637
E01001556,0.224105461393597,0.062146892655367235
E01001557,0.31204379562043794,0.1843065693430657
E01001558,0.43140495867768597,0.2991735537190083
E01001559,0.4017857142857143,0.17559523809523808
E01001560,0.25,0.208984375
E01001562,0.29854368932038833,0.5364077669902912
E01001563,0.39942938659058486,0.025677603423680456
E01001564,0.24375,0.03125
E01001565,0.2584745762711864,0.12429378531073447
E01001566,0.27910685805422647,0.028708133971291867
E01001567,0.1254125412541254,0.03135313531353135
E01001568,0.059964726631393295,0.007054673721340388
E01001569,0.388,0.07733333333333334
E01001570,0.24551724137931036,0.12275862068965518
E01001571,0.35509554140127386,0.1178343949044586
E01001572,0.3220858895705521,0.12883435582822086
E01001573,0.2338403041825095,0.12927756653992395
E01001574,0.15220293724966621,0.57543391188251
E01001575,0.15112540192926044,0.5
E01001576,0.17313432835820897,0.5253731343283582
E01001577,0.2139917695473251,0.4444444444444444
E01001578,0.36,0.2576470588235294
E01001579,0.1728,0.4528
E01001580,0.4110970996216898,0.09079445145018916
E01001581,0.25925925925925924,0.299039780521262
E01001582,0.1933534743202417,0.30513595166163143
E01001583,0.3468057366362451,0.1864406779661017
E01001584,0.30271084337349397,0.10090361445783133
E01001585,0.2113144758735441,0.18136439267886856
E01001586,0.17043740573152338,0.3650075414781297
E01001587,0.2578947368421053,0.18
E01001588,0.1643192488262911,0.4616588419405321
E01001589,0.25333333333333335,0.4014814814814815
E01001590,0.26153846153846155,0.21818181818181817
E01001591,0.1670792079207921,0.5742574257425742
E01001592,0.26222826086956524,0.1331521739130435
E01001593,0.19869281045751633,0.13333333333333333
E01001594,0.19497607655502391,0.5717703349282297
E01001595,0.11748633879781421,0.5519125683060109
E01001596,0.10815047021943573,0.025078369905956112
E01001597,0.18167456556082148,0.13428120063191154
E01001598,0.12046204620462046,0.08415841584158416
E01001599,0.08637873754152824,0.21428571428571427
E01001600,0.22570532915360503,0.1206896551724138
E01001601,0.09171075837742504,0.12345679012345678
E01001602,0.07703081232492998,0.4271708683473389
E01001603,0.08660351826792964,0.5345060893098782
E01001604,0.2003338898163606,0.11018363939899833
E01001605,0.0564373897707231,0.03527336860670194
E01001606,0.10491803278688525,0.027868852459016394
E01001607,0.11659192825112108,0.24962630792227206
E01001608,0.1013745704467354,0.15292096219931273
E01001609,0.16891891891891891,0.26756756756756755
E01001610,0.125,0.14772727272727273
E01001611,0.1209563994374121,0.3009845288326301
E01001613,0.22778473091364204,0.23529411764705882
E01001614,0.05850091407678245,0.04753199268738574
E01001615,0.3272921108742004,0.21855010660980811
E01001617,0.167574931880109,0.06948228882833787
E01001618,0.10700132100396301,0.2800528401585205
E01001619,0.2584541062801932,0.11473429951690821
E01001620,0.125,0.39087301587301587
E01001621,0.12912912912912913,0.3768768768768769
E01001623,0.19161676646706588,0.3652694610778443
E01001624,0.07987220447284345,0.3753993610223642
E01001625,0.09369951534733441,0.4894991922455573
E01001629,0.23747016706443913,0.5143198090692124
E01001631,0.15374841168996187,0.6861499364675985
E01001632,0.4199395770392749,0.2039274924471299
E01001633,0.2185089974293059,0.5526992287917738
E01001634,0.1035007610350076,0.680365296803653
E01001635,0.2620904836193448,0.19032761310452417
E01001636,0.37251655629139074,0.2152317880794702
E01001637,0.30914368650217705,0.26850507982583455
E01001638,0.19558823529411765,0.6323529411764706
E01001641,0.27205882352941174,0.3247549019607843
E01001642,0.2192866578599736,0.130779392338177
E01001644,0.3969465648854962,0.15182357930449533
E01001645,0.13636363636363635,0.3409090909090909
E01001646,0.3170947741364039,0.3525243578387954
E01001647,0.13028169014084506,0.18309859154929578
E01001648,0.2266857962697274,0.1678622668579627
E01001649,0.10434782608695652,0.3582608695652174
E01001650,0.1377049180327869,0.36721311475409835
E01001651,0.13458950201884254,0.4939434724091521
E01001652,0.256011315417256,0.2050919377652051
E01001653,0.10535117056856187,0.5635451505016722
E01001654,0.11599297012302284,0.45166959578207383
E01001655,0.11708860759493671,0.5822784810126582
E01001656,0.16524701873935263,0.29642248722316866
E01001657,0.22017045454545456,0.18181818181818182
E01001658,0.253077975376197,0.18878248974008208
E01001659,0.11573236889692586,0.1609403254972875
E01001660,0.09042553191489362,0.41312056737588654
E01001661,0.12802768166089964,0.32525951557093424
E01001664,0.33785310734463275,0.27231638418079096
E01001665,0.31994818652849744,0.20854922279792745
E01001666,0.2032301480484522,0.31763122476446837
E01001669,0.1912568306010929,0.4262295081967213
E01001671,0.21376281112737922,0.21815519765739386
E01001672,0.43302180685358255,0.2118380062305296
E01001673,0.3995006242197253,0.3470661672908864
E01001674,0.340365682137834,0.16877637130801687
E01001675,0.4157142857142857,0.2357142857142857
E01001676,0.2655786350148368,0.4465875370919881
E01001677,0.37037037037037035,0.2085048010973937
E01001678,0.20865533230293662,0.12982998454404945
E01001679,0.14388489208633093,0.17086330935251798
E01001680,0.1672077922077922,0.045454545454545456
E01001681,0.25616698292220114,0.174573055028463
E01001682,0.1306715063520871,0.18148820326678766
E01001683,0.23076923076923078,0.28929765886287623
E01001684,0.13932980599647266,0.3403880070546737
E01001685,0.19938650306748465,0.21319018404907975
E01001686,0.3182423435419441,0.28761651131824234
E01001687,0.24951267056530213,0.4093567251461988
E01001688,0.34545454545454546,0.3016042780748663
E01001690,0.08476658476658476,0.687960687960688
E01001692,0.11469534050179211,0.7114695340501792
E01001693,0.08482871125611746,0.7830342577487766
E01001694,0.2642740619902121,0.3132137030995106
E01001695,0.2281639928698752,0.5151515151515151
E01001696,0.2792321116928447,0.38394415357766143
E01001697,0.44337606837606836,0.30235042735042733
E01001698,0.247682119205298,0.5245033112582781
E01001699,0.30873493975903615,0.44126506024096385
E01001700,0.3889585947302384,0.3212045169385194
E01001701,0.36304909560723514,0.3023255813953488
E01001702,0.12244897959183673,0.6394557823129252
E01001703,0.16644823066841416,0.6671035386631717
E01001704,0.2665589660743134,0.2455573505654281
E01001705,0.22786304604486424,0.5442739079102715
E01001708,0.19359534206695778,0.2780203784570597
E01001710,0.14746543778801843,0.7342549923195084
E01001712,0.22502744237102085,0.5949506037321625
E01001714,0.3598130841121495,0.40420560747663553
E01001715,0.5759878419452887,0.17477203647416414
E01001716,0.30668257756563244,0.47494033412887826
E01001717,0.27634660421545665,0.34894613583138173
E01001718,0.5430303030303031,0.08727272727272728
E01001719,0.1530758226037196,0.46924177396280403
E01001720,0.4841571609632446,0.15462610899873258
E01001722,0.2943722943722944,0.5
E01001723,0.43923865300146414,0.23133235724743778
E01001724,0.5331465919701214,0.1858076563958917
E01001725,0.40176991150442476,0.3185840707964602
E01001726,0.2619047619047619,0.5800865800865801
E01001727,0.3672014260249554,0.26024955436720143
E01001728,0.3833049403747871,0.46678023850085176
E01001729,0.2991967871485944,0.4899598393574297
E01001730,0.14690265486725665,0.6380530973451327
E01001731,0.3633217993079585,0.421280276816609
E01001732,0.1388888888888889,0.6481481481481481
E01001733,0.4108843537414966,0.18775510204081633
E01001734,0.46650998824911866,0.28554641598119856
E01001735,0.23394495412844038,0.42813455657492355
E01001736,0.3799705449189985,0.2268041237113402
E01001737,0.31586402266288954,0.23371104815864022
E01001738,0.3299620733249052,0.28824273072060685
E01001739,0.3058690744920993,0.208803611738149
E01001740,0.1365079365079365,0.6111111111111112
E01001741,0.2708333333333333,0.1840277777777778
E01001742,0.20843989769820973,0.4475703324808184
E01001744,0.24785276073619633,0.44785276073619634
E01001745,0.23851203501094093,0.5481400437636762
E01001746,0.08514190317195326,0.7979966611018364
E01001747,0.4143389199255121,0.2541899441340782
E01001749,0.286144578313253,0.29066265060240964
E01001750,0.31317494600431967,0.3952483801295896
E01001751,0.34775888717156106,0.11282843894899536
