lsoa,dependent_children_share,lone_parent_dependent_share,one_person_share
E01000760,0.3435897435897436,0.05811965811965812,0.2188034188034188
E01000761,0.3609154929577465,0.03169014084507042,0.18485915492957747
E01000762,0.3172043010752688,0.05913978494623656,0.31586021505376344
E01000763,0.38257575757575757,0.028409090909090908,0.16287878787878787
E01000764,0.3893939393939394,0.05606060606060606,0.2196969696969697
E01000765,0.33714285714285713,0.05714285714285714,0.2542857142857143
E01000766,0.401854714064915,0.02627511591962906,0.17001545595054096
E01000767,0.36468646864686466,0.034653465346534656,0.18976897689768976
E01000768,0.3113673805601318,0.047775947281713346,0.27182866556836904
E01000769,0.37250554323725055,0.04878048780487805,0.16186252771618626
E01000770,0.22641509433962265,0.023222060957910014,0.3439767779390421
E01000771,0.3725806451612903,0.035483870967741936,0.2064516129032258
E01000772,0.2052980132450331,0.026490066225165563,0.376158940397351
E01000773,0.3519736842105263,0.027960526315789474,0.2713815789473684
E01000774,0.3889845094664372,0.06884681583476764,0.23407917383820998
E01000775,0.3679906542056075,0.07126168224299065,0.20093457943925233
E01000777,0.43010752688172044,0.07706093189964158,0.14516129032258066
E01000778,0.3338557993730408,0.07836990595611286,0.2554858934169279
E01000779,0.26405451448040884,0.07495741056218058,0.29471890971039183
E01000780,0.3616692426584235,0.1143740340030912,0.27202472952086554
E01000781,0.4009584664536741,0.15495207667731628,0.29233226837060705
E01000782,0.3409785932721712,0.12691131498470948,0.36850152905198774
E01000783,0.39747634069400634,0.14353312302839116,0.30126182965299686
E01000784,0.40033783783783783,0.07432432432432433,0.18412162162162163
E01000785,0.38412698412698415,0.1365079365079365,0.2873015873015873
E01000786,0.2188976377952756,0.029921259842519685,0.262992125984252
E01000787,0.23695976154992549,0.06110283159463487,0.3502235469448584
E01000788,0.3366013071895425,0.06045751633986928,0.22875816993464052
E01000789,0.4856278366111952,0.21482602118003025,0.26021180030257185
E01000790,0.25286259541984735,0.06202290076335878,0.33969465648854963
E01000791,0.2604501607717042,0.027331189710610933,0.25884244372990356
E01000792,0.37347294938917974,0.06980802792321117,0.20767888307155322
E01000793,0.2982456140350877,0.022328548644338118,0.21052631578947367
E01000794,0.30082644628099175,0.026446280991735537,0.2
E01000795,0.3451492537313433,0.048507462686567165,0.2332089552238806
E01000796,0.36187399030694667,0.1680129240710824,0.2956381260096931
E01000797,0.3164005805515239,0.03918722786647315,0.31059506531204645
E01000798,0.23945578231292516,0.11700680272108843,0.4489795918367347
E01000799,0.3324468085106383,0.09175531914893617,0.28324468085106386
E01000800,0.26348808030112925,0.11166875784190715,0.41405269761606023
E01000801,0.30627871362940273,0.07503828483920368,0.3537519142419602
E01000802,0.28214731585518105,0.06991260923845194,0.2846441947565543
E01000803,0.24295302013422818,0.049664429530201344,0.3919463087248322
E01000804,0.34690265486725663,0.03716814159292035,0.20707964601769913
E01000805,0.2810539523212045,0.1053952321204517,0.3713927227101631
E01000806,0.3462033462033462,0.18275418275418276,0.34491634491634493
E01000807,0.390625,0.065625,0.19375
E01000808,0.3360258481421648,0.03231017770597738,0.22778675282714056
E01000809,0.2953125,0.0375,0.2859375
E01000810,0.3597972972972973,0.033783783783783786,0.1858108108108108
E01000811,0.3674911660777385,0.05123674911660778,0.26855123674911663
E01000812,0.28635014836795253,0.04154302670623145,0.26706231454005935
E01000813,0.3327974276527331,0.027331189710610933,0.2459807073954984
E01000814,0.3293103448275862,0.008620689655172414,0.15172413793103448
E01000815,0.325,0.007142857142857143,0.14642857142857144
E01000816,0.30293159609120524,0.050488599348534204,0.24592833876221498
E01000818,0.28861154446177845,0.0249609984399376,0.20280811232449297
E01000819,0.3333333333333333,0.10846560846560846,0.30952380952380953
E01000820,0.31721194879089615,0.08961593172119488,0.352773826458037
E01000822,0.35070422535211265,0.1,0.3408450704225352
E01000823,0.31607629427792916,0.06403269754768393,0.2997275204359673
E01000824,0.3477508650519031,0.09169550173010381,0.24048442906574394
E01000825,0.2751842751842752,0.09705159705159705,0.3796068796068796
E01000826,0.3767857142857143,0.023214285714285715,0.14107142857142857
E01000827,0.30179028132992325,0.0639386189258312,0.32608695652173914
E01000828,0.27626459143968873,0.05317769130998703,0.3553826199740597
E01000829,0.36984352773826457,0.049786628733997154,0.24324324324324326
E01000830,0.40827338129496404,0.03776978417266187,0.1420863309352518
E01000831,0.27002583979328165,0.031007751937984496,0.38242894056847543
E01000832,0.3299145299145299,0.02564102564102564,0.22735042735042735
E01000833,0.3762575452716298,0.022132796780684104,0.1448692152917505
E01000834,0.43073593073593075,0.03896103896103896,0.13636363636363635
E01000835,0.3467048710601719,0.08739255014326648,0.27363896848137537
E01000836,0.4008097165991903,0.032388663967611336,0.15587044534412955
E01000837,0.3241167434715822,0.0629800307219662,0.3225806451612903
E01000838,0.3098330241187384,0.055658627087198514,0.22077922077922077
E01000839,0.2695167286245353,0.026022304832713755,0.20817843866171004
E01000840,0.18248175182481752,0.020437956204379562,0.31386861313868614
E01000841,0.3137254901960784,0.0392156862745098,0.20211161387631976
E01000842,0.21337126600284495,0.034139402560455195,0.4438122332859175
E01000843,0.17076923076923076,0.02923076923076923,0.48307692307692307
E01000844,0.2460220318237454,0.042839657282741736,0.4418604651162791
E01000845,0.23385939741750358,0.04447632711621234,0.38593974175035867
E01000846,0.3339041095890411,0.10616438356164383,0.3476027397260274
E01000847,0.33117932148626816,0.08077544426494346,0.30048465266558966
E01000848,0.22297297297297297,0.02837837837837838,0.40945945945945944
E01000849,0.16960651289009498,0.029850746268656716,0.5006784260515604
E01000850,0.08726003490401396,0.015706806282722512,0.4816753926701571
E01000851,0.09162717219589257,0.02843601895734597,0.5134281200631912
E01000853,0.16066481994459833,0.05955678670360111,0.502770083102493
E01000855,0.06947890818858561,0.017369727047146403,0.609181141439206
E01000856,0.21806853582554517,0.0794392523364486,0.34735202492211836
E01000857,0.22448979591836735,0.04709576138147567,0.3877551020408163
E01000858,0.2325,0.08875,0.31875
E01000859,0.22031473533619456,0.031473533619456366,0.4062947067238913
E01000860,0.12648809523809523,0.03720238095238095,0.6339285714285714
E01000861,0.12643678160919541,0.05028735632183908,0.4410919540229885
E01000862,0.23573200992555832,0.04590570719602978,0.40074441687344914
E01000863,0.1316931982633864,0.041968162083936326,0.42981186685962375
E01000866,0.2281081081081081,0.09513513513513513,0.3902702702702703
E01000867,0.1859557867360208,0.06501950585175553,0.3732119635890767
E01000868,0.28360215053763443,0.12096774193548387,0.3803763440860215
E01000869,0.17861205915813425,0.053469852104664393,0.36063708759954494
E01000870,0.22727272727272727,0.0674931129476584,0.3746556473829201
E01000871,0.3020030816640986,0.053929121725731895,0.29738058551617874
E01000872,0.18362573099415205,0.056140350877192984,0.4233918128654971
E01000873,0.27694610778443113,0.05688622754491018,0.2470059880239521
E01000874,0.2857142857142857,0.023809523809523808,0.30317460317460315
E01000875,0.18134715025906736,0.05958549222797927,0.39896373056994816
E01000876,0.23309178743961353,0.07367149758454106,0.3466183574879227
E01000877,0.2383107088989442,0.030165912518853696,0.3740573152337858
E01000878,0.2931937172774869,0.0824607329842932,0.32722513089005234
E01000879,0.2792321116928447,0.02268760907504363,0.3333333333333333
E01000880,0.3448275862068966,0.039655172413793106,0.2517241379310345
E01000881,0.2682119205298013,0.039735099337748346,0.40066225165562913
E01000882,0.2721804511278195,0.042105263157894736,0.3458646616541353
E01000883,0.20767195767195767,0.022486772486772486,0.4470899470899471
E01000884,0.36597938144329895,0.05154639175257732,0.27147766323024053
E01000885,0.3087121212121212,0.045454545454545456,0.2556818181818182
E01000886,0.226890756302521,0.04201680672268908,0.32941176470588235
E01000887,0.20305343511450383,0.051908396946564885,0.3816793893129771
E01000888,0.274294670846395,0.06583072100313479,0.3495297805642633
E01000889,0.3159379407616361,0.14809590973201692,0.32016925246826516
E01000890,0.27860696517412936,0.0945273631840796,0.4693200663349917
E01000891,0.2593192868719611,0.09562398703403566,0.4213938411669368
E01000892,0.2441717791411043,0.06748466257668712,0.37055214723926383
E01000893,0.216793893129771,0.03206106870229008,0.3847328244274809
E01000894,0.2676056338028169,0.040492957746478875,0.31161971830985913
E01000895,0.20742637644046094,0.03713188220230474,0.471190781049936
E01000896,0.2609351432880845,0.03770739064856712,0.3438914027149321
E01000897,0.3445635528330781,0.04134762633996937,0.3016845329249617
E01000898,0.17191283292978207,0.039951573849878935,0.5072639225181598
E01000899,0.26099290780141843,0.03546099290780142,0.3517730496453901
E01000900,0.24720670391061453,0.08100558659217877,0.3268156424581006
E01000901,0.3978201634877384,0.1539509536784741,0.28610354223433243
E01000902,0.29724770642201837,0.11009174311926606,0.3357798165137615
E01000903,0.23434991974317818,0.04975922953451043,0.38202247191011235
E01000904,0.2140468227424749,0.0713489409141583,0.3455964325529543
E01000905,0.29750982961992134,0.13761467889908258,0.37876802096985585
E01000906,0.17006802721088435,0.03945578231292517,0.4272108843537415
E01000907,0.3333333333333333,0.13008130081300814,0.3154471544715447
E01000908,0.21530479896238652,0.07911802853437094,0.496757457846952
E01000909,0.2570093457943925,0.045171339563862926,0.26635514018691586
E01000910,0.26570915619389585,0.02333931777378815,0.29443447037701975
E01000911,0.27848101265822783,0.0759493670886076,0.36550632911392406
E01000912,0.24011713030746706,0.09809663250366032,0.36603221083455345
E01000913,0.24415204678362573,0.024853801169590642,0.2909356725146199
E01000914,0.10340314136125654,0.03664921465968586,0.4738219895287958
E01000915,0.29491525423728815,0.09661016949152543,0.3
E01000916,0.139186295503212,0.04925053533190578,0.430406852248394
E01000917,0.232,0.09066666666666667,0.4746666666666667
E01000918,0.1175030599755202,0.044063647490820076,0.5250917992656059
E01000919,0.12273361227336123,0.05439330543933055,0.48675034867503486
E01000920,0.1378048780487805,0.026829268292682926,0.45365853658536587
E01000921,0.18695652173913044,0.05434782608695652,0.4141304347826087
E01000922,0.24167872648335745,0.06657018813314038,0.36468885672937773
E01000923,0.22929936305732485,0.06050955414012739,0.339171974522293
E01000924,0.1939477303988996,0.0577716643741403,0.35488308115543327
E01000925,0.31625441696113077,0.12367491166077739,0.3250883392226148
E01000926,0.25164473684210525,0.11348684210526316,0.3223684210526316
E01000927,0.2220609579100145,0.04499274310595065,0.3251088534107402
E01000928,0.2413793103448276,0.07692307692307693,0.35013262599469497
E01000929,0.3255172413793103,0.11172413793103449,0.3255172413793103
E01000930,0.20235934664246824,0.07894736842105263,0.5471869328493648
E01000931,0.28077753779697623,0.11339092872570194,0.36825053995680346
E01000932,0.15795454545454546,0.03636363636363636,0.40454545454545454
E01000933,0.20493827160493827,0.06296296296296296,0.3790123456790123
E01000934,0.23194444444444445,0.08055555555555556,0.4930555555555556
E01000935,0.3200568990042674,0.14509246088193456,0.352773826458037
E01000937,0.11217183770883055,0.028639618138424822,0.5513126491646778
E01000938,0.1850079744816587,0.07017543859649122,0.38915470494417864
E01000939,0.2813141683778234,0.07802874743326489,0.351129363449692
E01000941,0.231203007518797,0.07894736842105263,0.43796992481203006
E01000942,0.08235294117647059,0.03529411764705882,0.5196078431372549
E01000943,0.08755760368663594,0.03686635944700461,0.5069124423963134
E01000944,0.2482394366197183,0.06866197183098592,0.3573943661971831
E01000946,0.2236842105263158,0.06578947368421052,0.39766081871345027
E01000947,0.12942612942612944,0.047619047619047616,0.40293040293040294
E01000948,0.1836461126005362,0.057640750670241284,0.41823056300268097
E01000949,0.2662807525325615,0.09261939218523878,0.3748191027496382
E01000951,0.3469750889679715,0.10676156583629894,0.3113879003558719
E01000952,0.2652439024390244,0.09603658536585366,0.3125
E01000954,0.38425925925925924,0.16820987654320987,0.2654320987654321
E01000955,0.2811918063314711,0.09497206703910614,0.3780260707635009
E01000956,0.2591362126245847,0.10299003322259136,0.36710963455149503
E01000957,0.18529862174578868,0.07044410413476264,0.37519142419601836
E01000958,0.24763903462749212,0.10703043022035677,0.3315844700944386
E01000959,0.22125181950509462,0.08733624454148471,0.33915574963609896
E01000960,0.22783389450056116,0.05948372615039282,0.409652076318743
E01000961,0.29972375690607733,0.08839779005524862,0.30248618784530384
E01000962,0.18840579710144928,0.022397891963109356,0.35177865612648224
E01000963,0.3188405797101449,0.06763285024154589,0.37681159420289856
E01000964,0.2642762284196547,0.05843293492695883,0.3452855245683931
E01000965,0.23039215686274508,0.05759803921568627,0.3799019607843137
E01000966,0.27363896848137537,0.03008595988538682,0.27363896848137537
E01000967,0.31974921630094044,0.05172413793103448,0.31974921630094044
E01000968,0.17793103448275863,0.034482758620689655,0.3696551724137931
E01000969,0.1750841750841751,0.02244668911335578,0.3658810325476992
E01000970,0.13965744400527008,0.030303030303030304,0.4295125164690382
E01000971,0.2864583333333333,0.03819444444444445,0.328125
E01000972,0.19351464435146443,0.07426778242677824,0.4884937238493724
E01000973,0.20625,0.07053571428571428,0.35535714285714287
E01000974,0.18848167539267016,0.06806282722513089,0.4162303664921466
E01000975,0.2673076923076923,0.08076923076923077,0.3375
E01000976,0.3325714285714286,0.10971428571428571,0.2857142857142857
E01000977,0.24025289778714437,0.08113804004214963,0.47418335089567965
E01000978,0.2577565632458234,0.07279236276849642,0.41646778042959426
E01000979,0.27448453608247425,0.08118556701030928,0.30927835051546393
E01000980,0.3483535528596187,0.12305025996533796,0.2634315424610052
E01000981,0.35365853658536583,0.08841463414634146,0.23932926829268292
E01000982,0.36524300441826213,0.10898379970544919,0.25920471281296026
E01000983,0.30055401662049863,0.06509695290858726,0.2548476454293629
E01000984,0.31512071156289706,0.10546378653113088,0.3583227445997459
E01000985,0.29922779922779924,0.0444015444015444,0.1776061776061776
E01000986,0.29839883551673946,0.048034934497816595,0.2590975254730713
E01000987,0.29980657640232106,0.0425531914893617,0.18568665377176016
E01000989,0.3333333333333333,0.05582137161084529,0.189792663476874
E01000990,0.34962406015037595,0.14849624060150377,0.2593984962406015
E01000991,0.25985401459854013,0.040875912408759124,0.22773722627737225
E01000992,0.3568281938325991,0.1145374449339207,0.2643171806167401
E01000993,0.37748344370860926,0.07450331125827815,0.19039735099337748
E01000994,0.3775700934579439,0.08785046728971962,0.23177570093457944
E01000995,0.38283828382838286,0.11056105610561057,0.2623762376237624
E01000996,0.31777777777777777,0.05555555555555555,0.20666666666666667
E01000997,0.3699186991869919,0.12195121951219512,0.22357723577235772
E01000998,0.2901023890784983,0.10238907849829351,0.3293515358361775
E01000999,0.3533487297921478,0.07621247113163972,0.21016166281755197
E01001000,0.3067961165048544,0.09902912621359224,0.34563106796116505
E01001001,0.3431034482758621,0.15862068965517243,0.3120689655172414
E01001002,0.3800383877159309,0.09021113243761997,0.2840690978886756
E01001003,0.38564273789649417,0.1318864774624374,0.2921535893155259
E01001004,0.39820742637644047,0.14084507042253522,0.2496798975672215
E01001005,0.39434276206322794,0.1064891846921797,0.24126455906821964
E01001006,0.43786127167630057,0.18786127167630057,0.24566473988439305
E01001007,0.433389544688027,0.0775716694772344,0.16020236087689713
E01001008,0.4689265536723164,0.1111111111111111,0.1393596986817326
E01001009,0.48493975903614456,0.125,0.16716867469879518
E01001010,0.3727422003284072,0.1297208538587849,0.22824302134646962
E01001011,0.4289044289044289,0.18065268065268064,0.2878787878787879
E01001012,0.345679012345679,0.1345679012345679,0.3617283950617284
E01001013,0.334070796460177,0.1570796460176991,0.38495575221238937
E01001015,0.39317773788150806,0.14183123877917414,0.21364452423698385
E01001016,0.34045801526717556,0.04885496183206107,0.216793893129771
E01001017,0.3238095238095238,0.020634920634920634,0.2111111111111111
E01001018,0.3312302839116719,0.03470031545741325,0.19400630914826497
E01001019,0.2676767676767677,0.020202020202020204,0.22895622895622897
E01001020,0.3495297805642633,0.045454545454545456,0.2554858934169279
E01001021,0.340036563071298,0.1316270566727605,0.29250457038391225
E01001022,0.2629032258064516,0.02258064516129032,0.2838709677419355
E01001023,0.34226988382484363,0.09740840035746202,0.3386952636282395
E01001024,0.3206831119544592,0.04554079696394687,0.2239089184060721
E01001025,0.3711967545638945,0.036511156186612576,0.15212981744421908
E01001026,0.4294294294294294,0.10510510510510511,0.16366366366366367
E01001027,0.48533872598584427,0.06066734074823053,0.1263902932254803
E01001028,0.34137291280148424,0.02411873840445269,0.13358070500927643
E01001029,0.31545741324921134,0.07886435331230283,0.25709779179810727
E01001030,0.3836734693877551,0.044897959183673466,0.15306122448979592
E01001031,0.3430232558139535,0.027131782945736434,0.15891472868217055
E01001032,0.3644524236983842,0.04129263913824058,0.17055655296229802
E01001033,0.31478770131771594,0.06149341142020498,0.2913616398243045
E01001034,0.3443609022556391,0.07819548872180451,0.2661654135338346
E01001035,0.28095238095238095,0.09642857142857143,0.38571428571428573
E01001036,0.27575757575757576,0.03636363636363636,0.30606060606060603
E01001037,0.3386861313868613,0.11678832116788321,0.31532846715328466
E01001038,0.26,0.09368421052631579,0.4168421052631579
E01001039,0.35108153078202997,0.05823627287853577,0.2129783693843594
E01001040,0.3247978436657682,0.09029649595687332,0.31266846361185985
E01001041,0.34806629834254144,0.11602209944751381,0.3383977900552486
E01001042,0.32486772486772486,0.13015873015873017,0.31216931216931215
E01001044,0.3433373349339736,0.03721488595438175,0.3205282112845138
E01001046,0.36260978670012545,0.04265997490589712,0.3237139272271016
E01001047,0.2624113475177305,0.0768321513002364,0.41371158392434987
E01001049,0.28076923076923077,0.03076923076923077,0.16923076923076924
E01001050,0.28211586901763225,0.06801007556675064,0.4105793450881612
E01001051,0.39679715302491103,0.16548042704626334,0.3202846975088968
E01001052,0.47149122807017546,0.21929824561403508,0.1513157894736842
E01001053,0.41760299625468167,0.1348314606741573,0.1891385767790262
E01001054,0.4208754208754209,0.1632996632996633,0.1936026936026936
E01001055,0.34488734835355284,0.12131715771230503,0.29809358752166376
E01001056,0.5659722222222222,0.3055555555555556,0.17708333333333334
E01001057,0.5681063122923588,0.2973421926910299,0.1893687707641196
E01001058,0.3522727272727273,0.08333333333333333,0.22348484848484848
E01001059,0.30134932533733133,0.10644677661169415,0.3778110944527736
E01001060,0.35093167701863354,0.08229813664596274,0.2857142857142857
E01001061,0.30321592649310875,0.08728943338437979,0.31852986217457885
E01001062,0.24236983842010773,0.0466786355475763,0.2118491921005386
E01001063,0.3415061295971979,0.0595446584938704,0.19614711033274956
E01001064,0.2721311475409836,0.03770491803278689,0.23770491803278687
E01001065,0.19384615384615383,0.052307692307692305,0.41384615384615386
E01001066,0.3973384030418251,0.17300380228136883,0.26045627376425856
E01001067,0.3652173913043478,0.02782608695652174,0.1356521739130435
E01001068,0.3156498673740053,0.09416445623342175,0.23872679045092837
E01001069,0.35247524752475246,0.03564356435643564,0.2
E01001070,0.37770897832817335,0.08204334365325078,0.21052631578947367
E01001071,0.3706777316735823,0.07468879668049792,0.20470262793914246
E01001072,0.2833333333333333,0.020370370370370372,0.17592592592592593
E01001073,0.32075471698113206,0.0686106346483705,0.2950257289879931
E01001074,0.3431372549019608,0.11887254901960784,0.3002450980392157
E01001075,0.3695652173913043,0.08850931677018634,0.24378881987577639
E01001076,0.45229681978798586,0.18021201413427562,0.19081272084805653
E01001077,0.3307543520309478,0.08704061895551257,0.2263056092843327
E01001078,0.3742690058479532,0.14814814814814814,0.20272904483430798
E01001079,0.37755102040816324,0.14625850340136054,0.22959183673469388
E01001080,0.3430034129692833,0.15699658703071673,0.40102389078498296
E01001081,0.42971887550200805,0.15461847389558234,0.16265060240963855
E01001082,0.40344168260038243,0.13575525812619502,0.1701720841300191
E01001083,0.31135531135531136,0.04945054945054945,0.20146520146520147
E01001084,0.32781954887218046,0.045112781954887216,0.19548872180451127
E01001085,0.31587057010785824,0.0662557781201849,0.3020030816640986
E01001086,0.3135593220338983,0.0423728813559322,0.22033898305084745
E01001087,0.3487544483985765,0.14056939501779359,0.32562277580071175
E01001088,0.3641114982578397,0.0975609756097561,0.1794425087108014
E01001089,0.3591331269349845,0.11455108359133127,0.25541795665634676
E01001090,0.35891647855530473,0.12415349887133183,0.2878103837471783
E01001091,0.2920353982300885,0.07787610619469026,0.2176991150442478
E01001092,0.29772079772079774,0.05270655270655271,0.2863247863247863
E01001093,0.3202247191011236,0.08567415730337079,0.2654494382022472
E01001094,0.30742049469964666,0.024734982332155476,0.18197879858657243
E01001095,0.38175675675675674,0.11993243243243243,0.2668918918918919
E01001096,0.327683615819209,0.015065913370998116,0.15630885122410546
E01001097,0.2527754056362084,0.10076857386848848,0.4252775405636208
E01001098,0.35447761194029853,0.03917910447761194,0.13619402985074627
E01001099,0.39166666666666666,0.10166666666666667,0.22166666666666668
E01001100,0.31788079470198677,0.04966887417218543,0.2632450331125828
E01001101,0.36738703339882123,0.01768172888015717,0.12966601178781925
E01001102,0.27488151658767773,0.03949447077409163,0.325434439178515
E01001103,0.2996894409937888,0.026397515527950312,0.2391304347826087
E01001104,0.32558139534883723,0.04186046511627907,0.1875968992248062
E01001105,0.38164251207729466,0.0853462157809984,0.21739130434782608
E01001106,0.34402852049910876,0.06417112299465241,0.19964349376114082
E01001107,0.280359820089955,0.034482758620689655,0.23388305847076463
E01001108,0.3488372093023256,0.02635658914728682,0.16279069767441862
E01001109,0.3471502590673575,0.16373056994818652,0.3544041450777202
E01001110,0.35874439461883406,0.1591928251121076,0.3195067264573991
E01001111,0.3654743390357698,0.09486780715396578,0.2534992223950233
E01001112,0.34192037470725994,0.13466042154566746,0.36416861826697894
E01001113,0.3224679860302678,0.11292200232828871,0.3620488940628638
E01001114,0.4269102990033223,0.19767441860465115,0.29401993355481726
E01001115,0.4104938271604938,0.15432098765432098,0.2978395061728395
E01001116,0.3696369636963696,0.13861386138613863,0.2871287128712871
E01001118,0.34807256235827666,0.1598639455782313,0.3401360544217687
E01001119,0.28546712802768165,0.03460207612456748,0.25951557093425603
E01001120,0.33136094674556216,0.05719921104536489,0.21301775147928995
E01001121,0.24074074074074073,0.022222222222222223,0.22592592592592592
E01001122,0.29475982532751094,0.019650655021834062,0.15065502183406113
E01001123,0.3207236842105263,0.03125,0.1825657894736842
E01001124,0.26655629139072845,0.018211920529801324,0.22847682119205298
E01001125,0.33663366336633666,0.06435643564356436,0.22607260726072606
E01001126,0.2854757929883139,0.0651085141903172,0.2654424040066778
E01001127,0.30085470085470084,0.018803418803418803,0.18632478632478633
E01001128,0.47202797202797203,0.229020979020979,0.18356643356643357
E01001129,0.2868369351669941,0.0137524557956778,0.15520628683693516
E01001130,0.5882352941176471,0.3065953654188948,0.1568627450980392
E01001131,0.3626707132018209,0.10318664643399089,0.3277693474962064
E01001132,0.2779503105590062,0.049689440993788817,0.2236024844720497
E01001133,0.19452054794520549,0.036986301369863014,0.3589041095890411
E01001134,0.2688330871491876,0.0413589364844904,0.33234859675036926
E01001135,0.2870514820592824,0.060842433697347896,0.24492979719188768
E01001136,0.2535641547861507,0.09775967413441955,0.434826883910387
E01001137,0.2792607802874743,0.08316221765913757,0.3737166324435318
E01001138,0.2924791086350975,0.10306406685236769,0.37186629526462395
E01001139,0.32303370786516855,0.09831460674157304,0.3202247191011236
E01001140,0.29117259552042163,0.10935441370223979,0.36495388669301715
E01001141,0.29071803852889666,0.11208406304728546,0.38178633975481613
E01001142,0.32977303070761016,0.09479305740987984,0.25634178905206945
E01001143,0.31113801452784506,0.12227602905569007,0.3595641646489104
E01001144,0.27409261576971217,0.10137672090112641,0.3867334167709637
E01001145,0.32606199770378874,0.19402985074626866,0.4052812858783008
E01001146,0.32948929159802304,0.085667215815486,0.29654036243822074
E01001147,0.39046199701937406,0.15946348733233978,0.2995529061102832
E01001148,0.33523537803138376,0.11269614835948645,0.3223965763195435
E01001149,0.36900958466453676,0.10862619808306709,0.2763578274760383
E01001150,0.3579277864992151,0.08006279434850863,0.22762951334379905
E01001151,0.34375,0.13988095238095238,0.3080357142857143
E01001152,0.3826530612244898,0.1683673469387755,0.3086734693877551
E01001153,0.3006535947712418,0.09803921568627451,0.25
E01001154,0.3856749311294766,0.13911845730027547,0.2493112947658402
E01001155,0.30562659846547313,0.14194373401534527,0.43350383631713557
E01001156,0.3231622746185853,0.08460471567267684,0.34674063800277394
E01001157,0.38782051282051283,0.08814102564102565,0.20352564102564102
E01001158,0.3204172876304024,0.11773472429210134,0.3353204172876304
E01001159,0.3557951482479784,0.09164420485175202,0.27897574123989216
E01001160,0.3466453674121406,0.052715654952076675,0.18849840255591055
E01001161,0.3533697632058288,0.11657559198542805,0.18397085610200364
E01001162,0.3196004993757803,0.1348314606741573,0.32709113607990015
E01001163,0.3094384707287933,0.08482676224611709,0.2903225806451613
E01001164,0.21717171717171718,0.07575757575757576,0.38585858585858585
E01001165,0.34439834024896265,0.08852005532503458,0.28907330567081607
E01001166,0.3142857142857143,0.12,0.4205714285714286
E01001167,0.42143727161997563,0.10596833130328867,0.20341047503045068
E01001168,0.3142857142857143,0.08163265306122448,0.2748299319727891
E01001169,0.3993759750390016,0.1482059282371295,0.24960998439937598
E01001170,0.31026785714285715,0.10602678571428571,0.43526785714285715
E01001171,0.34890510948905107,0.12846715328467154,0.3562043795620438
E01001172,0.4491758241758242,0.17307692307692307,0.2348901098901099
E01001173,0.3723214285714286,0.11875,0.3151785714285714
E01001174,0.38188976377952755,0.07677165354330709,0.1889763779527559
E01001175,0.35431654676258995,0.10431654676258993,0.28776978417266186
E01001176,0.3935483870967742,0.10483870967741936,0.22903225806451613
E01001177,0.38768115942028986,0.10507246376811594,0.2210144927536232
E01001178,0.43166666666666664,0.17666666666666667,0.33
E01001179,0.39233576642335766,0.06934306569343066,0.21350364963503649
E01001180,0.4169139465875371,0.13501483679525222,0.20919881305637983
E01001181,0.4567901234567901,0.22783389450056116,0.3389450056116723
E01001182,0.34347826086956523,0.0891304347826087,0.20652173913043478
E01001183,0.39717425431711145,0.14285714285714285,0.24803767660910517
E01001184,0.2828507795100223,0.0467706013363029,0.21158129175946547
E01001185,0.31409395973154364,0.0953020134228188,0.35838926174496644
E01001186,0.2650306748466258,0.13496932515337423,0.4331288343558282
E01001187,0.33045622688039455,0.12577065351418001,0.32552404438964244
E01001188,0.38050734312416556,0.15353805073431243,0.2590120160213618
E01001189,0.38293216630196936,0.12253829321663019,0.212253829321663
E01001190,0.3527454242928453,0.11314475873544093,0.24459234608985025
E01001191,0.354577056778679,0.12862108922363846,0.34183082271147164
E01001192,0.30014430014430016,0.12265512265512266,0.3088023088023088
E01001193,0.3947826086956522,0.16521739130434782,0.1634782608695652
E01001194,0.37987012987012986,0.10551948051948051,0.21103896103896103
E01001195,0.37925445705024313,0.059967585089141004,0.22042139384116693
E01001196,0.2855093256814921,0.12482065997130559,0.3916786226685796
E01001197,0.32357043235704325,0.044630404463040445,0.3417015341701534
E01001198,0.33053691275167785,0.05704697986577181,0.2634228187919463
E01001199,0.2884902840059791,0.10014947683109118,0.30493273542600896
E01001200,0.3090332805071315,0.04754358161648178,0.2662440570522979
E01001201,0.2820919175911252,0.05388272583201268,0.2694136291600634
E01001202,0.31037924151696605,0.0718562874251497,0.313373253493014
E01001203,0.21754385964912282,0.05730994152046784,0.4666666666666667
E01001204,0.3197969543147208,0.05583756345177665,0.20135363790186125
E01001205,0.37404580152671757,0.09465648854961832,0.2931297709923664
E01001206,0.49097472924187724,0.24007220216606498,0.26173285198555957
E01001207,0.29023746701846964,0.05013192612137203,0.2770448548812665
E01001208,0.3169291338582677,0.04133858267716536,0.1968503937007874
E01001209,0.3456221198156682,0.039938556067588324,0.22119815668202766
E01001210,0.3592105263157895,0.14473684210526316,0.34342105263157896
E01001211,0.31337047353760444,0.054317548746518104,0.3231197771587744
E01001212,0.25761772853185594,0.036011080332409975,0.38227146814404434
E01001213,0.394392523364486,0.03925233644859813,0.18317757009345795
E01001214,0.36088709677419356,0.03225806451612903,0.14919354838709678
E01001215,0.40064102564102566,0.05929487179487179,0.23397435897435898
E01001216,0.47474747474747475,0.052525252525252523,0.1494949494949495
E01001217,0.3795454545454545,0.05454545454545454,0.16590909090909092
E01001218,0.4065934065934066,0.10851648351648352,0.26373626373626374
