cluster,1,2,3,4,5,6,7
0,0.0,0.2771501272264631,0.5319658119658119,0.9836781609195402,2.3403252032520325,3.89,4.034074074074074
1,4.901193633952254,0.22842043452730476,1.5345167652859961,0.0,0.1824577861163227,0.0,0.0
2,2.5337164750957855,1.253774385072095,0.8866096866096866,0.4471264367816092,0.10542005420054201,0.3601851851851852,0.48024691358024696
3,0.21635150166852057,1.7242058606254618,1.2870140612076095,1.0817575083426028,0.4590873328088119,0.0,0.0
4,0.16064422878381168,1.1735612743977695,1.134807308460003,1.4457980590543051,1.1078574558200671,0.3882235528942116,0.2588157019294744
