NLC,canonical_common_window_fri_excluded,full_window_fri_excluded,full_window_bus_aligned,cluster,Station,total_activity,log_total_activity
763,0.7896496805326427,0.7970523574493864,0.7662818492110298,2,Whitechapel,74604.43339132276,11.219968617203454
764,0.6958325594277348,0.7309494583316455,0.7245509469214896,2,White City,28168.680945375083,10.246001534763504
765,0.7921328146919604,0.8366235661600259,0.7877896542583213,4,Willesden Green,24539.74348198388,10.108090014545326
766,0.7746503722903099,0.7760034996832311,0.7414253571079693,4,Willesden Junction,17779.063582529805,9.785833085131793
767,0.9117863639934081,0.918411337752251,0.9158272237790834,0,Wimbledon,72663.46569854481,11.193607764092274
768,0.6496578491245577,0.6519766788468626,0.6492151690155608,0,Wimbledon Park,7042.957961664662,8.859925501634725
769,0.7280244382539314,0.7592470038440543,0.7239025519579037,4,Woodford,16991.56062754743,9.740530917114821
770,0.8327423475523362,0.8756724718126129,0.7751152526915132,4,Wood Green,36556.580393490505,10.506643841580669
771,0.7566740215477078,0.7778284635443418,0.7713220019137643,0,Woodside Park,11351.90492747991,9.337228930909433
773,0.7608839764865838,0.76173928775811,0.7469723317885808,2,Hammersmith (H&C),35555.30533490612,10.478872784761586
774,1.0485205500782886,1.0491470212776477,0.9851998678136777,2,Edgware Road (Bak),14095.212913778794,9.553661452614866
775,0.8738064648337711,0.8753661179422135,0.8474192512137368,2,Shepherd's Bush Market,14090.518480402172,9.553328369164172
776,0.7631741941162086,0.7954832479323453,0.7817719565369986,4,Pimlico,25640.613898125303,10.15197185359835
777,0.9932485405928774,1.039437425360639,0.9363449047721373,4,Vauxhall LU,91147.16058433086,11.42024159980808
778,1.021861279475202,1.1072784002148088,0.9079214399284016,3,Brixton LU,108923.27134341258,11.598408161437563
779,1.0232625627745415,1.1007326961781438,1.0242508935180255,3,Hatton Cross,13613.953326688048,9.518923977021782
780,1.0904427034345074,1.1112124161266743,1.0222944059312664,1,Heathrow Terminals 123 LU,57528.45247665115,10.960052312632339
781,1.268304275512153,1.2660199976015403,1.1951230465381544,1,Heathrow Terminal 4 LU,21850.72084684481,9.992034954715212
783,1.1268206975554487,1.14252748887362,1.0720024483930841,1,Heathrow Terminal 5 LU,38883.86183936118,10.568360298065285
784,0.6696701087630812,0.6882003003595585,0.696829756742745,2,Southwark,30962.127359151924,10.340552335494708
787,0.9043103510091857,0.9496547374919426,0.879735606124078,4,Bermondsey,31920.316148519785,10.371029283436751
788,0.9436510400951228,0.9989868055670658,0.901436221848895,4,Canada Water,45061.05642615911,10.715795850453956
789,1.222234977134641,1.269992430862682,0.9895707927055135,1,North Greenwich,130959.762979844,11.78265303808061
831,0.8318326746424316,0.8348755338282783,0.7939089205819032,4,Nine Elms,17140.893705462153,9.749280670614853
832,1.0378741100890445,1.0403365805206948,0.9749100495612167,2,Battersea Power Station,39181.23582768261,10.5759787554059
850,0.8840031862552676,0.8838693341922672,0.8422861089722103,3,All Saints,6761.185625083666,8.819101434101297
851,0.8837922435766957,0.8898606316317429,0.815568630544876,3,Bow Church,12565.7113213659,9.438806638186021
852,0.7330844463232936,0.7482896980502413,0.7378447830980401,2,Canary Wharf LU,242131.60092148528,12.39724079276787
853,0.9006071462644909,0.9042549178776708,0.8626741645180318,3,Langdon Park,14900.748084215093,9.609233806140232
854,0.8310741158472827,0.8310002588887409,0.7892003678178168,4,Crossharbour,12669.889513447702,9.447062477121376
855,0.7743934743624984,0.7760997475471071,0.767318313758637,2,Heron Quays,19977.922763178824,9.902433134992222
856,0.8439997106957337,0.8455968268936449,0.817827687495192,4,Island Gardens,8089.552293340293,8.998452276367617
857,0.8324364619808042,0.8349491637677199,0.8085079687488036,4,Mudchute,6566.234612393853,8.78984811151503
858,0.7624060636331372,0.7620606488711256,0.7835944682517919,3,Poplar,5761.755327477946,8.659170994779355
859,1.3443396941143013,1.3559969450970355,1.1063768563782808,1,Pudding Mill Lane,16324.280188999688,9.700470117182626
861,0.6710046111875372,0.671702197674031,0.6692910810629112,2,South Quay,14881.924742969532,9.607969844379712
862,0.9031093879615956,0.9034368221048207,0.8483188414956994,3,Limehouse DLR,22226.20522008935,10.009072277961087
864,0.8692015543041716,0.8704068082279149,0.812009257593357,3,Tower Gateway,9750.61094505826,9.185187775477905
865,0.8880618533739904,0.8895690139654766,0.8331899156351068,3,Westferry,18676.788362273408,9.835090308749564
866,1.1237661479317635,1.1260674178488073,1.0052824662888822,3,West India Quay,13223.875920487031,9.48985487448869
867,0.8482407072938795,0.8515223857753926,0.8164963618771646,4,Devons Road,9388.180251768596,9.147313268260291
879,0.8207031601110992,0.8207498467765766,0.7727127190768194,2,Cutty Sark,20555.030090445394,9.930909611938905
882,0.8108323673012561,0.8111292090095007,0.7922027037742012,3,Blackwall,5679.209014111319,8.644743309297192
883,0.6528399699146201,0.6544544353852091,0.6598884411819066,4,East India,12908.621496080965,9.46572816474946
884,0.9343990201732418,1.0316857697860982,0.928506658951732,4,Canning Town,58850.29535823451,10.982769123631133
886,1.123457083680809,1.1249638683824643,0.9935903094868863,4,Royal Victoria,10674.14370350297,9.275673299692679
887,0.8378438296047765,0.8380223858165535,0.8049608651835821,4,Custom House DLR,47665.83628587108,10.771991179012451
888,0.8096049318917681,0.8127139423821829,0.8044603650157143,4,Prince Regent,5300.971455388286,8.575834003090286
889,0.87460165415707,0.8741608925500551,0.7533762492463291,3,Star Lane,5378.167243843048,8.590288853785257
890,0.9456738480319287,0.9487322744990274,0.8779609686184138,4,Royal Albert,5553.006194970217,8.622274783273076
891,0.8419702953364038,0.8488522742739174,0.8173535680280657,0,Beckton Park,1609.5520454983134,7.384332284609423
893,0.4788481207391241,0.48038911501501913,0.5134285188568007,2,Cyprus,4640.854162449322,8.442869169376042
894,0.8025615465650386,0.8050922462911051,0.7843014462353849,4,Gallions Reach,8298.419667399296,9.023940871749755
895,0.5969244582234844,0.5984152919386968,0.5952114981902177,0,Beckton,7387.356551516131,8.907660601052841
897,0.8541156088734871,0.853936953023096,0.7815273929420732,2,Deptford Bridge,12504.289624921732,9.43390700377296
898,0.7973990884459138,0.7979760603516585,0.7774091435889343,4,Elverson Road,5112.800985641734,8.539698239497838
928,0.7314234693148892,0.7368213755585,0.7221756523280125,4,Greenwich,15782.293350555605,9.666707276715172
940,0.7824429079509347,0.7776127426676122,0.7533226535126265,3,Lewisham DLR,25724.66062890259,10.155244240796327
1022,0.848153060725385,0.8654941995662788,0.7733950556186606,4,Haggerston,14249.31575820897,9.564534343922107
1023,0.8522117691328456,0.8689679667566492,0.7798342503979404,2,Hoxton,16113.756692924951,9.687490695961495
1024,0.9705316654691422,1.0041387318699575,0.8925791373546051,1,Shoreditch High Street,34606.0384818957,10.451812364690138
1039,0.8963535793083102,0.9080366558872601,0.8297997885472301,4,Rotherhithe,7131.286811770686,8.872387192948791
1082,0.8900109373961984,0.9005864516172731,0.8245207551641415,4,Shadwell LO,40721.21456349135,10.614529034900087
1083,0.8335081120327663,0.8637103103452581,0.8059275616054089,4,Surrey Quays,19957.45389117266,9.901408086503155
1085,0.9018335716705187,0.9228260029844585,0.8562533215672284,4,Wapping,9919.66663519668,9.202375399149721
1335,0.6265390790263864,0.6265390790263864,0.6272315828183768,0,Barking Riverside,3835.110786540001,8.252214316331857
1398,0.8865723333479445,0.8873187619373403,0.8304983234962517,2,Hatch End,2795.666298217535,7.936183379047318
1404,0.7750099915565904,0.7750099915565904,0.7403985566605469,2,Acton Central,5540.579386109401,8.62003482685692
1409,0.8622439876036968,0.862761118250377,0.8068149937007639,2,Gospel Oak,8294.590337967784,9.023479368020833
1413,0.8122659988747456,0.8124861596585481,0.7727509265295974,2,Hampstead Heath,9045.7145170258,9.110156933987433
1415,0.9329148105994916,0.9329148105994916,0.9201454512476094,2,Kilburn High Road,2944.236364429399,7.987944352433617
1429,1.0825525498820967,1.0825525498820967,0.9381963612761859,2,Dalston Kingsland,27342.53706549329,10.2162354751906
1434,0.7611222711268911,0.7618833060902783,0.7338494135399957,4,Headstone Lane,1896.592803514509,7.548341416381854
1437,0.8356153518753111,0.8371327739847604,0.775898498325375,2,Brondesbury,9020.71768084669,9.10739002517621
1438,0.8281430871564512,0.8294791796633612,0.8005057435009587,2,Brondesbury Park,4205.31611649326,8.344342511900885
1439,0.867176971219208,0.8675617542748478,0.7569236962595892,2,Caledonian Road & Barnsbury,8483.48134668194,9.045994049893396
1440,0.9501812439340539,0.9513697962922779,0.8671976682964849,2,Camden Road,17631.7438585111,9.77751289904546
1441,0.8940587061672433,0.9043417060166312,0.8283561911295435,4,Canonbury,11526.9840725646,9.35253275604799
1443,1.1028887561306744,1.1950166403092415,0.979291520065257,3,Dalston Junction,30748.784176192472,10.333638254549626
1445,0.8656357074919349,0.8659893029359824,0.8235152135386719,2,Finchley Road & Frognal,7386.99512397987,8.907611681327017
1448,0.8325811315356281,0.8333874033923651,0.798517480652805,2,Kensal Rise,11179.220135998206,9.321901436676082
1449,0.7715854697817427,0.7723889168990539,0.6823793351520736,2,Kentish Town West,10770.269645071492,9.284637650395553
1451,0.8106059563245357,0.8106059563245357,0.8449674612474198,1,South Hampstead,2134.1915767604123,7.6663116531408
1452,0.7553009462141542,0.7553009462141542,0.7376633742002677,0,South Acton,3246.864884642724,8.08575310086047
1524,0.8520317360651681,0.8520317360651681,0.8098232419942603,2,Upper Holloway,6468.477298474721,8.774850595742157
3000,0.8276602142757352,0.8276602142757352,0.7973493403233551,4,Acton Main Line,13057.448204672,9.477190575301492
3174,0.8010354091024187,0.8012335505536271,0.7849206337364152,4,West Drayton,15917.433870161003,9.67523307956935
3186,0.7964045533681869,0.7969902439373991,0.777652427915701,4,Hayes & Harlington,36725.25042095919,10.51124704868462
3187,0.7610310611861484,0.7610189124295286,0.7424226530995572,0,Southall,32270.135327246837,10.381928466554395
3188,0.8809348362219797,0.8809348362219797,0.8868981735933485,4,West Ealing,12161.075263852,9.406077804104584
3191,0.9505766721485613,0.9505766721485613,0.9346882554852728,4,Hanwell,8982.560265344218,9.103151548798305
5131,0.6853556661696056,0.6858060783805123,0.678967824340904,4,Abbey Wood,55432.08365988647,10.922931872471855
5150,0.7684053166755711,0.7692481629020449,0.7757289927279826,4,New Cross,17203.457531574866,9.752923788038192
5301,1.0751687954876703,1.0760673883975866,0.9470512940924403,2,Clapham High Street,6695.503285024164,8.809340771385433
5345,0.9334783732541286,0.9719400079093762,0.9083091794020709,4,New Cross Gate,24782.55247365713,10.117935505426848
5356,0.625014526222177,0.6285384902324577,0.6643824802111302,0,Crystal Palace,15895.057505241892,9.673826401817076
5362,0.6393326390274403,0.6545137491482,0.6652375820459593,0,Forest Hill,21062.26194150507,9.955285661704744
5372,0.5642109898189615,0.5647587409179686,0.5407632114929485,2,Wandsworth Road,3083.616748891254,8.034182698116973
5376,0.6553592615738045,0.6563649375106364,0.6558858170070073,0,Norwood Junction,17545.009101094485,9.772581801387298
5378,0.7818510684550805,0.7760661103370292,0.7680397547739988,0,Penge West,6046.0293599687575,8.707322415556408
5397,0.8166403043916919,0.8073556118244566,0.7859353299683265,0,Anerley,5116.560430153521,8.540433125995968
5404,0.9151742237538883,0.922399844406581,0.8820596913759908,4,Brockley,18590.613948893144,9.830465895069292
5411,0.724890911356818,0.7380111262558764,0.738243870009924,0,West Croydon NR,17415.88098573199,9.765195186484117
5418,0.6720613224408295,0.6780783583398328,0.6795964110789106,0,Honor Oak Park,10484.136324895417,9.257713945149009
5421,0.4984428357816637,0.498952382742147,0.5205496733134474,0,Denmark Hill,20779.49371324256,9.94177002342981
5423,0.7737412127639061,0.7749062514525109,0.7434269085662236,2,Peckham Rye,37044.12587066676,10.519892066622464
5424,0.7911659331847734,0.7926462768176317,0.7791489685652133,4,Queens Road Peckham,17838.592587617157,9.789175568856257
5437,0.6249759259821055,0.638438138148759,0.6375830137417265,0,Sydenham,18243.48558373712,9.811618153555942
5595,0.8702184997421499,0.8781188746078924,0.8209224585357899,2,Clapham Junction,104137.68731775392,11.55347882166101
6562,0.7917672028915649,0.7917672028915649,0.766578542297793,4,Woolwich EL,57441.05656831515,10.958532006847099
6867,0.7618591211956502,0.7676024740891484,0.700818590532782,2,Hackney Downs,10691.858790684051,9.277331394897837
6874,0.6535307914109298,0.655154176827022,0.6321281139105477,0,Chadwell Heath,17397.247841627363,9.764124781375113
6876,0.7462454346264973,0.7508827805602408,0.728562840906106,4,Forest Gate,23544.69882619001,10.066698442686977
6877,0.6098080358932653,0.6111409540013552,0.59262320565367,0,Gidea Park,13739.434385595649,9.52809817994878
6878,0.6446065313552999,0.6468524293082755,0.6333817623747052,0,Goodmayes,16671.94333639191,9.721542525029639
6879,0.5328472423603169,0.5306568529703518,0.5189213703084304,0,Harold Wood,14122.912961969188,9.55562459460853
6881,0.8101613304969685,0.8139921338248425,0.7929964544615702,4,Ilford,44437.485086944216,10.701861154219875
6883,0.7692652537817771,0.7716847939723134,0.7402299157993215,4,Manor Park,16565.3605683877,9.715129446488632
6886,0.790446243324082,0.7946876048275212,0.7933973246430598,4,Romford,57167.52275441283,10.953758724400169
6893,0.6986062396447817,0.7027422276105322,0.686399358841094,4,Seven Kings,15597.870787761573,9.65495380521778
6913,0.6990750239828182,0.6990750239828182,0.680702811981985,0,Bush Hill Park,6723.915209594194,8.813574596151774
6914,0.47753312548818533,0.48573755360959475,0.4868289327331754,0,Chingford,8557.977420330002,9.054736001758023
6919,0.6203855947617887,0.6292139059558537,0.6273116151889544,0,Highams Park,9417.743999889855,9.150457025335703
6926,0.6044402037059403,0.6088505176196081,0.5593765235881835,0,Clapton,8449.365193043246,9.04196493752897
6934,0.7191424497218487,0.720003081079543,0.6994791877764516,2,Stoke Newington,8202.635105333924,9.012332640550007
6941,0.6951164894509136,0.6951164894509136,0.6919939707892995,0,Edmonton Green,14804.520309985966,9.602755384125238
6947,0.6565392443067323,0.6565392443067323,0.6244292512468413,2,Southbury,4495.046618179462,8.41095376033193
6952,0.6401857737049801,0.6401857737049801,0.6058570778643435,0,Turkey Street,4520.013177763123,8.416491402079812
6954,0.7019317225149128,0.7109953670155588,0.7090584016916204,0,Wood Street,7724.923021294175,8.952336579585362
6956,0.599181266136807,0.599181266136807,0.576030068664522,0,White Hart Lane,5701.230864741041,8.648612757032684
6958,0.7687945491995715,0.7687945491995715,0.7361094069693559,4,Bruce Grove,4637.620859745746,8.442172372536083
6959,0.6890934312496265,0.689221598028058,0.6746076923608095,0,Enfield Town,8255.700581587173,9.018780341387059
6962,0.7582081687064717,0.7589768686749615,0.7193879065692063,2,Cambridge Heath,6073.2158227203945,8.711808177197092
6966,0.9565040455718966,0.956875344395971,0.8766027902256048,2,London Fields,7557.294361601734,8.93040083017427
6967,0.6969381293023245,0.697498253814878,0.6825141757755608,4,Rectory Road,7492.59834544952,8.921804381099754
6968,0.7418430066196794,0.742001871030699,0.7636519758898478,2,Stamford Hill,2927.605905797846,7.982281788713348
6970,0.7537034211560176,0.7578210643419684,0.7306356199725554,4,Maryland,16193.555760677997,9.692430400582584
6972,0.7754967814760397,0.7754967814760397,0.7479578055974699,0,Silver Street,10361.209431750416,9.24592075868857
6973,0.6622631032489426,0.6707562121758119,0.6605667485121344,0,St James Street,5937.525748837801,8.689216191121002
6977,1.0442019730765728,1.0442019730765728,0.9106876540685416,2,Hackney Central,25231.67471549358,10.135895049313499
6978,1.229698633653753,1.229698633653753,1.0286168462731649,3,Hackney Wick,19003.345108095004,9.852422921902766
6979,0.8574923691950045,0.8574923691950045,0.8080549066503108,4,Homerton,17517.935576149404,9.771037607858743
7401,0.9961763731370762,0.9961763731370762,0.9181366360446777,2,Harringay Green Lanes,7980.8112458249725,8.984920637850367
7402,0.723416207402623,0.723416207402623,0.704595034989409,0,Leyton Midland Road,6499.784320066001,8.779678113229878
7403,0.8569783949928246,0.8569783949928246,0.818930146566306,2,Leytonstone High Road,5272.540260781352,8.570457192234098
7404,0.8237879622179844,0.8237879622179844,0.8197528983842178,2,South Tottenham,6393.894307042107,8.763255186439633
7406,1.03937738137751,1.03937738137751,0.9434336326563408,2,Crouch Hill,4150.465262820751,8.331216626286794
7407,0.8686379877438719,0.8686379877438719,0.8081950898689529,2,Walthamstow Queen's Road,5014.35590830018,8.520259666631647
7408,0.7877183048960059,0.7877183048960059,0.778942656007237,2,Wanstead Park,6065.9046408778,8.710603810145756
7467,0.7965300633162495,0.7965300633162495,0.7825006511731479,2,Woodgrange Park,3585.817460326558,8.185020587005868
7473,0.40140454491965244,0.40140454491965244,0.427337860437079,0,Emerson Park,1214.825904984,7.103178882032854
9586,0.6887610009519847,0.6887610009519847,0.685414965190653,2,Imperial Wharf,10405.573640261957,9.250192966244954
