cluster,1,2,3,4,5,6,7
0,0.010151566951566951,0.07004148560044374,0.09799843036619184,0.1529254138726073,0.35964300294412016,0.18804669018930695,0.12119341007576302
1,0.6997911590671771,0.08629441825143182,0.1512000442995918,0.02515781729582634,0.01990950226244344,0.002262443438914027,0.015384615384615385
2,0.3537485683486715,0.31774067612431905,0.13195181365030006,0.12330605792938094,0.03989277183721628,0.020997474747474747,0.012362637362637364
3,0.1341927116050538,0.37939074249733434,0.21672720687447194,0.15693472765352146,0.08551117146839447,0.016697534194027884,0.01054590570719603
4,0.07802762742537118,0.2709157200960806,0.15623527122782144,0.2158761478507711,0.1938333918881123,0.05815415182960279,0.02695768968224058
