cluster,1,2,3,4,5,6,7
0,0.03666756405366172,0.11423072679250822,0.11262693982646779,0.18082054767062788,0.34019162748633164,0.1326499480870469,0.08281264608335578
1,0.8452254331280161,0.0788851075001242,0.06365119682329999,0.008104158244590839,0.002810254713796509,0.0002054869440601992,0.0011183626461122185
2,0.6457743102204576,0.19045984724505066,0.09362520100997694,0.05679395109972318,0.008845148093401489,0.002053756390883007,0.0024477859405071392
3,0.18524457476743686,0.4235783351973294,0.17205228999776642,0.11788148191308655,0.08667477236863523,0.011810469411255449,0.002758076344490111
4,0.14944954384294873,0.3022653023422627,0.13512278706199046,0.2351665412589603,0.13426554372965668,0.0315145632006586,0.012215718563522682
