NLC,total_activity,log_total_activity,direction_balance,post_2300_share,midnight_share_common_window,night_tube_extension_share,post_0100_share,common_window_persistence,weekend_common_ratio,volume_band,cluster,Station,mode_label,tot_entry,tot_exit,easting,northing,lon,lat,coord_source,catchment_area_m2,station_in_lnwc_extent,lnwc_1_share,lnwc_2_share,lnwc_3_share,lnwc_4_share,lnwc_5_share,lnwc_6_share,lnwc_7_share,covered_area_m2,lnwc_coverage_ratio,analysis_eligible,dominant_lnwc,lnwc_entropy_normalized,exclusion_reason
594,14566.802204192682,9.586569043898512,-0.082915971253725,0.1322334785595062,0.031337884386376,0.0343118853776189,0.0168878047716523,0.047871627118715,1.0015218428485226,medium,4,Hampstead,LU,6679.490825685576,7887.311378507111,526372.6132,185761.4121,-0.1785230935437581,51.5565898798849,underground_stations_csv,1277260.5687774073,True,0.025953977961870676,0.3502466262915237,0.0,0.0,0.30475097625334174,0.021660240719374658,0.2973881787738893,1277260.568777384,0.9999999999999818,True,2,0.651622232514635,
595,11087.567171938335,9.313669871991811,-0.4464806250987648,0.1206678605858947,0.0380044343955927,0.0091641566081517,0.0055575672768183,0.0573690975172481,0.8598261070267011,medium,4,Hanger Lane,LU,3068.591625093384,8018.975546844959,518527.3157,182634.1785,-0.2926845249496959,51.53018552933825,underground_stations_csv,1458803.5162640233,True,0.0,0.0005322392525646345,0.0,0.7609138326509188,0.22671362304255607,0.011840305053960526,0.0,1458803.5162640314,1.0000000000000056,True,4,0.30880434336877766,
596,8866.723494646465,9.090173390124525,-0.2038572784821498,0.1100093813273194,0.0286101546050555,0.0048276543336119,0.002893801581269,0.0427465457550416,0.6992230466590265,medium,4,Harlesden,"LO,LU",3529.588686987049,5337.134807659414,520874.9265,183414.186899999,-0.2585901442236528,51.5366984829526,underground_stations_csv,1747525.531997001,True,0.09090802557809391,0.5155990829703898,0.2123949713803516,0.1810979200711647,0.0,0.0,0.0,1747525.5319969943,0.9999999999999961,True,2,0.6156735668985699,
597,19549.947789565445,9.880779044523058,-0.4711896726694131,0.1066611465715016,0.0281378810898536,0.008291761187969,0.0054590295464959,0.0413679328764289,0.7561757279934798,medium,4,Harrow & Wealdstone,"LO,LU",5169.107144947989,14380.840644617463,515443.4908,189445.8062,-0.3348864548890388,51.59204382510434,underground_stations_csv,1959689.5663577174,True,0.0,0.13903255435256517,0.3049852113223701,0.19469640152875206,0.36128583279631266,0.0,0.0,1959689.5663577218,1.0000000000000022,True,5,0.6798308225120816,
598,30529.93007509533,10.326495549565433,-0.4261420004888121,0.1213784334122186,0.039080528936226,0.0143180990447303,0.0077914205880491,0.0579570504405426,0.7533626369609286,high,4,Harrow-on-the-Hill,LU,8759.922299055332,21770.00777604001,515346.2006,188038.3989,-0.3367522322346986,51.57941460314498,underground_stations_csv,1686047.610051286,True,0.11699786682204108,0.27303095899286006,0.26147464737030546,0.05850175764677347,0.028482107973770366,0.2615126611942495,0.0,1686047.6100512755,0.9999999999999938,True,2,0.8090813361145184,
599,17895.201553783554,9.792343765611212,0.1337389930295895,0.0741621840929796,0.0185664252493927,0.0038117294861108,0.0028179290957725,0.0255230719455544,0.8157467889315084,medium,2,Wood Lane,LU,10144.243894824054,7750.957658959501,523373.9519,180519.177100001,-0.223589832503072,51.51014064093162,underground_stations_csv,275425.71164708456,True,0.604458649943222,0.39554135005677804,0.0,0.0,0.0,0.0,0.0,275425.7116470796,0.999999999999982,True,1,0.34490923059394596,
601,19069.65303361564,9.85590594203624,-0.4017694384018997,0.1521429918655182,0.0419413511176454,0.0666595746555463,0.0320362306791383,0.0636244625426248,0.753407475375622,medium,4,Hendon Central,LU,5704.024621890402,13365.628411725253,522985.7318,188635.9596,-0.2263467398232382,51.58317142482077,underground_stations_csv,1825838.344067233,True,0.0,0.0072398144860303755,0.1639003176476846,0.39213714421635115,0.4367227236499339,0.0,0.0,1825838.3440672364,1.000000000000002,True,5,0.5452434531258986,
602,13951.199997230857,9.54339248070993,-0.532449276133922,0.1574825323002285,0.0453708237194968,0.0660369092133972,0.0330238896725264,0.0678413820335984,0.7906189198150559,medium,4,High Barnet,LU,3261.4468287528566,10689.753168478004,525030.1427,196180.328199999,-0.1941662468819022,51.65052191222786,underground_stations_csv,2007391.0339494415,True,0.0,0.007633725891382165,0.0,0.2459056451527864,0.39030321073971264,0.35147679182645114,0.004680626389667625,2007391.033949447,1.0000000000000029,True,5,0.5868719811927902,
603,72618.84151358658,11.19299346255871,-0.0364023960146351,0.1653129917549916,0.039275792817582,0.0670847659444597,0.0355260676384718,0.0643120186247676,1.0030248947914393,high,3,Highbury & Islington,"LO,LU",34987.67084334249,37631.170670244086,531583.269,184873.934800001,-0.1037367147978817,51.5474243924603,underground_stations_csv,1049846.0849516757,True,0.020502905355338785,0.6632857585631611,0.15334885257483621,0.16286248350666402,0.0,0.0,0.0,1049846.0849516992,1.0000000000000224,True,2,0.480554694580395,
604,19159.437389026225,9.860602879501569,-0.4485463441989807,0.1480375487804643,0.038118431253738,0.0477607833001488,0.0235525044501184,0.058519927653502,0.7836242607885426,medium,4,Highgate,LU,5282.770895634623,13876.666493391614,528534.7964,188180.791099999,-0.1464678822653945,51.57784395375154,underground_stations_csv,2007391.0339494327,True,0.0,0.16578515974323668,0.0,0.07282554508764354,0.6349017059350259,0.12648758923409392,0.0,2007391.033949435,1.000000000000001,True,5,0.5337656838140409,
605,35002.80667433,10.463212096681094,0.2069889497530895,0.0864921238658913,0.0209777393135161,0.0031383673508178,0.0017131100581707,0.0296035276606155,0.907325402171699,high,2,High Street Kensington,LU,21124.000433130008,13878.806241200004,525578.3546,179494.316500001,-0.1922060959253196,51.50044509893274,underground_stations_csv,1082954.4528878583,True,0.2414507701178331,0.43094074616221767,0.11446403617244395,0.21314444754750528,0.0,0.0,0.0,1082954.4528878827,1.0000000000000226,True,2,0.6595670538100975,
606,5048.1750742206,8.526980157286589,-0.566273297716156,0.1293291509860717,0.0465875464832101,0.0226045766813023,0.0125673890376702,0.0666074715275166,0.7403509476046156,low,0,Hillingdon,LU,1094.7641637466006,3953.410910474002,507602.2269,185034.942299999,-0.4493839489109262,51.55394931648672,underground_stations_csv,1764125.9886656138,True,0.0,0.0,0.0,0.0,0.040485728630531466,0.15544543105656544,0.8040688403129032,1764125.9886656022,0.9999999999999934,True,7,0.30552747220180204,
607,78112.43957790108,11.265917402686693,0.4462270520811353,0.1356961973879998,0.0324384766060342,0.0543993293886356,0.0251028042814299,0.0515865605783797,0.6566308235091319,high,1,Holborn,LU,56484.161610806885,21628.27796709425,530512.0615,181525.070900001,-0.1204164211277831,51.5175781351181,underground_stations_csv,422880.4993879787,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,422880.4993879572,0.9999999999999493,True,1,-0.0,
608,9691.551372548252,9.179112969768154,-0.0905366510661523,0.1300328988729175,0.0301851286648284,0.0611725734104368,0.029435510665165,0.0436406116569736,0.8079360771935399,medium,4,Holland Park,LU,4407.055383821084,5284.49598872717,524626.2477,180217.3517,-0.2056604531683881,51.5071535735316,underground_stations_csv,894697.8334619759,True,0.05439260316707327,0.11711522058180912,0.31538337367776126,0.5131088025733563,0.0,0.0,0.0,894697.8334619497,0.9999999999999707,True,4,0.5734350295729048,
609,19465.29097175873,9.876439580566018,-0.2869160279455974,0.1523023460455815,0.039927692756499,0.0653725349970864,0.0312363067272348,0.0633810685175197,0.7917257486431648,medium,4,Holloway Road,LU,6940.193501668213,12525.097470090515,530907.4434,185449.7238,-0.1132635134211874,51.55275576448648,underground_stations_csv,823543.9037180549,True,0.05206040209793108,0.8934618423736155,0.054477755528453464,0.0,0.0,0.0,0.0,823543.9037180755,1.000000000000025,True,2,0.21225797002767663,
610,5251.126535484709,8.56638832795133,-0.5423163032315742,0.1116009920094669,0.0341639346441717,0.0257561486570962,0.0174148999740086,0.0474150982887275,0.5306449954594624,low,0,Hornchurch,LU,1201.6775024797082,4049.449033005,553944.498,186240.2941,0.219106840074,51.55404895710733,underground_stations_csv,1874927.3845493174,True,0.0,0.0,0.063198389678072,0.12753767939113123,0.10139614008316152,0.6530582170213298,0.05480957382630544,1874927.3845493048,0.9999999999999933,True,6,0.5687076897768876,
611,12969.395238467108,9.470424750128156,-0.5746800871727971,0.1746050435286724,0.0404165506864317,0.1047900900751295,0.0525791999477122,0.0644681707616844,0.7455072109862989,medium,4,Hounslow Central,LU,2758.071026123185,10211.32421234392,513567.6962,175971.364700001,-0.3662939172379908,51.47131979963469,underground_stations_csv,1502304.352640566,True,0.0,0.33254244862383014,0.032795307694070804,0.532946944495136,0.10171529918696305,0.0,0.0,1502304.3526405713,1.0000000000000036,True,4,0.5375796303940855,
612,15270.02075557933,9.633712243102236,-0.590253499581145,0.1816956085857149,0.0503610971442578,0.0987991991653478,0.0495911204261179,0.081254968131398,0.8258168992963381,medium,4,Hounslow East,LU,3128.418782960953,12141.60197261837,514254.5504,176202.929199999,-0.3563344605692854,51.47326292270873,underground_stations_csv,1259605.4991851544,True,0.0,0.19864484374631436,0.20522703159298353,0.12539032537393674,0.44701503853754465,0.023722760749220657,0.0,1259605.4991851554,1.0000000000000007,True,5,0.6963774081901402,
613,13121.161865045167,9.482057825223132,-0.5953133809300771,0.2012042428649728,0.049126735656502,0.1132895429492196,0.059005065283748,0.0860754378599302,0.8750126911811312,medium,3,Hounslow West,LU,2654.979316717168,10466.182548328,512207.7403,176196.9816,-0.3857939831542604,51.47361867347103,underground_stations_csv,1947103.2244408734,True,0.0,0.0,0.0024600635092293056,0.2988980211595164,0.5652416173292163,0.1334002980020381,0.0,1947103.2244408661,0.9999999999999963,True,5,0.4969074212665554,
614,12608.40574080312,9.442198301821785,0.4589208128004894,0.1436699186893182,0.0320804603199325,0.0520851976779297,0.025172250523305,0.0481867376358561,1.0019379599149771,medium,2,Hyde Park Corner,LU,9197.332775745415,3411.072965057697,528213.2383,179816.724099999,-0.1541496692283758,51.5027515504957,underground_stations_csv,801272.1135426367,True,0.7224078474059309,0.0,0.0,0.27759215259406905,0.0,0.0,0.0,801272.1135426784,1.000000000000052,True,1,0.3035416582242085,
615,2685.1153526734383,7.895851322055837,-0.4999718876083722,0.1334968530804449,0.0452408215326346,0.0231437602181586,0.0134121554918049,0.065267339770139,0.6591109360162997,low,0,Ickenham,LU,671.31658067554,2013.7987719978985,508092.3561,185937.6131,-0.4420401367813711,51.56196897211082,underground_stations_csv,1443016.4545481596,True,0.0,0.0,0.0,0.0,0.04860931303604355,0.2965367282372988,0.6548539587266577,1443016.4545481503,0.9999999999999936,True,7,0.40324825578616313,
616,24113.461860837597,10.09056701671759,-0.3105787527912333,0.1929233763774473,0.0467729911298445,0.1115898479798616,0.0573934429635788,0.0778112651025857,0.9181338332675136,high,4,Kennington,LU,8312.16647530984,15801.295385527756,531598.8041,178299.556299999,-0.1059654128623501,51.48834003191997,underground_stations_csv,1252937.2675523013,True,0.1529393452558725,0.6808080541687689,0.07411051877573538,0.09214208179962323,0.0,0.0,0.0,1252937.2675523022,1.0000000000000007,True,2,0.4941060081475087,
617,7721.288304391749,8.951866011583299,-0.4455036321263015,0.1330475314490506,0.0366016821769382,0.0045046706116654,0.0024361843411811,0.0563232199946183,0.7386838796795993,low,4,Kensal Green,"LO,LU",2140.7131600454486,5580.575144346304,523257.1398,182789.7245,-0.2244787816465951,51.53057177755812,underground_stations_csv,1387122.9892844907,True,0.05355193209233656,0.6489851269064186,0.0,0.2974629410012448,0.0,0.0,0.0,1387122.9892844737,0.9999999999999878,True,2,0.41009160726475674,
618,7333.852332693101,8.900392558498918,0.1338237983301062,0.0555897043279287,0.0086266269134529,0.0,0.0,0.0111805772481648,0.7225740162158849,low,2,Kensington (Olympia),"LO,LU",4157.6481541231005,3176.2041785699994,524341.6907,179162.423900001,-0.2101299631004321,51.49773548808454,underground_stations_csv,929805.9488853822,True,0.02858547851995003,0.6030440053392371,0.007501817299963252,0.36086869884084966,0.0,0.0,0.0,929805.9488853639,0.9999999999999803,True,2,0.4168391666608635,
619,36195.28087645522,10.496711654316462,-0.0956631052822944,0.1748374317903068,0.0428803700420967,0.0104309375696637,0.0055893846665044,0.0795109397939418,0.6700040985372763,high,3,Kentish Town,LU,16366.363955624334,19828.91692083089,529009.0105,185127.159,-0.1407479399821426,51.55029387744979,underground_stations_csv,802619.9716717129,True,0.10160777421259322,0.6580712590458679,0.2370079763569491,0.0033129903845897845,0.0,0.0,0.0,802619.9716717013,0.9999999999999855,True,2,0.44597779592378894,
620,6298.4385766319565,8.748215793588338,-0.3093981346871391,0.1034183098469382,0.0268613288880643,0.0015067236143108,0.0011174454282355,0.0397802067601221,0.761888570710802,low,2,Kenton,"LO,LU",2174.8567147902536,4123.581861841703,516727.9918,188314.4716,-0.3167281554174249,51.58161162102015,underground_stations_csv,1278831.734321806,True,0.0,0.042752182225125515,0.0,0.15021292216027538,0.78568851495384,0.0,0.021346380660759078,1278831.7343218077,1.0000000000000013,True,5,0.3551802797512681,
621,10327.376597991091,9.242650395648589,-0.2812356509610106,0.1058056536359336,0.031357280266827,0.0067755657274062,0.0039744523203768,0.0445991356657694,0.7443293431809562,medium,0,Kew Gardens,"LO,LU",3711.47505886778,6615.90153912331,519196.0695,176731.8028,-0.285040916474055,51.47699774458654,underground_stations_csv,2007391.033949385,True,0.0,0.0,0.1176198479106622,0.0,0.24011127005696498,0.2819596363965516,0.3603092456358212,1939140.6142413875,0.9660004361114835,True,7,0.6778608780925631,
622,23755.4424491694,10.075609033695828,-0.3264234083890578,0.1675051906996131,0.0450772027556333,0.0741681974393362,0.0357498496526568,0.0728098052890708,0.8567822672940735,high,4,Kilburn,LU,8000.554978560707,15754.887470608695,524583.2751,184644.8518,-0.2047148916011985,51.546953022454446,underground_stations_csv,919849.1304109346,True,0.028579292357382602,0.22217557651696734,0.020850877565381818,0.5723409793401163,0.15605327422015194,0.0,0.0,919849.1304109326,0.9999999999999979,True,4,0.5785332128493809,
623,11633.3917302096,9.361720795058186,-0.3412249367466352,0.1259410446259599,0.0332820766484333,0.0048923834632973,0.0030445597123687,0.0526073840910783,0.9181962588365514,medium,4,Kilburn Park,LU,3831.894186460002,7801.497543749599,525357.7486,183328.0363,-0.1940203229099902,51.534947545387965,underground_stations_csv,551991.5106491712,True,0.0,0.6508026230494931,0.2443073174864666,0.10489005946404031,0.0,0.0,0.0,551991.5106491527,0.9999999999999665,True,2,0.4421433996228292,
624,14089.99821363962,9.553291447921952,-0.5235374176333039,0.1346247263587434,0.039505684519969,0.068081947958409,0.0323498795650962,0.0564934250003534,0.7180512890117497,medium,0,Kingsbury,LU,3356.6784672064346,10733.319746433182,519358.6236,188712.7984,-0.2786447440288867,51.584641087244194,underground_stations_csv,1855414.5743149933,True,0.0,0.0,0.0,0.21441257616410578,0.32454203537415466,0.3890611172054863,0.07198427125625327,1855414.5743149987,1.0000000000000029,True,6,0.6434407461772038,
625,313585.64886705,12.655830992786315,0.05630815371615,0.1208861743427962,0.0299701187694328,0.0349435275080636,0.0172547654707237,0.0460759258075269,1.0242774648187376,high,2,King's Cross St. Pancras,LU,165621.53889331734,147964.10997373282,530174.7976,182874.774700001,-0.1247761302179285,51.52978514307589,underground_stations_csv,1132622.1624126507,True,0.5919661497215148,0.2965236318883698,0.11151021839011542,0.0,0.0,0.0,0.0,1132622.16241264,0.9999999999999906,True,1,0.4704466991735828,
626,54051.02700447682,10.897702324759658,0.5291828053563821,0.0787633855979129,0.0193998586962386,0.0171035421314216,0.0086255410718134,0.0264971837953799,1.037334313803709,high,2,Knightsbridge,LU,41326.95055354967,12724.076450927112,527709.677,179635.9859,-0.1614661160661897,51.50124118729131,underground_stations_csv,1067495.4369788005,True,0.04370181634440776,0.3481535755761019,0.0,0.6081446080794904,0.0,0.0,0.0,1067495.4369787648,0.9999999999999666,True,4,0.4145102720123811,
627,17958.508968414637,9.79587500119372,0.0091464908026655,0.1008816603594996,0.026806652915202,0.0059100326228493,0.0039642268377135,0.0385227020960109,0.9132777459732704,medium,4,Ladbroke Grove,LU,9061.383152761917,8897.125815652722,524234.8749,181339.0615,-0.2109018577576743,51.51732053919889,underground_stations_csv,1009505.7627606955,True,0.0,0.83217675425453,0.12731369489192038,0.04050955085354963,0.0,0.0,0.0,1009505.7627606718,0.9999999999999765,True,2,0.2801611257450935,
628,10095.077677967194,9.21990227868634,-0.1293423115844448,0.1093402289658717,0.0238331144295332,0.0018385869268323,0.0010508592046947,0.0380180908361772,0.8740661762501702,medium,4,Lambeth North,LU,4394.678497737194,5700.399180230002,531133.5815,179456.1932,-0.1122327661467621,51.498842228801465,underground_stations_csv,814416.6359762779,True,0.639628325760001,0.36037167423999894,0.0,0.0,0.0,0.0,0.0,814416.6359762506,0.9999999999999666,True,1,0.33590026929076605,
629,13279.869120568805,9.494079866714904,-0.1571683605638131,0.1758257416956365,0.0381597511189111,0.0781245247036314,0.0402169770926198,0.0639260141994515,1.1365098711981645,medium,4,Lancaster Gate,LU,5596.346931193498,7683.522189375305,526710.5082,180773.3476,-0.175445101856735,51.51168719578341,underground_stations_csv,1012209.3327470054,True,0.0031233682469282813,0.033054282998753855,0.24001734686881912,0.7238050018854988,0.0,0.0,0.0,1012209.332746997,0.9999999999999917,True,4,0.36342552834577463,
630,7284.80860236458,8.893683707989947,-0.0126164173867645,0.0836174799726186,0.0238559005863768,0.0075587615254499,0.0042757702961307,0.0332935522230483,0.6134817401278747,low,2,Latimer Road,LU,3596.450208227228,3688.358394137352,523762.9916,180897.8333,-0.2178539357732128,51.513458663999614,underground_stations_csv,630575.6141954942,True,0.0006361353626524315,0.778572909772089,0.19995441700895028,0.02083653785630826,0.0,0.0,0.0,630575.6141954807,0.9999999999999786,True,2,0.30940385710495777,
631,177735.30840152336,12.088056317421792,0.4209739489719897,0.1680179023527515,0.0398972138020999,0.066929269141275,0.0369890546564409,0.0721511641541851,1.275902825984556,high,1,Leicester Square,LU,126278.62152553344,51456.68687598982,529980.4296,180824.482000001,-0.128332134429999,51.51140465728606,underground_stations_csv,193801.64348538313,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,193801.64348538133,0.9999999999999907,True,1,-0.0,
632,37323.28574906348,10.527399486231356,-0.4463697190746994,0.1585724545833155,0.0479474156374971,0.0554577809456256,0.0268548211373545,0.0761961615326724,0.7683052209695594,high,4,Leyton,LU,10331.650587154649,26991.635161908835,538367.4374,186075.853599999,-0.005487155382425,51.55660356521063,underground_stations_csv,1714021.7811058455,True,0.0,0.19234148770318604,0.10139258636021826,0.7062659259365958,0.0,0.0,0.0,1714021.781105858,1.0000000000000073,True,4,0.4084196525080642,
633,28422.391445501384,10.254967727589223,-0.4474697795179494,0.1661818996410548,0.0474944115541719,0.0662524466873119,0.0319796312845058,0.0743167028730229,0.7676852279233954,high,4,Leytonstone,LU,7852.115106005015,20570.27633949637,539279.2763,187404.735400001,0.0081832198740443,51.568320494028455,underground_stations_csv,1272796.7112305372,True,0.0,0.1699708525609942,0.36110858447084476,0.2656142472790297,0.102207845436512,0.0637770173938202,0.037321452858799106,1272796.7112305418,1.0000000000000036,True,3,0.7978384965623141,
634,378612.9382300709,12.844272332267415,0.2029720203674547,0.1269575777940552,0.0312786342477831,0.0253260890603421,0.012236287339037,0.0476306462652676,0.7040096726991031,high,2,Liverpool Street LU,"EZL,LO,LU",227730.38561994344,150882.55261012763,533093.853,181566.9186,-0.0832133092355498,51.51735237101746,underground_stations_csv,403078.025001274,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,403078.0250012863,1.0000000000000304,True,1,-0.0,
635,234170.2903494947,12.36380813659174,0.0852131412075422,0.1348470289598775,0.0338150050308411,0.0258261362084114,0.0128695038557443,0.052973897758659,0.982496490954306,high,2,London Bridge LU,LU,127062.33818382864,107107.95216566602,532683.0478,180188.852299999,-0.0896485172357084,51.50506500549169,underground_stations_csv,755521.6443302042,True,0.9999162788612834,8.372113871662649e-05,0.0,0.0,0.0,0.0,0.0,613558.4778859845,0.8120991403627159,True,1,0.0004469339349190976,
636,9990.841939789922,9.209524233004348,-0.5702978360621279,0.1840444889637682,0.0537180688176638,0.1044446003387189,0.0520752424073422,0.0802740929436349,0.686979523264093,medium,0,Loughton,LU,2146.543200544488,7844.298739245435,542318.8891,195612.3879,0.055338101699993,51.64131224348847,underground_stations_csv,2007391.0339494327,False,,,,,,,,,,False,,,no LNWC-covered catchment area
637,11970.360893667006,9.390272484125244,-0.2877232441824435,0.1053525346204226,0.0282834579618845,0.0034963306548234,0.001834360051118,0.041933259580521,0.7403277103067168,medium,4,Maida Vale,LU,4263.104911653242,7707.255982013763,525940.2151,182761.773700001,-0.1858293287116454,51.529729085515065,underground_stations_csv,927874.342156414,True,0.0268751096024243,0.6993045708337262,0.12869943088987068,0.14512088867397893,0.0,0.0,0.0,927874.3421564375,1.0000000000000253,True,2,0.45803488433653794,
638,28136.944102784302,10.244874268396847,-0.4452018713118613,0.1754902930712857,0.0498723816900111,0.0714651871613663,0.0343565868026725,0.0817216071358811,0.8465091555580193,high,4,Manor House,LU,7805.161967613746,20331.782135170568,532047.6613,187481.789999999,-0.0960648306959596,51.57075126410129,underground_stations_csv,1254906.1795278979,True,0.0,0.12326142824326608,0.34027971980335536,0.40501187435318414,0.029094893139476306,0.10235208446071804,0.0,1254906.1795279058,1.0000000000000062,True,4,0.6820115264879619,
639,13054.54948684518,9.476968570392632,0.4889097574992028,0.0799232605833358,0.0185837775383189,0.0008451509406451,0.0004360350143658,0.0253772635621566,0.4270171126079972,medium,1,Mansion House,LU,9718.523055360003,3336.026431485182,532354.1684,180931.563200001,-0.094105792133622,51.51181640319618,underground_stations_csv,286690.1111495396,True,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,181593.18911850738,0.6334128107536541,True,1,5.705417720155988e-17,
640,36706.27856830351,10.51073034049045,0.3207150542403179,0.1455532549027468,0.0324788693970615,0.0588011362773102,0.0289760165544526,0.0499005255544738,0.9775913336376624,high,2,Marble Arch,LU,24239.2673451486,12467.011223154916,527960.1312,181017.4747,-0.1573589906802929,51.51359976087709,underground_stations_csv,919771.9474743574,True,0.47859618039867735,0.09336066756002517,0.0,0.42804315204129745,0.0,0.0,0.0,919771.9474743728,1.0000000000000167,True,1,0.4816611755402371,
641,35056.00618023821,10.464730763506823,-0.2193487308677791,0.0897603416867776,0.0163898514860145,0.0004136058666429,0.0002064164956131,0.0242113532242438,0.882152655228751,high,4,Marylebone LU,LU,13683.25785765497,21372.74832258324,527458.7894,181957.287599999,-0.1642402663188004,51.52215890700219,underground_stations_csv,594686.0008643445,True,0.5170193768588842,0.3016241671156215,0.0,0.18135645602549433,0.0,0.0,0.0,594686.0008643566,1.0000000000000204,True,1,0.5201738988733777,
642,47840.88650056498,10.775656821387267,-0.2444849414711773,0.1797531204498774,0.0488603764235078,0.0963582639602454,0.0473675948566758,0.0784031390730953,0.8238732917782748,high,4,Mile End,LU,18072.25508227256,29768.631418292432,536500.7831,182534.4935,-0.0337680632945871,51.52523491887216,underground_stations_csv,1194114.6374301836,True,0.11439144060511576,0.4898194996235693,0.1037705556031062,0.2920185041682087,0.0,0.0,0.0,1194114.6374301894,1.0000000000000049,True,2,0.612651632765714,
643,5466.749226949915,8.606622334859068,-0.5937602630477901,0.0969516556616638,0.0281854381690576,0.0077816438525678,0.0040002575598394,0.0396360172698013,0.6626461522950106,low,0,Mill Hill East,LU,1110.4053839699147,4356.343842980003,524045.7492,191450.480699999,-0.2100614199314407,51.608233232687525,underground_stations_csv,1961726.8493077937,True,0.0,0.0,0.0,0.08391790821172002,0.6402071514085016,0.11652412801294577,0.15935081236683257,1961726.849307795,1.0000000000000007,True,5,0.5327114768808725,
645,71109.74181188927,11.171993684715844,0.4528715669940635,0.091654772729862,0.0247181230676139,0.0024532396892634,0.0012633851803984,0.0345440953658563,0.4030502419675829,high,1,Moorgate,LU,51656.66100739142,19453.08080449786,532667.8252,181668.244999999,-0.0893115351555198,51.51836305552553,underground_stations_csv,357646.94884935475,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357646.94884937257,1.0000000000000497,True,1,-0.0,
646,2197.0129783485463,7.695309039563307,-0.4935440518301077,0.1245336652107993,0.0451512340805689,0.0140970842270317,0.0078075400547296,0.0641594355558599,0.5611645752318337,low,0,Moor Park,LU,556.3451455455361,1640.6678328030098,508606.4789,193502.849199999,-0.4322869639728746,51.62986629669337,underground_stations_csv,2007391.033949385,False,,,,,,,,,,False,,,no LNWC-covered catchment area
647,36244.22465610408,10.49806291798047,-0.5323020274029371,0.194436189665247,0.0584574139676294,0.1015318953850855,0.0510930850698222,0.0925846782341124,0.8937987421505381,high,4,Morden,LU,8475.675195006184,27768.549461097908,525669.7872,168602.371300001,-0.1947548535043926,51.40253820130652,underground_stations_csv,1951168.6195844302,True,0.0,0.0,0.0,0.21029873349657013,0.7320463499215932,0.0009492536563195218,0.05670566292551724,1951168.6195844356,1.0000000000000027,True,5,0.37287543835784115,
648,13916.129791498868,9.540875719488234,0.144299168113246,0.1932873882000832,0.0341011854516088,0.1410546430858814,0.0759686993871047,0.0552466049555062,0.9111794024777105,medium,3,Mornington Crescent,LU,7962.107871884061,5954.021919614809,529191.6489,183397.127499999,-0.1387497986411517,51.534704942339104,underground_stations_csv,911643.6002709229,True,0.3006667338962423,0.4900419630484356,0.20929130305532212,0.0,0.0,0.0,0.0,911643.6002709367,1.000000000000015,True,2,0.533526181667935,
649,9457.535933541409,9.1546728861725,-0.4520409456511603,0.1456960941332038,0.0425010544563736,0.0726961169464491,0.0342175372281693,0.0636405001686059,0.772458759028653,medium,4,Neasden,LU,2591.1712233067624,6866.364710234644,521342.3348,185397.9068,-0.2511708953836603,51.55442640049901,underground_stations_csv,1672936.3514980872,True,0.0,0.0,0.1527668600610432,0.6719315836397417,0.17530155629921496,0.0,0.0,1672936.3514981056,1.000000000000011,True,4,0.4416583246218093,
650,12631.776404290344,9.444050017337563,-0.6560888312029788,0.1745595988563499,0.0574273190704667,0.0907305206587271,0.0435995220900219,0.0876635558053141,0.69054428422195,medium,4,Newbury Park,LU,2172.104493591064,10459.671910699288,544920.2921,188384.718599999,0.089920829906462,51.57570573751538,underground_stations_csv,1768780.3904981774,True,0.0,0.0,0.07265212228233836,0.5007626702001514,0.36124097978080094,0.06534422773670928,0.0,1768780.390498171,0.9999999999999964,True,4,0.556511816410413,
653,23789.001023896624,10.077020646335953,-0.366815673349719,0.1626945275763691,0.0415342912064041,0.0932919652704361,0.0435316579890572,0.0638198619760805,0.7929198779899516,high,4,North Acton,LU,7531.411297499416,16257.589726397207,520828.4021,181956.9398,-0.2597600781194744,51.5236117661968,underground_stations_csv,1458456.8901123344,True,0.0,0.33032694554873343,0.32995585590285337,0.3396218594985677,9.533904984546324e-05,0.0,0.0,1458456.8901123214,0.999999999999991,True,4,0.5649776927729397,
654,1924.4890920319776,7.562935288233453,-0.4497929258896701,0.13910254976152,0.0495203172990684,0.0148209496512016,0.0079274006542387,0.0757862861881791,0.7056619634076865,low,4,North Ealing,LU,529.4337562420798,1395.0553357898968,518828.0459,181227.755999999,-0.2888251159580139,51.51748228438488,underground_stations_csv,782700.2403935728,True,0.0,0.0,0.0,0.10329012258315043,0.4893010098271458,0.4074088675897036,0.0,782700.2403935832,1.0000000000000133,True,5,0.4882341834799621,
655,10282.992378229488,9.238343827256518,-0.5167492991286506,0.1816746656610032,0.0504487384141865,0.0842776086908001,0.0410359414290296,0.0806233048615179,0.8003416361301059,medium,4,Northfields,LU,2484.631636917072,7798.360741312414,517196.8059,179206.2903,-0.312994928337679,51.49965470504596,underground_stations_csv,1066986.0096965297,True,0.0,0.07278425171069469,0.0,0.32816370134736433,0.5198160738923683,0.07923597304957275,0.0,1066986.0096965025,0.9999999999999745,True,5,0.5639323457058095,
