cluster,1,2,3,4,5,6,7
0,-3.4294205705733245,-3.3547184197069773,-0.3260121452957235,-0.45648946881880464,3.9659800627026516,5.052410102059494,4.101627702771374
1,7.390534214808248,-2.125860649576349,1.4087684577892803,-1.7193682500184566,-2.3123675533529453,-0.9673327492724052,-0.9321451611966972
2,4.761277033693396,0.8040268073402976,-0.7366993198324326,-0.10528896542291076,-3.3724533908936913,-1.7997429122317818,-1.1576660635696476
3,-0.3905928076461626,2.0815557831246485,0.3940325244413273,-0.6970675930713972,-0.9407437249940942,-1.056258128457794,-1.0178358007181956
4,-3.9449149426645853,1.5998979915683407,0.03366698258505126,1.3619578268682548,1.1356748825477327,-1.2278910702379686,-1.0925190047661977
