lsoa21cd,lnc_grp,cluster,max_posterior,entropy,total_activity,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,volume_band,tot_boardings,tot_alightings,distance_to_centre_km
E01001145,3,1,1.0,6.644998099181504e-20,1136.50317,7.036590937634409,0.1983897765986874,0.1020257075041858,0.0559213310421298,0.1680606919594859,0.8859241738549164,medium,680.9868900000001,455.51628,12.643507826453359
E01001147,2,1,1.0,1.5331912372544071e-19,1490.01481,7.307212247646326,-0.2831095282871718,0.1613131013107178,0.1129501793341235,0.2758472520475031,0.7114650301004601,high,534.08871,955.9260999999998,11.393776735375642
E01001148,2,2,0.5082290830084877,0.6930117388308112,259.46528,5.562469570160855,-0.1531666202121532,0.0709512656182746,0.0475428542886354,0.1093354547846388,0.7581031472303722,low,109.86193000000004,149.60335,11.281972288624907
E01001149,3,1,0.9999967631486104,4.415359164922443e-05,270.46584,5.603836311936871,-0.5053342041272199,0.0882196805334085,0.0415064985655859,0.1394656767774232,0.6526858543277932,low,66.8951,203.57074000000003,11.53646104430609
E01001150,4,0,0.9999990319888208,1.4373051129240264e-05,273.81981,5.616115646541771,-0.3226701895673655,0.1491941726203082,0.1130779763524048,0.2574152652508938,0.7037891820857476,low,92.73315999999996,181.08665,11.867383103559565
E01001151,4,1,0.9999999999930084,1.8623006504536278e-10,389.33657,5.967009366953299,-0.4846473322554828,0.1983441216426189,0.0959559488593635,0.3757445969327105,0.6697472525689658,medium,100.32282000000002,289.0137500000001,11.726764081037256
E01001152,2,1,1.0,2.880862592510331e-20,1094.92922,6.9993578851305935,-0.0948627345975842,0.1753731716101247,0.1352888819607901,0.302772364786588,0.7664682983071486,medium,495.53062000000006,599.3986000000001,11.857714965893296
E01001154,2,1,1.0,3.366566858806057e-13,534.94293,6.284027681521459,-0.2108101699745803,0.1459405024756566,0.0953241124244786,0.2436190145295776,0.7478963821047404,medium,211.08576,323.85717,12.264093110434299
E01001155,2,1,1.0,2.409600293161308e-22,7535.84347,8.927558735417644,-0.0102238124115388,0.0928449234362878,0.0546249721930596,0.1455679618532422,0.7114839368892372,high,3729.39921,3806.444260000001,12.354449056324846
E01001156,5,1,1.0,2.198069286254516e-21,2026.49095,7.614554322354452,-0.3250316365834252,0.096167466230234,0.0545695109075123,0.1455240065345474,0.6574990089102518,high,683.90864,1342.58231,10.532978917242243
E01001157,5,1,1.0,4.370314165361993e-20,1352.06854,7.210130284685212,-0.0875466120970464,0.1760135177762511,0.1224426093073654,0.3095616122296212,0.7496585240876106,high,616.8497599999998,735.2187799999999,10.57922562098403
E01001158,5,1,1.0,6.68347650727955e-15,715.18179,6.573934031382391,-0.0973936570728402,0.1669320886931419,0.134118361710524,0.2833157246021174,0.8445037329540052,medium,322.7638099999999,392.41798000000006,11.043809149172766
E01001159,5,1,1.0,6.529154610162417e-20,960.66115,6.868662153689178,-0.2411652745611707,0.1202581159860581,0.0850483440493039,0.185791493072411,0.7362313937849496,medium,364.49152,596.1696299999999,10.3247181609412
E01001162,4,1,1.0,3.6133030952343004e-16,694.03808,6.543966635430706,-0.4062636447844476,0.1054608847975603,0.0569008403688742,0.1677028416029252,0.7268186509051392,medium,206.03782,488.0002599999999,10.013577836456683
E01001163,5,0,1.0,4.3122719979942243e-44,127.67148,4.857262489423435,0.0567331090702481,0.2236012302825971,0.1553386864474352,0.4029251967025836,0.5608976617478325,low,67.45733999999999,60.21413999999999,9.748355025362905
E01001164,2,1,1.0,6.898871444119265e-23,3601.37226,8.189347868535773,-0.0561578935469448,0.095037184520325,0.0513181494878288,0.1578180040046705,0.8303282596782348,high,1699.5633900000005,1901.80887,10.292439489130532
E01001165,2,1,0.9999999584081828,7.484599768352042e-07,909.36837,6.8138493197983925,-0.178456448842618,0.1007926413803022,0.0467168436922872,0.1664039343652289,0.8128217979770407,medium,373.54286,535.8255100000001,15.117781105621036
E01001166,4,1,1.0,4.358200076614225e-17,630.2743399999999,6.447740538262054,-0.1335016431098876,0.1448310429391747,0.1029184529390804,0.2449963157940221,0.7937885399128154,medium,273.06584,357.2085,15.262699567511275
E01001167,5,1,1.0,9.261766651938188e-20,2215.18724,7.7035435388825455,-0.0714392973841795,0.0968572886868019,0.0655816751634954,0.147922964878344,0.6808763374719649,high,1028.4679099999998,1186.71933,15.71581338253006
E01001168,4,1,1.0,3.197405003474992e-13,414.49559,6.029472000520766,0.0154400436443726,0.1172604996834827,0.0824811670493285,0.1784413296364476,0.7113714238152369,medium,210.44771,204.04788,15.41047867164934
E01001169,6,0,1.0,8.717167156483962e-244,93.28966,4.546371533574383,0.8956662506863032,0.3622079874661351,0.3394333305534611,0.7429494006759711,0.8169931844754327,low,88.42303,4.86663,16.12467237468357
E01001170,2,1,1.0,2.6003085274357986e-22,2028.66824,7.6156276301085,-0.0520890986098347,0.1057117895235546,0.0719938859988265,0.1691958317581081,0.7322878041530358,high,961.49837,1067.1698700000002,16.13984592218582
E01001171,4,1,1.0,8.450676155924399e-16,811.70704,6.700370700204721,-0.431421070340846,0.0656303042536134,0.0332559392364023,0.1000026881342974,0.6635957580973493,medium,230.75976,580.9472799999999,16.16489879661581
E01001172,5,1,0.9999999999992042,2.3396547869148272e-11,1419.75124,7.258941052955312,0.0894514872901255,0.1071274429737423,0.0724383730772441,0.1764981182462724,0.7931433034153197,high,773.3750499999999,646.37619,16.525198937068453
E01001173,5,1,1.0,2.0884359297744095e-15,901.89509,6.805606367265643,-0.1574785266876216,0.0795633336910615,0.0607797188473439,0.1084882873246972,0.6291922256463625,medium,379.9329900000001,521.9621000000001,17.129211626057323
E01001175,4,1,0.9999999990710648,2.0248068154776053e-08,366.21738,5.905953988780936,-0.0843834336862985,0.1782453907567139,0.1250585376368538,0.2853513702855146,0.7134527015470158,medium,167.65735,198.56003,12.736328682628628
E01001176,4,1,0.9999995976652044,6.3271092175863135e-06,852.18114,6.748971881336467,-0.5028290581507119,0.0515212528641504,0.0285455977117728,0.0772867345378395,0.7253883950303633,medium,211.83985,640.3412900000001,12.897835452551798
E01001177,5,1,0.9999999999873808,3.292466310001122e-10,691.02888,6.539627688850873,-0.3735348369231689,0.2058964308409223,0.1196689637631353,0.3865674841699435,0.7469877391761476,medium,216.45276,474.5761199999999,12.99223159194829
E01001178,1,1,1.0,1.4140583036941125e-22,6621.07527,8.798164084699192,-0.1039950554738218,0.1102960305116724,0.06970615665573,0.1726174556666957,0.8489075623164373,high,2966.2580900000003,3654.817180000001,13.128018951480856
E01001180,4,1,0.999999999978968,5.383331292633482e-10,823.34153,6.7145849221924685,-0.3310750643174771,0.0896271198660415,0.0473967953493126,0.1532199351338745,0.8078319600281396,medium,275.37684,547.96469,13.372305658004485
E01001181,2,1,1.0,6.995647161040057e-15,1035.37971,6.943488871113066,0.1647398035258002,0.2170484971160966,0.1612559898435714,0.4262439521384765,0.8693913865789343,medium,602.9739800000001,432.40573,13.366713942829687
E01001182,2,1,1.0,1.4902895606989364e-21,2810.16699,7.941354975047442,-0.2486095354781746,0.1491323794960668,0.0953435119526473,0.255457505880781,0.8527738148513723,high,1055.76634,1754.4006499999998,12.034780143197578
E01001183,2,1,1.0,5.261083683322634e-23,7585.7787,8.93416236659845,-0.1271795102591116,0.1407851035780941,0.0822887675328572,0.2434859975651916,0.8066988719514538,high,3310.511539999999,4275.267160000002,12.470850236382116
E01001185,3,1,1.0,8.385130891960385e-13,514.94836,6.246006682954094,-0.2725876823843075,0.1137895263905685,0.092200856800476,0.1906637831603042,0.7687013881576358,medium,187.28989,327.65847,13.921730809548524
E01001186,2,1,0.99999999999892,3.054531657028947e-11,1495.08728,7.310608499078569,-0.0863977118446221,0.1055685257385107,0.0737974909397931,0.1696529094857597,0.7786569901046108,high,682.95758,812.1297000000002,13.585484033132587
E01001187,5,1,0.9994417994638506,0.0047394089781057,348.25122,5.855791491330684,-0.4654447441706019,0.0924118801364141,0.0622142256960363,0.1591144071475371,0.7919517235781309,medium,93.07976,255.17146,13.731280446876537
E01001191,3,1,0.9999999947946776,1.0448928504078753e-07,1224.60085,7.111186492523945,-0.2798065100150796,0.1158222452646509,0.0906014886401556,0.1849883747116665,0.8015553905601949,high,440.97478,783.62607,12.995027720523256
E01001192,6,1,0.9999999978741698,4.458407250039497e-08,418.32242,6.038640122816407,-0.0275763847417022,0.1033464809273191,0.0617139526014407,0.1758572778655348,0.7234875851182045,medium,203.3933,214.92912,13.014679208769387
E01001193,5,1,0.9995343493592204,0.0040380488033888,378.15279,5.937939263685082,-0.3893468827771971,0.0648161289514748,0.038831182496366,0.099795774192273,0.8468051197520485,medium,115.46008999999998,262.69270000000006,13.465936109969242
E01001195,5,2,0.9976424111931596,0.0166184929728741,217.64999,5.387472232123735,-0.3286553332715522,0.0348073987965724,0.0283037917897446,0.0502959000220414,0.6816763549835201,low,73.05908,144.59090999999998,10.321645179067664
E01001196,5,1,1.0,7.883750868976689e-17,770.41994,6.648232894545568,-0.122351220556415,0.0890709552507169,0.0603053186811338,0.1520545050668851,0.8344624353177476,medium,338.07906,432.34088,9.746093700381739
E01001197,5,2,0.9999999998872228,2.6954886184377567e-09,216.81495,5.3836458490981824,-0.2773012193116756,0.0112911033118334,0.004483546914085,0.0161796313953636,0.5271926231430439,low,78.34594999999999,138.46900000000002,10.535764468593358
E01001199,2,1,1.0,1.047350513793866e-15,671.24639,6.510624925108523,-0.0178635597578408,0.1178244548920404,0.0651930954891243,0.1874820122567336,0.7985938662936962,medium,329.62777,341.61862,9.999329560390494
E01001202,1,1,1.0,3.048082205539826e-13,824.32383,6.715775830530505,0.2768097945197096,0.0955423913924701,0.0422072597367469,0.1538790697801644,0.9179214412697164,medium,526.2523699999998,298.07146,10.023977166348311
E01001203,1,1,1.0,2.218961785886891e-19,3419.51004,8.13754495344013,-0.1986458504447028,0.1364714314451903,0.090200638802628,0.2288528742166345,0.8291382673273042,high,1370.1192799999997,2049.39076,9.685242992003316
E01001204,5,2,0.9999999985470822,3.202393056888907e-08,205.09537,5.328339022821174,-0.5366599450782336,0.0669677233571874,0.008748759174817,0.0999441293137874,0.704014360206022,low,47.51444999999998,157.58092,13.882336507527164
E01001205,4,0,0.99999998384439,3.060033235653283e-07,249.2053,5.52228178086201,-0.1847220745305175,0.1070933483356895,0.070135988279543,0.1645984213662303,0.7364305624051735,low,101.58579000000002,147.61951,14.078361755100984
E01001206,6,2,0.9613455357813978,0.1636441311364398,411.93292,6.023285158461758,-0.3685277690357935,0.0299774050590567,0.0,0.0462221914789957,0.8977345548084299,medium,130.06209999999996,281.87082,14.245627977081321
E01001207,4,2,0.9999768544597192,0.0002701940213545,414.13853,6.0286122717583766,-0.157356356096594,0.0850541001340783,0.0254407142460277,0.132834690403116,0.7344800559252987,medium,174.48559999999995,239.65293,13.722137265547005
E01001208,5,1,1.0,1.40953504065033e-17,1708.77543,7.444117313387116,-0.2168912447436115,0.1430902421156652,0.0866188133334759,0.2294762026398317,0.6996838189517974,high,669.0785000000001,1039.69693,13.914621370620676
E01001209,5,1,0.9999999999995453,1.2704428873206618e-11,1024.06913,6.93251533320071,-0.0983307152320859,0.0704818628797061,0.0406793435907984,0.1079262029954278,0.7872810908809884,medium,461.68584,562.3832899999999,13.220267720365545
E01001210,6,1,1.0,6.060451181790406e-17,899.4153299999999,6.802856134653966,-0.2671970578931538,0.0816518326411003,0.039492010882225,0.1281295505290325,0.7889931776247324,medium,329.5471,569.86823,14.326459076853878
E01001211,5,2,0.9999999999994884,1.5636797076256775e-11,473.78515,6.162862385919524,-0.8333273214662806,0.0511034590256786,0.0083770249025322,0.0788617770987751,0.7595690905136959,medium,39.48352,434.3016300000001,12.953776597316942
E01001212,5,1,0.9999999997206146,6.4249924228458125e-09,785.55732,6.66766559969015,-0.2246184148599112,0.0737683534029063,0.0493203984147203,0.1081113910973336,0.6715106651440178,medium,304.5533399999999,481.0039799999999,13.466427926301964
E01001213,3,0,1.0,1.3204053097636607e-46,156.62409,5.060213021072542,0.4573298398732915,0.3417342759980281,0.2993003822081265,0.6830776526777618,0.8174517336714104,low,114.12648,42.49760999999999,17.43910188052438
E01001214,6,1,0.9999999999999432,1.243548880985685e-12,1185.23321,7.078538195977817,-0.2797338339852965,0.2009036179470536,0.1405687830836262,0.3721249286338046,0.8809130977242207,medium,426.84169000000014,758.39152,16.759105919635214
E01001215,3,1,1.0,9.285124684456252e-20,3000.76995,8.006957377011837,0.0614013380132655,0.1559971433331635,0.121712889053691,0.2617610328087529,0.8994686079417056,high,1592.5106200000002,1408.25933,17.22798528027979
E01001216,6,1,0.9999999999958504,1.1258369677772507e-10,407.99254,6.013696916267656,-0.0932638131079553,0.2187391955745073,0.1652329966621448,0.3892883114304398,0.7352751749899192,medium,184.9708,223.02174,16.768484442949593
E01001218,6,1,0.9999960551332312,5.303121252463464e-05,510.95085,6.238228624337838,-0.1739209358395234,0.0923069019260854,0.0762321072565003,0.1416421523300267,0.7005350766184228,medium,211.0429,299.90794999999986,16.12679033189031
E01001219,6,2,1.0,1.354328274146326e-16,262.83288,5.575315872395006,-0.2737275488515744,0.0667046680004419,0.0421557607252182,0.10150297193621,0.741117205739024,low,95.44414,167.38873999999998,16.36100767917261
E01001220,5,1,1.0,6.14786953990541e-15,2636.7815,7.877693501946916,-0.2752831814088501,0.1569438423320248,0.1197262458038332,0.2722881584049282,0.6446502518929773,high,955.45995,1681.3215499999992,15.923054970745982
E01001224,5,0,0.9999999999991188,2.5672364064420695e-11,72.6395,4.299181566553668,0.1675366708195954,0.124427893914468,0.1067515607899283,0.1695270416899323,0.7128823552787961,low,42.40464,30.23485999999999,13.44908180183065
E01001225,4,1,1.0,3.151583630420667e-21,18165.83601,9.807353013591156,0.2622526696474345,0.1185857341668251,0.0740164091132297,0.1960664407031159,0.8094467566775487,high,11464.9375,6700.89851,12.324602187901592
E01001226,4,1,0.9999999999506032,1.2212484127527982e-09,1089.18112,6.994099126556907,-0.3264370759566599,0.0777907534790907,0.0583718068855251,0.1112005537754299,0.6353091153622683,medium,366.8160100000001,722.36511,12.765310931493952
E01001228,4,1,0.9999999999967032,9.105347449837892e-11,445.05432,6.100440738325784,-0.1361769053269722,0.1245842080580186,0.0623021252776514,0.1973830980153519,0.7830884557582826,medium,192.2241,252.83022,12.90408425518535
E01001229,6,1,1.0,1.1758577296152071e-14,363.77102,5.899269814255116,-0.2500675287437685,0.1041005135593264,0.0610981875356646,0.16106967575906,0.9299892557504064,medium,136.40185,227.36917000000005,12.036678704347928
E01001230,5,2,0.9944928129392768,0.0341387366925426,310.98857,5.742966552523034,0.122133845626545,0.0344093353656052,0.0190158114171205,0.0493705627078087,0.6095919291810282,low,174.48539999999997,136.50317000000004,12.240288331186179
E01001231,5,1,1.0,1.463182684358386e-16,973.43622,6.881859067857561,0.07542725295346,0.1406305078724109,0.071955017248074,0.2532729128506241,0.8055166177203325,medium,523.4299200000002,450.0063,11.178887979938096
E01001232,5,0,0.9999440219088738,0.0006040328783957,120.51056,4.800001172584084,0.0237891185635515,0.0700000896187022,0.0369272203199454,0.1068748431385292,1.0644594273204158,low,61.6887,58.82186,11.63460125004301
E01001233,5,1,1.0,1.4804946918473863e-14,842.51717,6.737580257439786,0.0722261719603886,0.0760919804162566,0.0358062732418853,0.1257153614457831,0.7557572801361371,medium,451.68448,390.8326899999999,12.380649906342239
E01001234,6,1,1.0,7.465537619429289e-18,951.89083,6.859500343052513,-0.2745797540669658,0.1210407605250278,0.0872859863562295,0.1884277063470866,0.7198255326411362,medium,345.26044,606.6303900000001,11.4140232599897
E01001235,4,0,0.999999994045595,1.1872562578101449e-07,1208.96891,7.098349944045808,0.0726908270949663,0.3057898899980811,0.2044023530762259,0.7178772848703511,0.9084743756505916,high,648.4249300000001,560.54398,11.728443474728733
E01001236,2,2,1.0,3.0046557898254308e-15,105.87321,4.671643178578655,0.8513586203724246,0.096144529857931,0.0527009618391659,0.1719505436078003,0.8135184204610362,low,98.00464,7.868569999999998,12.158788235917427
E01001237,6,2,1.0,3.481974799566538e-21,107.83032,4.689789972069355,-0.4130682353534701,0.0135700237187462,0.0,0.01875688196288,0.6936596635446152,low,31.64452,76.1858,11.826328653263971
E01001239,2,0,1.0,6.060247878109975e-119,352.70082,5.86845141455763,-0.4202568624592367,0.3821755787242004,0.3141161962708224,0.9072463122365506,0.8082467797990254,medium,102.23794,250.4628799999999,9.08702070375863
E01001240,3,0,1.0,1.483927020532938e-72,771.08435,6.649093805714187,-0.1573119594503506,0.1955165994485558,0.0933508895622119,0.4648425343721409,0.761515138079896,medium,324.8917800000001,446.19257,8.810419151618657
E01001241,4,1,1.0,1.4447077113758805e-15,487.29065,6.190910822819574,-0.1733236006067425,0.1331972612238712,0.0869747449494465,0.2214505843761794,0.695288442150903,medium,201.41584,285.87481,9.00632550971149
E01001243,4,1,1.0,2.4993871904567496e-19,2285.2769,7.734679965628202,-0.0060246878616766,0.1227756688915903,0.0834321477629253,0.2175422395411919,0.8492305547243361,high,1135.7544100000002,1149.52249,8.534028321968353
E01001244,4,1,1.0,8.831642828512723e-21,5343.38933,8.583802566230446,-0.1853003718896148,0.1190494853946942,0.0671206602869793,0.1986212247997902,0.7240050856809623,high,2176.62865,3166.76068,8.966300124863213
E01001245,2,1,1.0,3.407311565988696e-20,1505.0776,7.317263934256792,-0.2520331842025952,0.1013749324287332,0.0480299088897476,0.1647677933033196,0.6902834351330398,high,562.8740499999999,942.2035500000002,8.488179531831676
E01001246,3,1,1.0,3.090446921078407e-14,1693.62878,7.435218986979053,-0.1747412086372316,0.1409776468252978,0.1068242652324318,0.2305120584194531,0.7139657737140593,high,698.8410199999998,994.78776,9.43147528072674
E01001247,4,1,1.0,1.1806249298871225e-17,4000.9887,8.294546691551487,0.0501286444523075,0.1123845613460493,0.0775074745899682,0.1940352005685366,0.8019903528392757,high,2100.77642,1900.21228,10.39984703054533
E01001248,5,1,0.9999958826628084,5.517356125015787e-05,633.69352,6.453142236712488,-0.1203464412891582,0.0567498780798642,0.0251341689591523,0.0806504101871237,0.6960138603890842,medium,278.71538,354.97813999999994,14.38963789353052
E01001249,2,1,1.0,1.2712664415190137e-19,3177.50903,8.064167507335146,0.1712325550810472,0.1138445041649496,0.0736176916545222,0.1820931005911344,0.8540245090566106,high,1860.80101,1316.7080200000005,13.628719020309298
E01001250,4,1,1.0,4.00829322739151e-20,1849.55449,7.523240597488333,-0.3412230314987909,0.1238009970714623,0.06677518324967,0.2020799764822034,0.8076238723075,high,609.2219499999999,1240.33254,14.111060388050504
E01001251,2,1,1.0,7.740733960981525e-15,1311.18586,7.179449621056345,-0.4013670800263206,0.1253846346390587,0.0771469652669988,0.2018164820954372,0.8003885775936109,high,392.4595100000001,918.72635,14.746695621923188
E01001252,2,1,1.0,1.8922442860428e-23,4333.67021,8.37440081019614,-0.0389450146922923,0.1204007076486791,0.0603235888593377,0.1984599338769091,0.7825586060241491,high,2082.44768,2251.22253,14.523903771696592
E01001253,5,1,1.0,1.874960062711985e-17,637.75137,6.459515286329704,-0.1482903752915497,0.0811222561544634,0.0526283306925706,0.1218534647446968,0.7439022977356795,medium,271.58949,366.16188,14.562712978009413
E01001254,2,1,1.0,3.808546655127524e-14,576.43105,6.358589041328531,-0.0232410276996701,0.1033439298594341,0.0401177556274943,0.1664804902057748,0.6991462181019636,medium,281.5170999999999,294.91394999999983,14.891885206271644
E01001257,5,1,1.0,1.2499415488989436e-20,1753.52445,7.469953130520357,-0.2764742915332603,0.1291182623658313,0.091437133939022,0.2139691666400479,0.7603785533554396,high,634.3600099999999,1119.16444,17.64427133144637
E01001258,5,1,1.0,2.3211477637409856e-18,1593.61617,7.374388340491081,-0.2476242130499968,0.18172853379117,0.1259966130991253,0.3086755815076843,0.7558506434884719,high,599.49911,994.11706,16.862894262226565
E01001259,5,1,1.0,9.6549256358704e-17,1248.00093,7.130099254720977,-0.1451707331660402,0.2110426872838949,0.1625867939056744,0.3807555085059883,0.7942029127383714,high,533.4138599999999,714.5870700000002,16.45351965737444
E01001260,6,2,0.9998856107570058,0.0011525684351544,351.49868,5.865046877564461,0.0107563988576002,0.1189241165855871,0.0909946518149086,0.1860272089970913,0.6481315403730296,medium,177.63977,173.85890999999998,15.5806644206652
E01001261,5,1,1.0,1.2290780308621197e-19,14568.73713,9.586701857159644,-0.0708590072556275,0.1055889042594044,0.0674980522488156,0.1700149248374018,0.7392899673181539,high,6768.20544,7800.531690000002,15.908511328611887
E01001262,5,1,0.9999999999598116,1.0019411452933927e-09,498.40809,6.21342357715379,-0.328332491553257,0.0776051809271394,0.0350276617700968,0.1176789884177665,0.7767231178834856,medium,167.38225999999997,331.02583000000004,17.06125184498306
E01001263,5,2,0.9999761613249089,0.0002775820469919,314.5738,5.7543925690491085,-0.2534375717240278,0.0831684011828067,0.049280518593729,0.1359450408451906,0.773950729557503,low,117.42449,197.14931000000004,17.45767234659501
E01001264,5,2,0.9999999998024692,4.6115597879615795e-09,237.45347,5.474174196955397,-0.0895994065700534,0.1229070267956075,0.0974976697539943,0.1886526937050309,0.7591609046778484,low,108.08889000000002,129.36458000000002,16.550471801856787
E01001266,5,2,0.998373268214791,0.0120716052368659,312.94622,5.749221697353856,-0.0316766887294564,0.1202845651882294,0.0854372677835827,0.2049606749339682,0.6574191109789529,low,151.51656,161.42966000000004,15.199624763355764
E01001267,5,1,1.0,5.175124909225071e-18,1226.00816,7.112334095055546,-0.1233175315896755,0.1529583946651709,0.1260149035223387,0.2515464794262277,0.6902868886868975,high,537.40993,688.5982300000002,15.816507048326429
E01001268,5,2,1.0,8.481285138429403e-18,200.19197,5.304259526892358,-0.3796206710988458,0.0654684600985743,0.0465415271151984,0.0959022679712023,0.8977364000797621,low,62.09748,138.09449,16.08201626645545
E01001269,3,2,1.0,3.3674199477471743e-23,894.20845,6.797056596184623,-0.0613709588631152,0.1080725416987504,0.0790623931142677,0.1649741542532236,0.4202473076948804,medium,419.66501000000005,474.5434400000001,15.73343304532218
E01001271,2,1,0.999999998531962,3.132714518271616e-08,721.25164,6.582373610025663,-0.2155953225978107,0.0996574926332229,0.0554711251679095,0.15541708583307,0.7075368881799108,medium,282.87658,438.37506,16.135900128303756
E01001272,4,0,0.999999624691511,5.928191669651477e-06,3822.74533,8.248985674150212,0.1627037158658958,0.1853014833190575,0.127354887122444,0.3536107688109299,0.6356596557465355,high,2222.3601000000003,1600.3852299999996,15.885875015431028
E01001275,5,2,1.0,9.93923128427314e-14,445.82702,6.102171539851766,-0.2983779224507298,0.0599778138166681,0.0446651259495218,0.0796134747613209,0.7384022656776863,medium,156.40104,289.4259800000001,11.762305149178028
E01001276,4,0,1.0,1.0654251805841725e-189,669.39869,6.507872595108685,-0.2066309242403805,0.1838873631497546,0.1733503243037419,0.3864501238412088,0.6790233926166852,medium,265.54011,403.85858,11.405492567372317
E01001277,4,1,1.0,9.818503321413157e-22,3654.66733,8.204033935545533,-0.1067605379009968,0.1593410418561954,0.1035268236028476,0.276417369145036,0.8017492536183838,high,1632.2465400000006,2022.42079,12.059201086363283
E01001278,4,1,0.999999791767117,3.411813900570465e-06,1717.17455,7.449017698081686,0.0937987637890393,0.1132174711068248,0.0847627749898809,0.1977947290526577,0.7434975742892914,high,939.1217,778.0528500000003,11.475256549506335
E01001280,5,0,0.9999999999999432,1.8839657084681307e-12,182.61687,5.212851358496856,-0.2301197583771969,0.0660616404169012,0.041816125750047,0.0893351328759734,0.8866005260091142,low,70.29655999999999,112.32031000000002,11.972865361576083
E01001281,5,0,1.0,1.5255103498875234e-36,107.27976,4.68471824826784,0.6133898882696979,0.1284262753757092,0.1182058013552603,0.1677146647134604,0.8176019884928186,low,86.54203999999999,20.73772,12.709136690037088
E01001282,6,2,1.0,1.8436449781178026e-29,77.75638000000001,4.36635929029715,-0.8989471989308145,0.0298959390856415,0.0,0.0444336978160663,0.6728735623861727,low,3.92875,73.82763,14.595320045759923
E01001283,5,1,1.0,1.2175618941250726e-20,2137.8471,7.668022224526511,-0.474056933257762,0.0896628528766159,0.0435989505517022,0.1445182093552815,0.7253456071382071,high,562.19293,1575.6541699999996,15.00495139846333
E01001285,5,1,1.0,6.90013802841672e-20,1163.1444,7.0597416755800175,0.0332051119362307,0.1171139542089529,0.0857371363349211,0.1781328520510096,0.8581251279287286,medium,600.88337,562.2610300000002,14.839599980828217
E01001286,5,1,0.9999616812897238,0.0004280028692759,284.93627,5.655768953821244,-0.0986239133403409,0.114976166424864,0.0882170248104953,0.1723830239484944,0.7255347687999727,low,128.41737,156.51890000000003,14.424630719869258
E01001288,5,1,1.0,5.356705009052984e-16,862.56205,6.761065753719554,-0.1747980333704688,0.0891434535057506,0.0496525902107564,0.1345377613866356,0.7578750804799852,medium,355.8939499999999,506.66810000000015,14.722241587631233
E01001289,5,2,1.0,3.059190455799288e-16,115.32925,4.756424532631755,-0.6775572545559777,0.1032718932968002,0.0303055816282512,0.1791767893240133,0.7802238813425776,low,18.59354,96.73571,14.429258628161374
E01001290,5,1,0.9989771855608578,0.0080645702959054,470.39507,6.155696532237755,-0.1331600477870654,0.0750376911900883,0.033801077039349,0.1217523914751498,0.7502506241883187,medium,203.87862000000004,266.51644999999985,15.11056838929606
E01001291,6,1,0.9999999999869827,3.387812485571246e-10,473.82315,6.162942418918436,-0.2693177190688128,0.2444063148877381,0.1590853676102571,0.4941440669533309,0.7519464596826615,medium,173.10709,300.71606,16.847170866068225
E01001293,6,1,1.0,7.656755418721317e-17,896.48296,6.799594134109773,-0.3477770955066451,0.1607409358901813,0.1165060181400436,0.2737323560829702,0.7918147934957698,medium,292.35336,604.1296,16.820063722125205
E01001294,5,1,1.0,8.700197178133988e-16,850.79194,6.747342295129248,-0.3246143352039748,0.1035271913835949,0.0772396127777139,0.1662559945665609,0.9506983640782676,medium,287.30634,563.4856000000001,17.327915504100922
E01001295,5,1,1.0,1.2941610988166224e-16,894.19034,6.797036366054775,-0.2818662075906568,0.2244990143821057,0.1721347492973363,0.4258554451496843,0.8062736023269277,medium,321.07415000000003,573.11619,17.043862180370873
E01001296,5,1,0.9998702444645018,0.0012910407827446,289.49518,5.671586984071699,-0.1738040681713594,0.2412565901788071,0.1748183510343764,0.4873178269649827,0.8856966915521833,low,119.58987,169.90531,16.94455870256514
E01001297,5,1,1.0,4.661680655235458e-21,1758.70313,7.472900397668415,-0.1812166161323656,0.0993619372247321,0.0758507662404626,0.1586673591264996,0.867119990214153,high,719.9984500000002,1038.70468,17.52741885030256
E01001298,5,1,0.7892490749847794,0.5149498922560143,274.11346,5.617183594396278,-0.6672304964520896,0.1002663641544636,0.0332214623827666,0.1625717275356249,0.7842963615014126,low,45.60830000000001,228.50516000000005,17.11202454396686
E01001299,6,2,0.999942750250204,0.0006164765533198,148.71008,5.0087006238280445,-0.1594014339848381,0.0816460457825051,0.0284286714121867,0.1258126234258124,0.686505929813716,low,62.50274,86.20733999999997,13.793592715628407
E01001300,6,1,1.0,1.2391130580251274e-14,368.74605,5.912816418639999,-0.1363448638975251,0.0757849473913008,0.0407069852002482,0.1164954825245103,0.6448591964893133,medium,159.23470999999995,209.51134000000005,12.831430244862325
E01001301,5,1,1.0,4.348152704459646e-22,1991.49102,7.597140903753336,-0.1352464346035564,0.1068906150528361,0.0598661599789689,0.1691421206689679,0.8339549017386907,high,861.07448,1130.4165399999997,12.392998515678672
E01001302,5,1,1.0,3.256002296227026e-13,1858.32159,7.52796696361555,-0.1445203948795536,0.0929007126263867,0.0618805219822043,0.1446969053629667,0.7905508441471181,high,794.8781100000002,1063.44348,13.242665683450891
E01001303,4,1,1.0,3.952491202842033e-18,1801.04961,7.496679968310968,0.2646996991937385,0.070482567107077,0.0280033041399675,0.1103104982273125,0.8741805844206914,high,1138.8934499999998,662.1561600000001,12.841293264556816
