lsoa,total_activity,tot_boardings_Weekday,tot_boardings_Saturday,tot_boardings_Sunday,tot_boardings,tv_boardings,tot_alightings_Weekday,tot_alightings_Saturday,tot_alightings_Sunday,tot_alightings,tv_alightings
E01001120,177.01871,23.535209999999996,18.444539999999996,13.874950000000002,55.854700000000015,0.01843304850298887,56.052989999999994,38.192530000000005,26.918490000000002,121.16400999999999,0.005775848255032812
E01001121,71.61228,16.074849999999998,10.23518,11.48702,37.797049999999984,0.02863597547305615,14.60658,11.46858,7.740069999999999,33.81523,0.03139594440325257
E01001122,399.87059,55.913769999999985,34.668929999999996,31.12121,121.70390999999998,0.00978679255173841,129.32257,92.75325999999998,56.09084999999999,278.16668000000004,0.0025589616841984403
E01001123,100.02091999999999,8.81684,8.29567,5.88291,22.995420000000003,0.05052709982973254,29.32417,28.239230000000003,19.4621,77.02549999999997,0.008263884869220098
E01001124,86.57670999999999,12.595709999999999,13.881039999999999,8.614989999999999,35.09174,0.045013439909326665,25.35059,17.99813,8.13625,51.48496999999999,0.022477786902680704
E01001125,1880.72134,364.14441000000005,329.64716,170.13923999999997,863.9308100000002,0.0007389741467207731,448.62789,351.98154,216.1811,1016.79053,0.0005800236487538084
E01001127,799.08922,71.78021000000001,72.08933999999999,53.78956,197.65910999999994,0.004540663188472235,256.62573,202.11328999999998,142.69109,601.4301100000001,0.0008813211510125622
E01001129,161.94402,17.860129999999998,24.68031,11.683529999999998,54.22397000000001,0.030892858649308946,46.21082,40.53645,20.97278,107.72004999999999,0.007364117681748103
E01001130,387.97051,49.086679999999994,32.47415,42.571239999999996,124.13206999999998,0.01008344428624957,123.16768,84.53002000000001,56.14074000000001,263.83843999999993,0.002622314019396918
E01001132,149.32220999999998,23.22572,18.239739999999998,16.10801,57.573470000000015,0.0186118037782883,41.12339,30.620179999999994,20.00517,91.74874000000001,0.008310885744102285
E01001133,386.81537,63.17591999999999,64.57202,45.91190999999999,173.65985,0.003928633107101974,87.98370000000001,77.57758,47.59424,213.15551999999997,0.002665861799125082
E01001134,418.8674,36.75899999999999,38.93679,18.86196,94.55775,0.009178669312509498,148.72093,103.59449000000001,71.99422999999999,324.30965000000003,0.0021390516876148347
E01001135,1217.90321,189.12014000000008,168.74741000000003,117.89836,475.7659100000001,0.0012247808971091886,325.27326,258.25365000000005,158.61039,742.1373,0.0006455151001993352
E01001136,4963.54069,854.2967199999999,772.18947,497.08266,2123.568849999999,0.0001715115176734724,1108.36294,989.66539,741.94351,2839.9718399999992,0.00011539547946811025
E01001137,1027.3020999999999,139.2687,144.04784000000004,103.43492,386.7514599999999,0.0015237993677349872,249.68124999999995,218.8467,172.02268999999998,640.5506399999999,0.0007539594738139148
E01001138,208.71043,45.90829,25.87868,12.585550000000001,84.37252000000001,0.01642105859808573,56.367520000000006,41.14482999999999,26.825559999999996,124.33791000000001,0.005680092724806705
E01001139,1407.17848,195.97695,189.24249999999998,146.87554999999998,532.095,0.0023582223649385708,375.8533100000001,274.8584600000001,224.37171,875.08348,0.0006670781309654698
E01001140,180.61614,25.974269999999997,20.36852,15.21891,61.56170000000001,0.019989931189839306,49.464789999999994,42.17964,27.410010000000003,119.05444000000001,0.006461094590504749
E01001142,726.89618,127.39189999999999,107.45018,95.06905,329.9111299999999,0.001932994685552582,165.25898999999995,130.69504999999998,101.03101,396.98505,0.001422984621715013
E01001143,313.56855,51.28761,43.33658,40.51773,135.14192,0.006603833710236243,77.87865000000001,56.30218000000001,44.24580000000001,178.42663,0.003384324243937213
E01001144,85.54925,13.201080000000001,13.804139999999999,12.304180000000002,39.309400000000004,0.021107047092947515,17.14013,17.395059999999997,11.704659999999997,46.23984999999998,0.019757648739745136
E01001145,2236.50186,496.12144,492.42223,358.12187,1346.6655399999997,0.000214911101243101,322.04071,316.77346,251.02215,889.8363200000001,0.0004197788214276457
E01001147,750.52769,98.11862000000002,84.64710999999998,77.23170999999999,259.99744,0.0031915911237553212,208.48323000000002,170.76805,111.27897,490.5302500000001,0.0011537345496553833
E01001148,259.46528,40.12346,39.1307,30.607770000000002,109.86193000000003,0.009342220892553769,62.994189999999996,46.864639999999994,39.74451999999999,149.60335,0.00446930773863389
E01001149,270.46584,26.613310000000002,21.121519999999997,19.16027,66.8951,0.012497122524349626,90.70653000000001,64.44254,48.42167,203.57074000000003,0.0028632421983591162
E01001150,507.36749,49.624819999999985,48.23565,37.07767,134.93814,0.008267153561518626,158.98153,119.48107000000003,93.96674999999999,372.42934999999994,0.0015402386850617577
E01001151,738.756,110.35025999999998,90.51158000000001,84.01879000000001,284.88063,0.005046284864477179,197.42861,148.01176999999998,108.43499,453.87537000000003,0.0010671550102027412
E01001152,1712.3362,252.92633999999998,223.87264,190.09904,666.89802,0.001103379453497759,430.4059799999999,376.26441000000005,238.76779000000002,1045.4381799999999,0.00044437377290971173
E01001154,534.94293,80.84723000000001,84.5711,45.667429999999996,211.08575999999994,0.004055004796418663,133.49065,112.27311999999999,78.0934,323.85717,0.0015132197989475669
E01001155,6918.43649,1493.4091,1250.4605299999998,814.1621799999999,3558.0318100000013,0.00012655133515692871,1365.7057900000004,1142.61499,852.0839000000001,3360.40468,8.673925837100575e-05
E01001156,2402.36488,327.78587,281.85676,223.26349,832.9061200000001,0.00084814246560803,682.23824,508.39390999999995,378.82661,1569.4587600000002,0.0002627174298385218
E01001157,1742.13623,261.61269000000004,228.93155,215.83898000000005,706.3832200000002,0.001133482968191333,446.36491,303.61096,285.77714000000003,1035.75301,0.0005148241464268884
E01001158,339.30786,59.44212,60.942400000000006,53.38181,173.76632999999998,0.005568656563152114,71.87355,51.19373,42.474250000000005,165.54152999999997,0.0036662794098680633
E01001159,1387.93441,146.00172999999998,147.16660000000002,117.19926,410.36759,0.001990746609913656,424.14629000000014,325.0981299999999,228.32239999999996,977.5668200000002,0.0005635192272151656
E01001162,101.15773,14.485639999999997,12.4069,12.722079999999998,39.614619999999995,0.026759005683000065,21.68931,26.35831,13.495489999999998,61.54311,0.012830751549661887
E01001163,217.2974,46.49875,32.03808000000001,30.35973,108.89656,0.010735423735474058,51.051580000000016,28.320389999999996,29.02886999999999,108.40084000000002,0.007096976216539984
E01001164,3766.97935,643.20031,675.84945,501.0607599999999,1820.11052,0.000138964510994825,775.4471299999999,675.8372799999999,495.58442,1946.8688300000003,0.00015748573425686902
E01001165,1025.38604,170.02906,169.6161,116.20080999999998,455.84597,0.0012744943930622804,219.1255,201.41496,148.99961000000002,569.5400700000001,0.0007517753221861466
E01001166,630.2743399999999,100.44977999999999,94.52777999999998,78.08828,273.06584,0.0023464505516648717,143.12724999999998,115.81708000000002,98.26417000000001,357.20849999999996,0.001272047025728803
E01001167,1983.92716,393.91481999999996,325.10794000000004,195.95578,914.9785399999997,0.0007265504378964921,442.6524499999999,368.09239999999994,258.20377,1068.9486199999997,0.00032744246161148694
E01001168,645.75567,137.17678,108.56616,78.19413999999999,323.93708000000004,0.002095187588255275,135.2833,107.06869999999999,79.46659,321.8185899999999,0.0013090215999497245
E01001169,270.70338,36.64529,28.8888,27.51159,93.04568,0.013879868603968715,77.45501999999999,59.923880000000004,40.2788,177.6577,0.003485181606663258
E01001170,3174.26525,574.5718599999999,480.23571999999996,374.99091,1429.7984899999997,0.0002075666910179493,707.03259,599.3569200000001,438.07725,1744.4667599999996,0.0001504347106644231
E01001171,634.29332,91.14177000000002,76.83701,58.15832999999999,226.13710999999998,0.0036042138952887123,178.96813,139.57673000000003,89.61134999999999,408.15621000000004,0.0013796224949943158
E01001172,1419.75124,282.49631999999997,300.83319,190.04553999999996,773.3750499999999,0.0007991396619843686,266.45723999999996,211.6575,168.26144999999997,646.37619,0.0008905993608593051
E01001173,675.88024,89.75878999999999,68.38999,42.48731,200.63609000000002,0.006093288999197872,217.25933000000003,161.71525999999997,96.26956000000001,475.24415000000005,0.0018374847754864911
E01001175,366.21738,58.31252,53.42600000000001,55.91883000000001,167.65735,0.006780768272769761,92.58639000000001,55.11297999999999,50.86066,198.56003,0.003772490237081014
E01001176,852.18114,83.58749,69.21324,59.03911999999999,211.83985,0.0030090696237768787,264.1313,219.87827000000004,156.33172000000002,640.3412900000001,0.0008804517237914358
E01001177,1035.0035,136.58849,129.33968,104.42527000000001,370.35344000000003,0.0028760035877649364,261.86377,209.41440999999995,193.37188,664.65006,0.000802177776680248
E01001178,4721.32049,812.5242900000001,815.0721699999999,637.74141,2265.33787,0.00029032780017086517,900.83714,865.31766,689.82782,2455.9826200000007,0.00021478355699186644
E01001180,614.7024700000001,122.93353999999997,117.05613999999998,95.00321,334.99288999999993,0.0014636526246531065,107.97191000000001,99.27302000000002,72.46465,279.70957999999996,0.0017665445157962454
E01001181,1035.37971,214.76674000000003,187.77436,200.43288,602.9739800000001,0.0016475126600674248,163.27700999999996,140.19562,128.9331,432.40573,0.0014520930808006199
E01001182,1699.08597,262.34493999999995,275.69336,237.24787999999998,775.28618,0.0011023143326168282,349.60734999999994,331.12388999999996,243.06855,923.7997899999998,0.00044084077188052246
E01001183,9485.53348,1433.8796999999997,1393.29832,1184.25374,4011.4317600000004,0.00010606891675489527,2209.64487,1803.89583,1460.5610199999999,5474.101720000001,5.403090427870188e-05
E01001185,734.08641,112.72113999999999,92.72963999999999,84.22961000000001,289.68039,0.0027197000786556543,173.4493,149.5251,121.43162,444.40602,0.0013131294412795928
E01001186,1495.08728,259.20131,224.22463999999997,199.53163,682.95758,0.0009399647276459193,325.43057,275.22968999999995,211.46944,812.1297000000002,0.0005364430310612082
E01001187,348.25122,35.73853,29.45071,27.89052,93.07976,0.011533752453775173,99.03864999999999,90.75694999999999,65.37586,255.17145999999997,0.0025323114090591084
E01001191,106.63826,7.980009999999998,4.65826,4.360709999999999,16.998979999999996,0.06684054034013631,28.78248,31.55229,29.30451,89.63927999999997,0.011197921307969417
E01001192,849.87717,157.7628,120.63917,107.25898000000001,385.66094999999996,0.001541333415110299,193.38817,151.55195999999998,119.27608999999998,464.2162200000001,0.0010037354140921024
E01001193,378.15279,38.586969999999994,41.013,35.860119999999995,115.46008999999998,0.009531580838300146,101.80186000000002,94.40489,66.48594999999999,262.69270000000006,0.002126660610772312
E01001195,217.64999,28.516599999999997,26.143780000000003,18.3987,73.05908,0.013894362489775679,63.57714,49.48449,31.52928,144.59090999999998,0.005546447727921063
E01001196,86.37285,13.607489999999999,9.6003,8.87906,32.08684999999999,0.038873468362129716,22.379590000000004,11.799660000000001,20.10675,54.286,0.02009953891407144
E01001197,306.93492,62.646539999999995,40.6887,27.825380000000003,131.16062,0.0061844878294553905,80.54010000000001,53.02583999999999,42.20836,175.77430000000004,0.004177300460096504
E01001199,610.32754,114.05429999999998,95.81008000000001,83.73347,293.59784999999994,0.0019303313256164563,117.28737999999997,94.76648000000002,104.67582999999999,316.7296899999999,0.002036542900200807
E01001202,795.12271,179.31842999999998,175.30879,154.8404,509.4676199999999,0.000933890330775847,100.82248,108.87363,75.95898,285.65509,0.001830797539761738
E01001204,209.79728,25.141499999999997,20.14373,15.12516,60.41039,0.018920904834174985,62.00949,46.58149,40.79591,149.38689,0.004622484246292237
E01001205,249.2053,40.550709999999995,28.76059,32.27449,101.58579000000002,0.009734039446609668,60.225390000000004,49.07203,38.32209,147.61951,0.004091599023966677
E01001206,409.89344,37.68003,42.351960000000005,30.725429999999996,110.75742000000001,0.01199674781700822,115.85586,105.70433,77.57583000000001,299.1360199999999,0.0025637165813320304
E01001207,469.54175,82.59465,69.6406,55.6442,207.87945000000008,0.0025266635125007577,109.3403,83.95114000000001,68.37086000000001,261.66229999999996,0.0029109400795598057
E01001208,1708.77543,280.58974,210.46652999999998,178.02223000000004,669.0785000000001,0.0008138945291503927,431.58767000000006,325.64585000000005,282.46341000000007,1039.69693,0.00038673655665578716
E01001209,885.5284,124.32819,140.87484999999998,72.13102,337.3340600000001,0.002348984157635261,230.41724000000005,191.61146,126.16564,548.19434,0.0007698653374249357
E01001210,899.41533,122.1902,106.70356,100.65334000000003,329.5471,0.0023178324619066975,226.69269,187.87927,155.29627000000002,569.86823,0.0009234831163268284
E01001211,400.55655,43.721680000000006,76.08799,19.38643,139.19610000000003,0.009174380384885258,106.05134,96.58046000000002,58.72865000000001,261.36044999999996,0.0020267254461861207
E01001212,785.55732,126.85308,115.24127000000001,62.45899,304.5533399999999,0.0028653885260360467,208.42227999999992,148.31521,124.26649000000002,481.0039799999999,0.001047690573362073
E01001214,1185.2332099999999,150.16416,135.48359,141.19394,426.84169000000014,0.003208508708880968,278.98420999999996,239.11877,240.28854,758.39152,0.0007214238728243917
E01001215,3000.76995,557.28343,536.2305900000001,498.99659999999994,1592.51062,0.0003322085459609947,514.8270600000001,456.39047000000005,437.0418000000001,1408.25933,0.00030037765745705657
E01001216,776.6523099999999,115.67728,96.87418,87.32302,299.87448000000006,0.0038347175288961045,196.79046999999997,162.39709999999997,117.59026,476.77782999999994,0.0009597667304037847
E01001218,1180.55038,167.31036000000003,149.91882999999999,99.53521,416.7644000000001,0.002604121994423798,355.37678,291.94187000000005,116.46732999999999,763.7859800000001,0.0011469099602494388
E01001219,262.83288,37.315099999999994,32.08171000000001,26.047329999999995,95.44413999999999,0.014573939098623557,68.57050000000001,53.704589999999996,45.11365,167.38873999999998,0.0051093814151794
E01001220,589.21674,41.18846,38.09158,29.60037,108.88041,0.008566111659994442,224.09607,167.24029000000002,88.99997,480.33633,0.001600722524169588
E01001225,25698.054219999998,6133.3175900000015,5199.6199400000005,4190.86517,15523.802699999998,1.996456959888794e-05,3629.4939700000004,3769.81095,2774.9466,10174.25152,4.3274391527960056e-05
E01001226,1169.26294,172.40023999999994,122.67406,88.62435000000002,383.69865000000016,0.002914187404992645,334.28776999999997,251.53477,199.74174999999997,785.56429,0.0006609368032717865
E01001228,643.04741,105.28697,82.90702,73.58490999999998,261.77889999999996,0.0019054179529725968,145.20060999999995,119.19281000000001,116.87508999999999,381.26851,0.0013055214025555026
E01001229,311.55018,27.91304,39.04696,28.62855,95.58855000000001,0.010228209059743937,80.70607,77.52963,57.72593,215.96162999999996,0.0023832504617260753
E01001230,310.98857,84.24361999999999,62.995689999999996,27.24609,174.48539999999997,0.005837451105500827,55.89284,54.684850000000004,25.925479999999997,136.50317000000004,0.006202684832477655
E01001233,1758.21517,281.39162000000005,325.30791000000005,185.49244000000004,792.1919699999999,0.0006081568177323319,377.62872999999996,367.5132300000001,220.88124000000002,966.0231999999999,0.0006248481540996325
E01001235,1100.32942,215.16018,202.02875,190.05078,607.23971,0.0015832459408327369,174.31580000000002,158.13769,160.63622,493.0897099999999,0.0028005633024537234
E01001237,107.83032,12.42713,13.579930000000001,5.63746,31.644519999999996,0.039613732134129984,32.74082,29.44255,14.002429999999999,76.1858,0.012871266336062052
E01001239,126.71485,27.102259999999998,23.82171,17.72579,68.64975999999999,0.021693103853164475,19.958139999999997,19.691059999999997,18.415889999999997,58.06508999999999,0.0168099666658316
E01001240,934.1050299999999,129.12494999999998,86.50131999999999,109.26550999999999,324.8917800000001,0.0049920009987933,239.62308000000002,197.54911,172.04106000000002,609.2132500000001,0.0015647504276879065
E01001241,487.29064999999997,85.10974000000002,63.637820000000005,52.66828000000001,201.41584,0.0031615241028046994,118.72836,94.86281,72.28364,285.87481,0.001684849430904731
E01001243,1483.24465,279.50595,246.33762,183.00434,708.84791,0.0005660900781900575,306.66961999999995,253.41866999999996,214.30845,774.3967399999999,0.0005796741133658619
E01001244,4500.73394,718.31174,577.8068799999999,475.05074,1771.1693599999996,0.00019524265941833416,1145.51009,883.5245399999999,700.52995,2729.56458,0.00013082456114118428
E01001245,1505.0776,228.04288,194.89685,139.93431999999999,562.8740499999999,0.0008209264937921166,404.1920799999999,305.8285,232.18297,942.2035500000002,0.00037825681801829274
E01001246,1055.53191,227.33137000000002,158.41506999999996,150.14786,535.8943,0.0012338964746246457,202.50375,186.21379,130.92007,519.6376100000001,0.0011958098519379984
E01001247,5402.55121,1220.4464400000002,1065.9396499999998,754.81933,3041.20542,0.00013263364240412968,921.3226099999999,790.2339600000001,649.7892199999999,2361.3457900000003,0.00022065015117069111
E01001248,1068.1960100000001,165.22333999999998,162.86314000000002,114.12567999999997,442.21215999999987,0.0019016543693614316,264.7582,211.4021,149.82355000000004,625.9838500000001,0.000896369957681113
E01001249,7352.2926,1384.3610500000002,1356.90076,962.4936599999999,3703.7554699999987,9.695612539272901e-05,1377.56713,1286.69947,984.2705299999998,3648.5371300000006,9.381511959799266e-05
E01001250,1153.47466,181.07982999999996,186.57072999999997,146.78563,514.4361899999999,0.0008550678265674752,245.21882,212.33595,181.4837,639.03847,0.0006044712691205118
E01001251,1687.81063,223.94961000000004,200.94400999999996,168.57326000000003,593.46688,0.0006716536164811948,437.93793000000005,368.1858899999999,288.21993,1094.34375,0.0003036963611657318
E01001252,5029.75004,828.0846600000001,777.38982,571.75896,2177.23344,0.00010364228630267204,1142.29914,942.4876600000001,767.7298,2852.5166,9.216498719287632e-05
E01001253,303.56669,48.89218,53.326070000000016,35.963719999999995,138.18197,0.005170800554289341,69.98802,50.85671000000001,44.53999,165.38472,0.004213194413262757
E01001254,199.80628000000002,27.555130000000005,29.670450000000002,23.284150000000004,80.50973000000002,0.008705311420205614,55.05950000000001,36.09845,28.138600000000004,119.29654999999998,0.004481723278206519
E01001257,1753.52445,235.93182000000002,213.0824,185.34578999999997,634.3600099999999,0.0014451927654907982,459.70221999999995,370.31096,289.15126,1119.16444,0.0003761889293996117
E01001258,2012.55709,285.39242,225.9829,219.84613000000002,731.22145,0.000988359545835346,515.2341,431.06537999999995,335.03615999999994,1281.3356399999998,0.0002800202562298985
E01001259,1248.00093,194.23426999999998,171.19241,167.98718,533.4138599999999,0.0019048694841759565,287.91614000000004,234.37101,192.29991999999993,714.5870700000002,0.0004848666529063421
E01001260,351.49868,79.60591,61.08020000000001,36.95366,177.63977,0.005292444493951573,73.46830999999999,68.79332,31.597279999999998,173.85890999999998,0.004639423404237748
E01001261,14568.73713,2650.9306099999994,2442.4711500000008,1674.8036800000002,6768.20544,5.4495757982822124e-05,3226.9258700000005,2746.69473,1826.9110900000003,7800.531690000002,4.4032799496133794e-05
E01001262,79.46717,11.270020000000002,14.110789999999998,10.279110000000001,35.65991999999999,0.0264873369973855,17.770609999999998,12.339590000000001,13.69705,43.80724999999998,0.028727922886695328
E01001263,314.5738,34.295829999999995,51.418969999999995,31.70969,117.42448999999999,0.009868869427690954,89.16805,64.69776,43.2835,197.14931000000004,0.003411432978427949
E01001264,237.45347,39.83729999999999,32.36924,35.882349999999995,108.08889,0.013082237312224621,54.453059999999994,48.27013999999999,26.641379999999998,129.36458,0.005922437362640201
E01001266,312.94622,64.70885,61.896739999999994,24.91097,151.51656,0.00701912760466242,70.48255000000002,47.090529999999994,43.856579999999994,161.42966000000004,0.0050688910037845255
E01001267,1171.65542,216.06913999999998,162.98242000000002,133.56441999999998,512.61598,0.0016082877633116755,279.21352999999993,240.51175000000003,139.31416,659.03944,0.0008385955358956995
E01001268,254.54471,32.65178,29.858629999999998,24.38102,86.89143000000001,0.010860851290141454,58.683789999999995,70.29401999999999,38.67547,167.65327999999994,0.005220364869625371
E01001269,1052.57819,291.6484,153.68548,52.199160000000006,497.53303999999997,0.0033571373552156673,279.09130000000005,229.78528,46.16857,555.0451500000001,0.00216940740405387
E01001271,996.83005,201.75964999999997,167.45918,101.38798,470.60681,0.0016861641359081896,237.07987,166.11579999999998,123.02757,526.22324,0.0010688435472569141
E01001272,3547.16692,930.3963699999998,730.65666,373.57684,2034.6298700000002,0.00032767371351580726,612.4605099999999,544.65704,355.41949999999997,1512.5370499999997,0.0006997149589229595
E01001275,554.46651,79.09804000000003,72.02178,46.46644,197.58625999999998,0.0038627163209061697,140.60361999999992,138.52730000000003,77.74933,356.88024999999993,0.0021782207947359917
E01001276,669.39869,108.41718999999999,84.76462,72.3583,265.54011,0.004747653902253904,175.46127,118.0489,110.34841,403.85857999999996,0.003447742368054807
E01001277,656.66026,143.3862,117.41882,100.38407000000001,361.1890899999999,0.0014402395163351095,115.553,101.48778,78.43039,295.47117000000003,0.0013559503333780303
E01001278,5741.88875,1058.7797699999999,933.4812499999999,699.9475999999999,2692.2086200000003,0.00010401687935158283,1171.9787600000002,1049.11833,828.5830400000002,3049.6801300000006,0.00011321675315303334
E01001280,182.61687,31.046329999999998,25.48605,13.764179999999998,70.29655999999999,0.01719981414275723,34.80424,50.52110999999999,26.994959999999995,112.32031000000002,0.006916007379354364
E01001281,319.04909,41.15952000000001,42.47214,27.54958,111.18124000000003,0.01067211945971046,80.87093999999999,71.01693000000002,55.97997999999999,207.86784999999995,0.0022564043706368893
E01001282,147.74043,13.47688,17.72802,10.33226,41.53716,0.026102412697582664,41.773599999999995,37.69428,26.735390000000002,106.20327,0.0077169406620511355
E01001283,2137.8471,227.28725,186.50241,148.40327,562.19293,0.0010111768120752995,645.05729,552.2788199999998,378.31806000000006,1575.6541699999996,0.00025327268257642585
E01001285,1139.70258,212.36908000000003,195.04889,177.26293,584.6809000000001,0.0016512803443379895,206.54637000000002,200.86771000000002,147.60760000000002,555.0216800000003,0.0008015464292667556
E01001286,255.30866,43.9797,41.78638,34.69552,120.46159999999999,0.010867585632939991,52.96247000000001,50.21412000000001,31.670470000000005,134.84706000000003,0.005575562524544708
E01001289,963.01616,154.10689999999994,125.02914,101.20596000000002,380.34199999999987,0.0020741717527415467,234.12835,192.21738,156.32842999999997,582.6741599999998,0.0008403858024525466
E01001290,470.39507,75.89574000000002,78.29786000000001,49.685019999999994,203.87862000000004,0.002949551236347011,112.22456999999999,91.55196,62.739920000000005,266.51644999999985,0.0021553054242151935
E01001291,473.82315,68.20808000000001,47.043610000000015,57.8554,173.10709,0.008783294177896738,121.02650999999999,92.13409999999999,87.55545,300.71606,0.0024835337342144215
E01001293,896.48296,105.67851,81.41595,105.2589,292.35336,0.004840173885463634,241.30736000000005,197.30089999999996,165.52134000000007,604.1296,0.000775959833404468
E01001294,850.79194,91.10451,92.43145999999999,103.77036999999999,287.30634,0.004046650726047433,202.13079000000002,191.06873,170.28608,563.4856000000002,0.000987366551909305
E01001295,894.19034,121.80017,94.48293999999999,104.79104000000001,321.07415000000003,0.005346564666328475,220.46746,198.77314,153.87559,573.11619,0.0006927038798874682
E01001296,289.49518,40.18667,42.55159999999999,36.851600000000005,119.58986999999999,0.011752190876246713,64.27168,54.92600000000001,50.707629999999995,169.90531000000001,0.003546789908221563
E01001297,1758.70313,249.30155000000002,231.50937000000005,239.18753000000004,719.9984500000002,0.001159482020454362,393.91307,348.87368000000004,295.91793,1038.70468,0.0005044975832909991
E01001298,6640.80663,937.5958400000001,896.547,838.3770900000001,2672.5199299999995,0.00025732438902181256,1496.4989899999996,1381.96706,1089.82065,3968.2866999999997,9.336046453250037e-05
E01001299,115.80466,39.5879,16.79464,7.73383,64.11637,0.023769967207932355,27.483399999999996,16.24479,7.9601,51.688289999999995,0.021678697272675747
E01001301,1635.3537,257.41279,270.9611299999999,196.22402000000002,724.59794,0.0006649375941135661,358.56297,329.42246,222.77033,910.7557600000004,0.00033274176764446243
E01001302,968.0452,188.5882,158.95943,95.87176000000001,443.4193899999999,0.001533450130511903,214.16411,187.79743000000002,122.66427000000002,524.6258099999999,0.001050222463185117
E01001303,2500.51137,553.61527,496.57654,395.36412,1445.5559299999998,0.00036695919825879895,386.8934400000001,420.05271,248.00929,1054.95544,0.0004498478304541175
E01001308,228.98613,31.957669999999997,23.521530000000006,24.271939999999997,79.75113999999999,0.010904588432383356,51.01659,57.32441,40.89399,149.23498999999998,0.004855392084098603
E01001309,66.97225,5.609689999999999,8.267900000000001,5.53551,19.4131,0.07616135159475322,18.08891,19.867169999999998,9.60307,47.55915,0.01936490243330261
E01001310,51.81672,4.45466,4.95519,4.67672,14.086569999999998,0.10759411789825855,17.092320000000004,11.36128,9.276549999999999,37.73015000000001,0.024646404923083783
E01001311,78.02255,7.64955,5.242070000000001,3.3533600000000003,16.24498,0.08659451845203865,27.16317,19.46729,15.14711,61.77757,0.013338955573911241
E01001312,1235.26945,238.63941,165.87711000000004,109.32935,513.84587,0.0019475586292586776,334.47685000000007,253.33814999999998,133.60858,721.4235800000001,0.0009409339595910144
E01001313,406.14181,58.29269,37.2071,49.61507,145.11486,0.006365939685179298,113.53426999999999,82.61096,64.88172,261.02694999999994,0.0027964460774335563
E01001315,421.16787,65.55279,60.75081,50.38552,176.68912,0.006069981196358243,105.81242999999999,78.20655000000001,60.45977,244.47875,0.002039687458804706
E01001316,1619.5215699999999,237.69869,189.65846000000005,192.73611,620.09326,0.0014281190732088017,397.69512,325.92636999999996,275.80681999999996,999.4283099999999,0.00038404991496807653
E01001317,467.89519,60.24699,53.49221,50.96808,164.70727999999997,0.006413269118573961,117.26576000000001,114.77634,71.14581000000001,303.18791000000004,0.0022260279477785763
E01001318,278.45323,62.036719999999995,55.56955999999999,45.98928999999999,163.59556999999998,0.00412173258790444,41.62208,46.976379999999985,26.259199999999996,114.85766000000005,0.007027034694668844
E01001321,1241.8084900000001,233.04936000000004,190.02129,147.01267,570.08332,0.001113913460527696,267.69001,230.85855,173.17660999999998,671.7251699999999,0.0005794951705772144
E01001322,8842.87637,1991.41911,1495.12404,1236.5527799999998,4723.0959299999995,8.247167286713108e-05,1630.2583599999998,1295.9571600000002,1193.56492,4119.7804399999995,0.00010810131061109141
E01001323,1709.3678,412.79616000000004,324.91928,279.39607,1017.1115100000001,0.0003728126166002286,263.58749,237.28825000000003,191.38055,692.25629,0.0004887087159920246
E01001324,258.20316,53.69824,50.74031000000001,42.58665,147.0252,0.004321537062844558,44.15039999999999,32.30564,34.721920000000004,111.17796,0.007419951171392282
E01001325,265.43235,32.822939999999996,29.21445,28.80646,90.84384999999999,0.0174587299392735,69.19440999999999,59.79995,45.59414,174.58849999999998,0.0040095816487346145
E01001326,1548.03672,216.21609,183.61038,178.0358,577.86227,0.0017655337738506618,393.78194,330.95303999999993,245.43947,970.1744500000001,0.0003472186440154697
E01001327,1291.95399,212.20326,165.10757999999998,158.73815,536.0489900000001,0.0011695875518744183,319.40984,233.62780000000004,202.86736000000008,755.905,0.0006213057590267093
E01001328,5651.88572,993.6417299999999,781.08258,699.0283200000001,2473.7526300000004,0.0001701320513877887,1319.89234,1015.84113,842.39962,3178.1330900000003,0.00010796791560452584
E01001329,829.02153,97.44613999999999,82.33105,83.60983999999999,263.3870300000001,0.004104605589261114,239.03805000000003,192.33312000000004,134.26333,565.6344999999999,0.0010311949077849631
E01001330,2304.58875,393.59351000000004,316.74237000000005,262.11361,972.44949,0.000785623760395597,553.4922699999998,448.1897799999999,330.4572100000001,1332.1392600000001,0.0003199411423754941
E01001331,905.80823,122.37486,106.80678,99.27148,328.45312,0.004281198119125066,234.46650999999997,193.48592000000002,149.40268,577.3551100000002,0.0008508880248933018
E01001333,3874.10372,712.9652300000001,689.88567,586.17175,1989.0226500000006,0.0003204628194073371,692.2752900000002,625.0538300000001,567.75195,1885.0810700000006,0.00019899344555421208
E01001334,261.65659,28.90825,20.726850000000002,25.96807,75.60316999999999,0.01576028641589037,72.42043,60.291419999999995,53.341570000000004,186.05341999999996,0.0037358187655721
E01001336,968.06987,138.36151999999998,133.42024,138.23726,410.01902,0.0023133192173165128,221.90595000000005,184.69074999999998,151.45415000000003,558.0508500000002,0.0009127962937571475
E01001337,5814.95495,1079.19178,928.24939,718.10806,2725.5492300000005,0.00017610834889895542,1162.55982,1099.4260799999997,827.4198200000001,3089.405720000001,8.718903374876669e-05
E01001338,6225.46075,1427.44614,1180.76308,789.0567299999999,3397.26595,0.00013318497580799696,1102.36728,960.37802,765.4494999999998,2828.1948,0.00014701211681387202
