unit,cluster
E01000001,0
E01000005,0
E01000008,5
E01000009,0
E01000011,7
E01000013,1
E01000017,1
E01000019,5
E01000021,5
E01000024,0
E01000027,3
E01000029,1
E01000030,3
E01000031,3
E01000032,4
E01000034,3
E01000035,1
E01000036,1
E01000038,3
E01000040,5
E01000041,3
E01000042,5
E01000043,5
E01000045,3
E01000049,5
E01000050,0
E01000052,6
E01000057,3
E01000058,5
E01000060,0
E01000061,4
E01000062,3
E01000063,4
E01000064,3
E01000065,1
E01000067,4
E01000068,7
E01000070,0
E01000071,5
E01000072,5
E01000073,5
E01000074,5
E01000075,1
E01000077,3
E01000078,3
E01000079,5
E01000080,5
E01000082,4
E01000083,0
E01000084,1
E01000085,5
E01000086,1
E01000087,1
E01000088,1
E01000090,3
E01000091,4
E01000093,4
E01000094,4
E01000095,1
E01000096,5
E01000097,3
E01000098,4
E01000099,4
E01000101,4
E01000104,3
E01000105,5
E01000106,5
E01000110,6
E01000111,5
E01000112,0
E01000113,2
E01000114,0
E01000118,3
E01000120,3
E01000121,5
E01000123,5
E01000124,3
E01000126,4
E01000127,4
E01000128,6
E01000129,0
E01000130,4
E01000131,4
E01000133,1
E01000134,3
E01000135,7
E01000136,4
E01000138,4
E01000139,0
E01000140,0
E01000141,0
E01000143,3
E01000144,4
E01000146,0
E01000150,4
E01000151,0
E01000152,5
E01000154,4
E01000156,0
E01000160,3
E01000161,0
E01000162,0
E01000164,0
E01000170,5
E01000171,1
E01000172,3
E01000173,3
E01000174,3
E01000175,5
E01000176,3
E01000178,4
E01000180,7
E01000181,7
E01000182,0
E01000183,4
E01000184,4
E01000185,4
E01000186,7
E01000188,5
E01000191,6
E01000192,7
E01000193,0
E01000194,0
E01000196,0
E01000197,4
E01000198,5
E01000200,5
E01000201,7
E01000202,6
E01000203,0
E01000205,7
E01000206,3
E01000208,0
E01000210,4
E01000211,0
E01000213,5
E01000214,0
E01000215,4
E01000218,0
E01000219,4
E01000221,0
E01000222,4
E01000223,0
E01000224,3
E01000226,3
E01000227,3
E01000228,5
E01000229,4
E01000231,4
E01000232,2
E01000233,1
E01000234,3
E01000235,1
E01000236,4
E01000237,0
E01000239,0
E01000240,4
E01000242,3
E01000243,1
E01000244,1
E01000246,5
E01000248,2
E01000250,0
E01000251,1
E01000252,5
E01000253,5
E01000255,3
E01000256,7
E01000257,3
E01000258,6
E01000259,3
E01000260,4
E01000261,1
E01000263,4
E01000264,0
E01000265,1
E01000266,3
E01000268,0
E01000269,7
E01000271,4
E01000273,0
E01000274,1
E01000278,3
E01000279,5
E01000281,0
E01000282,5
E01000284,4
E01000285,3
E01000286,3
E01000288,2
E01000289,3
E01000290,5
E01000292,3
E01000296,0
E01000297,5
E01000298,0
E01000299,0
E01000301,3
E01000302,0
E01000305,0
E01000307,0
E01000309,4
E01000313,0
E01000314,0
E01000315,5
E01000316,0
E01000318,7
E01000321,0
E01000323,0
E01000324,4
E01000325,1
E01000326,1
E01000327,7
E01000329,3
E01000330,7
E01000331,4
E01000332,3
E01000333,1
E01000334,3
E01000335,1
E01000336,3
E01000338,3
E01000340,4
E01000343,4
E01000344,3
E01000345,1
E01000347,4
E01000349,7
E01000350,1
E01000352,6
E01000353,5
E01000354,1
E01000356,1
E01000358,5
E01000359,5
E01000360,0
E01000362,0
E01000363,5
E01000367,4
E01000369,6
E01000370,4
E01000374,5
E01000375,1
E01000383,5
E01000384,4
E01000385,5
E01000386,0
E01000389,4
E01000392,0
E01000394,7
E01000398,1
E01000399,4
E01000400,1
E01000402,3
E01000403,0
E01000404,3
E01000405,6
E01000406,1
E01000407,3
E01000408,6
E01000409,1
E01000412,3
E01000413,1
E01000414,0
E01000416,2
E01000417,3
E01000418,6
E01000420,3
E01000421,1
E01000422,0
E01000423,7
E01000426,7
E01000427,6
E01000428,0
E01000429,4
E01000430,4
E01000431,5
E01000433,0
E01000434,0
E01000436,3
E01000439,4
E01000441,7
E01000442,1
E01000443,3
E01000444,3
E01000445,3
E01000447,0
E01000448,7
E01000450,1
E01000451,1
E01000454,1
E01000455,3
E01000457,0
E01000459,4
E01000461,3
E01000462,1
E01000463,1
E01000465,3
E01000466,1
E01000467,4
E01000469,4
E01000470,4
E01000472,0
E01000473,0
E01000475,4
E01000476,3
E01000477,3
E01000478,3
E01000479,4
E01000480,5
E01000481,0
E01000483,0
E01000485,1
E01000487,3
E01000489,7
E01000491,5
E01000493,4
E01000494,4
E01000495,4
E01000497,0
E01000498,1
E01000499,3
E01000501,3
E01000502,5
E01000506,4
E01000507,1
E01000508,0
E01000510,0
E01000511,8
E01000512,6
E01000513,0
E01000515,0
E01000516,0
E01000518,0
E01000519,0
E01000520,3
E01000521,0
E01000523,0
E01000524,0
E01000525,0
E01000526,0
E01000528,4
E01000530,3
E01000531,7
E01000532,4
E01000533,0
E01000535,0
E01000541,1
E01000543,0
E01000544,4
E01000545,0
E01000547,4
E01000548,0
E01000550,0
E01000551,7
E01000552,4
E01000553,4
E01000554,2
E01000555,3
E01000556,0
E01000557,4
E01000563,4
E01000564,3
E01000565,4
E01000568,0
E01000571,1
E01000574,5
E01000575,3
E01000576,3
E01000577,1
E01000578,4
E01000580,7
E01000581,4
E01000583,0
E01000586,0
E01000587,3
E01000589,7
E01000590,3
E01000591,4
E01000592,4
E01000594,0
E01000595,5
E01000596,3
E01000599,4
E01000601,3
E01000602,1
E01000603,1
E01000604,3
E01000605,4
E01000606,3
E01000608,0
E01000609,3
E01000612,0
E01000615,5
E01000616,4
E01000620,0
E01000621,4
E01000622,3
E01000623,0
E01000625,8
E01000626,0
E01000627,4
E01000628,0
E01000633,0
E01000634,0
E01000636,4
E01000638,0
E01000640,0
E01000642,0
E01000643,0
E01000646,3
E01000648,5
E01000649,3
E01000650,5
E01000651,5
E01000653,5
E01000656,5
E01000657,5
E01000659,5
E01000661,0
E01000662,7
E01000663,2
E01000665,1
E01000666,5
E01000667,1
E01000668,4
E01000670,8
E01000671,7
E01000672,6
E01000673,5
E01000674,6
E01000676,0
E01000677,1
E01000678,7
E01000679,5
E01000682,1
E01000683,3
E01000684,5
E01000685,5
E01000686,1
E01000687,5
E01000690,5
E01000691,6
E01000692,4
E01000693,1
E01000694,5
E01000696,2
E01000697,1
E01000698,5
E01000699,1
E01000700,5
E01000702,2
E01000703,0
E01000704,5
E01000705,1
E01000706,3
E01000707,3
E01000708,1
E01000710,5
E01000712,1
E01000714,0
E01000715,5
E01000716,5
E01000717,5
E01000718,1
E01000719,1
E01000722,0
E01000727,4
E01000728,7
E01000730,0
E01000732,5
E01000735,3
E01000736,5
E01000737,5
E01000738,1
E01000741,0
E01000742,5
E01000743,0
E01000744,4
E01000745,4
E01000747,5
E01000751,1
E01000752,1
E01000753,5
E01000754,2
E01000755,7
E01000756,1
E01000757,2
E01000760,7
E01000761,5
E01000762,1
E01000763,7
E01000765,2
E01000766,5
E01000767,2
E01000769,1
E01000770,2
E01000771,1
E01000772,7
E01000773,5
E01000774,1
E01000775,1
E01000777,3
E01000778,1
E01000779,3
E01000780,1
E01000781,4
E01000782,6
E01000784,3
E01000785,5
E01000787,5
E01000788,4
E01000789,3
E01000790,0
E01000791,5
E01000794,3
E01000795,5
E01000797,2
E01000798,4
E01000799,0
E01000801,4
E01000802,1
E01000805,3
E01000806,0
E01000807,2
E01000809,3
E01000813,7
E01000819,1
E01000820,5
E01000824,0
E01000827,4
E01000828,1
E01000832,5
E01000834,5
E01000835,0
E01000838,7
E01000841,7
E01000843,5
E01000846,7
E01000847,7
E01000848,2
E01000849,4
E01000850,8
E01000855,8
E01000856,0
E01000858,0
E01000861,0
E01000862,3
E01000863,0
E01000867,0
E01000868,4
E01000869,0
E01000871,4
E01000872,0
E01000873,5
E01000874,7
E01000875,4
E01000876,0
E01000877,4
E01000879,5
E01000880,2
E01000881,4
E01000883,0
E01000884,4
E01000886,5
E01000887,0
E01000888,4
E01000890,4
E01000895,2
E01000896,2
E01000898,2
E01000899,2
E01000900,4
E01000902,5
E01000904,0
E01000905,4
E01000906,0
E01000908,5
E01000909,4
E01000912,0
E01000913,7
E01000914,0
E01000916,0
E01000917,7
E01000918,8
E01000919,8
E01000920,1
E01000921,4
E01000922,0
E01000924,4
E01000926,0
E01000927,0
E01000928,0
E01000929,4
E01000930,0
E01000931,0
E01000932,7
E01000933,0
E01000934,4
E01000935,4
E01000938,7
E01000939,0
E01000942,0
E01000946,0
E01000947,0
E01000948,2
E01000954,4
E01000956,0
E01000958,7
E01000959,4
E01000960,4
E01000963,0
E01000969,0
E01000972,0
E01000973,0
E01000974,0
E01000975,1
E01000976,1
E01000977,3
E01000978,7
E01000979,3
E01000980,5
E01000981,1
E01000982,3
E01000983,1
E01000984,1
E01000985,5
E01000992,1
E01000993,3
E01000994,3
E01000995,4
E01000997,4
E01000998,3
E01001000,4
E01001003,5
E01001004,5
E01001006,4
E01001008,4
E01001010,2
E01001011,0
E01001013,0
E01001015,2
E01001016,3
E01001018,7
E01001019,1
E01001020,6
E01001021,6
E01001023,0
E01001026,5
E01001027,5
E01001029,7
E01001032,3
E01001033,4
E01001034,5
E01001035,6
E01001036,6
E01001037,4
E01001038,7
E01001040,4
E01001041,0
E01001042,0
E01001044,4
E01001047,5
E01001049,4
E01001050,0
E01001051,4
E01001052,4
E01001053,4
E01001054,4
E01001055,4
E01001058,5
E01001059,5
E01001060,5
E01001061,4
E01001062,2
E01001063,4
E01001064,4
E01001065,0
E01001066,4
E01001068,3
E01001070,1
E01001071,3
E01001074,4
E01001075,3
E01001076,2
E01001078,2
E01001079,4
E01001080,7
E01001081,6
E01001083,4
E01001084,0
E01001085,0
E01001087,0
E01001089,0
E01001091,4
E01001092,5
E01001093,4
E01001094,5
E01001095,0
E01001097,0
E01001099,5
E01001102,3
E01001103,5
E01001104,5
E01001105,5
E01001106,5
E01001107,5
E01001108,5
E01001109,1
E01001110,0
E01001111,4
E01001112,1
E01001114,0
E01001115,5
E01001116,0
E01001118,0
E01001119,5
E01001120,6
E01001122,6
E01001125,0
E01001127,3
E01001129,5
E01001130,3
E01001132,5
E01001133,7
E01001134,2
E01001135,4
E01001136,1
E01001137,4
E01001138,5
E01001139,4
E01001140,3
E01001142,3
E01001143,1
E01001144,5
E01001145,1
E01001147,4
E01001148,5
E01001149,7
E01001150,4
E01001151,4
E01001152,0
E01001154,4
E01001155,0
E01001156,0
E01001157,0
E01001158,6
E01001159,4
E01001162,5
E01001163,4
E01001164,0
E01001165,3
E01001166,4
E01001167,0
E01001168,1
E01001169,6
E01001170,0
E01001171,4
E01001172,2
E01001173,5
E01001175,4
E01001176,5
E01001177,4
E01001178,0
E01001180,4
E01001181,4
E01001182,0
E01001183,0
E01001185,1
E01001186,1
E01001187,5
E01001192,1
E01001193,5
E01001195,3
E01001197,7
E01001199,4
E01001202,4
E01001204,7
E01001205,3
E01001206,5
E01001207,3
E01001208,0
E01001209,4
E01001210,4
E01001211,7
E01001212,7
E01001214,4
E01001215,0
E01001216,4
E01001218,3
E01001219,5
E01001220,3
E01001225,0
E01001226,4
E01001228,4
E01001229,7
E01001230,2
E01001233,0
E01001235,8
E01001239,4
E01001240,8
E01001241,4
E01001243,0
E01001244,0
E01001245,0
E01001246,4
E01001247,0
E01001248,1
E01001249,0
E01001250,0
E01001251,4
E01001252,0
E01001253,1
E01001254,1
E01001257,4
E01001258,0
E01001259,4
E01001260,6
E01001261,0
E01001263,3
E01001264,5
E01001266,6
E01001267,4
E01001268,5
E01001269,1
E01001271,3
E01001272,8
E01001275,2
E01001276,1
E01001277,4
E01001278,0
E01001280,2
E01001281,7
E01001282,5
E01001283,0
E01001285,1
E01001286,1
E01001289,4
E01001290,3
E01001291,4
E01001293,4
E01001294,1
E01001295,4
E01001296,4
E01001297,1
E01001298,0
E01001299,5
E01001301,0
E01001302,4
E01001303,0
E01001308,1
E01001312,1
E01001313,5
E01001315,4
E01001316,0
E01001317,3
E01001318,7
E01001321,4
E01001322,0
E01001323,0
E01001324,6
E01001325,1
E01001326,4
E01001327,4
E01001328,0
E01001329,1
E01001330,0
E01001331,4
E01001333,4
E01001334,5
E01001336,1
E01001337,0
E01001338,0
E01001339,3
E01001341,4
E01001342,6
E01001343,6
E01001344,0
E01001347,5
E01001348,7
E01001349,4
E01001351,0
E01001352,0
E01001353,0
E01001354,4
E01001355,0
E01001357,3
E01001358,3
E01001359,4
E01001361,0
E01001362,0
E01001363,0
E01001367,0
E01001369,1
E01001370,0
E01001375,7
E01001376,4
E01001377,2
E01001384,7
E01001385,2
E01001386,7
E01001387,7
E01001388,0
E01001390,7
E01001393,4
E01001394,0
E01001395,3
E01001396,0
E01001397,3
E01001398,3
E01001399,3
E01001400,4
E01001402,4
E01001403,3
E01001404,3
E01001406,1
E01001408,3
E01001409,3
E01001411,3
E01001412,1
E01001414,3
E01001415,4
E01001418,6
E01001419,0
E01001423,3
E01001425,4
E01001426,1
E01001427,1
E01001429,0
E01001430,0
E01001433,5
E01001436,3
E01001437,2
E01001438,3
E01001439,0
E01001440,7
E01001441,4
E01001442,7
E01001444,4
E01001445,2
E01001446,4
E01001447,2
E01001449,2
E01001450,0
E01001451,2
E01001453,3
E01001454,3
E01001455,4
E01001458,0
E01001461,3
E01001465,0
E01001468,3
E01001469,5
E01001470,1
E01001471,5
E01001474,7
E01001476,4
E01001478,3
E01001479,0
E01001480,1
E01001481,5
E01001483,5
E01001485,4
E01001486,1
E01001488,1
E01001489,3
E01001491,0
E01001492,3
E01001493,6
E01001498,0
E01001499,0
E01001500,7
E01001501,0
E01001502,0
E01001504,5
E01001505,0
E01001507,0
E01001509,5
E01001511,0
E01001512,0
E01001513,0
E01001515,6
E01001516,1
