unit,cluster
E01000001,1
E01000005,1
E01000008,4
E01000009,1
E01000011,6
E01000013,2
E01000017,2
E01000019,4
E01000021,4
E01000024,5
E01000027,2
E01000029,2
E01000030,2
E01000031,2
E01000032,5
E01000034,4
E01000035,2
E01000036,2
E01000038,4
E01000040,4
E01000041,2
E01000042,4
E01000043,4
E01000045,2
E01000049,4
E01000050,5
E01000052,5
E01000057,2
E01000058,4
E01000060,1
E01000061,5
E01000062,4
E01000063,3
E01000064,2
E01000065,2
E01000067,5
E01000068,6
E01000070,5
E01000071,4
E01000072,4
E01000073,4
E01000074,4
E01000075,2
E01000077,2
E01000078,2
E01000079,4
E01000080,4
E01000082,3
E01000083,1
E01000084,2
E01000085,4
E01000086,2
E01000087,2
E01000088,2
E01000090,2
E01000091,5
E01000093,5
E01000094,5
E01000095,2
E01000096,4
E01000097,2
E01000098,3
E01000099,5
E01000101,5
E01000104,2
E01000105,4
E01000106,4
E01000110,6
E01000111,4
E01000112,5
E01000113,1
E01000114,5
E01000118,4
E01000120,4
E01000121,4
E01000123,4
E01000124,2
E01000126,5
E01000127,3
E01000128,6
E01000129,1
E01000130,5
E01000131,3
E01000133,2
E01000134,4
E01000135,6
E01000136,5
E01000138,3
E01000139,1
E01000140,1
E01000141,1
E01000143,4
E01000144,5
E01000146,1
E01000150,5
E01000151,5
E01000152,4
E01000154,5
E01000156,5
E01000160,2
E01000161,5
E01000162,5
E01000164,5
E01000170,4
E01000171,2
E01000172,4
E01000173,4
E01000174,2
E01000175,4
E01000176,2
E01000178,5
E01000180,6
E01000181,6
E01000182,5
E01000183,3
E01000184,3
E01000185,6
E01000186,6
E01000188,4
E01000191,6
E01000192,0
E01000193,1
E01000194,1
E01000196,5
E01000197,3
E01000198,4
E01000200,4
E01000201,6
E01000202,3
E01000203,5
E01000205,6
E01000206,2
E01000208,1
E01000210,5
E01000211,1
E01000213,4
E01000214,1
E01000215,5
E01000218,5
E01000219,3
E01000221,5
E01000222,3
E01000223,1
E01000224,4
E01000226,4
E01000227,4
E01000228,4
E01000229,3
E01000231,3
E01000232,3
E01000233,2
E01000234,4
E01000235,2
E01000236,5
E01000237,1
E01000239,5
E01000240,3
E01000242,4
E01000243,2
E01000244,2
E01000246,4
E01000248,0
E01000250,1
E01000251,2
E01000252,4
E01000253,4
E01000255,4
E01000256,6
E01000257,2
E01000258,3
E01000259,4
E01000260,3
E01000261,2
E01000263,5
E01000264,1
E01000265,2
E01000266,2
E01000268,1
E01000269,3
E01000271,6
E01000273,5
E01000274,2
E01000278,2
E01000279,4
E01000281,5
E01000282,4
E01000284,5
E01000285,4
E01000286,4
E01000288,0
E01000289,4
E01000290,4
E01000292,4
E01000296,1
E01000297,4
E01000298,1
E01000299,1
E01000301,2
E01000302,5
E01000305,5
E01000307,5
E01000309,3
E01000313,1
E01000314,5
E01000315,4
E01000316,5
E01000318,6
E01000321,5
E01000323,1
E01000324,3
E01000325,2
E01000326,2
E01000327,6
E01000329,2
E01000330,3
E01000331,3
E01000332,2
E01000333,2
E01000334,2
E01000335,2
E01000336,2
E01000338,2
E01000340,3
E01000343,3
E01000344,4
E01000345,2
E01000347,5
E01000349,6
E01000350,2
E01000352,3
E01000353,4
E01000354,2
E01000356,2
E01000358,4
E01000359,4
E01000360,1
E01000362,1
E01000363,4
E01000367,3
E01000369,6
E01000370,5
E01000374,4
E01000375,2
E01000383,4
E01000384,3
E01000385,4
E01000386,5
E01000389,5
E01000392,1
E01000394,6
E01000398,2
E01000399,5
E01000400,2
E01000402,2
E01000403,1
E01000404,2
E01000405,6
E01000406,2
E01000407,2
E01000408,6
E01000409,2
E01000412,4
E01000413,6
E01000414,1
E01000416,1
E01000417,2
E01000418,6
E01000420,2
E01000421,2
E01000422,5
E01000423,6
E01000426,3
E01000427,6
E01000428,5
E01000429,3
E01000430,3
E01000431,4
E01000433,5
E01000434,5
E01000436,2
E01000439,3
E01000441,6
E01000442,2
E01000443,2
E01000444,2
E01000445,2
E01000447,5
E01000448,6
E01000450,2
E01000451,2
E01000454,2
E01000455,2
E01000457,1
E01000459,3
E01000461,2
E01000462,2
E01000463,2
E01000465,2
E01000466,2
E01000467,5
E01000469,3
E01000470,5
E01000472,5
E01000473,1
E01000475,3
E01000476,4
E01000477,4
E01000478,4
E01000479,5
E01000480,4
E01000481,5
E01000483,5
E01000485,2
E01000487,4
E01000489,6
E01000491,4
E01000493,5
E01000494,3
E01000495,3
E01000497,5
E01000498,2
E01000499,2
E01000501,2
E01000502,4
E01000506,3
E01000507,2
E01000508,5
E01000510,1
E01000511,6
E01000512,2
E01000513,5
E01000515,1
E01000516,1
E01000518,1
E01000519,5
E01000520,4
E01000521,1
E01000523,1
E01000524,1
E01000525,5
E01000526,5
E01000528,3
E01000530,2
E01000531,3
E01000532,3
E01000533,1
E01000535,1
E01000541,2
E01000543,1
E01000544,5
E01000545,1
E01000547,3
E01000548,1
E01000550,1
E01000551,6
E01000552,5
E01000553,3
E01000554,0
E01000555,2
E01000556,5
E01000557,5
E01000563,3
E01000564,2
E01000565,5
E01000568,5
E01000571,2
E01000574,4
E01000575,4
E01000576,2
E01000577,2
E01000578,5
E01000580,6
E01000581,5
E01000583,1
E01000586,1
E01000587,2
E01000589,0
E01000590,2
E01000591,5
E01000592,5
E01000594,5
E01000595,4
E01000596,2
E01000599,5
E01000601,2
E01000602,2
E01000603,2
E01000604,2
E01000605,3
E01000606,2
E01000608,1
E01000609,2
E01000612,1
E01000615,4
E01000616,5
E01000620,5
E01000621,3
E01000622,2
E01000623,5
E01000625,3
E01000626,5
E01000627,5
E01000628,5
E01000633,1
E01000634,1
E01000636,3
E01000638,1
E01000640,1
E01000642,1
E01000643,5
E01000646,2
E01000648,4
E01000649,2
E01000650,4
E01000651,4
E01000653,4
E01000656,4
E01000657,4
E01000659,4
E01000661,5
E01000662,3
E01000663,0
E01000665,2
E01000666,4
E01000667,2
E01000668,5
E01000670,3
E01000671,5
E01000672,6
E01000673,4
E01000674,6
E01000676,1
E01000677,2
E01000678,0
E01000679,4
E01000682,2
E01000683,4
E01000684,4
E01000685,4
E01000686,2
E01000687,4
E01000690,4
E01000691,3
E01000692,5
E01000693,2
E01000694,4
E01000696,5
E01000697,2
E01000698,4
E01000699,2
E01000700,4
E01000702,5
E01000703,5
E01000704,4
E01000705,2
E01000706,2
E01000707,2
E01000708,2
E01000710,4
E01000712,2
E01000714,1
E01000715,4
E01000716,4
E01000717,4
E01000718,2
E01000719,2
E01000722,5
E01000727,5
E01000728,6
E01000730,5
E01000732,4
E01000735,2
E01000736,4
E01000737,4
E01000738,2
E01000741,1
E01000742,4
E01000743,1
E01000744,5
E01000745,5
E01000747,4
E01000751,2
E01000752,2
E01000753,4
E01000754,0
E01000755,6
E01000756,2
E01000757,0
E01000760,5
E01000761,4
E01000762,6
E01000763,6
E01000765,0
E01000766,4
E01000767,5
E01000769,4
E01000770,0
E01000771,2
E01000772,3
E01000773,4
E01000774,2
E01000775,2
E01000777,2
E01000778,2
E01000779,4
E01000780,2
E01000781,5
E01000782,6
E01000784,4
E01000785,4
E01000787,4
E01000788,5
E01000789,4
E01000790,1
E01000791,4
E01000794,4
E01000795,4
E01000797,0
E01000798,3
E01000799,1
E01000801,5
E01000802,2
E01000805,2
E01000806,1
E01000807,5
E01000809,2
E01000813,6
E01000819,2
E01000820,4
E01000824,5
E01000827,5
E01000828,2
E01000832,4
E01000834,4
E01000835,5
E01000838,6
E01000841,6
E01000843,4
E01000846,3
E01000847,0
E01000848,0
E01000849,5
E01000850,1
E01000855,1
E01000856,1
E01000858,5
E01000861,1
E01000862,2
E01000863,1
E01000867,1
E01000868,3
E01000869,1
E01000871,5
E01000872,1
E01000873,4
E01000874,0
E01000875,5
E01000876,5
E01000877,5
E01000879,4
E01000880,0
E01000881,5
E01000883,5
E01000884,5
E01000886,4
E01000887,5
E01000888,5
E01000890,3
E01000895,5
E01000896,0
E01000898,5
E01000899,0
E01000900,5
E01000902,4
E01000904,5
E01000905,5
E01000906,5
E01000908,4
E01000909,5
E01000912,5
E01000913,0
E01000914,1
E01000916,5
E01000917,5
E01000918,1
E01000919,1
E01000920,2
E01000921,3
E01000922,5
E01000924,3
E01000926,1
E01000927,5
E01000928,5
E01000929,5
E01000930,1
E01000931,1
E01000932,6
E01000933,1
E01000934,5
E01000935,3
E01000938,6
E01000939,1
E01000942,5
E01000946,1
E01000947,1
E01000948,0
E01000954,3
E01000956,1
E01000958,6
E01000959,3
E01000960,5
E01000963,5
E01000969,5
E01000972,1
E01000973,1
E01000974,1
E01000975,2
E01000976,2
E01000977,2
E01000978,6
E01000979,2
E01000980,4
E01000981,2
E01000982,2
E01000983,2
E01000984,2
E01000985,4
E01000992,2
E01000993,2
E01000994,4
E01000995,5
E01000997,5
E01000998,2
E01001000,5
E01001003,4
E01001004,4
E01001006,3
E01001008,3
E01001010,0
E01001011,1
E01001013,1
E01001015,0
E01001016,2
E01001018,3
E01001019,2
E01001020,6
E01001021,6
E01001023,5
E01001026,4
E01001027,4
E01001029,6
E01001032,4
E01001033,5
E01001034,4
E01001035,3
E01001036,6
E01001037,3
E01001038,6
E01001040,3
E01001041,5
E01001042,5
E01001044,3
E01001047,4
E01001049,3
E01001050,5
E01001051,3
E01001052,3
E01001053,3
E01001054,3
E01001055,3
E01001058,4
E01001059,4
E01001060,4
E01001061,3
E01001062,5
E01001063,5
E01001064,5
E01001065,5
E01001066,3
E01001068,4
E01001070,2
E01001071,4
E01001074,5
E01001075,4
E01001076,0
E01001078,0
E01001079,3
E01001080,3
E01001081,3
E01001083,3
E01001084,5
E01001085,5
E01001087,5
E01001089,5
E01001091,3
E01001092,4
E01001093,5
E01001094,4
E01001095,5
E01001097,1
E01001099,4
E01001102,4
E01001103,4
E01001104,4
E01001105,4
E01001106,4
E01001107,4
E01001108,4
E01001109,2
E01001110,5
E01001111,5
E01001112,2
E01001114,5
E01001115,4
E01001116,5
E01001118,5
