unit,cluster
E01000001,3
E01000005,8
E01000008,9
E01000009,8
E01000011,7
E01000013,2
E01000017,2
E01000019,9
E01000021,9
E01000024,8
E01000027,5
E01000029,2
E01000030,5
E01000031,5
E01000032,8
E01000034,5
E01000035,2
E01000036,2
E01000038,5
E01000040,9
E01000041,5
E01000042,9
E01000043,9
E01000045,5
E01000049,9
E01000050,8
E01000052,6
E01000057,5
E01000058,9
E01000060,8
E01000061,8
E01000062,9
E01000063,6
E01000064,5
E01000065,5
E01000067,8
E01000068,7
E01000070,8
E01000071,9
E01000072,9
E01000073,9
E01000074,9
E01000075,2
E01000077,5
E01000078,5
E01000079,9
E01000080,9
E01000082,6
E01000083,8
E01000084,2
E01000085,9
E01000086,2
E01000087,2
E01000088,2
E01000090,5
E01000091,8
E01000093,8
E01000094,8
E01000095,2
E01000096,9
E01000097,5
E01000098,6
E01000099,6
E01000101,7
E01000104,5
E01000105,9
E01000106,9
E01000110,6
E01000111,9
E01000112,8
E01000113,3
E01000114,8
E01000118,5
E01000120,9
E01000121,9
E01000123,9
E01000124,5
E01000126,6
E01000127,7
E01000128,7
E01000129,8
E01000130,6
E01000131,7
E01000133,2
E01000134,5
E01000135,7
E01000136,3
E01000138,6
E01000139,8
E01000140,8
E01000141,8
E01000143,5
E01000144,3
E01000146,8
E01000150,8
E01000151,8
E01000152,9
E01000154,8
E01000156,8
E01000160,5
E01000161,8
E01000162,8
E01000164,8
E01000170,9
E01000171,2
E01000172,5
E01000173,5
E01000174,5
E01000175,9
E01000176,5
E01000178,7
E01000180,7
E01000181,7
E01000182,8
E01000183,6
E01000184,7
E01000185,7
E01000186,7
E01000188,9
E01000191,1
E01000192,0
E01000193,8
E01000194,8
E01000196,3
E01000197,7
E01000198,9
E01000200,9
E01000201,7
E01000202,6
E01000203,8
E01000205,7
E01000206,5
E01000208,8
E01000210,7
E01000211,8
E01000213,9
E01000214,8
E01000215,3
E01000218,3
E01000219,6
E01000221,3
E01000222,6
E01000223,8
E01000224,5
E01000226,5
E01000227,5
E01000228,9
E01000229,6
E01000231,7
E01000232,0
E01000233,2
E01000234,5
E01000235,2
E01000236,3
E01000237,8
E01000239,8
E01000240,6
E01000242,9
E01000243,2
E01000244,2
E01000246,9
E01000248,3
E01000250,8
E01000251,2
E01000252,9
E01000253,9
E01000255,5
E01000256,7
E01000257,5
E01000258,7
E01000259,5
E01000260,6
E01000261,2
E01000263,7
E01000264,8
E01000265,2
E01000266,5
E01000268,8
E01000269,7
E01000271,7
E01000273,8
E01000274,2
E01000278,5
E01000279,9
E01000281,8
E01000282,9
E01000284,7
E01000285,5
E01000286,5
E01000288,7
E01000289,9
E01000290,9
E01000292,5
E01000296,8
E01000297,9
E01000298,8
E01000299,8
E01000301,5
E01000302,8
E01000305,8
E01000307,3
E01000309,6
E01000313,8
E01000314,4
E01000315,9
E01000316,8
E01000318,7
E01000321,8
E01000323,8
E01000324,6
E01000325,0
E01000326,2
E01000327,7
E01000329,5
E01000330,7
E01000331,6
E01000332,5
E01000333,2
E01000334,5
E01000335,2
E01000336,5
E01000338,5
E01000340,6
E01000343,6
E01000344,9
E01000345,2
E01000347,6
E01000349,7
E01000350,2
E01000352,6
E01000353,9
E01000354,2
E01000356,2
E01000358,9
E01000359,9
E01000360,8
E01000362,8
E01000363,9
E01000367,6
E01000369,1
E01000370,6
E01000374,9
E01000375,1
E01000383,9
E01000384,6
E01000385,9
E01000386,8
E01000389,6
E01000392,8
E01000394,7
E01000398,2
E01000399,6
E01000400,2
E01000402,5
E01000403,8
E01000404,5
E01000405,1
E01000406,2
E01000407,5
E01000408,1
E01000409,2
E01000412,9
E01000413,2
E01000414,8
E01000416,3
E01000417,2
E01000418,1
E01000420,5
E01000421,2
E01000422,8
E01000423,7
E01000426,7
E01000427,6
E01000428,8
E01000429,6
E01000430,6
E01000431,9
E01000433,8
E01000434,8
E01000436,5
E01000439,6
E01000441,7
E01000442,2
E01000443,5
E01000444,5
E01000445,5
E01000447,3
E01000448,7
E01000450,2
E01000451,2
E01000454,2
E01000455,5
E01000457,8
E01000459,6
E01000461,5
E01000462,2
E01000463,2
E01000465,5
E01000466,5
E01000467,8
E01000469,6
E01000470,6
E01000472,8
E01000473,8
E01000475,6
E01000476,5
E01000477,5
E01000478,9
E01000479,6
E01000480,9
E01000481,3
E01000483,8
E01000485,2
E01000487,5
E01000489,7
E01000491,9
E01000493,8
E01000494,6
E01000495,6
E01000497,8
E01000498,2
E01000499,5
E01000501,5
E01000502,9
E01000506,3
E01000507,5
E01000508,8
E01000510,8
E01000511,6
E01000512,1
E01000513,8
E01000515,8
E01000516,8
E01000518,8
E01000519,8
E01000520,5
E01000521,8
E01000523,8
E01000524,8
E01000525,8
E01000526,8
E01000528,6
E01000530,5
E01000531,7
E01000532,6
E01000533,8
E01000535,8
E01000541,2
E01000543,8
E01000544,7
E01000545,8
E01000547,7
E01000548,8
E01000550,8
E01000551,7
E01000552,7
E01000553,6
E01000554,7
E01000555,5
E01000556,8
E01000557,7
E01000563,6
E01000564,5
E01000565,8
E01000568,3
E01000571,2
E01000574,9
E01000575,9
E01000576,5
E01000577,2
E01000578,3
