unit,cluster,max_posterior,entropy
1022,3,1.0,4.650823848504314e-13
1023,2,1.0,3.624966222549777e-13
1024,2,1.0,3.2887265545524893e-77
1039,3,1.0,3.1198397338116647e-12
1082,3,0.9986864915804272,0.010027844076953783
1083,1,1.0,1.0432121659652577e-17
1085,3,1.0,3.0699335807411257e-23
1335,4,0.9999999931669663,1.353045456557487e-07
1398,4,1.0,3.7377788621883394e-14
1404,4,0.9999999999752163,6.320725511671297e-10
1409,4,1.0,2.845552686187033e-17
1413,4,1.0,3.6695092854265017e-19
1415,3,0.9999933892175029,8.547003963864287e-05
1429,3,0.9999999999799911,5.106648526679905e-10
1434,1,0.9999999451879391,9.712338103612159e-07
1437,4,1.0,1.1702496271213253e-27
1438,0,0.9999999992771791,1.593780221638795e-08
1439,3,0.999973125467307,0.0003097106616524954
1440,3,0.9998722848007904,0.0012727641991015733
1441,1,0.9999999999997726,5.569167014154598e-12
1443,3,1.0,2.744430508984008e-34
1445,4,1.0,9.950779838518238e-18
1448,4,1.0,4.0062787690304854e-21
1449,2,1.0,4.401933136721353e-21
1451,5,1.0,5.57068697703202e-41
1452,0,1.0,7.927421789514069e-20
1524,4,1.0,2.5118014001696998e-21
3000,1,1.0,8.601588461754343e-36
3087,5,1.0,-0.0
3174,1,0.99999999938359,1.3687168098461073e-08
3186,1,1.0,5.591290088921578e-15
3187,4,0.9999955509887347,5.927340520741486e-05
3188,1,1.0,4.070074525420543e-29
3191,1,1.0,8.154747579969738e-33
500,1,1.0,2.8707119103819496e-23
501,2,1.0,2.8978440915750744e-58
502,0,1.0,1.396390106171186e-19
503,3,1.0,1.8069581999536783e-27
504,6,1.0,6.758521951830399e-219
505,1,0.9994785019377718,0.004463264218263489
507,2,1.0,6.3966076485353435e-62
508,1,1.0,1.2949800195344066e-26
509,1,1.0,7.489665745762179e-44
510,1,1.0,1.645102267545285e-48
511,4,0.9956877125386341,0.027789001483369977
512,1,1.0,2.3345596290159985e-15
513,2,1.0,9.130999689758085e-40
5131,1,1.0,5.709485239611607e-26
514,1,1.0,8.982792399004165e-14
515,4,0.9999999999988631,2.9972113218672445e-11
5150,1,1.0,8.107073920633705e-24
516,1,0.9999999995168309,1.0848550308849409e-08
517,3,1.0,1.2314039102911227e-30
518,4,1.0,5.38990281910185e-15
519,1,1.0,1.2007574314683147e-17
520,3,1.0,9.708528916146291e-42
521,0,1.0,2.946184065725888e-34
522,1,1.0,3.572417204208421e-25
523,6,1.0,5.1797003078960114e-24
524,2,1.0,2.9779530533909694e-44
525,3,1.0,4.9065084925534706e-24
526,1,1.0,2.1228186950588264e-36
527,1,1.0,9.430182491346242e-55
528,3,0.9999999983454018,3.510929235161806e-08
529,1,1.0,7.732122490420598e-35
530,1,1.0,4.562856205156098e-25
5301,4,0.9999999984333954,3.332912972400438e-08
532,1,0.9843124783276376,0.08074374587439365
533,0,1.0,9.35090348101176e-28
534,1,0.9999624840593432,0.00041983060683914805
5345,3,0.9999981760978052,2.592591485376448e-05
535,3,1.0,5.418429778091805e-54
5356,1,0.9999995882602372,6.4654973149318925e-06
536,0,1.0,1.9200058739682143e-37
5362,1,1.0,5.916157047599645e-40
537,1,1.0,4.37490313096558e-32
5372,4,1.0,7.783926790980251e-20
5376,1,1.0,2.3685232751464853e-21
5378,1,1.0,4.324811673496179e-41
538,6,1.0,3.610544989933657e-15
5397,1,0.9999999970352746,6.1183010240288e-08
540,5,1.0,2.7449356948741285e-48
5404,1,1.0,1.9296798614099745e-60
541,2,1.0,3.067620821867493e-20
5411,4,1.0,2.3187589989911445e-20
